,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
31,1,6:53.0,Defensive rebound by J. Murray,,17,11
32,1,6:47.0,Turnover by N. Jokić (bad pass),,17,11
33,1,6:29.0,,M. Kleber misses 3-pt jump shot from 27 ft,17,11
34,1,6:27.0,,Offensive rebound by B. Marjanović,17,11
35,1,6:25.0,,B. Marjanović misses 2-pt jump shot from 3 ft,17,11
36,1,6:25.0,,Offensive rebound by B. Marjanović,17,11
37,1,6:25.0,,Shooting foul by N. Jokić (drawn by B. Marjanović),17,11
38,1,6:25.0,,B. Marjanović makes free throw 1 of 2,17,12
39,1,6:25.0,,B. Marjanović makes free throw 2 of 2,17,13
40,1,6:14.0,J. Murray misses 2-pt jump shot from 18 ft,,17,13
41,1,6:11.0,,Defensive rebound by M. Kleber,17,13
42,1,6:02.0,,L. Dončić misses 3-pt jump shot from 25 ft,17,13
43,1,5:59.0,Defensive rebound by P. Millsap,,17,13
44,1,5:55.0,J. Murray makes 2-pt dunk from 1 ft (assist by W. Barton),,19,13
45,1,5:44.0,,Shooting foul by N. Jokić (drawn by T. Hardaway),19,13
46,1,5:44.0,,T. Hardaway makes free throw 1 of 2,19,14
47,1,5:44.0,M. Morris enters the game for N. Jokić,,19,14
48,1,5:44.0,M. Plumlee enters the game for J. Murray,,19,14
49,1,5:44.0,,J. Jackson enters the game for L. Dončić,19,14
50,1,5:44.0,,D. Wright enters the game for B. Marjanović,19,14
51,1,5:44.0,,T. Hardaway makes free throw 2 of 2,19,15
52,1,5:24.0,G. Harris makes 2-pt jump shot from 10 ft,,21,15
53,1,5:00.0,,M. Kleber makes 3-pt jump shot from 27 ft (assist by D. Wright),21,18
54,1,4:46.0,P. Millsap makes 2-pt hook shot from 6 ft (assist by M. Plumlee),,23,18
55,1,4:33.0,,T. Hardaway misses 3-pt jump shot from 27 ft,23,18
56,1,4:30.0,Defensive rebound by P. Millsap,,23,18
57,1,4:27.0,P. Millsap makes 2-pt jump shot from 3 ft,,25,18
58,1,4:27.0,Shooting foul by J. Jackson (drawn by P. Millsap),,25,18
59,1,4:27.0,J. Grant enters the game for W. Barton,,25,18
60,1,4:27.0,P. Millsap misses free throw 1 of 1,,25,18
61,1,4:25.0,,Defensive rebound by J. Jackson,25,18
62,1,4:19.0,,D. Wright makes 3-pt jump shot from 26 ft,25,21
63,1,4:01.0,M. Plumlee misses 2-pt hook shot from 6 ft,,25,21
64,1,3:58.0,,Defensive rebound by J. Jackson,25,21
65,1,3:52.0,,C. Lee misses 2-pt layup from 2 ft,25,21
66,1,3:50.0,Defensive rebound by P. Millsap,,25,21
67,1,3:44.0,G. Harris makes 2-pt layup from 1 ft (assist by P. Millsap),,27,21
68,1,3:19.0,,C. Lee misses 2-pt jump shot from 9 ft,27,21
69,1,3:18.0,Defensive rebound by J. Grant,,27,21
70,1,3:09.0,Turnover by P. Millsap (bad pass; steal by T. Hardaway),,27,21
71,1,2:57.0,,T. Hardaway makes 3-pt jump shot from 26 ft,27,24
72,1,2:34.0,P. Millsap makes 2-pt jump shot from 11 ft,,29,24
73,1,2:05.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by D. Wright),29,27
74,1,2:01.0,Denver full timeout,,29,27
75,1,2:01.0,T. Craig enters the game for G. Harris,,29,27
76,1,2:01.0,J. Murray enters the game for P. Millsap,,29,27
77,1,1:48.0,M. Morris misses 2-pt jump shot from 16 ft (block by J. Jackson),,29,27
78,1,1:46.0,,Defensive rebound by C. Lee,29,27
79,1,1:42.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by J. Jackson),29,30
80,1,1:16.0,J. Grant misses 3-pt jump shot from 24 ft,,29,30
81,1,1:14.0,,Defensive rebound by M. Kleber,29,30
82,1,1:08.0,,D. Wright misses 3-pt jump shot from 23 ft,29,30
83,1,1:05.0,Defensive rebound by M. Plumlee,,29,30
84,1,0:54.0,Turnover by J. Murray (traveling),,29,30
85,1,0:42.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by C. Lee),29,33
86,1,0:32.0,M. Morris misses 2-pt jump shot from 13 ft,,29,33
87,1,0:29.0,,Defensive rebound by T. Hardaway,29,33
88,1,0:12.0,,C. Lee misses 2-pt jump shot from 7 ft,29,33
89,1,0:10.0,Defensive rebound by M. Plumlee,,29,33
90,1,0:05.0,Personal take foul by M. Kleber (drawn by M. Plumlee),,29,33
91,1,0:01.0,J. Murray misses 3-pt jump shot from 25 ft,,29,33
92,1,0:01.0,Offensive rebound by Team,,29,33
93,2,11:43.0,,B. Marjanović misses 2-pt hook shot from 3 ft,29,33
94,2,11:39.0,Defensive rebound by T. Craig,,29,33
95,2,11:17.0,J. Murray misses 3-pt jump shot from 27 ft,,29,33
96,2,11:14.0,,Defensive rebound by B. Marjanović,29,33
97,2,11:07.0,,L. Dončić makes 2-pt dunk from 1 ft,29,35
98,2,10:44.0,J. Murray makes 2-pt jump shot from 7 ft,,31,35
99,2,10:22.0,,B. Marjanović misses 2-pt jump shot from 9 ft,31,35
100,2,10:22.0,,Offensive rebound by Team,31,35
101,2,10:22.0,Loose ball foul by T. Craig (drawn by L. Dončić),,31,35
102,2,10:10.0,,J. Barea misses 2-pt jump shot from 18 ft,31,35
103,2,10:07.0,Defensive rebound by J. Grant,,31,35
104,2,10:02.0,T. Craig misses 3-pt jump shot from 25 ft,,31,35
105,2,9:59.0,,Defensive rebound by D. Wright,31,35
106,2,9:54.0,,Shooting foul by M. Plumlee (drawn by B. Marjanović),31,35
107,2,9:54.0,,B. Marjanović misses free throw 1 of 2,31,35
108,2,9:54.0,,Offensive rebound by Team,31,35
109,2,9:54.0,M. Porter enters the game for T. Craig,,31,35
110,2,9:54.0,,B. Marjanović makes free throw 2 of 2,31,36
111,2,9:43.0,J. Grant makes 3-pt jump shot from 25 ft (assist by M. Morris),,34,36
112,2,9:30.0,,L. Dončić makes 2-pt jump shot from 7 ft,34,38
113,2,9:30.0,,Shooting foul by J. Grant (drawn by L. Dončić),34,38
114,2,9:30.0,N. Jokić enters the game for M. Plumlee,,34,38
115,2,9:30.0,,L. Dončić misses free throw 1 of 1,34,38
116,2,9:27.0,Defensive rebound by M. Porter,,34,38
117,2,9:14.0,J. Murray misses 2-pt layup from 2 ft,,34,38
118,2,9:11.0,,Defensive rebound by D. Wright,34,38
119,2,9:06.0,,D. Wright makes 2-pt layup from 1 ft,34,40
120,2,9:04.0,Denver full timeout,,34,40
121,2,9:04.0,W. Barton enters the game for J. Murray,,34,40
122,2,8:47.0,M. Morris misses 2-pt jump shot from 11 ft,,34,40
123,2,8:45.0,,Defensive rebound by L. Dončić,34,40
124,2,8:30.0,,B. Marjanović makes 2-pt jump shot from 4 ft (assist by D. Wright),34,42
125,2,8:05.0,N. Jokić makes 2-pt jump shot from 12 ft,,36,42
126,2,7:53.0,,Personal foul by J. Grant (drawn by L. Dončić),36,42
127,2,7:42.0,,J. Jackson misses 3-pt jump shot from 25 ft,36,42
128,2,7:37.0,Defensive rebound by N. Jokić,,36,42
129,2,7:27.0,M. Porter misses 2-pt jump shot from 17 ft,,36,42
130,2,7:25.0,,Defensive rebound by B. Marjanović,36,42
131,2,7:14.0,,B. Marjanović makes 2-pt dunk from 1 ft (assist by J. Barea),36,44
132,2,7:03.0,M. Morris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,39,44
133,2,6:42.0,,Turnover by J. Barea (bad pass; steal by M. Porter),39,44
134,2,6:41.0,Personal take foul by B. Marjanović (drawn by M. Porter),,39,44
135,2,6:41.0,P. Millsap enters the game for J. Grant,,39,44
136,2,6:27.0,M. Porter misses 2-pt jump shot from 12 ft,,39,44
137,2,6:24.0,,Defensive rebound by L. Dončić,39,44
138,2,6:19.0,,L. Dončić makes 2-pt jump shot from 12 ft,39,46
139,2,6:04.0,W. Barton makes 3-pt jump shot from 24 ft (assist by P. Millsap),,42,46
140,2,5:50.0,,Turnover by B. Marjanović (lost ball; steal by W. Barton),42,46
141,2,5:44.0,M. Porter misses 2-pt layup from 1 ft (block by D. Wright),,42,46
142,2,5:41.0,,Defensive rebound by B. Marjanović,42,46
143,2,5:34.0,,J. Jackson misses 3-pt jump shot from 23 ft,42,46
144,2,5:30.0,Defensive rebound by N. Jokić,,42,46
145,2,5:28.0,Turnover by N. Jokić (lost ball; steal by B. Marjanović),,42,46
146,2,5:24.0,,B. Marjanović makes 2-pt dunk from 1 ft,42,48
147,2,5:17.0,N. Jokić makes 2-pt layup from 2 ft,,44,48
148,2,5:10.0,,Personal foul by M. Porter (drawn by L. Dončić),44,48
149,2,5:10.0,,L. Dončić misses free throw 1 of 2,44,48
150,2,5:10.0,,Offensive rebound by Team,44,48
151,2,5:10.0,G. Harris enters the game for M. Morris,,44,48
152,2,5:10.0,J. Murray enters the game for M. Porter,,44,48
153,2,5:10.0,,T. Hardaway enters the game for B. Marjanović,44,48
154,2,5:10.0,,M. Kleber enters the game for D. Wright,44,48
155,2,5:10.0,,L. Dončić misses free throw 2 of 2,44,48
156,2,5:10.0,Defensive rebound by N. Jokić,,44,48
157,2,4:52.0,N. Jokić makes 2-pt hook shot from 1 ft (assist by W. Barton),,46,48
158,2,4:51.0,,Dallas full timeout,46,48
159,2,4:51.0,,W. Cauley-Stein enters the game for J. Jackson,46,48
160,2,4:37.0,,T. Hardaway misses 2-pt jump shot from 16 ft,46,48
161,2,4:33.0,Defensive rebound by J. Murray,,46,48
162,2,4:29.0,Personal foul by W. Cauley-Stein (drawn by N. Jokić),,46,48
163,2,4:19.0,P. Millsap misses 3-pt jump shot from 25 ft,,46,48
164,2,4:16.0,,Defensive rebound by W. Cauley-Stein,46,48
165,2,4:01.0,,Turnover by M. Kleber (step out of bounds),46,48
166,2,3:41.0,P. Millsap misses 2-pt jump shot from 17 ft,,46,48
167,2,3:38.0,,Defensive rebound by L. Dončić,46,48
168,2,3:32.0,,Turnover by W. Cauley-Stein (3 sec),46,48
169,2,3:20.0,Turnover by N. Jokić (lost ball; steal by L. Dončić),,46,48
170,2,3:16.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by J. Barea),46,51
171,2,3:00.0,Personal foul by J. Barea (drawn by N. Jokić),,46,51
172,2,2:50.0,W. Barton misses 3-pt jump shot from 25 ft,,46,51
173,2,2:45.0,,Defensive rebound by J. Barea,46,51
174,2,2:26.0,,L. Dončić makes 2-pt jump shot from 3 ft,46,53
175,2,2:08.0,N. Jokić makes 2-pt hook shot from 4 ft (assist by J. Murray),,48,53
176,2,1:53.0,,L. Dončić misses 3-pt jump shot from 26 ft,48,53
177,2,1:50.0,Defensive rebound by W. Barton,,48,53
178,2,1:44.0,Turnover by P. Millsap (lost ball; steal by L. Dončić),,48,53
179,2,1:44.0,,Personal foul by P. Millsap (drawn by L. Dončić),48,53
180,2,1:44.0,,L. Dončić misses free throw 1 of 2,48,53
181,2,1:44.0,,Offensive rebound by Team,48,53
182,2,1:44.0,,L. Dončić misses free throw 2 of 2,48,53
183,2,1:41.0,,Offensive rebound by W. Cauley-Stein,48,53
184,2,1:33.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by J. Barea),48,55
185,2,1:08.0,Shooting foul by M. Kleber (drawn by G. Harris),,48,55
186,2,1:08.0,G. Harris misses free throw 1 of 2,,48,55
187,2,1:08.0,Offensive rebound by Team,,48,55
188,2,1:08.0,G. Harris makes free throw 2 of 2,,49,55
189,2,1:08.0,T. Craig enters the game for G. Harris,,49,55
190,2,0:55.0,,T. Hardaway misses 3-pt jump shot from 26 ft,49,55
191,2,0:51.0,Defensive rebound by P. Millsap,,49,55
192,2,0:44.0,W. Barton misses 2-pt layup from 1 ft,,49,55
193,2,0:41.0,,Defensive rebound by W. Cauley-Stein,49,55
194,2,0:31.0,,L. Dončić misses 2-pt jump shot from 13 ft,49,55
195,2,0:29.0,Defensive rebound by N. Jokić,,49,55
196,2,0:29.0,,Technical foul by L. Dončić,49,55
197,2,0:29.0,J. Murray makes technical free throw,,50,55
198,2,0:29.0,,C. Lee enters the game for J. Barea,50,55
199,2,0:20.0,Turnover by T. Craig (bad pass),,50,55
200,2,0:20.0,M. Plumlee enters the game for N. Jokić,,50,55
201,2,0:20.0,,J. Barea enters the game for C. Lee,50,55
202,2,0:00.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by L. Dončić),50,57
203,3,11:39.0,,L. Dončić misses 2-pt jump shot from 12 ft,50,57
204,3,11:35.0,Defensive rebound by J. Murray,,50,57
205,3,11:20.0,Personal foul by C. Lee (drawn by N. Jokić),,50,57
206,3,11:06.0,J. Murray misses 2-pt jump shot from 14 ft,,50,57
207,3,11:02.0,Offensive rebound by P. Millsap,,50,57
208,3,10:52.0,W. Barton makes 2-pt jump shot from 4 ft,,52,57
209,3,10:39.0,,Turnover by B. Marjanović (traveling),52,57
210,3,10:28.0,Personal foul by T. Hardaway (drawn by W. Barton),,52,57
211,3,10:20.0,J. Murray makes 2-pt jump shot from 17 ft (assist by N. Jokić),,54,57
212,3,9:59.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by M. Kleber),54,60
213,3,9:44.0,Turnover by N. Jokić (traveling),,54,60
214,3,9:35.0,,L. Dončić makes 2-pt layup from 1 ft,54,62
215,3,9:35.0,,Shooting foul by N. Jokić (drawn by L. Dončić),54,62
216,3,9:35.0,,L. Dončić makes free throw 1 of 1,54,63
217,3,9:23.0,W. Barton makes 2-pt layup from 1 ft (assist by N. Jokić),,56,63
218,3,9:14.0,,L. Dončić misses 3-pt jump shot from 25 ft,56,63
219,3,9:11.0,Defensive rebound by N. Jokić,,56,63
220,3,9:00.0,J. Murray makes 2-pt layup from 7 ft,,58,63
221,3,9:00.0,Shooting foul by C. Lee (drawn by J. Murray),,58,63
222,3,9:00.0,J. Murray makes free throw 1 of 1,,59,63
223,3,8:40.0,,T. Hardaway misses 3-pt jump shot from 25 ft,59,63
224,3,8:37.0,,Offensive rebound by B. Marjanović,59,63
225,3,8:35.0,,B. Marjanović makes 2-pt layup from 1 ft,59,65
226,3,8:28.0,W. Barton makes 2-pt jump shot from 2 ft,,61,65
227,3,8:03.0,,B. Marjanović misses 2-pt jump shot from 12 ft,61,65
228,3,8:01.0,Defensive rebound by N. Jokić,,61,65
229,3,7:52.0,P. Millsap misses 2-pt jump shot from 8 ft,,61,65
230,3,7:48.0,,Defensive rebound by T. Hardaway,61,65
231,3,7:42.0,,M. Kleber misses 3-pt jump shot from 23 ft,61,65
232,3,7:37.0,Defensive rebound by W. Barton,,61,65
233,3,7:35.0,W. Barton makes 2-pt layup from 1 ft,,63,65
234,3,7:35.0,,Dallas full timeout,63,65
235,3,7:17.0,,L. Dončić misses 2-pt jump shot from 7 ft,63,65
236,3,7:15.0,Defensive rebound by P. Millsap,,63,65
237,3,7:14.0,Personal foul by M. Kleber (drawn by N. Jokić),,63,65
238,3,7:04.0,J. Murray makes 2-pt jump shot from 16 ft (assist by N. Jokić),,65,65
239,3,6:45.0,,M. Kleber misses 3-pt jump shot from 26 ft,65,65
240,3,6:41.0,Defensive rebound by P. Millsap,,65,65
241,3,6:30.0,J. Murray makes 2-pt jump shot from 19 ft (assist by N. Jokić),,67,65
242,3,6:16.0,,B. Marjanović makes 2-pt dunk from 1 ft (assist by L. Dončić),67,67
243,3,5:52.0,J. Murray makes 3-pt jump shot from 25 ft,,70,67
244,3,5:32.0,,L. Dončić misses 2-pt layup from 5 ft (block by T. Craig),70,67
245,3,5:30.0,Defensive rebound by N. Jokić,,70,67
246,3,5:24.0,W. Barton makes 3-pt jump shot from 25 ft (assist by T. Craig),,73,67
247,3,4:57.0,,C. Lee makes 2-pt layup at rim,73,69
248,3,4:44.0,N. Jokić misses 2-pt jump shot from 11 ft,,73,69
249,3,4:42.0,,Defensive rebound by B. Marjanović,73,69
250,3,4:34.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),73,72
251,3,4:16.0,J. Murray misses 2-pt layup from 1 ft,,73,72
252,3,4:12.0,Offensive rebound by N. Jokić,,73,72
253,3,4:12.0,N. Jokić makes 2-pt layup from 1 ft,,75,72
254,3,4:03.0,,T. Hardaway misses 3-pt jump shot from 26 ft,75,72
255,3,4:01.0,Defensive rebound by J. Murray,,75,72
256,3,3:53.0,T. Craig makes 3-pt jump shot from 25 ft (assist by N. Jokić),,78,72
257,3,3:53.0,,Dallas full timeout,78,72
258,3,3:53.0,J. Grant enters the game for P. Millsap,,78,72
259,3,3:53.0,,W. Cauley-Stein enters the game for B. Marjanović,78,72
260,3,3:43.0,,L. Dončić makes 2-pt layup at rim (assist by T. Hardaway),78,74
261,3,3:43.0,,Shooting foul by T. Craig (drawn by L. Dončić),78,74
262,3,3:43.0,,D. Wright enters the game for C. Lee,78,74
263,3,3:43.0,,L. Dončić makes free throw 1 of 1,78,75
264,3,3:20.0,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Murray),,81,75
265,3,3:04.0,,M. Kleber misses 3-pt jump shot from 23 ft,81,75
266,3,3:01.0,Defensive rebound by N. Jokić,,81,75
267,3,2:56.0,W. Barton misses 3-pt jump shot from 25 ft,,81,75
268,3,2:53.0,,Defensive rebound by D. Wright,81,75
269,3,2:43.0,,T. Hardaway misses 2-pt jump shot from 5 ft,81,75
270,3,2:41.0,,Offensive rebound by D. Wright,81,75
271,3,2:30.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by L. Dončić),81,77
272,3,2:08.0,J. Murray misses 3-pt jump shot from 25 ft,,81,77
273,3,2:04.0,,Defensive rebound by W. Cauley-Stein,81,77
274,3,1:55.0,,L. Dončić misses 3-pt jump shot from 25 ft,81,77
275,3,1:54.0,Defensive rebound by W. Barton,,81,77
276,3,1:54.0,Personal foul by L. Dončić (drawn by W. Barton),,81,77
277,3,1:54.0,W. Barton misses free throw 1 of 2,,81,77
278,3,1:54.0,Offensive rebound by Team,,81,77
279,3,1:54.0,G. Harris enters the game for T. Craig,,81,77
280,3,1:54.0,M. Morris enters the game for N. Jokić,,81,77
281,3,1:54.0,M. Plumlee enters the game for J. Murray,,81,77
282,3,1:54.0,W. Barton makes free throw 2 of 2,,82,77
283,3,1:40.0,,Shooting foul by J. Grant (drawn by L. Dončić),82,77
284,3,1:40.0,,L. Dončić makes free throw 1 of 2,82,78
285,3,1:40.0,,L. Dončić makes free throw 2 of 2,82,79
286,3,1:27.0,J. Grant makes 3-pt jump shot from 22 ft (assist by G. Harris),,85,79
287,3,1:11.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by L. Dončić),85,82
288,3,0:57.0,W. Barton misses 2-pt layup from 3 ft,,85,82
289,3,0:56.0,,Defensive rebound by W. Cauley-Stein,85,82
290,3,0:53.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by D. Wright),85,84
291,3,0:40.0,M. Morris misses 3-pt jump shot from 26 ft,,85,84
292,3,0:37.0,,Defensive rebound by W. Cauley-Stein,85,84
293,3,0:32.0,,D. Wright misses 2-pt layup from 3 ft (block by W. Barton),85,84
294,3,0:31.0,,Offensive rebound by Team,85,84
295,3,0:29.0,,T. Hardaway misses 3-pt jump shot from 25 ft,85,84
296,3,0:26.0,Defensive rebound by M. Plumlee,,85,84
297,3,0:04.0,Turnover by Team (shot clock),,85,84
298,3,0:04.0,T. Craig enters the game for W. Barton,,85,84
299,3,0:00.0,,M. Kleber misses 3-pt jump shot from 23 ft,85,84
300,3,0:00.0,,Offensive rebound by Team,85,84
301,4,11:38.0,Turnover by M. Plumlee (bad pass; steal by D. Wright),,85,84
302,4,11:27.0,,B. Marjanović makes 2-pt hook shot from 6 ft (assist by J. Jackson),85,86
303,4,11:14.0,Personal foul by J. Barea (drawn by M. Morris),,85,86
304,4,11:03.0,Turnover by G. Harris (bad pass; steal by D. Wright),,85,86
305,4,10:55.0,,T. Hardaway misses 3-pt jump shot from 25 ft,85,86
306,4,10:52.0,,Offensive rebound by B. Marjanović,85,86
307,4,10:51.0,,B. Marjanović misses 2-pt layup from 1 ft (block by M. Plumlee),85,86
308,4,10:49.0,Defensive rebound by J. Murray,,85,86
309,4,10:47.0,Turnover by J. Murray (bad pass; steal by B. Marjanović),,85,86
310,4,10:47.0,,Shooting foul by G. Harris (drawn by B. Marjanović),85,86
311,4,10:47.0,,B. Marjanović makes free throw 1 of 2,85,87
312,4,10:47.0,,B. Marjanović makes free throw 2 of 2,85,88
313,4,10:32.0,Offensive foul by M. Plumlee (drawn by B. Marjanović),,85,88
314,4,10:32.0,Turnover by M. Plumlee (offensive foul),,85,88
315,4,10:20.0,,Turnover by D. Wright (bad pass; steal by M. Morris),85,88
316,4,10:15.0,M. Plumlee misses 2-pt layup from 2 ft,,85,88
317,4,10:13.0,,Defensive rebound by B. Marjanović,85,88
318,4,10:07.0,,J. Jackson misses 2-pt jump shot from 7 ft,85,88
319,4,10:06.0,,Offensive rebound by B. Marjanović,85,88
320,4,10:06.0,,B. Marjanović misses 2-pt layup at rim,85,88
321,4,10:06.0,,Offensive rebound by B. Marjanović,85,88
322,4,10:06.0,,B. Marjanović makes 2-pt layup at rim,85,90
323,4,10:06.0,Denver full timeout,,85,90
324,4,9:51.0,M. Morris misses 3-pt jump shot from 25 ft,,85,90
325,4,9:47.0,,Defensive rebound by T. Hardaway,85,90
326,4,9:31.0,,J. Barea makes 2-pt jump shot from 12 ft,85,92
327,4,9:16.0,J. Grant makes 2-pt jump shot from 5 ft,,87,92
328,4,9:16.0,Shooting foul by J. Barea (drawn by J. Grant),,87,92
329,4,9:16.0,W. Barton enters the game for M. Morris,,87,92
330,4,9:16.0,N. Jokić enters the game for M. Plumlee,,87,92
331,4,9:16.0,,L. Dončić enters the game for T. Hardaway,87,92
332,4,9:16.0,,M. Kleber enters the game for J. Jackson,87,92
333,4,9:16.0,J. Grant makes free throw 1 of 1,,88,92
334,4,9:00.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by B. Marjanović),88,94
335,4,8:44.0,Offensive foul by J. Murray (drawn by J. Barea),,88,94
336,4,8:44.0,Turnover by J. Murray (offensive foul),,88,94
337,4,8:44.0,P. Millsap enters the game for J. Grant,,88,94
338,4,8:30.0,,B. Marjanović makes 2-pt hook shot from 3 ft (assist by J. Barea),88,96
339,4,8:30.0,Denver full timeout,,88,96
340,4,8:30.0,,W. Cauley-Stein enters the game for B. Marjanović,88,96
341,4,8:19.0,J. Murray makes 3-pt jump shot from 25 ft,,91,96
342,4,8:04.0,,Offensive foul by L. Dončić (drawn by P. Millsap),91,96
343,4,8:04.0,,Turnover by L. Dončić (offensive foul),91,96
344,4,7:52.0,G. Harris misses 3-pt jump shot from 25 ft,,91,96
345,4,7:48.0,,Defensive rebound by L. Dončić,91,96
346,4,7:32.0,,L. Dončić misses 3-pt jump shot from 27 ft,91,96
347,4,7:28.0,Defensive rebound by W. Barton,,91,96
348,4,7:17.0,J. Murray makes 2-pt jump shot from 18 ft,,93,96
349,4,7:16.0,,Dallas full timeout,93,96
350,4,7:16.0,,T. Hardaway enters the game for J. Barea,93,96
351,4,7:16.0,,B. Marjanović enters the game for W. Cauley-Stein,93,96
352,4,6:58.0,,D. Wright misses 2-pt jump shot from 10 ft,93,96
353,4,6:55.0,,Offensive rebound by D. Wright,93,96
354,4,6:52.0,,Personal foul by J. Murray (drawn by L. Dončić),93,96
355,4,6:38.0,,Turnover by Team (shot clock),93,96
356,4,6:27.0,J. Murray misses 3-pt jump shot from 26 ft,,93,96
357,4,6:25.0,,Defensive rebound by B. Marjanović,93,96
358,4,6:17.0,,B. Marjanović makes 2-pt layup at rim (assist by L. Dončić),93,98
359,4,5:59.0,P. Millsap misses 2-pt hook shot from 4 ft,,93,98
360,4,5:55.0,,Defensive rebound by Team,93,98
361,4,5:53.0,,D. Wright misses 2-pt layup from 1 ft,93,98
362,4,5:51.0,Defensive rebound by N. Jokić,,93,98
363,4,5:47.0,P. Millsap misses 3-pt jump shot from 26 ft,,93,98
364,4,5:44.0,,Defensive rebound by B. Marjanović,93,98
365,4,5:34.0,,L. Dončić makes 2-pt jump shot from 9 ft,93,100
366,4,5:21.0,,Violation by Team (kicked ball),93,100
367,4,5:21.0,T. Craig enters the game for G. Harris,,93,100
368,4,5:14.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by J. Murray),,95,100
369,4,4:58.0,,B. Marjanović misses 2-pt layup from 3 ft (block by P. Millsap),95,100
370,4,4:55.0,Defensive rebound by J. Murray,,95,100
371,4,4:50.0,W. Barton misses 3-pt jump shot from 25 ft,,95,100
372,4,4:48.0,Offensive rebound by N. Jokić,,95,100
373,4,4:44.0,Turnover by N. Jokić (bad pass; steal by D. Wright),,95,100
374,4,4:27.0,,L. Dončić misses 3-pt jump shot from 25 ft,95,100
375,4,4:23.0,Defensive rebound by N. Jokić,,95,100
376,4,4:14.0,T. Craig misses 3-pt jump shot from 26 ft,,95,100
377,4,4:13.0,,Defensive rebound by D. Wright,95,100
378,4,4:13.0,Loose ball foul by P. Millsap (drawn by D. Wright),,95,100
379,4,4:00.0,,Personal foul by T. Craig (drawn by L. Dončić),95,100
380,4,3:46.0,,T. Hardaway misses 3-pt jump shot from 25 ft,95,100
381,4,3:42.0,Defensive rebound by N. Jokić,,95,100
382,4,3:36.0,N. Jokić misses 3-pt jump shot from 25 ft,,95,100
