,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
266,3,10:40.0,,Defensive rebound by K. Huerter,74,83
267,3,10:34.0,,Shooting foul by G. Payton (drawn by T. Young),74,83
268,3,10:34.0,,T. Young makes free throw 1 of 3,74,84
269,3,10:34.0,,T. Young makes free throw 2 of 3,74,85
270,3,10:34.0,,T. Young makes free throw 3 of 3,74,86
271,3,10:15.0,I. Thomas misses 2-pt jump shot from 19 ft (block by J. Collins),,74,86
272,3,10:12.0,,Defensive rebound by D. Hunter,74,86
273,3,10:11.0,,K. Huerter makes 2-pt layup from 2 ft (assist by D. Hunter),74,88
274,3,10:11.0,Washington full timeout,,74,88
275,3,9:57.0,G. Payton misses 2-pt layup from 5 ft,,74,88
276,3,9:54.0,,Defensive rebound by D. Hunter,74,88
277,3,9:49.0,,D. Hunter makes 2-pt jump shot from 15 ft,74,90
278,3,9:32.0,Personal foul by K. Huerter (drawn by B. Beal),,74,90
279,3,9:22.0,T. Bryant makes 2-pt layup from 1 ft (assist by B. Beal),,76,90
280,3,9:22.0,Shooting foul by J. Collins (drawn by T. Bryant),,76,90
281,3,9:22.0,T. Bryant makes free throw 1 of 1,,77,90
282,3,9:07.0,,B. Fernando misses 3-pt jump shot from 23 ft,77,90
283,3,9:03.0,,Offensive rebound by J. Collins,77,90
284,3,9:00.0,,D. Hunter misses 3-pt jump shot from 25 ft,77,90
285,3,8:55.0,,Offensive rebound by B. Fernando,77,90
286,3,8:55.0,,B. Fernando makes 2-pt dunk at rim,77,92
287,3,8:49.0,Turnover by I. Mahinmi (discontinued dribble),,77,92
288,3,8:42.0,,Shooting foul by G. Payton (drawn by T. Young),77,92
289,3,8:42.0,,T. Young makes free throw 1 of 3,77,93
290,3,8:42.0,,T. Young makes free throw 2 of 3,77,94
291,3,8:42.0,D. Bertāns enters the game for I. Mahinmi,,77,94
292,3,8:42.0,,C. Reddish enters the game for B. Fernando,77,94
293,3,8:42.0,,T. Young makes free throw 3 of 3,77,95
294,3,8:31.0,B. Beal misses 3-pt jump shot from 26 ft,,77,95
295,3,8:26.0,Offensive rebound by G. Payton,,77,95
296,3,8:26.0,G. Payton misses 2-pt layup from 1 ft,,77,95
297,3,8:25.0,,Defensive rebound by D. Hunter,77,95
298,3,8:23.0,,K. Huerter makes 3-pt jump shot from 26 ft,77,98
299,3,8:23.0,Washington full timeout,,77,98
300,3,8:23.0,T. Brown enters the game for G. Payton,,77,98
301,3,8:23.0,,J. Teague enters the game for D. Hunter,77,98
302,3,8:05.0,Personal foul by C. Reddish (drawn by B. Beal),,77,98
303,3,7:59.0,D. Bertāns misses 3-pt jump shot from 26 ft,,77,98
304,3,7:57.0,,Defensive rebound by J. Collins,77,98
305,3,7:52.0,,Offensive foul by T. Young (drawn by T. Brown),77,98
306,3,7:52.0,,Turnover by T. Young (offensive foul),77,98
307,3,7:37.0,T. Bryant misses 2-pt jump shot from 17 ft,,77,98
308,3,7:34.0,,Defensive rebound by Team,77,98
309,3,7:23.0,,J. Collins makes 2-pt dunk from 1 ft (assist by T. Young),77,100
310,3,7:09.0,Shooting foul by J. Collins (drawn by B. Beal),,77,100
311,3,7:09.0,B. Beal misses free throw 1 of 2,,77,100
312,3,7:09.0,Offensive rebound by Team,,77,100
313,3,7:09.0,J. McRae enters the game for T. Bryant,,77,100
314,3,7:09.0,,B. Fernando enters the game for J. Collins,77,100
315,3,7:09.0,B. Beal makes free throw 2 of 2,,78,100
316,3,6:56.0,,C. Reddish misses 2-pt layup from 1 ft,78,100
317,3,6:53.0,Defensive rebound by J. McRae,,78,100
318,3,6:50.0,Turnover by D. Bertāns (bad pass),,78,100
319,3,6:50.0,,V. Carter enters the game for B. Fernando,78,100
320,3,6:41.0,,T. Young makes 3-pt jump shot from 28 ft (assist by C. Reddish),78,103
321,3,6:33.0,Shooting foul by C. Reddish (drawn by B. Beal),,78,103
322,3,6:33.0,B. Beal misses free throw 1 of 2,,78,103
323,3,6:33.0,Offensive rebound by Team,,78,103
324,3,6:33.0,I. Smith enters the game for I. Thomas,,78,103
325,3,6:33.0,,B. Goodwin enters the game for C. Reddish,78,103
326,3,6:33.0,B. Beal makes free throw 2 of 2,,79,103
327,3,6:24.0,,Personal foul by T. Brown (drawn by V. Carter),79,103
328,3,6:16.0,,T. Young misses 3-pt jump shot from 26 ft,79,103
329,3,6:13.0,Defensive rebound by J. McRae,,79,103
330,3,6:08.0,T. Brown makes 2-pt layup from 1 ft (assist by J. McRae),,81,103
331,3,6:08.0,,Atlanta full timeout,81,103
332,3,5:56.0,,B. Goodwin misses 3-pt jump shot from 23 ft,81,103
333,3,5:52.0,Defensive rebound by J. McRae,,81,103
334,3,5:46.0,Turnover by J. McRae (lost ball; steal by V. Carter),,81,103
335,3,5:44.0,,Turnover by J. Teague (out of bounds lost ball),81,103
336,3,5:29.0,B. Beal makes 2-pt jump shot from 11 ft,,83,103
337,3,5:15.0,,T. Young misses 2-pt layup from 5 ft (block by J. McRae),83,103
338,3,5:15.0,,Offensive rebound by Team,83,103
339,3,5:15.0,,B. Fernando enters the game for T. Young,83,103
340,3,5:03.0,,B. Goodwin misses 2-pt layup from 2 ft,83,103
341,3,4:59.0,,Offensive rebound by B. Fernando,83,103
342,3,4:59.0,,B. Fernando makes 2-pt layup at rim,83,105
343,3,4:51.0,D. Bertāns misses 3-pt jump shot from 29 ft,,83,105
344,3,4:48.0,,Defensive rebound by B. Fernando,83,105
345,3,4:39.0,,V. Carter misses 3-pt jump shot from 25 ft,83,105
346,3,4:35.0,Defensive rebound by D. Bertāns,,83,105
347,3,4:31.0,J. McRae misses 3-pt jump shot from 23 ft,,83,105
348,3,4:27.0,Offensive rebound by B. Beal,,83,105
349,3,4:19.0,T. Brown makes 3-pt jump shot from 23 ft (assist by D. Bertāns),,86,105
350,3,3:56.0,,Turnover by B. Goodwin (bad pass; steal by J. McRae),86,105
351,3,3:52.0,B. Beal misses 2-pt layup from 1 ft,,86,105
352,3,3:52.0,,Defensive rebound by V. Carter,86,105
353,3,3:52.0,,Personal foul by T. Brown (drawn by V. Carter),86,105
354,3,3:38.0,,Offensive foul by B. Fernando (drawn by J. McRae),86,105
355,3,3:38.0,,Turnover by B. Fernando (offensive foul),86,105
356,3,3:31.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by I. Smith),,89,105
357,3,3:13.0,,Offensive foul by K. Huerter (drawn by D. Bertāns),89,105
358,3,3:13.0,,Turnover by K. Huerter (offensive foul),89,105
359,3,2:58.0,B. Beal makes 2-pt layup from 1 ft,,91,105
360,3,2:34.0,,Shooting foul by J. McRae (drawn by J. Teague),91,105
361,3,2:34.0,,J. Teague makes free throw 1 of 2,91,106
362,3,2:34.0,G. Payton enters the game for J. McRae,,91,106
363,3,2:34.0,,D. Hunter enters the game for B. Goodwin,91,106
364,3,2:34.0,,T. Young enters the game for K. Huerter,91,106
365,3,2:34.0,,J. Teague makes free throw 2 of 2,91,107
366,3,2:23.0,D. Bertāns misses 2-pt layup from 5 ft (block by B. Fernando),,91,107
367,3,2:19.0,,Defensive rebound by T. Young,91,107
368,3,2:15.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by T. Young),91,110
369,3,2:05.0,B. Beal misses 3-pt jump shot from 25 ft,,91,110
370,3,2:02.0,,Defensive rebound by B. Fernando,91,110
371,3,1:49.0,,T. Young misses 2-pt jump shot from 12 ft,91,110
372,3,1:46.0,Defensive rebound by D. Bertāns,,91,110
373,3,1:43.0,Offensive foul by B. Beal (drawn by J. Teague),,91,110
374,3,1:43.0,Turnover by B. Beal (offensive foul),,91,110
375,3,1:27.0,,D. Hunter makes 2-pt jump shot from 15 ft,91,112
376,3,1:21.0,D. Bertāns misses 3-pt jump shot from 26 ft,,91,112
377,3,1:18.0,,Defensive rebound by B. Fernando,91,112
378,3,1:08.0,,B. Fernando makes 2-pt hook shot from 7 ft (assist by J. Teague),91,114
379,3,0:54.0,T. Brown makes 2-pt dunk from 1 ft (assist by B. Beal),,93,114
380,3,0:43.0,,D. Hunter misses 3-pt jump shot from 25 ft,93,114
381,3,0:41.0,Defensive rebound by Team,,93,114
382,3,0:36.0,Personal foul by B. Fernando (drawn by B. Beal),,93,114
383,3,0:36.0,B. Beal makes free throw 1 of 2,,94,114
384,3,0:36.0,B. Beal makes free throw 2 of 2,,95,114
385,3,0:30.0,,Personal foul by B. Beal (drawn by T. Young),95,114
386,3,0:30.0,,T. Young makes free throw 1 of 2,95,115
387,3,0:30.0,,T. Young misses free throw 2 of 2,95,115
388,3,0:30.0,Defensive rebound by Team,,95,115
