,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
35,1,7:53.0,Defensive rebound by D. Green,,11,9
36,1,7:48.0,D. Lee misses 3-pt jump shot from 25 ft,,11,9
37,1,7:46.0,,Defensive rebound by H. Whiteside,11,9
38,1,7:39.0,,Shooting foul by W. Cauley-Stein (drawn by C. McCollum),11,9
39,1,7:39.0,,C. McCollum makes free throw 1 of 2,11,10
40,1,7:39.0,,C. McCollum makes free throw 2 of 2,11,11
41,1,7:24.0,D. Russell misses 2-pt jump shot from 16 ft,,11,11
42,1,7:20.0,,Defensive rebound by C. McCollum,11,11
43,1,7:15.0,,C. McCollum makes 2-pt layup from 1 ft,11,13
44,1,7:08.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Russell),,13,13
45,1,6:50.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by D. Lillard),13,16
46,1,6:31.0,D. Green misses 2-pt hook shot from 3 ft,,13,16
47,1,6:29.0,,Defensive rebound by H. Whiteside,13,16
48,1,6:22.0,,D. Lillard makes 3-pt jump shot from 25 ft,13,19
49,1,6:07.0,D. Russell misses 2-pt jump shot from 14 ft,,13,19
50,1,6:05.0,,Defensive rebound by H. Whiteside,13,19
51,1,5:53.0,,C. McCollum misses 2-pt jump shot from 8 ft,13,19
52,1,5:49.0,Defensive rebound by G. Robinson,,13,19
53,1,5:42.0,G. Robinson misses 2-pt jump shot from 18 ft,,13,19
54,1,5:37.0,Offensive rebound by D. Lee,,13,19
55,1,5:36.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by D. Lee),,16,19
56,1,5:35.0,,Portland full timeout,16,19
57,1,5:35.0,A. Burks enters the game for W. Cauley-Stein,,16,19
58,1,5:35.0,E. Paschall enters the game for G. Robinson,,16,19
59,1,5:35.0,,A. Tolliver enters the game for C. Anthony,16,19
60,1,5:19.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by A. Tolliver),16,21
61,1,5:01.0,D. Russell makes 3-pt jump shot from 26 ft,,19,21
62,1,4:48.0,,D. Lillard makes 2-pt layup at rim,19,23
63,1,4:37.0,D. Russell makes 3-pt jump shot from 25 ft (assist by D. Green),,22,23
64,1,4:23.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by D. Lillard),22,26
65,1,4:12.0,D. Green misses 2-pt layup from 1 ft,,22,26
66,1,4:12.0,,Defensive rebound by D. Lillard,22,26
67,1,4:07.0,,D. Lillard makes 3-pt jump shot from 26 ft,22,29
68,1,3:48.0,D. Green misses 2-pt layup from 1 ft,,22,29
69,1,3:48.0,,Defensive rebound by D. Lillard,22,29
70,1,3:47.0,,Personal foul by D. Green (drawn by D. Lillard),22,29
71,1,3:47.0,J. Evans enters the game for D. Russell,,22,29
72,1,3:47.0,,A. Simons enters the game for K. Bazemore,22,29
73,1,3:47.0,,G. Trent enters the game for C. McCollum,22,29
74,1,3:23.0,,A. Simons misses 2-pt jump shot from 5 ft (block by J. Evans),22,29
75,1,3:23.0,,Offensive rebound by A. Simons,22,29
76,1,3:23.0,,Turnover by Team (shot clock),22,29
77,1,3:23.0,M. Chriss enters the game for D. Green,,22,29
78,1,3:23.0,J. Poole enters the game for D. Lee,,22,29
79,1,3:05.0,J. Evans misses 2-pt jump shot from 7 ft,,22,29
80,1,3:05.0,Offensive rebound by Team,,22,29
81,1,3:05.0,,Loose ball foul by H. Whiteside (drawn by J. Evans),22,29
82,1,3:05.0,,S. Labissière enters the game for H. Whiteside,22,29
83,1,2:56.0,J. Poole makes 2-pt layup from 1 ft (assist by A. Burks),,24,29
84,1,2:44.0,,S. Labissière makes 2-pt jump shot from 9 ft (assist by D. Lillard),24,31
85,1,2:34.0,E. Paschall misses 3-pt jump shot from 25 ft,,24,31
86,1,2:31.0,,Defensive rebound by S. Labissière,24,31
87,1,2:27.0,,Personal foul by J. Evans (drawn by D. Lillard),24,31
88,1,2:27.0,Golden State full timeout,,24,31
89,1,2:27.0,,D. Lillard makes free throw 1 of 2,24,32
90,1,2:27.0,,D. Lillard makes free throw 2 of 2,24,33
91,1,2:07.0,J. Poole misses 3-pt jump shot from 26 ft,,24,33
92,1,2:04.0,Offensive rebound by M. Chriss,,24,33
93,1,2:01.0,A. Burks makes 3-pt jump shot from 25 ft (assist by J. Evans),,27,33
94,1,1:44.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by D. Lillard),27,35
95,1,1:29.0,J. Evans misses 3-pt jump shot from 24 ft (block by G. Trent),,27,35
96,1,1:26.0,Offensive rebound by M. Chriss,,27,35
97,1,1:26.0,Turnover by M. Chriss (lost ball; steal by D. Lillard),,27,35
98,1,1:26.0,,Personal foul by M. Chriss (drawn by D. Lillard),27,35
99,1,1:26.0,,D. Lillard misses free throw 1 of 2,27,35
100,1,1:26.0,,Offensive rebound by Team,27,35
101,1,1:26.0,,D. Lillard makes free throw 2 of 2,27,36
102,1,1:18.0,Offensive foul by A. Burks (drawn by G. Trent),,27,36
103,1,1:18.0,Turnover by A. Burks (offensive foul),,27,36
104,1,1:11.0,,Personal foul by A. Burks (drawn by G. Trent),27,36
105,1,1:11.0,,G. Trent makes free throw 1 of 2,27,37
106,1,1:11.0,,G. Trent makes free throw 2 of 2,27,38
107,1,1:03.0,J. Evans misses 2-pt jump shot from 15 ft,,27,38
108,1,1:01.0,,Defensive rebound by A. Tolliver,27,38
109,1,0:53.0,,D. Lillard misses 3-pt jump shot from 30 ft,27,38
110,1,0:51.0,,Offensive rebound by G. Trent,27,38
111,1,0:40.0,,Turnover by D. Lillard (step out of bounds),27,38
112,1,0:35.0,Personal foul by S. Labissière (drawn by M. Chriss),,27,38
113,1,0:29.0,J. Poole misses 3-pt jump shot from 24 ft,,27,38
114,1,0:26.0,,Defensive rebound by D. Lillard,27,38
115,1,0:11.0,,D. Lillard makes 2-pt layup from 2 ft,27,40
116,1,0:04.0,Shooting foul by S. Labissière (drawn by M. Chriss),,27,40
117,1,0:04.0,M. Chriss makes free throw 1 of 2,,28,40
118,1,0:04.0,M. Chriss makes free throw 2 of 2,,29,40
119,1,0:00.0,,G. Trent misses 3-pt jump shot from 34 ft,29,40
120,1,0:00.0,,Offensive rebound by Team,29,40
121,2,11:45.0,,A. Simons misses 2-pt jump shot from 2 ft (block by M. Chriss),29,40
122,2,11:45.0,,Offensive rebound by Team,29,40
123,2,11:44.0,,Turnover by G. Trent (bad pass; steal by A. Burks),29,40
124,2,11:39.0,D. Russell makes 2-pt layup from 2 ft (assist by A. Burks),,31,40
125,2,11:25.0,,C. Anthony misses 2-pt jump shot from 14 ft,31,40
126,2,11:23.0,,Offensive rebound by G. Trent,31,40
127,2,11:19.0,,Turnover by G. Trent (bad pass; steal by E. Paschall),31,40
128,2,11:15.0,D. Russell makes 3-pt jump shot from 26 ft (assist by E. Paschall),,34,40
129,2,10:53.0,,Shooting foul by E. Paschall (drawn by S. Labissière),34,40
130,2,10:53.0,,S. Labissière makes free throw 1 of 2,34,41
131,2,10:53.0,,S. Labissière makes free throw 2 of 2,34,42
132,2,10:30.0,D. Russell misses 3-pt jump shot from 28 ft,,34,42
133,2,10:28.0,,Defensive rebound by C. Anthony,34,42
134,2,10:23.0,,C. McCollum makes 2-pt jump shot from 11 ft,34,44
135,2,10:10.0,J. Evans misses 2-pt layup from 2 ft,,34,44
136,2,10:07.0,Offensive rebound by J. Evans,,34,44
137,2,10:07.0,J. Evans makes 2-pt layup at rim,,36,44
138,2,9:55.0,,C. McCollum misses 2-pt jump shot from 9 ft,36,44
139,2,9:52.0,Defensive rebound by M. Chriss,,36,44
140,2,9:50.0,E. Paschall makes 2-pt dunk from 1 ft (assist by A. Burks),,38,44
141,2,9:50.0,,Portland full timeout,38,44
142,2,9:50.0,O. Spellman enters the game for E. Paschall,,38,44
143,2,9:35.0,,C. McCollum misses 3-pt jump shot from 26 ft,38,44
144,2,9:34.0,Defensive rebound by M. Chriss,,38,44
145,2,9:17.0,Shooting foul by S. Labissière (drawn by O. Spellman),,38,44
146,2,9:17.0,O. Spellman misses free throw 1 of 2,,38,44
147,2,9:17.0,Offensive rebound by Team,,38,44
148,2,9:17.0,O. Spellman makes free throw 2 of 2,,39,44
149,2,8:57.0,,Personal foul by O. Spellman (drawn by C. McCollum),39,44
150,2,8:57.0,,Instant Replay (Request: Ruling Stands),39,44
151,2,8:39.0,,G. Trent misses 2-pt jump shot from 4 ft,39,44
152,2,8:36.0,,Offensive rebound by S. Labissière,39,44
153,2,8:36.0,,S. Labissière makes 2-pt dunk from 1 ft,39,46
154,2,8:20.0,A. Burks misses 3-pt jump shot from 27 ft,,39,46
155,2,8:15.0,Offensive rebound by O. Spellman,,39,46
156,2,8:15.0,O. Spellman misses 2-pt layup at rim,,39,46
157,2,8:15.0,,Defensive rebound by C. McCollum,39,46
158,2,8:12.0,,C. Anthony makes 2-pt dunk from 1 ft (assist by G. Trent),39,48
159,2,8:12.0,Golden State full timeout,,39,48
160,2,8:12.0,W. Cauley-Stein enters the game for M. Chriss,,39,48
161,2,7:58.0,A. Burks misses 2-pt jump shot from 10 ft,,39,48
162,2,7:55.0,,Defensive rebound by C. Anthony,39,48
163,2,7:50.0,,Turnover by C. McCollum (lost ball; steal by W. Cauley-Stein),39,48
164,2,7:43.0,Shooting foul by G. Trent (drawn by D. Russell),,39,48
165,2,7:43.0,D. Russell makes free throw 1 of 2,,40,48
166,2,7:43.0,D. Lee enters the game for J. Evans,,40,48
167,2,7:43.0,,K. Bazemore enters the game for S. Labissière,40,48
168,2,7:43.0,,H. Whiteside enters the game for G. Trent,40,48
169,2,7:43.0,D. Russell misses free throw 2 of 2,,40,48
170,2,7:41.0,,Defensive rebound by H. Whiteside,40,48
171,2,7:24.0,,A. Simons misses 2-pt layup from 1 ft,40,48
172,2,7:19.0,,Offensive rebound by H. Whiteside,40,48
173,2,7:19.0,,H. Whiteside makes 2-pt dunk from 1 ft,40,50
174,2,7:17.0,Personal foul by K. Bazemore (drawn by A. Burks),,40,50
175,2,7:17.0,G. Robinson enters the game for A. Burks,,40,50
176,2,7:09.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,40,50
177,2,7:08.0,,Defensive rebound by H. Whiteside,40,50
178,2,7:02.0,,K. Bazemore misses 3-pt jump shot from 23 ft,40,50
179,2,6:59.0,Defensive rebound by D. Lee,,40,50
180,2,6:51.0,D. Russell makes 2-pt jump shot from 14 ft,,42,50
181,2,6:37.0,,C. McCollum misses 2-pt jump shot from 5 ft,42,50
182,2,6:35.0,Defensive rebound by D. Lee,,42,50
183,2,6:31.0,Away from play foul by A. Simons (drawn by D. Lee),,42,50
184,2,6:31.0,D. Lee makes free throw 1 of 1,,43,50
185,2,6:26.0,Personal foul by K. Bazemore (drawn by D. Russell),,43,50
186,2,6:26.0,D. Russell makes free throw 1 of 2,,44,50
187,2,6:26.0,D. Russell makes free throw 2 of 2,,45,50
188,2,6:12.0,,C. Anthony makes 2-pt jump shot from 13 ft (assist by C. McCollum),45,52
189,2,5:57.0,O. Spellman makes 2-pt layup from 2 ft (assist by D. Russell),,47,52
190,2,5:41.0,,C. Anthony makes 2-pt jump shot from 4 ft (assist by C. McCollum),47,54
191,2,5:41.0,,Shooting foul by W. Cauley-Stein (drawn by C. Anthony),47,54
192,2,5:41.0,A. Burks enters the game for D. Russell,,47,54
193,2,5:41.0,D. Green enters the game for O. Spellman,,47,54
194,2,5:41.0,,C. Anthony makes free throw 1 of 1,47,55
195,2,5:30.0,A. Burks misses 2-pt jump shot from 20 ft,,47,55
196,2,5:27.0,,Defensive rebound by H. Whiteside,47,55
197,2,5:17.0,,Offensive foul by A. Simons (drawn by D. Green),47,55
198,2,5:17.0,,Turnover by A. Simons (offensive foul),47,55
199,2,5:17.0,,D. Lillard enters the game for C. McCollum,47,55
200,2,5:00.0,D. Lee makes 2-pt jump shot from 10 ft,,49,55
201,2,4:42.0,,C. Anthony misses 3-pt jump shot from 25 ft,49,55
202,2,4:40.0,Defensive rebound by D. Green,,49,55
203,2,4:37.0,D. Lee misses 2-pt layup from 1 ft,,49,55
204,2,4:35.0,,Defensive rebound by H. Whiteside,49,55
205,2,4:25.0,,Turnover by D. Lillard (bad pass; steal by D. Green),49,55
206,2,4:23.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,51,55
207,2,4:23.0,,Portland full timeout,51,55
208,2,4:23.0,,A. Tolliver enters the game for C. Anthony,51,55
209,2,4:23.0,,G. Trent enters the game for A. Simons,51,55
210,2,4:14.0,,Personal foul by W. Cauley-Stein (drawn by D. Lillard),51,55
211,2,4:05.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Lillard),51,58
212,2,3:47.0,Shooting foul by A. Tolliver (drawn by D. Green),,51,58
213,2,3:47.0,D. Green misses free throw 1 of 2,,51,58
214,2,3:47.0,Offensive rebound by Team,,51,58
215,2,3:47.0,E. Paschall enters the game for W. Cauley-Stein,,51,58
216,2,3:47.0,D. Green makes free throw 2 of 2,,52,58
217,2,3:34.0,,D. Lillard misses 2-pt layup from 2 ft,52,58
218,2,3:34.0,,Offensive rebound by Team,52,58
219,2,3:34.0,Technical foul by T. Stotts,,52,58
220,2,3:34.0,D. Lee makes technical free throw,,53,58
221,2,3:21.0,,K. Bazemore misses 2-pt jump shot from 13 ft (block by A. Burks),53,58
222,2,3:18.0,,Offensive rebound by D. Lillard,53,58
223,2,3:18.0,,D. Lillard misses 2-pt layup from 1 ft,53,58
224,2,3:17.0,Defensive rebound by A. Burks,,53,58
225,2,3:16.0,E. Paschall makes 2-pt layup from 1 ft (assist by A. Burks),,55,58
226,2,3:05.0,,Personal foul by E. Paschall (drawn by D. Lillard),55,58
227,2,3:05.0,,D. Lillard makes free throw 1 of 2,55,59
228,2,3:05.0,,C. McCollum enters the game for K. Bazemore,55,59
229,2,3:05.0,,D. Lillard makes free throw 2 of 2,55,60
230,2,2:46.0,A. Burks misses 2-pt layup from 3 ft (block by H. Whiteside),,55,60
231,2,2:44.0,,Defensive rebound by D. Lillard,55,60
232,2,2:40.0,,D. Lillard misses 2-pt layup from 1 ft,55,60
233,2,2:38.0,,Offensive rebound by H. Whiteside,55,60
234,2,2:35.0,,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),55,63
235,2,2:24.0,E. Paschall misses 2-pt jump shot from 19 ft,,55,63
236,2,2:18.0,Offensive rebound by G. Robinson,,55,63
237,2,2:18.0,G. Robinson makes 2-pt layup at rim,,57,63
238,2,2:12.0,,D. Lillard misses 2-pt jump shot from 2 ft,57,63
239,2,2:11.0,Defensive rebound by D. Green,,57,63
240,2,2:03.0,A. Burks misses 2-pt layup from 2 ft,,57,63
241,2,2:02.0,,Defensive rebound by C. McCollum,57,63
242,2,1:57.0,,C. McCollum makes 2-pt layup from 1 ft,57,65
243,2,1:46.0,A. Burks makes 3-pt jump shot from 25 ft (assist by D. Green),,60,65
244,2,1:30.0,,A. Tolliver misses 3-pt jump shot from 23 ft,60,65
245,2,1:28.0,Defensive rebound by D. Lee,,60,65
246,2,1:23.0,A. Burks makes 3-pt jump shot from 24 ft (assist by D. Lee),,63,65
247,2,0:57.0,,H. Whiteside misses 2-pt jump shot from 6 ft,63,65
248,2,0:56.0,Defensive rebound by E. Paschall,,63,65
249,2,0:48.0,E. Paschall makes 3-pt jump shot from 26 ft (assist by D. Lee),,66,65
250,2,0:33.0,,D. Lillard makes 2-pt layup from 1 ft,66,67
251,2,0:28.0,E. Paschall misses 3-pt jump shot from 26 ft,,66,67
252,2,0:21.0,,Defensive rebound by A. Tolliver,66,67
253,2,0:21.0,,A. Simons enters the game for H. Whiteside,66,67
254,2,0:00.0,,G. Trent misses 3-pt jump shot from 23 ft,66,67
255,2,0:00.0,,Offensive rebound by Team,66,67
256,3,11:42.0,,Shooting foul by D. Lee (drawn by C. McCollum),66,67
257,3,11:42.0,,C. McCollum misses free throw 1 of 2,66,67
258,3,11:42.0,,Offensive rebound by Team,66,67
259,3,11:42.0,,C. McCollum makes free throw 2 of 2,66,68
260,3,11:30.0,D. Lee misses 2-pt jump shot from 17 ft,,66,68
261,3,11:26.0,,Defensive rebound by H. Whiteside,66,68
262,3,11:03.0,,K. Bazemore misses 2-pt layup from 3 ft (block by D. Russell),66,68
263,3,11:01.0,Defensive rebound by W. Cauley-Stein,,66,68
264,3,10:58.0,D. Green misses 2-pt jump shot from 6 ft (block by C. Anthony),,66,68
265,3,10:55.0,,Defensive rebound by C. Anthony,66,68
266,3,10:50.0,,C. McCollum makes 2-pt jump shot from 9 ft,66,70
267,3,10:33.0,D. Russell misses 2-pt jump shot from 6 ft,,66,70
268,3,10:30.0,,Defensive rebound by C. Anthony,66,70
269,3,10:24.0,,D. Lillard makes 2-pt layup from 1 ft,66,72
270,3,10:24.0,Golden State full timeout,,66,72
271,3,10:07.0,D. Lee misses 2-pt layup from 2 ft,,66,72
272,3,10:05.0,,Defensive rebound by H. Whiteside,66,72
273,3,10:00.0,,Personal foul by D. Lee (drawn by H. Whiteside),66,72
274,3,9:50.0,,C. McCollum makes 2-pt jump shot from 20 ft,66,74
275,3,9:35.0,D. Russell misses 3-pt jump shot from 25 ft,,66,74
276,3,9:31.0,Offensive rebound by W. Cauley-Stein,,66,74
277,3,9:31.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,68,74
278,3,9:14.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by D. Lillard),68,76
279,3,8:58.0,G. Robinson misses 2-pt jump shot from 20 ft,,68,76
280,3,8:56.0,,Defensive rebound by H. Whiteside,68,76
281,3,8:50.0,,D. Lillard misses 3-pt jump shot from 30 ft,68,76
282,3,8:47.0,Defensive rebound by W. Cauley-Stein,,68,76
283,3,8:36.0,G. Robinson misses 2-pt layup from 7 ft (block by H. Whiteside),,68,76
284,3,8:32.0,Offensive rebound by W. Cauley-Stein,,68,76
285,3,8:32.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,70,76
286,3,8:22.0,,C. McCollum misses 3-pt jump shot from 26 ft,70,76
287,3,8:21.0,Defensive rebound by W. Cauley-Stein,,70,76
288,3,8:13.0,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Russell),,72,76
289,3,8:05.0,,Personal foul by D. Lee (drawn by C. McCollum),72,76
290,3,8:05.0,A. Burks enters the game for D. Lee,,72,76
291,3,7:59.0,,C. Anthony makes 2-pt jump shot from 17 ft,72,78
292,3,7:59.0,,Shooting foul by G. Robinson (drawn by C. Anthony),72,78
293,3,7:59.0,,C. Anthony makes free throw 1 of 1,72,79
294,3,7:42.0,Personal foul by K. Bazemore (drawn by D. Russell),,72,79
295,3,7:28.0,D. Russell misses 3-pt jump shot from 31 ft,,72,79
296,3,7:25.0,,Defensive rebound by C. Anthony,72,79
297,3,7:02.0,,C. Anthony misses 2-pt jump shot from 14 ft,72,79
298,3,7:02.0,,Offensive rebound by Team,72,79
299,3,6:51.0,,D. Lillard misses 2-pt layup from 4 ft,72,79
300,3,6:49.0,Defensive rebound by W. Cauley-Stein,,72,79
301,3,6:38.0,W. Cauley-Stein misses 2-pt jump shot from 11 ft,,72,79
302,3,6:38.0,,Defensive rebound by C. McCollum,72,79
303,3,6:27.0,,C. Anthony misses 3-pt jump shot from 26 ft,72,79
304,3,6:22.0,,Offensive rebound by H. Whiteside,72,79
305,3,6:22.0,,H. Whiteside makes 2-pt layup at rim,72,81
306,3,6:11.0,A. Burks makes 3-pt jump shot from 24 ft,,75,81
307,3,5:47.0,,C. Anthony makes 2-pt jump shot from 12 ft,75,83
308,3,5:42.0,Personal foul by C. McCollum (drawn by W. Cauley-Stein),,75,83
309,3,5:42.0,M. Chriss enters the game for W. Cauley-Stein,,75,83
310,3,5:28.0,D. Russell misses 3-pt jump shot from 27 ft,,75,83
311,3,5:27.0,,Defensive rebound by H. Whiteside,75,83
312,3,5:17.0,,H. Whiteside misses 2-pt layup from 1 ft,75,83
313,3,5:12.0,,Offensive rebound by H. Whiteside,75,83
314,3,5:12.0,,H. Whiteside misses 2-pt layup from 1 ft,75,83
315,3,5:12.0,,Offensive rebound by H. Whiteside,75,83
316,3,5:12.0,,H. Whiteside misses 2-pt layup at rim,75,83
317,3,5:11.0,,Offensive rebound by H. Whiteside,75,83
318,3,5:11.0,,H. Whiteside misses 2-pt layup at rim,75,83
319,3,5:09.0,Defensive rebound by D. Green,,75,83
320,3,5:05.0,D. Green makes 2-pt jump shot from 14 ft (assist by D. Russell),,77,83
321,3,4:39.0,,C. Anthony misses 2-pt jump shot from 13 ft,77,83
322,3,4:37.0,Defensive rebound by M. Chriss,,77,83
323,3,4:30.0,G. Robinson makes 3-pt jump shot from 23 ft (assist by M. Chriss),,80,83
324,3,4:14.0,,C. McCollum makes 2-pt jump shot from 15 ft,80,85
325,3,3:55.0,D. Green makes 3-pt jump shot from 24 ft (assist by D. Russell),,83,85
326,3,3:42.0,,Personal foul by G. Robinson (drawn by D. Lillard),83,85
327,3,3:42.0,,D. Lillard makes free throw 1 of 2,83,86
328,3,3:42.0,J. Evans enters the game for G. Robinson,,83,86
329,3,3:42.0,E. Paschall enters the game for D. Russell,,83,86
330,3,3:42.0,,A. Simons enters the game for C. Anthony,83,86
331,3,3:42.0,,A. Tolliver enters the game for K. Bazemore,83,86
332,3,3:42.0,,G. Trent enters the game for C. McCollum,83,86
333,3,3:42.0,,D. Lillard makes free throw 2 of 2,83,87
334,3,3:34.0,A. Burks makes 2-pt jump shot from 20 ft,,85,87
335,3,3:15.0,,D. Lillard misses 3-pt jump shot from 31 ft,85,87
336,3,3:15.0,Defensive rebound by M. Chriss,,85,87
337,3,3:05.0,Personal foul by A. Tolliver (drawn by E. Paschall),,85,87
338,3,3:05.0,,S. Labissière enters the game for H. Whiteside,85,87
339,3,2:54.0,Shooting foul by S. Labissière (drawn by M. Chriss),,85,87
340,3,2:54.0,,Portland full timeout,85,87
341,3,2:54.0,M. Chriss misses free throw 1 of 2,,85,87
342,3,2:54.0,Offensive rebound by Team,,85,87
343,3,2:54.0,M. Chriss makes free throw 2 of 2,,86,87
344,3,2:32.0,,S. Labissière misses 3-pt jump shot from 27 ft,86,87
345,3,2:28.0,Defensive rebound by D. Green,,86,87
346,3,2:19.0,J. Evans misses 2-pt layup from 2 ft (block by A. Simons),,86,87
347,3,2:17.0,Offensive rebound by M. Chriss,,86,87
348,3,2:11.0,A. Burks misses 3-pt jump shot from 26 ft,,86,87
349,3,2:09.0,Offensive rebound by M. Chriss,,86,87
350,3,2:09.0,Shooting foul by A. Simons (drawn by M. Chriss),,86,87
351,3,2:09.0,M. Chriss misses free throw 1 of 2,,86,87
352,3,2:09.0,Offensive rebound by Team,,86,87
353,3,2:09.0,M. Chriss misses free throw 2 of 2,,86,87
354,3,2:07.0,,Defensive rebound by A. Tolliver,86,87
355,3,1:51.0,,G. Trent makes 2-pt jump shot from 18 ft (assist by D. Lillard),86,89
356,3,1:32.0,Turnover by A. Burks (lost ball; steal by G. Trent),,86,89
357,3,1:28.0,,A. Tolliver makes 2-pt layup from 2 ft (assist by D. Lillard),86,91
358,3,1:28.0,,Shooting foul by J. Evans (drawn by A. Tolliver),86,91
359,3,1:28.0,J. Poole enters the game for D. Green,,86,91
360,3,1:28.0,,A. Tolliver makes free throw 1 of 1,86,92
361,3,1:13.0,E. Paschall makes 2-pt layup from 2 ft,,88,92
362,3,1:02.0,,D. Lillard makes 2-pt layup from 1 ft,88,94
363,3,0:46.0,A. Burks misses 2-pt layup from 2 ft,,88,94
364,3,0:45.0,Offensive rebound by E. Paschall,,88,94
365,3,0:43.0,E. Paschall misses 2-pt layup from 3 ft,,88,94
366,3,0:42.0,Offensive rebound by M. Chriss,,88,94
367,3,0:42.0,M. Chriss makes 2-pt layup from 1 ft,,90,94
368,3,0:30.0,,S. Labissière misses 2-pt jump shot from 8 ft,90,94
369,3,0:30.0,,Offensive rebound by Team,90,94
370,3,0:29.0,Loose ball foul by E. Paschall (drawn by S. Labissière),,90,94
371,3,0:29.0,,S. Labissière makes free throw 1 of 2,90,95
372,3,0:29.0,,S. Labissière makes free throw 2 of 2,90,96
373,3,0:18.0,Personal foul by G. Trent (drawn by M. Chriss),,90,96
374,3,0:18.0,M. Chriss makes free throw 1 of 2,,91,96
375,3,0:18.0,M. Chriss makes free throw 2 of 2,,92,96
376,3,0:05.0,,Personal foul by J. Poole (drawn by D. Lillard),92,96
377,3,0:05.0,,D. Lillard makes free throw 1 of 2,92,97
378,3,0:05.0,D. Russell enters the game for J. Evans,,92,97
379,3,0:05.0,,D. Lillard misses free throw 2 of 2,92,97
380,3,0:02.0,Defensive rebound by A. Burks,,92,97
381,3,0:00.0,A. Burks misses 3-pt jump shot from 25 ft (block by D. Lillard),,92,97
382,3,0:00.0,Offensive rebound by Team,,92,97
383,4,11:49.0,Personal foul by A. Simons (drawn by M. Chriss),,92,97
384,4,11:49.0,O. Spellman enters the game for E. Paschall,,92,97
385,4,11:42.0,A. Burks misses 2-pt layup from 2 ft,,92,97
