,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
44,1,5:34.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by N. Batum),15,15
45,1,5:16.0,J. Harris misses 3-pt jump shot from 29 ft,,15,15
46,1,5:14.0,,Defensive rebound by P. Washington,15,15
47,1,5:00.0,,T. Rozier makes 3-pt jump shot from 25 ft,15,18
48,1,4:38.0,D. Musa misses 2-pt layup from 6 ft,,15,18
49,1,4:36.0,Offensive rebound by D. Musa,,15,18
50,1,4:35.0,D. Musa misses 2-pt layup from 4 ft,,15,18
51,1,4:33.0,,Defensive rebound by C. Zeller,15,18
52,1,4:29.0,,Shooting foul by D. Musa (drawn by T. Rozier),15,18
53,1,4:29.0,,T. Rozier makes free throw 1 of 3,15,19
54,1,4:29.0,,T. Rozier makes free throw 2 of 3,15,20
55,1,4:29.0,D. Jordan enters the game for J. Allen,,15,20
56,1,4:29.0,I. Shumpert enters the game for J. Harris,,15,20
57,1,4:29.0,,D. Bacon enters the game for N. Batum,15,20
58,1,4:29.0,,M. Monk enters the game for M. Bridges,15,20
59,1,4:29.0,,M. Williams enters the game for P. Washington,15,20
60,1,4:29.0,,T. Rozier makes free throw 3 of 3,15,21
61,1,4:18.0,Shooting foul by C. Zeller (drawn by T. Prince),,15,21
62,1,4:18.0,T. Prince makes free throw 1 of 2,,16,21
63,1,4:18.0,T. Prince makes free throw 2 of 2,,17,21
64,1,3:58.0,,Turnover by C. Zeller (bad pass; steal by S. Dinwiddie),17,21
65,1,3:53.0,I. Shumpert makes 2-pt layup from 2 ft (assist by D. Musa),,19,21
66,1,3:35.0,,C. Zeller misses 3-pt jump shot from 26 ft,19,21
67,1,3:33.0,Defensive rebound by D. Musa,,19,21
68,1,3:23.0,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by D. Musa),,22,21
69,1,3:23.0,,Charlotte full timeout,22,21
70,1,3:23.0,D. Nwaba enters the game for S. Dinwiddie,,22,21
71,1,3:23.0,T. Pinson enters the game for T. Prince,,22,21
72,1,3:23.0,,D. Graham enters the game for T. Rozier,22,21
73,1,2:56.0,,D. Bacon misses 2-pt jump shot from 22 ft,22,21
74,1,2:53.0,Defensive rebound by D. Jordan,,22,21
75,1,2:44.0,I. Shumpert misses 3-pt jump shot from 26 ft,,22,21
76,1,2:42.0,,Defensive rebound by D. Bacon,22,21
77,1,2:32.0,,D. Graham makes 2-pt jump shot from 19 ft (assist by C. Zeller),22,23
78,1,2:23.0,Turnover by D. Musa (bad pass),,22,23
79,1,2:23.0,G. Temple enters the game for D. Musa,,22,23
80,1,2:14.0,,Personal foul by I. Shumpert (drawn by M. Monk),22,23
81,1,2:02.0,,Shooting foul by D. Nwaba (drawn by M. Williams),22,23
82,1,2:02.0,,M. Williams makes free throw 1 of 2,22,24
83,1,2:02.0,,M. Williams makes free throw 2 of 2,22,25
84,1,1:53.0,T. Pinson misses 2-pt layup from 3 ft (block by C. Zeller),,22,25
85,1,1:50.0,,Defensive rebound by M. Williams,22,25
86,1,1:49.0,,Turnover by D. Graham (lost ball; steal by I. Shumpert),22,25
87,1,1:41.0,D. Nwaba makes 3-pt jump shot from 27 ft (assist by I. Shumpert),,25,25
88,1,1:24.0,,C. Zeller makes 2-pt layup from 3 ft (assist by D. Graham),25,27
89,1,1:24.0,,Shooting foul by D. Nwaba (drawn by C. Zeller),25,27
90,1,1:24.0,,C. Zeller misses free throw 1 of 1,25,27
91,1,1:19.0,Defensive rebound by I. Shumpert,,25,27
92,1,1:05.0,D. Nwaba makes 2-pt layup from 2 ft (assist by D. Jordan),,27,27
93,1,1:00.0,,C. Zeller makes 3-pt jump shot from 27 ft (assist by D. Graham),27,30
94,1,0:49.0,Turnover by G. Temple (bad pass; steal by C. Zeller),,27,30
95,1,0:47.0,,C. Zeller makes 2-pt dunk from 2 ft,27,32
96,1,0:37.0,Turnover by D. Jordan (bad pass; steal by D. Bacon),,27,32
97,1,0:30.0,,D. Graham misses 2-pt jump shot from 13 ft,27,32
98,1,0:27.0,Defensive rebound by D. Jordan,,27,32
99,1,0:25.0,Shooting foul by C. Zeller (drawn by T. Pinson),,27,32
100,1,0:25.0,T. Pinson makes free throw 1 of 2,,28,32
101,1,0:25.0,T. Pinson makes free throw 2 of 2,,29,32
102,1,0:04.0,,D. Graham misses 3-pt jump shot from 26 ft,29,32
103,1,0:01.0,Defensive rebound by T. Pinson,,29,32
104,1,0:00.0,T. Pinson misses 3-pt jump shot from 47 ft,,29,32
105,1,0:00.0,Offensive rebound by Team,,29,32
106,2,11:32.0,,M. Monk misses 3-pt jump shot from 29 ft,29,32
107,2,11:30.0,,Offensive rebound by D. Graham,29,32
108,2,11:29.0,,D. Graham misses 2-pt jump shot from 14 ft,29,32
109,2,11:25.0,Defensive rebound by D. Jordan,,29,32
110,2,11:08.0,T. Pinson misses 3-pt jump shot from 26 ft,,29,32
111,2,11:05.0,,Defensive rebound by M. Monk,29,32
112,2,10:55.0,,D. Bacon misses 3-pt jump shot from 25 ft,29,32
113,2,10:52.0,Defensive rebound by T. Pinson,,29,32
114,2,10:50.0,Offensive foul by G. Temple (drawn by D. Bacon),,29,32
115,2,10:50.0,Turnover by G. Temple (offensive foul),,29,32
116,2,10:33.0,,P. Washington misses 3-pt jump shot from 27 ft,29,32
117,2,10:29.0,Defensive rebound by T. Prince,,29,32
118,2,10:18.0,D. Jordan makes 2-pt dunk from 1 ft (assist by T. Prince),,31,32
119,2,10:05.0,,P. Washington misses 3-pt jump shot from 25 ft,31,32
120,2,10:00.0,Defensive rebound by I. Shumpert,,31,32
121,2,9:56.0,T. Pinson misses 2-pt layup from 2 ft (block by P. Washington),,31,32
122,2,9:52.0,Offensive rebound by T. Pinson,,31,32
123,2,9:51.0,Turnover by I. Shumpert (lost ball; steal by M. Monk),,31,32
124,2,9:45.0,,D. Graham makes 3-pt jump shot from 26 ft (assist by D. Bacon),31,35
125,2,9:27.0,Turnover by T. Prince (lost ball; steal by D. Graham),,31,35
126,2,9:26.0,,Personal foul by T. Pinson (drawn by M. Monk),31,35
127,2,9:26.0,Brooklyn full timeout,,31,35
128,2,9:26.0,,B. Biyombo enters the game for D. Bacon,31,35
129,2,9:26.0,,M. Bridges enters the game for M. Williams,31,35
130,2,9:26.0,Instant Replay (Request: Ruling Stands),,31,35
131,2,9:17.0,,B. Biyombo misses 2-pt jump shot from 10 ft,31,35
132,2,9:14.0,Defensive rebound by T. Prince,,31,35
133,2,8:53.0,G. Temple misses 3-pt jump shot from 27 ft,,31,35
134,2,8:50.0,,Defensive rebound by Team,31,35
135,2,8:35.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by M. Monk),31,38
136,2,8:14.0,Personal foul by P. Washington (drawn by G. Temple),,31,38
137,2,8:14.0,S. Dinwiddie enters the game for T. Pinson,,31,38
138,2,8:14.0,J. Harris enters the game for I. Shumpert,,31,38
139,2,8:14.0,,N. Batum enters the game for D. Graham,31,38
140,2,8:14.0,,T. Rozier enters the game for M. Monk,31,38
141,2,8:03.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,31,38
142,2,7:55.0,,Defensive rebound by B. Biyombo,31,38
143,2,7:47.0,,Turnover by M. Bridges (bad pass),31,38
144,2,7:30.0,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Jordan),,34,38
145,2,7:15.0,,P. Washington makes 2-pt layup from 2 ft (assist by T. Rozier),34,40
146,2,6:54.0,T. Prince misses 2-pt jump shot from 17 ft,,34,40
147,2,6:51.0,Offensive rebound by D. Jordan,,34,40
148,2,6:44.0,T. Prince makes 2-pt layup from 2 ft (assist by G. Temple),,36,40
149,2,6:28.0,,Shooting foul by G. Temple (drawn by M. Bridges),36,40
150,2,6:28.0,,M. Bridges makes free throw 1 of 3,36,41
151,2,6:28.0,,M. Bridges makes free throw 2 of 3,36,42
152,2,6:28.0,J. Allen enters the game for D. Jordan,,36,42
153,2,6:28.0,,M. Bridges makes free throw 3 of 3,36,43
154,2,6:22.0,Turnover by S. Dinwiddie (bad pass),,36,43
155,2,6:10.0,,P. Washington misses 2-pt layup from 2 ft,36,43
156,2,6:07.0,Defensive rebound by S. Dinwiddie,,36,43
157,2,5:59.0,T. Prince makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,39,43
158,2,5:46.0,,Turnover by T. Rozier (traveling),39,43
159,2,5:27.0,J. Allen makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,41,43
160,2,5:18.0,,P. Washington makes 3-pt jump shot from 26 ft (assist by T. Rozier),41,46
161,2,5:01.0,T. Prince makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,43,46
162,2,4:50.0,,Turnover by T. Rozier (bad pass; steal by G. Temple),43,46
163,2,4:45.0,J. Harris makes 3-pt jump shot from 23 ft (assist by T. Prince),,46,46
164,2,4:45.0,,Charlotte full timeout,46,46
165,2,4:45.0,,D. Graham enters the game for B. Biyombo,46,46
166,2,4:45.0,,C. Zeller enters the game for M. Bridges,46,46
167,2,4:31.0,,P. Washington makes 2-pt dunk from 1 ft (assist by D. Graham),46,48
168,2,4:10.0,S. Dinwiddie misses 2-pt layup from 2 ft,,46,48
169,2,4:08.0,,Defensive rebound by P. Washington,46,48
170,2,3:56.0,,Turnover by C. Zeller (lost ball; steal by J. Allen),46,48
171,2,3:49.0,T. Prince misses 3-pt jump shot from 25 ft,,46,48
172,2,3:48.0,Offensive rebound by J. Allen,,46,48
173,2,3:47.0,J. Allen misses 2-pt hook shot from 4 ft,,46,48
174,2,3:47.0,Offensive rebound by J. Allen,,46,48
175,2,3:47.0,Offensive foul by J. Allen (drawn by N. Batum),,46,48
176,2,3:47.0,Turnover by J. Allen (offensive foul),,46,48
177,2,3:34.0,,Turnover by N. Batum (bad pass; steal by J. Harris),46,48
178,2,3:32.0,Turnover by G. Temple (out of bounds lost ball),,46,48
179,2,3:32.0,D. Nwaba enters the game for T. Prince,,46,48
180,2,3:32.0,,M. Williams enters the game for P. Washington,46,48
181,2,3:14.0,,C. Zeller makes 2-pt layup from 2 ft (assist by D. Graham),46,50
182,2,2:55.0,D. Nwaba makes 3-pt jump shot from 26 ft (assist by G. Temple),,49,50
183,2,2:37.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by D. Graham),49,53
184,2,2:26.0,Offensive foul by S. Dinwiddie (drawn by N. Batum),,49,53
185,2,2:26.0,Turnover by S. Dinwiddie (offensive foul),,49,53
186,2,2:26.0,D. Musa enters the game for G. Temple,,49,53
187,2,2:15.0,,C. Zeller makes 2-pt layup from 2 ft,49,55
188,2,2:02.0,Turnover by S. Dinwiddie (bad pass; steal by N. Batum),,49,55
189,2,1:55.0,,T. Rozier misses 2-pt jump shot from 8 ft,49,55
190,2,1:50.0,,Offensive rebound by C. Zeller,49,55
191,2,1:50.0,,C. Zeller misses 2-pt layup at rim,49,55
192,2,1:50.0,Defensive rebound by J. Allen,,49,55
193,2,1:41.0,J. Allen makes 2-pt dunk from 2 ft (assist by J. Harris),,51,55
194,2,1:21.0,,D. Graham misses 3-pt jump shot from 25 ft,51,55
195,2,1:19.0,Defensive rebound by J. Allen,,51,55
196,2,1:19.0,Personal foul by C. Zeller (drawn by J. Allen),,51,55
197,2,1:02.0,D. Nwaba makes 2-pt jump shot from 6 ft (assist by J. Harris),,53,55
198,2,0:51.0,,Shooting foul by S. Dinwiddie (drawn by D. Graham),53,55
199,2,0:51.0,,D. Graham makes free throw 1 of 2,53,56
200,2,0:51.0,G. Temple enters the game for S. Dinwiddie,,53,56
201,2,0:51.0,,D. Graham makes free throw 2 of 2,53,57
202,2,0:41.0,J. Allen makes 2-pt dunk from 2 ft (assist by J. Harris),,55,57
203,2,0:22.0,,N. Batum misses 3-pt jump shot from 25 ft,55,57
204,2,0:19.0,Defensive rebound by J. Allen,,55,57
205,2,0:03.0,G. Temple misses 3-pt jump shot from 26 ft,,55,57
206,2,0:03.0,Offensive rebound by D. Nwaba,,55,57
207,2,0:00.0,D. Nwaba misses 2-pt layup from 1 ft,,55,57
208,2,0:00.0,Offensive rebound by Team,,55,57
209,3,11:48.0,,Offensive foul by P. Washington (drawn by S. Dinwiddie),55,57
210,3,11:48.0,,Turnover by P. Washington (offensive foul),55,57
211,3,11:30.0,J. Harris misses 3-pt jump shot from 27 ft,,55,57
212,3,11:24.0,,Defensive rebound by D. Graham,55,57
213,3,11:15.0,,Turnover by T. Rozier (bad pass; steal by T. Prince),55,57
214,3,11:15.0,Personal foul by P. Washington (drawn by T. Prince),,55,57
215,3,11:00.0,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Prince),,58,57
216,3,10:43.0,,M. Bridges misses 2-pt jump shot from 6 ft,58,57
217,3,10:41.0,Defensive rebound by T. Prince,,58,57
218,3,10:31.0,Turnover by G. Temple (bad pass),,58,57
219,3,10:31.0,Loose ball foul by J. Harris (drawn by D. Graham),,58,57
220,3,10:22.0,,D. Graham misses 2-pt jump shot from 8 ft,58,57
221,3,10:17.0,,Offensive rebound by P. Washington,58,57
222,3,10:17.0,,P. Washington misses 2-pt layup from 1 ft,58,57
223,3,10:17.0,,Offensive rebound by B. Biyombo,58,57
224,3,10:14.0,,B. Biyombo makes 2-pt layup from 1 ft,58,59
225,3,10:03.0,J. Allen misses 2-pt dunk from 3 ft,,58,59
226,3,10:03.0,,Defensive rebound by T. Rozier,58,59
227,3,9:56.0,,T. Rozier makes 2-pt jump shot from 23 ft (assist by D. Graham),58,61
228,3,9:41.0,Offensive foul by J. Allen (drawn by T. Rozier),,58,61
229,3,9:41.0,Turnover by J. Allen (offensive foul),,58,61
230,3,9:26.0,,Turnover by M. Bridges (bad pass; steal by S. Dinwiddie),58,61
231,3,9:24.0,J. Harris makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,60,61
232,3,9:24.0,,Violation by Team (def goaltending),60,61
233,3,9:10.0,,Turnover by T. Rozier (bad pass),60,61
234,3,8:56.0,S. Dinwiddie makes 2-pt layup from 2 ft,,62,61
235,3,8:37.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by P. Washington),62,64
236,3,8:25.0,J. Allen makes 2-pt dunk from 2 ft (assist by G. Temple),,64,64
237,3,8:15.0,,M. Bridges misses 3-pt jump shot from 25 ft,64,64
238,3,8:13.0,Defensive rebound by J. Allen,,64,64
239,3,8:08.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,66,64
240,3,8:08.0,,Charlotte full timeout,66,64
241,3,8:08.0,,C. Zeller enters the game for B. Biyombo,66,64
242,3,7:51.0,,C. Zeller misses 2-pt jump shot from 4 ft,66,64
243,3,7:51.0,Defensive rebound by Team,,66,64
244,3,7:43.0,S. Dinwiddie misses 3-pt jump shot from 30 ft,,66,64
245,3,7:40.0,,Defensive rebound by D. Graham,66,64
246,3,7:34.0,,M. Bridges misses 2-pt layup from 3 ft,66,64
247,3,7:32.0,Defensive rebound by S. Dinwiddie,,66,64
248,3,7:29.0,G. Temple makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,68,64
249,3,7:19.0,,P. Washington misses 3-pt jump shot from 26 ft,68,64
250,3,7:16.0,Defensive rebound by J. Allen,,68,64
251,3,7:06.0,J. Allen makes 2-pt dunk from 2 ft (assist by G. Temple),,70,64
252,3,6:53.0,,D. Graham misses 2-pt jump shot from 5 ft,70,64
253,3,6:53.0,Defensive rebound by Team,,70,64
254,3,6:53.0,,N. Batum enters the game for M. Bridges,70,64
255,3,6:46.0,T. Prince makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),,72,64
256,3,6:31.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by D. Graham),72,66
257,3,6:10.0,S. Dinwiddie misses 2-pt layup from 5 ft (block by C. Zeller),,72,66
258,3,6:07.0,Offensive rebound by J. Allen,,72,66
259,3,6:04.0,G. Temple misses 3-pt jump shot from 25 ft,,72,66
260,3,6:04.0,,Defensive rebound by C. Zeller,72,66
261,3,5:57.0,,D. Graham misses 3-pt jump shot from 27 ft,72,66
262,3,5:54.0,,Offensive rebound by N. Batum,72,66
263,3,5:53.0,,T. Rozier misses 3-pt jump shot from 26 ft,72,66
264,3,5:51.0,Defensive rebound by J. Allen,,72,66
265,3,5:43.0,Shooting foul by N. Batum (drawn by S. Dinwiddie),,72,66
266,3,5:43.0,S. Dinwiddie makes free throw 1 of 2,,73,66
267,3,5:43.0,D. Musa enters the game for G. Temple,,73,66
268,3,5:43.0,,M. Monk enters the game for T. Rozier,73,66
269,3,5:43.0,,M. Williams enters the game for P. Washington,73,66
270,3,5:43.0,S. Dinwiddie misses free throw 2 of 2,,73,66
271,3,5:39.0,,Defensive rebound by N. Batum,73,66
272,3,5:30.0,,Turnover by C. Zeller (traveling),73,66
273,3,5:15.0,Offensive foul by T. Prince (drawn by N. Batum),,73,66
274,3,5:15.0,Turnover by T. Prince (offensive foul),,73,66
275,3,5:01.0,,Personal foul by D. Musa (drawn by D. Graham),73,66
276,3,4:53.0,,C. Zeller misses 3-pt jump shot from 27 ft,73,66
277,3,4:52.0,,Offensive rebound by Team,73,66
278,3,4:52.0,Loose ball foul by T. Prince (drawn by N. Batum),,73,66
279,3,4:52.0,I. Shumpert enters the game for J. Harris,,73,66
280,3,4:46.0,,M. Williams misses 3-pt jump shot from 23 ft,73,66
281,3,4:43.0,Defensive rebound by D. Musa,,73,66
282,3,4:39.0,T. Prince makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,75,66
283,3,4:29.0,,D. Graham makes 3-pt jump shot from 26 ft,75,69
284,3,4:04.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,77,69
285,3,3:52.0,,D. Graham makes 3-pt jump shot from 28 ft,77,72
286,3,3:52.0,Brooklyn full timeout,,77,72
287,3,3:52.0,D. Jordan enters the game for J. Allen,,77,72
288,3,3:28.0,Turnover by Team (shot clock),,77,72
289,3,3:28.0,D. Nwaba enters the game for T. Prince,,77,72
290,3,3:13.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),77,74
291,3,2:56.0,S. Dinwiddie makes 3-pt jump shot from 25 ft,,80,74
292,3,2:41.0,,D. Graham makes 3-pt jump shot from 26 ft,80,77
293,3,2:25.0,S. Dinwiddie misses 2-pt jump shot from 7 ft (block by M. Williams),,80,77
294,3,2:23.0,,Defensive rebound by N. Batum,80,77
295,3,2:16.0,,M. Monk makes 2-pt layup from 2 ft (assist by C. Zeller),80,79
296,3,1:50.0,D. Nwaba misses 2-pt jump shot from 9 ft,,80,79
297,3,1:48.0,Offensive rebound by D. Jordan,,80,79
298,3,1:44.0,I. Shumpert makes 2-pt jump shot from 23 ft (assist by D. Musa),,82,79
299,3,1:31.0,,D. Graham misses 2-pt layup from 2 ft (block by D. Jordan),82,79
300,3,1:31.0,,Offensive rebound by Team,82,79
301,3,1:31.0,T. Pinson enters the game for S. Dinwiddie,,82,79
302,3,1:31.0,G. Temple enters the game for D. Musa,,82,79
303,3,1:31.0,,D. Bacon enters the game for N. Batum,82,79
304,3,1:25.0,,M. Monk makes 2-pt jump shot from 12 ft,82,81
305,3,1:01.0,Personal foul by M. Williams (drawn by G. Temple),,82,81
306,3,0:49.0,T. Pinson misses 2-pt jump shot from 16 ft,,82,81
307,3,0:46.0,Offensive rebound by D. Jordan,,82,81
308,3,0:46.0,D. Jordan makes 2-pt dunk at rim,,84,81
309,3,0:34.0,,Shooting foul by T. Pinson (drawn by D. Graham),84,81
310,3,0:34.0,,D. Graham makes free throw 1 of 3,84,82
311,3,0:34.0,,D. Graham makes free throw 2 of 3,84,83
312,3,0:34.0,,N. Batum enters the game for M. Williams,84,83
313,3,0:34.0,,D. Graham makes free throw 3 of 3,84,84
314,3,0:26.0,Shooting foul by D. Graham (drawn by D. Jordan),,84,84
315,3,0:26.0,,T. Rozier enters the game for D. Bacon,84,84
316,3,0:26.0,,P. Washington enters the game for C. Zeller,84,84
317,3,0:26.0,D. Jordan makes free throw 1 of 2,,85,84
318,3,0:26.0,D. Jordan makes free throw 2 of 2,,86,84
319,3,0:02.0,,T. Rozier misses 2-pt layup from 3 ft,86,84
320,3,0:00.0,Defensive rebound by T. Pinson,,86,84
321,3,0:00.0,T. Pinson misses 3-pt jump shot from 37 ft,,86,84
322,3,0:00.0,Offensive rebound by Team,,86,84
323,4,11:40.0,G. Temple makes 3-pt jump shot from 26 ft (assist by D. Jordan),,89,84
324,4,11:17.0,,T. Rozier misses 2-pt layup from 2 ft,89,84
325,4,11:16.0,Defensive rebound by D. Jordan,,89,84
326,4,11:05.0,Turnover by T. Pinson (bad pass),,89,84
327,4,11:05.0,Loose ball foul by T. Pinson (drawn by N. Batum),,89,84
328,4,10:47.0,,P. Washington misses 3-pt jump shot from 26 ft,89,84
329,4,10:44.0,Defensive rebound by T. Pinson,,89,84
330,4,10:38.0,G. Temple misses 3-pt jump shot from 25 ft,,89,84
331,4,10:34.0,Offensive rebound by T. Pinson,,89,84
332,4,10:29.0,D. Nwaba misses 2-pt layup from 2 ft,,89,84
333,4,10:28.0,Offensive rebound by I. Shumpert,,89,84
334,4,10:28.0,I. Shumpert misses 2-pt layup at rim,,89,84
335,4,10:28.0,,Defensive rebound by Team,89,84
336,4,10:13.0,,M. Monk misses 3-pt jump shot from 26 ft,89,84
337,4,10:10.0,Defensive rebound by D. Nwaba,,89,84
338,4,9:59.0,T. Pinson misses 2-pt layup from 2 ft,,89,84
339,4,9:58.0,,Defensive rebound by T. Rozier,89,84
340,4,9:58.0,,Personal take foul by D. Jordan (drawn by T. Rozier),89,84
341,4,9:42.0,,Turnover by M. Monk (bad pass; steal by I. Shumpert),89,84
342,4,9:37.0,I. Shumpert misses 2-pt layup from 2 ft (block by M. Monk),,89,84
343,4,9:33.0,Offensive rebound by D. Nwaba,,89,84
344,4,9:33.0,D. Nwaba makes 2-pt layup at rim,,91,84
345,4,9:23.0,,N. Batum misses 3-pt jump shot from 23 ft,91,84
346,4,9:21.0,Defensive rebound by D. Jordan,,91,84
347,4,9:09.0,I. Shumpert misses 3-pt jump shot from 26 ft,,91,84
348,4,9:06.0,,Defensive rebound by Team,91,84
349,4,9:06.0,,D. Graham enters the game for M. Monk,91,84
350,4,8:53.0,,Turnover by D. Graham (bad pass; steal by I. Shumpert),91,84
351,4,8:51.0,Shooting foul by T. Rozier (drawn by D. Nwaba),,91,84
352,4,8:51.0,D. Nwaba misses free throw 1 of 2,,91,84
353,4,8:51.0,Offensive rebound by Team,,91,84
354,4,8:51.0,D. Nwaba makes free throw 2 of 2,,92,84
355,4,8:40.0,,M. Bridges misses 3-pt jump shot from 23 ft,92,84
356,4,8:37.0,,Offensive rebound by M. Bridges,92,84
357,4,8:28.0,,T. Rozier misses 3-pt jump shot from 26 ft,92,84
358,4,8:25.0,Defensive rebound by D. Jordan,,92,84
359,4,8:10.0,D. Nwaba misses 3-pt jump shot from 28 ft,,92,84
360,4,8:06.0,,Defensive rebound by M. Bridges,92,84
361,4,7:56.0,,Turnover by P. Washington (lost ball; steal by T. Pinson),92,84
362,4,7:36.0,T. Pinson makes 2-pt layup from 2 ft (assist by I. Shumpert),,94,84
363,4,7:36.0,Shooting foul by M. Bridges (drawn by T. Pinson),,94,84
364,4,7:36.0,,Charlotte full timeout,94,84
365,4,7:36.0,J. Harris enters the game for G. Temple,,94,84
366,4,7:36.0,,C. Zeller enters the game for M. Bridges,94,84
367,4,7:36.0,T. Pinson makes free throw 1 of 1,,95,84
368,4,7:20.0,,T. Rozier misses 2-pt jump shot from 20 ft,95,84
369,4,7:18.0,Defensive rebound by T. Pinson,,95,84
370,4,7:13.0,Personal foul by P. Washington (drawn by J. Harris),,95,84
371,4,7:03.0,T. Pinson misses 3-pt jump shot from 23 ft,,95,84
372,4,7:00.0,,Defensive rebound by C. Zeller,95,84
373,4,6:53.0,,Turnover by D. Graham (lost ball; steal by I. Shumpert),95,84
374,4,6:48.0,J. Harris makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,98,84
375,4,6:31.0,,D. Graham makes 2-pt jump shot from 18 ft,98,86
376,4,6:22.0,Brooklyn full timeout,,98,86
377,4,6:22.0,S. Dinwiddie enters the game for D. Nwaba,,98,86
378,4,6:22.0,T. Prince enters the game for T. Pinson,,98,86
379,4,6:16.0,D. Jordan makes 2-pt dunk from 2 ft (assist by S. Dinwiddie),,100,86
