,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
103,1,1:59.0,,T. Hardaway misses free throw 2 of 2,23,20
104,1,1:56.0,Defensive rebound by A. Aminu,,23,20
105,1,1:45.0,K. Birch makes 2-pt layup from 1 ft (assist by D. Augustin),,25,20
106,1,1:34.0,,Turnover by J. Jackson (bad pass; steal by M. Carter-Williams),25,20
107,1,1:28.0,M. Carter-Williams misses 2-pt jump shot from 4 ft,,25,20
108,1,1:27.0,Offensive rebound by M. Carter-Williams,,25,20
109,1,1:26.0,M. Carter-Williams makes 2-pt layup from 1 ft,,27,20
110,1,1:14.0,,J. Jackson makes 2-pt jump shot from 7 ft (assist by J. Brunson),27,22
111,1,0:52.0,W. Iwundu misses 3-pt jump shot from 26 ft,,27,22
112,1,0:50.0,,Defensive rebound by M. Kleber,27,22
113,1,0:44.0,,J. Brunson misses 2-pt jump shot from 6 ft (block by M. Carter-Williams),27,22
114,1,0:41.0,Defensive rebound by W. Iwundu,,27,22
115,1,0:35.0,W. Iwundu misses 2-pt layup from 4 ft,,27,22
116,1,0:34.0,Offensive rebound by W. Iwundu,,27,22
117,1,0:34.0,Shooting foul by M. Kleber (drawn by W. Iwundu),,27,22
118,1,0:34.0,W. Iwundu misses free throw 1 of 2,,27,22
119,1,0:34.0,Offensive rebound by Team,,27,22
120,1,0:34.0,,K. Porziņģis enters the game for M. Kleber,27,22
121,1,0:34.0,W. Iwundu makes free throw 2 of 2,,28,22
122,1,0:20.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Wright),28,25
123,1,0:03.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,28,25
124,1,0:01.0,,Defensive rebound by T. Hardaway,28,25
125,1,0:01.0,,J. Brunson misses 3-pt jump shot from 28 ft,28,25
126,1,0:00.0,,Offensive rebound by Team,28,25
127,2,12:00.0,Violation by Team (delay of game),,28,25
128,2,11:43.0,Def 3 sec tech foul by Team,,28,25
129,2,11:43.0,D. Augustin makes technical free throw,,29,25
130,2,11:30.0,W. Iwundu misses 3-pt jump shot from 23 ft,,29,25
131,2,11:26.0,Offensive rebound by K. Birch,,29,25
132,2,11:26.0,Shooting foul by J. Jackson (drawn by M. Carter-Williams),,29,25
133,2,11:26.0,M. Carter-Williams makes free throw 1 of 2,,30,25
134,2,11:26.0,M. Carter-Williams makes free throw 2 of 2,,31,25
135,2,11:12.0,,J. Brunson misses 2-pt jump shot from 17 ft,31,25
136,2,11:10.0,Defensive rebound by W. Iwundu,,31,25
137,2,10:57.0,W. Iwundu misses 3-pt jump shot from 25 ft,,31,25
138,2,10:55.0,,Defensive rebound by J. Brunson,31,25
139,2,10:53.0,,Turnover by J. Jackson (lost ball; steal by M. Carter-Williams),31,25
140,2,10:42.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,31,25
141,2,10:38.0,Defensive rebound by A. Aminu,,31,25
142,2,10:36.0,Turnover by M. Carter-Williams (bad pass; steal by J. Brunson),,31,25
143,2,10:32.0,A. Aminu misses 2-pt jump shot from 17 ft,,31,25
144,2,10:30.0,,Defensive rebound by J. Jackson,31,25
145,2,10:13.0,,T. Hardaway makes 2-pt jump shot from 10 ft,31,27
146,2,9:56.0,Orlando full timeout,,31,27
147,2,9:51.0,A. Aminu misses 3-pt jump shot from 25 ft,,31,27
148,2,9:47.0,,Defensive rebound by K. Porziņģis,31,27
149,2,9:39.0,,Shooting foul by K. Birch (drawn by K. Porziņģis),31,27
150,2,9:39.0,,K. Porziņģis makes free throw 1 of 2,31,28
151,2,9:39.0,,K. Porziņģis misses free throw 2 of 2,31,28
152,2,9:37.0,Defensive rebound by K. Birch,,31,28
153,2,9:21.0,K. Birch misses 2-pt jump shot from 7 ft,,31,28
154,2,9:18.0,Offensive rebound by M. Carter-Williams,,31,28
155,2,9:17.0,M. Carter-Williams misses 2-pt layup from 3 ft,,31,28
156,2,9:17.0,Offensive rebound by M. Carter-Williams,,31,28
157,2,9:07.0,D. Augustin makes 2-pt jump shot from 20 ft,,33,28
158,2,8:50.0,,J. Brunson misses 3-pt jump shot from 26 ft,33,28
159,2,8:47.0,Defensive rebound by W. Iwundu,,33,28
160,2,8:43.0,Shooting foul by T. Hardaway (drawn by K. Birch),,33,28
161,2,8:43.0,W. Iwundu misses free throw 1 of 2,,33,28
162,2,8:43.0,Offensive rebound by Team,,33,28
163,2,8:43.0,A. Gordon enters the game for A. Aminu,,33,28
164,2,8:43.0,,L. Dončić enters the game for J. Brunson,33,28
165,2,8:43.0,,M. Kleber enters the game for J. Jackson,33,28
166,2,8:43.0,W. Iwundu makes free throw 2 of 2,,34,28
167,2,8:31.0,,T. Hardaway misses 2-pt layup from 6 ft (block by M. Carter-Williams),34,28
168,2,8:31.0,,Offensive rebound by Team,34,28
169,2,8:31.0,J. Isaac enters the game for W. Iwundu,,34,28
170,2,8:28.0,,K. Porziņģis makes 2-pt dunk from 2 ft (assist by L. Dončić),34,30
171,2,8:03.0,J. Isaac makes 2-pt jump shot from 14 ft (assist by D. Augustin),,36,30
172,2,7:50.0,,Personal foul by K. Birch (drawn by M. Kleber),36,30
173,2,7:50.0,N. Vučević enters the game for K. Birch,,36,30
174,2,7:50.0,,D. Powell enters the game for K. Porziņģis,36,30
175,2,7:40.0,,L. Dončić misses 2-pt layup from 5 ft (block by J. Isaac),36,30
176,2,7:38.0,Defensive rebound by N. Vučević,,36,30
177,2,7:36.0,A. Gordon makes 2-pt dunk at rim (assist by M. Carter-Williams),,38,30
178,2,7:36.0,,Dallas full timeout,38,30
179,2,7:36.0,,J. Barea enters the game for D. Wright,38,30
180,2,7:19.0,,D. Powell makes 2-pt layup from 1 ft (assist by M. Kleber),38,32
181,2,7:05.0,A. Gordon makes 2-pt dunk from 1 ft (assist by M. Carter-Williams),,40,32
182,2,6:53.0,,L. Dončić makes 2-pt jump shot from 13 ft (assist by J. Barea),40,34
183,2,6:36.0,N. Vučević misses 2-pt jump shot from 7 ft,,40,34
184,2,6:34.0,,Defensive rebound by L. Dončić,40,34
185,2,6:21.0,,M. Kleber makes 3-pt jump shot from 23 ft (assist by D. Powell),40,37
186,2,5:57.0,Personal foul by D. Powell (drawn by N. Vučević),,40,37
187,2,5:57.0,E. Fournier enters the game for D. Augustin,,40,37
188,2,5:57.0,M. Fultz enters the game for M. Carter-Williams,,40,37
189,2,5:57.0,,D. Finney-Smith enters the game for T. Hardaway,40,37
190,2,5:44.0,N. Vučević misses 2-pt jump shot from 12 ft,,40,37
191,2,5:42.0,,Defensive rebound by L. Dončić,40,37
192,2,5:34.0,,Turnover by L. Dončić (bad pass; steal by J. Isaac),40,37
193,2,5:32.0,Turnover by J. Isaac (out of bounds lost ball),,40,37
194,2,5:26.0,,M. Kleber misses 3-pt jump shot from 23 ft,40,37
195,2,5:24.0,Defensive rebound by N. Vučević,,40,37
196,2,5:14.0,N. Vučević misses 2-pt layup from 1 ft,,40,37
197,2,5:10.0,Offensive rebound by J. Isaac,,40,37
198,2,5:10.0,J. Isaac makes 2-pt dunk at rim,,42,37
199,2,4:53.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),42,39
200,2,4:37.0,M. Fultz makes 2-pt jump shot from 1 ft,,44,39
201,2,4:18.0,,D. Powell makes 2-pt layup from 2 ft (assist by J. Barea),44,41
202,2,4:05.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by J. Isaac),,46,41
203,2,4:05.0,Shooting foul by D. Powell (drawn by N. Vučević),,46,41
204,2,4:05.0,,K. Porziņģis enters the game for M. Kleber,46,41
205,2,4:05.0,N. Vučević makes free throw 1 of 1,,47,41
206,2,3:53.0,,Turnover by J. Barea (out of bounds lost ball),47,41
207,2,3:34.0,Shooting foul by L. Dončić (drawn by E. Fournier),,47,41
208,2,3:34.0,E. Fournier makes free throw 1 of 2,,48,41
209,2,3:34.0,E. Fournier makes free throw 2 of 2,,49,41
210,2,3:20.0,,Shooting foul by M. Fultz (drawn by J. Barea),49,41
211,2,3:20.0,,J. Barea makes free throw 1 of 2,49,42
212,2,3:20.0,,J. Barea makes free throw 2 of 2,49,43
213,2,3:06.0,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),,52,43
214,2,2:42.0,,J. Barea makes 3-pt jump shot from 25 ft,52,46
215,2,2:26.0,A. Gordon misses 2-pt jump shot from 8 ft,,52,46
216,2,2:23.0,,Defensive rebound by K. Porziņģis,52,46
217,2,2:14.0,,L. Dončić misses 3-pt jump shot from 27 ft,52,46
218,2,2:11.0,Defensive rebound by N. Vučević,,52,46
219,2,2:00.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by A. Gordon),,54,46
220,2,1:42.0,,J. Barea makes 3-pt jump shot from 26 ft,54,49
221,2,1:18.0,M. Fultz misses 3-pt jump shot from 25 ft,,54,49
222,2,1:15.0,,Defensive rebound by K. Porziņģis,54,49
223,2,1:08.0,,J. Barea makes 3-pt jump shot from 25 ft,54,52
224,2,0:45.0,N. Vučević misses 2-pt jump shot from 10 ft,,54,52
225,2,0:43.0,Offensive rebound by A. Gordon,,54,52
226,2,0:43.0,A. Gordon makes 2-pt layup at rim,,56,52
227,2,0:33.0,,J. Barea misses 2-pt jump shot from 9 ft,56,52
228,2,0:31.0,,Offensive rebound by D. Finney-Smith,56,52
229,2,0:29.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,56,52
230,2,0:27.0,,Offensive rebound by K. Porziņģis,56,52
231,2,0:27.0,,K. Porziņģis makes 2-pt layup from 1 ft,56,54
232,2,0:07.0,Offensive foul by M. Fultz (drawn by J. Barea),,56,54
233,2,0:07.0,Turnover by M. Fultz (offensive foul),,56,54
234,2,0:07.0,A. Aminu enters the game for J. Isaac,,56,54
235,2,0:07.0,W. Iwundu enters the game for N. Vučević,,56,54
236,2,0:07.0,,S. Curry enters the game for D. Powell,56,54
237,2,0:04.0,,Personal take foul by A. Gordon (drawn by L. Dončić),56,54
238,2,0:04.0,,J. Jackson enters the game for D. Finney-Smith,56,54
239,2,0:01.0,,J. Jackson misses 3-pt jump shot from 25 ft,56,54
240,2,0:01.0,Defensive rebound by M. Fultz,,56,54
241,3,11:36.0,A. Gordon misses 3-pt jump shot from 25 ft,,56,54
242,3,11:32.0,,Defensive rebound by D. Powell,56,54
243,3,11:21.0,,K. Porziņģis misses 2-pt jump shot from 21 ft (block by J. Isaac),56,54
244,3,11:21.0,Defensive rebound by J. Isaac,,56,54
245,3,11:04.0,N. Vučević makes 2-pt hook shot from 7 ft,,58,54
246,3,10:48.0,,L. Dončić misses 2-pt jump shot from 1 ft,58,54
247,3,10:48.0,,Offensive rebound by L. Dončić,58,54
248,3,10:48.0,,L. Dončić makes 2-pt layup from 2 ft,58,56
249,3,10:48.0,,Shooting foul by J. Isaac (drawn by L. Dončić),58,56
250,3,10:48.0,,L. Dončić makes free throw 1 of 1,58,57
251,3,10:34.0,Offensive foul by M. Fultz (drawn by J. Barea),,58,57
252,3,10:34.0,Turnover by M. Fultz (offensive foul),,58,57
253,3,10:23.0,,K. Porziņģis misses 2-pt jump shot from 17 ft,58,57
254,3,10:21.0,Defensive rebound by N. Vučević,,58,57
255,3,9:58.0,A. Gordon misses 2-pt jump shot from 15 ft,,58,57
256,3,9:56.0,,Defensive rebound by D. Powell,58,57
257,3,9:51.0,,L. Dončić misses 3-pt jump shot from 30 ft,58,57
258,3,9:48.0,,Offensive rebound by J. Barea,58,57
259,3,9:35.0,,Turnover by K. Porziņģis (bad pass; steal by A. Gordon),58,57
260,3,9:34.0,Personal take foul by L. Dončić (drawn by A. Gordon),,58,57
261,3,9:13.0,N. Vučević misses 2-pt jump shot from 8 ft,,58,57
262,3,9:10.0,Offensive rebound by A. Gordon,,58,57
263,3,9:08.0,Turnover by A. Gordon (lost ball; steal by D. Powell),,58,57
264,3,9:04.0,,Shooting foul by E. Fournier (drawn by L. Dončić),58,57
265,3,9:04.0,,L. Dončić misses free throw 1 of 2,58,57
266,3,9:04.0,,Offensive rebound by Team,58,57
267,3,9:04.0,,L. Dončić makes free throw 2 of 2,58,58
268,3,8:51.0,M. Fultz makes 2-pt jump shot from 14 ft,,60,58
269,3,8:39.0,,Turnover by J. Barea (bad pass; steal by J. Isaac),60,58
270,3,8:36.0,J. Isaac makes 2-pt dunk from 2 ft,,62,58
271,3,8:36.0,,Dallas full timeout,62,58
272,3,8:30.0,,Instant Replay (Challenge: Ruling Stands),62,58
273,3,8:30.0,Orlando full timeout,,62,58
274,3,8:15.0,,J. Barea misses 2-pt jump shot from 10 ft,62,58
275,3,8:11.0,Defensive rebound by M. Fultz,,62,58
276,3,8:04.0,J. Isaac misses 2-pt jump shot from 18 ft,,62,58
277,3,8:02.0,,Defensive rebound by K. Porziņģis,62,58
278,3,7:52.0,,Personal foul by N. Vučević (drawn by D. Powell),62,58
279,3,7:45.0,,L. Dončić misses 2-pt jump shot from 14 ft,62,58
280,3,7:43.0,Defensive rebound by J. Isaac,,62,58
281,3,7:39.0,Personal take foul by D. Powell (drawn by A. Gordon),,62,58
282,3,7:26.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by N. Vučević),,65,58
283,3,7:02.0,,D. Finney-Smith misses 2-pt jump shot from 13 ft,65,58
284,3,6:59.0,,Offensive rebound by D. Powell,65,58
285,3,6:57.0,,K. Porziņģis makes 2-pt jump shot from 13 ft (assist by D. Powell),65,60
286,3,6:38.0,E. Fournier makes 3-pt jump shot from 28 ft (assist by N. Vučević),,68,60
287,3,6:38.0,,T. Hardaway enters the game for J. Barea,68,60
288,3,6:20.0,,Turnover by K. Porziņģis (lost ball; steal by J. Isaac),68,60
289,3,6:19.0,M. Fultz makes 2-pt layup from 2 ft (assist by J. Isaac),,70,60
290,3,6:19.0,Shooting foul by T. Hardaway (drawn by M. Fultz),,70,60
291,3,6:19.0,M. Fultz makes free throw 1 of 1,,71,60
292,3,6:08.0,,T. Hardaway makes 2-pt jump shot from 17 ft,71,62
293,3,5:39.0,A. Gordon misses 3-pt jump shot from 25 ft,,71,62
294,3,5:35.0,,Defensive rebound by K. Porziņģis,71,62
295,3,5:33.0,,Shooting foul by M. Fultz (drawn by T. Hardaway),71,62
296,3,5:33.0,,T. Hardaway makes free throw 1 of 2,71,63
297,3,5:33.0,A. Aminu enters the game for M. Fultz,,71,63
298,3,5:33.0,D. Augustin enters the game for J. Isaac,,71,63
299,3,5:33.0,,M. Kleber enters the game for K. Porziņģis,71,63
300,3,5:33.0,,T. Hardaway makes free throw 2 of 2,71,64
301,3,5:15.0,N. Vučević misses 2-pt hook shot from 8 ft,,71,64
302,3,5:11.0,,Defensive rebound by L. Dončić,71,64
303,3,4:56.0,,M. Kleber makes 3-pt jump shot from 24 ft (assist by L. Dončić),71,67
304,3,4:33.0,E. Fournier misses 3-pt jump shot from 26 ft,,71,67
305,3,4:30.0,,Defensive rebound by D. Finney-Smith,71,67
306,3,4:25.0,,T. Hardaway misses 3-pt jump shot from 25 ft,71,67
307,3,4:24.0,,Offensive rebound by Team,71,67
308,3,4:24.0,Loose ball foul by E. Fournier (drawn by M. Kleber),,71,67
309,3,4:24.0,,M. Kleber makes free throw 1 of 2,71,68
310,3,4:24.0,M. Carter-Williams enters the game for E. Fournier,,71,68
311,3,4:24.0,,M. Kleber makes free throw 2 of 2,71,69
312,3,4:11.0,Personal foul by L. Dončić (drawn by A. Gordon),,71,69
313,3,4:11.0,,J. Jackson enters the game for D. Finney-Smith,71,69
314,3,4:00.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),,74,69
315,3,3:46.0,,L. Dončić makes 2-pt jump shot from 5 ft,74,71
316,3,3:30.0,A. Aminu misses 3-pt jump shot from 25 ft,,74,71
317,3,3:25.0,,Defensive rebound by J. Jackson,74,71
318,3,3:06.0,,J. Jackson misses 2-pt jump shot from 15 ft,74,71
319,3,3:05.0,,Offensive rebound by D. Powell,74,71
320,3,2:59.0,,L. Dončić makes 2-pt jump shot from 12 ft,74,73
321,3,2:38.0,M. Carter-Williams misses 2-pt hook shot from 7 ft,,74,73
322,3,2:36.0,,Defensive rebound by T. Hardaway,74,73
323,3,2:34.0,,J. Jackson makes 2-pt layup at rim (assist by T. Hardaway),74,75
324,3,2:34.0,Orlando full timeout,,74,75
325,3,2:34.0,K. Birch enters the game for N. Vučević,,74,75
326,3,2:34.0,,K. Porziņģis enters the game for D. Powell,74,75
327,3,2:10.0,M. Carter-Williams makes 2-pt jump shot from 3 ft (assist by D. Augustin),,76,75
328,3,2:10.0,Shooting foul by J. Jackson (drawn by M. Carter-Williams),,76,75
329,3,2:10.0,M. Carter-Williams makes free throw 1 of 1,,77,75
330,3,2:04.0,,Personal foul by A. Gordon (drawn by M. Kleber),77,75
331,3,2:04.0,,M. Kleber makes free throw 1 of 2,77,76
332,3,2:04.0,,M. Kleber makes free throw 2 of 2,77,77
333,3,1:54.0,D. Augustin misses 2-pt jump shot from 20 ft,,77,77
334,3,1:50.0,,Defensive rebound by M. Kleber,77,77
335,3,1:43.0,,M. Kleber makes 2-pt dunk from 1 ft (assist by L. Dončić),77,79
336,3,1:21.0,M. Carter-Williams makes 2-pt layup at rim,,79,79
337,3,1:04.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by L. Dončić),79,82
338,3,0:41.0,Personal foul by T. Hardaway (drawn by K. Birch),,79,82
339,3,0:41.0,K. Birch misses free throw 1 of 2,,79,82
340,3,0:41.0,Offensive rebound by Team,,79,82
341,3,0:41.0,K. Birch misses free throw 2 of 2,,79,82
342,3,0:38.0,,Defensive rebound by K. Porziņģis,79,82
343,3,0:30.0,,L. Dončić makes 2-pt jump shot from 5 ft,79,84
344,3,0:11.0,A. Aminu misses 3-pt jump shot from 26 ft,,79,84
345,3,0:08.0,,Defensive rebound by M. Kleber,79,84
346,3,0:02.0,,L. Dončić makes 2-pt jump shot from 4 ft,79,86
347,3,0:00.0,A. Gordon misses 3-pt jump shot from 69 ft,,79,86
348,3,0:00.0,Offensive rebound by Team,,79,86
349,4,11:44.0,,T. Hardaway misses 2-pt jump shot from 8 ft,79,86
350,4,11:42.0,Defensive rebound by J. Isaac,,79,86
351,4,11:34.0,Turnover by D. Augustin (out of bounds lost ball),,79,86
352,4,11:18.0,,D. Wright misses 2-pt jump shot from 4 ft (block by J. Isaac),79,86
353,4,11:18.0,,Offensive rebound by Team,79,86
354,4,11:15.0,,K. Porziņģis misses 2-pt layup from 8 ft,79,86
355,4,11:12.0,,Offensive rebound by T. Hardaway,79,86
356,4,11:12.0,,T. Hardaway misses 2-pt layup at rim,79,86
357,4,11:11.0,Defensive rebound by K. Birch,,79,86
358,4,11:09.0,Shooting foul by J. Jackson (drawn by M. Carter-Williams),,79,86
359,4,11:09.0,M. Carter-Williams makes free throw 1 of 2,,80,86
360,4,11:09.0,M. Carter-Williams makes free throw 2 of 2,,81,86
361,4,10:58.0,,K. Porziņģis misses 2-pt jump shot from 7 ft (block by J. Isaac),81,86
362,4,10:55.0,Defensive rebound by M. Carter-Williams,,81,86
363,4,10:55.0,Personal take foul by D. Wright (drawn by M. Carter-Williams),,81,86
364,4,10:47.0,D. Augustin makes 3-pt jump shot from 27 ft (assist by J. Isaac),,84,86
365,4,10:27.0,,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by D. Wright),84,89
366,4,10:14.0,Shooting foul by D. Wright (drawn by D. Augustin),,84,89
367,4,10:14.0,D. Augustin makes free throw 1 of 2,,85,89
368,4,10:14.0,D. Augustin makes free throw 2 of 2,,86,89
369,4,9:55.0,,T. Hardaway misses 3-pt jump shot from 25 ft,86,89
370,4,9:51.0,Defensive rebound by M. Carter-Williams,,86,89
371,4,9:48.0,Offensive foul by J. Isaac (drawn by M. Kleber),,86,89
372,4,9:48.0,Turnover by J. Isaac (offensive foul),,86,89
373,4,9:48.0,,D. Powell enters the game for K. Porziņģis,86,89
374,4,9:29.0,,M. Kleber makes 2-pt hook shot from 8 ft (assist by T. Hardaway),86,91
375,4,9:05.0,E. Fournier makes 2-pt jump shot from 8 ft (assist by J. Isaac),,88,91
376,4,8:47.0,,M. Kleber misses 2-pt jump shot from 12 ft,88,91
377,4,8:44.0,Defensive rebound by M. Carter-Williams,,88,91
