,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
133,2,10:38.0,,B. Clarke makes 2-pt layup from 2 ft (assist by J. Morant),35,32
134,2,10:38.0,,Shooting foul by P. Tucker (drawn by B. Clarke),35,32
135,2,10:38.0,,B. Clarke makes free throw 1 of 1,35,33
136,2,10:27.0,A. Rivers misses 3-pt jump shot from 25 ft,,35,33
137,2,10:22.0,,Defensive rebound by J. Crowder,35,33
138,2,10:18.0,,Personal foul by D. House (drawn by J. Crowder),35,33
139,2,10:11.0,,Personal foul by C. Clemons (drawn by M. Guduric),35,33
140,2,10:01.0,,Shooting foul by C. Clemons (drawn by J. Crowder),35,33
141,2,10:01.0,,J. Crowder makes free throw 1 of 2,35,34
142,2,10:01.0,,J. Crowder makes free throw 2 of 2,35,35
143,2,9:49.0,D. House misses 3-pt jump shot from 25 ft,,35,35
144,2,9:45.0,,Defensive rebound by B. Clarke,35,35
145,2,9:33.0,,J. Morant makes 2-pt layup at rim,35,37
146,2,9:18.0,E. Gordon makes 3-pt jump shot from 27 ft (assist by P. Tucker),,38,37
147,2,9:02.0,,Shooting foul by E. Gordon (drawn by J. Morant),38,37
148,2,9:02.0,,J. Morant makes free throw 1 of 2,38,38
149,2,9:02.0,C. Capela enters the game for C. Clemons,,38,38
150,2,9:02.0,J. Harden enters the game for D. House,,38,38
151,2,9:02.0,B. McLemore enters the game for A. Rivers,,38,38
152,2,9:02.0,,D. Brooks enters the game for M. Guduric,38,38
153,2,9:02.0,,J. Morant misses free throw 2 of 2,38,38
154,2,9:00.0,Defensive rebound by P. Tucker,,38,38
155,2,8:53.0,J. Harden makes 2-pt layup from 2 ft,,40,38
156,2,8:36.0,,Turnover by J. Morant (out of bounds lost ball),40,38
157,2,8:36.0,,T. Jones enters the game for B. Caboclo,40,38
158,2,8:36.0,,J. Valančiūnas enters the game for J. Morant,40,38
159,2,8:29.0,Offensive foul by P. Tucker (drawn by J. Crowder),,40,38
160,2,8:29.0,Turnover by P. Tucker (offensive foul),,40,38
161,2,8:15.0,,D. Brooks makes 2-pt jump shot from 13 ft (assist by J. Valančiūnas),40,40
162,2,7:58.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,42,40
163,2,7:45.0,,T. Jones makes 2-pt jump shot from 8 ft,42,42
164,2,7:27.0,J. Harden misses 2-pt jump shot from 7 ft,,42,42
165,2,7:27.0,,Defensive rebound by Team,42,42
166,2,7:02.0,,Turnover by B. Clarke (bad pass; steal by E. Gordon),42,42
167,2,6:52.0,E. Gordon misses 2-pt layup from 2 ft (block by B. Clarke),,42,42
168,2,6:51.0,Offensive rebound by Team,,42,42
169,2,6:51.0,,Loose ball foul by J. Valančiūnas (drawn by C. Capela),42,42
170,2,6:51.0,,Memphis full timeout,42,42
171,2,6:51.0,A. Rivers enters the game for E. Gordon,,42,42
172,2,6:51.0,,K. Anderson enters the game for B. Clarke,42,42
173,2,6:51.0,,S. Hill enters the game for J. Crowder,42,42
174,2,6:41.0,J. Harden misses 2-pt jump shot from 10 ft,,42,42
175,2,6:39.0,Offensive rebound by J. Harden,,42,42
176,2,6:39.0,J. Harden makes 2-pt layup from 2 ft,,44,42
177,2,6:20.0,,K. Anderson makes 2-pt jump shot from 21 ft (assist by J. Valančiūnas),44,44
178,2,6:00.0,C. Capela misses 2-pt hook shot from 7 ft (block by J. Valančiūnas),,44,44
179,2,6:00.0,Offensive rebound by Team,,44,44
180,2,5:55.0,C. Capela misses 2-pt jump shot from 16 ft,,44,44
181,2,5:50.0,,Defensive rebound by T. Jones,44,44
182,2,5:45.0,,T. Jones makes 2-pt jump shot from 13 ft,44,46
183,2,5:32.0,B. McLemore misses 3-pt jump shot from 27 ft,,44,46
184,2,5:30.0,,Defensive rebound by J. Valančiūnas,44,46
185,2,5:22.0,,S. Hill misses 3-pt jump shot from 27 ft,44,46
186,2,5:19.0,Defensive rebound by C. Capela,,44,46
187,2,5:13.0,J. Harden misses 2-pt layup from 1 ft,,44,46
188,2,5:10.0,,Defensive rebound by D. Brooks,44,46
189,2,5:07.0,,D. Brooks makes 2-pt layup from 1 ft,44,48
190,2,4:43.0,Turnover by P. Tucker (bad pass; steal by T. Jones),,44,48
191,2,4:39.0,,T. Jones makes 2-pt layup from 1 ft,44,50
192,2,4:38.0,Houston full timeout,,44,50
193,2,4:38.0,E. Gordon enters the game for A. Rivers,,44,50
194,2,4:28.0,Shooting foul by S. Hill (drawn by J. Harden),,44,50
195,2,4:28.0,J. Harden makes free throw 1 of 2,,45,50
196,2,4:28.0,D. House enters the game for P. Tucker,,45,50
197,2,4:28.0,J. Harden makes free throw 2 of 2,,46,50
198,2,4:12.0,,J. Valančiūnas misses 2-pt jump shot from 9 ft,46,50
199,2,4:07.0,Defensive rebound by E. Gordon,,46,50
200,2,4:01.0,J. Harden makes 2-pt layup from 1 ft,,48,50
201,2,4:01.0,Shooting foul by J. Valančiūnas (drawn by J. Harden),,48,50
202,2,4:01.0,,B. Caboclo enters the game for J. Valančiūnas,48,50
203,2,4:01.0,J. Harden makes free throw 1 of 1,,49,50
204,2,3:40.0,,D. Brooks misses 3-pt jump shot from 23 ft,49,50
205,2,3:35.0,,Offensive rebound by K. Anderson,49,50
206,2,3:35.0,,K. Anderson misses 2-pt layup at rim,49,50
207,2,3:35.0,Defensive rebound by J. Harden,,49,50
208,2,3:23.0,E. Gordon misses 2-pt layup from 2 ft (block by B. Caboclo),,49,50
209,2,3:19.0,,Defensive rebound by D. Brooks,49,50
210,2,3:11.0,,D. Brooks misses 3-pt jump shot from 23 ft,49,50
211,2,3:07.0,Defensive rebound by C. Capela,,49,50
212,2,3:02.0,D. House makes 2-pt layup from 1 ft (assist by J. Harden),,51,50
213,2,3:02.0,Shooting foul by B. Caboclo (drawn by D. House),,51,50
214,2,3:02.0,,Memphis full timeout,51,50
215,2,3:02.0,,J. Crowder enters the game for S. Hill,51,50
216,2,3:02.0,,J. Morant enters the game for T. Jones,51,50
217,2,3:02.0,D. House makes free throw 1 of 1,,52,50
218,2,2:52.0,,Shooting foul by D. House (drawn by K. Anderson),52,50
219,2,2:52.0,,K. Anderson makes free throw 1 of 2,52,51
220,2,2:52.0,,K. Anderson makes free throw 2 of 2,52,52
221,2,2:41.0,E. Gordon misses 2-pt layup from 2 ft (block by B. Caboclo),,52,52
222,2,2:38.0,Offensive rebound by C. Capela,,52,52
223,2,2:38.0,C. Capela makes 2-pt layup from 1 ft,,54,52
224,2,2:33.0,,B. Caboclo misses 2-pt layup from 7 ft,54,52
225,2,2:27.0,Defensive rebound by D. House,,54,52
226,2,2:22.0,J. Harden misses 3-pt jump shot from 27 ft,,54,52
227,2,2:18.0,Offensive rebound by C. Capela,,54,52
228,2,2:07.0,J. Harden makes 3-pt jump shot from 28 ft,,57,52
229,2,1:47.0,,D. Brooks makes 2-pt dunk at rim (assist by J. Morant),57,54
230,2,1:43.0,Turnover by B. McLemore (bad pass; steal by D. Brooks),,57,54
231,2,1:40.0,,D. Brooks makes 2-pt layup from 1 ft,57,56
232,2,1:27.0,Personal foul by D. Brooks (drawn by J. Harden),,57,56
233,2,1:27.0,J. Harden misses free throw 1 of 2,,57,56
234,2,1:27.0,Offensive rebound by Team,,57,56
235,2,1:27.0,P. Tucker enters the game for B. McLemore,,57,56
236,2,1:27.0,,M. Guduric enters the game for D. Brooks,57,56
237,2,1:27.0,,T. Jones enters the game for J. Morant,57,56
238,2,1:27.0,J. Harden makes free throw 2 of 2,,58,56
239,2,1:11.0,,Turnover by M. Guduric (bad pass; steal by D. House),58,56
240,2,1:08.0,D. House makes 2-pt dunk at rim,,60,56
241,2,0:42.0,,M. Guduric misses 2-pt jump shot from 17 ft (block by D. House),60,56
242,2,0:40.0,Defensive rebound by E. Gordon,,60,56
243,2,0:35.0,Turnover by J. Harden (bad pass; steal by J. Crowder),,60,56
244,2,0:31.0,,M. Guduric makes 2-pt layup from 1 ft (assist by J. Crowder),60,58
245,2,0:24.0,C. Capela makes 2-pt dunk at rim (assist by E. Gordon),,62,58
246,2,0:01.0,,K. Anderson makes 2-pt dunk from 1 ft (assist by J. Crowder),62,60
247,2,0:00.0,D. House misses 3-pt jump shot from 58 ft,,62,60
248,2,0:00.0,Offensive rebound by Team,,62,60
249,3,11:36.0,,J. Valančiūnas misses 2-pt jump shot from 15 ft,62,60
250,3,11:33.0,Defensive rebound by J. Harden,,62,60
251,3,11:29.0,Shooting foul by J. Crowder (drawn by J. Harden),,62,60
252,3,11:29.0,J. Harden misses free throw 1 of 2,,62,60
253,3,11:29.0,Offensive rebound by Team,,62,60
254,3,11:29.0,J. Harden misses free throw 2 of 2,,62,60
255,3,11:25.0,,Defensive rebound by B. Clarke,62,60
256,3,11:08.0,,J. Morant makes 2-pt jump shot from 18 ft,62,62
257,3,10:54.0,D. House makes 2-pt layup at rim (assist by C. Capela),,64,62
258,3,10:40.0,,B. Clarke misses 2-pt layup from 2 ft,64,62
259,3,10:38.0,Defensive rebound by C. Capela,,64,62
260,3,10:30.0,J. Harden misses 3-pt jump shot from 24 ft,,64,62
261,3,10:27.0,,Defensive rebound by J. Valančiūnas,64,62
262,3,10:20.0,,Turnover by J. Morant (bad pass),64,62
263,3,10:04.0,E. Gordon misses 3-pt jump shot from 26 ft,,64,62
264,3,10:02.0,,Defensive rebound by J. Valančiūnas,64,62
265,3,9:53.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by J. Morant),64,64
266,3,9:47.0,Turnover by D. House (bad pass; steal by J. Crowder),,64,64
267,3,9:41.0,,Turnover by J. Crowder (step out of bounds),64,64
268,3,9:26.0,C. Capela misses 2-pt hook shot from 7 ft,,64,64
269,3,9:23.0,Offensive rebound by C. Capela,,64,64
270,3,9:17.0,E. Gordon misses 2-pt layup from 2 ft,,64,64
271,3,9:15.0,,Defensive rebound by J. Valančiūnas,64,64
272,3,9:04.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,64,64
273,3,9:01.0,Defensive rebound by C. Capela,,64,64
274,3,8:57.0,Turnover by J. Harden (lost ball; steal by J. Crowder),,64,64
275,3,8:54.0,,J. Crowder makes 2-pt layup from 1 ft,64,66
276,3,8:37.0,E. Gordon misses 2-pt jump shot from 9 ft,,64,66
277,3,8:31.0,,Defensive rebound by J. Crowder,64,66
278,3,8:29.0,,Turnover by J. Crowder (bad pass),64,66
279,3,8:14.0,Personal foul by D. Brooks (drawn by P. Tucker),,64,66
280,3,8:06.0,C. Capela misses 2-pt layup from 6 ft,,64,66
281,3,8:03.0,,Defensive rebound by D. Brooks,64,66
282,3,8:01.0,,J. Morant misses 2-pt layup from 1 ft (block by D. House),64,66
283,3,7:55.0,Defensive rebound by E. Gordon,,64,66
284,3,7:55.0,Turnover by D. House (out of bounds lost ball),,64,66
285,3,7:33.0,,J. Morant makes 2-pt layup from 1 ft (assist by J. Valančiūnas),64,68
286,3,7:19.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Tucker),,67,68
287,3,7:04.0,,Memphis full timeout,67,68
288,3,7:04.0,,M. Guduric enters the game for D. Brooks,67,68
289,3,7:04.0,,S. Hill enters the game for B. Clarke,67,68
290,3,6:56.0,,Turnover by S. Hill (bad pass; steal by C. Capela),67,68
291,3,6:48.0,J. Harden makes 3-pt jump shot from 24 ft,,70,68
292,3,6:39.0,,Personal foul by J. Harden (drawn by J. Morant),70,68
293,3,6:39.0,B. McLemore enters the game for E. Gordon,,70,68
294,3,6:39.0,A. Rivers enters the game for P. Tucker,,70,68
295,3,6:39.0,,T. Jones enters the game for J. Morant,70,68
296,3,6:31.0,,Turnover by J. Crowder (lost ball; steal by B. McLemore),70,68
297,3,6:18.0,A. Rivers misses 3-pt jump shot from 27 ft,,70,68
298,3,6:13.0,,Defensive rebound by J. Valančiūnas,70,68
299,3,5:58.0,,S. Hill misses 2-pt jump shot from 10 ft,70,68
300,3,5:56.0,Defensive rebound by D. House,,70,68
301,3,5:45.0,J. Harden misses 2-pt jump shot from 1 ft,,70,68
302,3,5:42.0,,Defensive rebound by T. Jones,70,68
303,3,5:39.0,,M. Guduric makes 2-pt layup from 1 ft (assist by T. Jones),70,70
304,3,5:18.0,A. Rivers misses 2-pt jump shot from 13 ft,,70,70
305,3,5:13.0,,Defensive rebound by M. Guduric,70,70
306,3,5:02.0,,Turnover by M. Guduric (bad pass; steal by J. Harden),70,70
307,3,4:50.0,B. McLemore misses 3-pt jump shot from 26 ft,,70,70
308,3,4:47.0,Offensive rebound by C. Capela,,70,70
309,3,4:45.0,Turnover by C. Capela (bad pass; steal by T. Jones),,70,70
310,3,4:40.0,,J. Crowder misses 2-pt layup from 1 ft (block by D. House),70,70
311,3,4:37.0,Defensive rebound by A. Rivers,,70,70
312,3,4:36.0,Shooting foul by S. Hill (drawn by B. McLemore),,70,70
313,3,4:36.0,B. McLemore makes free throw 1 of 2,,71,70
314,3,4:36.0,T. Chandler enters the game for C. Capela,,71,70
315,3,4:36.0,,K. Anderson enters the game for J. Crowder,71,70
316,3,4:36.0,,B. Caboclo enters the game for J. Valančiūnas,71,70
317,3,4:36.0,B. McLemore makes free throw 2 of 2,,72,70
318,3,4:21.0,,K. Anderson misses 2-pt jump shot from 11 ft,72,70
319,3,4:21.0,Loose ball foul by T. Chandler (drawn by S. Hill),,72,70
320,3,4:21.0,,Offensive rebound by Team,72,70
321,3,4:11.0,,Offensive foul by M. Guduric (drawn by B. McLemore),72,70
322,3,4:11.0,,Turnover by M. Guduric (offensive foul),72,70
323,3,4:11.0,Technical foul by M. Guduric,,72,70
324,3,4:11.0,J. Harden makes technical free throw,,73,70
325,3,3:59.0,J. Harden makes 2-pt jump shot from 2 ft,,75,70
326,3,3:51.0,,B. Caboclo misses 3-pt jump shot from 26 ft,75,70
327,3,3:48.0,Defensive rebound by D. House,,75,70
328,3,3:40.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by J. Harden),,78,70
329,3,3:39.0,,Memphis full timeout,78,70
330,3,3:23.0,,M. Guduric misses 2-pt jump shot from 21 ft,78,70
331,3,3:19.0,Defensive rebound by D. House,,78,70
332,3,3:13.0,J. Harden makes 3-pt jump shot from 26 ft,,81,70
333,3,2:53.0,,K. Anderson misses 3-pt jump shot from 23 ft,81,70
334,3,2:52.0,,Loose ball foul by B. Caboclo (drawn by T. Chandler),81,70
335,3,2:52.0,Defensive rebound by Team,,81,70
336,3,2:52.0,,D. Brooks enters the game for S. Hill,81,70
337,3,2:52.0,,J. Morant enters the game for T. Jones,81,70
338,3,2:43.0,B. McLemore misses 3-pt jump shot from 26 ft,,81,70
339,3,2:40.0,,Defensive rebound by B. Caboclo,81,70
340,3,2:21.0,,B. Caboclo makes 2-pt layup from 1 ft (assist by J. Morant),81,72
341,3,2:08.0,B. McLemore misses 3-pt jump shot from 26 ft,,81,72
342,3,2:06.0,,Defensive rebound by Team,81,72
343,3,1:48.0,,D. Brooks misses 2-pt layup from 3 ft,81,72
344,3,1:46.0,,Offensive rebound by B. Caboclo,81,72
345,3,1:45.0,,M. Guduric misses 3-pt jump shot from 26 ft,81,72
346,3,1:43.0,,Offensive rebound by B. Caboclo,81,72
347,3,1:42.0,,B. Caboclo makes 2-pt layup at rim,81,74
348,3,1:29.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by J. Harden),,84,74
349,3,1:12.0,,K. Anderson misses 3-pt jump shot from 23 ft,84,74
350,3,1:08.0,Defensive rebound by D. House,,84,74
351,3,1:00.0,Turnover by J. Harden (bad pass; steal by D. Brooks),,84,74
352,3,0:58.0,,D. Brooks makes 2-pt dunk at rim,84,76
353,3,0:42.0,J. Harden misses 3-pt jump shot from 27 ft,,84,76
354,3,0:39.0,,Defensive rebound by J. Morant,84,76
355,3,0:31.0,,D. Brooks misses 3-pt jump shot from 26 ft,84,76
356,3,0:28.0,,Offensive rebound by D. Brooks,84,76
357,3,0:24.0,,J. Morant misses 3-pt jump shot from 27 ft,84,76
358,3,0:20.0,Defensive rebound by D. House,,84,76
359,3,0:02.0,J. Harden misses 3-pt jump shot from 26 ft,,84,76
360,3,0:02.0,,Defensive rebound by D. Brooks,84,76
361,4,11:50.0,E. Gordon misses 2-pt jump shot from 20 ft,,84,76
362,4,11:46.0,,Defensive rebound by B. Caboclo,84,76
363,4,11:38.0,,J. Morant misses 2-pt jump shot from 8 ft,84,76
364,4,11:34.0,,Offensive rebound by J. Morant,84,76
365,4,11:22.0,,B. Caboclo makes 2-pt dunk at rim (assist by T. Jones),84,78
366,4,11:04.0,A. Rivers misses 2-pt layup from 1 ft (block by B. Clarke),,84,78
367,4,11:04.0,Offensive rebound by Team,,84,78
368,4,11:04.0,T. Sefolosha enters the game for C. Capela,,84,78
369,4,11:01.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by A. Rivers),,87,78
370,4,10:45.0,,D. Brooks misses 3-pt jump shot from 26 ft,87,78
371,4,10:42.0,Defensive rebound by A. Rivers,,87,78
372,4,10:35.0,A. Rivers misses 3-pt jump shot from 25 ft,,87,78
373,4,10:32.0,,Defensive rebound by D. Brooks,87,78
374,4,10:22.0,,Personal foul by T. Sefolosha (drawn by J. Morant),87,78
375,4,10:15.0,,B. Clarke misses 3-pt jump shot from 26 ft,87,78
376,4,10:11.0,Defensive rebound by A. Rivers,,87,78
377,4,10:05.0,P. Tucker misses 3-pt jump shot from 24 ft,,87,78
378,4,10:02.0,Offensive rebound by T. Sefolosha,,87,78
379,4,10:01.0,T. Sefolosha misses 2-pt layup from 2 ft (block by B. Clarke),,87,78
380,4,9:58.0,,Defensive rebound by J. Morant,87,78
381,4,9:55.0,,Turnover by J. Morant (bad pass),87,78
382,4,9:55.0,D. House enters the game for B. McLemore,,87,78
383,4,9:55.0,,J. Valančiūnas enters the game for B. Caboclo,87,78
384,4,9:37.0,E. Gordon misses 3-pt jump shot from 25 ft,,87,78
385,4,9:33.0,,Defensive rebound by T. Jones,87,78
386,4,9:26.0,,J. Morant makes 2-pt layup from 1 ft,87,80
387,4,9:15.0,E. Gordon misses 3-pt jump shot from 25 ft,,87,80
388,4,9:11.0,,Defensive rebound by B. Clarke,87,80
389,4,9:07.0,,D. Brooks misses 2-pt jump shot from 19 ft,87,80
