,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
31,1,7:19.0,,Defensive rebound by D. Gallinari,13,12
32,1,7:04.0,,T. Ferguson makes 2-pt layup from 2 ft (assist by C. Paul),13,14
33,1,6:53.0,P. Siakam misses 2-pt jump shot from 3 ft (block by T. Ferguson),,13,14
34,1,6:52.0,Offensive rebound by Team,,13,14
35,1,6:52.0,,Oklahoma City full timeout,13,14
36,1,6:52.0,N. Powell enters the game for M. Gasol,,13,14
37,1,6:52.0,,M. Muscala enters the game for S. Adams,13,14
38,1,6:48.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by O. Anunoby),,16,14
39,1,6:48.0,Shooting foul by S. Gilgeous-Alexander (drawn by K. Lowry),,16,14
40,1,6:48.0,K. Lowry makes free throw 1 of 1,,17,14
41,1,6:33.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by S. Ibaka),17,14
42,1,6:27.0,N. Powell misses 3-pt jump shot from 25 ft,,17,14
43,1,6:24.0,,Defensive rebound by C. Paul,17,14
44,1,6:13.0,,Shooting foul by O. Anunoby (drawn by S. Gilgeous-Alexander),17,14
45,1,6:13.0,,S. Gilgeous-Alexander makes free throw 1 of 2,17,15
46,1,6:13.0,,D. Schröder enters the game for C. Paul,17,15
47,1,6:13.0,,S. Gilgeous-Alexander makes free throw 2 of 2,17,16
48,1,5:51.0,O. Anunoby makes 3-pt jump shot from 23 ft (assist by K. Lowry),,20,16
49,1,5:27.0,,Turnover by D. Schröder (bad pass),20,16
50,1,5:22.0,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),,22,16
51,1,5:07.0,,D. Gallinari misses 3-pt jump shot from 29 ft,22,16
52,1,5:04.0,,Offensive rebound by M. Muscala,22,16
53,1,5:01.0,,T. Ferguson misses 3-pt jump shot from 26 ft,22,16
54,1,4:58.0,Defensive rebound by K. Lowry,,22,16
55,1,4:51.0,N. Powell makes 3-pt jump shot from 26 ft (assist by O. Anunoby),,25,16
56,1,4:49.0,,Oklahoma City full timeout,25,16
57,1,4:36.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft,25,18
58,1,4:20.0,Turnover by K. Lowry (bad pass),,25,18
59,1,4:20.0,,D. Bazley enters the game for D. Gallinari,25,18
60,1,4:08.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by D. Schröder),25,21
61,1,3:59.0,,Violation by Team (kicked ball),25,21
62,1,3:59.0,P. McCaw enters the game for P. Siakam,,25,21
63,1,3:45.0,Turnover by S. Ibaka (lost ball; steal by T. Ferguson),,25,21
64,1,3:42.0,,Turnover by D. Schröder (out of bounds lost ball),25,21
65,1,3:22.0,P. McCaw misses 2-pt jump shot from 21 ft,,25,21
66,1,3:18.0,,Defensive rebound by M. Muscala,25,21
67,1,3:06.0,,Turnover by D. Schröder (bad pass; steal by K. Lowry),25,21
68,1,2:55.0,S. Ibaka makes 2-pt jump shot from 6 ft (assist by P. McCaw),,27,21
69,1,2:55.0,Shooting foul by T. Ferguson (drawn by S. Ibaka),,27,21
70,1,2:55.0,M. Gasol enters the game for O. Anunoby,,27,21
71,1,2:55.0,R. Hollis-Jefferson enters the game for K. Lowry,,27,21
72,1,2:55.0,,H. Diallo enters the game for T. Ferguson,27,21
73,1,2:55.0,S. Ibaka makes free throw 1 of 1,,28,21
74,1,2:47.0,,Personal foul by R. Hollis-Jefferson (drawn by M. Muscala),28,21
75,1,2:47.0,,M. Muscala misses free throw 1 of 2,28,21
76,1,2:47.0,,Offensive rebound by Team,28,21
77,1,2:47.0,,M. Muscala makes free throw 2 of 2,28,22
78,1,2:28.0,M. Gasol makes 2-pt hook shot from 9 ft (assist by P. McCaw),,30,22
79,1,2:08.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),30,25
80,1,1:53.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by P. McCaw),,32,25
81,1,1:40.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,32,25
82,1,1:37.0,Defensive rebound by M. Gasol,,32,25
83,1,1:26.0,S. Ibaka makes 2-pt hook shot from 4 ft (assist by M. Gasol),,34,25
84,1,1:17.0,,D. Bazley misses 2-pt layup from 1 ft,34,25
85,1,1:15.0,Defensive rebound by M. Gasol,,34,25
86,1,1:07.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),,36,25
87,1,0:52.0,,M. Muscala misses 3-pt jump shot from 24 ft,36,25
88,1,0:52.0,Defensive rebound by R. Hollis-Jefferson,,36,25
89,1,0:34.0,P. McCaw misses 3-pt jump shot from 24 ft,,36,25
90,1,0:31.0,,Defensive rebound by D. Bazley,36,25
91,1,0:18.0,,H. Diallo misses 2-pt layup from 3 ft,36,25
92,1,0:16.0,Defensive rebound by R. Hollis-Jefferson,,36,25
93,1,0:04.0,Personal foul by S. Gilgeous-Alexander (drawn by N. Powell),,36,25
94,1,0:04.0,K. Lowry enters the game for R. Hollis-Jefferson,,36,25
95,1,0:04.0,P. Siakam enters the game for S. Ibaka,,36,25
96,1,0:04.0,,D. Burton enters the game for S. Gilgeous-Alexander,36,25
97,1,0:00.0,N. Powell makes 2-pt jump shot from 20 ft (assist by K. Lowry),,38,25
98,1,0:00.0,,D. Burton misses 3-pt jump shot from 82 ft,38,25
99,1,0:00.0,,Offensive rebound by Team,38,25
100,2,11:40.0,M. Gasol makes 2-pt jump shot from 7 ft,,40,25
101,2,11:15.0,,Turnover by D. Schröder (bad pass; steal by P. McCaw),40,25
102,2,11:12.0,Turnover by T. Davis (lost ball; steal by S. Adams),,40,25
103,2,11:00.0,,S. Adams makes 2-pt layup from 2 ft (assist by C. Paul),40,27
104,2,10:50.0,M. Gasol makes 3-pt jump shot from 27 ft (assist by T. Davis),,43,27
105,2,10:35.0,,Oklahoma City full timeout,43,27
106,2,10:35.0,,J. Patton enters the game for S. Adams,43,27
107,2,10:29.0,,H. Diallo makes 3-pt jump shot from 23 ft (assist by C. Paul),43,30
108,2,10:02.0,M. Gasol misses 2-pt jump shot from 17 ft,,43,30
109,2,9:59.0,Offensive rebound by R. Hollis-Jefferson,,43,30
110,2,9:55.0,T. Davis misses 3-pt jump shot from 22 ft,,43,30
111,2,9:53.0,,Defensive rebound by D. Schröder,43,30
112,2,9:50.0,,D. Schröder misses 2-pt jump shot from 14 ft,43,30
113,2,9:48.0,Defensive rebound by N. Powell,,43,30
114,2,9:44.0,Personal foul by H. Diallo (drawn by N. Powell),,43,30
115,2,9:44.0,K. Lowry enters the game for N. Powell,,43,30
116,2,9:33.0,P. McCaw makes 2-pt layup from 2 ft,,45,30
117,2,9:33.0,Shooting foul by H. Diallo (drawn by P. McCaw),,45,30
118,2,9:33.0,P. McCaw makes free throw 1 of 1,,46,30
119,2,9:22.0,,C. Paul misses 2-pt jump shot from 14 ft,46,30
120,2,9:20.0,Defensive rebound by T. Davis,,46,30
121,2,9:14.0,Shooting foul by D. Burton (drawn by R. Hollis-Jefferson),,46,30
122,2,9:14.0,R. Hollis-Jefferson misses free throw 1 of 2,,46,30
123,2,9:14.0,Offensive rebound by Team,,46,30
124,2,9:14.0,,D. Bazley enters the game for H. Diallo,46,30
125,2,9:14.0,R. Hollis-Jefferson misses free throw 2 of 2,,46,30
126,2,9:12.0,,Defensive rebound by J. Patton,46,30
127,2,9:01.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),46,33
128,2,8:45.0,M. Gasol makes 2-pt jump shot from 8 ft,,48,33
129,2,8:38.0,,Turnover by C. Paul (bad pass; steal by T. Davis),48,33
130,2,8:35.0,T. Davis makes 2-pt dunk at rim,,50,33
131,2,8:22.0,,D. Schröder makes 2-pt jump shot from 15 ft,50,35
132,2,8:02.0,T. Davis misses 3-pt jump shot from 26 ft,,50,35
133,2,7:59.0,,Defensive rebound by D. Burton,50,35
134,2,7:49.0,,Personal foul by T. Davis (drawn by D. Schröder),50,35
135,2,7:49.0,O. Anunoby enters the game for R. Hollis-Jefferson,,50,35
136,2,7:49.0,P. Siakam enters the game for P. McCaw,,50,35
137,2,7:46.0,,Personal foul by T. Davis (drawn by D. Schröder),50,35
138,2,7:36.0,,D. Schröder misses 3-pt jump shot from 24 ft,50,35
139,2,7:33.0,Defensive rebound by P. Siakam,,50,35
140,2,7:25.0,P. Siakam misses 2-pt layup from 5 ft,,50,35
141,2,7:22.0,,Defensive rebound by D. Burton,50,35
142,2,7:06.0,,D. Bazley makes 2-pt layup from 3 ft (assist by C. Paul),50,37
143,2,6:58.0,Shooting foul by D. Burton (drawn by K. Lowry),,50,37
144,2,6:58.0,K. Lowry misses free throw 1 of 3,,50,37
145,2,6:58.0,Offensive rebound by Team,,50,37
146,2,6:58.0,S. Ibaka enters the game for M. Gasol,,50,37
147,2,6:58.0,,D. Gallinari enters the game for D. Burton,50,37
148,2,6:58.0,,S. Gilgeous-Alexander enters the game for C. Paul,50,37
149,2,6:58.0,K. Lowry makes free throw 2 of 3,,51,37
150,2,6:58.0,K. Lowry makes free throw 3 of 3,,52,37
151,2,6:40.0,,J. Patton misses 3-pt jump shot from 26 ft,52,37
152,2,6:37.0,Defensive rebound by T. Davis,,52,37
153,2,6:28.0,P. Siakam makes 2-pt layup from 2 ft,,54,37
154,2,6:17.0,,Turnover by J. Patton (lost ball; steal by P. Siakam),54,37
155,2,6:13.0,O. Anunoby makes 2-pt dunk from 2 ft (assist by P. Siakam),,56,37
156,2,6:13.0,,Oklahoma City full timeout,56,37
157,2,6:13.0,,T. Ferguson enters the game for J. Patton,56,37
158,2,6:13.0,,M. Muscala enters the game for D. Schröder,56,37
159,2,5:53.0,,D. Gallinari misses 2-pt jump shot from 17 ft,56,37
160,2,5:51.0,Defensive rebound by S. Ibaka,,56,37
161,2,5:45.0,T. Davis makes 3-pt jump shot from 26 ft (assist by K. Lowry),,59,37
162,2,5:20.0,,Offensive foul by D. Bazley (drawn by K. Lowry),59,37
163,2,5:20.0,,Turnover by D. Bazley (offensive foul),59,37
164,2,5:20.0,,C. Paul enters the game for D. Bazley,59,37
165,2,5:05.0,P. Siakam makes 2-pt layup from 1 ft,,61,37
166,2,4:43.0,,T. Ferguson misses 3-pt jump shot from 25 ft,61,37
167,2,4:39.0,Defensive rebound by O. Anunoby,,61,37
168,2,4:25.0,P. Siakam makes 3-pt jump shot from 25 ft,,64,37
169,2,4:13.0,,Personal foul by T. Davis (drawn by C. Paul),64,37
170,2,4:13.0,P. McCaw enters the game for T. Davis,,64,37
171,2,4:13.0,,D. Schröder enters the game for T. Ferguson,64,37
172,2,4:08.0,,Personal foul by P. Siakam (drawn by C. Paul),64,37
173,2,3:57.0,,M. Muscala makes 2-pt dunk from 1 ft (assist by C. Paul),64,39
174,2,3:48.0,Turnover by P. Siakam (lost ball; steal by S. Gilgeous-Alexander),,64,39
175,2,3:31.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,64,39
176,2,3:29.0,Defensive rebound by S. Ibaka,,64,39
177,2,3:26.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,66,39
178,2,3:18.0,,Personal foul by P. McCaw (drawn by C. Paul),66,39
179,2,3:18.0,,C. Paul makes free throw 1 of 2,66,40
180,2,3:18.0,,C. Paul makes free throw 2 of 2,66,41
181,2,3:11.0,Personal foul by D. Schröder (drawn by P. Siakam),,66,41
182,2,3:11.0,P. Siakam makes free throw 1 of 2,,67,41
183,2,3:11.0,P. Siakam makes free throw 2 of 2,,68,41
184,2,2:58.0,,D. Gallinari misses 3-pt jump shot from 25 ft,68,41
185,2,2:55.0,Defensive rebound by O. Anunoby,,68,41
186,2,2:47.0,P. Siakam misses 2-pt jump shot from 20 ft,,68,41
187,2,2:43.0,,Defensive rebound by C. Paul,68,41
188,2,2:39.0,,M. Muscala misses 3-pt jump shot from 23 ft,68,41
189,2,2:35.0,Defensive rebound by S. Ibaka,,68,41
190,2,2:25.0,Turnover by K. Lowry (bad pass; steal by S. Gilgeous-Alexander),,68,41
191,2,2:22.0,,Shooting foul by K. Lowry (drawn by S. Gilgeous-Alexander),68,41
192,2,2:22.0,,S. Gilgeous-Alexander makes free throw 1 of 2,68,42
193,2,2:22.0,M. Gasol enters the game for S. Ibaka,,68,42
194,2,2:22.0,N. Powell enters the game for P. McCaw,,68,42
195,2,2:22.0,,S. Gilgeous-Alexander makes free throw 2 of 2,68,43
196,2,2:04.0,K. Lowry misses 2-pt layup from 3 ft (block by M. Muscala),,68,43
197,2,2:00.0,,Defensive rebound by C. Paul,68,43
198,2,1:56.0,,C. Paul misses 3-pt jump shot from 26 ft,68,43
199,2,1:54.0,Defensive rebound by K. Lowry,,68,43
200,2,1:48.0,K. Lowry misses 2-pt jump shot from 8 ft,,68,43
201,2,1:44.0,Offensive rebound by K. Lowry,,68,43
202,2,1:38.0,N. Powell makes 3-pt jump shot from 26 ft (assist by O. Anunoby),,71,43
203,2,1:33.0,,Turnover by C. Paul (bad pass; steal by O. Anunoby),71,43
204,2,1:33.0,Personal foul by D. Gallinari (drawn by O. Anunoby),,71,43
205,2,1:33.0,Instant Replay (Request: Ruling Stands),,71,43
206,2,1:33.0,O. Anunoby makes free throw 1 of 2,,72,43
207,2,1:33.0,O. Anunoby makes free throw 2 of 2,,73,43
208,2,1:19.0,,M. Muscala makes 3-pt jump shot from 23 ft (assist by D. Gallinari),73,46
209,2,1:02.0,Turnover by K. Lowry (bad pass; steal by C. Paul),,73,46
210,2,0:57.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by C. Paul),73,49
211,2,0:40.0,P. Siakam misses 2-pt layup from 4 ft,,73,49
212,2,0:39.0,,Defensive rebound by S. Gilgeous-Alexander,73,49
213,2,0:34.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),73,52
214,2,0:12.0,K. Lowry misses 3-pt jump shot from 31 ft,,73,52
215,2,0:10.0,,Defensive rebound by Team,73,52
216,2,0:10.0,R. Hollis-Jefferson enters the game for K. Lowry,,73,52
217,2,0:10.0,P. McCaw enters the game for P. Siakam,,73,52
218,2,0:00.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by D. Schröder),73,55
219,2,0:00.0,,Instant Replay (Request: Ruling Stands),73,55
220,3,11:35.0,S. Ibaka misses 2-pt hook shot from 5 ft,,73,55
221,3,11:33.0,,Defensive rebound by D. Gallinari,73,55
222,3,11:11.0,,D. Gallinari misses 3-pt jump shot from 25 ft,73,55
223,3,11:11.0,,Offensive rebound by Team,73,55
224,3,11:11.0,,Turnover by Team (shot clock),73,55
225,3,11:00.0,Personal foul by T. Ferguson (drawn by K. Lowry),,73,55
226,3,10:52.0,M. Gasol misses 3-pt jump shot from 27 ft,,73,55
227,3,10:46.0,,Defensive rebound by S. Gilgeous-Alexander,73,55
228,3,10:39.0,,D. Gallinari misses 3-pt jump shot from 27 ft,73,55
229,3,10:37.0,Defensive rebound by O. Anunoby,,73,55
230,3,10:26.0,O. Anunoby misses 3-pt jump shot from 26 ft,,73,55
231,3,10:24.0,,Defensive rebound by S. Gilgeous-Alexander,73,55
232,3,10:16.0,,M. Muscala misses 2-pt jump shot from 13 ft,73,55
233,3,10:13.0,Defensive rebound by P. Siakam,,73,55
234,3,10:11.0,Turnover by P. Siakam (lost ball; steal by T. Ferguson),,73,55
235,3,10:06.0,,Turnover by S. Gilgeous-Alexander (lost ball; steal by P. Siakam),73,55
236,3,9:50.0,O. Anunoby misses 3-pt jump shot from 23 ft,,73,55
237,3,9:47.0,,Defensive rebound by M. Muscala,73,55
238,3,9:42.0,,Personal foul by S. Ibaka (drawn by M. Muscala),73,55
239,3,9:31.0,,Turnover by T. Ferguson (out of bounds lost ball),73,55
240,3,9:17.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by P. Siakam),,76,55
241,3,9:07.0,,C. Paul makes 3-pt jump shot from 24 ft,76,58
242,3,9:07.0,,Shooting foul by K. Lowry (drawn by C. Paul),76,58
243,3,9:07.0,Toronto full timeout,,76,58
244,3,9:07.0,Instant Replay (Challenge: Ruling Stands),,76,58
245,3,9:07.0,,D. Schröder enters the game for T. Ferguson,76,58
246,3,9:07.0,,C. Paul makes free throw 1 of 1,76,59
247,3,8:44.0,M. Gasol misses 2-pt jump shot from 14 ft,,76,59
248,3,8:42.0,,Defensive rebound by S. Gilgeous-Alexander,76,59
249,3,8:29.0,,D. Gallinari misses 2-pt dunk from 5 ft (block by P. Siakam),76,59
250,3,8:28.0,Defensive rebound by Team,,76,59
251,3,8:21.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by O. Anunoby),,79,59
252,3,8:08.0,,C. Paul makes 2-pt jump shot from 16 ft,79,61
253,3,7:56.0,Personal foul by C. Paul (drawn by P. Siakam),,79,61
254,3,7:51.0,Personal foul by C. Paul (drawn by P. Siakam),,79,61
255,3,7:39.0,S. Ibaka misses 2-pt jump shot from 20 ft,,79,61
256,3,7:36.0,,Defensive rebound by M. Muscala,79,61
257,3,7:29.0,,D. Gallinari misses 3-pt jump shot from 24 ft,79,61
258,3,7:26.0,Defensive rebound by P. Siakam,,79,61
259,3,7:18.0,P. Siakam makes 2-pt layup from 2 ft,,81,61
260,3,7:02.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 24 ft (assist by M. Muscala),81,64
261,3,6:34.0,P. Siakam makes 2-pt jump shot from 16 ft,,83,64
262,3,6:24.0,,D. Schröder misses 3-pt jump shot from 27 ft,83,64
263,3,6:21.0,Defensive rebound by O. Anunoby,,83,64
264,3,6:07.0,Turnover by P. Siakam (bad pass),,83,64
265,3,6:07.0,P. McCaw enters the game for O. Anunoby,,83,64
266,3,6:07.0,N. Powell enters the game for M. Gasol,,83,64
267,3,5:54.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by M. Muscala),83,67
268,3,5:30.0,Turnover by K. Lowry (bad pass; steal by S. Gilgeous-Alexander),,83,67
269,3,5:27.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,83,69
270,3,5:27.0,Toronto full timeout,,83,69
271,3,5:17.0,N. Powell makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,86,69
272,3,5:03.0,,Shooting foul by P. McCaw (drawn by D. Gallinari),86,69
273,3,5:03.0,,D. Gallinari makes free throw 1 of 2,86,70
274,3,5:03.0,,D. Gallinari makes free throw 2 of 2,86,71
275,3,4:48.0,Turnover by N. Powell (lost ball; steal by C. Paul),,86,71
276,3,4:44.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,86,71
277,3,4:40.0,Defensive rebound by P. Siakam,,86,71
278,3,4:40.0,Personal foul by D. Schröder (drawn by N. Powell),,86,71
279,3,4:40.0,,D. Burton enters the game for S. Gilgeous-Alexander,86,71
280,3,4:29.0,K. Lowry misses 3-pt jump shot from 25 ft,,86,71
281,3,4:25.0,,Defensive rebound by D. Burton,86,71
282,3,4:17.0,,C. Paul misses 2-pt jump shot from 8 ft,86,71
283,3,4:15.0,Defensive rebound by S. Ibaka,,86,71
284,3,4:08.0,K. Lowry misses 2-pt layup from 8 ft,,86,71
285,3,4:06.0,Offensive rebound by S. Ibaka,,86,71
286,3,4:05.0,S. Ibaka misses 2-pt layup from 3 ft,,86,71
287,3,4:04.0,,Defensive rebound by D. Gallinari,86,71
288,3,3:56.0,,D. Burton misses 2-pt layup from 4 ft,86,71
289,3,3:54.0,Defensive rebound by S. Ibaka,,86,71
290,3,3:48.0,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Lowry),,88,71
291,3,3:48.0,Shooting foul by D. Schröder (drawn by S. Ibaka),,88,71
292,3,3:48.0,O. Anunoby enters the game for K. Lowry,,88,71
293,3,3:48.0,T. Davis enters the game for P. Siakam,,88,71
294,3,3:48.0,S. Ibaka misses free throw 1 of 1,,88,71
295,3,3:46.0,,Defensive rebound by C. Paul,88,71
296,3,3:26.0,,C. Paul makes 2-pt layup from 2 ft (assist by M. Muscala),88,73
297,3,3:26.0,,Technical foul by K. Lowry,88,73
298,3,3:26.0,,D. Gallinari makes technical free throw,88,74
299,3,3:26.0,,D. Bazley enters the game for D. Burton,88,74
300,3,3:26.0,,T. Ferguson enters the game for D. Gallinari,88,74
301,3,3:16.0,Offensive foul by S. Ibaka (drawn by M. Muscala),,88,74
302,3,3:16.0,Turnover by S. Ibaka (offensive foul),,88,74
303,3,3:06.0,,M. Muscala makes 2-pt layup from 2 ft (assist by C. Paul),88,76
304,3,2:46.0,Offensive foul by S. Ibaka (drawn by D. Bazley),,88,76
305,3,2:46.0,Turnover by S. Ibaka (offensive foul),,88,76
306,3,2:46.0,M. Gasol enters the game for S. Ibaka,,88,76
307,3,2:41.0,,Shooting foul by M. Gasol (drawn by C. Paul),88,76
308,3,2:41.0,,C. Paul makes free throw 1 of 2,88,77
309,3,2:41.0,,C. Paul makes free throw 2 of 2,88,78
310,3,2:24.0,T. Davis makes 3-pt jump shot from 25 ft (assist by M. Gasol),,91,78
311,3,2:07.0,,D. Bazley misses 2-pt layup from 3 ft,91,78
312,3,2:04.0,,Offensive rebound by C. Paul,91,78
313,3,2:02.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),91,81
314,3,1:43.0,Turnover by T. Davis (lost ball; steal by D. Schröder),,91,81
315,3,1:37.0,,D. Schröder makes 2-pt layup from 1 ft,91,83
316,3,1:22.0,N. Powell makes 2-pt layup from 4 ft,,93,83
317,3,1:08.0,,M. Muscala misses 3-pt jump shot from 26 ft,93,83
318,3,1:06.0,Defensive rebound by T. Davis,,93,83
319,3,0:54.0,T. Davis misses 2-pt layup from 2 ft,,93,83
320,3,0:53.0,Offensive rebound by T. Davis,,93,83
321,3,0:53.0,T. Davis makes 2-pt layup at rim,,95,83
322,3,0:32.0,,D. Schröder misses 3-pt jump shot from 27 ft,95,83
323,3,0:29.0,Defensive rebound by M. Gasol,,95,83
324,3,0:06.0,N. Powell makes 2-pt jump shot from 23 ft (assist by M. Gasol),,97,83
325,3,0:00.0,,Turnover by C. Paul (lost ball; steal by T. Davis),97,83
326,4,11:48.0,,Turnover by D. Schröder (bad pass; steal by T. Davis),97,83
327,4,11:44.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by T. Davis),,99,83
328,4,11:33.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 15 ft,99,83
329,4,11:31.0,Defensive rebound by T. Davis,,99,83
330,4,11:29.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by T. Davis),,101,83
331,4,11:29.0,,Oklahoma City full timeout,101,83
332,4,11:08.0,,D. Schröder misses 3-pt jump shot from 22 ft,101,83
333,4,11:04.0,Defensive rebound by T. Davis,,101,83
334,4,10:50.0,P. McCaw misses 2-pt jump shot from 15 ft (block by S. Gilgeous-Alexander),,101,83
335,4,10:45.0,,Defensive rebound by D. Bazley,101,83
336,4,10:37.0,,D. Bazley makes 2-pt dunk from 2 ft (assist by J. Patton),101,85
337,4,10:25.0,Turnover by T. Davis (bad pass; steal by T. Ferguson),,101,85
338,4,10:19.0,,D. Bazley makes 2-pt layup from 4 ft (assist by S. Gilgeous-Alexander),101,87
339,4,10:04.0,N. Powell makes 2-pt jump shot from 3 ft (assist by M. Gasol),,103,87
340,4,9:55.0,,D. Schröder makes 2-pt jump shot from 13 ft,103,89
341,4,9:38.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by O. Anunoby),,106,89
342,4,9:23.0,,D. Bazley makes 2-pt jump shot from 18 ft (assist by S. Gilgeous-Alexander),106,91
343,4,8:57.0,O. Anunoby makes 3-pt jump shot from 26 ft,,109,91
344,4,8:45.0,,Turnover by S. Gilgeous-Alexander (bad pass),109,91
345,4,8:26.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by M. Gasol),,112,91
346,4,8:12.0,,J. Patton misses 3-pt jump shot from 24 ft,112,91
347,4,8:09.0,,Offensive rebound by D. Schröder,112,91
348,4,8:07.0,,D. Schröder makes 2-pt jump shot from 11 ft,112,93
349,4,8:02.0,Shooting foul by T. Ferguson (drawn by N. Powell),,112,93
350,4,8:02.0,N. Powell makes free throw 1 of 2,,113,93
351,4,8:02.0,,D. Gallinari enters the game for T. Ferguson,113,93
352,4,8:02.0,N. Powell makes free throw 2 of 2,,114,93
353,4,7:45.0,,J. Patton makes 2-pt hook shot from 6 ft (assist by D. Gallinari),114,95
354,4,7:29.0,O. Anunoby misses 2-pt layup from 7 ft,,114,95
355,4,7:28.0,Offensive rebound by T. Davis,,114,95
356,4,7:28.0,T. Davis makes 2-pt layup from 1 ft,,116,95
357,4,7:14.0,,J. Patton makes 2-pt hook shot from 7 ft (assist by D. Schröder),116,97
358,4,6:56.0,N. Powell misses 2-pt jump shot from 8 ft,,116,97
359,4,6:55.0,,Defensive rebound by D. Bazley,116,97
360,4,6:45.0,,Turnover by D. Gallinari (lost ball; steal by P. McCaw),116,97
361,4,6:39.0,O. Anunoby makes 2-pt hook shot from 2 ft (assist by P. McCaw),,118,97
362,4,6:22.0,,D. Bazley misses 3-pt jump shot from 23 ft,118,97
363,4,6:21.0,,Offensive rebound by Team,118,97
364,4,6:21.0,S. Ibaka enters the game for T. Davis,,118,97
