,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
387,4,8:19.0,J. Okogie enters the game for K. Bates-Diop,,91,86
388,4,8:19.0,,L. Walker enters the game for D. Murray,91,86
389,4,8:08.0,Offensive foul by K. Towns (drawn by D. DeRozan),,91,86
390,4,8:08.0,Turnover by K. Towns (offensive foul),,91,86
391,4,8:08.0,,San Antonio full timeout,91,86
392,4,8:08.0,,Instant Replay (Challenge: Ruling Stands),91,86
393,4,8:08.0,A. Wiggins enters the game for K. Towns,,91,86
394,4,7:54.0,,D. DeRozan misses 2-pt jump shot from 15 ft,91,86
395,4,7:51.0,Defensive rebound by A. Wiggins,,91,86
396,4,7:39.0,J. Culver misses 2-pt layup from 2 ft,,91,86
397,4,7:37.0,,Defensive rebound by L. Walker,91,86
398,4,7:33.0,,L. Walker makes 2-pt layup at rim,91,88
399,4,7:11.0,A. Wiggins misses 3-pt jump shot from 28 ft,,91,88
400,4,7:06.0,,Defensive rebound by J. Poeltl,91,88
401,4,6:56.0,,D. DeRozan makes 2-pt jump shot from 14 ft,91,90
402,4,6:30.0,J. Culver misses 2-pt jump shot from 9 ft,,91,90
403,4,6:26.0,,Defensive rebound by J. Poeltl,91,90
404,4,6:15.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by B. Forbes),91,92
405,4,6:14.0,Minnesota full timeout,,91,92
406,4,6:14.0,G. Dieng enters the game for J. Teague,,91,92
407,4,6:14.0,,L. Aldridge enters the game for J. Poeltl,91,92
408,4,5:56.0,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Culver),,94,92
409,4,5:37.0,,L. Aldridge misses 2-pt jump shot from 20 ft,94,92
410,4,5:34.0,Defensive rebound by J. Okogie,,94,92
411,4,5:29.0,Personal foul by D. DeRozan (drawn by A. Wiggins),,94,92
412,4,5:29.0,J. Teague enters the game for J. Culver,,94,92
413,4,5:19.0,A. Wiggins makes 2-pt layup from 1 ft (assist by G. Dieng),,96,92
414,4,5:04.0,,B. Forbes misses 3-pt jump shot from 26 ft,96,92
415,4,5:01.0,Defensive rebound by G. Dieng,,96,92
416,4,4:49.0,G. Dieng makes 2-pt jump shot from 21 ft,,98,92
417,4,4:32.0,,Personal foul by G. Dieng (drawn by L. Aldridge),98,92
418,4,4:32.0,K. Bates-Diop enters the game for R. Covington,,98,92
419,4,4:32.0,,P. Mills enters the game for B. Forbes,98,92
420,4,4:19.0,,D. DeRozan misses 2-pt jump shot from 11 ft,98,92
421,4,4:16.0,,Offensive rebound by L. Aldridge,98,92
422,4,4:16.0,,L. Aldridge makes 2-pt layup at rim,98,94
423,4,4:04.0,J. Okogie misses 3-pt jump shot from 26 ft,,98,94
424,4,4:01.0,Offensive rebound by Team,,98,94
425,4,3:59.0,Personal foul by D. DeRozan (drawn by A. Wiggins),,98,94
426,4,3:59.0,A. Wiggins makes free throw 1 of 2,,99,94
427,4,3:59.0,K. Towns enters the game for G. Dieng,,99,94
428,4,3:59.0,A. Wiggins makes free throw 2 of 2,,100,94
429,4,3:51.0,,L. Walker misses 3-pt jump shot from 24 ft,100,94
430,4,3:45.0,Defensive rebound by J. Okogie,,100,94
431,4,3:27.0,A. Wiggins makes 3-pt jump shot from 24 ft (assist by J. Teague),,103,94
432,4,3:14.0,,D. White misses 3-pt jump shot from 26 ft,103,94
433,4,3:11.0,Defensive rebound by J. Okogie,,103,94
434,4,2:52.0,K. Towns misses 3-pt jump shot from 26 ft,,103,94
435,4,2:48.0,,Defensive rebound by D. DeRozan,103,94
436,4,2:39.0,,L. Aldridge misses 2-pt hook shot from 6 ft,103,94
437,4,2:37.0,Defensive rebound by A. Wiggins,,103,94
438,4,2:21.0,J. Okogie makes 3-pt jump shot from 22 ft (assist by K. Towns),,106,94
439,4,2:05.0,,Shooting foul by A. Wiggins (drawn by D. White),106,94
440,4,2:05.0,,D. White makes free throw 1 of 2,106,95
441,4,2:05.0,,R. Gay enters the game for L. Walker,106,95
442,4,2:05.0,,D. White makes free throw 2 of 2,106,96
443,4,1:55.0,Personal foul by D. White (drawn by A. Wiggins),,106,96
444,4,1:55.0,A. Wiggins makes free throw 1 of 2,,107,96
445,4,1:55.0,,B. Forbes enters the game for D. White,107,96
446,4,1:55.0,A. Wiggins misses free throw 2 of 2,,107,96
447,4,1:51.0,,Defensive rebound by R. Gay,107,96
448,4,1:45.0,,D. DeRozan makes 2-pt layup from 2 ft,107,98
449,4,1:29.0,K. Bates-Diop makes 3-pt jump shot from 24 ft (assist by J. Teague),,110,98
450,4,1:19.0,,B. Forbes misses 3-pt jump shot from 25 ft,110,98
451,4,1:16.0,Defensive rebound by K. Towns,,110,98
452,4,0:57.0,K. Towns misses 2-pt layup from 6 ft (block by L. Aldridge),,110,98
453,4,0:53.0,,Defensive rebound by B. Forbes,110,98
454,4,0:48.0,,B. Forbes misses 2-pt jump shot from 8 ft (block by J. Teague),110,98
455,4,0:45.0,,Offensive rebound by B. Forbes,110,98
456,4,0:43.0,,L. Aldridge misses 2-pt jump shot from 13 ft,110,98
457,4,0:37.0,Defensive rebound by J. Okogie,,110,98
458,4,0:21.0,J. Okogie makes 3-pt jump shot from 26 ft (assist by J. Teague),,113,98
459,4,0:15.0,,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. DeRozan),113,101
