,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
139,2,9:50.0,J. McRae makes 2-pt layup from 3 ft (assist by D. Bertāns),,43,38
140,2,9:35.0,,G. Williams misses 3-pt jump shot from 25 ft,43,38
141,2,9:33.0,Defensive rebound by D. Bertāns,,43,38
142,2,9:27.0,Turnover by I. Smith (bad pass; steal by G. Williams),,43,38
143,2,9:23.0,,B. Wanamaker makes 2-pt layup from 1 ft (assist by G. Williams),43,40
144,2,9:01.0,M. Wagner misses 2-pt layup from 9 ft (block by G. Williams),,43,40
145,2,8:58.0,,Defensive rebound by C. Edwards,43,40
146,2,8:56.0,,J. Tatum makes 2-pt layup from 4 ft (assist by C. Edwards),43,42
147,2,8:56.0,Washington full timeout,,43,42
148,2,8:46.0,D. Bertāns misses 3-pt jump shot from 27 ft,,43,42
149,2,8:44.0,,Defensive rebound by B. Wanamaker,43,42
150,2,8:25.0,,J. Tatum misses 2-pt jump shot from 9 ft,43,42
151,2,8:23.0,Defensive rebound by D. Bertāns,,43,42
152,2,8:15.0,M. Wagner misses 2-pt layup from 4 ft,,43,42
153,2,8:13.0,,Defensive rebound by G. Williams,43,42
154,2,8:11.0,,Turnover by G. Williams (bad pass; steal by C. Miles),43,42
155,2,8:08.0,M. Wagner misses 2-pt dunk from 3 ft (block by M. Smart),,43,42
156,2,8:08.0,,Defensive rebound by M. Smart,43,42
157,2,8:03.0,,Shooting foul by J. McRae (drawn by G. Williams),43,42
158,2,8:03.0,,G. Williams makes free throw 1 of 2,43,43
159,2,8:03.0,,G. Williams makes free throw 2 of 2,43,44
160,2,8:03.0,B. Beal enters the game for J. McRae,,43,44
161,2,8:03.0,R. Hachimura enters the game for C. Miles,,43,44
162,2,7:52.0,B. Beal makes 2-pt jump shot from 21 ft,,45,44
163,2,7:44.0,,Personal foul by M. Wagner (drawn by G. Williams),45,44
164,2,7:38.0,,Turnover by B. Wanamaker (bad pass; steal by B. Beal),45,44
165,2,7:34.0,B. Beal makes 2-pt dunk from 3 ft,,47,44
166,2,7:17.0,,C. Edwards makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),47,47
167,2,7:10.0,D. Bertāns misses 2-pt layup from 3 ft,,47,47
168,2,7:08.0,,Defensive rebound by G. Williams,47,47
169,2,7:07.0,,Offensive foul by B. Wanamaker (drawn by M. Wagner),47,47
170,2,7:07.0,,Turnover by B. Wanamaker (offensive foul),47,47
171,2,7:07.0,,E. Freedom enters the game for G. Williams,47,47
172,2,6:53.0,B. Beal makes 3-pt jump shot from 25 ft (assist by R. Hachimura),,50,47
173,2,6:53.0,T. Bryant enters the game for I. Smith,,50,47
174,2,6:53.0,I. Thomas enters the game for M. Wagner,,50,47
175,2,6:53.0,,J. Brown enters the game for C. Edwards,50,47
176,2,6:53.0,,K. Walker enters the game for J. Tatum,50,47
177,2,6:29.0,Instant Replay (Challenge: Ruling Stands),,50,47
178,2,6:29.0,,Shooting foul by M. Wagner (drawn by B. Wanamaker),50,47
179,2,6:29.0,,B. Wanamaker makes free throw 1 of 2,50,48
180,2,6:29.0,,B. Wanamaker makes free throw 2 of 2,50,49
181,2,6:14.0,D. Bertāns misses 3-pt jump shot from 26 ft,,50,49
182,2,6:12.0,,Defensive rebound by E. Freedom,50,49
183,2,5:56.0,,Personal foul by T. Bryant (drawn by E. Freedom),50,49
184,2,5:56.0,,E. Freedom makes free throw 1 of 2,50,50
185,2,5:56.0,T. Brown enters the game for D. Bertāns,,50,50
186,2,5:56.0,,E. Freedom makes free throw 2 of 2,50,51
187,2,5:38.0,R. Hachimura makes 2-pt jump shot from 14 ft (assist by I. Thomas),,52,51
188,2,5:22.0,,M. Smart misses 2-pt jump shot from 11 ft,52,51
189,2,5:20.0,Defensive rebound by B. Beal,,52,51
190,2,5:14.0,B. Beal misses 2-pt layup from 3 ft,,52,51
191,2,5:13.0,Offensive rebound by T. Bryant,,52,51
192,2,5:12.0,T. Bryant misses 2-pt layup at rim,,52,51
193,2,5:11.0,Offensive rebound by B. Beal,,52,51
194,2,5:11.0,B. Beal misses 2-pt layup at rim,,52,51
195,2,5:10.0,,Defensive rebound by M. Smart,52,51
196,2,4:56.0,,M. Smart makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),52,54
197,2,4:39.0,T. Bryant misses 2-pt jump shot from 16 ft,,52,54
198,2,4:37.0,,Defensive rebound by J. Brown,52,54
199,2,4:30.0,,J. Brown makes 2-pt layup from 3 ft,52,56
200,2,4:17.0,I. Thomas makes 2-pt layup from 3 ft (assist by T. Brown),,54,56
201,2,4:02.0,,Turnover by B. Wanamaker (bad pass; steal by R. Hachimura),54,56
202,2,3:56.0,R. Hachimura makes 2-pt layup from 3 ft,,56,56
203,2,3:41.0,,M. Smart misses 2-pt jump shot from 18 ft,56,56
204,2,3:37.0,,Offensive rebound by E. Freedom,56,56
205,2,3:31.0,,K. Walker misses 2-pt jump shot from 19 ft,56,56
206,2,3:28.0,Defensive rebound by B. Beal,,56,56
207,2,3:15.0,I. Thomas misses 2-pt hook shot from 7 ft,,56,56
208,2,3:13.0,,Defensive rebound by E. Freedom,56,56
209,2,3:02.0,,M. Smart makes 3-pt jump shot from 30 ft (assist by B. Wanamaker),56,59
210,2,2:49.0,Personal foul by K. Walker (drawn by I. Thomas),,56,59
211,2,2:49.0,,J. Tatum enters the game for E. Freedom,56,59
212,2,2:49.0,,G. Williams enters the game for B. Wanamaker,56,59
213,2,2:37.0,R. Hachimura misses 2-pt jump shot from 17 ft,,56,59
214,2,2:35.0,,Defensive rebound by G. Williams,56,59
215,2,2:24.0,,J. Tatum makes 2-pt jump shot from 12 ft,56,61
216,2,2:13.0,R. Hachimura makes 2-pt layup from 2 ft (assist by T. Bryant),,58,61
217,2,1:48.0,,M. Smart misses 3-pt jump shot from 23 ft,58,61
218,2,1:45.0,Defensive rebound by B. Beal,,58,61
219,2,1:40.0,I. Thomas misses 2-pt jump shot from 15 ft,,58,61
220,2,1:38.0,Offensive rebound by T. Bryant,,58,61
221,2,1:36.0,T. Bryant misses 2-pt layup from 5 ft,,58,61
222,2,1:34.0,,Defensive rebound by K. Walker,58,61
223,2,1:24.0,,K. Walker makes 3-pt jump shot from 24 ft,58,64
224,2,1:06.0,B. Beal makes 2-pt jump shot from 21 ft,,60,64
225,2,0:58.0,,Shooting foul by T. Bryant (drawn by J. Brown),60,64
226,2,0:58.0,,J. Brown makes free throw 1 of 2,60,65
227,2,0:58.0,M. Wagner enters the game for T. Bryant,,60,65
228,2,0:58.0,,J. Brown makes free throw 2 of 2,60,66
229,2,0:45.0,B. Beal makes 2-pt layup from 10 ft,,62,66
230,2,0:45.0,Shooting foul by M. Smart (drawn by B. Beal),,62,66
231,2,0:45.0,D. Bertāns enters the game for M. Wagner,,62,66
232,2,0:45.0,B. Beal makes free throw 1 of 1,,63,66
233,2,0:34.0,,Shooting foul by T. Brown (drawn by K. Walker),63,66
234,2,0:34.0,,K. Walker makes free throw 1 of 2,63,67
235,2,0:34.0,,K. Walker makes free throw 2 of 2,63,68
236,2,0:24.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by B. Beal),,66,68
237,2,0:00.0,,J. Tatum misses 3-pt jump shot from 27 ft,66,68
238,2,0:00.0,,Offensive rebound by Team,66,68
239,3,11:46.0,I. Thomas makes 3-pt jump shot from 24 ft,,69,68
240,3,11:30.0,,J. Brown makes 2-pt hook shot from 6 ft (assist by K. Walker),69,70
241,3,11:17.0,Turnover by I. Thomas (bad pass; steal by J. Brown),,69,70
242,3,11:14.0,,J. Brown makes 2-pt layup from 3 ft,69,72
243,3,11:03.0,R. Hachimura misses 2-pt hook shot from 10 ft,,69,72
244,3,11:00.0,,Defensive rebound by M. Smart,69,72
245,3,10:48.0,,E. Freedom makes 2-pt hook shot from 5 ft (assist by M. Smart),69,74
246,3,10:28.0,R. Hachimura makes 2-pt layup from 2 ft (assist by T. Brown),,71,74
247,3,10:13.0,,M. Smart makes 2-pt hook shot from 8 ft (assist by J. Tatum),71,76
248,3,9:40.0,Turnover by Team (shot clock),,71,76
249,3,9:29.0,,J. Brown makes 2-pt jump shot from 17 ft (assist by J. Tatum),71,78
250,3,9:17.0,B. Beal misses 2-pt jump shot from 20 ft,,71,78
251,3,9:15.0,,Defensive rebound by Team,71,78
252,3,9:15.0,Loose ball foul by R. Hachimura (drawn by K. Walker),,71,78
253,3,9:04.0,,J. Brown makes 2-pt jump shot from 18 ft (assist by K. Walker),71,80
254,3,9:04.0,Washington full timeout,,71,80
255,3,8:49.0,R. Hachimura makes 2-pt jump shot from 18 ft (assist by I. Thomas),,73,80
256,3,8:34.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by J. Tatum),73,83
257,3,8:22.0,T. Bryant makes 2-pt layup from 2 ft (assist by I. Thomas),,75,83
258,3,8:05.0,,J. Brown makes 2-pt jump shot from 17 ft,75,85
259,3,7:52.0,R. Hachimura makes 2-pt layup from 3 ft (assist by I. Thomas),,77,85
260,3,7:40.0,,Offensive foul by J. Brown (drawn by T. Brown),77,85
261,3,7:40.0,,Turnover by J. Brown (offensive foul),77,85
262,3,7:27.0,T. Brown misses 3-pt jump shot from 25 ft,,77,85
263,3,7:24.0,,Defensive rebound by K. Walker,77,85
264,3,7:19.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by M. Smart),77,88
265,3,7:18.0,Washington full timeout,,77,88
266,3,7:01.0,T. Bryant misses 3-pt jump shot from 24 ft,,77,88
267,3,7:00.0,,Defensive rebound by Team,77,88
268,3,6:52.0,,K. Walker makes 2-pt layup from 1 ft (assist by E. Freedom),77,90
269,3,6:25.0,T. Bryant makes 2-pt dunk from 2 ft (assist by T. Brown),,79,90
270,3,6:10.0,,Personal foul by R. Hachimura (drawn by J. Brown),79,90
271,3,6:10.0,D. Bertāns enters the game for R. Hachimura,,79,90
272,3,6:06.0,,J. Tatum misses 3-pt jump shot from 26 ft,79,90
273,3,6:02.0,Defensive rebound by T. Bryant,,79,90
274,3,5:52.0,T. Brown makes 2-pt jump shot from 21 ft (assist by B. Beal),,81,90
275,3,5:40.0,,K. Walker misses 3-pt jump shot from 25 ft,81,90
276,3,5:38.0,Defensive rebound by D. Bertāns,,81,90
277,3,5:17.0,I. Thomas makes 2-pt layup from 3 ft (assist by T. Brown),,83,90
278,3,5:03.0,,E. Freedom misses 2-pt jump shot from 19 ft,83,90
279,3,5:01.0,Defensive rebound by I. Thomas,,83,90
280,3,4:54.0,B. Beal makes 3-pt jump shot from 25 ft (assist by T. Brown),,86,90
281,3,4:53.0,,Boston full timeout,86,90
282,3,4:53.0,,S. Ojeleye enters the game for E. Freedom,86,90
283,3,4:53.0,,V. Poirier enters the game for J. Tatum,86,90
284,3,4:38.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by V. Poirier),86,93
285,3,4:38.0,,Instant Replay (Request: Ruling Stands),86,93
286,3,4:28.0,Personal foul by J. Brown (drawn by I. Thomas),,86,93
287,3,4:21.0,Turnover by B. Beal (lost ball; steal by K. Walker),,86,93
288,3,4:17.0,,Offensive foul by V. Poirier (drawn by B. Beal),86,93
289,3,4:17.0,,Turnover by V. Poirier (offensive foul),86,93
290,3,4:17.0,C. Miles enters the game for T. Brown,,86,93
291,3,3:56.0,I. Thomas misses 2-pt jump shot from 18 ft (block by K. Walker),,86,93
292,3,3:54.0,,Defensive rebound by K. Walker,86,93
293,3,3:50.0,,S. Ojeleye misses 2-pt dunk at rim,86,93
294,3,3:48.0,Defensive rebound by D. Bertāns,,86,93
295,3,3:41.0,B. Beal misses 3-pt jump shot from 24 ft,,86,93
296,3,3:39.0,,Defensive rebound by S. Ojeleye,86,93
297,3,3:30.0,,J. Brown makes 2-pt jump shot from 14 ft (assist by V. Poirier),86,95
298,3,3:16.0,B. Beal makes 2-pt jump shot from 7 ft (assist by I. Thomas),,88,95
299,3,3:05.0,,S. Ojeleye makes 3-pt jump shot from 27 ft (assist by K. Walker),88,98
300,3,2:48.0,T. Bryant makes 2-pt hook shot from 3 ft (assist by B. Beal),,90,98
301,3,2:34.0,,M. Smart misses 3-pt jump shot from 26 ft,90,98
302,3,2:33.0,,Offensive rebound by Team,90,98
303,3,2:33.0,Loose ball foul by T. Bryant (drawn by V. Poirier),,90,98
304,3,2:33.0,I. Smith enters the game for T. Bryant,,90,98
305,3,2:33.0,M. Wagner enters the game for I. Thomas,,90,98
306,3,2:33.0,,C. Edwards enters the game for M. Smart,90,98
307,3,2:23.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by V. Poirier),90,101
308,3,2:05.0,B. Beal makes 2-pt layup from 1 ft,,92,101
309,3,1:50.0,,Shooting foul by C. Miles (drawn by V. Poirier),92,101
310,3,1:50.0,,V. Poirier misses free throw 1 of 2,92,101
311,3,1:50.0,,Offensive rebound by Team,92,101
312,3,1:50.0,J. McRae enters the game for B. Beal,,92,101
313,3,1:50.0,,V. Poirier makes free throw 2 of 2,92,102
314,3,1:41.0,Shooting foul by K. Walker (drawn by M. Wagner),,92,102
315,3,1:41.0,M. Wagner makes free throw 1 of 2,,93,102
316,3,1:41.0,M. Wagner makes free throw 2 of 2,,94,102
317,3,1:30.0,,K. Walker misses 2-pt layup from 3 ft,94,102
318,3,1:28.0,,Offensive rebound by V. Poirier,94,102
319,3,1:16.0,,J. Brown misses 3-pt jump shot from 35 ft,94,102
320,3,1:15.0,,Offensive rebound by Team,94,102
321,3,1:15.0,,Turnover by Team (shot clock),94,102
322,3,1:05.0,J. McRae makes 2-pt jump shot from 19 ft,,96,102
323,3,0:46.0,,J. Brown misses 3-pt jump shot from 27 ft,96,102
324,3,0:44.0,Defensive rebound by J. McRae,,96,102
325,3,0:31.0,I. Smith misses 2-pt layup from 5 ft (block by V. Poirier),,96,102
326,3,0:28.0,,Defensive rebound by C. Edwards,96,102
327,3,0:25.0,,K. Walker misses 3-pt jump shot from 30 ft,96,102
328,3,0:23.0,Defensive rebound by C. Miles,,96,102
329,3,0:01.0,M. Wagner misses 3-pt jump shot from 27 ft,,96,102
330,3,0:00.0,,Defensive rebound by J. Brown,96,102
331,4,11:43.0,,C. Edwards misses 2-pt jump shot from 14 ft,96,102
332,4,11:41.0,Defensive rebound by D. Bertāns,,96,102
333,4,11:37.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by I. Smith),,99,102
334,4,11:11.0,,C. Edwards makes 2-pt jump shot from 17 ft,99,104
335,4,10:53.0,I. Smith misses 2-pt jump shot from 16 ft,,99,104
336,4,10:51.0,,Defensive rebound by B. Wanamaker,99,104
337,4,10:46.0,,C. Edwards misses 2-pt layup from 3 ft (block by I. Smith),99,104
338,4,10:44.0,Defensive rebound by I. Smith,,99,104
339,4,10:40.0,C. Miles misses 2-pt layup from 2 ft,,99,104
340,4,10:38.0,,Defensive rebound by S. Ojeleye,99,104
341,4,10:29.0,,J. Tatum makes 2-pt layup from 2 ft,99,106
342,4,10:29.0,,Shooting foul by M. Wagner (drawn by J. Tatum),99,106
343,4,10:29.0,,G. Williams enters the game for V. Poirier,99,106
344,4,10:29.0,,J. Tatum makes free throw 1 of 1,99,107
345,4,10:23.0,Personal foul by J. Tatum (drawn by C. Miles),,99,107
346,4,10:16.0,Turnover by M. Wagner (3 sec),,99,107
347,4,10:05.0,,J. Tatum makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),99,110
348,4,9:59.0,Personal foul by G. Williams (drawn by M. Wagner),,99,110
349,4,9:53.0,Turnover by M. Wagner (bad pass; steal by C. Edwards),,99,110
350,4,9:51.0,,C. Edwards makes 2-pt layup from 3 ft,99,112
351,4,9:51.0,Washington full timeout,,99,112
352,4,9:51.0,B. Beal enters the game for C. Miles,,99,112
353,4,9:38.0,B. Beal makes 2-pt layup from 1 ft,,101,112
354,4,9:38.0,Shooting foul by J. Tatum (drawn by B. Beal),,101,112
355,4,9:38.0,B. Beal makes free throw 1 of 1,,102,112
356,4,9:24.0,,J. Tatum misses 2-pt jump shot from 16 ft,102,112
357,4,9:24.0,Defensive rebound by Team,,102,112
358,4,9:10.0,Shooting foul by C. Edwards (drawn by M. Wagner),,102,112
359,4,9:10.0,M. Wagner misses free throw 1 of 2,,102,112
360,4,9:10.0,Offensive rebound by Team,,102,112
361,4,9:10.0,,E. Freedom enters the game for S. Ojeleye,102,112
362,4,9:10.0,,M. Smart enters the game for G. Williams,102,112
363,4,9:10.0,M. Wagner makes free throw 2 of 2,,103,112
364,4,9:00.0,,Turnover by B. Wanamaker (bad pass),103,112
365,4,8:54.0,B. Beal makes 2-pt layup from 2 ft,,105,112
366,4,8:54.0,,Boston full timeout,105,112
367,4,8:43.0,,B. Wanamaker makes 2-pt jump shot from 14 ft,105,114
368,4,8:29.0,Loose ball foul by M. Wagner (drawn by M. Smart),,105,114
369,4,8:29.0,Turnover by M. Wagner (turnover),,105,114
370,4,8:29.0,Instant Replay (Request: Ruling Stands),,105,114
371,4,8:17.0,,C. Edwards makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),105,117
372,4,8:01.0,B. Beal misses 2-pt jump shot from 11 ft (block by M. Smart),,105,117
373,4,7:59.0,,Defensive rebound by M. Smart,105,117
374,4,7:57.0,,Shooting foul by J. McRae (drawn by B. Wanamaker),105,117
375,4,7:57.0,,B. Wanamaker makes free throw 1 of 2,105,118
376,4,7:57.0,,B. Wanamaker makes free throw 2 of 2,105,119
377,4,7:47.0,Shooting foul by E. Freedom (drawn by M. Wagner),,105,119
378,4,7:47.0,M. Wagner makes free throw 1 of 2,,106,119
379,4,7:47.0,I. Thomas enters the game for J. McRae,,106,119
380,4,7:47.0,M. Wagner makes free throw 2 of 2,,107,119
