,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
24,1,8:05.0,Offensive rebound by Team,,4,11
25,1,8:03.0,T. Young misses 3-pt jump shot from 26 ft,,4,11
26,1,7:58.0,,Defensive rebound by I. Smith,4,11
27,1,7:54.0,,I. Bonga makes 2-pt layup from 2 ft,4,13
28,1,7:48.0,T. Satoranský makes 2-pt dunk from 2 ft,,6,13
29,1,7:28.0,,B. Beal misses 2-pt layup from 4 ft,6,13
30,1,7:27.0,Defensive rebound by L. Kornet,,6,13
31,1,7:20.0,C. Hutchison misses 3-pt jump shot from 25 ft,,6,13
32,1,7:16.0,,Defensive rebound by I. Bonga,6,13
33,1,7:09.0,,I. Mahinmi misses 2-pt dunk from 2 ft (block by C. Hutchison),6,13
34,1,7:06.0,,Offensive rebound by R. Hachimura,6,13
35,1,7:05.0,,R. Hachimura makes 2-pt dunk at rim,6,15
36,1,6:56.0,C. Hutchison makes 2-pt dunk from 2 ft (assist by T. Satoranský),,8,15
37,1,6:47.0,,Def 3 sec tech foul by Team,8,15
38,1,6:47.0,,Washington full timeout,8,15
39,1,6:47.0,C. Felício enters the game for C. Hutchison,,8,15
40,1,6:47.0,C. White enters the game for L. Kornet,,8,15
41,1,6:47.0,,B. Beal makes technical free throw,8,16
42,1,6:35.0,,R. Hachimura misses 2-pt jump shot from 7 ft,8,16
43,1,6:33.0,Defensive rebound by Z. LaVine,,8,16
44,1,6:22.0,Shooting foul by I. Mahinmi (drawn by Z. LaVine),,8,16
45,1,6:22.0,Z. LaVine misses free throw 1 of 2,,8,16
46,1,6:22.0,Offensive rebound by Team,,8,16
47,1,6:22.0,,M. Wagner enters the game for I. Mahinmi,8,16
48,1,6:22.0,Z. LaVine makes free throw 2 of 2,,9,16
49,1,6:10.0,,M. Wagner makes 2-pt layup from 2 ft (assist by B. Beal),9,18
50,1,5:49.0,T. Satoranský misses 2-pt jump shot from 15 ft,,9,18
51,1,5:46.0,Offensive rebound by C. Felício,,9,18
52,1,5:45.0,T. Young makes 3-pt jump shot from 26 ft (assist by C. Felício),,12,18
53,1,5:27.0,,B. Beal misses 2-pt layup from 1 ft,12,18
54,1,5:26.0,,Offensive rebound by R. Hachimura,12,18
55,1,5:24.0,,R. Hachimura makes 2-pt layup from 3 ft,12,20
56,1,5:10.0,C. White misses 3-pt jump shot from 27 ft,,12,20
57,1,5:07.0,Offensive rebound by C. Felício,,12,20
58,1,5:04.0,Turnover by T. Satoranský (lost ball; steal by M. Wagner),,12,20
59,1,4:54.0,,I. Smith makes 2-pt layup from 3 ft,12,22
60,1,4:37.0,T. Young misses 3-pt jump shot from 26 ft,,12,22
61,1,4:34.0,,Defensive rebound by M. Wagner,12,22
62,1,4:27.0,,M. Wagner misses 3-pt jump shot from 26 ft,12,22
63,1,4:22.0,Defensive rebound by C. Felício,,12,22
64,1,4:16.0,Offensive foul by C. White (drawn by M. Wagner),,12,22
65,1,4:16.0,Turnover by C. White (offensive foul),,12,22
66,1,4:16.0,R. Arcidiacono enters the game for T. Satoranský,,12,22
67,1,4:16.0,,D. Bertāns enters the game for I. Bonga,12,22
68,1,4:16.0,,T. Brown enters the game for R. Hachimura,12,22
69,1,4:03.0,,I. Smith misses 3-pt jump shot from 25 ft,12,22
70,1,4:00.0,Defensive rebound by Z. LaVine,,12,22
71,1,3:53.0,C. Felício misses 2-pt jump shot from 5 ft,,12,22
72,1,3:50.0,Offensive rebound by Z. LaVine,,12,22
73,1,3:44.0,Z. LaVine makes 2-pt jump shot from 6 ft,,14,22
74,1,3:32.0,,B. Beal makes 2-pt layup from 2 ft (assist by M. Wagner),14,24
75,1,3:32.0,,Shooting foul by C. Felício (drawn by B. Beal),14,24
76,1,3:32.0,,B. Beal misses free throw 1 of 1,14,24
77,1,3:30.0,Defensive rebound by C. Felício,,14,24
78,1,3:17.0,Shooting foul by M. Wagner (drawn by Z. LaVine),,14,24
79,1,3:17.0,Z. LaVine makes free throw 1 of 2,,15,24
80,1,3:17.0,,S. Napier enters the game for I. Smith,15,24
81,1,3:17.0,Z. LaVine makes free throw 2 of 2,,16,24
82,1,3:03.0,,D. Bertāns misses 3-pt jump shot from 32 ft,16,24
83,1,2:59.0,Defensive rebound by T. Young,,16,24
84,1,2:52.0,Z. LaVine makes 2-pt layup from 2 ft,,18,24
85,1,2:46.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Beal),18,27
86,1,2:30.0,Turnover by T. Young (bad pass; steal by T. Brown),,18,27
87,1,2:23.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by T. Brown),18,30
88,1,2:21.0,Chicago full timeout,,18,30
89,1,2:21.0,C. Hutchison enters the game for T. Young,,18,30
90,1,2:21.0,,J. Robinson enters the game for B. Beal,18,30
91,1,2:08.0,Z. LaVine misses 2-pt layup from 7 ft,,18,30
92,1,2:06.0,,Defensive rebound by M. Wagner,18,30
93,1,2:02.0,,Turnover by S. Napier (bad pass; steal by C. White),18,30
94,1,1:44.0,C. Felício makes 2-pt layup from 3 ft (assist by Z. LaVine),,20,30
95,1,1:31.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by S. Napier),20,33
96,1,1:22.0,Offensive foul by C. Felício (drawn by M. Wagner),,20,33
97,1,1:22.0,Turnover by C. Felício (offensive foul),,20,33
98,1,1:22.0,S. Harrison enters the game for Z. LaVine,,20,33
99,1,1:06.0,,D. Bertāns misses 3-pt jump shot from 28 ft,20,33
100,1,1:02.0,Defensive rebound by R. Arcidiacono,,20,33
101,1,0:55.0,C. Hutchison makes 2-pt jump shot from 11 ft (assist by R. Arcidiacono),,22,33
102,1,0:45.0,,T. Brown misses 2-pt jump shot from 10 ft,22,33
103,1,0:43.0,Defensive rebound by C. White,,22,33
104,1,0:31.0,Shooting foul by J. Robinson (drawn by C. White),,22,33
105,1,0:31.0,C. White makes free throw 1 of 2,,23,33
106,1,0:31.0,L. Kornet enters the game for C. Felício,,23,33
107,1,0:31.0,C. White makes free throw 2 of 2,,24,33
108,1,0:09.0,,J. Robinson makes 3-pt jump shot from 24 ft (assist by M. Wagner),24,36
109,1,0:02.0,C. White makes 2-pt layup from 3 ft,,26,36
110,1,0:00.0,,T. Brown misses 3-pt jump shot from 31 ft,26,36
111,1,0:00.0,,Offensive rebound by Team,26,36
112,2,11:48.0,,M. Wagner makes 2-pt layup from 1 ft (assist by S. Napier),26,38
113,2,11:28.0,R. Arcidiacono makes 3-pt jump shot from 22 ft (assist by C. White),,29,38
114,2,11:13.0,,Personal foul by R. Arcidiacono (drawn by S. Napier),29,38
115,2,11:08.0,,J. Robinson misses 3-pt jump shot from 25 ft,29,38
116,2,11:05.0,Defensive rebound by L. Kornet,,29,38
117,2,10:56.0,R. Arcidiacono misses 3-pt jump shot from 31 ft,,29,38
118,2,10:51.0,,Defensive rebound by T. Brown,29,38
119,2,10:45.0,,T. Brown misses 2-pt jump shot from 6 ft,29,38
120,2,10:43.0,Defensive rebound by C. White,,29,38
121,2,10:38.0,C. Hutchison misses 2-pt hook shot from 5 ft,,29,38
122,2,10:36.0,,Defensive rebound by J. Robinson,29,38
123,2,10:29.0,,S. Napier makes 3-pt jump shot from 30 ft (assist by D. Bertāns),29,41
124,2,10:12.0,Turnover by S. Harrison (bad pass; steal by T. Brown),,29,41
125,2,10:07.0,,S. Napier makes 2-pt layup from 1 ft (assist by T. Brown),29,43
126,2,9:50.0,C. White misses 3-pt jump shot from 26 ft,,29,43
127,2,9:47.0,,Defensive rebound by D. Bertāns,29,43
128,2,9:39.0,,Turnover by S. Napier (traveling),29,43
129,2,9:28.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,29,43
130,2,9:25.0,,Defensive rebound by J. Robinson,29,43
131,2,9:21.0,,Shooting foul by R. Arcidiacono (drawn by S. Napier),29,43
132,2,9:21.0,,S. Napier makes free throw 1 of 2,29,44
133,2,9:21.0,,S. Napier makes free throw 2 of 2,29,45
134,2,9:11.0,C. White misses 2-pt layup from 5 ft,,29,45
135,2,9:09.0,,Defensive rebound by T. Brown,29,45
136,2,9:00.0,,Shooting foul by C. Hutchison (drawn by M. Wagner),29,45
137,2,9:00.0,,M. Wagner makes free throw 1 of 2,29,46
138,2,9:00.0,Z. LaVine enters the game for R. Arcidiacono,,29,46
139,2,9:00.0,T. Satoranský enters the game for S. Harrison,,29,46
140,2,9:00.0,T. Young enters the game for C. Hutchison,,29,46
141,2,9:00.0,,M. Wagner misses free throw 2 of 2,29,46
142,2,8:57.0,Defensive rebound by Z. LaVine,,29,46
143,2,8:49.0,Shooting foul by S. Napier (drawn by C. White),,29,46
144,2,8:49.0,C. White makes free throw 1 of 2,,30,46
145,2,8:49.0,C. White makes free throw 2 of 2,,31,46
146,2,8:36.0,,D. Bertāns misses 3-pt jump shot from 26 ft,31,46
147,2,8:33.0,Defensive rebound by Z. LaVine,,31,46
148,2,8:18.0,Turnover by Z. LaVine (bad pass; steal by T. Brown),,31,46
149,2,8:15.0,,Turnover by M. Wagner (traveling),31,46
150,2,8:03.0,L. Kornet misses 2-pt jump shot from 6 ft,,31,46
151,2,8:02.0,Offensive rebound by L. Kornet,,31,46
152,2,7:57.0,L. Kornet makes 2-pt jump shot from 5 ft (assist by C. White),,33,46
153,2,7:57.0,Shooting foul by D. Bertāns (drawn by L. Kornet),,33,46
154,2,7:57.0,,B. Beal enters the game for J. Robinson,33,46
155,2,7:57.0,L. Kornet misses free throw 1 of 1,,33,46
156,2,7:54.0,,Defensive rebound by T. Brown,33,46
157,2,7:44.0,,D. Bertāns misses 3-pt jump shot from 25 ft,33,46
158,2,7:42.0,Defensive rebound by T. Young,,33,46
159,2,7:39.0,C. White makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,36,46
160,2,7:26.0,,B. Beal makes 2-pt jump shot from 3 ft,36,48
161,2,7:12.0,Z. LaVine misses 3-pt jump shot from 29 ft,,36,48
162,2,7:10.0,Offensive rebound by C. White,,36,48
163,2,7:10.0,,I. Mahinmi enters the game for M. Wagner,36,48
164,2,6:58.0,L. Kornet misses 3-pt jump shot from 24 ft,,36,48
165,2,6:54.0,Offensive rebound by T. Satoranský,,36,48
166,2,6:53.0,C. White misses 3-pt jump shot from 26 ft,,36,48
167,2,6:50.0,Offensive rebound by T. Satoranský,,36,48
168,2,6:49.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,39,48
169,2,6:47.0,,Washington full timeout,39,48
170,2,6:47.0,C. Felício enters the game for L. Kornet,,39,48
171,2,6:47.0,,R. Hachimura enters the game for T. Brown,39,48
172,2,6:34.0,,Shooting foul by T. Young (drawn by R. Hachimura),39,48
173,2,6:34.0,,R. Hachimura makes free throw 1 of 2,39,49
174,2,6:34.0,,R. Hachimura makes free throw 2 of 2,39,50
175,2,6:22.0,T. Satoranský makes 2-pt jump shot from 13 ft (assist by Z. LaVine),,41,50
176,2,6:12.0,,B. Beal misses 3-pt jump shot from 30 ft,41,50
177,2,6:09.0,Defensive rebound by C. White,,41,50
178,2,5:47.0,T. Satoranský makes 2-pt layup from 3 ft,,43,50
179,2,5:37.0,,D. Bertāns misses 3-pt jump shot from 27 ft,43,50
180,2,5:34.0,Defensive rebound by T. Young,,43,50
181,2,5:25.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by T. Satoranský),,45,50
182,2,5:02.0,,R. Hachimura misses 2-pt jump shot from 15 ft,45,50
183,2,4:59.0,,Offensive rebound by S. Napier,45,50
184,2,4:59.0,,S. Napier makes 2-pt layup from 2 ft,45,52
185,2,4:49.0,Z. LaVine makes 3-pt jump shot from 28 ft,,48,52
186,2,4:39.0,,Shooting foul by T. Young (drawn by B. Beal),48,52
187,2,4:39.0,,B. Beal makes free throw 1 of 2,48,53
188,2,4:39.0,C. Hutchison enters the game for C. White,,48,53
189,2,4:39.0,,J. Robinson enters the game for D. Bertāns,48,53
190,2,4:39.0,,I. Smith enters the game for S. Napier,48,53
191,2,4:39.0,,B. Beal makes free throw 2 of 2,48,54
192,2,4:26.0,Personal foul by J. Robinson (drawn by C. Felício),,48,54
193,2,4:22.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by C. Felício),,51,54
194,2,4:06.0,,B. Beal makes 2-pt jump shot from 14 ft (assist by I. Smith),51,56
195,2,3:58.0,C. Hutchison misses 2-pt layup from 3 ft (block by R. Hachimura),,51,56
196,2,3:55.0,,Defensive rebound by J. Robinson,51,56
197,2,3:50.0,,B. Beal makes 3-pt jump shot from 23 ft,51,59
198,2,3:39.0,T. Satoranský makes 3-pt jump shot from 26 ft (assist by Z. LaVine),,54,59
199,2,3:20.0,,R. Hachimura makes 2-pt jump shot from 16 ft,54,61
200,2,3:01.0,Z. LaVine misses 3-pt jump shot from 26 ft,,54,61
201,2,2:57.0,,Defensive rebound by J. Robinson,54,61
202,2,2:53.0,,R. Hachimura makes 2-pt dunk from 1 ft (assist by I. Smith),54,63
203,2,2:39.0,C. Felício misses 2-pt dunk from 3 ft (block by I. Smith),,54,63
204,2,2:37.0,,Defensive rebound by I. Smith,54,63
205,2,2:28.0,,I. Mahinmi misses 2-pt dunk from 2 ft (block by T. Young),54,63
206,2,2:24.0,,Offensive rebound by I. Mahinmi,54,63
207,2,2:23.0,,B. Beal misses 2-pt jump shot from 14 ft,54,63
208,2,2:19.0,Defensive rebound by C. Felício,,54,63
209,2,2:15.0,T. Satoranský misses 2-pt layup from 2 ft,,54,63
210,2,2:12.0,,Defensive rebound by J. Robinson,54,63
211,2,2:09.0,,Shooting foul by T. Young (drawn by J. Robinson),54,63
212,2,2:09.0,Chicago full timeout,,54,63
213,2,2:09.0,C. White enters the game for T. Young,,54,63
214,2,2:09.0,,J. Robinson misses free throw 1 of 2,54,63
215,2,2:09.0,,Offensive rebound by Team,54,63
216,2,2:09.0,,J. Robinson makes free throw 2 of 2,54,64
217,2,1:55.0,C. Hutchison makes 3-pt jump shot from 26 ft (assist by C. White),,57,64
218,2,1:38.0,,Turnover by B. Beal (bad pass; steal by C. White),57,64
219,2,1:31.0,Z. LaVine makes 2-pt layup from 2 ft (assist by C. White),,59,64
220,2,1:20.0,,Shooting foul by T. Satoranský (drawn by I. Mahinmi),59,64
221,2,1:20.0,,I. Mahinmi makes free throw 1 of 2,59,65
222,2,1:20.0,,I. Mahinmi misses free throw 2 of 2,59,65
223,2,1:18.0,Defensive rebound by C. Hutchison,,59,65
224,2,1:02.0,Z. LaVine misses 3-pt jump shot from 31 ft,,59,65
225,2,0:59.0,Offensive rebound by C. Felício,,59,65
226,2,0:58.0,C. White makes 3-pt jump shot from 28 ft (assist by C. Felício),,62,65
227,2,0:51.0,,Personal foul by C. Hutchison (drawn by R. Hachimura),62,65
228,2,0:51.0,,R. Hachimura makes free throw 1 of 2,62,66
229,2,0:51.0,,R. Hachimura makes free throw 2 of 2,62,67
230,2,0:40.0,Personal foul by J. Robinson (drawn by T. Satoranský),,62,67
231,2,0:40.0,,I. Bonga enters the game for J. Robinson,62,67
232,2,0:30.0,,Violation by Team (kicked ball),62,67
233,2,0:20.0,T. Satoranský misses 3-pt jump shot from 26 ft,,62,67
234,2,0:17.0,,Defensive rebound by R. Hachimura,62,67
235,2,0:00.0,,B. Beal makes 2-pt jump shot from 17 ft,62,69
236,2,0:00.0,,Instant Replay (Request: Ruling Stands),62,69
237,3,11:50.0,,I. Smith misses 3-pt jump shot from 25 ft,62,69
238,3,11:47.0,,Offensive rebound by I. Mahinmi,62,69
239,3,11:45.0,,B. Beal misses 3-pt jump shot from 27 ft,62,69
240,3,11:42.0,Defensive rebound by C. Hutchison,,62,69
241,3,11:27.0,Offensive foul by T. Young (drawn by I. Smith),,62,69
242,3,11:27.0,Turnover by T. Young (offensive foul),,62,69
243,3,11:08.0,,I. Bonga misses 2-pt hook shot from 4 ft,62,69
244,3,11:05.0,,Offensive rebound by I. Mahinmi,62,69
245,3,11:05.0,,I. Mahinmi makes 2-pt dunk from 1 ft,62,71
246,3,11:05.0,Turnover by T. Satoranský (bad pass),,62,71
247,3,10:47.0,,R. Hachimura makes 2-pt jump shot from 14 ft (assist by I. Smith),62,73
248,3,10:38.0,Shooting foul by I. Bonga (drawn by T. Satoranský),,62,73
249,3,10:38.0,T. Satoranský makes free throw 1 of 2,,63,73
250,3,10:38.0,T. Satoranský makes free throw 2 of 2,,64,73
251,3,10:22.0,,I. Smith makes 2-pt layup from 1 ft,64,75
252,3,10:04.0,C. Hutchison misses 2-pt layup from 3 ft,,64,75
253,3,10:02.0,,Defensive rebound by I. Bonga,64,75
254,3,9:57.0,,B. Beal misses 3-pt jump shot from 29 ft,64,75
255,3,9:54.0,,Offensive rebound by B. Beal,64,75
256,3,9:52.0,,B. Beal misses 3-pt jump shot from 26 ft,64,75
257,3,9:52.0,,Offensive rebound by Team,64,75
258,3,9:52.0,Loose ball foul by C. Hutchison (drawn by I. Bonga),,64,75
259,3,9:45.0,Violation by Team (kicked ball),,64,75
260,3,9:39.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by R. Hachimura),64,78
261,3,9:20.0,T. Satoranský makes 2-pt layup from 1 ft (assist by C. Hutchison),,66,78
262,3,9:07.0,,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),66,80
263,3,9:07.0,,Shooting foul by L. Kornet (drawn by I. Mahinmi),66,80
264,3,9:07.0,,I. Mahinmi misses free throw 1 of 1,66,80
265,3,9:05.0,Defensive rebound by L. Kornet,,66,80
266,3,8:53.0,L. Kornet makes 2-pt dunk from 1 ft (assist by Z. LaVine),,68,80
267,3,8:38.0,,R. Hachimura makes 2-pt jump shot from 7 ft,68,82
268,3,8:26.0,Shooting foul by I. Mahinmi (drawn by C. Hutchison),,68,82
269,3,8:26.0,C. Hutchison misses free throw 1 of 2,,68,82
270,3,8:26.0,Offensive rebound by Team,,68,82
271,3,8:26.0,C. Hutchison misses free throw 2 of 2,,68,82
272,3,8:24.0,,Defensive rebound by I. Mahinmi,68,82
273,3,8:03.0,,I. Smith misses 2-pt jump shot from 19 ft,68,82
274,3,8:00.0,Defensive rebound by Z. LaVine,,68,82
275,3,7:52.0,C. Hutchison misses 2-pt jump shot from 6 ft,,68,82
276,3,7:49.0,,Defensive rebound by I. Smith,68,82
277,3,7:43.0,,I. Bonga makes 2-pt layup from 1 ft (assist by B. Beal),68,84
278,3,7:14.0,T. Young makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,71,84
279,3,7:00.0,,Turnover by B. Beal (lost ball; steal by Z. LaVine),71,84
280,3,6:56.0,C. Hutchison makes 2-pt dunk from 1 ft (assist by T. Satoranský),,73,84
281,3,6:38.0,,B. Beal makes 2-pt jump shot from 16 ft,73,86
282,3,6:26.0,L. Kornet misses 3-pt jump shot from 25 ft,,73,86
283,3,6:24.0,,Defensive rebound by B. Beal,73,86
284,3,6:14.0,,I. Mahinmi makes 2-pt hook shot from 3 ft (assist by B. Beal),73,88
285,3,6:14.0,Chicago full timeout,,73,88
286,3,6:14.0,R. Arcidiacono enters the game for C. Hutchison,,73,88
287,3,6:14.0,C. Felício enters the game for L. Kornet,,73,88
288,3,6:14.0,C. White enters the game for T. Satoranský,,73,88
289,3,6:04.0,Turnover by Z. LaVine (bad pass; steal by R. Hachimura),,73,88
290,3,5:58.0,,B. Beal misses 3-pt jump shot from 26 ft,73,88
291,3,5:55.0,Defensive rebound by Z. LaVine,,73,88
292,3,5:49.0,T. Young misses 3-pt jump shot from 24 ft,,73,88
293,3,5:45.0,Offensive rebound by C. Felício,,73,88
294,3,5:42.0,C. White misses 3-pt jump shot from 24 ft,,73,88
295,3,5:38.0,,Defensive rebound by I. Bonga,73,88
296,3,5:26.0,,B. Beal makes 2-pt dunk from 2 ft (assist by I. Smith),73,90
297,3,5:17.0,Turnover by T. Young (traveling),,73,90
298,3,4:55.0,,I. Mahinmi makes 2-pt hook shot from 5 ft (assist by B. Beal),73,92
299,3,4:39.0,Turnover by Z. LaVine (bad pass; steal by R. Hachimura),,73,92
300,3,4:35.0,,R. Hachimura misses 2-pt layup from 3 ft,73,92
301,3,4:33.0,Defensive rebound by R. Arcidiacono,,73,92
302,3,4:30.0,Turnover by T. Young (palming),,73,92
303,3,4:19.0,,R. Hachimura misses 2-pt layup from 3 ft (block by T. Young),73,92
304,3,4:17.0,,Offensive rebound by I. Mahinmi,73,92
305,3,4:17.0,,I. Mahinmi makes 2-pt dunk from 3 ft,73,94
306,3,4:00.0,Z. LaVine makes 3-pt jump shot from 29 ft,,76,94
307,3,3:51.0,,I. Mahinmi makes 2-pt dunk from 1 ft (assist by I. Smith),76,96
308,3,3:37.0,Turnover by R. Arcidiacono (bad pass; steal by I. Smith),,76,96
309,3,3:28.0,,I. Mahinmi misses 3-pt jump shot from 26 ft,76,96
310,3,3:25.0,Defensive rebound by Z. LaVine,,76,96
311,3,3:16.0,Offensive foul by Z. LaVine (drawn by I. Bonga),,76,96
312,3,3:16.0,Turnover by Z. LaVine (offensive foul),,76,96
313,3,3:16.0,C. Hutchison enters the game for T. Young,,76,96
314,3,3:16.0,,S. Napier enters the game for I. Mahinmi,76,96
315,3,3:16.0,,M. Wagner enters the game for I. Smith,76,96
316,3,3:07.0,,Turnover by S. Napier (bad pass; steal by Z. LaVine),76,96
317,3,3:02.0,Z. LaVine makes 2-pt dunk from 1 ft,,78,96
318,3,2:44.0,,M. Wagner makes 2-pt layup from 2 ft (assist by R. Hachimura),78,98
319,3,2:27.0,C. White misses 2-pt layup from 1 ft (block by I. Bonga),,78,98
320,3,2:27.0,,Defensive rebound by I. Bonga,78,98
321,3,2:22.0,,Washington full timeout,78,98
322,3,2:22.0,S. Harrison enters the game for Z. LaVine,,78,98
323,3,2:22.0,,J. Robinson enters the game for B. Beal,78,98
324,3,2:16.0,,Turnover by R. Hachimura (bad pass; steal by S. Harrison),78,98
325,3,1:51.0,S. Harrison misses 3-pt jump shot from 28 ft,,78,98
326,3,1:51.0,Offensive rebound by Team,,78,98
327,3,1:51.0,Turnover by Team (shot clock),,78,98
328,3,1:35.0,,Turnover by S. Napier (lost ball; steal by C. White),78,98
329,3,1:30.0,Turnover by S. Harrison (traveling),,78,98
330,3,1:30.0,,D. Bertāns enters the game for I. Bonga,78,98
331,3,1:30.0,,T. Brown enters the game for R. Hachimura,78,98
332,3,1:14.0,,D. Bertāns misses 3-pt jump shot from 26 ft,78,98
333,3,1:11.0,Defensive rebound by S. Harrison,,78,98
334,3,1:06.0,S. Harrison makes 2-pt layup from 2 ft,,80,98
335,3,0:54.0,,M. Wagner misses 2-pt dunk from 2 ft (block by S. Harrison),80,98
336,3,0:51.0,Defensive rebound by C. White,,80,98
337,3,0:49.0,R. Arcidiacono makes 2-pt layup from 1 ft (assist by C. White),,82,98
338,3,0:32.0,,Offensive foul by M. Wagner (drawn by R. Arcidiacono),82,98
339,3,0:32.0,,Turnover by M. Wagner (offensive foul),82,98
340,3,0:28.0,C. White misses 3-pt jump shot from 29 ft,,82,98
341,3,0:25.0,,Defensive rebound by J. Robinson,82,98
342,3,0:05.0,,D. Bertāns makes 2-pt jump shot from 17 ft,82,100
343,3,0:00.0,C. White misses 2-pt jump shot from 17 ft,,82,100
344,3,0:00.0,Offensive rebound by Team,,82,100
345,4,11:47.0,S. Harrison misses 3-pt jump shot from 25 ft,,82,100
346,4,11:42.0,,Defensive rebound by T. Brown,82,100
347,4,11:32.0,,Turnover by S. Napier (lost ball; steal by C. White),82,100
348,4,11:28.0,C. White makes 2-pt dunk from 1 ft,,84,100
349,4,11:10.0,,T. Brown misses 3-pt jump shot from 27 ft,84,100
350,4,11:08.0,Defensive rebound by L. Kornet,,84,100
351,4,10:50.0,S. Harrison makes 2-pt layup from 1 ft,,86,100
352,4,10:34.0,,Turnover by M. Wagner (3 sec),86,100
353,4,10:20.0,C. Hutchison misses 2-pt jump shot from 9 ft,,86,100
354,4,10:17.0,,Defensive rebound by J. Robinson,86,100
355,4,10:02.0,,S. Napier makes 3-pt jump shot from 27 ft,86,103
356,4,9:50.0,C. White misses 2-pt jump shot from 19 ft,,86,103
357,4,9:47.0,,Defensive rebound by J. Robinson,86,103
358,4,9:42.0,,Offensive foul by T. Brown (drawn by R. Arcidiacono),86,103
359,4,9:42.0,,Turnover by T. Brown (offensive foul),86,103
360,4,9:29.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,86,103
361,4,9:26.0,,Defensive rebound by J. Robinson,86,103
362,4,9:18.0,,S. Napier misses 2-pt layup from 3 ft,86,103
363,4,9:18.0,Defensive rebound by R. Arcidiacono,,86,103
364,4,9:17.0,Turnover by R. Arcidiacono (lost ball; steal by S. Napier),,86,103
365,4,9:14.0,,S. Napier misses 3-pt jump shot from 22 ft,86,103
366,4,9:08.0,Defensive rebound by C. Hutchison,,86,103
367,4,9:04.0,S. Harrison makes 2-pt layup from 2 ft,,88,103
368,4,9:03.0,,Washington full timeout,88,103
369,4,8:52.0,,D. Bertāns misses 3-pt jump shot from 27 ft,88,103
370,4,8:48.0,Defensive rebound by S. Harrison,,88,103
371,4,8:27.0,C. Hutchison misses 2-pt jump shot from 20 ft,,88,103
372,4,8:21.0,,Defensive rebound by S. Napier,88,103
373,4,8:14.0,,T. Brown misses 2-pt jump shot from 9 ft,88,103
374,4,8:12.0,Defensive rebound by L. Kornet,,88,103
375,4,8:05.0,L. Kornet makes 2-pt dunk from 2 ft (assist by C. White),,90,103
376,4,7:46.0,,Turnover by D. Bertāns (bad pass; steal by R. Arcidiacono),90,103
377,4,7:43.0,Turnover by R. Arcidiacono (bad pass),,90,103
378,4,7:43.0,Z. LaVine enters the game for R. Arcidiacono,,90,103
379,4,7:43.0,T. Satoranský enters the game for S. Harrison,,90,103
380,4,7:43.0,T. Young enters the game for C. Hutchison,,90,103
