,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
129,2,11:16.0,Shooting foul by D. Bender (drawn by D. Howard),,28,25
130,2,11:16.0,,M. Chriss enters the game for D. Bender,28,25
131,2,11:16.0,D. Howard makes free throw 1 of 1,,29,25
132,2,11:04.0,,E. Paschall makes 2-pt jump shot from 16 ft (assist by K. Bowman),29,27
133,2,10:54.0,A. Caruso misses 3-pt jump shot from 27 ft,,29,27
134,2,10:52.0,,Defensive rebound by J. Toscano-Anderson,29,27
135,2,10:47.0,,Offensive foul by J. Toscano-Anderson (drawn by K. Kuzma),29,27
136,2,10:47.0,,Turnover by J. Toscano-Anderson (offensive foul),29,27
137,2,10:34.0,Personal foul by M. Chriss (drawn by D. Howard),,29,27
138,2,10:23.0,K. Kuzma makes 2-pt jump shot from 4 ft,,31,27
139,2,10:08.0,,M. Mulder misses 3-pt jump shot from 28 ft,31,27
140,2,10:06.0,Defensive rebound by A. Caruso,,31,27
141,2,9:57.0,K. Kuzma makes 2-pt hook shot from 7 ft,,33,27
142,2,9:48.0,,Offensive foul by K. Bowman (drawn by A. Caruso),33,27
143,2,9:48.0,,Turnover by K. Bowman (offensive foul),33,27
144,2,9:48.0,,D. Lee enters the game for J. Toscano-Anderson,33,27
145,2,9:37.0,K. Kuzma makes 2-pt hook shot from 7 ft,,35,27
146,2,9:36.0,,Golden State full timeout,35,27
147,2,9:19.0,,E. Paschall makes 2-pt layup from 2 ft,35,29
148,2,8:58.0,D. Howard makes 2-pt dunk from 2 ft (assist by A. Caruso),,37,29
149,2,8:50.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by K. Bowman),37,31
150,2,8:42.0,Turnover by K. Kuzma (lost ball),,37,31
151,2,8:40.0,Loose ball foul by K. Kuzma (drawn by M. Chriss),,37,31
152,2,8:40.0,,D. Green enters the game for K. Bowman,37,31
153,2,8:40.0,,K. Looney enters the game for M. Chriss,37,31
154,2,8:40.0,,J. Poole enters the game for D. Lee,37,31
155,2,8:30.0,,E. Paschall misses 2-pt jump shot from 18 ft,37,31
156,2,8:29.0,Defensive rebound by D. Howard,,37,31
157,2,8:21.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,37,31
158,2,8:20.0,Offensive rebound by D. Howard,,37,31
159,2,8:17.0,K. Kuzma misses 3-pt jump shot from 27 ft,,37,31
160,2,8:15.0,,Defensive rebound by M. Mulder,37,31
161,2,8:09.0,,J. Poole misses 3-pt jump shot from 26 ft,37,31
162,2,8:07.0,Defensive rebound by D. Howard,,37,31
163,2,7:54.0,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by A. Caruso),,39,31
164,2,7:35.0,,J. Poole makes 2-pt jump shot from 20 ft (assist by K. Looney),39,33
165,2,7:27.0,LA Lakers full timeout,,39,33
166,2,7:16.0,Turnover by K. Kuzma (lost ball; steal by D. Green),,39,33
167,2,7:11.0,,M. Mulder makes 2-pt layup from 3 ft (assist by D. Green),39,35
168,2,6:51.0,K. Kuzma misses 2-pt layup from 6 ft,,39,35
169,2,6:50.0,,Defensive rebound by E. Paschall,39,35
170,2,6:37.0,,J. Poole makes 2-pt jump shot from 16 ft (assist by E. Paschall),39,37
171,2,6:19.0,M. Morris makes 3-pt jump shot from 28 ft (assist by K. Kuzma),,42,37
172,2,6:03.0,,K. Looney misses 3-pt jump shot from 24 ft,42,37
173,2,6:01.0,Defensive rebound by K. Kuzma,,42,37
174,2,5:56.0,Personal foul by D. Green (drawn by D. Howard),,42,37
175,2,5:56.0,Technical foul by D. Green,,42,37
176,2,5:56.0,K. Caldwell-Pope misses technical free throw,,42,37
177,2,5:56.0,Offensive rebound by Team,,42,37
178,2,5:52.0,A. Caruso misses 2-pt hook shot from 7 ft,,42,37
179,2,5:51.0,Offensive rebound by D. Howard,,42,37
180,2,5:45.0,Personal foul by D. Green (drawn by D. Howard),,42,37
181,2,5:45.0,Technical foul by D. Green,,42,37
182,2,5:45.0,K. Kuzma misses technical free throw,,42,37
183,2,5:45.0,Offensive rebound by Team,,42,37
184,2,5:45.0,,D. Green ejected from game,42,37
185,2,5:45.0,,D. Lee enters the game for D. Green,42,37
186,2,5:39.0,A. Caruso misses 2-pt layup from 5 ft (block by K. Looney),,42,37
187,2,5:37.0,,Defensive rebound by D. Lee,42,37
188,2,5:33.0,,J. Poole makes 2-pt layup from 3 ft (assist by D. Lee),42,39
189,2,5:27.0,Personal foul by K. Looney (drawn by D. Howard),,42,39
190,2,5:27.0,D. Howard makes free throw 1 of 2,,43,39
191,2,5:27.0,A. Bradley enters the game for K. Caldwell-Pope,,43,39
192,2,5:27.0,D. Green enters the game for A. Caruso,,43,39
193,2,5:27.0,R. Rondo enters the game for M. Morris,,43,39
194,2,5:27.0,D. Howard makes free throw 2 of 2,,44,39
195,2,5:09.0,,K. Looney misses 2-pt layup from 3 ft,44,39
196,2,5:08.0,,Offensive rebound by K. Looney,44,39
197,2,5:03.0,,E. Paschall misses 3-pt jump shot from 28 ft,44,39
198,2,5:01.0,Defensive rebound by D. Howard,,44,39
199,2,4:57.0,Offensive foul by K. Kuzma (drawn by J. Poole),,44,39
200,2,4:57.0,Turnover by K. Kuzma (offensive foul),,44,39
201,2,4:57.0,A. Davis enters the game for K. Kuzma,,44,39
202,2,4:57.0,,K. Bowman enters the game for M. Mulder,44,39
203,2,4:40.0,,Offensive foul by K. Looney (drawn by D. Green),44,39
204,2,4:40.0,,Turnover by K. Looney (offensive foul),44,39
205,2,4:40.0,,M. Chriss enters the game for K. Looney,44,39
206,2,4:20.0,Turnover by R. Rondo (bad pass),,44,39
207,2,4:01.0,,D. Lee misses 2-pt jump shot from 11 ft,44,39
208,2,4:00.0,Defensive rebound by A. Davis,,44,39
209,2,3:52.0,Shooting foul by D. Lee (drawn by D. Howard),,44,39
210,2,3:52.0,D. Howard makes free throw 1 of 2,,45,39
211,2,3:52.0,D. Howard misses free throw 2 of 2,,45,39
212,2,3:51.0,,Defensive rebound by M. Chriss,45,39
213,2,3:38.0,,J. Poole misses 3-pt jump shot from 26 ft,45,39
214,2,3:36.0,Defensive rebound by D. Howard,,45,39
215,2,3:24.0,R. Rondo makes 2-pt hook shot from 5 ft,,47,39
216,2,3:24.0,,Golden State full timeout,47,39
217,2,3:24.0,J. McGee enters the game for D. Howard,,47,39
218,2,3:12.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by E. Paschall),47,42
219,2,2:52.0,R. Rondo misses 2-pt layup from 4 ft,,47,42
220,2,2:51.0,,Defensive rebound by Team,47,42
221,2,2:31.0,,E. Paschall makes 2-pt layup from 3 ft (assist by M. Chriss),47,44
222,2,2:20.0,R. Rondo makes 2-pt layup from 3 ft,,49,44
223,2,2:10.0,,J. Poole misses 3-pt jump shot from 28 ft,49,44
224,2,2:08.0,,Offensive rebound by E. Paschall,49,44
225,2,2:08.0,,Shooting foul by A. Davis (drawn by E. Paschall),49,44
226,2,2:08.0,,E. Paschall makes free throw 1 of 2,49,45
227,2,2:08.0,,E. Paschall makes free throw 2 of 2,49,46
228,2,2:06.0,Personal foul by M. Chriss (drawn by A. Davis),,49,46
229,2,2:06.0,A. Davis makes free throw 1 of 2,,50,46
230,2,2:06.0,,D. Bender enters the game for M. Chriss,50,46
231,2,2:06.0,A. Davis makes free throw 2 of 2,,51,46
232,2,1:40.0,,E. Paschall makes 2-pt dunk from 3 ft (assist by J. Poole),51,48
233,2,1:31.0,Turnover by A. Davis (lost ball; steal by K. Bowman),,51,48
234,2,1:27.0,,K. Bowman makes 2-pt layup from 3 ft (assist by J. Poole),51,50
235,2,1:11.0,A. Davis makes 3-pt jump shot from 27 ft (assist by R. Rondo),,54,50
236,2,0:50.0,,E. Paschall makes 2-pt dunk from 2 ft (assist by J. Poole),54,52
237,2,0:31.0,Turnover by J. McGee (bad pass; steal by D. Bender),,54,52
238,2,0:17.0,,Personal foul by J. McGee (drawn by J. Poole),54,52
239,2,0:04.0,,K. Bowman misses 2-pt jump shot from 3 ft,54,52
240,2,0:01.0,Defensive rebound by A. Davis,,54,52
241,2,0:00.0,A. Davis misses 3-pt jump shot from 65 ft,,54,52
242,2,0:00.0,Offensive rebound by Team,,54,52
243,3,11:49.0,J. McGee makes 2-pt dunk from 3 ft (assist by A. Bradley),,56,52
244,3,11:24.0,,J. Poole makes 2-pt jump shot from 9 ft,56,54
245,3,11:09.0,Offensive foul by J. McGee (drawn by K. Bowman),,56,54
246,3,11:09.0,Turnover by J. McGee (offensive foul),,56,54
247,3,10:55.0,,D. Bender misses 3-pt jump shot from 28 ft,56,54
248,3,10:53.0,Defensive rebound by A. Bradley,,56,54
249,3,10:50.0,Personal foul by D. Bender (drawn by A. Davis),,56,54
250,3,10:45.0,A. Bradley makes 3-pt jump shot from 27 ft (assist by A. Davis),,59,54
251,3,10:28.0,,K. Bowman makes 3-pt jump shot from 28 ft (assist by J. Poole),59,57
252,3,10:13.0,A. Davis makes 2-pt jump shot from 19 ft (assist by R. Rondo),,61,57
253,3,10:03.0,,Personal foul by A. Bradley (drawn by J. Poole),61,57
254,3,10:03.0,,E. Paschall enters the game for D. Bender,61,57
255,3,9:56.0,,K. Bowman makes 2-pt layup from 3 ft (assist by J. Poole),61,59
256,3,9:43.0,J. McGee makes 2-pt dunk from 3 ft (assist by A. Bradley),,63,59
257,3,9:35.0,,K. Bowman misses 3-pt jump shot from 28 ft,63,59
258,3,9:33.0,Defensive rebound by A. Davis,,63,59
259,3,9:25.0,J. McGee makes 2-pt dunk from 2 ft (assist by R. Rondo),,65,59
260,3,9:11.0,,D. Lee makes 3-pt jump shot from 23 ft (assist by M. Chriss),65,62
261,3,9:00.0,D. Green misses 2-pt layup from 3 ft,,65,62
262,3,8:58.0,,Defensive rebound by M. Chriss,65,62
263,3,8:50.0,,D. Lee misses 2-pt jump shot from 17 ft (block by A. Davis),65,62
264,3,8:49.0,Defensive rebound by Team,,65,62
265,3,8:49.0,,Loose ball foul by D. Lee (drawn by A. Davis),65,62
266,3,8:38.0,R. Rondo makes 2-pt jump shot from 12 ft,,67,62
267,3,8:21.0,,E. Paschall misses 2-pt hook shot from 6 ft (block by A. Davis),67,62
268,3,8:20.0,,Offensive rebound by Team,67,62
269,3,8:16.0,,Turnover by J. Poole (lost ball; steal by R. Rondo),67,62
270,3,8:11.0,A. Bradley makes 2-pt jump shot from 18 ft (assist by R. Rondo),,69,62
271,3,7:59.0,,Turnover by K. Bowman (bad pass),69,62
272,3,7:59.0,,Loose ball foul by M. Chriss (drawn by J. McGee),69,62
273,3,7:41.0,A. Davis makes 2-pt layup from 2 ft,,71,62
274,3,7:40.0,,Golden State full timeout,71,62
275,3,7:40.0,Technical foul by M. Chriss,,71,62
276,3,7:40.0,A. Davis makes technical free throw,,72,62
277,3,7:19.0,,E. Paschall misses 2-pt jump shot from 17 ft,72,62
278,3,7:18.0,Defensive rebound by J. McGee,,72,62
279,3,6:54.0,R. Rondo makes 2-pt layup from 4 ft,,74,62
280,3,6:36.0,,E. Paschall makes 3-pt jump shot from 27 ft (assist by J. Poole),74,65
281,3,6:16.0,J. McGee makes 2-pt dunk from 2 ft (assist by R. Rondo),,76,65
282,3,5:50.0,,J. Poole misses 2-pt jump shot from 10 ft,76,65
283,3,5:49.0,Defensive rebound by A. Davis,,76,65
284,3,5:44.0,Shooting foul by D. Lee (drawn by A. Davis),,76,65
285,3,5:44.0,A. Davis misses free throw 1 of 2,,76,65
286,3,5:44.0,Offensive rebound by Team,,76,65
287,3,5:44.0,K. Caldwell-Pope enters the game for D. Green,,76,65
288,3,5:44.0,A. Davis makes free throw 2 of 2,,77,65
289,3,5:44.0,,Turnover by M. Chriss (bad pass),77,65
290,3,5:44.0,,M. Mulder enters the game for J. Poole,77,65
291,3,5:38.0,A. Davis misses 3-pt jump shot from 29 ft,,77,65
292,3,5:36.0,Offensive rebound by R. Rondo,,77,65
293,3,5:30.0,Turnover by R. Rondo (bad pass),,77,65
294,3,5:15.0,,E. Paschall makes 2-pt layup from 1 ft (assist by D. Lee),77,67
295,3,5:03.0,R. Rondo makes 2-pt layup from 3 ft,,79,67
296,3,4:54.0,,Personal foul by J. McGee (drawn by M. Chriss),79,67
297,3,4:54.0,,K. Looney enters the game for M. Chriss,79,67
298,3,4:54.0,,J. Toscano-Anderson enters the game for D. Lee,79,67
299,3,4:47.0,,K. Bowman misses 2-pt jump shot from 19 ft,79,67
300,3,4:46.0,Defensive rebound by J. McGee,,79,67
301,3,4:29.0,Personal foul by K. Bowman (drawn by A. Davis),,79,67
302,3,4:29.0,A. Davis makes free throw 1 of 2,,80,67
303,3,4:29.0,K. Kuzma enters the game for A. Bradley,,80,67
304,3,4:29.0,A. Davis makes free throw 2 of 2,,81,67
305,3,4:12.0,,E. Paschall misses 3-pt jump shot from 23 ft,81,67
306,3,4:11.0,Defensive rebound by J. McGee,,81,67
307,3,3:49.0,A. Davis misses 2-pt jump shot from 19 ft,,81,67
308,3,3:48.0,,Defensive rebound by M. Mulder,81,67
309,3,3:31.0,,M. Mulder misses 3-pt jump shot from 27 ft,81,67
310,3,3:30.0,Defensive rebound by Team,,81,67
311,3,3:30.0,M. Morris enters the game for J. McGee,,81,67
312,3,3:17.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,84,67
313,3,3:00.0,,Turnover by K. Bowman (lost ball; steal by R. Rondo),84,67
314,3,2:57.0,K. Kuzma misses 2-pt layup from 4 ft (block by K. Bowman),,84,67
315,3,2:55.0,Offensive rebound by M. Morris,,84,67
316,3,2:52.0,M. Morris misses 2-pt layup from 5 ft,,84,67
317,3,2:51.0,,Defensive rebound by K. Bowman,84,67
318,3,2:45.0,,Turnover by K. Looney (bad pass; steal by K. Caldwell-Pope),84,67
319,3,2:42.0,K. Caldwell-Pope makes 2-pt dunk from 3 ft,,86,67
320,3,2:20.0,,Turnover by J. Toscano-Anderson (bad pass; steal by A. Davis),86,67
321,3,2:17.0,K. Kuzma makes 2-pt dunk from 2 ft,,88,67
322,3,2:17.0,Shooting foul by J. Toscano-Anderson (drawn by K. Kuzma),,88,67
323,3,2:17.0,LA Lakers full timeout,,88,67
324,3,2:17.0,D. Howard enters the game for A. Davis,,88,67
325,3,2:17.0,K. Kuzma makes free throw 1 of 1,,89,67
326,3,2:04.0,,Personal foul by D. Howard (drawn by K. Looney),89,67
327,3,1:51.0,,J. Toscano-Anderson misses 2-pt jump shot from 23 ft,89,67
328,3,1:50.0,,Offensive rebound by Team,89,67
329,3,1:50.0,,Turnover by Team (shot clock),89,67
330,3,1:41.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,89,67
331,3,1:39.0,,Defensive rebound by J. Toscano-Anderson,89,67
332,3,1:29.0,,K. Looney misses 2-pt layup from 4 ft (block by D. Howard),89,67
333,3,1:27.0,,Offensive rebound by K. Looney,89,67
334,3,1:25.0,,Shooting foul by D. Howard (drawn by E. Paschall),89,67
335,3,1:25.0,,E. Paschall makes free throw 1 of 2,89,68
336,3,1:25.0,,D. Lee enters the game for K. Bowman,89,68
337,3,1:25.0,,E. Paschall makes free throw 2 of 2,89,69
338,3,1:13.0,R. Rondo makes 2-pt layup from 4 ft,,91,69
339,3,0:58.0,,E. Paschall misses 2-pt jump shot from 11 ft,91,69
340,3,0:57.0,Defensive rebound by R. Rondo,,91,69
341,3,0:51.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by K. Kuzma),,94,69
342,3,0:41.0,,Turnover by D. Lee (bad pass),94,69
343,3,0:29.0,R. Rondo misses 3-pt jump shot from 29 ft,,94,69
344,3,0:27.0,,Defensive rebound by D. Lee,94,69
345,3,0:07.0,,D. Lee misses 3-pt jump shot from 26 ft,94,69
346,3,0:05.0,Defensive rebound by K. Caldwell-Pope,,94,69
347,3,0:00.0,R. Rondo misses 2-pt layup from 3 ft,,94,69
348,3,0:00.0,Offensive rebound by Team,,94,69
349,4,11:38.0,,D. Lee misses 3-pt jump shot from 23 ft,94,69
350,4,11:36.0,Defensive rebound by A. Caruso,,94,69
351,4,11:18.0,M. Morris misses 2-pt jump shot from 10 ft,,94,69
352,4,11:17.0,Offensive rebound by M. Morris,,94,69
353,4,11:08.0,K. Kuzma misses 2-pt jump shot from 13 ft,,94,69
354,4,11:06.0,,Defensive rebound by D. Lee,94,69
355,4,10:58.0,,M. Mulder misses 3-pt jump shot from 25 ft,94,69
356,4,10:56.0,Defensive rebound by A. Caruso,,94,69
357,4,10:33.0,K. Kuzma makes 2-pt jump shot from 15 ft (assist by M. Morris),,96,69
358,4,10:17.0,,D. Lee makes 2-pt jump shot from 8 ft (assist by J. Poole),96,71
359,4,10:17.0,,Shooting foul by M. Morris (drawn by D. Lee),96,71
360,4,10:17.0,,D. Lee makes free throw 1 of 1,96,72
361,4,10:02.0,K. Kuzma misses 2-pt jump shot from 12 ft,,96,72
362,4,10:00.0,Offensive rebound by Team,,96,72
363,4,10:00.0,,Loose ball foul by D. Lee (drawn by D. Howard),96,72
364,4,9:54.0,M. Morris makes 2-pt layup from 3 ft (assist by A. Caruso),,98,72
365,4,9:46.0,,Personal foul by K. Kuzma (drawn by D. Lee),98,72
366,4,9:32.0,,D. Lee misses 3-pt jump shot from 27 ft,98,72
367,4,9:30.0,Defensive rebound by K. Caldwell-Pope,,98,72
368,4,9:19.0,K. Caldwell-Pope misses 3-pt jump shot from 29 ft,,98,72
369,4,9:17.0,,Defensive rebound by J. Poole,98,72
370,4,9:06.0,,Personal foul by D. Howard (drawn by J. Poole),98,72
371,4,9:06.0,,E. Paschall enters the game for D. Lee,98,72
372,4,8:57.0,,J. Toscano-Anderson makes 2-pt dunk from 2 ft (assist by J. Poole),98,74
373,4,8:41.0,K. Kuzma makes 2-pt layup from 3 ft (assist by D. Howard),,100,74
374,4,8:35.0,,Turnover by D. Bender (bad pass; steal by K. Caldwell-Pope),100,74
375,4,8:22.0,K. Kuzma misses 3-pt jump shot from 26 ft,,100,74
376,4,8:20.0,,Defensive rebound by M. Mulder,100,74
377,4,8:05.0,,Turnover by J. Poole (out of bounds lost ball),100,74
378,4,7:55.0,Personal foul by J. Toscano-Anderson (drawn by A. Caruso),,100,74
379,4,7:55.0,,K. Bowman enters the game for M. Mulder,100,74
380,4,7:55.0,,M. Chriss enters the game for E. Paschall,100,74
381,4,7:43.0,Turnover by D. Howard (3 sec),,100,74
382,4,7:24.0,,Turnover by D. Bender (bad pass; steal by A. Caruso),100,74
