,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
154,2,6:44.0,Defensive rebound by S. Ojeleye,,30,46
155,2,6:40.0,Shooting foul by M. Carter-Williams (drawn by K. Walker),,30,46
156,2,6:40.0,K. Walker makes free throw 1 of 2,,31,46
157,2,6:40.0,G. Hayward enters the game for J. Green,,31,46
158,2,6:40.0,G. Williams enters the game for S. Ojeleye,,31,46
159,2,6:40.0,,M. Fultz enters the game for M. Carter-Williams,31,46
160,2,6:40.0,K. Walker makes free throw 2 of 2,,32,46
161,2,6:25.0,,M. Bamba misses 3-pt jump shot from 26 ft,32,46
162,2,6:21.0,Defensive rebound by G. Hayward,,32,46
163,2,6:07.0,G. Hayward misses 3-pt jump shot from 24 ft,,32,46
164,2,6:05.0,,Defensive rebound by T. Ross,32,46
165,2,5:55.0,,M. Fultz misses 2-pt jump shot from 16 ft,32,46
166,2,5:51.0,Defensive rebound by M. Smart,,32,46
167,2,5:47.0,K. Walker misses 3-pt jump shot from 25 ft,,32,46
168,2,5:44.0,,Defensive rebound by T. Ross,32,46
169,2,5:41.0,,Orlando full timeout,32,46
170,2,5:41.0,,A. Gordon enters the game for M. Bamba,32,46
171,2,5:41.0,,W. Iwundu enters the game for K. Birch,32,46
172,2,5:41.0,,N. Vučević enters the game for T. Ross,32,46
173,2,5:35.0,,Turnover by N. Vučević (traveling),32,46
174,2,5:23.0,M. Smart misses 2-pt jump shot from 16 ft,,32,46
175,2,5:21.0,Offensive rebound by M. Smart,,32,46
176,2,5:19.0,K. Walker makes 2-pt jump shot from 14 ft (assist by M. Smart),,34,46
177,2,5:00.0,,N. Vučević makes 3-pt jump shot from 22 ft (assist by W. Iwundu),34,49
178,2,4:42.0,K. Walker makes 3-pt jump shot from 25 ft (assist by G. Hayward),,37,49
179,2,4:28.0,,Personal foul by V. Poirier (drawn by N. Vučević),37,49
180,2,4:28.0,D. Theis enters the game for V. Poirier,,37,49
181,2,4:12.0,,E. Fournier makes 2-pt jump shot from 17 ft,37,51
182,2,4:00.0,K. Walker makes 3-pt jump shot from 26 ft,,40,51
183,2,3:58.0,,Orlando full timeout,40,51
184,2,3:43.0,,E. Fournier makes 2-pt layup from 2 ft (assist by A. Gordon),40,53
185,2,3:43.0,,Shooting foul by K. Walker (drawn by E. Fournier),40,53
186,2,3:43.0,,E. Fournier makes free throw 1 of 1,40,54
187,2,3:37.0,Personal foul by E. Fournier (drawn by D. Theis),,40,54
188,2,3:30.0,K. Walker makes 3-pt jump shot from 25 ft (assist by M. Smart),,43,54
189,2,3:10.0,,Turnover by A. Gordon (lost ball; steal by M. Smart),43,54
190,2,3:00.0,D. Theis misses 3-pt jump shot from 24 ft,,43,54
191,2,2:58.0,,Defensive rebound by E. Fournier,43,54
192,2,2:58.0,,T. Ross enters the game for W. Iwundu,43,54
193,2,2:47.0,,Turnover by M. Fultz (bad pass; steal by G. Hayward),43,54
194,2,2:43.0,G. Hayward misses 2-pt jump shot from 8 ft,,43,54
195,2,2:40.0,,Defensive rebound by N. Vučević,43,54
196,2,2:28.0,,A. Gordon misses 2-pt jump shot from 18 ft,43,54
197,2,2:24.0,Defensive rebound by M. Smart,,43,54
198,2,2:23.0,D. Theis makes 2-pt dunk from 2 ft (assist by M. Smart),,45,54
199,2,2:05.0,,Offensive foul by A. Gordon (drawn by G. Williams),45,54
200,2,2:05.0,,Turnover by A. Gordon (offensive foul),45,54
201,2,1:56.0,K. Walker makes 2-pt layup from 2 ft,,47,54
202,2,1:45.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Fultz),47,57
203,2,1:31.0,Personal foul by N. Vučević (drawn by K. Walker),,47,57
204,2,1:26.0,K. Walker misses 3-pt jump shot from 25 ft,,47,57
205,2,1:23.0,,Defensive rebound by N. Vučević,47,57
206,2,1:15.0,,M. Fultz misses 2-pt layup from 8 ft (block by G. Williams),47,57
207,2,1:12.0,,Offensive rebound by N. Vučević,47,57
208,2,1:10.0,,Turnover by N. Vučević (bad pass; steal by K. Walker),47,57
209,2,0:53.0,G. Williams makes 3-pt jump shot from 23 ft (assist by M. Smart),,50,57
210,2,0:42.0,,Personal foul by M. Smart (drawn by E. Fournier),50,57
211,2,0:42.0,J. Green enters the game for K. Walker,,50,57
212,2,0:37.0,,E. Fournier misses 2-pt jump shot from 12 ft,50,57
213,2,0:34.0,Defensive rebound by G. Williams,,50,57
214,2,0:26.0,M. Smart misses 3-pt jump shot from 26 ft,,50,57
215,2,0:21.0,Offensive rebound by J. Green,,50,57
216,2,0:13.0,G. Hayward makes 3-pt jump shot from 26 ft,,53,57
217,2,0:01.0,,N. Vučević misses 2-pt hook shot from 6 ft,53,57
218,2,0:01.0,Defensive rebound by G. Williams,,53,57
219,3,11:43.0,,Turnover by M. Fultz (bad pass),53,57
220,3,11:28.0,D. Theis makes 2-pt dunk from 2 ft (assist by M. Smart),,55,57
221,3,11:16.0,,A. Gordon misses 3-pt jump shot from 25 ft,55,57
222,3,11:14.0,,Offensive rebound by K. Birch,55,57
223,3,11:14.0,,K. Birch makes 2-pt layup from 1 ft,55,59
224,3,10:58.0,M. Smart misses 2-pt jump shot from 9 ft,,55,59
225,3,10:57.0,Offensive rebound by Team,,55,59
226,3,10:43.0,M. Smart misses 2-pt layup from 4 ft,,55,59
227,3,10:43.0,,Defensive rebound by N. Vučević,55,59
228,3,10:43.0,,Personal foul by M. Smart (drawn by N. Vučević),55,59
229,3,10:22.0,,K. Birch misses 2-pt hook shot from 6 ft,55,59
230,3,10:20.0,Defensive rebound by D. Theis,,55,59
231,3,10:08.0,M. Smart misses 3-pt jump shot from 26 ft,,55,59
232,3,10:06.0,,Defensive rebound by N. Vučević,55,59
233,3,9:55.0,,E. Fournier makes 3-pt jump shot from 27 ft (assist by K. Birch),55,62
234,3,9:35.0,G. Hayward makes 2-pt layup from 2 ft (assist by D. Theis),,57,62
235,3,9:21.0,,M. Fultz misses 2-pt layup from 1 ft,57,62
236,3,9:17.0,Defensive rebound by G. Williams,,57,62
237,3,9:09.0,G. Hayward makes 2-pt layup from 2 ft (assist by G. Williams),,59,62
238,3,8:56.0,,K. Birch misses 2-pt dunk from 1 ft (block by G. Williams),59,62
239,3,8:52.0,Defensive rebound by M. Smart,,59,62
240,3,8:33.0,G. Williams misses 2-pt layup from 2 ft (block by M. Fultz),,59,62
241,3,8:30.0,,Defensive rebound by M. Fultz,59,62
242,3,8:25.0,,N. Vučević misses 3-pt jump shot from 26 ft,59,62
243,3,8:21.0,Defensive rebound by M. Smart,,59,62
244,3,8:13.0,D. Theis misses 2-pt jump shot from 9 ft,,59,62
245,3,8:09.0,,Defensive rebound by A. Gordon,59,62
246,3,7:59.0,,N. Vučević makes 2-pt hook shot from 5 ft,59,64
247,3,7:41.0,G. Hayward misses 2-pt jump shot from 13 ft,,59,64
248,3,7:38.0,,Defensive rebound by M. Fultz,59,64
249,3,7:28.0,,N. Vučević misses 2-pt layup from 2 ft,59,64
250,3,7:28.0,Defensive rebound by Team,,59,64
251,3,7:17.0,G. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,62,64
252,3,7:08.0,,Orlando full timeout,62,64
253,3,6:58.0,,Turnover by E. Fournier (lost ball; steal by G. Williams),62,64
254,3,6:48.0,K. Walker misses 2-pt layup from 2 ft,,62,64
255,3,6:47.0,,Defensive rebound by Team,62,64
256,3,6:35.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by K. Birch),62,66
257,3,6:18.0,M. Smart makes 2-pt jump shot from 13 ft (assist by D. Theis),,64,66
258,3,6:04.0,,N. Vučević makes 2-pt layup from 2 ft (assist by M. Fultz),64,68
259,3,6:04.0,,Shooting foul by D. Theis (drawn by N. Vučević),64,68
260,3,6:04.0,J. Green enters the game for K. Walker,,64,68
261,3,6:04.0,S. Ojeleye enters the game for G. Williams,,64,68
262,3,6:04.0,,T. Ross enters the game for A. Gordon,64,68
263,3,6:04.0,,N. Vučević makes free throw 1 of 1,64,69
264,3,5:54.0,Turnover by G. Hayward (bad pass),,64,69
265,3,5:35.0,,E. Fournier misses 3-pt jump shot from 25 ft,64,69
266,3,5:31.0,Defensive rebound by G. Hayward,,64,69
267,3,5:22.0,Turnover by M. Smart (bad pass; steal by E. Fournier),,64,69
268,3,5:13.0,,M. Fultz misses 2-pt dunk from 2 ft (block by D. Theis),64,69
269,3,5:09.0,Defensive rebound by G. Hayward,,64,69
270,3,5:08.0,J. Green makes 2-pt dunk from 1 ft (assist by G. Hayward),,66,69
271,3,4:56.0,,T. Ross misses 3-pt jump shot from 26 ft,66,69
272,3,4:56.0,Defensive rebound by J. Green,,66,69
273,3,4:43.0,Shooting foul by N. Vučević (drawn by G. Hayward),,66,69
274,3,4:43.0,G. Hayward makes free throw 1 of 2,,67,69
275,3,4:43.0,B. Wanamaker enters the game for M. Smart,,67,69
276,3,4:43.0,,W. Iwundu enters the game for E. Fournier,67,69
277,3,4:43.0,G. Hayward makes free throw 2 of 2,,68,69
278,3,4:29.0,,N. Vučević misses 2-pt jump shot from 7 ft,68,69
279,3,4:27.0,Defensive rebound by G. Hayward,,68,69
280,3,4:24.0,Turnover by G. Hayward (bad pass; steal by T. Ross),,68,69
281,3,4:12.0,,N. Vučević misses 3-pt jump shot from 25 ft,68,69
282,3,4:10.0,Defensive rebound by G. Hayward,,68,69
283,3,4:07.0,D. Theis makes 2-pt layup from 1 ft (assist by G. Hayward),,70,69
284,3,3:49.0,,T. Ross misses 3-pt jump shot from 26 ft,70,69
285,3,3:48.0,Defensive rebound by Team,,70,69
286,3,3:48.0,,M. Carter-Williams enters the game for M. Fultz,70,69
287,3,3:33.0,G. Hayward misses 2-pt jump shot from 23 ft,,70,69
288,3,3:31.0,,Defensive rebound by T. Ross,70,69
289,3,3:24.0,,N. Vučević misses 3-pt jump shot from 26 ft,70,69
290,3,3:23.0,Defensive rebound by Team,,70,69
291,3,3:18.0,Boston full timeout,,70,69
292,3,3:18.0,,M. Bamba enters the game for K. Birch,70,69
293,3,3:18.0,,A. Gordon enters the game for N. Vučević,70,69
294,3,3:08.0,Offensive foul by B. Wanamaker (drawn by M. Carter-Williams),,70,69
295,3,3:08.0,Turnover by B. Wanamaker (offensive foul),,70,69
296,3,2:52.0,,A. Gordon misses 3-pt jump shot from 25 ft,70,69
297,3,2:49.0,,Offensive rebound by M. Bamba,70,69
298,3,2:48.0,,M. Bamba makes 2-pt layup from 2 ft,70,71
299,3,2:28.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Hayward),,73,71
300,3,2:14.0,,T. Ross misses 3-pt jump shot from 25 ft,73,71
301,3,2:11.0,Defensive rebound by G. Hayward,,73,71
302,3,2:03.0,D. Theis makes 2-pt layup from 3 ft (assist by G. Hayward),,75,71
303,3,1:47.0,,A. Gordon makes 2-pt hook shot from 6 ft,75,73
304,3,1:33.0,G. Hayward makes 3-pt jump shot from 28 ft (assist by B. Wanamaker),,78,73
305,3,1:13.0,,M. Carter-Williams misses 2-pt layup from 3 ft,78,73
306,3,1:12.0,,Offensive rebound by M. Bamba,78,73
307,3,1:12.0,,M. Bamba misses 2-pt layup from 2 ft (block by B. Wanamaker),78,73
308,3,1:12.0,Defensive rebound by Team,,78,73
309,3,1:12.0,G. Williams enters the game for D. Theis,,78,73
310,3,1:01.0,G. Hayward misses 2-pt layup from 3 ft,,78,73
311,3,1:01.0,Offensive rebound by G. Williams,,78,73
312,3,0:57.0,B. Wanamaker makes 2-pt layup from 3 ft (assist by G. Williams),,80,73
313,3,0:40.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Green),80,73
314,3,0:38.0,J. Green makes 2-pt dunk from 1 ft,,82,73
315,3,0:24.0,,Shooting foul by J. Green (drawn by M. Carter-Williams),82,73
316,3,0:24.0,,M. Carter-Williams makes free throw 1 of 2,82,74
317,3,0:24.0,,M. Carter-Williams makes free throw 2 of 2,82,75
318,3,0:05.0,Turnover by G. Williams (out of bounds lost ball),,82,75
319,3,0:01.0,,Personal foul by B. Wanamaker (drawn by A. Gordon),82,75
320,3,0:01.0,,A. Gordon makes free throw 1 of 2,82,76
321,3,0:01.0,D. Theis enters the game for B. Wanamaker,,82,76
322,3,0:01.0,,A. Gordon makes free throw 2 of 2,82,77
323,3,0:00.0,Offensive foul by G. Hayward (drawn by M. Carter-Williams),,82,77
324,3,0:00.0,Turnover by G. Hayward (offensive foul),,82,77
325,3,0:00.0,,A. Gordon misses 3-pt jump shot from 56 ft,82,77
326,3,0:00.0,,Offensive rebound by Team,82,77
327,4,11:43.0,K. Walker makes 3-pt jump shot from 27 ft (assist by G. Williams),,85,77
328,4,11:29.0,,M. Carter-Williams makes 2-pt layup from 2 ft,85,79
329,4,11:12.0,Shooting foul by M. Bamba (drawn by K. Walker),,85,79
330,4,11:12.0,K. Walker makes free throw 1 of 2,,86,79
331,4,11:12.0,K. Walker makes free throw 2 of 2,,87,79
332,4,10:55.0,,M. Carter-Williams misses 2-pt layup from 2 ft,87,79
333,4,10:55.0,Defensive rebound by Team,,87,79
334,4,10:35.0,G. Williams makes 3-pt jump shot from 26 ft,,90,79
335,4,10:10.0,,Shooting foul by G. Williams (drawn by A. Gordon),90,79
336,4,10:10.0,,A. Gordon makes free throw 1 of 2,90,80
337,4,10:10.0,,A. Gordon misses free throw 2 of 2,90,80
338,4,10:07.0,Defensive rebound by S. Ojeleye,,90,80
339,4,9:51.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,90,80
340,4,9:49.0,,Defensive rebound by T. Ross,90,80
341,4,9:37.0,,Shooting foul by G. Williams (drawn by A. Gordon),90,80
342,4,9:37.0,,A. Gordon makes free throw 1 of 2,90,81
343,4,9:37.0,,A. Gordon misses free throw 2 of 2,90,81
344,4,9:34.0,Defensive rebound by J. Green,,90,81
345,4,9:26.0,Shooting foul by M. Carter-Williams (drawn by B. Wanamaker),,90,81
346,4,9:26.0,B. Wanamaker makes free throw 1 of 2,,91,81
347,4,9:26.0,B. Wanamaker makes free throw 2 of 2,,92,81
348,4,9:06.0,,E. Fournier misses 3-pt jump shot from 25 ft,92,81
349,4,9:05.0,,Offensive rebound by Team,92,81
350,4,9:05.0,Loose ball foul by S. Ojeleye (drawn by A. Gordon),,92,81
351,4,8:56.0,,Offensive foul by A. Gordon (drawn by S. Ojeleye),92,81
352,4,8:56.0,,Turnover by A. Gordon (offensive foul),92,81
353,4,8:46.0,K. Walker makes 3-pt jump shot from 27 ft,,95,81
354,4,8:37.0,,Orlando full timeout,95,81
355,4,8:37.0,,N. Vučević enters the game for M. Bamba,95,81
356,4,8:31.0,,E. Fournier makes 2-pt jump shot from 10 ft,95,83
357,4,8:17.0,Offensive foul by G. Williams (drawn by M. Carter-Williams),,95,83
358,4,8:17.0,Turnover by G. Williams (offensive foul),,95,83
359,4,8:02.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),95,86
360,4,8:00.0,Boston full timeout,,95,86
361,4,8:00.0,M. Smart enters the game for B. Wanamaker,,95,86
362,4,8:00.0,D. Theis enters the game for G. Williams,,95,86
363,4,8:00.0,,M. Fultz enters the game for M. Carter-Williams,95,86
364,4,7:39.0,J. Green makes 2-pt layup from 3 ft (assist by K. Walker),,97,86
365,4,7:17.0,,N. Vučević misses 3-pt jump shot from 27 ft,97,86
366,4,7:14.0,,Offensive rebound by M. Fultz,97,86
367,4,7:10.0,,T. Ross misses 3-pt jump shot from 26 ft,97,86
368,4,7:07.0,Defensive rebound by K. Walker,,97,86
369,4,6:58.0,K. Walker misses 2-pt layup from 3 ft,,97,86
370,4,6:56.0,,Defensive rebound by A. Gordon,97,86
371,4,6:52.0,,T. Ross misses 3-pt jump shot from 26 ft,97,86
372,4,6:49.0,Defensive rebound by M. Smart,,97,86
373,4,6:40.0,K. Walker misses 3-pt jump shot from 25 ft,,97,86
374,4,6:39.0,Offensive rebound by Team,,97,86
375,4,6:33.0,Shooting foul by T. Ross (drawn by J. Green),,97,86
376,4,6:33.0,J. Green misses free throw 1 of 2,,97,86
377,4,6:33.0,Offensive rebound by Team,,97,86
378,4,6:33.0,G. Hayward enters the game for K. Walker,,97,86
379,4,6:33.0,J. Green makes free throw 2 of 2,,98,86
380,4,6:19.0,,N. Vučević misses 2-pt layup from 3 ft,98,86
381,4,6:17.0,Defensive rebound by G. Hayward,,98,86
382,4,6:17.0,Turnover by G. Hayward (bad pass),,98,86
383,4,6:04.0,,N. Vučević makes 2-pt dunk from 2 ft (assist by E. Fournier),98,88
384,4,5:41.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,98,88
385,4,5:38.0,Offensive rebound by J. Green,,98,88
