,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
371,4,11:41.0,Defensive rebound by D. Finney-Smith,,81,65
372,4,11:31.0,T. Hardaway makes 2-pt dunk from 1 ft (assist by K. Porziņģis),,83,65
373,4,11:18.0,,D. Russell makes 3-pt jump shot from 26 ft,83,68
374,4,11:06.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by D. Finney-Smith),,85,68
375,4,10:50.0,,J. Culver misses 2-pt layup from 4 ft,85,68
376,4,10:46.0,,Offensive rebound by J. Johnson,85,68
377,4,10:46.0,,J. Johnson misses 2-pt layup from 1 ft,85,68
378,4,10:44.0,Defensive rebound by T. Hardaway,,85,68
379,4,10:35.0,Shooting foul by J. Johnson (drawn by D. Finney-Smith),,85,68
380,4,10:35.0,D. Finney-Smith makes free throw 1 of 2,,86,68
381,4,10:35.0,,J. Hernangómez enters the game for K. Martin,86,68
382,4,10:35.0,D. Finney-Smith misses free throw 2 of 2,,86,68
383,4,10:31.0,,Defensive rebound by J. Hernangómez,86,68
384,4,10:19.0,,J. Culver misses 3-pt jump shot from 24 ft,86,68
385,4,10:17.0,,Offensive rebound by J. Johnson,86,68
386,4,10:16.0,,J. Johnson makes 2-pt layup from 1 ft,86,70
387,4,9:59.0,J. Barea misses 3-pt jump shot from 23 ft,,86,70
388,4,9:56.0,Offensive rebound by D. Finney-Smith,,86,70
389,4,9:54.0,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by J. Barea),,89,70
390,4,9:45.0,,J. Culver makes 2-pt dunk from 1 ft,89,72
391,4,9:45.0,,Shooting foul by K. Porziņģis (drawn by J. Culver),89,72
392,4,9:45.0,,J. Culver misses free throw 1 of 1,89,72
393,4,9:43.0,Defensive rebound by K. Porziņģis,,89,72
394,4,9:28.0,T. Hardaway makes 3-pt jump shot from 25 ft,,92,72
395,4,9:15.0,,J. Culver makes 2-pt layup from 1 ft (assist by J. McLaughlin),92,74
396,4,9:03.0,Turnover by D. Finney-Smith (traveling),,92,74
397,4,8:55.0,,D. Russell misses 3-pt jump shot from 27 ft,92,74
398,4,8:50.0,,Offensive rebound by J. Hernangómez,92,74
399,4,8:49.0,,Turnover by J. Hernangómez (lost ball; steal by T. Hardaway),92,74
400,4,8:44.0,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Barea),,95,74
401,4,8:42.0,,Minnesota full timeout,95,74
402,4,8:42.0,M. Kleber enters the game for D. Finney-Smith,,95,74
403,4,8:42.0,,M. Beasley enters the game for D. Russell,95,74
404,4,8:32.0,,J. McLaughlin misses 2-pt layup from 2 ft (block by K. Porziņģis),95,74
405,4,8:30.0,Defensive rebound by T. Hardaway,,95,74
406,4,8:11.0,T. Hardaway misses 2-pt layup from 3 ft,,95,74
407,4,8:09.0,,Defensive rebound by M. Beasley,95,74
408,4,8:06.0,,Turnover by M. Beasley (bad pass; steal by C. Lee),95,74
409,4,8:03.0,C. Lee makes 2-pt dunk from 2 ft,,97,74
410,4,7:50.0,,J. Hernangómez makes 2-pt layup at rim (assist by J. McLaughlin),97,76
411,4,7:35.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,97,76
412,4,7:33.0,,Defensive rebound by J. Hernangómez,97,76
413,4,7:25.0,,Turnover by J. Johnson (bad pass),97,76
414,4,7:25.0,S. Curry enters the game for J. Barea,,97,76
415,4,7:25.0,D. Wright enters the game for T. Hardaway,,97,76
416,4,7:25.0,,J. Okogie enters the game for J. Culver,97,76
417,4,7:25.0,,N. Reid enters the game for J. Johnson,97,76
418,4,7:11.0,S. Curry makes 2-pt jump shot from 19 ft,,99,76
419,4,7:02.0,,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by N. Reid),99,79
420,4,6:41.0,K. Porziņģis makes 2-pt dunk from 1 ft (assist by M. Kleber),,101,79
421,4,6:41.0,Shooting foul by J. Hernangómez (drawn by K. Porziņģis),,101,79
422,4,6:41.0,K. Porziņģis misses free throw 1 of 1,,101,79
423,4,6:38.0,,Defensive rebound by J. McLaughlin,101,79
424,4,6:33.0,,N. Reid makes 2-pt layup at rim (assist by J. McLaughlin),101,81
425,4,6:13.0,Turnover by K. Porziņģis (lost ball; steal by J. McLaughlin),,101,81
426,4,6:13.0,J. Jackson enters the game for K. Porziņģis,,101,81
427,4,6:11.0,,J. Hernangómez makes 2-pt layup from 1 ft (assist by J. Okogie),101,83
428,4,6:11.0,,Shooting foul by D. Wright (drawn by J. Hernangómez),101,83
429,4,6:11.0,,D. Russell enters the game for J. McLaughlin,101,83
430,4,6:11.0,,J. Hernangómez misses free throw 1 of 1,101,83
431,4,6:08.0,Defensive rebound by J. Jackson,,101,83
432,4,6:00.0,S. Curry makes 2-pt jump shot from 16 ft,,103,83
433,4,5:49.0,,M. Beasley makes 3-pt jump shot from 26 ft (assist by D. Russell),103,86
434,4,5:34.0,S. Curry misses 3-pt jump shot from 25 ft,,103,86
435,4,5:31.0,,Defensive rebound by J. Hernangómez,103,86
436,4,5:24.0,,D. Russell misses 3-pt jump shot from 29 ft,103,86
437,4,5:21.0,Defensive rebound by C. Lee,,103,86
438,4,5:01.0,S. Curry misses 3-pt jump shot from 26 ft,,103,86
439,4,4:59.0,,Defensive rebound by D. Russell,103,86
440,4,4:46.0,,N. Reid misses 2-pt hook shot from 8 ft,103,86
441,4,4:45.0,,Offensive rebound by J. Okogie,103,86
442,4,4:43.0,,J. Okogie makes 2-pt layup from 1 ft,103,88
443,4,4:43.0,Dallas full timeout,,103,88
444,4,4:43.0,D. Finney-Smith enters the game for J. Jackson,,103,88
445,4,4:43.0,T. Hardaway enters the game for M. Kleber,,103,88
446,4,4:43.0,K. Porziņģis enters the game for C. Lee,,103,88
447,4,4:43.0,,J. Johnson enters the game for N. Reid,103,88
448,4,4:24.0,Turnover by D. Wright (out of bounds lost ball),,103,88
449,4,4:08.0,,Turnover by J. Johnson (bad pass; steal by K. Porziņģis),103,88
450,4,3:56.0,T. Hardaway misses 3-pt jump shot from 27 ft,,103,88
451,4,3:54.0,,Defensive rebound by D. Russell,103,88
452,4,3:45.0,,M. Beasley misses 3-pt jump shot from 27 ft,103,88
453,4,3:43.0,Defensive rebound by D. Wright,,103,88
454,4,3:24.0,S. Curry makes 2-pt jump shot from 17 ft,,105,88
455,4,3:24.0,Shooting foul by J. Okogie (drawn by S. Curry),,105,88
456,4,3:24.0,S. Curry misses free throw 1 of 1,,105,88
457,4,3:21.0,,Defensive rebound by J. Hernangómez,105,88
458,4,3:13.0,,J. Hernangómez misses 3-pt jump shot from 27 ft,105,88
459,4,3:09.0,Defensive rebound by D. Wright,,105,88
460,4,3:00.0,Personal foul by J. Johnson (drawn by T. Hardaway),,105,88
461,4,3:00.0,,J. McLaughlin enters the game for D. Russell,105,88
462,4,2:54.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,105,88
463,4,2:51.0,Offensive rebound by D. Finney-Smith,,105,88
464,4,2:41.0,T. Hardaway makes 2-pt layup from 3 ft,,107,88
465,4,2:41.0,,Minnesota full timeout,107,88
466,4,2:41.0,J. Barea enters the game for S. Curry,,107,88
467,4,2:41.0,J. Jackson enters the game for D. Finney-Smith,,107,88
468,4,2:41.0,M. Kidd-Gilchrist enters the game for T. Hardaway,,107,88
469,4,2:41.0,C. Lee enters the game for K. Porziņģis,,107,88
470,4,2:41.0,,J. Culver enters the game for M. Beasley,107,88
471,4,2:41.0,,K. Martin enters the game for J. Hernangómez,107,88
472,4,2:41.0,,J. Nowell enters the game for J. Johnson,107,88
473,4,2:41.0,,N. Reid enters the game for J. Okogie,107,88
474,4,2:28.0,,J. Culver makes 3-pt jump shot from 27 ft,107,91
475,4,2:11.0,D. Wright misses 3-pt jump shot from 25 ft,,107,91
476,4,2:08.0,,Defensive rebound by N. Reid,107,91
477,4,2:05.0,,Personal foul by J. Barea (drawn by J. McLaughlin),107,91
478,4,2:05.0,B. Marjanović enters the game for D. Wright,,107,91
479,4,2:00.0,,N. Reid misses 3-pt jump shot from 26 ft,107,91
480,4,1:56.0,Defensive rebound by M. Kidd-Gilchrist,,107,91
481,4,1:47.0,B. Marjanović makes 2-pt hook shot from 8 ft (assist by J. Barea),,109,91
482,4,1:38.0,,J. Nowell misses 3-pt jump shot from 25 ft,109,91
483,4,1:34.0,Defensive rebound by B. Marjanović,,109,91
484,4,1:24.0,J. Barea misses 2-pt layup from 2 ft,,109,91
485,4,1:21.0,Offensive rebound by C. Lee,,109,91
486,4,1:14.0,B. Marjanović misses 3-pt jump shot from 25 ft,,109,91
487,4,1:12.0,,Defensive rebound by J. Nowell,109,91
488,4,1:05.0,,J. Culver misses 2-pt jump shot from 19 ft,109,91
489,4,1:03.0,Defensive rebound by C. Lee,,109,91
490,4,0:51.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by J. Culver),,109,91
491,4,0:45.0,,K. Martin misses 3-pt jump shot from 26 ft,109,91
492,4,0:42.0,Defensive rebound by Team,,109,91
493,4,0:24.0,J. Barea makes 2-pt layup from 1 ft (assist by B. Marjanović),,111,91
494,4,0:16.0,,J. Nowell misses 2-pt jump shot from 7 ft,111,91
495,4,0:13.0,Defensive rebound by C. Lee,,111,91
