,QUARTER,TIME_REMAINING,TORONTO_ACTION,MINNESOTA_ACTION,TORONTO_SCORE,MINNESOTA_SCORE
166,2,5:48.0,Personal foul by J. Okogie (drawn by K. Lowry),,43,46
167,2,5:43.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,46,46
168,2,5:27.0,,K. Towns makes 2-pt jump shot from 1 ft (assist by A. Wiggins),46,48
169,2,5:22.0,P. Siakam makes 2-pt layup from 1 ft (assist by F. VanVleet),,48,48
170,2,5:03.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Covington),48,51
171,2,4:51.0,Toronto full timeout,,48,51
172,2,4:51.0,O. Anunoby enters the game for R. Hollis-Jefferson,,48,51
173,2,4:43.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by K. Lowry),,51,51
174,2,4:18.0,,Turnover by A. Wiggins (traveling),51,51
175,2,3:58.0,M. Gasol misses 3-pt jump shot from 25 ft,,51,51
176,2,3:55.0,,Defensive rebound by A. Wiggins,51,51
177,2,3:50.0,,Personal foul by K. Lowry (drawn by R. Covington),51,51
178,2,3:50.0,N. Powell enters the game for F. VanVleet,,51,51
179,2,3:50.0,,J. Culver enters the game for J. Okogie,51,51
180,2,3:43.0,,S. Napier misses 2-pt layup from 1 ft,51,51
181,2,3:41.0,Defensive rebound by P. Siakam,,51,51
182,2,3:32.0,M. Gasol misses 3-pt jump shot from 26 ft,,51,51
183,2,3:29.0,,Defensive rebound by R. Covington,51,51
184,2,3:18.0,,A. Wiggins misses 2-pt jump shot from 9 ft,51,51
185,2,3:18.0,Defensive rebound by Team,,51,51
186,2,2:57.0,Shooting foul by R. Covington (drawn by P. Siakam),,51,51
187,2,2:57.0,P. Siakam makes free throw 1 of 2,,52,51
188,2,2:57.0,P. Siakam makes free throw 2 of 2,,53,51
189,2,2:47.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Towns),53,53
190,2,2:40.0,K. Lowry makes 3-pt jump shot from 25 ft,,56,53
191,2,2:28.0,,A. Wiggins misses 3-pt jump shot from 26 ft,56,53
192,2,2:25.0,Defensive rebound by K. Lowry,,56,53
193,2,2:21.0,N. Powell misses 3-pt jump shot from 25 ft,,56,53
194,2,2:18.0,,Defensive rebound by R. Covington,56,53
195,2,2:06.0,,R. Covington makes 2-pt layup from 2 ft (assist by K. Towns),56,55
196,2,1:55.0,K. Lowry makes 2-pt layup from 5 ft (assist by M. Gasol),,58,55
197,2,1:32.0,,K. Towns misses 2-pt layup from 1 ft (block by P. Siakam),58,55
198,2,1:30.0,Defensive rebound by N. Powell,,58,55
199,2,1:26.0,N. Powell misses 2-pt layup at rim,,58,55
200,2,1:24.0,,Defensive rebound by S. Napier,58,55
201,2,1:21.0,,K. Towns makes 2-pt dunk from 2 ft (assist by A. Wiggins),58,57
202,2,1:01.0,Offensive foul by P. Siakam (drawn by R. Covington),,58,57
203,2,1:01.0,Turnover by P. Siakam (offensive foul),,58,57
204,2,1:01.0,,Technical foul by P. Siakam,58,57
205,2,1:01.0,,K. Towns misses technical free throw,58,57
206,2,1:01.0,,Offensive rebound by Team,58,57
207,2,1:01.0,,Technical foul by M. Gasol,58,57
208,2,1:01.0,,K. Towns makes technical free throw,58,58
209,2,0:42.0,,K. Towns misses 3-pt jump shot from 27 ft,58,58
210,2,0:40.0,,Offensive rebound by A. Wiggins,58,58
211,2,0:40.0,,Shooting foul by K. Lowry (drawn by A. Wiggins),58,58
212,2,0:40.0,,A. Wiggins makes free throw 1 of 2,58,59
213,2,0:40.0,M. Thomas enters the game for N. Powell,,58,59
214,2,0:40.0,,A. Wiggins makes free throw 2 of 2,58,60
215,2,0:39.0,Turnover by P. Siakam (bad pass),,58,60
216,2,0:28.0,,R. Covington misses 3-pt jump shot from 25 ft (block by P. Siakam),58,60
217,2,0:26.0,,Offensive rebound by R. Covington,58,60
218,2,0:25.0,,R. Covington misses 3-pt jump shot from 25 ft,58,60
219,2,0:23.0,,Offensive rebound by Team,58,60
220,2,0:23.0,Loose ball foul by O. Anunoby (drawn by J. Culver),,58,60
221,2,0:23.0,,J. Culver makes free throw 1 of 2,58,61
222,2,0:23.0,F. VanVleet enters the game for O. Anunoby,,58,61
223,2,0:23.0,,G. Dieng enters the game for S. Napier,58,61
224,2,0:23.0,,J. Okogie enters the game for K. Towns,58,61
225,2,0:23.0,,J. Culver makes free throw 2 of 2,58,62
226,2,0:03.0,K. Lowry misses 2-pt layup from 2 ft (block by J. Culver),,58,62
227,2,0:00.0,,Defensive rebound by A. Wiggins,58,62
228,2,0:00.0,,J. Okogie misses 2-pt layup from 3 ft,58,62
229,2,0:00.0,,Offensive rebound by Team,58,62
230,3,11:49.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by M. Gasol),,61,62
231,3,11:30.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),61,65
232,3,11:17.0,P. Siakam makes 2-pt layup from 2 ft (assist by M. Gasol),,63,65
233,3,11:06.0,,A. Wiggins misses 2-pt jump shot from 18 ft,63,65
234,3,11:03.0,Defensive rebound by K. Lowry,,63,65
235,3,11:01.0,Personal foul by S. Napier (drawn by K. Lowry),,63,65
236,3,10:41.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by M. Gasol),,66,65
237,3,10:19.0,,A. Wiggins misses 2-pt layup from 2 ft (block by P. Siakam),66,65
238,3,10:17.0,,Offensive rebound by S. Napier,66,65
239,3,10:15.0,,J. Culver misses 3-pt jump shot from 23 ft,66,65
240,3,10:13.0,Defensive rebound by O. Anunoby,,66,65
241,3,10:10.0,F. VanVleet misses 3-pt jump shot from 27 ft,,66,65
242,3,10:10.0,,Defensive rebound by R. Covington,66,65
243,3,9:51.0,,R. Covington misses 2-pt jump shot from 18 ft,66,65
244,3,9:48.0,Defensive rebound by M. Gasol,,66,65
245,3,9:30.0,F. VanVleet misses 2-pt layup from 2 ft,,66,65
246,3,9:28.0,Offensive rebound by O. Anunoby,,66,65
247,3,9:27.0,M. Gasol misses 3-pt jump shot from 25 ft,,66,65
248,3,9:23.0,,Defensive rebound by J. Culver,66,65
249,3,9:16.0,,Turnover by K. Towns (bad pass),66,65
250,3,9:07.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by P. Siakam),,69,65
251,3,9:06.0,,Minnesota full timeout,69,65
252,3,8:52.0,,K. Towns misses 3-pt jump shot from 24 ft,69,65
253,3,8:49.0,,Offensive rebound by J. Culver,69,65
254,3,8:47.0,,J. Culver makes 2-pt layup from 2 ft,69,67
255,3,8:33.0,M. Gasol misses 3-pt jump shot from 25 ft,,69,67
256,3,8:31.0,,Defensive rebound by A. Wiggins,69,67
257,3,8:19.0,,R. Covington misses 3-pt jump shot from 25 ft,69,67
258,3,8:16.0,Defensive rebound by M. Gasol,,69,67
259,3,8:04.0,Turnover by M. Gasol (bad pass),,69,67
260,3,7:57.0,,A. Wiggins misses 3-pt jump shot from 27 ft,69,67
261,3,7:53.0,,Offensive rebound by K. Towns,69,67
262,3,7:49.0,,Turnover by K. Towns (lost ball; steal by F. VanVleet),69,67
263,3,7:42.0,Turnover by K. Lowry (bad pass; steal by R. Covington),,69,67
264,3,7:39.0,,S. Napier misses 3-pt jump shot from 23 ft,69,67
265,3,7:37.0,,Offensive rebound by Team,69,67
266,3,7:37.0,Loose ball foul by F. VanVleet (drawn by K. Towns),,69,67
267,3,7:23.0,,J. Culver misses 2-pt jump shot from 8 ft,69,67
268,3,7:21.0,Defensive rebound by K. Lowry,,69,67
269,3,7:16.0,K. Lowry makes 2-pt jump shot from 7 ft,,71,67
270,3,7:16.0,Shooting foul by J. Culver (drawn by K. Lowry),,71,67
271,3,7:16.0,K. Lowry makes free throw 1 of 1,,72,67
272,3,7:05.0,,J. Culver misses 3-pt jump shot from 24 ft,72,67
273,3,7:05.0,,Offensive rebound by Team,72,67
274,3,7:05.0,Loose ball foul by M. Gasol (drawn by R. Covington),,72,67
275,3,6:57.0,,A. Wiggins makes 2-pt layup at rim,72,69
276,3,6:47.0,Personal foul by R. Covington (drawn by P. Siakam),,72,69
277,3,6:47.0,N. Powell enters the game for F. VanVleet,,72,69
278,3,6:47.0,,J. Okogie enters the game for J. Culver,72,69
279,3,6:37.0,P. Siakam misses 2-pt jump shot from 5 ft,,72,69
280,3,6:37.0,,Defensive rebound by R. Covington,72,69
281,3,6:37.0,Loose ball foul by M. Gasol (drawn by R. Covington),,72,69
282,3,6:25.0,,R. Covington makes 2-pt layup from 2 ft (assist by K. Towns),72,71
283,3,6:19.0,P. Siakam makes 2-pt layup from 3 ft (assist by N. Powell),,74,71
284,3,6:00.0,,R. Covington misses 3-pt jump shot from 23 ft,74,71
285,3,5:57.0,Defensive rebound by N. Powell,,74,71
286,3,5:51.0,K. Lowry makes 3-pt jump shot from 25 ft,,77,71
287,3,5:36.0,,Turnover by R. Covington (lost ball; steal by K. Lowry),77,71
288,3,5:32.0,N. Powell makes 2-pt layup from 1 ft,,79,71
289,3,5:32.0,,Minnesota full timeout,79,71
290,3,5:32.0,S. Ibaka enters the game for M. Gasol,,79,71
291,3,5:32.0,,G. Dieng enters the game for K. Towns,79,71
292,3,5:13.0,,R. Covington misses 2-pt layup from 5 ft,79,71
293,3,5:11.0,Defensive rebound by P. Siakam,,79,71
294,3,5:07.0,N. Powell misses 3-pt jump shot from 22 ft,,79,71
295,3,5:03.0,,Defensive rebound by A. Wiggins,79,71
296,3,4:57.0,,Personal foul by P. Siakam (drawn by A. Wiggins),79,71
297,3,4:44.0,,J. Okogie misses 2-pt jump shot from 6 ft,79,71
298,3,4:42.0,Defensive rebound by K. Lowry,,79,71
299,3,4:36.0,Shooting foul by A. Wiggins (drawn by O. Anunoby),,79,71
300,3,4:36.0,O. Anunoby makes free throw 1 of 2,,80,71
301,3,4:36.0,,J. McLaughlin enters the game for S. Napier,80,71
302,3,4:36.0,O. Anunoby makes free throw 2 of 2,,81,71
303,3,4:24.0,,G. Dieng misses 3-pt jump shot from 26 ft,81,71
304,3,4:21.0,Defensive rebound by P. Siakam,,81,71
305,3,4:12.0,Turnover by P. Siakam (bad pass; steal by J. Okogie),,81,71
306,3,3:59.0,,Personal foul by N. Powell (drawn by G. Dieng),81,71
307,3,3:59.0,,G. Dieng makes free throw 1 of 2,81,72
308,3,3:59.0,R. Hollis-Jefferson enters the game for P. Siakam,,81,72
309,3,3:59.0,,G. Dieng makes free throw 2 of 2,81,73
310,3,3:44.0,Shooting foul by J. McLaughlin (drawn by K. Lowry),,81,73
311,3,3:44.0,K. Lowry makes free throw 1 of 2,,82,73
312,3,3:44.0,K. Lowry makes free throw 2 of 2,,83,73
313,3,3:30.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by A. Wiggins),83,76
314,3,3:11.0,S. Ibaka misses 2-pt jump shot from 12 ft,,83,76
315,3,3:09.0,,Defensive rebound by R. Covington,83,76
316,3,3:04.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by A. Wiggins),83,79
317,3,2:50.0,O. Anunoby misses 3-pt jump shot from 25 ft,,83,79
318,3,2:48.0,,Defensive rebound by G. Dieng,83,79
319,3,2:31.0,,Turnover by G. Dieng (bad pass; steal by R. Hollis-Jefferson),83,79
320,3,2:27.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,86,79
321,3,2:01.0,,Shooting foul by S. Ibaka (drawn by A. Wiggins),86,79
322,3,2:01.0,,A. Wiggins misses free throw 1 of 2,86,79
323,3,2:01.0,,Offensive rebound by Team,86,79
324,3,2:01.0,P. McCaw enters the game for O. Anunoby,,86,79
325,3,2:01.0,F. VanVleet enters the game for K. Lowry,,86,79
326,3,2:01.0,,A. Wiggins makes free throw 2 of 2,86,80
327,3,1:40.0,N. Powell makes 2-pt layup from 3 ft,,88,80
328,3,1:23.0,,J. Okogie misses 3-pt jump shot from 23 ft,88,80
329,3,1:23.0,,Offensive rebound by G. Dieng,88,80
330,3,1:07.0,,G. Dieng makes 2-pt layup from 1 ft (assist by J. Okogie),88,82
331,3,0:53.0,S. Ibaka misses 2-pt jump shot from 21 ft,,88,82
332,3,0:51.0,,Defensive rebound by A. Wiggins,88,82
333,3,0:35.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by J. McLaughlin),88,84
334,3,0:24.0,Shooting foul by R. Covington (drawn by R. Hollis-Jefferson),,88,84
335,3,0:24.0,R. Hollis-Jefferson misses free throw 1 of 2,,88,84
336,3,0:24.0,Offensive rebound by Team,,88,84
337,3,0:24.0,O. Anunoby enters the game for N. Powell,,88,84
338,3,0:24.0,T. Davis enters the game for F. VanVleet,,88,84
339,3,0:24.0,,K. Towns enters the game for G. Dieng,88,84
340,3,0:24.0,R. Hollis-Jefferson makes free throw 2 of 2,,89,84
341,3,0:03.0,,R. Covington misses 3-pt jump shot from 26 ft,89,84
342,3,0:02.0,Defensive rebound by Team,,89,84
343,3,0:01.0,Turnover by O. Anunoby (bad pass; steal by R. Covington),,89,84
344,3,0:00.0,,R. Covington misses 3-pt jump shot from 33 ft,89,84
345,3,0:00.0,,Offensive rebound by Team,89,84
346,4,11:46.0,,Personal foul by S. Ibaka (drawn by K. Towns),89,84
347,4,11:38.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by K. Towns),89,86
348,4,11:13.0,F. VanVleet makes 2-pt jump shot from 20 ft,,91,86
349,4,11:03.0,,J. Culver makes 2-pt layup from 1 ft (assist by K. Towns),91,88
350,4,11:03.0,,Shooting foul by P. McCaw (drawn by J. Culver),91,88
351,4,11:03.0,,J. Culver makes free throw 1 of 1,91,89
352,4,10:51.0,N. Powell misses 3-pt jump shot from 25 ft,,91,89
353,4,10:48.0,Offensive rebound by R. Hollis-Jefferson,,91,89
354,4,10:47.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,93,89
355,4,10:28.0,,Turnover by K. Bates-Diop (lost ball; steal by R. Hollis-Jefferson),93,89
356,4,10:24.0,Shooting foul by J. Culver (drawn by N. Powell),,93,89
357,4,10:24.0,N. Powell makes free throw 1 of 2,,94,89
358,4,10:24.0,N. Powell makes free throw 2 of 2,,95,89
359,4,10:10.0,,Turnover by K. Towns (bad pass; steal by N. Powell),95,89
360,4,10:07.0,N. Powell misses 2-pt layup from 1 ft,,95,89
361,4,10:04.0,Offensive rebound by P. McCaw,,95,89
362,4,10:03.0,P. McCaw makes 2-pt layup from 2 ft,,97,89
363,4,9:44.0,,J. Okogie misses 2-pt layup from 1 ft,97,89
364,4,9:44.0,Defensive rebound by Team,,97,89
365,4,9:44.0,,Loose ball foul by K. Towns (drawn by S. Ibaka),97,89
366,4,9:44.0,,G. Dieng enters the game for K. Towns,97,89
367,4,9:33.0,N. Powell makes 2-pt jump shot from 4 ft (assist by F. VanVleet),,99,89
368,4,9:33.0,,Minnesota full timeout,99,89
369,4,9:33.0,,A. Wiggins enters the game for J. Okogie,99,89
370,4,9:12.0,,Shooting foul by S. Ibaka (drawn by J. Culver),99,89
371,4,9:12.0,,J. Culver makes free throw 1 of 2,99,90
372,4,9:12.0,,J. Culver misses free throw 2 of 2,99,90
373,4,9:10.0,Defensive rebound by S. Ibaka,,99,90
374,4,9:01.0,Shooting foul by G. Dieng (drawn by S. Ibaka),,99,90
375,4,9:01.0,S. Ibaka makes free throw 1 of 2,,100,90
