,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,TORONTO_ACTION,MILWAUKEE_SCORE,TORONTO_SCORE
169,2,6:32.0,,Personal foul by E. Bledsoe (drawn by R. Hollis-Jefferson),35,41
170,2,6:32.0,,O. Anunoby enters the game for C. Boucher,35,41
171,2,6:32.0,,S. Ibaka enters the game for R. Hollis-Jefferson,35,41
172,2,6:32.0,,P. Siakam enters the game for M. Thomas,35,41
173,2,6:23.0,,F. VanVleet makes 3-pt jump shot from 24 ft,35,44
174,2,6:07.0,Turnover by K. Middleton (lost ball; steal by F. VanVleet),,35,44
175,2,6:07.0,,Turnover by F. VanVleet (lost ball; steal by B. Lopez),35,44
176,2,5:59.0,Shooting foul by S. Ibaka (drawn by E. Bledsoe),,35,44
177,2,5:59.0,E. Bledsoe makes free throw 1 of 2,,36,44
178,2,5:59.0,G. Antetokounmpo enters the game for B. Lopez,,36,44
179,2,5:59.0,D. DiVincenzo enters the game for K. Middleton,,36,44
180,2,5:59.0,E. Bledsoe makes free throw 2 of 2,,37,44
181,2,5:37.0,,F. VanVleet misses 3-pt jump shot from 31 ft,37,44
182,2,5:34.0,Defensive rebound by M. Williams,,37,44
183,2,5:31.0,Turnover by E. Bledsoe (bad pass),,37,44
184,2,5:13.0,,P. Siakam misses 3-pt jump shot from 26 ft,37,44
185,2,5:09.0,Defensive rebound by G. Antetokounmpo,,37,44
186,2,5:05.0,D. DiVincenzo misses 3-pt jump shot from 28 ft,,37,44
187,2,5:04.0,,Defensive rebound by Team,37,44
188,2,5:04.0,,M. Thomas enters the game for K. Lowry,37,44
189,2,4:50.0,,O. Anunoby makes 2-pt layup from 1 ft (assist by M. Thomas),37,46
190,2,4:50.0,,Shooting foul by D. DiVincenzo (drawn by O. Anunoby),37,46
191,2,4:50.0,G. Hill enters the game for E. Bledsoe,,37,46
192,2,4:50.0,,O. Anunoby makes free throw 1 of 1,37,47
193,2,4:29.0,W. Matthews misses 3-pt jump shot from 30 ft,,37,47
194,2,4:27.0,,Defensive rebound by P. Siakam,37,47
195,2,4:22.0,,Offensive foul by P. Siakam (drawn by M. Williams),37,47
196,2,4:22.0,,Turnover by P. Siakam (offensive foul),37,47
197,2,4:09.0,G. Hill misses 3-pt jump shot from 25 ft,,37,47
198,2,4:06.0,,Defensive rebound by P. Siakam,37,47
199,2,4:01.0,,S. Ibaka misses 2-pt hook shot from 4 ft,37,47
200,2,3:58.0,Defensive rebound by D. DiVincenzo,,37,47
201,2,3:53.0,M. Williams misses 3-pt jump shot from 24 ft (block by P. Siakam),,37,47
202,2,3:53.0,,Defensive rebound by M. Thomas,37,47
203,2,3:37.0,,Personal foul by M. Williams (drawn by F. VanVleet),37,47
204,2,3:33.0,,Turnover by S. Ibaka (bad pass; steal by G. Hill),37,47
205,2,3:31.0,Shooting foul by F. VanVleet (drawn by G. Hill),,37,47
206,2,3:31.0,G. Hill makes free throw 1 of 2,,38,47
207,2,3:31.0,,Toronto full timeout,38,47
208,2,3:31.0,E. Bledsoe enters the game for W. Matthews,,38,47
209,2,3:31.0,G. Hill makes free throw 2 of 2,,39,47
210,2,3:22.0,,Shooting foul by M. Williams (drawn by P. Siakam),39,47
211,2,3:22.0,,P. Siakam makes free throw 1 of 2,39,48
212,2,3:22.0,,K. Lowry enters the game for M. Thomas,39,48
213,2,3:22.0,,P. Siakam makes free throw 2 of 2,39,49
214,2,3:07.0,Turnover by G. Antetokounmpo (bad pass),,39,49
215,2,2:58.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by S. Ibaka),39,51
216,2,2:42.0,Turnover by E. Bledsoe (bad pass; steal by O. Anunoby),,39,51
217,2,2:35.0,,F. VanVleet misses 2-pt layup from 2 ft,39,51
218,2,2:33.0,Defensive rebound by G. Hill,,39,51
219,2,2:11.0,D. DiVincenzo misses 3-pt jump shot from 24 ft,,39,51
220,2,2:06.0,,Defensive rebound by P. Siakam,39,51
221,2,2:00.0,,Turnover by P. Siakam (bad pass; steal by E. Bledsoe),39,51
222,2,1:50.0,M. Williams makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),,42,51
223,2,1:29.0,,P. Siakam misses 2-pt hook shot from 7 ft,42,51
224,2,1:27.0,Defensive rebound by D. DiVincenzo,,42,51
225,2,1:18.0,G. Antetokounmpo makes 3-pt jump shot from 23 ft (assist by M. Williams),,45,51
226,2,0:57.0,,S. Ibaka misses 2-pt layup from 4 ft (block by G. Antetokounmpo),45,51
227,2,0:56.0,,Offensive rebound by S. Ibaka,45,51
228,2,0:56.0,,Shooting foul by D. DiVincenzo (drawn by S. Ibaka),45,51
229,2,0:56.0,,S. Ibaka misses free throw 1 of 2,45,51
230,2,0:56.0,,Offensive rebound by Team,45,51
231,2,0:56.0,B. Lopez enters the game for D. DiVincenzo,,45,51
232,2,0:56.0,K. Middleton enters the game for M. Williams,,45,51
233,2,0:56.0,,S. Ibaka misses free throw 2 of 2,45,51
234,2,0:55.0,Defensive rebound by G. Antetokounmpo,,45,51
235,2,0:41.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,45,51
236,2,0:38.0,,Defensive rebound by Team,45,51
237,2,0:38.0,Loose ball foul by B. Lopez (drawn by K. Lowry),,45,51
238,2,0:38.0,,K. Lowry misses free throw 1 of 2,45,51
239,2,0:38.0,,Offensive rebound by Team,45,51
240,2,0:38.0,,K. Lowry makes free throw 2 of 2,45,52
241,2,0:31.0,K. Middleton makes 3-pt jump shot from 30 ft,,48,52
242,2,0:18.0,,K. Lowry misses 3-pt jump shot from 28 ft (block by E. Bledsoe),48,52
243,2,0:15.0,Defensive rebound by G. Antetokounmpo,,48,52
244,2,0:04.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,50,52
245,2,0:00.0,,K. Lowry misses 2-pt layup from 5 ft (block by B. Lopez),50,52
246,2,0:00.0,,Offensive rebound by Team,50,52
247,3,11:50.0,,Violation by Team (kicked ball),50,52
248,3,11:44.0,B. Lopez makes 2-pt hook shot from 7 ft,,52,52
249,3,11:20.0,,S. Ibaka misses 3-pt jump shot from 26 ft,52,52
250,3,11:17.0,Defensive rebound by G. Antetokounmpo,,52,52
251,3,11:11.0,E. Bledsoe makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),,55,52
252,3,10:56.0,,O. Anunoby makes 3-pt jump shot from 24 ft (assist by P. Siakam),55,55
253,3,10:37.0,K. Middleton makes 2-pt jump shot from 20 ft,,57,55
254,3,10:17.0,,P. Siakam makes 3-pt jump shot from 25 ft,57,58
255,3,10:01.0,E. Bledsoe misses 2-pt jump shot from 15 ft,,57,58
256,3,9:59.0,,Defensive rebound by O. Anunoby,57,58
257,3,9:54.0,,Personal foul by W. Matthews (drawn by F. VanVleet),57,58
258,3,9:49.0,,F. VanVleet makes 2-pt jump shot from 20 ft (assist by K. Lowry),57,60
259,3,9:34.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,57,60
260,3,9:34.0,Offensive rebound by Team,,57,60
261,3,9:31.0,W. Matthews makes 2-pt layup from 1 ft (assist by E. Bledsoe),,59,60
262,3,9:13.0,,Turnover by S. Ibaka (lost ball; steal by B. Lopez),59,60
263,3,9:06.0,Turnover by B. Lopez (traveling),,59,60
264,3,8:54.0,,S. Ibaka misses 3-pt jump shot from 26 ft,59,60
265,3,8:48.0,Defensive rebound by K. Middleton,,59,60
266,3,8:42.0,Shooting foul by O. Anunoby (drawn by K. Middleton),,59,60
267,3,8:42.0,Instant Replay (Request: Ruling Stands),,59,60
268,3,8:42.0,K. Middleton makes free throw 1 of 3,,60,60
269,3,8:42.0,K. Middleton makes free throw 2 of 3,,61,60
270,3,8:42.0,K. Middleton makes free throw 3 of 3,,62,60
271,3,8:29.0,,F. VanVleet misses 2-pt jump shot from 16 ft,62,60
272,3,8:27.0,Defensive rebound by G. Antetokounmpo,,62,60
273,3,8:17.0,Turnover by B. Lopez (palming),,62,60
274,3,7:58.0,,K. Lowry misses 2-pt layup from 2 ft (block by B. Lopez),62,60
275,3,7:56.0,Defensive rebound by B. Lopez,,62,60
276,3,7:50.0,K. Middleton makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,64,60
277,3,7:33.0,,Turnover by S. Ibaka (out of bounds lost ball),64,60
278,3,7:19.0,B. Lopez misses 3-pt jump shot from 23 ft,,64,60
279,3,7:16.0,Offensive rebound by E. Bledsoe,,64,60
280,3,7:13.0,W. Matthews misses 3-pt jump shot from 23 ft,,64,60
281,3,7:11.0,,Defensive rebound by O. Anunoby,64,60
282,3,7:02.0,,S. Ibaka misses 3-pt jump shot from 26 ft,64,60
283,3,6:57.0,Defensive rebound by K. Middleton,,64,60
284,3,6:52.0,Shooting foul by K. Lowry (drawn by B. Lopez),,64,60
285,3,6:52.0,,Toronto full timeout,64,60
286,3,6:52.0,M. Williams enters the game for G. Antetokounmpo,,64,60
287,3,6:52.0,B. Lopez misses free throw 1 of 2,,64,60
288,3,6:52.0,Offensive rebound by Team,,64,60
289,3,6:52.0,B. Lopez makes free throw 2 of 2,,65,60
290,3,6:31.0,,Shooting foul by M. Williams (drawn by P. Siakam),65,60
291,3,6:31.0,,P. Siakam misses free throw 1 of 2,65,60
292,3,6:31.0,,Offensive rebound by Team,65,60
293,3,6:31.0,G. Antetokounmpo enters the game for B. Lopez,,65,60
294,3,6:31.0,R. Lopez enters the game for M. Williams,,65,60
295,3,6:31.0,,P. Siakam makes free throw 2 of 2,65,61
296,3,6:22.0,Offensive foul by K. Middleton (drawn by O. Anunoby),,65,61
297,3,6:22.0,Turnover by K. Middleton (offensive foul),,65,61
298,3,6:02.0,,F. VanVleet misses 3-pt jump shot from 28 ft,65,61
299,3,5:58.0,Defensive rebound by G. Antetokounmpo,,65,61
300,3,5:57.0,Shooting foul by F. VanVleet (drawn by W. Matthews),,65,61
301,3,5:57.0,W. Matthews makes free throw 1 of 2,,66,61
302,3,5:57.0,G. Hill enters the game for E. Bledsoe,,66,61
303,3,5:57.0,W. Matthews makes free throw 2 of 2,,67,61
304,3,5:47.0,,K. Lowry misses 3-pt jump shot from 27 ft,67,61
305,3,5:45.0,Defensive rebound by G. Antetokounmpo,,67,61
306,3,5:39.0,R. Lopez misses 3-pt jump shot from 23 ft,,67,61
307,3,5:36.0,,Defensive rebound by P. Siakam,67,61
308,3,5:25.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by O. Anunoby),67,64
309,3,5:15.0,Personal foul by P. Siakam (drawn by G. Antetokounmpo),,67,64
310,3,5:15.0,D. DiVincenzo enters the game for W. Matthews,,67,64
311,3,5:15.0,,C. Boucher enters the game for S. Ibaka,67,64
312,3,5:15.0,,T. Davis enters the game for K. Lowry,67,64
313,3,5:09.0,K. Middleton makes 2-pt layup from 6 ft (assist by G. Antetokounmpo),,69,64
314,3,4:57.0,,P. Siakam misses 3-pt jump shot from 28 ft,69,64
315,3,4:55.0,Defensive rebound by K. Middleton,,69,64
316,3,4:47.0,Personal foul by F. VanVleet (drawn by G. Antetokounmpo),,69,64
317,3,4:47.0,G. Antetokounmpo makes free throw 1 of 2,,70,64
318,3,4:47.0,P. Connaughton enters the game for K. Middleton,,70,64
319,3,4:47.0,G. Antetokounmpo makes free throw 2 of 2,,71,64
320,3,4:27.0,,Turnover by F. VanVleet (lost ball; steal by G. Hill),71,64
321,3,4:19.0,D. DiVincenzo misses 3-pt jump shot from 27 ft,,71,64
322,3,4:17.0,Offensive rebound by D. DiVincenzo,,71,64
323,3,4:13.0,G. Hill makes 2-pt jump shot from 20 ft (assist by D. DiVincenzo),,73,64
324,3,3:58.0,,O. Anunoby misses 3-pt jump shot from 25 ft,73,64
325,3,3:56.0,Defensive rebound by Team,,73,64
326,3,3:34.0,Turnover by G. Antetokounmpo (bad pass),,73,64
327,3,3:19.0,,O. Anunoby misses 2-pt jump shot from 5 ft,73,64
328,3,3:17.0,Defensive rebound by G. Antetokounmpo,,73,64
329,3,3:09.0,D. DiVincenzo makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,75,64
330,3,3:03.0,,T. Davis makes 3-pt jump shot from 28 ft (assist by O. Anunoby),75,67
331,3,3:01.0,Milwaukee full timeout,,75,67
332,3,3:01.0,,R. Hollis-Jefferson enters the game for O. Anunoby,75,67
333,3,3:01.0,,K. Lowry enters the game for F. VanVleet,75,67
334,3,2:51.0,,Violation by Team (kicked ball),75,67
335,3,2:43.0,Turnover by R. Lopez (3 sec),,75,67
336,3,2:24.0,,Turnover by P. Siakam (bad pass; steal by D. DiVincenzo),75,67
337,3,2:22.0,Personal foul by C. Boucher (drawn by D. DiVincenzo),,75,67
338,3,2:22.0,D. DiVincenzo misses free throw 1 of 2,,75,67
339,3,2:22.0,Offensive rebound by Team,,75,67
340,3,2:22.0,M. Williams enters the game for G. Antetokounmpo,,75,67
341,3,2:22.0,D. DiVincenzo makes free throw 2 of 2,,76,67
342,3,2:16.0,,Personal foul by G. Hill (drawn by K. Lowry),76,67
343,3,2:02.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,76,67
344,3,2:00.0,,Offensive rebound by R. Hollis-Jefferson,76,67
345,3,2:00.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,76,69
346,3,1:43.0,M. Williams makes 3-pt jump shot from 23 ft (assist by G. Hill),,79,69
347,3,1:24.0,,K. Lowry makes 2-pt jump shot from 16 ft,79,71
348,3,1:13.0,Personal foul by K. Lowry (drawn by G. Hill),,79,71
349,3,1:13.0,,Toronto full timeout,79,71
350,3,1:13.0,,Instant Replay (Challenge: Ruling Stands),79,71
351,3,1:13.0,E. Bledsoe enters the game for D. DiVincenzo,,79,71
352,3,1:13.0,B. Lopez enters the game for R. Lopez,,79,71
353,3,1:13.0,G. Hill makes free throw 1 of 2,,80,71
354,3,1:13.0,G. Hill makes free throw 2 of 2,,81,71
355,3,0:52.0,,P. Siakam misses 2-pt hook shot from 5 ft (block by B. Lopez),81,71
356,3,0:49.0,Defensive rebound by E. Bledsoe,,81,71
357,3,0:31.0,M. Williams makes 3-pt jump shot from 23 ft (assist by G. Hill),,84,71
358,3,0:27.0,,K. Lowry misses 3-pt jump shot from 28 ft,84,71
359,3,0:25.0,Defensive rebound by M. Williams,,84,71
360,3,0:03.0,E. Bledsoe misses 2-pt jump shot from 20 ft,,84,71
361,3,0:00.0,,Defensive rebound by C. Boucher,84,71
362,3,0:00.0,,Turnover by C. Boucher (bad pass; steal by M. Williams),84,71
363,3,0:00.0,M. Williams misses 2-pt layup from 3 ft,,84,71
364,3,0:00.0,Offensive rebound by Team,,84,71
365,4,11:52.0,Violation by Team (kicked ball),,84,71
366,4,11:47.0,,M. Thomas misses 3-pt jump shot from 26 ft,84,71
367,4,11:44.0,,Offensive rebound by M. Thomas,84,71
368,4,11:36.0,,R. Hollis-Jefferson makes 2-pt layup from 5 ft,84,73
369,4,11:36.0,,Shooting foul by B. Lopez (drawn by R. Hollis-Jefferson),84,73
370,4,11:36.0,,R. Hollis-Jefferson misses free throw 1 of 1,84,73
371,4,11:34.0,Defensive rebound by M. Williams,,84,73
