,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,LA LAKERS_ACTION,NEW ORLEANS_SCORE,LA LAKERS_SCORE
29,1,8:17.0,Z. Williamson makes free throw 1 of 2,,3,12
30,1,8:17.0,Z. Williamson makes free throw 2 of 2,,4,12
31,1,8:08.0,,Shooting foul by D. Favors (drawn by A. Davis),4,12
32,1,8:08.0,,A. Davis makes free throw 1 of 2,4,13
33,1,8:08.0,,A. Davis makes free throw 2 of 2,4,14
34,1,8:00.0,Turnover by B. Ingram (bad pass),,4,14
35,1,7:42.0,,L. James makes 3-pt jump shot from 26 ft (assist by A. Davis),4,17
36,1,7:29.0,Z. Williamson misses 2-pt layup from 3 ft,,4,17
37,1,7:28.0,,Defensive rebound by Team,4,17
38,1,7:19.0,,Personal foul by Z. Williamson (drawn by A. Davis),4,17
39,1,7:18.0,,L. James misses 3-pt jump shot from 28 ft,4,17
40,1,7:15.0,Defensive rebound by B. Ingram,,4,17
41,1,6:52.0,J. Holiday misses 3-pt jump shot from 26 ft,,4,17
42,1,6:49.0,,Defensive rebound by J. McGee,4,17
43,1,6:45.0,,L. James misses 3-pt jump shot from 26 ft,4,17
44,1,6:42.0,,Offensive rebound by Team,4,17
45,1,6:35.0,,A. Davis misses 2-pt jump shot from 11 ft,4,17
46,1,6:32.0,Defensive rebound by B. Ingram,,4,17
47,1,6:29.0,Shooting foul by A. Bradley (drawn by B. Ingram),,4,17
48,1,6:29.0,B. Ingram makes free throw 1 of 2,,5,17
49,1,6:29.0,B. Ingram makes free throw 2 of 2,,6,17
50,1,6:17.0,,A. Davis misses 2-pt layup from 2 ft (block by D. Favors),6,17
51,1,6:14.0,,Offensive rebound by J. McGee,6,17
52,1,6:14.0,,J. McGee misses 2-pt layup from 2 ft,6,17
53,1,6:13.0,,Offensive rebound by A. Davis,6,17
54,1,6:11.0,,A. Davis misses 2-pt layup from 2 ft,6,17
55,1,6:09.0,,Offensive rebound by L. James,6,17
56,1,6:04.0,,A. Bradley misses 3-pt jump shot from 26 ft,6,17
57,1,6:00.0,Defensive rebound by B. Ingram,,6,17
58,1,5:57.0,Z. Williamson makes 2-pt dunk from 3 ft (assist by L. Ball),,8,17
59,1,5:51.0,,Turnover by L. James (bad pass),8,17
60,1,5:51.0,J. Redick enters the game for Z. Williamson,,8,17
61,1,5:39.0,B. Ingram makes 2-pt layup from 2 ft (assist by L. Ball),,10,17
62,1,5:39.0,,K. Caldwell-Pope enters the game for D. Green,10,17
63,1,5:23.0,,A. Bradley misses 2-pt jump shot from 17 ft,10,17
64,1,5:18.0,,Offensive rebound by J. McGee,10,17
65,1,5:05.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,10,17
66,1,5:01.0,,Offensive rebound by A. Davis,10,17
67,1,4:58.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Favors),10,17
68,1,4:53.0,L. Ball misses 3-pt jump shot from 25 ft,,10,17
69,1,4:51.0,Offensive rebound by Team,,10,17
70,1,4:51.0,,Loose ball foul by J. McGee (drawn by B. Ingram),10,17
71,1,4:51.0,,K. Kuzma enters the game for L. James,10,17
72,1,4:51.0,,R. Rondo enters the game for J. McGee,10,17
73,1,4:47.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Redick),,12,17
74,1,4:45.0,,LA Lakers full timeout,12,17
75,1,4:35.0,,K. Kuzma misses 2-pt jump shot from 17 ft,12,17
76,1,4:32.0,Defensive rebound by L. Ball,,12,17
77,1,4:28.0,Turnover by J. Redick (lost ball; steal by K. Kuzma),,12,17
78,1,4:14.0,,A. Bradley misses 3-pt jump shot from 24 ft,12,17
79,1,4:13.0,Defensive rebound by J. Redick,,12,17
80,1,4:02.0,Turnover by J. Holiday (bad pass; steal by A. Davis),,12,17
81,1,3:56.0,,K. Caldwell-Pope makes 2-pt dunk from 3 ft (assist by R. Rondo),12,19
82,1,3:35.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by J. Redick),,15,19
83,1,3:25.0,,A. Davis misses 3-pt jump shot from 27 ft,15,19
84,1,3:22.0,Defensive rebound by J. Holiday,,15,19
85,1,3:16.0,B. Ingram makes 2-pt jump shot from 17 ft (assist by J. Holiday),,17,19
86,1,3:11.0,,Personal foul by D. Favors (drawn by A. Davis),17,19
87,1,3:11.0,J. Hart enters the game for D. Favors,,17,19
88,1,3:11.0,N. Melli enters the game for J. Holiday,,17,19
89,1,3:11.0,,M. Morris enters the game for A. Bradley,17,19
90,1,3:03.0,,R. Rondo misses 2-pt layup from 5 ft,17,19
91,1,3:00.0,,Offensive rebound by A. Davis,17,19
92,1,2:59.0,,A. Davis misses 2-pt layup from 2 ft,17,19
93,1,2:58.0,,Offensive rebound by A. Davis,17,19
94,1,2:58.0,,A. Davis makes 2-pt layup from 1 ft,17,21
95,1,2:47.0,L. Ball misses 2-pt jump shot from 18 ft,,17,21
96,1,2:44.0,,Defensive rebound by K. Kuzma,17,21
97,1,2:38.0,,K. Kuzma misses 2-pt hook shot from 4 ft,17,21
98,1,2:35.0,Defensive rebound by N. Melli,,17,21
99,1,2:22.0,N. Melli makes 3-pt jump shot from 26 ft (assist by B. Ingram),,20,21
100,1,2:13.0,,A. Davis misses 2-pt dunk from 2 ft,20,21
101,1,2:10.0,Defensive rebound by N. Melli,,20,21
102,1,1:59.0,B. Ingram misses 3-pt jump shot from 26 ft,,20,21
103,1,1:55.0,,Defensive rebound by M. Morris,20,21
104,1,1:46.0,,M. Morris makes 2-pt dunk from 2 ft (assist by A. Davis),20,23
105,1,1:24.0,B. Ingram misses 3-pt jump shot from 25 ft,,20,23
106,1,1:21.0,,Defensive rebound by A. Davis,20,23
107,1,1:16.0,,A. Davis makes 2-pt layup at rim,20,25
108,1,1:07.0,B. Ingram makes 2-pt dunk from 3 ft (assist by J. Redick),,22,25
109,1,0:44.0,,Shooting foul by J. Redick (drawn by M. Morris),22,25
110,1,0:44.0,,M. Morris makes free throw 1 of 2,22,26
111,1,0:44.0,,L. James enters the game for A. Davis,22,26
112,1,0:44.0,,M. Morris makes free throw 2 of 2,22,27
113,1,0:28.0,N. Melli makes 2-pt dunk from 2 ft (assist by L. Ball),,24,27
114,1,0:08.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by L. James),24,29
115,1,0:08.0,,Shooting foul by J. Redick (drawn by K. Kuzma),24,29
116,1,0:08.0,,K. Kuzma makes free throw 1 of 1,24,30
117,1,0:04.0,Personal take foul by R. Rondo (drawn by L. Ball),,24,30
118,1,0:01.0,B. Ingram makes 2-pt jump shot from 17 ft (assist by L. Ball),,26,30
119,1,0:00.0,Instant Replay (Request: Ruling Stands),,26,30
120,2,11:36.0,J. Holiday makes 2-pt layup from 2 ft (assist by N. Melli),,28,30
121,2,11:18.0,,R. Rondo misses 3-pt jump shot from 23 ft,28,30
122,2,11:15.0,Defensive rebound by J. Hart,,28,30
123,2,11:10.0,Turnover by J. Holiday (bad pass),,28,30
124,2,10:53.0,,K. Kuzma misses 3-pt jump shot from 27 ft,28,30
125,2,10:50.0,,Offensive rebound by D. Howard,28,30
126,2,10:49.0,,D. Howard makes 2-pt layup from 2 ft,28,32
127,2,10:33.0,Personal foul by K. Caldwell-Pope (drawn by N. Melli),,28,32
128,2,10:27.0,N. Melli makes 2-pt layup from 2 ft (assist by J. Hart),,30,32
129,2,10:12.0,,K. Kuzma makes 2-pt dunk from 2 ft (assist by L. James),30,34
130,2,10:02.0,J. Hart makes 3-pt jump shot from 26 ft (assist by J. Holiday),,33,34
131,2,9:38.0,,K. Kuzma misses 3-pt jump shot from 26 ft,33,34
132,2,9:37.0,Defensive rebound by Team,,33,34
133,2,9:29.0,Turnover by J. Holiday (bad pass),,33,34
134,2,9:12.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by R. Rondo),33,36
135,2,9:04.0,J. Holiday makes 2-pt layup from 2 ft,,35,36
136,2,8:51.0,,Turnover by L. James (bad pass; steal by J. Holiday),35,36
137,2,8:48.0,Z. Williamson makes 2-pt layup from 3 ft (assist by J. Holiday),,37,36
138,2,8:48.0,,LA Lakers full timeout,37,36
139,2,8:48.0,,A. Caruso enters the game for K. Kuzma,37,36
140,2,8:48.0,,D. Green enters the game for R. Rondo,37,36
141,2,8:30.0,,L. James makes 2-pt layup from 3 ft (assist by A. Caruso),37,38
142,2,8:18.0,Shooting foul by D. Howard (drawn by Z. Williamson),,37,38
143,2,8:18.0,Z. Williamson makes free throw 1 of 2,,38,38
144,2,8:18.0,E. Moore enters the game for J. Redick,,38,38
145,2,8:18.0,Z. Williamson makes free throw 2 of 2,,39,38
146,2,8:05.0,,L. James makes 2-pt jump shot from 5 ft,39,40
147,2,7:51.0,Z. Williamson misses 2-pt layup from 1 ft (block by D. Howard),,39,40
148,2,7:50.0,Offensive rebound by Team,,39,40
149,2,7:43.0,Turnover by Z. Williamson (bad pass; steal by A. Caruso),,39,40
150,2,7:38.0,,L. James makes 2-pt dunk from 2 ft (assist by A. Caruso),39,42
151,2,7:26.0,Offensive foul by J. Holiday (drawn by A. Caruso),,39,42
152,2,7:26.0,Turnover by J. Holiday (offensive foul),,39,42
153,2,7:15.0,,Turnover by D. Howard (bad pass; steal by E. Moore),39,42
154,2,7:09.0,J. Holiday misses 2-pt dunk from 3 ft,,39,42
155,2,7:04.0,,Defensive rebound by A. Caruso,39,42
156,2,7:00.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by A. Caruso),39,45
157,2,6:52.0,New Orleans full timeout,,39,45
158,2,6:44.0,E. Moore misses 2-pt jump shot from 5 ft,,39,45
159,2,6:42.0,Offensive rebound by Z. Williamson,,39,45
160,2,6:42.0,Z. Williamson makes 2-pt dunk from 2 ft,,41,45
161,2,6:22.0,,Turnover by L. James (bad pass; steal by J. Hart),41,45
162,2,6:07.0,N. Melli misses 3-pt jump shot from 27 ft,,41,45
163,2,6:05.0,,Defensive rebound by L. James,41,45
164,2,5:59.0,,K. Caldwell-Pope misses 3-pt jump shot from 22 ft,41,45
165,2,5:56.0,Defensive rebound by Z. Williamson,,41,45
166,2,5:46.0,N. Melli makes 2-pt dunk from 3 ft (assist by J. Holiday),,43,45
167,2,5:31.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by D. Howard),43,48
168,2,5:21.0,Shooting foul by D. Howard (drawn by Z. Williamson),,43,48
169,2,5:21.0,L. Ball enters the game for J. Holiday,,43,48
170,2,5:21.0,B. Ingram enters the game for N. Melli,,43,48
171,2,5:21.0,,A. Davis enters the game for L. James,43,48
172,2,5:21.0,Z. Williamson misses free throw 1 of 2,,43,48
173,2,5:21.0,Offensive rebound by Team,,43,48
174,2,5:21.0,Z. Williamson makes free throw 2 of 2,,44,48
175,2,5:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 29 ft,44,48
176,2,5:14.0,Defensive rebound by Z. Williamson,,44,48
177,2,5:06.0,Turnover by Z. Williamson (bad pass; steal by K. Caldwell-Pope),,44,48
178,2,5:05.0,,Personal foul by J. Hart (drawn by K. Caldwell-Pope),44,48
179,2,5:05.0,,Instant Replay (Request: Ruling Stands),44,48
180,2,5:05.0,D. Favors enters the game for Z. Williamson,,44,48
181,2,5:04.0,,Personal foul by D. Favors (drawn by D. Howard),44,48
182,2,5:04.0,J. Okafor enters the game for D. Favors,,44,48
183,2,4:51.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by A. Caruso),44,51
184,2,4:51.0,,Away from play foul by J. Okafor (drawn by D. Howard),44,51
185,2,4:51.0,,D. Howard misses free throw 1 of 1,44,51
186,2,4:49.0,,Offensive rebound by Team,44,51
187,2,4:47.0,,A. Davis makes 2-pt dunk from 1 ft (assist by D. Green),44,53
188,2,4:31.0,B. Ingram makes 2-pt jump shot from 13 ft (assist by L. Ball),,46,53
189,2,4:22.0,,A. Davis makes 2-pt layup from 4 ft (assist by A. Caruso),46,55
190,2,4:11.0,B. Ingram misses 2-pt jump shot from 18 ft,,46,55
191,2,4:07.0,,Defensive rebound by D. Howard,46,55
192,2,4:02.0,,D. Green makes 3-pt jump shot from 25 ft (assist by A. Caruso),46,58
193,2,3:54.0,New Orleans full timeout,,46,58
194,2,3:54.0,J. Holiday enters the game for J. Hart,,46,58
195,2,3:54.0,N. Melli enters the game for E. Moore,,46,58
196,2,3:54.0,Z. Williamson enters the game for J. Okafor,,46,58
197,2,3:50.0,Z. Williamson makes 2-pt dunk from 3 ft (assist by B. Ingram),,48,58
198,2,3:23.0,,A. Davis misses 2-pt jump shot from 6 ft,48,58
199,2,3:21.0,Defensive rebound by L. Ball,,48,58
200,2,3:17.0,L. Ball makes 2-pt layup from 3 ft,,50,58
201,2,3:17.0,,LA Lakers full timeout,50,58
202,2,3:17.0,Technical foul by K. Caldwell-Pope,,50,58
203,2,3:17.0,,A. Bradley enters the game for K. Caldwell-Pope,50,58
204,2,3:17.0,,L. James enters the game for A. Caruso,50,58
205,2,3:17.0,,M. Morris enters the game for D. Howard,50,58
206,2,3:17.0,B. Ingram misses technical free throw,,50,58
207,2,3:17.0,,Defensive rebound by Team,50,58
208,2,3:04.0,,Turnover by A. Bradley (bad pass; steal by J. Holiday),50,58
209,2,3:00.0,Shooting foul by M. Morris (drawn by B. Ingram),,50,58
210,2,3:00.0,B. Ingram makes free throw 1 of 2,,51,58
211,2,3:00.0,B. Ingram makes free throw 2 of 2,,52,58
212,2,2:45.0,,A. Davis misses 2-pt hook shot from 5 ft,52,58
213,2,2:43.0,Defensive rebound by J. Holiday,,52,58
214,2,2:37.0,Personal foul by M. Morris (drawn by Z. Williamson),,52,58
215,2,2:37.0,Z. Williamson misses free throw 1 of 2,,52,58
216,2,2:37.0,Offensive rebound by Team,,52,58
217,2,2:37.0,Z. Williamson misses free throw 2 of 2,,52,58
218,2,2:34.0,,Defensive rebound by L. James,52,58
219,2,2:13.0,,L. James makes 2-pt layup from 3 ft,52,60
220,2,1:57.0,B. Ingram makes 2-pt jump shot from 12 ft (assist by Z. Williamson),,54,60
221,2,1:42.0,,D. Green misses 3-pt jump shot from 27 ft,54,60
222,2,1:41.0,,Offensive rebound by D. Green,54,60
223,2,1:41.0,,Personal foul by J. Holiday (drawn by D. Green),54,60
224,2,1:39.0,,D. Green misses 3-pt jump shot from 27 ft,54,60
225,2,1:37.0,Defensive rebound by L. Ball,,54,60
226,2,1:22.0,Z. Williamson misses 2-pt layup from 4 ft,,54,60
227,2,1:20.0,,Defensive rebound by D. Green,54,60
228,2,1:16.0,,A. Bradley misses 3-pt jump shot from 24 ft,54,60
229,2,1:13.0,Defensive rebound by N. Melli,,54,60
230,2,1:02.0,Turnover by B. Ingram (lost ball; steal by A. Bradley),,54,60
231,2,1:00.0,,A. Davis makes 2-pt dunk from 2 ft (assist by D. Green),54,62
232,2,0:55.0,Z. Williamson makes 2-pt dunk from 2 ft (assist by L. Ball),,56,62
233,2,0:32.0,,L. James makes 2-pt layup from 2 ft,56,64
234,2,0:32.0,,Shooting foul by J. Holiday (drawn by L. James),56,64
235,2,0:32.0,J. Hart enters the game for J. Holiday,,56,64
236,2,0:32.0,,L. James misses free throw 1 of 1,56,64
237,2,0:29.0,,Offensive rebound by A. Davis,56,64
238,2,0:29.0,,A. Davis misses 2-pt layup from 1 ft,56,64
239,2,0:29.0,Defensive rebound by L. Ball,,56,64
240,2,0:22.0,B. Ingram misses 3-pt jump shot from 26 ft (block by D. Green),,56,64
241,2,0:22.0,Offensive rebound by Team,,56,64
242,2,0:11.0,Z. Williamson makes 2-pt layup from 2 ft (assist by L. Ball),,58,64
243,2,0:00.0,,L. James misses 3-pt jump shot from 25 ft,58,64
244,2,0:00.0,,Offensive rebound by Team,58,64
245,3,11:49.0,L. Ball makes 3-pt jump shot from 25 ft (assist by Z. Williamson),,61,64
246,3,11:32.0,,L. James misses 3-pt jump shot from 27 ft,61,64
247,3,11:28.0,Defensive rebound by J. Holiday,,61,64
248,3,11:25.0,J. Holiday misses 3-pt jump shot from 28 ft,,61,64
249,3,11:23.0,,Defensive rebound by J. McGee,61,64
250,3,11:18.0,,Personal foul by Z. Williamson (drawn by A. Davis),61,64
251,3,11:09.0,,A. Davis misses 2-pt jump shot from 13 ft,61,64
252,3,11:07.0,,Offensive rebound by J. McGee,61,64
253,3,11:05.0,,A. Bradley misses 3-pt jump shot from 23 ft,61,64
254,3,11:03.0,Defensive rebound by Team,,61,64
255,3,10:53.0,Z. Williamson misses 2-pt layup from 2 ft (block by A. Davis),,61,64
256,3,10:50.0,,Defensive rebound by J. McGee,61,64
257,3,10:45.0,,L. James makes 3-pt jump shot from 26 ft,61,67
258,3,10:35.0,L. Ball misses 3-pt jump shot from 27 ft,,61,67
259,3,10:31.0,,Defensive rebound by A. Bradley,61,67
260,3,10:26.0,,A. Bradley misses 3-pt jump shot from 24 ft,61,67
261,3,10:24.0,,Offensive rebound by L. James,61,67
262,3,10:24.0,,L. James makes 2-pt layup at rim,61,69
263,3,10:01.0,J. Holiday misses 2-pt jump shot from 13 ft,,61,69
264,3,9:58.0,,Defensive rebound by A. Davis,61,69
265,3,9:45.0,,A. Davis misses 2-pt jump shot from 17 ft,61,69
266,3,9:43.0,Defensive rebound by D. Favors,,61,69
267,3,9:36.0,D. Favors misses 2-pt layup from 4 ft,,61,69
268,3,9:35.0,,Defensive rebound by A. Davis,61,69
269,3,9:19.0,,L. James makes 3-pt jump shot from 27 ft,61,72
270,3,9:00.0,L. Ball misses 2-pt layup from 2 ft,,61,72
271,3,8:58.0,,Defensive rebound by J. McGee,61,72
272,3,8:51.0,,L. James makes 3-pt jump shot from 29 ft (assist by A. Bradley),61,75
273,3,8:51.0,New Orleans full timeout,,61,75
274,3,8:40.0,B. Ingram makes 2-pt jump shot from 12 ft (assist by Z. Williamson),,63,75
275,3,8:17.0,,L. James misses 3-pt jump shot from 26 ft,63,75
276,3,8:16.0,Defensive rebound by Team,,63,75
277,3,7:59.0,Turnover by L. Ball (bad pass),,63,75
278,3,7:59.0,Loose ball foul by L. Ball (drawn by L. James),,63,75
279,3,7:44.0,,Turnover by A. Davis (bad pass; steal by B. Ingram),63,75
280,3,7:44.0,Personal foul by L. James (drawn by B. Ingram),,63,75
281,3,7:38.0,Z. Williamson misses 2-pt dunk from 1 ft (block by A. Davis),,63,75
282,3,7:35.0,,Defensive rebound by A. Bradley,63,75
283,3,7:31.0,,A. Bradley misses 3-pt jump shot from 26 ft,63,75
284,3,7:29.0,Defensive rebound by Z. Williamson,,63,75
285,3,7:29.0,Z. Williamson misses 2-pt layup from 2 ft (block by L. James),,63,75
286,3,7:28.0,Offensive rebound by Team,,63,75
287,3,7:26.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by L. Ball),,66,75
288,3,7:09.0,,A. Davis makes 2-pt jump shot from 20 ft (assist by D. Green),66,77
289,3,6:57.0,J. Holiday misses 2-pt jump shot from 6 ft,,66,77
290,3,6:54.0,,Defensive rebound by A. Davis,66,77
291,3,6:51.0,,Turnover by D. Green (bad pass),66,77
292,3,6:51.0,,Loose ball foul by D. Green (drawn by B. Ingram),66,77
293,3,6:43.0,Z. Williamson makes 2-pt layup from 2 ft (assist by B. Ingram),,68,77
294,3,6:43.0,Shooting foul by A. Davis (drawn by Z. Williamson),,68,77
295,3,6:43.0,Z. Williamson makes free throw 1 of 1,,69,77
296,3,6:28.0,,L. James makes 2-pt dunk from 3 ft,69,79
297,3,6:16.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Holiday),,71,79
298,3,6:07.0,,Offensive foul by A. Davis (drawn by J. Holiday),71,79
299,3,6:07.0,,Turnover by A. Davis (offensive foul),71,79
300,3,6:07.0,N. Melli enters the game for Z. Williamson,,71,79
301,3,5:56.0,J. Holiday makes 2-pt hook shot from 5 ft,,73,79
302,3,5:41.0,,A. Davis misses 2-pt jump shot from 6 ft,73,79
303,3,5:40.0,,Offensive rebound by A. Davis,73,79
304,3,5:40.0,,LA Lakers full timeout,73,79
305,3,5:40.0,J. Redick enters the game for L. Ball,,73,79
306,3,5:40.0,,K. Caldwell-Pope enters the game for A. Bradley,73,79
307,3,5:40.0,,K. Kuzma enters the game for L. James,73,79
308,3,5:40.0,,R. Rondo enters the game for J. McGee,73,79
309,3,5:35.0,,R. Rondo misses 2-pt layup from 4 ft,73,79
310,3,5:32.0,Defensive rebound by N. Melli,,73,79
311,3,5:13.0,Turnover by B. Ingram (bad pass; steal by R. Rondo),,73,79
312,3,5:09.0,,Turnover by D. Green (out of bounds lost ball),73,79
313,3,4:52.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Redick),,76,79
314,3,4:42.0,,D. Green misses 3-pt jump shot from 27 ft,76,79
315,3,4:39.0,Defensive rebound by J. Holiday,,76,79
316,3,4:31.0,B. Ingram makes 2-pt jump shot from 16 ft,,78,79
317,3,4:19.0,,Personal foul by J. Redick (drawn by A. Davis),78,79
318,3,4:19.0,,M. Morris enters the game for D. Green,78,79
319,3,4:13.0,,R. Rondo misses 2-pt jump shot from 18 ft,78,79
320,3,4:09.0,Defensive rebound by J. Redick,,78,79
321,3,3:49.0,D. Favors makes 2-pt dunk from 2 ft (assist by J. Holiday),,80,79
322,3,3:38.0,,K. Kuzma makes 2-pt jump shot from 6 ft (assist by K. Caldwell-Pope),80,81
323,3,3:26.0,D. Favors makes 2-pt layup from 1 ft (assist by B. Ingram),,82,81
324,3,3:16.0,,Shooting foul by D. Favors (drawn by A. Davis),82,81
325,3,3:16.0,,A. Davis makes free throw 1 of 2,82,82
326,3,3:16.0,J. Okafor enters the game for D. Favors,,82,82
327,3,3:16.0,,A. Davis makes free throw 2 of 2,82,83
328,3,3:00.0,N. Melli makes 2-pt layup from 2 ft (assist by J. Holiday),,84,83
329,3,2:45.0,,K. Kuzma misses 2-pt jump shot from 17 ft,84,83
330,3,2:43.0,Defensive rebound by N. Melli,,84,83
331,3,2:38.0,Offensive foul by B. Ingram (drawn by R. Rondo),,84,83
332,3,2:38.0,Turnover by B. Ingram (offensive foul),,84,83
333,3,2:25.0,,K. Kuzma misses 3-pt jump shot from 23 ft,84,83
334,3,2:22.0,,Offensive rebound by R. Rondo,84,83
335,3,2:20.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,84,83
336,3,2:17.0,Defensive rebound by J. Okafor,,84,83
337,3,2:12.0,J. Holiday makes 2-pt layup from 3 ft,,86,83
338,3,2:12.0,,LA Lakers full timeout,86,83
339,3,2:12.0,,A. Caruso enters the game for K. Kuzma,86,83
340,3,2:12.0,,L. James enters the game for R. Rondo,86,83
341,3,1:57.0,,Turnover by K. Caldwell-Pope (bad pass; steal by B. Ingram),86,83
342,3,1:40.0,J. Holiday misses 3-pt jump shot from 26 ft,,86,83
343,3,1:37.0,,Defensive rebound by L. James,86,83
344,3,1:27.0,,M. Morris misses 3-pt jump shot from 28 ft,86,83
345,3,1:24.0,Defensive rebound by J. Okafor,,86,83
346,3,1:22.0,B. Ingram misses 3-pt jump shot from 28 ft,,86,83
347,3,1:19.0,,Defensive rebound by A. Davis,86,83
348,3,1:11.0,,L. James makes 3-pt jump shot from 26 ft,86,86
349,3,0:56.0,Turnover by J. Redick (bad pass; steal by K. Caldwell-Pope),,86,86
350,3,0:49.0,,M. Morris misses 3-pt jump shot from 23 ft,86,86
351,3,0:45.0,Defensive rebound by J. Redick,,86,86
352,3,0:35.0,J. Holiday misses 3-pt jump shot from 26 ft,,86,86
353,3,0:32.0,,Defensive rebound by L. James,86,86
354,3,0:27.0,,K. Caldwell-Pope misses 2-pt layup from 3 ft,86,86
355,3,0:25.0,Defensive rebound by J. Redick,,86,86
356,3,0:06.0,J. Holiday misses 2-pt layup from 3 ft (block by M. Morris),,86,86
357,3,0:03.0,,Defensive rebound by A. Davis,86,86
358,3,0:03.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by A. Davis),86,88
359,4,11:43.0,,A. Caruso makes 2-pt layup from 3 ft (assist by L. James),86,90
360,4,11:23.0,Z. Williamson misses 2-pt layup from 2 ft,,86,90
361,4,11:21.0,,Defensive rebound by L. James,86,90
362,4,11:15.0,,L. James makes 2-pt dunk from 2 ft,86,92
363,4,11:15.0,,Shooting foul by J. Hart (drawn by L. James),86,92
364,4,11:15.0,,L. James makes free throw 1 of 1,86,93
365,4,10:56.0,Shooting foul by A. Caruso (drawn by Z. Williamson),,86,93
366,4,10:56.0,Z. Williamson misses free throw 1 of 2,,86,93
367,4,10:56.0,Offensive rebound by Team,,86,93
368,4,10:56.0,Z. Williamson makes free throw 2 of 2,,87,93
369,4,10:41.0,,Turnover by L. James (bad pass; steal by J. Hart),87,93
370,4,10:26.0,Turnover by N. Melli (bad pass),,87,93
371,4,10:12.0,,L. James misses 3-pt jump shot from 30 ft,87,93
372,4,10:09.0,Defensive rebound by J. Redick,,87,93
373,4,10:07.0,Shooting foul by M. Morris (drawn by Z. Williamson),,87,93
374,4,10:07.0,Z. Williamson makes free throw 1 of 2,,88,93
375,4,10:07.0,Z. Williamson makes free throw 2 of 2,,89,93
376,4,9:58.0,,Turnover by A. Caruso (bad pass),89,93
377,4,9:47.0,Shooting foul by K. Caldwell-Pope (drawn by J. Redick),,89,93
378,4,9:47.0,J. Redick makes free throw 1 of 3,,90,93
379,4,9:47.0,J. Redick makes free throw 2 of 3,,91,93
380,4,9:47.0,J. Redick makes free throw 3 of 3,,92,93
381,4,9:33.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by D. Howard),92,95
382,4,9:10.0,L. Ball misses 3-pt jump shot from 25 ft,,92,95
383,4,9:07.0,Offensive rebound by Z. Williamson,,92,95
