,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
382,4,4:34.0,,J. Murray misses 2-pt layup from 5 ft (block by B. Hield),99,108
383,4,4:32.0,Defensive rebound by B. Bogdanović,,99,108
384,4,4:15.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Hield),,102,108
385,4,3:57.0,,J. Murray misses 3-pt jump shot from 25 ft,102,108
386,4,3:53.0,Defensive rebound by B. Hield,,102,108
387,4,3:44.0,B. Hield makes 2-pt dunk from 3 ft (assist by D. Fox),,104,108
388,4,3:22.0,,W. Barton misses 3-pt jump shot from 26 ft,104,108
389,4,3:18.0,Defensive rebound by N. Bjelica,,104,108
390,4,3:13.0,Offensive foul by D. Fox (drawn by J. Murray),,104,108
391,4,3:13.0,Turnover by D. Fox (offensive foul),,104,108
392,4,3:13.0,,Denver full timeout,104,108
393,4,3:13.0,Violation by Team (delay of game),,104,108
394,4,3:01.0,,W. Barton misses 2-pt jump shot from 7 ft,104,108
395,4,2:59.0,,Offensive rebound by N. Jokić,104,108
396,4,2:59.0,,Personal foul by H. Giles (drawn by N. Jokić),104,108
397,4,2:59.0,,N. Jokić makes free throw 1 of 2,104,109
398,4,2:59.0,,N. Jokić makes free throw 2 of 2,104,110
399,4,2:47.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,107,110
400,4,2:26.0,,Shooting foul by N. Bjelica (drawn by J. Grant),107,110
401,4,2:26.0,,J. Grant makes free throw 1 of 2,107,111
402,4,2:26.0,R. Holmes enters the game for H. Giles,,107,111
403,4,2:26.0,,J. Grant makes free throw 2 of 2,107,112
404,4,2:18.0,N. Bjelica misses 3-pt jump shot from 31 ft,,107,112
405,4,2:14.0,Offensive rebound by B. Hield,,107,112
406,4,2:13.0,B. Hield misses 3-pt jump shot from 26 ft,,107,112
407,4,2:13.0,,Defensive rebound by J. Murray,107,112
408,4,1:54.0,,Shooting foul by B. Hield (drawn by J. Murray),107,112
409,4,1:54.0,Sacramento full timeout,,107,112
410,4,1:54.0,Instant Replay (Challenge: Ruling Stands),,107,112
411,4,1:54.0,,J. Murray makes free throw 1 of 2,107,113
412,4,1:54.0,,J. Murray makes free throw 2 of 2,107,114
413,4,1:47.0,D. Fox makes 2-pt jump shot from 6 ft,,109,114
414,4,1:32.0,,Personal foul by B. Bogdanović (drawn by J. Grant),109,114
415,4,1:32.0,,J. Grant makes free throw 1 of 2,109,115
416,4,1:32.0,,J. Grant makes free throw 2 of 2,109,116
417,4,1:20.0,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),,112,116
418,4,1:01.0,,W. Barton misses 3-pt jump shot from 25 ft,112,116
419,4,0:58.0,Defensive rebound by B. Bogdanović,,112,116
420,4,0:49.0,D. Fox misses 2-pt jump shot from 6 ft,,112,116
421,4,0:45.0,,Defensive rebound by J. Murray,112,116
422,4,0:26.0,,N. Jokić makes 2-pt jump shot from 15 ft (assist by J. Murray),112,118
423,4,0:25.0,Sacramento full timeout,,112,118
424,4,0:25.0,,T. Craig enters the game for N. Jokić,112,118
425,4,0:25.0,,M. Plumlee enters the game for J. Murray,112,118
426,4,0:23.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,112,118
427,4,0:20.0,Offensive rebound by B. Bogdanović,,112,118
428,4,0:17.0,N. Bjelica makes 3-pt jump shot from 24 ft (assist by D. Fox),,115,118
429,4,0:16.0,,Denver full timeout,115,118
430,4,0:16.0,,N. Jokić enters the game for T. Craig,115,118
431,4,0:16.0,,J. Murray enters the game for M. Plumlee,115,118
432,4,0:14.0,,Instant Replay (Request: Stands),115,118
433,4,0:14.0,H. Barnes enters the game for R. Holmes,,115,118
434,4,0:09.0,,Denver full timeout,115,118
435,4,0:08.0,,Personal take foul by D. Fox (drawn by W. Barton),115,118
436,4,0:08.0,,W. Barton makes free throw 1 of 2,115,119
437,4,0:08.0,,T. Craig enters the game for N. Jokić,115,119
438,4,0:08.0,,M. Plumlee enters the game for J. Murray,115,119
439,4,0:08.0,,W. Barton makes free throw 2 of 2,115,120
440,4,0:02.0,Turnover by H. Barnes (out of bounds lost ball),,115,120
