,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
201,2,3:18.0,Defensive rebound by J. Harris,,48,30
202,2,3:09.0,J. Harris makes 2-pt layup from 4 ft (assist by T. Prince),,50,30
203,2,3:08.0,,Philadelphia full timeout,50,30
204,2,3:08.0,,J. Embiid enters the game for A. Horford,50,30
205,2,2:53.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by T. Harris),50,33
206,2,2:38.0,Turnover by S. Dinwiddie (bad pass),,50,33
207,2,2:38.0,D. Jordan enters the game for J. Allen,,50,33
208,2,2:20.0,,T. Harris makes 2-pt jump shot from 11 ft,50,35
209,2,2:02.0,Turnover by G. Temple (lost ball; steal by T. Harris),,50,35
210,2,2:02.0,C. LeVert enters the game for G. Temple,,50,35
211,2,1:50.0,,J. Richardson makes 2-pt layup from 1 ft,50,37
212,2,1:33.0,Turnover by T. Prince (bad pass),,50,37
213,2,1:24.0,,Turnover by J. Richardson (traveling),50,37
214,2,1:08.0,Turnover by D. Jordan (bad pass; steal by M. Thybulle),,50,37
215,2,1:07.0,,Personal take foul by D. Jordan (drawn by M. Thybulle),50,37
216,2,0:53.0,,J. Richardson misses 2-pt jump shot from 16 ft,50,37
217,2,0:51.0,,Offensive rebound by J. Embiid,50,37
218,2,0:51.0,,Shooting foul by J. Harris (drawn by J. Embiid),50,37
219,2,0:51.0,,J. Embiid makes free throw 1 of 2,50,38
220,2,0:51.0,,J. Embiid makes free throw 2 of 2,50,39
221,2,0:35.0,C. LeVert makes 2-pt jump shot from 11 ft,,52,39
222,2,0:30.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by J. Richardson),52,42
223,2,0:07.0,C. LeVert misses 2-pt jump shot from 12 ft,,52,42
224,2,0:04.0,Offensive rebound by Team,,52,42
225,2,0:01.0,C. LeVert misses 2-pt jump shot from 7 ft,,52,42
226,2,0:01.0,Offensive rebound by Team,,52,42
227,3,11:45.0,T. Prince misses 2-pt jump shot from 13 ft,,52,42
228,3,11:42.0,,Defensive rebound by G. Robinson,52,42
229,3,11:31.0,,T. Harris misses 2-pt jump shot from 16 ft,52,42
230,3,11:27.0,,Offensive rebound by J. Embiid,52,42
231,3,11:26.0,,J. Embiid makes 2-pt dunk from 1 ft,52,44
232,3,11:05.0,S. Dinwiddie misses 3-pt jump shot from 28 ft,,52,44
233,3,11:02.0,Offensive rebound by C. LeVert,,52,44
234,3,10:59.0,J. Harris misses 3-pt jump shot from 27 ft,,52,44
235,3,10:56.0,,Defensive rebound by T. Harris,52,44
236,3,10:50.0,,T. Harris makes 2-pt jump shot from 18 ft,52,46
237,3,10:27.0,D. Jordan misses 2-pt layup at rim,,52,46
238,3,10:26.0,Offensive rebound by D. Jordan,,52,46
239,3,10:24.0,T. Prince makes 3-pt jump shot from 28 ft (assist by D. Jordan),,55,46
240,3,10:10.0,,G. Robinson makes 2-pt jump shot from 20 ft (assist by T. Harris),55,48
241,3,9:55.0,Shooting foul by J. Richardson (drawn by S. Dinwiddie),,55,48
242,3,9:43.0,S. Dinwiddie makes 2-pt dunk from 1 ft (assist by D. Jordan),,57,48
243,3,9:26.0,,J. Embiid makes 2-pt jump shot from 20 ft,57,50
244,3,9:01.0,C. LeVert makes 2-pt jump shot from 19 ft,,59,50
245,3,8:50.0,,Personal foul by T. Prince (drawn by T. Harris),59,50
246,3,8:42.0,,T. Harris makes 2-pt layup from 1 ft (assist by R. Neto),59,52
247,3,8:30.0,Offensive foul by J. Harris (drawn by R. Neto),,59,52
248,3,8:30.0,Turnover by J. Harris (offensive foul),,59,52
249,3,8:19.0,,T. Harris misses 2-pt layup from 1 ft,59,52
250,3,8:17.0,Defensive rebound by D. Jordan,,59,52
251,3,8:12.0,T. Prince makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,61,52
252,3,7:54.0,,J. Embiid misses 2-pt jump shot from 4 ft (block by S. Dinwiddie),61,52
253,3,7:54.0,Defensive rebound by S. Dinwiddie,,61,52
254,3,7:47.0,D. Jordan makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,63,52
255,3,7:47.0,,Philadelphia full timeout,63,52
256,3,7:31.0,,Shooting foul by D. Jordan (drawn by J. Embiid),63,52
257,3,7:31.0,,J. Embiid makes free throw 1 of 2,63,53
258,3,7:31.0,,A. Burks enters the game for G. Robinson,63,53
259,3,7:31.0,,J. Embiid makes free throw 2 of 2,63,54
260,3,7:09.0,D. Jordan misses 2-pt jump shot from 19 ft,,63,54
261,3,7:06.0,,Defensive rebound by J. Richardson,63,54
262,3,7:01.0,,J. Richardson misses 2-pt jump shot from 12 ft,63,54
263,3,6:58.0,,Offensive rebound by J. Embiid,63,54
264,3,6:58.0,,J. Embiid misses 2-pt layup from 1 ft,63,54
265,3,6:57.0,,Offensive rebound by J. Richardson,63,54
266,3,6:57.0,,J. Richardson misses 2-pt layup from 1 ft,63,54
267,3,6:56.0,,Offensive rebound by J. Embiid,63,54
268,3,6:45.0,,J. Embiid makes 2-pt jump shot from 13 ft,63,56
269,3,6:32.0,C. LeVert misses 3-pt jump shot from 26 ft,,63,56
270,3,6:29.0,,Defensive rebound by J. Embiid,63,56
271,3,6:11.0,,T. Harris misses 3-pt jump shot from 26 ft,63,56
272,3,6:08.0,Defensive rebound by D. Jordan,,63,56
273,3,6:01.0,J. Harris misses 3-pt jump shot from 25 ft,,63,56
274,3,5:59.0,,Defensive rebound by J. Embiid,63,56
275,3,5:49.0,,A. Burks misses 2-pt jump shot from 16 ft,63,56
276,3,5:45.0,Defensive rebound by T. Prince,,63,56
277,3,5:44.0,Shooting foul by A. Burks (drawn by S. Dinwiddie),,63,56
278,3,5:44.0,S. Dinwiddie makes free throw 1 of 2,,64,56
279,3,5:44.0,J. Allen enters the game for D. Jordan,,64,56
280,3,5:44.0,G. Temple enters the game for C. LeVert,,64,56
281,3,5:44.0,,A. Horford enters the game for J. Embiid,64,56
282,3,5:44.0,,S. Milton enters the game for R. Neto,64,56
283,3,5:44.0,,M. Thybulle enters the game for J. Richardson,64,56
284,3,5:44.0,S. Dinwiddie misses free throw 2 of 2,,64,56
285,3,5:40.0,,Defensive rebound by T. Harris,64,56
286,3,5:22.0,,Shooting foul by T. Prince (drawn by T. Harris),64,56
287,3,5:22.0,,T. Harris makes free throw 1 of 2,64,57
288,3,5:22.0,,T. Harris makes free throw 2 of 2,64,58
289,3,5:10.0,S. Dinwiddie misses 2-pt layup from 1 ft,,64,58
290,3,5:08.0,,Defensive rebound by A. Burks,64,58
291,3,4:51.0,,Shooting foul by J. Allen (drawn by A. Burks),64,58
292,3,4:51.0,,A. Burks makes free throw 1 of 2,64,59
293,3,4:51.0,W. Chandler enters the game for T. Prince,,64,59
294,3,4:51.0,,A. Burks makes free throw 2 of 2,64,60
295,3,4:37.0,J. Harris makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,66,60
296,3,4:21.0,,A. Burks misses 2-pt jump shot from 20 ft,66,60
297,3,4:19.0,Defensive rebound by W. Chandler,,66,60
298,3,4:13.0,G. Temple misses 2-pt layup from 2 ft,,66,60
299,3,4:10.0,,Defensive rebound by A. Burks,66,60
300,3,4:08.0,,A. Burks makes 2-pt layup from 2 ft,66,62
301,3,4:07.0,Brooklyn full timeout,,66,62
302,3,3:49.0,J. Allen misses 2-pt layup from 2 ft,,66,62
303,3,3:47.0,,Defensive rebound by A. Horford,66,62
304,3,3:35.0,,A. Horford makes 2-pt layup from 6 ft,66,64
305,3,3:27.0,S. Dinwiddie makes 2-pt layup from 2 ft,,68,64
306,3,3:27.0,Shooting foul by A. Horford (drawn by S. Dinwiddie),,68,64
307,3,3:27.0,S. Dinwiddie makes free throw 1 of 1,,69,64
308,3,3:10.0,,S. Milton misses 3-pt jump shot from 26 ft,69,64
309,3,3:06.0,Defensive rebound by W. Chandler,,69,64
310,3,3:00.0,Shooting foul by T. Harris (drawn by J. Harris),,69,64
311,3,3:00.0,J. Harris makes free throw 1 of 2,,70,64
312,3,3:00.0,D. Jordan enters the game for J. Allen,,70,64
313,3,3:00.0,,J. Embiid enters the game for T. Harris,70,64
314,3,3:00.0,,F. Korkmaz enters the game for M. Thybulle,70,64
315,3,3:00.0,J. Harris makes free throw 2 of 2,,71,64
316,3,2:48.0,,J. Embiid makes 2-pt jump shot from 17 ft (assist by A. Burks),71,66
317,3,2:25.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,71,66
318,3,2:25.0,Offensive rebound by Team,,71,66
319,3,2:25.0,,Loose ball foul by A. Burks (drawn by D. Jordan),71,66
320,3,2:25.0,D. Jordan makes free throw 1 of 2,,72,66
321,3,2:25.0,C. LeVert enters the game for S. Dinwiddie,,72,66
322,3,2:25.0,T. Luwawu-Cabarrot enters the game for J. Harris,,72,66
323,3,2:25.0,D. Jordan makes free throw 2 of 2,,73,66
324,3,2:14.0,,A. Burks makes 3-pt jump shot from 26 ft (assist by S. Milton),73,69
325,3,1:53.0,Turnover by T. Luwawu-Cabarrot (bad pass),,73,69
326,3,1:40.0,,A. Burks makes 2-pt jump shot from 13 ft (assist by J. Embiid),73,71
327,3,1:25.0,W. Chandler misses 3-pt jump shot from 26 ft,,73,71
328,3,1:22.0,,Defensive rebound by A. Burks,73,71
329,3,1:15.0,,S. Milton misses 2-pt layup from 1 ft,73,71
330,3,1:13.0,Defensive rebound by D. Jordan,,73,71
331,3,1:02.0,C. LeVert misses 2-pt layup from 7 ft,,73,71
332,3,1:02.0,,Defensive rebound by Team,73,71
333,3,1:02.0,Loose ball foul by D. Jordan (drawn by J. Embiid),,73,71
334,3,1:02.0,,J. Embiid makes free throw 1 of 2,73,72
335,3,1:02.0,J. Allen enters the game for D. Jordan,,73,72
336,3,1:02.0,,J. Embiid makes free throw 2 of 2,73,73
337,3,0:52.0,G. Temple misses 3-pt jump shot from 26 ft,,73,73
338,3,0:49.0,Offensive rebound by T. Luwawu-Cabarrot,,73,73
339,3,0:44.0,C. LeVert makes 2-pt jump shot from 19 ft,,75,73
340,3,0:35.0,,S. Milton makes 2-pt layup from 1 ft,75,75
341,3,0:35.0,,Shooting foul by C. LeVert (drawn by S. Milton),75,75
342,3,0:35.0,,S. Milton makes free throw 1 of 1,75,76
343,3,0:31.0,C. LeVert makes 3-pt jump shot from 27 ft,,78,76
344,3,0:08.0,,Shooting foul by J. Allen (drawn by J. Embiid),78,76
345,3,0:08.0,,J. Embiid misses free throw 1 of 2,78,76
346,3,0:08.0,,Offensive rebound by Team,78,76
347,3,0:08.0,S. Dinwiddie enters the game for W. Chandler,,78,76
348,3,0:08.0,J. Harris enters the game for T. Luwawu-Cabarrot,,78,76
349,3,0:08.0,,M. Thybulle enters the game for A. Horford,78,76
350,3,0:08.0,,J. Embiid makes free throw 2 of 2,78,77
351,3,0:00.0,C. LeVert misses 2-pt jump shot from 22 ft,,78,77
352,3,0:00.0,Offensive rebound by Team,,78,77
353,4,11:48.0,,J. Embiid misses 2-pt jump shot from 16 ft,78,77
354,4,11:44.0,Defensive rebound by T. Luwawu-Cabarrot,,78,77
355,4,11:32.0,C. LeVert misses 2-pt jump shot from 18 ft,,78,77
356,4,11:27.0,,Defensive rebound by R. Neto,78,77
357,4,11:20.0,,T. Harris misses 3-pt jump shot from 25 ft,78,77
358,4,11:17.0,,Offensive rebound by J. Embiid,78,77
359,4,11:15.0,,J. Richardson misses 3-pt jump shot from 24 ft,78,77
360,4,11:08.0,,Offensive rebound by F. Korkmaz,78,77
361,4,10:57.0,,F. Korkmaz makes 2-pt jump shot from 19 ft (assist by T. Harris),78,79
362,4,10:40.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by F. Korkmaz),,78,79
363,4,10:39.0,,Defensive rebound by J. Embiid,78,79
364,4,10:28.0,,T. Harris misses 3-pt jump shot from 26 ft,78,79
365,4,10:25.0,,Offensive rebound by J. Embiid,78,79
366,4,10:24.0,,Shooting foul by W. Chandler (drawn by J. Embiid),78,79
367,4,10:24.0,,J. Embiid makes free throw 1 of 2,78,80
368,4,10:24.0,,J. Embiid makes free throw 2 of 2,78,81
369,4,10:03.0,W. Chandler misses 2-pt jump shot from 14 ft,,78,81
370,4,10:02.0,Offensive rebound by C. LeVert,,78,81
371,4,9:59.0,C. LeVert misses 3-pt jump shot from 27 ft,,78,81
372,4,9:59.0,,Defensive rebound by T. Harris,78,81
373,4,9:51.0,,F. Korkmaz makes 2-pt layup from 1 ft (assist by R. Neto),78,83
374,4,9:50.0,Brooklyn full timeout,,78,83
375,4,9:26.0,C. LeVert makes 2-pt jump shot from 19 ft,,80,83
376,4,9:09.0,,T. Harris makes 2-pt dunk from 1 ft (assist by R. Neto),80,85
377,4,8:58.0,C. LeVert misses 2-pt layup from 3 ft,,80,85
378,4,8:57.0,Offensive rebound by D. Jordan,,80,85
379,4,8:57.0,D. Jordan misses 2-pt layup from 1 ft,,80,85
380,4,8:55.0,Offensive rebound by Team,,80,85
381,4,8:55.0,S. Dinwiddie enters the game for T. Luwawu-Cabarrot,,80,85
382,4,8:45.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,82,85
383,4,8:32.0,,R. Neto makes 2-pt layup from 2 ft,82,87
