,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
62,1,4:21.0,,Defensive rebound by Team,13,16
63,1,4:21.0,,K. Kuzma enters the game for J. McGee,13,16
64,1,4:13.0,,K. Kuzma misses 3-pt jump shot from 27 ft,13,16
65,1,4:08.0,Defensive rebound by K. Porziņģis,,13,16
66,1,4:07.0,Shooting foul by K. Kuzma (drawn by D. Finney-Smith),,13,16
67,1,4:07.0,D. Finney-Smith misses free throw 1 of 2,,13,16
68,1,4:07.0,Offensive rebound by Team,,13,16
69,1,4:07.0,M. Kleber enters the game for D. Powell,,13,16
70,1,4:07.0,D. Finney-Smith makes free throw 2 of 2,,14,16
71,1,3:57.0,,A. Davis misses 2-pt jump shot from 16 ft,14,16
72,1,3:54.0,Defensive rebound by D. Finney-Smith,,14,16
73,1,3:42.0,,Violation by Team (kicked ball),14,16
74,1,3:42.0,,K. Caldwell-Pope enters the game for A. Bradley,14,16
75,1,3:42.0,,A. Caruso enters the game for D. Green,14,16
76,1,3:42.0,,R. Rondo enters the game for L. James,14,16
77,1,3:42.0,,Violation by Team (delay of game),14,16
78,1,3:42.0,J. Jackson enters the game for D. Finney-Smith,,14,16
79,1,3:29.0,S. Curry misses 2-pt layup from 2 ft,,14,16
80,1,3:27.0,,Defensive rebound by K. Caldwell-Pope,14,16
81,1,3:22.0,,Turnover by K. Caldwell-Pope (out of bounds lost ball),14,16
82,1,3:09.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,14,16
83,1,3:04.0,,Defensive rebound by K. Kuzma,14,16
84,1,2:56.0,,K. Kuzma misses 2-pt jump shot from 4 ft (block by K. Porziņģis),14,16
85,1,2:54.0,Defensive rebound by K. Porziņģis,,14,16
86,1,2:48.0,L. Dončić makes 2-pt layup from 2 ft,,16,16
87,1,2:34.0,,A. Caruso misses 3-pt jump shot from 26 ft,16,16
88,1,2:32.0,Defensive rebound by L. Dončić,,16,16
89,1,2:26.0,Personal foul by A. Caruso (drawn by L. Dončić),,16,16
90,1,2:26.0,L. Dončić makes free throw 1 of 2,,17,16
91,1,2:26.0,D. Powell enters the game for K. Porziņģis,,17,16
92,1,2:26.0,L. Dončić makes free throw 2 of 2,,18,16
93,1,2:17.0,,A. Caruso makes 2-pt layup at rim (assist by R. Rondo),18,18
94,1,2:08.0,L. Dončić misses 3-pt jump shot from 28 ft,,18,18
95,1,2:05.0,,Defensive rebound by K. Kuzma,18,18
96,1,1:52.0,,A. Davis misses 2-pt jump shot from 11 ft,18,18
97,1,1:48.0,Defensive rebound by D. Powell,,18,18
98,1,1:37.0,S. Curry misses 2-pt jump shot from 21 ft,,18,18
99,1,1:35.0,,Defensive rebound by R. Rondo,18,18
100,1,1:30.0,,Personal foul by J. Jackson (drawn by K. Kuzma),18,18
101,1,1:25.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by R. Rondo),18,20
102,1,1:06.0,Turnover by L. Dončić (bad pass; steal by A. Davis),,18,20
103,1,1:05.0,,Shooting foul by L. Dončić (drawn by K. Caldwell-Pope),18,20
104,1,1:05.0,,K. Caldwell-Pope makes free throw 1 of 2,18,21
105,1,1:05.0,D. Wright enters the game for L. Dončić,,18,21
106,1,1:05.0,,K. Caldwell-Pope makes free throw 2 of 2,18,22
107,1,0:44.0,M. Kleber misses 2-pt jump shot from 15 ft,,18,22
108,1,0:42.0,,Defensive rebound by K. Caldwell-Pope,18,22
109,1,0:32.0,,R. Rondo misses 3-pt jump shot from 25 ft,18,22
110,1,0:27.0,Defensive rebound by D. Wright,,18,22
111,1,0:13.0,S. Curry misses 3-pt jump shot from 26 ft,,18,22
112,1,0:11.0,Offensive rebound by M. Kleber,,18,22
113,1,0:11.0,M. Kleber misses 2-pt dunk at rim,,18,22
114,1,0:11.0,,Defensive rebound by Team,18,22
115,1,0:11.0,Loose ball foul by M. Kleber (drawn by A. Davis),,18,22
116,1,0:11.0,,A. Davis misses free throw 1 of 2,18,22
117,1,0:11.0,,Offensive rebound by Team,18,22
118,1,0:11.0,,A. Davis makes free throw 2 of 2,18,23
119,1,0:06.0,Personal foul by A. Davis (drawn by D. Powell),,18,23
120,1,0:06.0,D. Powell misses free throw 1 of 2,,18,23
121,1,0:06.0,Offensive rebound by Team,,18,23
122,1,0:06.0,D. Powell makes free throw 2 of 2,,19,23
123,1,0:03.0,,R. Rondo misses 2-pt layup from 2 ft,19,23
124,1,0:01.0,,Offensive rebound by A. Davis,19,23
125,1,0:01.0,,A. Davis makes 2-pt dunk from 1 ft,19,25
126,2,11:40.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,19,25
127,2,11:37.0,Defensive rebound by B. Marjanović,,19,25
128,2,11:22.0,J. Jackson makes 2-pt layup from 2 ft (assist by D. Wright),,21,25
129,2,11:05.0,,D. Howard makes 2-pt dunk from 1 ft (assist by K. Caldwell-Pope),21,27
130,2,10:48.0,D. Wright makes 2-pt layup from 2 ft,,23,27
131,2,10:28.0,,L. James misses 3-pt jump shot from 25 ft,23,27
132,2,10:25.0,Defensive rebound by B. Marjanović,,23,27
133,2,10:06.0,D. Wright misses 2-pt layup from 6 ft (block by D. Howard),,23,27
134,2,10:03.0,,Defensive rebound by D. Howard,23,27
135,2,10:03.0,,Shooting foul by M. Kleber (drawn by K. Caldwell-Pope),23,27
136,2,10:03.0,,K. Caldwell-Pope makes free throw 1 of 2,23,28
137,2,10:03.0,D. Finney-Smith enters the game for M. Kleber,,23,28
138,2,10:03.0,,K. Caldwell-Pope makes free throw 2 of 2,23,29
139,2,9:44.0,D. Wright misses 2-pt jump shot from 14 ft,,23,29
140,2,9:42.0,Offensive rebound by D. Wright,,23,29
141,2,9:41.0,J. Jackson misses 3-pt jump shot from 26 ft,,23,29
142,2,9:41.0,Offensive rebound by D. Finney-Smith,,23,29
143,2,9:40.0,D. Finney-Smith makes 2-pt dunk at rim,,25,29
144,2,9:37.0,,LA Lakers full timeout,25,29
145,2,9:22.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),25,31
146,2,9:02.0,Offensive foul by B. Marjanović (drawn by K. Caldwell-Pope),,25,31
147,2,9:02.0,Turnover by B. Marjanović (offensive foul),,25,31
148,2,8:55.0,,Personal foul by B. Marjanović (drawn by D. Howard),25,31
149,2,8:46.0,,Shooting foul by D. Finney-Smith (drawn by L. James),25,31
150,2,8:46.0,,L. James misses free throw 1 of 2,25,31
151,2,8:46.0,,Offensive rebound by Team,25,31
152,2,8:46.0,K. Porziņģis enters the game for B. Marjanović,,25,31
153,2,8:46.0,,L. James makes free throw 2 of 2,25,32
154,2,8:30.0,J. Jackson misses 3-pt jump shot from 27 ft,,25,32
155,2,8:26.0,,Defensive rebound by K. Caldwell-Pope,25,32
156,2,8:09.0,,Personal foul by D. Finney-Smith (drawn by K. Caldwell-Pope),25,32
157,2,8:01.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Wright),25,32
158,2,7:50.0,S. Curry misses 2-pt jump shot from 22 ft,,25,32
159,2,7:48.0,,Defensive rebound by Team,25,32
160,2,7:29.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),25,34
161,2,7:06.0,D. Finney-Smith misses 2-pt dunk from 2 ft,,25,34
162,2,7:06.0,,Defensive rebound by Team,25,34
163,2,7:06.0,L. Dončić enters the game for S. Curry,,25,34
164,2,6:54.0,,L. James misses 2-pt jump shot from 12 ft,25,34
165,2,6:52.0,Defensive rebound by K. Porziņģis,,25,34
166,2,6:43.0,D. Wright makes 3-pt jump shot from 27 ft (assist by D. Finney-Smith),,28,34
167,2,6:28.0,,K. Kuzma misses 2-pt jump shot from 7 ft,28,34
168,2,6:28.0,,Offensive rebound by Team,28,34
169,2,6:28.0,Loose ball foul by K. Porziņģis (drawn by D. Howard),,28,34
170,2,6:28.0,,D. Howard misses free throw 1 of 2,28,34
171,2,6:28.0,,Offensive rebound by Team,28,34
172,2,6:28.0,,A. Caruso enters the game for L. James,28,34
173,2,6:28.0,,A. Davis enters the game for K. Kuzma,28,34
174,2,6:28.0,,D. Green enters the game for R. Rondo,28,34
175,2,6:28.0,,D. Howard makes free throw 2 of 2,28,35
176,2,6:18.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Wright),,31,35
177,2,5:58.0,,A. Davis makes 2-pt jump shot from 10 ft (assist by D. Green),31,37
178,2,5:46.0,Turnover by K. Porziņģis (step out of bounds),,31,37
179,2,5:31.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by A. Caruso),31,40
180,2,5:28.0,Dallas full timeout,,31,40
181,2,5:28.0,,Technical foul by R. Carlisle,31,40
182,2,5:28.0,D. Powell enters the game for J. Jackson,,31,40
183,2,5:28.0,,A. Davis makes technical free throw,31,41
184,2,5:14.0,Turnover by L. Dončić (lost ball; steal by D. Green),,31,41
185,2,5:04.0,,D. Howard makes 2-pt dunk from 1 ft (assist by A. Caruso),31,43
186,2,4:45.0,Turnover by D. Wright (bad pass; steal by A. Caruso),,31,43
187,2,4:40.0,,D. Green misses 3-pt jump shot from 26 ft,31,43
188,2,4:36.0,Defensive rebound by L. Dončić,,31,43
189,2,4:34.0,Shooting foul by D. Green (drawn by L. Dončić),,31,43
190,2,4:34.0,L. Dončić makes free throw 1 of 2,,32,43
191,2,4:34.0,S. Curry enters the game for D. Wright,,32,43
192,2,4:34.0,,A. Bradley enters the game for K. Caldwell-Pope,32,43
193,2,4:34.0,L. Dončić makes free throw 2 of 2,,33,43
194,2,4:14.0,,Shooting foul by K. Porziņģis (drawn by A. Davis),33,43
195,2,4:14.0,,A. Davis makes free throw 1 of 2,33,44
196,2,4:14.0,,A. Davis makes free throw 2 of 2,33,45
197,2,4:02.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,33,45
198,2,3:59.0,,Defensive rebound by D. Howard,33,45
199,2,3:49.0,,A. Caruso misses 3-pt jump shot from 25 ft,33,45
200,2,3:45.0,Defensive rebound by D. Finney-Smith,,33,45
201,2,3:37.0,Personal foul by A. Caruso (drawn by S. Curry),,33,45
202,2,3:37.0,,L. James enters the game for A. Caruso,33,45
203,2,3:32.0,Turnover by L. Dončić (bad pass; steal by D. Howard),,33,45
204,2,3:26.0,,D. Howard makes 2-pt dunk at rim (assist by A. Davis),33,47
205,2,3:03.0,Shooting foul by D. Green (drawn by D. Powell),,33,47
206,2,3:03.0,D. Powell makes free throw 1 of 2,,34,47
207,2,3:03.0,,K. Kuzma enters the game for D. Green,34,47
208,2,3:03.0,D. Powell makes free throw 2 of 2,,35,47
209,2,2:49.0,,Turnover by A. Davis (bad pass; steal by L. Dončić),35,47
210,2,2:41.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,38,47
211,2,2:27.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),38,49
212,2,2:17.0,Turnover by D. Finney-Smith (step out of bounds),,38,49
213,2,2:11.0,,Shooting foul by K. Porziņģis (drawn by L. James),38,49
214,2,2:11.0,,L. James makes free throw 1 of 2,38,50
215,2,2:11.0,R. Broekhoff enters the game for K. Porziņģis,,38,50
216,2,2:11.0,,L. James makes free throw 2 of 2,38,51
217,2,2:03.0,Shooting foul by D. Howard (drawn by L. Dončić),,38,51
218,2,2:03.0,Instant Replay (Request: Stands),,38,51
219,2,2:03.0,L. Dončić makes free throw 1 of 2,,39,51
220,2,2:03.0,L. Dončić makes free throw 2 of 2,,40,51
221,2,2:02.0,,Personal take foul by S. Curry (drawn by D. Howard),40,51
222,2,2:02.0,,D. Howard makes free throw 1 of 2,40,52
223,2,2:02.0,J. Brunson enters the game for L. Dončić,,40,52
224,2,2:02.0,,D. Howard makes free throw 2 of 2,40,53
225,2,1:52.0,R. Broekhoff makes 3-pt jump shot from 30 ft (assist by D. Powell),,43,53
226,2,1:39.0,,K. Kuzma misses 3-pt jump shot from 28 ft,43,53
227,2,1:38.0,Defensive rebound by D. Finney-Smith,,43,53
228,2,1:25.0,J. Brunson misses 2-pt layup from 4 ft (block by A. Davis),,43,53
229,2,1:25.0,Offensive rebound by Team,,43,53
230,2,1:20.0,J. Brunson misses 3-pt jump shot from 29 ft,,43,53
231,2,1:17.0,,Defensive rebound by D. Howard,43,53
232,2,1:16.0,,Personal foul by R. Broekhoff (drawn by A. Davis),43,53
233,2,1:16.0,,A. Davis misses free throw 1 of 2,43,53
234,2,1:16.0,,Offensive rebound by Team,43,53
235,2,1:16.0,,A. Davis makes free throw 2 of 2,43,54
236,2,0:49.0,J. Brunson misses 2-pt layup from 3 ft,,43,54
237,2,0:47.0,Offensive rebound by R. Broekhoff,,43,54
238,2,0:39.0,D. Powell misses 3-pt jump shot from 27 ft,,43,54
239,2,0:36.0,,Defensive rebound by K. Kuzma,43,54
240,2,0:21.0,,K. Kuzma misses 2-pt jump shot from 2 ft,43,54
241,2,0:18.0,Defensive rebound by D. Powell,,43,54
242,2,0:04.0,D. Powell misses 3-pt jump shot from 27 ft,,43,54
243,2,0:01.0,,Defensive rebound by A. Davis,43,54
244,3,11:43.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),43,56
245,3,11:29.0,D. Powell misses 2-pt dunk from 2 ft,,43,56
246,3,11:29.0,,Defensive rebound by Team,43,56
247,3,11:20.0,,A. Bradley misses 2-pt layup from 2 ft,43,56
248,3,11:19.0,Defensive rebound by D. Powell,,43,56
249,3,11:13.0,L. Dončić misses 2-pt layup from 3 ft (block by J. McGee),,43,56
250,3,11:10.0,,Defensive rebound by D. Green,43,56
251,3,11:09.0,,Personal take foul by J. Barea (drawn by L. James),43,56
252,3,11:00.0,,J. McGee makes 2-pt layup from 3 ft (assist by L. James),43,58
253,3,11:00.0,,Shooting foul by K. Porziņģis (drawn by J. McGee),43,58
254,3,11:00.0,,J. McGee makes free throw 1 of 1,43,59
255,3,10:49.0,Turnover by K. Porziņģis (lost ball; steal by D. Green),,43,59
256,3,10:43.0,,Turnover by A. Bradley (bad pass; steal by K. Porziņģis),43,59
257,3,10:36.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by L. Dončić),,46,59
258,3,10:13.0,,Offensive foul by A. Bradley (drawn by J. Barea),46,59
259,3,10:13.0,,Turnover by A. Bradley (offensive foul),46,59
260,3,9:58.0,L. Dončić misses 3-pt jump shot from 27 ft,,46,59
261,3,9:54.0,,Defensive rebound by A. Davis,46,59
262,3,9:45.0,,L. James misses 2-pt jump shot from 9 ft,46,59
263,3,9:43.0,Defensive rebound by D. Finney-Smith,,46,59
264,3,9:38.0,J. Barea makes 2-pt layup from 2 ft,,48,59
265,3,9:23.0,,D. Green makes 2-pt layup from 3 ft (assist by L. James),48,61
266,3,9:09.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,51,61
267,3,8:53.0,,D. Green makes 2-pt jump shot from 9 ft,51,63
268,3,8:36.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,51,63
269,3,8:34.0,,Defensive rebound by A. Davis,51,63
270,3,8:26.0,,Personal foul by D. Finney-Smith (drawn by J. McGee),51,63
271,3,8:21.0,,D. Green misses 2-pt jump shot from 17 ft,51,63
272,3,8:17.0,Defensive rebound by D. Powell,,51,63
273,3,8:05.0,Personal foul by A. Bradley (drawn by J. Barea),,51,63
274,3,7:58.0,J. Barea misses 3-pt jump shot from 28 ft,,51,63
275,3,7:57.0,Turnover by D. Powell (bad pass; steal by A. Bradley),,51,63
276,3,7:57.0,Offensive rebound by D. Powell,,51,63
277,3,7:51.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),51,65
278,3,7:40.0,Personal foul by A. Bradley (drawn by L. Dončić),,51,65
279,3,7:33.0,Turnover by J. Barea (bad pass; steal by L. James),,51,65
280,3,7:33.0,,Personal take foul by L. Dončić (drawn by L. James),51,65
281,3,7:16.0,,J. McGee makes 2-pt dunk from 2 ft (assist by L. James),51,67
282,3,7:02.0,L. Dončić makes 2-pt layup from 2 ft,,53,67
283,3,6:45.0,,A. Davis misses 3-pt jump shot from 27 ft,53,67
284,3,6:42.0,,Offensive rebound by J. McGee,53,67
285,3,6:39.0,,A. Bradley makes 2-pt layup from 2 ft (assist by J. McGee),53,69
286,3,6:39.0,Dallas full timeout,,53,69
287,3,6:32.0,Personal foul by A. Bradley (drawn by L. Dončić),,53,69
288,3,6:32.0,,K. Caldwell-Pope enters the game for A. Bradley,53,69
289,3,6:17.0,Turnover by J. Barea (traveling),,53,69
290,3,6:09.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,53,69
291,3,6:04.0,Defensive rebound by K. Porziņģis,,53,69
292,3,5:57.0,L. Dončić misses 3-pt jump shot from 28 ft,,53,69
293,3,5:57.0,,Defensive rebound by Team,53,69
294,3,5:46.0,,Shooting foul by D. Powell (drawn by K. Caldwell-Pope),53,69
295,3,5:46.0,,K. Caldwell-Pope misses free throw 1 of 2,53,69
296,3,5:46.0,,Offensive rebound by Team,53,69
297,3,5:46.0,,K. Caldwell-Pope makes free throw 2 of 2,53,70
298,3,5:35.0,J. Barea makes 3-pt jump shot from 27 ft,,56,70
299,3,5:09.0,,J. McGee makes 2-pt hook shot from 7 ft (assist by D. Green),56,72
300,3,4:57.0,J. Barea misses 2-pt jump shot from 9 ft,,56,72
301,3,4:56.0,Offensive rebound by D. Powell,,56,72
302,3,4:54.0,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Powell),,59,72
303,3,4:52.0,,LA Lakers full timeout,59,72
304,3,4:52.0,,K. Kuzma enters the game for D. Green,59,72
305,3,4:36.0,,L. James makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),59,75
306,3,4:17.0,L. Dončić makes 2-pt layup from 2 ft,,61,75
307,3,4:04.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,61,75
308,3,4:01.0,,Offensive rebound by J. McGee,61,75
309,3,4:01.0,,J. McGee misses 2-pt layup at rim,61,75
310,3,4:00.0,Defensive rebound by D. Finney-Smith,,61,75
311,3,3:51.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,61,75
312,3,3:49.0,,Defensive rebound by L. James,61,75
313,3,3:46.0,,Offensive foul by K. Caldwell-Pope (drawn by L. Dončić),61,75
314,3,3:46.0,,Turnover by K. Caldwell-Pope (offensive foul),61,75
315,3,3:46.0,,A. Caruso enters the game for L. James,61,75
316,3,3:46.0,,R. Rondo enters the game for J. McGee,61,75
317,3,3:32.0,D. Powell makes 2-pt dunk from 2 ft (assist by L. Dončić),,63,75
318,3,3:12.0,,A. Davis makes 2-pt jump shot from 4 ft,63,77
319,3,2:47.0,J. Barea makes 2-pt layup from 1 ft,,65,77
320,3,2:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Rondo),65,80
321,3,2:10.0,K. Porziņģis makes 3-pt jump shot from 31 ft (assist by D. Finney-Smith),,68,80
322,3,1:57.0,,Personal foul by K. Porziņģis (drawn by A. Davis),68,80
323,3,1:57.0,,A. Davis makes free throw 1 of 2,68,81
324,3,1:57.0,J. Jackson enters the game for J. Barea,,68,81
325,3,1:57.0,M. Kleber enters the game for D. Finney-Smith,,68,81
326,3,1:57.0,D. Wright enters the game for K. Porziņģis,,68,81
327,3,1:57.0,,A. Davis makes free throw 2 of 2,68,82
328,3,1:49.0,Personal foul by K. Caldwell-Pope (drawn by L. Dončić),,68,82
329,3,1:49.0,Technical foul by K. Caldwell-Pope,,68,82
330,3,1:49.0,L. Dončić makes technical free throw,,69,82
331,3,1:41.0,Turnover by L. Dončić (bad pass; steal by K. Caldwell-Pope),,69,82
332,3,1:36.0,,A. Caruso makes 2-pt layup from 2 ft,69,84
333,3,1:20.0,Turnover by L. Dončić (bad pass; steal by A. Davis),,69,84
334,3,1:12.0,,Turnover by R. Rondo (bad pass; steal by L. Dončić),69,84
335,3,1:12.0,S. Curry enters the game for L. Dončić,,69,84
336,3,1:00.0,Offensive foul by S. Curry (drawn by K. Caldwell-Pope),,69,84
337,3,1:00.0,Turnover by S. Curry (offensive foul),,69,84
338,3,0:31.0,,R. Rondo misses 2-pt jump shot from 19 ft,69,84
339,3,0:30.0,Defensive rebound by J. Jackson,,69,84
340,3,0:27.0,Turnover by D. Wright (bad pass; steal by K. Kuzma),,69,84
341,3,0:24.0,,Turnover by K. Kuzma (bad pass; steal by S. Curry),69,84
342,3,0:06.0,J. Jackson misses 3-pt jump shot from 24 ft (block by K. Caldwell-Pope),,69,84
343,3,0:05.0,Offensive rebound by Team,,69,84
344,3,0:04.0,S. Curry misses 2-pt jump shot from 16 ft,,69,84
345,3,0:00.0,Offensive rebound by M. Kleber,,69,84
346,4,11:44.0,M. Kleber makes 3-pt jump shot from 27 ft (assist by J. Brunson),,72,84
347,4,11:23.0,,R. Rondo makes 2-pt layup from 1 ft,72,86
348,4,11:12.0,Turnover by J. Brunson (bad pass),,72,86
349,4,11:03.0,,K. Kuzma misses 2-pt jump shot from 4 ft,72,86
350,4,11:01.0,Defensive rebound by M. Kleber,,72,86
351,4,10:55.0,S. Curry makes 2-pt jump shot from 18 ft,,74,86
352,4,10:38.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),74,89
353,4,10:13.0,S. Curry makes 3-pt jump shot from 31 ft (assist by D. Wright),,77,89
354,4,9:58.0,,L. James misses 2-pt jump shot from 16 ft,77,89
355,4,9:53.0,,Offensive rebound by R. Rondo,77,89
356,4,9:42.0,,L. James makes 3-pt jump shot from 27 ft,77,92
357,4,9:30.0,S. Curry misses 2-pt layup from 6 ft (block by R. Rondo),,77,92
358,4,9:30.0,Offensive rebound by Team,,77,92
359,4,9:26.0,M. Kleber misses 3-pt jump shot from 27 ft,,77,92
360,4,9:23.0,,Defensive rebound by R. Rondo,77,92
361,4,9:12.0,,R. Rondo makes 2-pt layup from 2 ft,77,94
362,4,9:06.0,Shooting foul by K. Kuzma (drawn by D. Wright),,77,94
363,4,9:06.0,D. Wright makes free throw 1 of 2,,78,94
364,4,9:06.0,R. Broekhoff enters the game for J. Brunson,,78,94
365,4,9:06.0,D. Wright makes free throw 2 of 2,,79,94
366,4,8:51.0,,Turnover by R. Rondo (back court),79,94
367,4,8:34.0,J. Jackson misses 2-pt jump shot from 10 ft,,79,94
368,4,8:31.0,,Defensive rebound by K. Kuzma,79,94
369,4,8:28.0,,Offensive foul by L. James (drawn by D. Wright),79,94
370,4,8:28.0,,Turnover by L. James (offensive foul),79,94
371,4,8:09.0,S. Curry misses 2-pt layup from 3 ft,,79,94
372,4,8:08.0,Offensive rebound by J. Jackson,,79,94
373,4,8:08.0,Personal foul by K. Caldwell-Pope (drawn by J. Jackson),,79,94
374,4,7:59.0,D. Wright makes 2-pt layup from 3 ft,,81,94
375,4,7:45.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by L. James),81,97
376,4,7:23.0,M. Kleber misses 3-pt jump shot from 27 ft,,81,97
377,4,7:17.0,Offensive rebound by D. Wright,,81,97
378,4,7:17.0,D. Wright makes 2-pt layup from 1 ft,,83,97
379,4,6:56.0,,L. James misses 3-pt jump shot from 27 ft,83,97
