,QUARTER,TIME_REMAINING,UTAH_ACTION,CHICAGO_ACTION,UTAH_SCORE,CHICAGO_SCORE
16,1,9:34.0,,Defensive rebound by W. Carter,2,7
17,1,9:28.0,,K. Dunn misses 2-pt jump shot from 11 ft,2,7
18,1,9:26.0,Defensive rebound by R. Gobert,,2,7
19,1,9:18.0,R. O'Neale misses 3-pt jump shot from 22 ft,,2,7
20,1,9:14.0,,Defensive rebound by K. Dunn,2,7
21,1,9:10.0,,K. Dunn makes 2-pt layup from 2 ft,2,9
22,1,8:56.0,J. Ingles misses 3-pt jump shot from 23 ft,,2,9
23,1,8:53.0,,Defensive rebound by W. Carter,2,9
24,1,8:49.0,,Personal foul by R. O'Neale (drawn by L. Markkanen),2,9
25,1,8:49.0,G. Niang enters the game for R. O'Neale,,2,9
26,1,8:35.0,,W. Carter misses 2-pt layup from 3 ft (block by R. Gobert),2,9
27,1,8:32.0,Defensive rebound by B. Bogdanović,,2,9
28,1,8:29.0,B. Bogdanović makes 2-pt layup from 1 ft,,4,9
29,1,8:12.0,,T. Satoranský misses 2-pt jump shot from 10 ft,4,9
30,1,8:09.0,Defensive rebound by G. Niang,,4,9
31,1,8:01.0,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),,6,9
32,1,7:42.0,,T. Satoranský misses 3-pt jump shot from 25 ft,6,9
33,1,7:39.0,Defensive rebound by J. Ingles,,6,9
34,1,7:33.0,J. Ingles makes 3-pt jump shot from 26 ft,,9,9
35,1,7:18.0,,Z. LaVine misses 2-pt layup from 2 ft,9,9
36,1,7:18.0,Defensive rebound by Team,,9,9
37,1,7:03.0,G. Niang misses 3-pt jump shot from 23 ft,,9,9
38,1,6:59.0,,Defensive rebound by K. Dunn,9,9
39,1,6:55.0,,L. Markkanen misses 3-pt jump shot from 27 ft,9,9
40,1,6:52.0,Defensive rebound by R. Gobert,,9,9
41,1,6:42.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,9,9
42,1,6:35.0,Offensive rebound by R. Gobert,,9,9
43,1,6:35.0,R. Gobert makes 2-pt layup at rim,,11,9
44,1,6:17.0,,L. Markkanen makes 3-pt jump shot from 26 ft,11,12
45,1,5:52.0,G. Niang misses 2-pt jump shot from 19 ft,,11,12
46,1,5:48.0,,Defensive rebound by K. Dunn,11,12
47,1,5:41.0,,Turnover by Z. LaVine (bad pass; steal by G. Niang),11,12
48,1,5:31.0,G. Niang makes 3-pt jump shot from 25 ft (assist by J. Ingles),,14,12
49,1,5:19.0,,Chicago full timeout,14,12
50,1,5:19.0,E. Mudiay enters the game for D. Mitchell,,14,12
51,1,5:19.0,,D. Gafford enters the game for W. Carter,14,12
52,1,5:19.0,,C. White enters the game for K. Dunn,14,12
53,1,5:08.0,,C. White misses 3-pt jump shot from 25 ft,14,12
54,1,5:06.0,Defensive rebound by R. Gobert,,14,12
55,1,4:53.0,J. Ingles misses 3-pt jump shot from 27 ft,,14,12
56,1,4:51.0,,Defensive rebound by L. Markkanen,14,12
57,1,4:43.0,,D. Gafford misses 2-pt layup from 3 ft,14,12
58,1,4:41.0,,Offensive rebound by C. White,14,12
59,1,4:39.0,,L. Markkanen makes 2-pt dunk from 1 ft (assist by Z. LaVine),14,14
60,1,4:20.0,B. Bogdanović misses 2-pt layup from 3 ft,,14,14
61,1,4:17.0,Offensive rebound by B. Bogdanović,,14,14
62,1,4:17.0,B. Bogdanović makes 2-pt layup at rim,,16,14
63,1,4:09.0,,Turnover by Z. LaVine (bad pass; steal by B. Bogdanović),16,14
64,1,4:00.0,Offensive foul by B. Bogdanović (drawn by Z. LaVine),,16,14
65,1,4:00.0,Turnover by B. Bogdanović (offensive foul),,16,14
66,1,4:00.0,J. Clarkson enters the game for J. Ingles,,16,14
67,1,3:48.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by L. Markkanen),16,16
68,1,3:30.0,G. Niang misses 3-pt jump shot from 25 ft,,16,16
69,1,3:27.0,,Defensive rebound by Z. LaVine,16,16
70,1,3:24.0,,Shooting foul by E. Mudiay (drawn by D. Gafford),16,16
71,1,3:24.0,,D. Gafford misses free throw 1 of 2,16,16
72,1,3:24.0,,Offensive rebound by Team,16,16
73,1,3:24.0,,T. Young enters the game for L. Markkanen,16,16
