,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MINNESOTA_ACTION,SAN ANTONIO_SCORE,MINNESOTA_SCORE
385,4,9:53.0,P. Mills misses 2-pt jump shot from 18 ft,,95,107
386,4,9:50.0,,Defensive rebound by J. Layman,95,107
387,4,9:33.0,,T. Graham makes 2-pt layup from 2 ft (assist by K. Towns),95,109
388,4,9:33.0,,Shooting foul by L. Aldridge (drawn by T. Graham),95,109
389,4,9:33.0,San Antonio full timeout,,95,109
390,4,9:33.0,Instant Replay (Challenge: Stands),,95,109
391,4,9:33.0,Technical foul by T. Graham,,95,109
392,4,9:33.0,L. Aldridge makes technical free throw,,96,109
393,4,9:33.0,,T. Graham misses free throw 1 of 1,96,109
394,4,9:30.0,,Offensive rebound by K. Towns,96,109
395,4,9:25.0,,K. Towns misses 3-pt jump shot from 25 ft,96,109
396,4,9:20.0,,Offensive rebound by J. Okogie,96,109
397,4,9:15.0,,K. Towns misses 2-pt layup from 1 ft,96,109
398,4,9:13.0,Defensive rebound by T. Lyles,,96,109
399,4,8:59.0,B. Forbes misses 3-pt jump shot from 25 ft,,96,109
400,4,8:57.0,,Defensive rebound by K. Towns,96,109
401,4,8:40.0,,J. Okogie misses 3-pt jump shot from 25 ft,96,109
402,4,8:38.0,Defensive rebound by L. Aldridge,,96,109
403,4,8:33.0,Turnover by P. Mills (bad pass; steal by A. Wiggins),,96,109
404,4,8:25.0,,A. Wiggins misses 3-pt jump shot from 23 ft,96,109
405,4,8:23.0,Defensive rebound by T. Lyles,,96,109
406,4,8:15.0,Personal foul by K. Towns (drawn by L. Aldridge),,96,109
407,4,8:15.0,D. DeRozan enters the game for P. Mills,,96,109
408,4,8:15.0,,J. Culver enters the game for J. Okogie,96,109
409,4,8:09.0,Shooting foul by J. Layman (drawn by D. DeRozan),,96,109
410,4,8:09.0,D. DeRozan makes free throw 1 of 2,,97,109
411,4,8:09.0,D. DeRozan misses free throw 2 of 2,,97,109
412,4,8:07.0,,Defensive rebound by K. Towns,97,109
413,4,8:00.0,,Minnesota full timeout,97,109
414,4,8:00.0,,J. Teague enters the game for A. Wiggins,97,109
415,4,7:45.0,,J. Teague makes 2-pt jump shot from 17 ft,97,111
416,4,7:28.0,M. Belinelli misses 3-pt jump shot from 23 ft,,97,111
417,4,7:26.0,,Defensive rebound by J. Culver,97,111
418,4,7:12.0,,J. Layman makes 2-pt jump shot from 11 ft (assist by K. Towns),97,113
419,4,7:00.0,D. DeRozan misses 2-pt jump shot from 13 ft,,97,113
420,4,6:57.0,,Defensive rebound by K. Towns,97,113
421,4,6:51.0,,J. Teague misses 2-pt layup from 1 ft (block by D. DeRozan),97,113
422,4,6:51.0,,Offensive rebound by Team,97,113
423,4,6:51.0,D. Murray enters the game for B. Forbes,,97,113
424,4,6:42.0,,J. Culver makes 2-pt layup at rim,97,115
425,4,6:26.0,D. Murray misses 2-pt jump shot from 11 ft,,97,115
426,4,6:23.0,,Defensive rebound by T. Graham,97,115
427,4,6:23.0,,R. Covington enters the game for J. Layman,97,115
428,4,6:15.0,,J. Culver misses 3-pt jump shot from 24 ft,97,115
429,4,6:12.0,Defensive rebound by T. Lyles,,97,115
430,4,6:09.0,Turnover by T. Lyles (bad pass; steal by J. Teague),,97,115
431,4,6:04.0,,K. Towns misses 3-pt jump shot from 24 ft,97,115
432,4,6:01.0,Defensive rebound by T. Lyles,,97,115
433,4,5:40.0,D. Murray makes 2-pt jump shot from 13 ft (assist by M. Belinelli),,99,115
434,4,5:28.0,,Shooting foul by D. Murray (drawn by J. Teague),99,115
435,4,5:28.0,,J. Teague makes free throw 1 of 2,99,116
436,4,5:28.0,,J. Teague makes free throw 2 of 2,99,117
437,4,5:11.0,D. DeRozan makes 2-pt layup from 1 ft (assist by D. Murray),,101,117
438,4,4:51.0,,Personal foul by D. Murray (drawn by K. Towns),101,117
439,4,4:51.0,,K. Towns makes free throw 1 of 2,101,118
440,4,4:51.0,,K. Towns makes free throw 2 of 2,101,119
441,4,4:30.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Lyles),,103,119
442,4,4:11.0,,K. Towns makes 2-pt layup from 1 ft,103,121
443,4,4:08.0,San Antonio full timeout,,103,121
444,4,4:08.0,C. Metu enters the game for L. Aldridge,,103,121
445,4,4:08.0,L. Walker enters the game for D. DeRozan,,103,121
446,4,4:08.0,D. White enters the game for T. Lyles,,103,121
447,4,4:08.0,,N. Vonleh enters the game for J. Culver,103,121
448,4,4:08.0,,A. Wiggins enters the game for K. Towns,103,121
449,4,4:01.0,Personal foul by T. Graham (drawn by M. Belinelli),,103,121
450,4,3:48.0,M. Belinelli misses 3-pt jump shot from 25 ft,,103,121
451,4,3:46.0,,Defensive rebound by A. Wiggins,103,121
452,4,3:36.0,,Personal foul by D. White (drawn by N. Vonleh),103,121
453,4,3:36.0,,N. Vonleh makes free throw 1 of 2,103,122
454,4,3:36.0,,J. Culver enters the game for R. Covington,103,122
455,4,3:36.0,,G. Dieng enters the game for J. Teague,103,122
456,4,3:36.0,,N. Vonleh makes free throw 2 of 2,103,123
457,4,3:15.0,M. Belinelli misses 3-pt jump shot from 27 ft,,103,123
458,4,3:12.0,,Defensive rebound by A. Wiggins,103,123
459,4,3:05.0,,A. Wiggins makes 2-pt layup from 3 ft,103,125
460,4,2:55.0,Personal take foul by G. Dieng (drawn by D. Murray),,103,125
461,4,2:55.0,,J. Okogie enters the game for A. Wiggins,103,125
462,4,2:49.0,Personal foul by T. Graham (drawn by D. White),,103,125
463,4,2:49.0,D. White misses free throw 1 of 2,,103,125
464,4,2:49.0,Offensive rebound by Team,,103,125
465,4,2:49.0,,J. Layman enters the game for T. Graham,103,125
466,4,2:49.0,D. White misses free throw 2 of 2,,103,125
467,4,2:47.0,,Defensive rebound by G. Dieng,103,125
468,4,2:24.0,,G. Dieng misses 2-pt jump shot from 22 ft,103,125
469,4,2:23.0,Defensive rebound by Team,,103,125
470,4,2:09.0,C. Metu makes 2-pt hook shot from 5 ft (assist by M. Belinelli),,105,125
471,4,1:50.0,,J. Layman makes 2-pt jump shot from 19 ft (assist by G. Dieng),105,127
472,4,1:43.0,Shooting foul by J. Layman (drawn by D. Murray),,105,127
473,4,1:43.0,D. Murray makes free throw 1 of 2,,106,127
474,4,1:43.0,D. Murray makes free throw 2 of 2,,107,127
475,4,1:27.0,,J. Culver misses 3-pt jump shot from 30 ft,107,127
476,4,1:22.0,Defensive rebound by C. Metu,,107,127
477,4,1:09.0,L. Walker misses 2-pt layup from 1 ft,,107,127
478,4,1:08.0,Offensive rebound by C. Metu,,107,127
479,4,1:08.0,C. Metu makes 2-pt layup from 1 ft,,109,127
480,4,0:59.0,,G. Dieng misses 3-pt jump shot from 25 ft,109,127
481,4,0:56.0,Defensive rebound by D. White,,109,127
482,4,0:48.0,D. Murray makes 2-pt jump shot from 7 ft,,111,127
483,4,0:48.0,Shooting foul by N. Vonleh (drawn by D. Murray),,111,127
484,4,0:48.0,D. Murray makes free throw 1 of 1,,112,127
485,4,0:40.0,,J. Layman misses 3-pt jump shot from 26 ft,112,127
486,4,0:37.0,Defensive rebound by L. Walker,,112,127
487,4,0:33.0,C. Metu makes 2-pt layup from 1 ft (assist by L. Walker),,114,127
488,4,0:17.0,,J. Culver makes 2-pt dunk from 1 ft,114,129
