,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
83,1,2:58.0,Defensive rebound by B. Biyombo,,21,23
84,1,2:52.0,B. Biyombo makes 2-pt dunk from 3 ft (assist by D. Graham),,23,23
85,1,2:45.0,,B. Beal makes 3-pt jump shot from 27 ft,23,26
86,1,2:32.0,D. Graham makes 2-pt jump shot from 12 ft,,25,26
87,1,2:18.0,,C. Miles misses 2-pt jump shot from 19 ft,25,26
88,1,2:15.0,Defensive rebound by M. Williams,,25,26
89,1,2:08.0,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),,27,26
90,1,1:51.0,,D. Bertāns misses 2-pt layup from 4 ft,27,26
91,1,1:49.0,,Offensive rebound by T. Bryant,27,26
92,1,1:47.0,,C. Miles misses 3-pt jump shot from 26 ft,27,26
93,1,1:47.0,Defensive rebound by B. Biyombo,,27,26
94,1,1:46.0,,Loose ball foul by D. Bertāns (drawn by B. Biyombo),27,26
95,1,1:46.0,,J. McRae enters the game for B. Beal,27,26
96,1,1:46.0,,M. Wagner enters the game for T. Bryant,27,26
97,1,1:36.0,M. Monk makes 2-pt dunk from 1 ft (assist by N. Batum),,29,26
98,1,1:30.0,,Personal foul by M. Monk (drawn by I. Smith),29,26
99,1,1:30.0,,I. Smith makes free throw 1 of 2,29,27
100,1,1:30.0,,I. Smith misses free throw 2 of 2,29,27
101,1,1:27.0,Defensive rebound by B. Biyombo,,29,27
102,1,1:17.0,N. Batum misses 2-pt jump shot from 10 ft,,29,27
103,1,1:14.0,,Defensive rebound by I. Smith,29,27
104,1,1:09.0,,J. McRae misses 2-pt layup from 2 ft,29,27
105,1,1:06.0,Defensive rebound by B. Biyombo,,29,27
106,1,1:00.0,M. Monk makes 2-pt layup from 2 ft,,31,27
107,1,0:53.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by I. Smith),31,30
108,1,0:36.0,Turnover by D. Graham (lost ball; steal by C. Miles),,31,30
109,1,0:32.0,,Offensive foul by M. Wagner (drawn by M. Williams),31,30
110,1,0:32.0,,Turnover by M. Wagner (offensive foul),31,30
111,1,0:10.0,M. Monk makes 3-pt jump shot from 27 ft,,34,30
112,1,0:00.0,,M. Wagner makes 3-pt jump shot from 26 ft (assist by I. Smith),34,33
113,1,0:00.0,,Instant Replay (Request: Stands),34,33
114,2,11:44.0,,I. Smith misses 2-pt layup from 2 ft,34,33
115,2,11:35.0,,Offensive rebound by M. Wagner,34,33
116,2,11:32.0,,M. Wagner makes 2-pt dunk at rim,34,35
117,2,11:21.0,M. Williams makes 3-pt jump shot from 27 ft (assist by N. Batum),,37,35
118,2,11:07.0,,Turnover by M. Wagner (lost ball; steal by D. Graham),37,35
119,2,11:01.0,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),,39,35
120,2,10:48.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. McRae),39,38
121,2,10:29.0,D. Graham makes 3-pt jump shot from 26 ft,,42,38
122,2,10:14.0,,D. Bertāns misses 3-pt jump shot from 26 ft,42,38
123,2,10:11.0,Defensive rebound by M. Williams,,42,38
124,2,10:05.0,M. Monk misses 2-pt jump shot from 9 ft (block by J. McRae),,42,38
125,2,10:00.0,,Defensive rebound by J. McRae,42,38
126,2,9:51.0,,J. McRae makes 2-pt dunk from 1 ft (assist by C. Miles),42,40
127,2,9:31.0,M. Williams misses 2-pt dunk from 1 ft,,42,40
128,2,9:29.0,Offensive rebound by N. Batum,,42,40
129,2,9:28.0,D. Graham misses 3-pt jump shot from 27 ft,,42,40
130,2,9:24.0,,Defensive rebound by M. Wagner,42,40
131,2,9:17.0,,D. Bertāns misses 3-pt jump shot from 26 ft,42,40
132,2,9:13.0,Defensive rebound by D. Bacon,,42,40
133,2,9:04.0,D. Bacon misses 2-pt layup from 7 ft,,42,40
134,2,9:02.0,,Defensive rebound by D. Bertāns,42,40
135,2,8:56.0,,M. Wagner misses 3-pt jump shot from 28 ft,42,40
136,2,8:52.0,Defensive rebound by N. Batum,,42,40
137,2,8:37.0,M. Monk makes 3-pt jump shot from 27 ft (assist by D. Bacon),,45,40
138,2,8:20.0,,J. McRae makes 2-pt jump shot from 22 ft,45,42
139,2,7:59.0,Shooting foul by J. McRae (drawn by M. Monk),,45,42
140,2,7:59.0,M. Monk makes free throw 1 of 2,,46,42
141,2,7:59.0,T. Rozier enters the game for N. Batum,,46,42
142,2,7:59.0,P. Washington enters the game for D. Graham,,46,42
143,2,7:59.0,C. Zeller enters the game for M. Williams,,46,42
144,2,7:59.0,,B. Beal enters the game for C. Miles,46,42
145,2,7:59.0,,T. Bryant enters the game for M. Wagner,46,42
146,2,7:59.0,M. Monk makes free throw 2 of 2,,47,42
147,2,7:43.0,,Shooting foul by C. Zeller (drawn by J. McRae),47,42
148,2,7:43.0,,J. McRae makes free throw 1 of 2,47,43
149,2,7:43.0,M. Bridges enters the game for M. Monk,,47,43
150,2,7:43.0,,J. McRae makes free throw 2 of 2,47,44
151,2,7:20.0,D. Bacon misses 2-pt jump shot from 21 ft,,47,44
152,2,7:16.0,,Defensive rebound by B. Beal,47,44
153,2,7:09.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by D. Bertāns),47,47
154,2,6:59.0,C. Zeller misses 3-pt jump shot from 26 ft,,47,47
155,2,6:56.0,Offensive rebound by M. Bridges,,47,47
156,2,6:55.0,M. Bridges misses 2-pt layup from 2 ft (block by I. Smith),,47,47
157,2,6:55.0,Offensive rebound by M. Bridges,,47,47
158,2,6:50.0,M. Bridges makes 2-pt layup from 1 ft,,49,47
159,2,6:44.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by B. Beal),49,50
160,2,6:43.0,Charlotte full timeout,,49,50
161,2,6:24.0,T. Rozier misses 2-pt jump shot from 19 ft,,49,50
162,2,6:20.0,,Defensive rebound by T. Bryant,49,50
163,2,6:04.0,,T. Bryant misses 2-pt layup from 3 ft,49,50
164,2,6:03.0,Defensive rebound by C. Zeller,,49,50
165,2,5:58.0,C. Zeller makes 2-pt dunk from 2 ft (assist by T. Rozier),,51,50
166,2,5:50.0,,D. Bertāns makes 3-pt jump shot from 28 ft (assist by I. Smith),51,53
167,2,5:32.0,T. Rozier makes 3-pt jump shot from 22 ft (assist by P. Washington),,54,53
168,2,5:23.0,,D. Bertāns makes 3-pt jump shot from 25 ft (assist by I. Smith),54,56
169,2,5:21.0,Charlotte full timeout,,54,56
170,2,5:21.0,D. Graham enters the game for D. Bacon,,54,56
171,2,4:58.0,M. Bridges makes 2-pt jump shot from 18 ft (assist by D. Graham),,56,56
172,2,4:33.0,,I. Smith misses 2-pt layup from 4 ft,56,56
173,2,4:30.0,Defensive rebound by P. Washington,,56,56
174,2,4:28.0,Turnover by P. Washington (bad pass; steal by D. Bertāns),,56,56
175,2,4:23.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by D. Bertāns),56,59
176,2,4:17.0,C. Zeller misses 2-pt layup from 1 ft (block by T. Bryant),,56,59
177,2,4:17.0,,Defensive rebound by D. Bertāns,56,59
178,2,4:10.0,,J. McRae misses 3-pt jump shot from 24 ft,56,59
179,2,4:05.0,Defensive rebound by T. Rozier,,56,59
180,2,4:03.0,D. Graham misses 3-pt jump shot from 25 ft,,56,59
181,2,3:59.0,Offensive rebound by C. Zeller,,56,59
182,2,3:51.0,T. Rozier makes 2-pt layup from 2 ft,,58,59
183,2,3:38.0,,T. Bryant misses 3-pt jump shot from 27 ft,58,59
184,2,3:35.0,Defensive rebound by C. Zeller,,58,59
185,2,3:28.0,T. Rozier makes 2-pt layup from 1 ft,,60,59
186,2,3:22.0,,Washington full timeout,60,59
187,2,3:22.0,,T. Brown enters the game for D. Bertāns,60,59
188,2,3:22.0,,R. Hachimura enters the game for T. Bryant,60,59
189,2,3:22.0,,I. Thomas enters the game for J. McRae,60,59
190,2,3:22.0,,M. Wagner enters the game for I. Smith,60,59
191,2,3:12.0,,Turnover by I. Thomas (traveling),60,59
192,2,2:48.0,C. Zeller makes 2-pt layup from 1 ft,,62,59
193,2,2:29.0,,R. Hachimura makes 2-pt dunk from 1 ft (assist by M. Wagner),62,61
194,2,2:15.0,C. Zeller misses 2-pt hook shot from 3 ft,,62,61
195,2,2:13.0,,Defensive rebound by T. Brown,62,61
196,2,2:01.0,,Shooting foul by P. Washington (drawn by R. Hachimura),62,61
197,2,2:01.0,,R. Hachimura makes free throw 1 of 2,62,62
198,2,2:01.0,N. Batum enters the game for C. Zeller,,62,62
199,2,2:01.0,,R. Hachimura misses free throw 2 of 2,62,62
200,2,1:59.0,Defensive rebound by P. Washington,,62,62
201,2,1:45.0,P. Washington misses 2-pt hook shot from 13 ft,,62,62
202,2,1:42.0,,Defensive rebound by T. Brown,62,62
203,2,1:28.0,,R. Hachimura misses 2-pt jump shot from 15 ft,62,62
204,2,1:24.0,,Offensive rebound by T. Brown,62,62
205,2,1:20.0,,I. Thomas misses 3-pt jump shot from 26 ft,62,62
206,2,1:17.0,Defensive rebound by N. Batum,,62,62
207,2,1:10.0,M. Bridges makes 2-pt layup from 1 ft,,64,62
208,2,1:03.0,,M. Wagner misses 2-pt hook shot from 4 ft,64,62
209,2,1:03.0,Defensive rebound by D. Graham,,64,62
210,2,1:03.0,Personal foul by B. Beal (drawn by D. Graham),,64,62
211,2,1:03.0,,T. Bryant enters the game for M. Wagner,64,62
212,2,0:51.0,Offensive foul by P. Washington (drawn by B. Beal),,64,62
213,2,0:51.0,Turnover by P. Washington (offensive foul),,64,62
214,2,0:34.0,,B. Beal misses 2-pt dunk from 3 ft,64,62
215,2,0:30.0,Defensive rebound by D. Graham,,64,62
216,2,0:27.0,Personal foul by T. Brown (drawn by T. Rozier),,64,62
217,2,0:27.0,T. Rozier makes free throw 1 of 2,,65,62
218,2,0:27.0,M. Williams enters the game for P. Washington,,65,62
219,2,0:27.0,T. Rozier makes free throw 2 of 2,,66,62
220,2,0:11.0,,Turnover by T. Brown (bad pass; steal by M. Williams),66,62
221,2,0:01.0,D. Graham makes 2-pt hook shot from 7 ft,,68,62
222,2,0:00.0,,T. Brown misses 3-pt jump shot from 49 ft,68,62
223,2,0:00.0,,Offensive rebound by Team,68,62
224,3,11:42.0,,R. Hachimura makes 2-pt layup from 1 ft (assist by B. Beal),68,64
225,3,11:18.0,T. Rozier misses 3-pt jump shot from 26 ft,,68,64
226,3,11:15.0,Offensive rebound by M. Bridges,,68,64
227,3,11:13.0,Offensive rebound by Team,,68,64
228,3,11:13.0,T. Rozier misses 3-pt jump shot from 26 ft,,68,64
229,3,10:59.0,D. Graham makes 2-pt jump shot from 5 ft,,70,64
230,3,10:53.0,,Turnover by R. Hachimura (bad pass; steal by T. Rozier),70,64
231,3,10:45.0,P. Washington misses 2-pt layup from 7 ft,,70,64
232,3,10:43.0,,Defensive rebound by R. Hachimura,70,64
233,3,10:38.0,,I. Thomas misses 2-pt layup from 1 ft (block by C. Zeller),70,64
234,3,10:34.0,Defensive rebound by M. Bridges,,70,64
235,3,10:34.0,Shooting foul by R. Hachimura (drawn by M. Bridges),,70,64
236,3,10:34.0,M. Bridges makes free throw 1 of 2,,71,64
237,3,10:34.0,M. Bridges makes free throw 2 of 2,,72,64
238,3,10:19.0,,Turnover by I. Thomas (lost ball; steal by M. Bridges),72,64
239,3,10:15.0,M. Bridges misses 3-pt jump shot from 27 ft,,72,64
240,3,10:10.0,,Defensive rebound by R. Hachimura,72,64
241,3,10:06.0,,T. Bryant makes 2-pt dunk at rim (assist by T. Brown),72,66
242,3,9:54.0,Personal foul by T. Bryant (drawn by C. Zeller),,72,66
243,3,9:44.0,T. Rozier makes 2-pt dunk from 1 ft (assist by C. Zeller),,74,66
244,3,9:23.0,,R. Hachimura misses 2-pt hook shot from 5 ft,74,66
245,3,9:21.0,,Offensive rebound by T. Bryant,74,66
246,3,9:20.0,,T. Bryant makes 2-pt dunk from 2 ft,74,68
247,3,9:04.0,T. Rozier makes 2-pt jump shot from 15 ft,,76,68
248,3,8:47.0,,R. Hachimura makes 2-pt layup at rim (assist by I. Thomas),76,70
249,3,8:36.0,D. Graham makes 2-pt layup from 1 ft,,78,70
250,3,8:18.0,,B. Beal makes 3-pt jump shot from 26 ft,78,73
251,3,7:55.0,D. Graham misses 3-pt jump shot from 26 ft,,78,73
252,3,7:50.0,Offensive rebound by P. Washington,,78,73
253,3,7:43.0,Turnover by M. Bridges (out of bounds lost ball),,78,73
254,3,7:43.0,Violation by Team (delay of game),,78,73
255,3,7:31.0,,T. Bryant makes 2-pt jump shot from 17 ft (assist by T. Brown),78,75
256,3,7:09.0,M. Bridges misses 2-pt layup from 7 ft,,78,75
257,3,7:06.0,,Defensive rebound by T. Brown,78,75
258,3,7:01.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by B. Beal),78,78
259,3,7:00.0,Charlotte full timeout,,78,78
260,3,7:00.0,N. Batum enters the game for D. Graham,,78,78
261,3,6:43.0,M. Bridges makes 2-pt layup from 2 ft,,80,78
262,3,6:19.0,,B. Beal makes 2-pt jump shot from 14 ft,80,80
263,3,6:06.0,T. Rozier misses 2-pt layup from 2 ft,,80,80
264,3,6:05.0,,Defensive rebound by B. Beal,80,80
265,3,5:56.0,,R. Hachimura makes 2-pt layup from 1 ft (assist by I. Thomas),80,82
266,3,5:33.0,T. Rozier misses 3-pt jump shot from 27 ft,,80,82
267,3,5:30.0,,Defensive rebound by B. Beal,80,82
268,3,5:27.0,,I. Thomas misses 3-pt jump shot from 27 ft,80,82
269,3,5:23.0,Defensive rebound by P. Washington,,80,82
270,3,5:19.0,P. Washington makes 2-pt dunk from 1 ft (assist by N. Batum),,82,82
271,3,5:19.0,M. Monk enters the game for M. Bridges,,82,82
272,3,5:19.0,M. Williams enters the game for C. Zeller,,82,82
273,3,5:00.0,,R. Hachimura makes 2-pt jump shot from 15 ft (assist by I. Thomas),82,84
274,3,4:32.0,P. Washington misses 2-pt hook shot from 14 ft,,82,84
275,3,4:30.0,,Defensive rebound by T. Bryant,82,84
276,3,4:19.0,,B. Beal makes 2-pt jump shot from 19 ft,82,86
277,3,3:53.0,N. Batum makes 3-pt jump shot from 23 ft (assist by T. Rozier),,85,86
278,3,3:34.0,,R. Hachimura misses 3-pt jump shot from 26 ft,85,86
279,3,3:31.0,Defensive rebound by M. Monk,,85,86
280,3,3:24.0,T. Rozier makes 2-pt layup from 2 ft (assist by M. Monk),,87,86
281,3,3:11.0,,B. Beal misses 2-pt jump shot from 21 ft,87,86
282,3,3:07.0,Defensive rebound by P. Washington,,87,86
283,3,2:56.0,P. Washington makes 3-pt jump shot from 26 ft (assist by N. Batum),,90,86
284,3,2:54.0,,Washington full timeout,90,86
285,3,2:54.0,M. Bridges enters the game for T. Rozier,,90,86
286,3,2:54.0,D. Graham enters the game for P. Washington,,90,86
287,3,2:54.0,,D. Bertāns enters the game for T. Bryant,90,86
288,3,2:54.0,,I. Smith enters the game for R. Hachimura,90,86
289,3,2:54.0,,M. Wagner enters the game for I. Thomas,90,86
290,3,2:43.0,,Turnover by T. Brown (bad pass; steal by M. Monk),90,86
291,3,2:39.0,Personal foul by M. Wagner (drawn by M. Monk),,90,86
292,3,2:39.0,,C. Miles enters the game for T. Brown,90,86
293,3,2:22.0,M. Bridges makes 2-pt layup from 1 ft,,92,86
294,3,2:06.0,,I. Smith makes 2-pt layup from 1 ft,92,88
295,3,1:46.0,Turnover by N. Batum (bad pass; steal by I. Smith),,92,88
296,3,1:43.0,,B. Beal misses 2-pt layup from 1 ft,92,88
297,3,1:38.0,,Offensive rebound by B. Beal,92,88
298,3,1:30.0,,D. Bertāns makes 2-pt jump shot from 6 ft (assist by B. Beal),92,90
299,3,1:19.0,Personal foul by M. Wagner (drawn by M. Williams),,92,90
300,3,1:17.0,M. Bridges misses 2-pt layup from 4 ft,,92,90
301,3,1:15.0,,Defensive rebound by D. Bertāns,92,90
302,3,1:11.0,,B. Beal misses 3-pt jump shot from 26 ft,92,90
303,3,1:07.0,Defensive rebound by D. Graham,,92,90
304,3,0:50.0,M. Williams makes 2-pt hook shot from 5 ft (assist by D. Graham),,94,90
305,3,0:35.0,,I. Smith misses 2-pt jump shot from 16 ft,94,90
306,3,0:31.0,Defensive rebound by M. Monk,,94,90
307,3,0:12.0,M. Monk makes 2-pt layup from 5 ft,,96,90
308,3,0:05.0,,Personal foul by N. Batum (drawn by B. Beal),96,90
309,3,0:02.0,,D. Bertāns misses 3-pt jump shot from 27 ft,96,90
310,3,0:02.0,Defensive rebound by D. Graham,,96,90
311,4,11:42.0,M. Monk misses 3-pt jump shot from 27 ft,,96,90
312,4,11:39.0,,Defensive rebound by D. Bertāns,96,90
313,4,11:27.0,,M. Wagner makes 2-pt dunk from 2 ft (assist by D. Bertāns),96,92
314,4,11:11.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by N. Batum),,99,92
315,4,10:46.0,,B. Beal makes 2-pt layup from 1 ft,99,94
316,4,10:39.0,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),,101,94
317,4,10:25.0,,B. Beal misses 3-pt jump shot from 26 ft,101,94
318,4,10:23.0,Defensive rebound by Team,,101,94
319,4,10:23.0,,Loose ball foul by D. Bertāns (drawn by D. Graham),101,94
320,4,10:23.0,C. Zeller enters the game for N. Batum,,101,94
321,4,10:11.0,Turnover by D. Graham (bad pass; steal by M. Wagner),,101,94
322,4,10:05.0,,D. Bertāns misses 3-pt jump shot from 26 ft,101,94
323,4,10:00.0,Defensive rebound by M. Bridges,,101,94
324,4,9:59.0,Personal foul by M. Wagner (drawn by C. Zeller),,101,94
325,4,9:59.0,P. Washington enters the game for M. Williams,,101,94
326,4,9:53.0,M. Monk makes 3-pt jump shot from 25 ft (assist by D. Graham),,104,94
327,4,9:47.0,,Personal foul by M. Monk (drawn by C. Miles),104,94
328,4,9:39.0,,C. Miles misses 3-pt jump shot from 26 ft,104,94
329,4,9:35.0,Defensive rebound by M. Bridges,,104,94
330,4,9:25.0,M. Bridges makes 3-pt jump shot from 25 ft,,107,94
331,4,9:23.0,,Washington full timeout,107,94
332,4,9:23.0,,T. Bryant enters the game for C. Miles,107,94
333,4,9:23.0,,J. McRae enters the game for M. Wagner,107,94
334,4,9:10.0,,D. Bertāns misses 3-pt jump shot from 28 ft,107,94
335,4,9:07.0,,Offensive rebound by I. Smith,107,94
336,4,9:04.0,,B. Beal makes 2-pt layup from 2 ft (assist by I. Smith),107,96
337,4,8:47.0,M. Bridges makes 2-pt jump shot from 9 ft,,109,96
338,4,8:32.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by J. McRae),109,99
339,4,8:16.0,Turnover by D. Graham (lost ball; steal by I. Smith),,109,99
340,4,8:12.0,,I. Smith makes 2-pt layup from 4 ft,109,101
341,4,8:12.0,Charlotte full timeout,,109,101
342,4,8:12.0,N. Batum enters the game for M. Bridges,,109,101
343,4,8:12.0,T. Rozier enters the game for D. Graham,,109,101
344,4,8:12.0,M. Williams enters the game for P. Washington,,109,101
345,4,8:01.0,Turnover by N. Batum (traveling),,109,101
346,4,7:48.0,,Shooting foul by C. Zeller (drawn by T. Bryant),109,101
347,4,7:48.0,,T. Bryant misses free throw 1 of 2,109,101
348,4,7:48.0,,Offensive rebound by Team,109,101
349,4,7:48.0,,T. Bryant makes free throw 2 of 2,109,102
350,4,7:31.0,C. Zeller misses 3-pt jump shot from 27 ft,,109,102
351,4,7:27.0,,Defensive rebound by D. Bertāns,109,102
352,4,7:22.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by B. Beal),109,105
353,4,7:04.0,N. Batum misses 3-pt jump shot from 26 ft,,109,105
354,4,7:01.0,,Defensive rebound by I. Smith,109,105
355,4,6:57.0,,B. Beal misses 3-pt jump shot from 27 ft,109,105
356,4,6:54.0,Defensive rebound by C. Zeller,,109,105
357,4,6:45.0,Offensive foul by C. Zeller (drawn by D. Bertāns),,109,105
358,4,6:45.0,Turnover by C. Zeller (offensive foul),,109,105
359,4,6:45.0,M. Bridges enters the game for C. Zeller,,109,105
360,4,6:27.0,,Turnover by I. Smith (bad pass; steal by M. Bridges),109,105
361,4,6:15.0,Turnover by M. Monk (lost ball; steal by I. Smith),,109,105
362,4,6:13.0,,Shooting foul by M. Bridges (drawn by B. Beal),109,105
363,4,6:13.0,,B. Beal makes free throw 1 of 2,109,106
364,4,6:13.0,D. Graham enters the game for M. Monk,,109,106
365,4,6:13.0,,B. Beal makes free throw 2 of 2,109,107
366,4,6:00.0,D. Graham makes 3-pt jump shot from 26 ft (assist by M. Williams),,112,107
367,4,5:37.0,,B. Beal makes 2-pt layup from 1 ft (assist by I. Smith),112,109
368,4,5:11.0,M. Bridges misses 2-pt hook shot from 11 ft,,112,109
369,4,5:09.0,,Defensive rebound by D. Bertāns,112,109
370,4,4:57.0,,I. Smith misses 2-pt layup from 2 ft (block by M. Williams),112,109
371,4,4:55.0,Defensive rebound by N. Batum,,112,109
372,4,4:51.0,T. Rozier makes 2-pt layup from 2 ft,,114,109
373,4,4:34.0,,B. Beal misses 3-pt jump shot from 29 ft,114,109
374,4,4:30.0,Defensive rebound by M. Bridges,,114,109
375,4,4:23.0,D. Graham misses 2-pt layup from 1 ft,,114,109
376,4,4:20.0,,Defensive rebound by D. Bertāns,114,109
377,4,4:16.0,,T. Bryant makes 2-pt dunk from 1 ft (assist by J. McRae),114,111
378,4,4:00.0,M. Bridges misses 3-pt jump shot from 25 ft,,114,111
379,4,3:57.0,,Defensive rebound by T. Bryant,114,111
380,4,3:56.0,,Washington full timeout,114,111
