,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
418,4,5:38.0,,C. Reddish misses 2-pt layup from 5 ft,99,92
419,4,5:35.0,Defensive rebound by M. Brogdon,,99,92
420,4,5:27.0,M. Brogdon misses 2-pt layup from 3 ft,,99,92
421,4,5:24.0,,Defensive rebound by A. Len,99,92
422,4,5:16.0,,T. Young makes 2-pt layup from 1 ft,99,94
423,4,4:56.0,D. Sabonis makes 2-pt hook shot from 4 ft (assist by D. McDermott),,101,94
424,4,4:46.0,,T. Young makes 2-pt jump shot from 12 ft,101,96
425,4,4:45.0,Indiana full timeout,,101,96
426,4,4:45.0,J. Lamb enters the game for D. McDermott,,101,96
427,4,4:45.0,,D. Hunter enters the game for V. Carter,101,96
428,4,4:32.0,T. Warren misses 2-pt jump shot from 18 ft,,101,96
429,4,4:29.0,,Defensive rebound by A. Len,101,96
430,4,4:17.0,,T. Young misses 2-pt jump shot from 22 ft,101,96
431,4,4:15.0,Defensive rebound by M. Brogdon,,101,96
432,4,4:12.0,A. Holiday makes 2-pt layup at rim (assist by M. Brogdon),,103,96
433,4,3:53.0,,D. Hunter misses 3-pt jump shot from 24 ft,103,96
434,4,3:51.0,Defensive rebound by A. Holiday,,103,96
435,4,3:39.0,D. Sabonis misses 2-pt layup from 1 ft,,103,96
436,4,3:37.0,,Defensive rebound by A. Len,103,96
437,4,3:30.0,,T. Young misses 3-pt jump shot from 29 ft,103,96
438,4,3:27.0,Defensive rebound by D. Sabonis,,103,96
439,4,3:27.0,Indiana full timeout,,103,96
440,4,3:27.0,D. McDermott enters the game for A. Holiday,,103,96
441,4,3:27.0,,K. Huerter enters the game for A. Crabbe,103,96
442,4,3:15.0,J. Lamb makes 2-pt layup from 1 ft,,105,96
443,4,2:58.0,,A. Len makes 2-pt jump shot from 6 ft,105,98
444,4,2:38.0,Turnover by D. Sabonis (lost ball; steal by D. Hunter),,105,98
445,4,2:36.0,,D. Hunter misses 2-pt layup from 2 ft,105,98
446,4,2:35.0,,Offensive rebound by Team,105,98
447,4,2:26.0,,K. Huerter makes 2-pt layup from 1 ft (assist by T. Young),105,100
448,4,2:12.0,T. Warren misses 3-pt jump shot from 23 ft,,105,100
449,4,2:09.0,,Defensive rebound by K. Huerter,105,100
450,4,2:00.0,,D. Hunter misses 2-pt jump shot from 20 ft,105,100
451,4,1:57.0,Defensive rebound by Team,,105,100
452,4,1:57.0,,J. Parker enters the game for A. Len,105,100
453,4,1:37.0,Shooting foul by C. Reddish (drawn by M. Brogdon),,105,100
454,4,1:37.0,M. Brogdon misses free throw 1 of 2,,105,100
455,4,1:37.0,Offensive rebound by Team,,105,100
456,4,1:37.0,M. Turner enters the game for D. Sabonis,,105,100
457,4,1:37.0,M. Brogdon makes free throw 2 of 2,,106,100
458,4,1:23.0,,Turnover by K. Huerter (discontinued dribble),106,100
459,4,1:23.0,D. Sabonis enters the game for M. Turner,,106,100
460,4,1:09.0,M. Brogdon makes 2-pt layup from 1 ft,,108,100
461,4,1:09.0,,Atlanta full timeout,108,100
462,4,1:09.0,M. Turner enters the game for D. Sabonis,,108,100
463,4,1:01.0,,K. Huerter misses 2-pt jump shot from 2 ft,108,100
464,4,0:56.0,Defensive rebound by J. Lamb,,108,100
465,4,0:41.0,M. Brogdon misses 3-pt jump shot from 26 ft,,108,100
466,4,0:38.0,,Defensive rebound by C. Reddish,108,100
467,4,0:34.0,,T. Young misses 2-pt jump shot from 7 ft,108,100
468,4,0:30.0,Defensive rebound by M. Brogdon,,108,100
469,4,0:27.0,Personal foul by C. Reddish (drawn by M. Brogdon),,108,100
470,4,0:27.0,M. Brogdon makes free throw 1 of 2,,109,100
471,4,0:27.0,M. Brogdon makes free throw 2 of 2,,110,100
472,4,0:22.0,,J. Parker misses 3-pt jump shot from 27 ft,110,100
473,4,0:19.0,Defensive rebound by M. Turner,,110,100
