,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
65,1,5:43.0,,E. Payton makes 2-pt layup from 1 ft,18,21
66,1,5:22.0,V. Carter makes 3-pt jump shot from 27 ft (assist by T. Young),,21,21
67,1,5:10.0,,Personal foul by C. Reddish (drawn by R. Barrett),21,21
68,1,5:10.0,,R. Barrett misses free throw 1 of 2,21,21
69,1,5:10.0,,Offensive rebound by Team,21,21
70,1,5:10.0,D. Bembry enters the game for C. Reddish,,21,21
71,1,5:10.0,,R. Barrett misses free throw 2 of 2,21,21
72,1,5:09.0,Defensive rebound by A. Crabbe,,21,21
73,1,4:50.0,V. Carter misses 3-pt jump shot from 28 ft,,21,21
74,1,4:46.0,Offensive rebound by D. Bembry,,21,21
75,1,4:38.0,T. Young misses 2-pt jump shot from 13 ft,,21,21
76,1,4:37.0,Offensive rebound by D. Bembry,,21,21
77,1,4:33.0,A. Crabbe misses 3-pt jump shot from 25 ft,,21,21
78,1,4:28.0,,Defensive rebound by J. Randle,21,21
79,1,4:24.0,,E. Payton makes 2-pt layup from 1 ft,21,23
80,1,4:14.0,Personal foul by E. Payton (drawn by T. Young),,21,23
81,1,4:14.0,T. Young makes free throw 1 of 2,,22,23
82,1,4:14.0,,M. Morris enters the game for F. Ntilikina,22,23
83,1,4:14.0,,B. Portis enters the game for J. Randle,22,23
84,1,4:14.0,T. Young misses free throw 2 of 2,,22,23
85,1,4:12.0,,Defensive rebound by M. Robinson,22,23
86,1,4:02.0,,E. Payton misses 2-pt jump shot from 11 ft,22,23
87,1,4:00.0,Defensive rebound by A. Len,,22,23
88,1,3:54.0,Turnover by A. Len (traveling),,22,23
89,1,3:40.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by E. Payton),22,25
90,1,3:30.0,T. Young makes 2-pt layup from 1 ft,,24,25
91,1,3:10.0,,Shooting foul by D. Bembry (drawn by M. Morris),24,25
92,1,3:10.0,,M. Morris makes free throw 1 of 2,24,26
93,1,3:10.0,D. Hunter enters the game for T. Young,,24,26
94,1,3:10.0,,M. Morris makes free throw 2 of 2,24,27
95,1,2:58.0,A. Crabbe misses 2-pt jump shot from 6 ft,,24,27
96,1,2:53.0,,Defensive rebound by M. Robinson,24,27
97,1,2:43.0,,E. Payton misses 2-pt jump shot from 7 ft,24,27
98,1,2:41.0,Defensive rebound by D. Hunter,,24,27
99,1,2:41.0,Personal foul by E. Payton (drawn by D. Hunter),,24,27
100,1,2:41.0,Atlanta full timeout,,24,27
101,1,2:41.0,D. Hunter makes free throw 1 of 2,,25,27
102,1,2:41.0,,D. Dotson enters the game for R. Barrett,25,27
103,1,2:41.0,,D. Smith enters the game for E. Payton,25,27
104,1,2:41.0,D. Hunter misses free throw 2 of 2,,25,27
105,1,2:41.0,,Defensive rebound by M. Robinson,25,27
106,1,2:35.0,,Personal foul by A. Crabbe (drawn by D. Smith),25,27
107,1,2:35.0,,D. Smith misses free throw 1 of 2,25,27
108,1,2:35.0,,Offensive rebound by Team,25,27
109,1,2:35.0,K. Huerter enters the game for D. Hunter,,25,27
110,1,2:35.0,,D. Smith makes free throw 2 of 2,25,28
111,1,2:23.0,A. Len makes 2-pt layup at rim (assist by V. Carter),,27,28
112,1,2:10.0,,B. Portis misses 3-pt jump shot from 26 ft,27,28
113,1,2:09.0,Defensive rebound by D. Bembry,,27,28
114,1,2:04.0,A. Crabbe misses 3-pt jump shot from 25 ft,,27,28
115,1,2:02.0,,Defensive rebound by B. Portis,27,28
116,1,1:56.0,,D. Smith makes 3-pt jump shot from 25 ft,27,31
117,1,1:36.0,V. Carter misses 2-pt layup from 1 ft,,27,31
118,1,1:34.0,,Defensive rebound by B. Portis,27,31
119,1,1:31.0,,M. Morris makes 3-pt jump shot from 27 ft (assist by B. Portis),27,34
120,1,1:14.0,Turnover by A. Len (lost ball; steal by B. Portis),,27,34
121,1,0:53.0,,D. Dotson makes 3-pt jump shot from 26 ft (assist by D. Smith),27,37
122,1,0:40.0,Turnover by A. Len (bad pass),,27,37
123,1,0:40.0,,K. Knox enters the game for M. Morris,27,37
124,1,0:32.0,,Shooting foul by A. Crabbe (drawn by M. Robinson),27,37
125,1,0:32.0,,M. Robinson makes free throw 1 of 2,27,38
126,1,0:32.0,T. Young enters the game for D. Bembry,,27,38
127,1,0:32.0,,M. Robinson makes free throw 2 of 2,27,39
128,1,0:14.0,Turnover by A. Len (lost ball; steal by D. Smith),,27,39
129,1,0:10.0,,D. Dotson misses 3-pt jump shot from 26 ft,27,39
130,1,0:07.0,,Offensive rebound by M. Robinson,27,39
131,1,0:06.0,,M. Robinson misses 2-pt layup from 3 ft (block by V. Carter),27,39
132,1,0:06.0,,Offensive rebound by Team,27,39
133,1,0:03.0,,D. Dotson makes 2-pt jump shot from 20 ft (assist by D. Smith),27,41
134,1,0:01.0,K. Huerter misses 2-pt jump shot from 20 ft,,27,41
135,1,0:00.0,Offensive rebound by Team,,27,41
136,2,11:48.0,,D. Smith makes 2-pt jump shot from 11 ft,27,43
137,2,11:35.0,K. Huerter misses 3-pt jump shot from 25 ft,,27,43
138,2,11:32.0,,Defensive rebound by M. Robinson,27,43
139,2,11:24.0,,K. Knox misses 3-pt jump shot from 26 ft,27,43
140,2,11:22.0,,Offensive rebound by M. Robinson,27,43
141,2,11:21.0,,M. Robinson makes 2-pt layup from 2 ft,27,45
142,2,11:12.0,T. Young misses 3-pt jump shot from 26 ft,,27,45
143,2,11:09.0,,Defensive rebound by D. Smith,27,45
144,2,11:03.0,,B. Portis makes 2-pt layup from 2 ft (assist by D. Smith),27,47
145,2,11:02.0,Atlanta full timeout,,27,47
146,2,10:46.0,J. Parker misses 2-pt hook shot from 6 ft,,27,47
147,2,10:44.0,,Defensive rebound by B. Portis,27,47
148,2,10:32.0,,B. Portis misses 2-pt jump shot from 8 ft,27,47
149,2,10:31.0,,Offensive rebound by M. Robinson,27,47
150,2,10:26.0,,Shooting foul by J. Parker (drawn by M. Robinson),27,47
151,2,10:26.0,,M. Robinson makes free throw 1 of 2,27,48
152,2,10:26.0,,M. Robinson makes free throw 2 of 2,27,49
153,2,10:08.0,K. Huerter misses 2-pt layup from 1 ft,,27,49
154,2,10:04.0,,Defensive rebound by D. Smith,27,49
155,2,9:57.0,,K. Knox misses 3-pt jump shot from 23 ft,27,49
156,2,9:55.0,Defensive rebound by C. Reddish,,27,49
157,2,9:50.0,C. Reddish makes 2-pt jump shot from 2 ft,,29,49
158,2,9:30.0,,D. Dotson makes 2-pt layup from 2 ft (assist by B. Portis),29,51
159,2,9:20.0,T. Young misses 3-pt jump shot from 26 ft,,29,51
160,2,9:20.0,Offensive rebound by Team,,29,51
161,2,9:20.0,,Loose ball foul by M. Robinson (drawn by D. Jones),29,51
162,2,9:20.0,A. Len enters the game for D. Jones,,29,51
163,2,9:20.0,,T. Gibson enters the game for M. Robinson,29,51
164,2,9:09.0,J. Parker misses 3-pt jump shot from 25 ft,,29,51
165,2,9:05.0,,Defensive rebound by D. Smith,29,51
166,2,9:05.0,,Turnover by D. Smith (out of bounds lost ball),29,51
167,2,8:54.0,T. Young makes 3-pt jump shot from 26 ft,,32,51
168,2,8:43.0,,Offensive foul by T. Gibson (drawn by T. Young),32,51
169,2,8:43.0,,Turnover by T. Gibson (offensive foul),32,51
170,2,8:36.0,K. Huerter makes 2-pt layup from 2 ft (assist by T. Young),,34,51
171,2,8:29.0,,New York full timeout,34,51
172,2,8:29.0,D. Hunter enters the game for A. Len,,34,51
173,2,8:29.0,,F. Ntilikina enters the game for D. Smith,34,51
174,2,8:09.0,,F. Ntilikina misses 2-pt jump shot from 7 ft,34,51
175,2,8:07.0,Defensive rebound by K. Huerter,,34,51
176,2,8:03.0,T. Young makes 3-pt jump shot from 23 ft (assist by J. Parker),,37,51
177,2,7:46.0,,B. Portis misses 3-pt jump shot from 27 ft,37,51
178,2,7:42.0,Defensive rebound by T. Young,,37,51
179,2,7:35.0,Turnover by T. Young (bad pass; steal by K. Knox),,37,51
180,2,7:30.0,,K. Knox makes 2-pt dunk from 1 ft,37,53
181,2,7:11.0,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),,39,53
182,2,7:02.0,Violation by Team (kicked ball),,39,53
183,2,7:02.0,,J. Randle enters the game for B. Portis,39,53
184,2,6:55.0,,J. Randle misses 2-pt jump shot from 15 ft,39,53
185,2,6:52.0,Defensive rebound by D. Hunter,,39,53
186,2,6:35.0,Turnover by J. Parker (lost ball; steal by K. Knox),,39,53
187,2,6:30.0,,Shooting foul by D. Hunter (drawn by J. Randle),39,53
188,2,6:30.0,,J. Randle makes free throw 1 of 2,39,54
189,2,6:30.0,A. Len enters the game for J. Parker,,39,54
190,2,6:30.0,,R. Barrett enters the game for D. Dotson,39,54
191,2,6:30.0,,M. Morris enters the game for K. Knox,39,54
192,2,6:30.0,,J. Randle misses free throw 2 of 2,39,54
193,2,6:29.0,Defensive rebound by C. Reddish,,39,54
194,2,6:15.0,T. Young misses 2-pt jump shot from 12 ft,,39,54
195,2,6:12.0,,Defensive rebound by M. Morris,39,54
196,2,6:01.0,,M. Morris misses 2-pt jump shot from 10 ft,39,54
197,2,5:56.0,,Offensive rebound by T. Gibson,39,54
198,2,5:56.0,,T. Gibson makes 2-pt layup from 1 ft,39,56
199,2,5:43.0,C. Reddish makes 3-pt jump shot from 25 ft (assist by D. Hunter),,42,56
200,2,5:40.0,,Personal foul by K. Huerter (drawn by F. Ntilikina),42,56
201,2,5:32.0,,Shooting foul by K. Huerter (drawn by R. Barrett),42,56
202,2,5:32.0,,R. Barrett makes free throw 1 of 2,42,57
203,2,5:32.0,V. Carter enters the game for K. Huerter,,42,57
204,2,5:32.0,,R. Barrett makes free throw 2 of 2,42,58
205,2,5:18.0,V. Carter makes 3-pt jump shot from 25 ft (assist by D. Hunter),,45,58
206,2,5:04.0,,J. Randle makes 2-pt layup from 2 ft (assist by F. Ntilikina),45,60
207,2,4:51.0,D. Hunter makes 2-pt layup from 3 ft,,47,60
208,2,4:33.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by J. Randle),47,62
209,2,4:09.0,D. Hunter misses 2-pt jump shot from 18 ft,,47,62
210,2,4:07.0,,Defensive rebound by M. Morris,47,62
211,2,4:00.0,,M. Morris misses 3-pt jump shot from 26 ft,47,62
212,2,3:57.0,Defensive rebound by C. Reddish,,47,62
213,2,3:51.0,V. Carter misses 3-pt jump shot from 26 ft,,47,62
214,2,3:47.0,,Defensive rebound by J. Randle,47,62
215,2,3:39.0,,J. Randle makes 2-pt layup from 2 ft,47,64
216,2,3:39.0,Atlanta full timeout,,47,64
217,2,3:39.0,D. Bembry enters the game for C. Reddish,,47,64
218,2,3:39.0,,M. Robinson enters the game for T. Gibson,47,64
219,2,3:28.0,D. Hunter misses 2-pt jump shot from 15 ft,,47,64
220,2,3:24.0,,Defensive rebound by J. Randle,47,64
221,2,3:17.0,,R. Barrett makes 3-pt jump shot from 25 ft (assist by M. Morris),47,67
222,2,2:56.0,T. Young misses 3-pt jump shot from 27 ft,,47,67
223,2,2:54.0,,Defensive rebound by J. Randle,47,67
224,2,2:44.0,,R. Barrett misses 2-pt jump shot from 16 ft,47,67
225,2,2:43.0,,Offensive rebound by J. Randle,47,67
226,2,2:42.0,,J. Randle makes 2-pt layup from 2 ft,47,69
227,2,2:32.0,Personal foul by F. Ntilikina (drawn by T. Young),,47,69
228,2,2:32.0,,D. Smith enters the game for F. Ntilikina,47,69
229,2,2:21.0,T. Young makes 2-pt jump shot from 11 ft,,49,69
230,2,2:09.0,,D. Smith misses 3-pt jump shot from 25 ft,49,69
231,2,2:04.0,Defensive rebound by T. Young,,49,69
232,2,1:56.0,Personal foul by D. Smith (drawn by T. Young),,49,69
233,2,1:47.0,V. Carter makes 2-pt jump shot from 13 ft,,51,69
234,2,1:31.0,,M. Morris misses 2-pt layup from 2 ft,51,69
235,2,1:31.0,Defensive rebound by Team,,51,69
236,2,1:21.0,T. Young makes 2-pt jump shot from 20 ft,,53,69
237,2,1:08.0,,Personal foul by D. Hunter (drawn by M. Morris),53,69
238,2,1:08.0,,M. Morris makes free throw 1 of 2,53,70
239,2,1:08.0,C. Reddish enters the game for D. Hunter,,53,70
240,2,1:08.0,,M. Morris makes free throw 2 of 2,53,71
241,2,0:58.0,T. Young misses 2-pt jump shot from 7 ft (block by D. Smith),,53,71
242,2,0:56.0,,Defensive rebound by R. Barrett,53,71
243,2,0:52.0,,R. Barrett makes 2-pt jump shot from 15 ft,53,73
244,2,0:41.0,Turnover by T. Young (bad pass; steal by M. Robinson),,53,73
245,2,0:40.0,,M. Robinson makes 2-pt dunk from 1 ft,53,75
246,2,0:26.0,C. Reddish misses 3-pt jump shot from 25 ft,,53,75
247,2,0:23.0,,Defensive rebound by J. Randle,53,75
248,2,0:01.0,,D. Smith makes 2-pt jump shot from 6 ft,53,77
249,2,0:00.0,D. Bembry misses 2-pt layup from 1 ft,,53,77
250,2,0:00.0,,Defensive rebound by M. Robinson,53,77
251,3,11:39.0,,J. Randle makes 2-pt jump shot from 14 ft,53,79
252,3,11:25.0,T. Young misses 2-pt jump shot from 13 ft,,53,79
253,3,11:23.0,,Defensive rebound by F. Ntilikina,53,79
254,3,11:16.0,,R. Barrett makes 2-pt layup from 1 ft (assist by M. Morris),53,81
255,3,11:02.0,K. Huerter misses 2-pt hook shot from 6 ft,,53,81
256,3,10:59.0,,Defensive rebound by J. Randle,53,81
257,3,10:56.0,,M. Morris misses 3-pt jump shot from 25 ft,53,81
258,3,10:53.0,Defensive rebound by D. Jones,,53,81
259,3,10:45.0,D. Hunter misses 3-pt jump shot from 24 ft,,53,81
260,3,10:42.0,,Defensive rebound by F. Ntilikina,53,81
261,3,10:37.0,,Turnover by F. Ntilikina (bad pass; steal by K. Huerter),53,81
262,3,10:34.0,Personal foul by T. Gibson (drawn by D. Jones),,53,81
263,3,10:27.0,J. Parker misses 2-pt hook shot from 2 ft,,53,81
264,3,10:25.0,,Defensive rebound by T. Gibson,53,81
265,3,10:22.0,,R. Barrett makes 2-pt layup from 1 ft,53,83
266,3,10:22.0,,Shooting foul by D. Jones (drawn by R. Barrett),53,83
267,3,10:22.0,A. Len enters the game for D. Jones,,53,83
268,3,10:22.0,,R. Barrett makes free throw 1 of 1,53,84
269,3,10:07.0,K. Huerter makes 3-pt jump shot from 25 ft (assist by D. Hunter),,56,84
270,3,9:57.0,,Shooting foul by A. Len (drawn by M. Morris),56,84
271,3,9:57.0,,M. Morris makes free throw 1 of 2,56,85
272,3,9:57.0,,M. Morris makes free throw 2 of 2,56,86
273,3,9:43.0,T. Young makes 3-pt jump shot from 29 ft (assist by K. Huerter),,59,86
274,3,9:29.0,,M. Morris makes 2-pt jump shot from 12 ft,59,88
275,3,9:15.0,D. Hunter misses 3-pt jump shot from 26 ft,,59,88
276,3,9:12.0,,Defensive rebound by J. Randle,59,88
277,3,9:06.0,,J. Randle misses 2-pt jump shot from 17 ft,59,88
278,3,9:03.0,Defensive rebound by J. Parker,,59,88
279,3,8:55.0,A. Len misses 3-pt jump shot from 23 ft,,59,88
280,3,8:52.0,,Defensive rebound by M. Morris,59,88
281,3,8:37.0,,T. Gibson misses 2-pt jump shot from 5 ft,59,88
282,3,8:36.0,,Offensive rebound by J. Randle,59,88
283,3,8:35.0,,J. Randle misses 2-pt layup from 1 ft,59,88
284,3,8:32.0,Defensive rebound by A. Len,,59,88
285,3,8:23.0,T. Young makes 2-pt jump shot from 6 ft,,61,88
286,3,8:08.0,,R. Barrett makes 3-pt jump shot from 25 ft (assist by F. Ntilikina),61,91
287,3,7:46.0,K. Huerter makes 2-pt layup from 1 ft,,63,91
288,3,7:45.0,,New York full timeout,63,91
289,3,7:45.0,,E. Payton enters the game for T. Gibson,63,91
290,3,7:45.0,,M. Robinson enters the game for F. Ntilikina,63,91
291,3,7:32.0,,M. Morris makes 3-pt jump shot from 23 ft,63,94
292,3,7:21.0,A. Len makes 2-pt jump shot from 6 ft (assist by T. Young),,65,94
293,3,7:10.0,,R. Barrett makes 2-pt layup from 1 ft,65,96
294,3,7:00.0,T. Young misses 3-pt jump shot from 26 ft,,65,96
295,3,6:56.0,,Defensive rebound by J. Randle,65,96
296,3,6:41.0,,Turnover by J. Randle (lost ball; steal by J. Parker),65,96
297,3,6:41.0,D. Hunter misses 2-pt jump shot from 13 ft (block by E. Payton),,65,96
298,3,6:41.0,Offensive rebound by Team,,65,96
299,3,6:41.0,,New York full timeout,65,96
300,3,6:41.0,,Instant Replay (Challenge: Ruling Stands),65,96
301,3,6:41.0,V. Carter enters the game for K. Huerter,,65,96
302,3,6:41.0,C. Reddish enters the game for J. Parker,,65,96
303,3,6:33.0,D. Hunter makes 2-pt jump shot from 14 ft,,67,96
304,3,6:15.0,,Offensive foul by M. Morris (drawn by D. Hunter),67,96
305,3,6:15.0,,Turnover by M. Morris (offensive foul),67,96
306,3,5:58.0,C. Reddish misses 2-pt layup from 6 ft (block by M. Robinson),,67,96
307,3,5:54.0,,Defensive rebound by R. Barrett,67,96
308,3,5:49.0,,J. Randle makes 2-pt layup from 1 ft (assist by R. Barrett),67,98
309,3,5:37.0,C. Reddish makes 2-pt layup from 1 ft (assist by T. Young),,69,98
310,3,5:24.0,,M. Robinson misses 2-pt layup at rim (block by V. Carter),69,98
311,3,5:24.0,Defensive rebound by Team,,69,98
312,3,5:24.0,A. Crabbe enters the game for D. Hunter,,69,98
313,3,5:24.0,,K. Knox enters the game for M. Morris,69,98
314,3,5:15.0,Personal foul by K. Knox (drawn by T. Young),,69,98
315,3,5:02.0,T. Young misses 3-pt jump shot from 28 ft,,69,98
316,3,5:00.0,,Defensive rebound by R. Barrett,69,98
317,3,4:56.0,,J. Randle misses 2-pt layup from 1 ft,69,98
318,3,4:55.0,,Offensive rebound by J. Randle,69,98
319,3,4:52.0,,J. Randle misses 2-pt layup from 1 ft,69,98
320,3,4:52.0,Defensive rebound by Team,,69,98
321,3,4:52.0,,Loose ball foul by J. Randle (drawn by C. Reddish),69,98
322,3,4:38.0,C. Reddish misses 2-pt jump shot from 20 ft,,69,98
323,3,4:36.0,,Defensive rebound by M. Robinson,69,98
324,3,4:16.0,,R. Barrett misses 3-pt jump shot from 25 ft,69,98
325,3,4:13.0,,Offensive rebound by Team,69,98
326,3,4:13.0,K. Huerter enters the game for T. Young,,69,98
327,3,4:02.0,Technical foul by J. Randle,,69,98
328,3,4:02.0,,B. Portis enters the game for J. Randle,69,98
329,3,4:02.0,K. Huerter makes technical free throw,,70,98
330,3,3:56.0,,E. Payton misses 2-pt jump shot from 9 ft,70,98
331,3,3:55.0,Defensive rebound by A. Len,,70,98
332,3,3:51.0,Shooting foul by M. Robinson (drawn by C. Reddish),,70,98
333,3,3:51.0,C. Reddish makes free throw 1 of 2,,71,98
334,3,3:51.0,,D. Dotson enters the game for R. Barrett,71,98
335,3,3:51.0,C. Reddish makes free throw 2 of 2,,72,98
336,3,3:34.0,,Turnover by K. Knox (step out of bounds),72,98
337,3,3:23.0,A. Len makes 3-pt jump shot from 26 ft (assist by K. Huerter),,75,98
338,3,3:11.0,,Shooting foul by V. Carter (drawn by E. Payton),75,98
339,3,3:11.0,,E. Payton misses free throw 1 of 2,75,98
340,3,3:11.0,,Offensive rebound by Team,75,98
341,3,3:11.0,,E. Payton makes free throw 2 of 2,75,99
342,3,2:56.0,K. Huerter misses 3-pt jump shot from 27 ft,,75,99
343,3,2:52.0,,Defensive rebound by K. Knox,75,99
344,3,2:42.0,,K. Knox makes 3-pt jump shot from 27 ft (assist by E. Payton),75,102
345,3,2:29.0,V. Carter makes 3-pt jump shot from 27 ft (assist by K. Huerter),,78,102
346,3,2:04.0,,B. Portis makes 2-pt layup at rim (assist by E. Payton),78,104
347,3,1:54.0,V. Carter makes 3-pt jump shot from 26 ft (assist by K. Huerter),,81,104
348,3,1:29.0,,K. Knox misses 3-pt jump shot from 23 ft,81,104
349,3,1:24.0,Defensive rebound by K. Huerter,,81,104
350,3,1:19.0,K. Huerter misses 3-pt jump shot from 28 ft,,81,104
351,3,1:15.0,,Defensive rebound by D. Dotson,81,104
352,3,1:05.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),81,106
353,3,0:40.0,K. Huerter misses 3-pt jump shot from 27 ft,,81,106
354,3,0:38.0,Offensive rebound by C. Reddish,,81,106
355,3,0:36.0,V. Carter misses 3-pt jump shot from 31 ft,,81,106
356,3,0:33.0,,Defensive rebound by B. Portis,81,106
357,3,0:26.0,,K. Knox makes 3-pt jump shot from 24 ft (assist by D. Dotson),81,109
358,3,0:04.0,A. Crabbe misses 3-pt jump shot from 26 ft,,81,109
359,3,0:01.0,Offensive rebound by A. Len,,81,109
360,3,0:01.0,A. Len makes 2-pt dunk from 1 ft,,83,109
361,3,0:01.0,,Turnover by M. Robinson (bad pass; steal by K. Huerter),83,109
362,3,0:01.0,Shooting foul by M. Robinson (drawn by K. Huerter),,83,109
363,3,0:01.0,K. Huerter misses free throw 1 of 2,,83,109
364,3,0:01.0,Offensive rebound by Team,,83,109
365,3,0:01.0,K. Huerter makes free throw 2 of 2,,84,109
366,3,0:00.0,,K. Knox misses 3-pt jump shot from 66 ft,84,109
367,3,0:00.0,,Offensive rebound by Team,84,109
368,4,11:46.0,D. Hunter makes 2-pt layup from 1 ft,,86,109
369,4,11:33.0,,Turnover by D. Dotson (bad pass; steal by J. Parker),86,109
370,4,11:20.0,J. Parker makes 2-pt hook shot from 2 ft,,88,109
371,4,11:07.0,,Personal foul by B. Fernando (drawn by D. Smith),88,109
372,4,11:01.0,,K. Knox misses 3-pt jump shot from 26 ft,88,109
373,4,10:59.0,,Offensive rebound by T. Gibson,88,109
374,4,10:57.0,,B. Portis makes 3-pt jump shot from 26 ft (assist by T. Gibson),88,112
375,4,10:41.0,D. Hunter makes 2-pt layup from 2 ft (assist by T. Young),,90,112
376,4,10:26.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by D. Smith),90,115
377,4,10:03.0,T. Young misses 3-pt jump shot from 23 ft,,90,115
378,4,10:00.0,,Defensive rebound by K. Knox,90,115
379,4,9:48.0,,K. Knox makes 2-pt dunk at rim (assist by T. Gibson),90,117
380,4,9:48.0,Atlanta full timeout,,90,117
381,4,9:34.0,Shooting foul by K. Knox (drawn by D. Hunter),,90,117
382,4,9:34.0,D. Hunter makes free throw 1 of 2,,91,117
383,4,9:34.0,D. Hunter makes free throw 2 of 2,,92,117
384,4,9:26.0,,K. Knox makes 2-pt hook shot from 3 ft (assist by D. Smith),92,119
385,4,9:16.0,D. Hunter misses 3-pt jump shot from 27 ft,,92,119
386,4,9:14.0,Offensive rebound by J. Parker,,92,119
387,4,9:14.0,Shooting foul by K. Knox (drawn by J. Parker),,92,119
388,4,9:14.0,J. Parker makes free throw 1 of 2,,93,119
389,4,9:14.0,J. Parker makes free throw 2 of 2,,94,119
390,4,9:07.0,,Shooting foul by D. Hunter (drawn by B. Portis),94,119
