,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
31,1,8:12.0,San Antonio full timeout,,3,4
32,1,7:49.0,D. Murray makes 3-pt jump shot from 26 ft (assist by B. Forbes),,6,4
33,1,7:28.0,,L. James misses 2-pt jump shot from 21 ft,6,4
34,1,7:26.0,Defensive rebound by D. Murray,,6,4
35,1,7:16.0,Turnover by D. DeRozan (bad pass; steal by A. Davis),,6,4
36,1,7:11.0,,J. McGee makes 2-pt dunk from 1 ft (assist by L. James),6,6
37,1,6:44.0,B. Forbes misses 3-pt jump shot from 25 ft,,6,6
38,1,6:41.0,Offensive rebound by D. Murray,,6,6
39,1,6:38.0,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. Murray),,9,6
40,1,6:26.0,,D. Green makes 2-pt jump shot from 15 ft,9,8
41,1,6:02.0,L. Aldridge misses 2-pt jump shot from 11 ft,,9,8
42,1,6:00.0,,Defensive rebound by A. Bradley,9,8
43,1,5:50.0,,J. McGee makes 2-pt dunk from 2 ft (assist by A. Davis),9,10
44,1,5:28.0,D. DeRozan misses 2-pt jump shot from 15 ft,,9,10
45,1,5:24.0,,Defensive rebound by A. Bradley,9,10
46,1,5:21.0,,Shooting foul by D. DeRozan (drawn by L. James),9,10
47,1,5:21.0,,L. James makes free throw 1 of 2,9,11
48,1,5:21.0,R. Gay enters the game for B. Forbes,,9,11
49,1,5:21.0,P. Mills enters the game for T. Lyles,,9,11
50,1,5:21.0,D. White enters the game for D. Murray,,9,11
51,1,5:21.0,,K. Caldwell-Pope enters the game for D. Green,9,11
52,1,5:21.0,,K. Kuzma enters the game for J. McGee,9,11
53,1,5:21.0,,L. James makes free throw 2 of 2,9,12
54,1,5:06.0,P. Mills misses 2-pt jump shot from 20 ft,,9,12
55,1,5:02.0,Offensive rebound by D. DeRozan,,9,12
56,1,4:59.0,D. DeRozan makes 2-pt layup from 2 ft,,11,12
57,1,4:45.0,,A. Bradley misses 2-pt jump shot from 3 ft,11,12
58,1,4:42.0,Defensive rebound by D. DeRozan,,11,12
59,1,4:34.0,D. DeRozan makes 2-pt jump shot from 4 ft,,13,12
60,1,4:34.0,L. Walker enters the game for D. DeRozan,,13,12
61,1,4:23.0,,A. Davis makes 2-pt jump shot from 15 ft,13,14
62,1,3:57.0,L. Walker makes 2-pt layup from 2 ft,,15,14
63,1,3:42.0,,Shooting foul by R. Gay (drawn by A. Davis),15,14
64,1,3:42.0,,A. Davis makes free throw 1 of 2,15,15
65,1,3:42.0,,A. Caruso enters the game for A. Bradley,15,15
66,1,3:42.0,,R. Rondo enters the game for L. James,15,15
67,1,3:42.0,,A. Davis misses free throw 2 of 2,15,15
68,1,3:39.0,,Offensive rebound by K. Kuzma,15,15
69,1,3:38.0,,K. Kuzma makes 2-pt layup from 2 ft,15,17
70,1,3:17.0,D. White makes 2-pt layup from 2 ft (assist by R. Gay),,17,17
71,1,3:01.0,,R. Rondo makes 2-pt layup from 3 ft,17,19
72,1,2:53.0,Personal foul by R. Rondo (drawn by P. Mills),,17,19
73,1,2:53.0,,LA Lakers full timeout,17,19
74,1,2:37.0,R. Gay misses 2-pt jump shot from 17 ft,,17,19
75,1,2:30.0,Offensive rebound by L. Walker,,17,19
76,1,2:30.0,L. Walker makes 2-pt dunk from 1 ft,,19,19
77,1,2:17.0,,Offensive foul by R. Rondo (drawn by D. White),19,19
78,1,2:17.0,,Turnover by R. Rondo (offensive foul),19,19
79,1,1:59.0,L. Aldridge misses 2-pt jump shot from 11 ft,,19,19
80,1,1:56.0,,Defensive rebound by K. Kuzma,19,19
81,1,1:53.0,,Offensive foul by K. Kuzma (drawn by R. Gay),19,19
82,1,1:53.0,,Turnover by K. Kuzma (offensive foul),19,19
83,1,1:40.0,Turnover by L. Walker (lost ball; steal by A. Caruso),,19,19
84,1,1:22.0,,K. Kuzma misses 3-pt jump shot from 25 ft,19,19
85,1,1:20.0,Defensive rebound by L. Walker,,19,19
86,1,1:15.0,P. Mills misses 3-pt jump shot from 27 ft,,19,19
87,1,1:13.0,,Defensive rebound by K. Kuzma,19,19
88,1,0:59.0,,Turnover by K. Caldwell-Pope (traveling),19,19
89,1,0:34.0,P. Mills misses 3-pt jump shot from 25 ft,,19,19
90,1,0:31.0,Offensive rebound by D. White,,19,19
91,1,0:22.0,P. Mills misses 3-pt jump shot from 26 ft,,19,19
92,1,0:19.0,Offensive rebound by L. Walker,,19,19
93,1,0:17.0,L. Walker misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),,19,19
94,1,0:14.0,,Defensive rebound by Team,19,19
95,1,0:02.0,,A. Davis makes 2-pt jump shot from 14 ft (assist by R. Rondo),19,21
96,2,11:46.0,J. Poeltl misses 2-pt layup from 1 ft,,19,21
97,2,11:44.0,,Defensive rebound by K. Kuzma,19,21
98,2,11:37.0,,L. James makes 2-pt layup from 2 ft (assist by K. Kuzma),19,23
99,2,11:16.0,Shooting foul by D. Howard (drawn by L. Walker),,19,23
100,2,11:16.0,L. Walker makes free throw 1 of 2,,20,23
101,2,11:16.0,L. Walker misses free throw 2 of 2,,20,23
102,2,11:13.0,,Defensive rebound by D. Howard,20,23
103,2,10:53.0,,L. James misses 2-pt jump shot from 10 ft,20,23
104,2,10:53.0,Defensive rebound by Team,,20,23
105,2,10:30.0,P. Mills misses 3-pt jump shot from 23 ft,,20,23
106,2,10:28.0,,Defensive rebound by K. Kuzma,20,23
107,2,10:22.0,,D. Howard makes 2-pt dunk from 2 ft (assist by K. Kuzma),20,25
108,2,10:11.0,P. Mills misses 3-pt jump shot from 26 ft,,20,25
109,2,10:11.0,,Defensive rebound by R. Rondo,20,25
110,2,9:48.0,,Turnover by R. Rondo (traveling),20,25
111,2,9:48.0,B. Forbes enters the game for P. Mills,,20,25
112,2,9:23.0,D. White misses 2-pt jump shot from 14 ft,,20,25
113,2,9:21.0,,Defensive rebound by R. Rondo,20,25
114,2,9:08.0,,Shooting foul by R. Gay (drawn by D. Howard),20,25
115,2,9:08.0,,D. Howard misses free throw 1 of 2,20,25
116,2,9:08.0,,Offensive rebound by Team,20,25
117,2,9:08.0,D. DeRozan enters the game for L. Walker,,20,25
118,2,9:08.0,D. Murray enters the game for D. White,,20,25
119,2,9:08.0,,D. Howard makes free throw 2 of 2,20,26
120,2,8:49.0,R. Gay misses 2-pt jump shot from 8 ft,,20,26
121,2,8:45.0,,Defensive rebound by D. Howard,20,26
122,2,8:42.0,,L. James makes 2-pt layup from 2 ft,20,28
123,2,8:41.0,San Antonio full timeout,,20,28
124,2,8:27.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. Murray),,23,28
125,2,8:07.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,23,28
126,2,8:03.0,Defensive rebound by R. Gay,,23,28
127,2,7:43.0,R. Gay misses 2-pt jump shot from 19 ft,,23,28
128,2,7:40.0,,Defensive rebound by L. James,23,28
129,2,7:39.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. James),23,30
130,2,7:27.0,D. Murray makes 2-pt jump shot from 7 ft (assist by J. Poeltl),,25,30
131,2,7:17.0,,D. Howard makes 2-pt layup from 3 ft (assist by R. Rondo),25,32
132,2,7:04.0,R. Gay misses 2-pt jump shot from 18 ft,,25,32
133,2,7:00.0,,Defensive rebound by K. Kuzma,25,32
134,2,6:50.0,,K. Kuzma misses 2-pt jump shot from 20 ft,25,32
135,2,6:48.0,Defensive rebound by D. Murray,,25,32
136,2,6:40.0,J. Poeltl misses 2-pt jump shot from 11 ft,,25,32
137,2,6:37.0,,Defensive rebound by D. Howard,25,32
138,2,6:25.0,,R. Rondo makes 2-pt jump shot from 19 ft,25,34
139,2,5:59.0,D. DeRozan makes 2-pt jump shot from 18 ft,,27,34
140,2,5:50.0,,R. Rondo makes 2-pt layup from 3 ft,27,36
141,2,5:29.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. DeRozan),,29,36
142,2,5:07.0,,L. James misses 3-pt jump shot from 26 ft,29,36
143,2,5:04.0,,Offensive rebound by K. Kuzma,29,36
144,2,5:04.0,,Shooting foul by B. Forbes (drawn by D. Howard),29,36
145,2,5:04.0,,D. Howard misses free throw 1 of 2,29,36
146,2,5:04.0,,Offensive rebound by Team,29,36
147,2,5:04.0,L. Aldridge enters the game for R. Gay,,29,36
148,2,5:04.0,T. Lyles enters the game for J. Poeltl,,29,36
149,2,5:04.0,,A. Caruso enters the game for L. James,29,36
150,2,5:04.0,,A. Davis enters the game for K. Kuzma,29,36
151,2,5:04.0,,D. Green enters the game for R. Rondo,29,36
152,2,5:04.0,,D. Howard makes free throw 2 of 2,29,37
153,2,4:50.0,D. DeRozan misses 2-pt jump shot from 7 ft,,29,37
154,2,4:49.0,,Defensive rebound by D. Howard,29,37
155,2,4:37.0,,A. Davis makes 2-pt dunk from 2 ft (assist by D. Green),29,39
156,2,4:18.0,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,32,39
157,2,3:58.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by D. Howard),32,41
158,2,3:44.0,D. DeRozan makes 2-pt hook shot from 2 ft,,34,41
159,2,3:36.0,,Offensive foul by D. Howard (drawn by D. Murray),34,41
160,2,3:36.0,,Turnover by D. Howard (offensive foul),34,41
161,2,3:36.0,D. White enters the game for D. Murray,,34,41
162,2,3:36.0,,A. Bradley enters the game for K. Caldwell-Pope,34,41
163,2,3:27.0,D. DeRozan misses 2-pt jump shot from 6 ft,,34,41
164,2,3:25.0,,Defensive rebound by A. Davis,34,41
165,2,3:20.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by D. Green),34,44
166,2,2:52.0,D. DeRozan makes 2-pt layup from 2 ft (assist by D. White),,36,44
167,2,2:37.0,,D. Green misses 3-pt jump shot from 26 ft,36,44
168,2,2:34.0,Defensive rebound by D. DeRozan,,36,44
169,2,2:26.0,L. Aldridge misses 2-pt jump shot from 6 ft,,36,44
170,2,2:24.0,,Defensive rebound by D. Green,36,44
171,2,2:18.0,,A. Bradley misses 2-pt jump shot from 7 ft (block by D. White),36,44
172,2,2:18.0,,Offensive rebound by Team,36,44
173,2,2:18.0,,LA Lakers full timeout,36,44
174,2,2:18.0,,L. James enters the game for A. Caruso,36,44
175,2,2:18.0,,K. Kuzma enters the game for D. Howard,36,44
176,2,2:10.0,,L. James makes 2-pt dunk from 1 ft,36,46
177,2,1:42.0,L. Aldridge misses 2-pt hook shot from 8 ft,,36,46
178,2,1:41.0,,Defensive rebound by L. James,36,46
179,2,1:38.0,,L. James makes 2-pt jump shot from 8 ft,36,48
180,2,1:38.0,,Shooting foul by T. Lyles (drawn by L. James),36,48
181,2,1:38.0,,L. James makes free throw 1 of 1,36,49
182,2,1:25.0,D. White makes 2-pt jump shot from 8 ft (assist by B. Forbes),,38,49
183,2,1:25.0,Shooting foul by D. Green (drawn by D. White),,38,49
184,2,1:25.0,D. White makes free throw 1 of 1,,39,49
185,2,1:12.0,,Turnover by A. Bradley (bad pass; steal by D. White),39,49
186,2,1:03.0,D. White misses 3-pt jump shot from 23 ft,,39,49
187,2,0:59.0,,Defensive rebound by D. Green,39,49
188,2,0:51.0,,A. Bradley misses 3-pt jump shot from 24 ft,39,49
189,2,0:47.0,,Offensive rebound by A. Davis,39,49
190,2,0:42.0,,Turnover by A. Davis (bad pass; steal by B. Forbes),39,49
191,2,0:37.0,B. Forbes misses 3-pt jump shot from 25 ft,,39,49
192,2,0:33.0,,Defensive rebound by A. Bradley,39,49
193,2,0:29.0,,L. James misses 3-pt jump shot from 34 ft,39,49
194,2,0:29.0,Defensive rebound by Team,,39,49
195,2,0:11.0,Turnover by D. DeRozan (lost ball; steal by D. Green),,39,49
196,2,0:08.0,,D. Green misses 2-pt layup from 2 ft,39,49
197,2,0:05.0,,Offensive rebound by K. Kuzma,39,49
198,2,0:05.0,,K. Kuzma makes 2-pt layup at rim,39,51
199,2,0:00.0,D. DeRozan makes 2-pt jump shot from 6 ft,,41,51
200,2,0:00.0,Instant Replay (Request: Stands),,41,51
201,3,11:53.0,D. Murray misses 2-pt layup from 5 ft (block by A. Bradley),,41,51
202,3,11:51.0,Offensive rebound by Team,,41,51
203,3,11:41.0,D. Murray makes 2-pt jump shot from 12 ft,,43,51
204,3,11:41.0,Shooting foul by L. James (drawn by D. Murray),,43,51
205,3,11:41.0,D. Murray misses free throw 1 of 1,,43,51
206,3,11:38.0,,Defensive rebound by D. Green,43,51
207,3,11:18.0,,A. Bradley misses 3-pt jump shot from 27 ft,43,51
208,3,11:18.0,Defensive rebound by Team,,43,51
209,3,11:05.0,B. Forbes misses 3-pt jump shot from 28 ft,,43,51
210,3,11:02.0,,Defensive rebound by A. Davis,43,51
211,3,10:58.0,,Shooting foul by D. Murray (drawn by L. James),43,51
212,3,10:58.0,,L. James misses free throw 1 of 2,43,51
213,3,10:58.0,,Offensive rebound by Team,43,51
214,3,10:58.0,,L. James misses free throw 2 of 2,43,51
215,3,10:55.0,Defensive rebound by L. Aldridge,,43,51
216,3,10:43.0,D. DeRozan misses 2-pt jump shot from 7 ft,,43,51
217,3,10:40.0,,Defensive rebound by D. Green,43,51
218,3,10:38.0,,D. Green makes 3-pt jump shot from 25 ft (assist by L. James),43,54
219,3,10:15.0,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,46,54
220,3,9:51.0,,L. James makes 3-pt jump shot from 26 ft,46,57
221,3,9:40.0,Shooting foul by J. McGee (drawn by L. Aldridge),,46,57
222,3,9:40.0,L. Aldridge misses free throw 1 of 2,,46,57
223,3,9:40.0,Offensive rebound by Team,,46,57
224,3,9:40.0,L. Aldridge makes free throw 2 of 2,,47,57
225,3,9:28.0,,A. Davis makes 2-pt jump shot from 12 ft,47,59
226,3,9:13.0,T. Lyles misses 3-pt jump shot from 23 ft,,47,59
227,3,9:11.0,,Defensive rebound by L. James,47,59
228,3,9:03.0,,J. McGee makes 2-pt dunk from 1 ft (assist by A. Bradley),47,61
229,3,9:03.0,San Antonio full timeout,,47,61
230,3,8:51.0,D. DeRozan makes 2-pt layup from 2 ft,,49,61
231,3,8:36.0,,A. Davis makes 2-pt jump shot from 3 ft (assist by L. James),49,63
232,3,8:24.0,D. DeRozan makes 2-pt jump shot from 6 ft,,51,63
233,3,7:59.0,,Turnover by A. Davis (lost ball; steal by B. Forbes),51,63
234,3,7:53.0,T. Lyles misses 2-pt layup from 2 ft (block by J. McGee),,51,63
235,3,7:49.0,,Defensive rebound by J. McGee,51,63
236,3,7:39.0,,J. McGee makes 2-pt layup from 2 ft (assist by L. James),51,65
237,3,7:39.0,,Shooting foul by D. Murray (drawn by J. McGee),51,65
238,3,7:39.0,,J. McGee misses free throw 1 of 1,51,65
239,3,7:36.0,Defensive rebound by T. Lyles,,51,65
240,3,7:24.0,D. DeRozan misses 2-pt layup from 4 ft (block by D. Green),,51,65
241,3,7:21.0,Offensive rebound by D. DeRozan,,51,65
242,3,7:20.0,T. Lyles misses 3-pt jump shot from 25 ft,,51,65
243,3,7:18.0,,Defensive rebound by J. McGee,51,65
244,3,7:08.0,,L. James makes 2-pt layup from 2 ft,51,67
245,3,6:59.0,Shooting foul by J. McGee (drawn by D. Murray),,51,67
246,3,6:59.0,D. Murray misses free throw 1 of 2,,51,67
247,3,6:59.0,Offensive rebound by Team,,51,67
248,3,6:59.0,R. Gay enters the game for T. Lyles,,51,67
249,3,6:59.0,D. Murray makes free throw 2 of 2,,52,67
250,3,6:42.0,,A. Davis misses 2-pt jump shot from 7 ft,52,67
251,3,6:41.0,,Offensive rebound by J. McGee,52,67
252,3,6:41.0,,Shooting foul by R. Gay (drawn by J. McGee),52,67
253,3,6:41.0,,J. McGee makes free throw 1 of 2,52,68
254,3,6:41.0,,J. McGee makes free throw 2 of 2,52,69
255,3,6:26.0,D. DeRozan misses 2-pt jump shot from 15 ft,,52,69
256,3,6:25.0,,Defensive rebound by A. Bradley,52,69
257,3,6:14.0,,Turnover by L. James (bad pass),52,69
258,3,5:58.0,L. Aldridge makes 2-pt layup from 3 ft,,54,69
259,3,5:38.0,,Turnover by A. Davis (bad pass; steal by L. Aldridge),54,69
260,3,5:34.0,Personal foul by A. Bradley (drawn by D. DeRozan),,54,69
261,3,5:34.0,P. Mills enters the game for B. Forbes,,54,69
262,3,5:34.0,D. White enters the game for D. Murray,,54,69
263,3,5:22.0,D. DeRozan misses 2-pt jump shot from 15 ft,,54,69
264,3,5:19.0,,Defensive rebound by L. James,54,69
265,3,5:12.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by L. James),54,72
266,3,4:56.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,57,72
267,3,4:47.0,,Shooting foul by R. Gay (drawn by J. McGee),57,72
268,3,4:47.0,,J. McGee makes free throw 1 of 2,57,73
269,3,4:47.0,,K. Caldwell-Pope enters the game for D. Green,57,73
270,3,4:47.0,,J. McGee makes free throw 2 of 2,57,74
271,3,4:30.0,L. Aldridge makes 2-pt layup from 1 ft,,59,74
272,3,4:22.0,,L. James misses 2-pt layup from 2 ft,59,74
273,3,4:18.0,,Offensive rebound by J. McGee,59,74
274,3,4:18.0,,J. McGee makes 2-pt layup from 1 ft,59,76
275,3,4:05.0,L. Aldridge misses 2-pt jump shot from 13 ft,,59,76
276,3,4:04.0,,Defensive rebound by A. Davis,59,76
277,3,3:55.0,,J. McGee misses 2-pt jump shot from 6 ft,59,76
278,3,3:53.0,,Offensive rebound by K. Caldwell-Pope,59,76
279,3,3:42.0,,Shooting foul by L. Aldridge (drawn by L. James),59,76
280,3,3:42.0,,Technical foul by D. DeRozan,59,76
281,3,3:42.0,,A. Davis makes technical free throw,59,77
282,3,3:42.0,,L. James makes free throw 1 of 2,59,78
283,3,3:42.0,,A. Caruso enters the game for A. Bradley,59,78
284,3,3:42.0,,K. Kuzma enters the game for J. McGee,59,78
285,3,3:42.0,,L. James misses free throw 2 of 2,59,78
286,3,3:40.0,Defensive rebound by D. DeRozan,,59,78
287,3,3:24.0,D. DeRozan makes 2-pt dunk from 2 ft,,61,78
288,3,3:07.0,,A. Davis misses 2-pt jump shot from 16 ft,61,78
289,3,3:05.0,Defensive rebound by D. DeRozan,,61,78
290,3,3:01.0,Personal foul by A. Caruso (drawn by D. DeRozan),,61,78
291,3,3:01.0,D. DeRozan makes free throw 1 of 2,,62,78
292,3,3:01.0,M. Belinelli enters the game for L. Aldridge,,62,78
293,3,3:01.0,J. Poeltl enters the game for R. Gay,,62,78
294,3,3:01.0,,R. Rondo enters the game for L. James,62,78
295,3,3:01.0,D. DeRozan makes free throw 2 of 2,,63,78
296,3,2:51.0,,K. Kuzma misses 2-pt jump shot from 8 ft,63,78
297,3,2:49.0,Defensive rebound by J. Poeltl,,63,78
298,3,2:39.0,Shooting foul by A. Davis (drawn by D. DeRozan),,63,78
299,3,2:39.0,,LA Lakers full timeout,63,78
300,3,2:39.0,D. DeRozan makes free throw 1 of 2,,64,78
301,3,2:39.0,D. DeRozan misses free throw 2 of 2,,64,78
302,3,2:36.0,,Defensive rebound by K. Kuzma,64,78
303,3,2:25.0,,Personal foul by D. White (drawn by R. Rondo),64,78
304,3,2:25.0,,R. Rondo makes free throw 1 of 2,64,79
305,3,2:25.0,,R. Rondo misses free throw 2 of 2,64,79
306,3,2:22.0,Defensive rebound by D. White,,64,79
307,3,2:12.0,J. Poeltl makes 2-pt layup from 1 ft (assist by D. White),,66,79
308,3,1:54.0,,R. Rondo misses 3-pt jump shot from 24 ft,66,79
309,3,1:51.0,Defensive rebound by M. Belinelli,,66,79
310,3,1:46.0,D. DeRozan makes 2-pt jump shot from 14 ft,,68,79
311,3,1:46.0,Shooting foul by K. Kuzma (drawn by D. DeRozan),,68,79
312,3,1:46.0,D. DeRozan makes free throw 1 of 1,,69,79
313,3,1:34.0,,A. Caruso makes 2-pt hook shot from 3 ft (assist by R. Rondo),69,81
314,3,1:18.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,72,81
315,3,1:04.0,,Shooting foul by J. Poeltl (drawn by K. Kuzma),72,81
316,3,1:04.0,,K. Kuzma makes free throw 1 of 2,72,82
317,3,1:04.0,,K. Kuzma makes free throw 2 of 2,72,83
318,3,0:52.0,D. DeRozan makes 2-pt jump shot from 13 ft,,74,83
319,3,0:40.0,,A. Caruso misses 2-pt jump shot from 7 ft,74,83
320,3,0:39.0,,Offensive rebound by Team,74,83
321,3,0:38.0,,A. Davis makes 2-pt dunk from 1 ft (assist by R. Rondo),74,85
322,3,0:33.0,D. DeRozan misses 2-pt jump shot from 16 ft,,74,85
323,3,0:31.0,,Defensive rebound by R. Rondo,74,85
324,3,0:26.0,,A. Davis makes 2-pt layup from 2 ft (assist by R. Rondo),74,87
325,3,0:02.0,D. White misses 2-pt jump shot from 10 ft,,74,87
326,3,0:00.0,,Defensive rebound by K. Kuzma,74,87
327,4,11:53.0,,R. Rondo misses 2-pt layup from 2 ft,74,87
328,4,11:51.0,Defensive rebound by J. Poeltl,,74,87
329,4,11:46.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. White),,77,87
330,4,11:34.0,,Personal foul by L. Walker (drawn by D. Howard),77,87
331,4,11:27.0,,L. James makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),77,90
332,4,11:12.0,M. Belinelli makes 2-pt jump shot from 7 ft (assist by D. White),,79,90
333,4,10:57.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by R. Rondo),79,93
334,4,10:41.0,L. Walker makes 3-pt jump shot from 26 ft (assist by P. Mills),,82,93
335,4,10:27.0,,L. James makes 3-pt jump shot from 27 ft (assist by R. Rondo),82,96
336,4,10:15.0,P. Mills misses 3-pt jump shot from 25 ft,,82,96
337,4,10:13.0,Offensive rebound by J. Poeltl,,82,96
338,4,10:11.0,Turnover by J. Poeltl (bad pass; steal by D. Howard),,82,96
339,4,9:57.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,82,96
340,4,9:54.0,,Offensive rebound by K. Kuzma,82,96
341,4,9:53.0,,K. Kuzma makes 3-pt jump shot from 25 ft,82,99
342,4,9:34.0,L. Walker makes 3-pt jump shot from 25 ft,,85,99
343,4,9:23.0,,L. James makes 3-pt jump shot from 27 ft,85,102
344,4,9:09.0,J. Poeltl makes 2-pt layup from 2 ft (assist by D. White),,87,102
345,4,9:09.0,,Violation by Team (def goaltending),87,102
346,4,8:55.0,,L. James makes 3-pt jump shot from 25 ft (assist by R. Rondo),87,105
347,4,8:37.0,Turnover by D. White (bad pass; steal by L. James),,87,105
348,4,8:31.0,,L. James makes 3-pt jump shot from 25 ft (assist by R. Rondo),87,108
349,4,8:29.0,San Antonio full timeout,,87,108
350,4,8:29.0,L. Aldridge enters the game for J. Poeltl,,87,108
351,4,8:29.0,D. DeRozan enters the game for L. Walker,,87,108
352,4,8:08.0,M. Belinelli misses 2-pt jump shot from 11 ft,,87,108
353,4,8:05.0,,Defensive rebound by K. Kuzma,87,108
354,4,7:49.0,,L. James misses 3-pt jump shot from 26 ft,87,108
355,4,7:47.0,Defensive rebound by M. Belinelli,,87,108
356,4,7:37.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),,89,108
357,4,7:18.0,,D. Howard makes 2-pt layup from 2 ft (assist by K. Kuzma),89,110
358,4,7:01.0,D. White misses 2-pt jump shot from 17 ft,,89,110
359,4,6:59.0,,Defensive rebound by R. Rondo,89,110
360,4,6:53.0,,L. James misses 2-pt layup from 1 ft,89,110
361,4,6:49.0,,Offensive rebound by L. James,89,110
362,4,6:49.0,,L. James makes 2-pt layup from 1 ft,89,112
363,4,6:33.0,D. DeRozan makes 2-pt layup from 2 ft,,91,112
364,4,6:12.0,,Shooting foul by D. DeRozan (drawn by L. James),91,112
365,4,6:12.0,,L. James makes free throw 1 of 2,91,113
366,4,6:12.0,B. Forbes enters the game for P. Mills,,91,113
367,4,6:12.0,D. Murray enters the game for D. White,,91,113
368,4,6:12.0,,L. James makes free throw 2 of 2,91,114
369,4,5:56.0,L. Aldridge misses 2-pt jump shot from 16 ft,,91,114
370,4,5:54.0,,Defensive rebound by L. James,91,114
371,4,5:44.0,,Turnover by L. James (bad pass; steal by B. Forbes),91,114
372,4,5:42.0,Shooting foul by R. Rondo (drawn by B. Forbes),,91,114
373,4,5:42.0,B. Forbes makes free throw 1 of 2,,92,114
374,4,5:42.0,B. Forbes misses free throw 2 of 2,,92,114
375,4,5:39.0,,Defensive rebound by D. Howard,92,114
376,4,5:26.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),92,116
377,4,5:14.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,95,116
378,4,4:49.0,,R. Rondo misses 3-pt jump shot from 27 ft,95,116
379,4,4:44.0,,Offensive rebound by D. Howard,95,116
380,4,4:44.0,,D. Howard makes 2-pt layup from 1 ft,95,118
381,4,4:22.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by B. Forbes),,98,118
382,4,4:20.0,,LA Lakers full timeout,98,118
383,4,4:20.0,C. Metu enters the game for L. Aldridge,,98,118
384,4,4:20.0,L. Walker enters the game for D. DeRozan,,98,118
385,4,4:20.0,,Q. Cook enters the game for L. James,98,118
386,4,4:20.0,,T. Daniels enters the game for R. Rondo,98,118
387,4,3:59.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft,98,120
