,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
32,1,7:18.0,Defensive rebound by J. Tatum,,7,10
33,1,7:05.0,Turnover by G. Hayward (bad pass; steal by M. Bridges),,7,10
34,1,7:01.0,,M. Bridges makes 2-pt layup from 1 ft,7,12
35,1,6:39.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by K. Walker),,10,12
36,1,6:24.0,,Turnover by P. Washington (bad pass; steal by K. Walker),10,12
37,1,6:21.0,Turnover by J. Tatum (lost ball; steal by D. Graham),,10,12
38,1,6:11.0,,D. Graham misses 3-pt jump shot from 26 ft,10,12
39,1,6:08.0,Defensive rebound by D. Theis,,10,12
40,1,5:58.0,K. Walker misses 2-pt layup from 7 ft (block by D. Graham),,10,12
41,1,5:55.0,Offensive rebound by K. Walker,,10,12
42,1,5:53.0,G. Hayward makes 2-pt jump shot from 23 ft (assist by K. Walker),,12,12
43,1,5:52.0,,Charlotte full timeout,12,12
44,1,5:52.0,,M. Monk enters the game for B. Biyombo,12,12
45,1,5:52.0,,C. Zeller enters the game for D. Graham,12,12
46,1,5:34.0,,C. Zeller makes 2-pt jump shot from 3 ft (assist by M. Monk),12,14
47,1,5:21.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Smart),,15,14
48,1,5:04.0,,T. Rozier misses 2-pt layup from 3 ft (block by K. Walker),15,14
49,1,5:01.0,Defensive rebound by M. Smart,,15,14
50,1,4:57.0,D. Theis misses 2-pt dunk from 3 ft,,15,14
51,1,4:57.0,,Defensive rebound by Team,15,14
52,1,4:57.0,J. Green enters the game for G. Hayward,,15,14
53,1,4:57.0,G. Williams enters the game for M. Smart,,15,14
54,1,4:47.0,,Turnover by P. Washington (traveling),15,14
55,1,4:20.0,G. Williams misses 3-pt jump shot from 23 ft,,15,14
56,1,4:18.0,,Defensive rebound by M. Bridges,15,14
57,1,4:09.0,,Shooting foul by G. Williams (drawn by M. Bridges),15,14
58,1,4:09.0,,M. Bridges makes free throw 1 of 2,15,15
59,1,4:09.0,E. Freedom enters the game for D. Theis,,15,15
60,1,4:09.0,,M. Bridges makes free throw 2 of 2,15,16
61,1,3:59.0,K. Walker makes 2-pt layup from 2 ft,,17,16
62,1,3:41.0,,M. Monk misses 3-pt jump shot from 24 ft,17,16
63,1,3:39.0,Defensive rebound by E. Freedom,,17,16
64,1,3:28.0,J. Tatum makes 3-pt jump shot from 26 ft (assist by E. Freedom),,20,16
65,1,3:07.0,,T. Rozier misses 2-pt layup from 7 ft,20,16
66,1,3:06.0,Defensive rebound by E. Freedom,,20,16
67,1,3:01.0,K. Walker misses 3-pt jump shot from 27 ft,,20,16
68,1,2:59.0,,Defensive rebound by M. Bridges,20,16
69,1,2:52.0,,T. Rozier misses 2-pt jump shot from 16 ft,20,16
70,1,2:50.0,Defensive rebound by J. Green,,20,16
71,1,2:40.0,G. Williams misses 3-pt jump shot from 23 ft,,20,16
72,1,2:39.0,,Defensive rebound by M. Bridges,20,16
73,1,2:28.0,,M. Monk makes 2-pt jump shot from 8 ft,20,18
74,1,2:28.0,Boston full timeout,,20,18
75,1,2:28.0,B. Wanamaker enters the game for K. Walker,,20,18
76,1,2:28.0,,D. Graham enters the game for M. Bridges,20,18
77,1,2:28.0,,C. Martin enters the game for T. Rozier,20,18
78,1,2:28.0,,M. Williams enters the game for P. Washington,20,18
79,1,2:10.0,E. Freedom misses 2-pt layup from 3 ft,,20,18
80,1,2:07.0,,Defensive rebound by M. Williams,20,18
81,1,1:56.0,,M. Monk misses 3-pt jump shot from 26 ft,20,18
82,1,1:53.0,Defensive rebound by E. Freedom,,20,18
83,1,1:47.0,J. Tatum makes 3-pt jump shot from 27 ft,,23,18
84,1,1:26.0,,C. Martin misses 3-pt jump shot from 25 ft,23,18
85,1,1:24.0,Defensive rebound by J. Green,,23,18
86,1,1:15.0,Turnover by J. Green (dbl dribble),,23,18
87,1,1:01.0,,Turnover by C. Martin (out of bounds lost ball),23,18
88,1,1:01.0,S. Ojeleye enters the game for G. Williams,,23,18
89,1,0:37.0,J. Green misses 3-pt jump shot from 26 ft,,23,18
90,1,0:37.0,Offensive rebound by Team,,23,18
91,1,0:37.0,Turnover by Team (shot clock),,23,18
92,1,0:33.0,,Turnover by D. Graham (lost ball; steal by J. Green),23,18
93,1,0:23.0,Shooting foul by C. Zeller (drawn by E. Freedom),,23,18
94,1,0:23.0,E. Freedom misses free throw 1 of 2,,23,18
95,1,0:23.0,Offensive rebound by Team,,23,18
96,1,0:23.0,G. Hayward enters the game for J. Green,,23,18
97,1,0:23.0,M. Smart enters the game for J. Tatum,,23,18
98,1,0:23.0,,T. Rozier enters the game for C. Martin,23,18
99,1,0:23.0,E. Freedom makes free throw 2 of 2,,24,18
100,1,0:12.0,,Personal foul by M. Smart (drawn by D. Graham),24,18
101,1,0:04.0,,T. Rozier misses 2-pt jump shot from 12 ft,24,18
102,1,0:02.0,Defensive rebound by M. Smart,,24,18
103,1,0:00.0,M. Smart misses 3-pt jump shot from 48 ft,,24,18
104,1,0:00.0,Offensive rebound by Team,,24,18
105,2,11:47.0,M. Smart misses 3-pt jump shot from 27 ft,,24,18
106,2,11:45.0,,Defensive rebound by M. Monk,24,18
107,2,11:32.0,,B. Biyombo misses 2-pt jump shot from 10 ft,24,18
108,2,11:30.0,Defensive rebound by B. Wanamaker,,24,18
109,2,11:24.0,B. Wanamaker makes 2-pt layup from 2 ft,,26,18
110,2,11:05.0,,D. Graham misses 2-pt layup from 1 ft,26,18
111,2,11:03.0,Defensive rebound by E. Freedom,,26,18
112,2,10:59.0,E. Freedom makes 2-pt layup from 1 ft (assist by M. Smart),,28,18
113,2,10:38.0,,M. Williams misses 3-pt jump shot from 24 ft,28,18
114,2,10:35.0,,Offensive rebound by C. Martin,28,18
115,2,10:32.0,,M. Monk misses 3-pt jump shot from 26 ft,28,18
116,2,10:27.0,Defensive rebound by S. Ojeleye,,28,18
117,2,10:20.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,28,18
118,2,10:18.0,,Defensive rebound by M. Williams,28,18
119,2,9:58.0,,D. Graham misses 3-pt jump shot from 26 ft,28,18
120,2,9:58.0,Defensive rebound by Team,,28,18
121,2,9:58.0,,Loose ball foul by B. Biyombo (drawn by M. Smart),28,18
122,2,9:49.0,Turnover by B. Wanamaker (bad pass),,28,18
123,2,9:39.0,,M. Monk misses 2-pt layup from 5 ft (block by E. Freedom),28,18
124,2,9:37.0,Defensive rebound by G. Hayward,,28,18
125,2,9:32.0,M. Smart misses 3-pt jump shot from 24 ft,,28,18
126,2,9:30.0,,Defensive rebound by M. Monk,28,18
127,2,9:06.0,,D. Graham makes 3-pt jump shot from 25 ft,28,21
128,2,8:47.0,G. Hayward makes 3-pt jump shot from 25 ft,,31,21
129,2,8:35.0,,C. Martin makes 3-pt jump shot from 26 ft (assist by B. Biyombo),31,24
130,2,8:10.0,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),,33,24
131,2,8:00.0,,Personal foul by B. Wanamaker (drawn by D. Graham),33,24
132,2,8:00.0,D. Theis enters the game for E. Freedom,,33,24
133,2,8:00.0,,D. Bacon enters the game for B. Biyombo,33,24
134,2,8:00.0,,P. Washington enters the game for M. Monk,33,24
135,2,7:49.0,Violation by Team (kicked ball),,33,24
136,2,7:33.0,,M. Williams misses 2-pt jump shot from 22 ft,33,24
137,2,7:31.0,Defensive rebound by G. Hayward,,33,24
138,2,7:26.0,G. Hayward makes 2-pt layup from 2 ft,,35,24
139,2,7:11.0,,C. Martin makes 2-pt layup at rim (assist by P. Washington),35,26
140,2,7:04.0,Personal foul by D. Bacon (drawn by S. Ojeleye),,35,26
141,2,7:00.0,,Violation by Team (delay of game),35,26
142,2,6:54.0,M. Smart misses 3-pt jump shot from 24 ft,,35,26
143,2,6:49.0,,Defensive rebound by D. Bacon,35,26
144,2,6:42.0,,D. Graham misses 3-pt jump shot from 27 ft,35,26
145,2,6:40.0,Defensive rebound by G. Hayward,,35,26
146,2,6:36.0,Personal foul by M. Williams (drawn by M. Smart),,35,26
147,2,6:36.0,,Charlotte full timeout,35,26
148,2,6:36.0,J. Tatum enters the game for M. Smart,,35,26
149,2,6:36.0,K. Walker enters the game for B. Wanamaker,,35,26
150,2,6:36.0,,M. Bridges enters the game for D. Graham,35,26
151,2,6:36.0,,T. Rozier enters the game for M. Williams,35,26
152,2,6:30.0,D. Theis makes 2-pt dunk from 2 ft (assist by G. Hayward),,37,26
153,2,6:13.0,,Turnover by P. Washington (bad pass; steal by D. Theis),37,26
154,2,6:05.0,J. Tatum misses 2-pt layup from 2 ft,,37,26
155,2,6:03.0,,Defensive rebound by P. Washington,37,26
156,2,5:54.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by D. Bacon),37,29
157,2,5:36.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Hayward),,40,29
158,2,5:20.0,,P. Washington misses 3-pt jump shot from 25 ft,40,29
159,2,5:18.0,Defensive rebound by J. Tatum,,40,29
160,2,5:02.0,D. Theis misses 3-pt jump shot from 24 ft,,40,29
161,2,5:00.0,,Defensive rebound by P. Washington,40,29
162,2,4:52.0,,D. Bacon misses 2-pt jump shot from 3 ft,40,29
163,2,4:50.0,Defensive rebound by D. Theis,,40,29
164,2,4:44.0,K. Walker misses 2-pt layup from 2 ft,,40,29
165,2,4:42.0,,Defensive rebound by D. Bacon,40,29
166,2,4:32.0,,D. Bacon misses 2-pt layup from 1 ft (block by D. Theis),40,29
167,2,4:32.0,Defensive rebound by Team,,40,29
168,2,4:32.0,,D. Graham enters the game for C. Martin,40,29
169,2,4:17.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by S. Ojeleye),,43,29
170,2,3:54.0,,M. Bridges makes 2-pt layup from 1 ft (assist by D. Graham),43,31
171,2,3:54.0,,Shooting foul by D. Theis (drawn by M. Bridges),43,31
172,2,3:54.0,,M. Bridges makes free throw 1 of 1,43,32
173,2,3:42.0,Turnover by G. Hayward (bad pass; steal by P. Washington),,43,32
174,2,3:37.0,,P. Washington makes 2-pt layup from 1 ft (assist by M. Bridges),43,34
175,2,3:12.0,J. Tatum misses 2-pt jump shot from 22 ft,,43,34
176,2,3:09.0,,Defensive rebound by D. Graham,43,34
177,2,2:54.0,,M. Bridges makes 2-pt jump shot from 14 ft (assist by T. Rozier),43,36
178,2,2:54.0,Boston full timeout,,43,36
179,2,2:54.0,M. Smart enters the game for S. Ojeleye,,43,36
180,2,2:54.0,G. Williams enters the game for D. Theis,,43,36
181,2,2:37.0,M. Smart misses 2-pt jump shot from 18 ft,,43,36
182,2,2:35.0,,Defensive rebound by M. Bridges,43,36
183,2,2:26.0,,D. Bacon makes 2-pt layup from 3 ft (assist by T. Rozier),43,38
184,2,2:05.0,K. Walker makes 2-pt layup from 3 ft,,45,38
185,2,1:46.0,,M. Bridges misses 2-pt jump shot from 9 ft,45,38
186,2,1:43.0,Defensive rebound by G. Hayward,,45,38
187,2,1:36.0,J. Tatum misses 2-pt layup from 1 ft,,45,38
188,2,1:29.0,Offensive rebound by G. Williams,,45,38
189,2,1:29.0,G. Williams misses 2-pt layup from 1 ft,,45,38
190,2,1:29.0,,Defensive rebound by P. Washington,45,38
191,2,1:22.0,,D. Bacon makes 3-pt jump shot from 24 ft (assist by D. Graham),45,41
192,2,1:08.0,G. Hayward makes 2-pt jump shot from 13 ft (assist by K. Walker),,47,41
193,2,0:51.0,,M. Bridges makes 2-pt layup from 1 ft (assist by D. Graham),47,43
194,2,0:42.0,K. Walker makes 3-pt jump shot from 28 ft (assist by M. Smart),,50,43
195,2,0:30.0,,T. Rozier misses 3-pt jump shot from 24 ft,50,43
196,2,0:29.0,Defensive rebound by J. Tatum,,50,43
197,2,0:14.0,Turnover by J. Tatum (palming),,50,43
198,2,0:05.0,,Personal take foul by G. Williams (drawn by D. Graham),50,43
199,2,0:03.0,,Turnover by D. Bacon (bad pass; steal by J. Tatum),50,43
200,2,0:00.0,K. Walker misses 3-pt jump shot from 27 ft,,50,43
201,2,0:00.0,Offensive rebound by Team,,50,43
202,3,11:44.0,G. Hayward misses 3-pt jump shot from 24 ft,,50,43
203,3,11:40.0,Offensive rebound by G. Hayward,,50,43
204,3,11:36.0,G. Hayward misses 2-pt jump shot from 8 ft (block by M. Bridges),,50,43
205,3,11:33.0,,Defensive rebound by B. Biyombo,50,43
206,3,11:33.0,,Personal foul by D. Theis (drawn by P. Washington),50,43
207,3,11:17.0,,Turnover by M. Bridges (lost ball; steal by J. Tatum),50,43
208,3,11:03.0,D. Theis misses 2-pt hook shot from 9 ft,,50,43
209,3,11:03.0,Offensive rebound by J. Tatum,,50,43
210,3,11:03.0,J. Tatum misses 2-pt layup from 3 ft,,50,43
211,3,11:03.0,Offensive rebound by D. Theis,,50,43
212,3,10:56.0,M. Smart misses 3-pt jump shot from 26 ft,,50,43
213,3,10:54.0,Offensive rebound by J. Tatum,,50,43
214,3,10:50.0,J. Tatum makes 2-pt layup from 1 ft,,52,43
215,3,10:35.0,,T. Rozier misses 2-pt jump shot from 5 ft,52,43
216,3,10:34.0,,Offensive rebound by B. Biyombo,52,43
217,3,10:33.0,,B. Biyombo makes 2-pt hook shot from 4 ft,52,45
218,3,10:20.0,K. Walker makes 3-pt jump shot from 24 ft,,55,45
219,3,10:05.0,,Turnover by B. Biyombo (traveling),55,45
220,3,9:50.0,J. Tatum makes 2-pt dunk from 2 ft (assist by G. Hayward),,57,45
221,3,9:34.0,,T. Rozier makes 2-pt jump shot from 10 ft,57,47
222,3,9:23.0,Turnover by M. Smart (bad pass; steal by P. Washington),,57,47
223,3,9:19.0,,P. Washington misses 2-pt layup from 1 ft,57,47
224,3,9:15.0,Defensive rebound by M. Smart,,57,47
225,3,9:09.0,K. Walker misses 2-pt layup from 5 ft (block by P. Washington),,57,47
226,3,9:09.0,Offensive rebound by Team,,57,47
227,3,9:03.0,G. Hayward makes 2-pt jump shot from 16 ft (assist by M. Smart),,59,47
228,3,8:49.0,,Personal foul by M. Smart (drawn by D. Graham),59,47
229,3,8:41.0,,P. Washington makes 3-pt jump shot from 24 ft (assist by T. Rozier),59,50
230,3,8:28.0,K. Walker misses 3-pt jump shot from 25 ft,,59,50
231,3,8:25.0,,Defensive rebound by M. Bridges,59,50
232,3,8:17.0,,Turnover by D. Graham (bad pass; steal by K. Walker),59,50
233,3,8:16.0,Personal take foul by P. Washington (drawn by J. Tatum),,59,50
234,3,7:59.0,Turnover by J. Tatum (bad pass; steal by B. Biyombo),,59,50
235,3,7:49.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by P. Washington),59,53
236,3,7:30.0,D. Theis misses 2-pt layup from 2 ft,,59,53
237,3,7:27.0,Offensive rebound by D. Theis,,59,53
238,3,7:26.0,D. Theis misses 2-pt layup at rim,,59,53
239,3,7:24.0,,Defensive rebound by B. Biyombo,59,53
240,3,7:20.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by D. Graham),59,55
241,3,7:11.0,Boston full timeout,,59,55
242,3,6:58.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by J. Tatum),,62,55
243,3,6:40.0,,B. Biyombo makes 2-pt hook shot from 3 ft (assist by M. Bridges),62,57
244,3,6:23.0,J. Tatum makes 2-pt layup from 1 ft (assist by K. Walker),,64,57
245,3,6:06.0,,Turnover by T. Rozier (bad pass; steal by D. Theis),64,57
246,3,6:05.0,Personal take foul by D. Graham (drawn by G. Hayward),,64,57
247,3,6:05.0,,C. Zeller enters the game for B. Biyombo,64,57
248,3,5:55.0,K. Walker misses 3-pt jump shot from 25 ft,,64,57
249,3,5:51.0,,Defensive rebound by M. Bridges,64,57
250,3,5:48.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by M. Bridges),64,59
251,3,5:30.0,M. Smart makes 3-pt jump shot from 25 ft (assist by K. Walker),,67,59
252,3,5:11.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by C. Zeller),67,62
253,3,4:56.0,K. Walker makes 2-pt layup from 1 ft,,69,62
254,3,4:45.0,,Turnover by D. Graham (bad pass; steal by K. Walker),69,62
255,3,4:40.0,M. Smart misses 3-pt jump shot from 25 ft,,69,62
256,3,4:34.0,Offensive rebound by G. Hayward,,69,62
257,3,4:34.0,G. Hayward misses 2-pt layup at rim,,69,62
258,3,4:32.0,Offensive rebound by G. Hayward,,69,62
259,3,4:31.0,Turnover by K. Walker (lost ball; steal by P. Washington),,69,62
260,3,4:29.0,,Shooting foul by M. Smart (drawn by P. Washington),69,62
261,3,4:29.0,,P. Washington misses free throw 1 of 2,69,62
262,3,4:29.0,,Offensive rebound by Team,69,62
263,3,4:29.0,J. Green enters the game for G. Hayward,,69,62
264,3,4:29.0,E. Freedom enters the game for J. Tatum,,69,62
265,3,4:29.0,S. Ojeleye enters the game for D. Theis,,69,62
266,3,4:29.0,,P. Washington misses free throw 2 of 2,69,62
267,3,4:26.0,Defensive rebound by E. Freedom,,69,62
268,3,4:15.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,69,62
269,3,4:12.0,,Defensive rebound by T. Rozier,69,62
270,3,4:09.0,,Personal foul by S. Ojeleye (drawn by M. Bridges),69,62
271,3,4:09.0,,Charlotte full timeout,69,62
272,3,4:09.0,,M. Monk enters the game for T. Rozier,69,62
273,3,3:56.0,,C. Zeller makes 2-pt hook shot from 3 ft (assist by D. Graham),69,64
274,3,3:43.0,K. Walker makes 2-pt layup from 1 ft (assist by E. Freedom),,71,64
275,3,3:20.0,,C. Zeller makes 2-pt layup from 2 ft (assist by D. Graham),71,66
276,3,3:07.0,Personal foul by D. Graham (drawn by K. Walker),,71,66
277,3,3:07.0,,D. Bacon enters the game for M. Bridges,71,66
278,3,3:07.0,,M. Williams enters the game for P. Washington,71,66
279,3,2:53.0,K. Walker misses 2-pt jump shot from 17 ft,,71,66
280,3,2:51.0,,Defensive rebound by C. Zeller,71,66
281,3,2:35.0,,D. Graham misses 3-pt jump shot from 23 ft,71,66
282,3,2:32.0,Defensive rebound by E. Freedom,,71,66
283,3,2:21.0,M. Smart makes 2-pt jump shot from 14 ft,,73,66
284,3,2:21.0,Shooting foul by M. Monk (drawn by M. Smart),,73,66
285,3,2:21.0,J. Tatum enters the game for S. Ojeleye,,73,66
286,3,2:21.0,B. Wanamaker enters the game for K. Walker,,73,66
287,3,2:21.0,M. Smart misses free throw 1 of 1,,73,66
288,3,2:18.0,,Defensive rebound by D. Bacon,73,66
289,3,2:08.0,,C. Zeller misses 2-pt layup from 3 ft (block by E. Freedom),73,66
290,3,2:08.0,,Offensive rebound by Team,73,66
291,3,2:08.0,G. Hayward enters the game for J. Green,,73,66
292,3,2:08.0,S. Ojeleye enters the game for M. Smart,,73,66
293,3,2:00.0,,M. Monk misses 2-pt layup from 1 ft,73,66
294,3,1:56.0,Defensive rebound by E. Freedom,,73,66
295,3,1:50.0,J. Tatum misses 3-pt jump shot from 26 ft,,73,66
296,3,1:48.0,Offensive rebound by G. Hayward,,73,66
297,3,1:38.0,B. Wanamaker misses 2-pt jump shot from 9 ft,,73,66
298,3,1:35.0,,Defensive rebound by M. Williams,73,66
299,3,1:29.0,,D. Bacon makes 3-pt jump shot from 26 ft,73,69
300,3,1:12.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Hayward),,76,69
301,3,1:02.0,,Shooting foul by E. Freedom (drawn by D. Graham),76,69
302,3,1:02.0,,D. Graham makes free throw 1 of 2,76,70
303,3,1:02.0,,D. Graham makes free throw 2 of 2,76,71
304,3,0:53.0,Shooting foul by D. Graham (drawn by B. Wanamaker),,76,71
305,3,0:53.0,B. Wanamaker makes free throw 1 of 2,,77,71
306,3,0:53.0,B. Wanamaker makes free throw 2 of 2,,78,71
307,3,0:34.0,,C. Zeller misses 2-pt jump shot from 5 ft (block by E. Freedom),78,71
308,3,0:33.0,,Offensive rebound by C. Zeller,78,71
309,3,0:33.0,,Shooting foul by E. Freedom (drawn by C. Zeller),78,71
310,3,0:33.0,,C. Zeller makes free throw 1 of 2,78,72
311,3,0:33.0,,C. Martin enters the game for M. Monk,78,72
312,3,0:33.0,,C. Zeller makes free throw 2 of 2,78,73
313,3,0:17.0,G. Hayward makes 2-pt jump shot from 8 ft,,80,73
314,3,0:00.0,,D. Graham misses 2-pt jump shot from 15 ft,80,73
315,3,0:00.0,Defensive rebound by E. Freedom,,80,73
316,4,11:48.0,,P. Washington misses 2-pt layup from 5 ft (block by E. Freedom),80,73
317,4,11:48.0,,Offensive rebound by Team,80,73
318,4,11:45.0,,Shooting foul by E. Freedom (drawn by M. Monk),80,73
319,4,11:45.0,,M. Monk makes free throw 1 of 2,80,74
320,4,11:45.0,,M. Monk makes free throw 2 of 2,80,75
321,4,11:31.0,J. Tatum misses 3-pt jump shot from 25 ft,,80,75
322,4,11:30.0,Offensive rebound by G. Hayward,,80,75
323,4,11:18.0,G. Hayward makes 2-pt jump shot from 13 ft,,82,75
324,4,11:06.0,,Turnover by P. Washington (lost ball; steal by B. Wanamaker),82,75
325,4,10:59.0,B. Wanamaker misses 2-pt layup from 2 ft (block by M. Monk),,82,75
326,4,10:55.0,Offensive rebound by E. Freedom,,82,75
327,4,10:51.0,E. Freedom makes 2-pt layup from 2 ft,,84,75
328,4,10:42.0,,M. Monk misses 3-pt jump shot from 26 ft,84,75
329,4,10:42.0,Defensive rebound by E. Freedom,,84,75
330,4,10:28.0,B. Wanamaker misses 2-pt jump shot from 5 ft,,84,75
331,4,10:26.0,Offensive rebound by E. Freedom,,84,75
332,4,10:26.0,E. Freedom makes 2-pt layup at rim,,86,75
333,4,10:26.0,,Charlotte full timeout,86,75
334,4,10:26.0,,C. Martin enters the game for M. Monk,86,75
335,4,10:26.0,,C. Zeller enters the game for M. Williams,86,75
336,4,10:13.0,,Personal foul by B. Wanamaker (drawn by C. Zeller),86,75
337,4,10:06.0,,D. Bacon misses 3-pt jump shot from 25 ft,86,75
338,4,10:04.0,Defensive rebound by J. Tatum,,86,75
339,4,9:54.0,J. Tatum makes 3-pt jump shot from 22 ft,,89,75
340,4,9:37.0,,P. Washington makes 2-pt layup from 2 ft (assist by C. Martin),89,77
341,4,9:25.0,Turnover by B. Wanamaker (bad pass; steal by D. Bacon),,89,77
342,4,9:23.0,,D. Bacon makes 2-pt dunk from 2 ft,89,79
343,4,9:05.0,S. Ojeleye misses 2-pt jump shot from 21 ft,,89,79
344,4,9:05.0,,Defensive rebound by Team,89,79
345,4,8:48.0,,C. Zeller misses 2-pt layup from 4 ft (block by E. Freedom),89,79
346,4,8:48.0,,Offensive rebound by Team,89,79
347,4,8:39.0,,D. Bacon misses 3-pt jump shot from 27 ft,89,79
348,4,8:37.0,Defensive rebound by E. Freedom,,89,79
349,4,8:33.0,Personal foul by P. Washington (drawn by G. Hayward),,89,79
350,4,8:17.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by G. Hayward),,92,79
351,4,8:02.0,,Turnover by C. Martin (bad pass; steal by S. Ojeleye),92,79
352,4,7:44.0,J. Tatum misses 2-pt jump shot from 8 ft,,92,79
353,4,7:41.0,,Defensive rebound by C. Zeller,92,79
354,4,7:34.0,,T. Rozier misses 2-pt jump shot from 6 ft,92,79
355,4,7:31.0,Defensive rebound by E. Freedom,,92,79
356,4,7:27.0,S. Ojeleye misses 2-pt jump shot from 21 ft,,92,79
357,4,7:25.0,,Defensive rebound by T. Rozier,92,79
358,4,7:19.0,,C. Martin misses 3-pt jump shot from 25 ft,92,79
359,4,7:16.0,Defensive rebound by G. Hayward,,92,79
360,4,7:13.0,Boston full timeout,,92,79
361,4,7:13.0,M. Smart enters the game for G. Hayward,,92,79
362,4,7:13.0,K. Walker enters the game for J. Tatum,,92,79
363,4,7:13.0,,M. Bridges enters the game for C. Martin,92,79
364,4,7:13.0,,D. Graham enters the game for P. Washington,92,79
365,4,7:04.0,E. Freedom makes 2-pt hook shot from 4 ft (assist by M. Smart),,94,79
366,4,6:46.0,,Turnover by D. Bacon (out of bounds lost ball),94,79
367,4,6:28.0,K. Walker makes 2-pt jump shot from 3 ft,,96,79
368,4,6:18.0,,D. Graham makes 3-pt jump shot from 27 ft,96,82
369,4,6:02.0,K. Walker misses 2-pt jump shot from 17 ft,,96,82
370,4,6:00.0,,Defensive rebound by D. Graham,96,82
371,4,5:43.0,,Shooting foul by E. Freedom (drawn by D. Bacon),96,82
372,4,5:43.0,,D. Bacon makes free throw 1 of 2,96,83
373,4,5:43.0,G. Hayward enters the game for E. Freedom,,96,83
374,4,5:43.0,J. Tatum enters the game for S. Ojeleye,,96,83
375,4,5:43.0,D. Theis enters the game for B. Wanamaker,,96,83
376,4,5:43.0,,D. Bacon misses free throw 2 of 2,96,83
377,4,5:40.0,Defensive rebound by M. Smart,,96,83
378,4,5:23.0,M. Smart misses 2-pt jump shot from 7 ft,,96,83
379,4,5:23.0,Offensive rebound by M. Smart,,96,83
380,4,5:23.0,Personal foul by D. Bacon (drawn by M. Smart),,96,83
381,4,5:09.0,J. Tatum makes 2-pt jump shot from 17 ft,,98,83
382,4,4:59.0,Violation by Team (kicked ball),,98,83
383,4,4:52.0,,D. Graham misses 2-pt layup from 3 ft,98,83
384,4,4:48.0,,Offensive rebound by C. Zeller,98,83
