,QUARTER,TIME_REMAINING,DETROIT_ACTION,GOLDEN STATE_ACTION,DETROIT_SCORE,GOLDEN STATE_SCORE
102,1,0:08.0,,Offensive rebound by Team,25,22
103,1,0:08.0,,J. Evans makes free throw 2 of 2,25,23
104,1,0:06.0,Personal foul by J. Evans (drawn by D. Rose),,25,23
105,1,0:03.0,C. Wood misses 3-pt jump shot from 28 ft,,25,23
106,1,0:01.0,,Defensive rebound by A. Burks,25,23
107,2,11:51.0,,Personal foul by L. Galloway (drawn by J. Poole),25,23
108,2,11:39.0,,M. Chriss misses 2-pt layup from 2 ft,25,23
109,2,11:37.0,,Offensive rebound by M. Chriss,25,23
110,2,11:35.0,,Shooting foul by C. Wood (drawn by M. Chriss),25,23
111,2,11:35.0,,M. Chriss makes free throw 1 of 2,25,24
112,2,11:35.0,,M. Chriss misses free throw 2 of 2,25,24
113,2,11:34.0,Defensive rebound by C. Wood,,25,24
114,2,11:24.0,D. Rose misses 3-pt jump shot from 27 ft,,25,24
115,2,11:22.0,,Defensive rebound by A. Burks,25,24
116,2,11:15.0,,M. Chriss makes 2-pt hook shot from 6 ft (assist by A. Burks),25,26
117,2,11:05.0,T. Snell makes 3-pt jump shot from 29 ft (assist by D. Rose),,28,26
118,2,10:41.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by E. Paschall),28,29
119,2,10:29.0,D. Rose makes 2-pt layup from 2 ft,,30,29
120,2,10:29.0,Shooting foul by E. Paschall (drawn by D. Rose),,30,29
121,2,10:29.0,D. Rose makes free throw 1 of 1,,31,29
122,2,10:12.0,,Personal foul by T. Snell (drawn by J. Poole),31,29
123,2,10:07.0,,J. Poole misses 3-pt jump shot from 27 ft,31,29
124,2,10:04.0,Defensive rebound by Team,,31,29
125,2,9:50.0,L. Galloway misses 3-pt jump shot from 27 ft,,31,29
126,2,9:48.0,,Defensive rebound by A. Burks,31,29
127,2,9:41.0,,E. Paschall makes 2-pt jump shot from 7 ft,31,31
128,2,9:34.0,D. Rose makes 2-pt layup from 10 ft,,33,31
129,2,9:11.0,,Turnover by E. Paschall (bad pass; steal by D. Rose),33,31
130,2,9:06.0,Turnover by D. Rose (bad pass; steal by E. Paschall),,33,31
131,2,9:04.0,,A. Burks makes 3-pt jump shot from 28 ft (assist by E. Paschall),33,34
132,2,8:51.0,Detroit full timeout,,33,34
133,2,8:51.0,S. Doumbouya enters the game for T. Snell,,33,34
134,2,8:51.0,A. Drummond enters the game for C. Wood,,33,34
135,2,8:44.0,A. Drummond makes 2-pt dunk from 1 ft (assist by D. Rose),,35,34
136,2,8:28.0,,E. Paschall misses 2-pt layup from 5 ft (block by A. Drummond),35,34
137,2,8:27.0,,Offensive rebound by Team,35,34
138,2,8:27.0,,D. Lee enters the game for A. Burks,35,34
139,2,8:27.0,,O. Spellman enters the game for E. Paschall,35,34
140,2,8:23.0,,J. Poole makes 2-pt jump shot from 19 ft (assist by M. Chriss),35,36
141,2,8:03.0,S. Doumbouya makes 3-pt jump shot from 27 ft (assist by A. Drummond),,38,36
142,2,7:44.0,,Turnover by J. Evans (bad pass; steal by S. Doumbouya),38,36
143,2,7:34.0,Turnover by S. Doumbouya (lost ball; steal by O. Spellman),,38,36
144,2,7:23.0,,O. Spellman makes 3-pt jump shot from 24 ft (assist by D. Lee),38,39
145,2,7:05.0,D. Rose makes 3-pt jump shot from 26 ft,,41,39
146,2,6:50.0,,D. Lee misses 2-pt jump shot from 11 ft,41,39
147,2,6:49.0,Defensive rebound by A. Drummond,,41,39
148,2,6:44.0,D. Rose misses 3-pt jump shot from 26 ft,,41,39
149,2,6:42.0,Offensive rebound by B. Brown,,41,39
150,2,6:37.0,Personal foul by J. Poole (drawn by B. Brown),,41,39
151,2,6:37.0,S. Mykhailiuk enters the game for L. Galloway,,41,39
152,2,6:37.0,,D. Green enters the game for M. Chriss,41,39
153,2,6:37.0,,G. Robinson enters the game for J. Poole,41,39
154,2,6:26.0,A. Drummond misses 2-pt layup from 2 ft,,41,39
155,2,6:24.0,,Defensive rebound by D. Lee,41,39
156,2,6:14.0,,O. Spellman makes 3-pt jump shot from 28 ft (assist by G. Robinson),41,42
157,2,5:59.0,D. Rose makes 2-pt jump shot from 19 ft,,43,42
158,2,5:48.0,,G. Robinson misses 2-pt jump shot from 17 ft,43,42
159,2,5:47.0,,Offensive rebound by G. Robinson,43,42
160,2,5:41.0,,D. Green misses 3-pt jump shot from 27 ft,43,42
161,2,5:40.0,Defensive rebound by S. Doumbouya,,43,42
162,2,5:24.0,Turnover by D. Rose (lost ball; steal by D. Lee),,43,42
163,2,5:15.0,,Shooting foul by B. Brown (drawn by O. Spellman),43,42
164,2,5:15.0,T. Frazier enters the game for D. Rose,,43,42
165,2,5:15.0,,A. Burks enters the game for J. Evans,43,42
166,2,5:15.0,,O. Spellman misses free throw 1 of 2,43,42
167,2,5:15.0,,Offensive rebound by Team,43,42
168,2,5:15.0,,O. Spellman makes free throw 2 of 2,43,43
169,2,5:02.0,B. Brown misses 2-pt layup from 4 ft,,43,43
170,2,5:01.0,,Defensive rebound by G. Robinson,43,43
171,2,4:49.0,,G. Robinson misses 2-pt jump shot from 11 ft,43,43
172,2,4:48.0,,Offensive rebound by D. Green,43,43
173,2,4:40.0,,O. Spellman makes 2-pt jump shot from 8 ft (assist by D. Green),43,45
174,2,4:20.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by T. Frazier),,46,45
175,2,4:00.0,,A. Burks makes 2-pt jump shot from 17 ft (assist by O. Spellman),46,47
176,2,3:50.0,S. Mykhailiuk misses 3-pt jump shot from 27 ft,,46,47
177,2,3:48.0,,Defensive rebound by D. Green,46,47
178,2,3:42.0,,D. Lee misses 2-pt layup from 3 ft (block by S. Doumbouya),46,47
179,2,3:40.0,Defensive rebound by A. Drummond,,46,47
180,2,3:30.0,S. Doumbouya makes 3-pt jump shot from 28 ft (assist by T. Frazier),,49,47
181,2,3:30.0,,Golden State full timeout,49,47
182,2,3:30.0,T. Snell enters the game for B. Brown,,49,47
183,2,3:11.0,,Shooting foul by T. Frazier (drawn by A. Burks),49,47
184,2,3:11.0,,A. Burks makes free throw 1 of 2,49,48
185,2,3:11.0,,A. Burks makes free throw 2 of 2,49,49
186,2,3:02.0,A. Drummond misses 2-pt layup from 4 ft,,49,49
187,2,3:01.0,,Defensive rebound by G. Robinson,49,49
188,2,2:55.0,,G. Robinson misses 2-pt layup from 6 ft,49,49
189,2,2:54.0,,Offensive rebound by O. Spellman,49,49
190,2,2:52.0,,O. Spellman makes 2-pt layup from 1 ft,49,51
191,2,2:32.0,T. Snell misses 2-pt jump shot from 11 ft,,49,51
192,2,2:30.0,Offensive rebound by A. Drummond,,49,51
193,2,2:25.0,A. Drummond misses 2-pt jump shot from 13 ft (block by D. Green),,49,51
194,2,2:24.0,,Defensive rebound by D. Green,49,51
195,2,2:13.0,,Offensive foul by G. Robinson (drawn by T. Frazier),49,51
196,2,2:13.0,,Turnover by G. Robinson (offensive foul),49,51
197,2,1:59.0,S. Mykhailiuk misses 2-pt layup from 2 ft,,49,51
198,2,1:57.0,,Defensive rebound by O. Spellman,49,51
199,2,1:44.0,,O. Spellman makes 3-pt jump shot from 28 ft (assist by D. Lee),49,54
200,2,1:34.0,T. Frazier makes 2-pt layup from 3 ft,,51,54
201,2,1:18.0,Violation by Team (kicked ball),,51,54
202,2,1:18.0,C. Wood enters the game for A. Drummond,,51,54
203,2,1:08.0,,D. Lee makes 2-pt jump shot from 10 ft (assist by A. Burks),51,56
204,2,0:51.0,T. Snell makes 2-pt layup from 4 ft (assist by T. Frazier),,53,56
205,2,0:51.0,Shooting foul by A. Burks (drawn by T. Snell),,53,56
206,2,0:51.0,T. Snell makes free throw 1 of 1,,54,56
207,2,0:41.0,,G. Robinson misses 2-pt hook shot from 5 ft,54,56
208,2,0:38.0,Defensive rebound by S. Doumbouya,,54,56
209,2,0:30.0,T. Frazier makes 2-pt jump shot from 7 ft,,56,56
210,2,0:11.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by A. Burks),56,59
211,2,0:01.0,S. Doumbouya misses 3-pt jump shot from 26 ft,,56,59
212,2,0:00.0,Offensive rebound by Team,,56,59
213,3,11:37.0,,K. Bowman misses 2-pt jump shot from 18 ft (block by A. Drummond),56,59
214,3,11:35.0,Defensive rebound by S. Doumbouya,,56,59
215,3,11:24.0,D. Rose misses 3-pt jump shot from 27 ft,,56,59
216,3,11:22.0,,Defensive rebound by D. Green,56,59
217,3,11:03.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,56,59
218,3,10:58.0,Defensive rebound by A. Drummond,,56,59
219,3,10:46.0,S. Doumbouya misses 2-pt jump shot from 11 ft,,56,59
220,3,10:43.0,,Defensive rebound by G. Robinson,56,59
221,3,10:32.0,,Shooting foul by A. Drummond (drawn by W. Cauley-Stein),56,59
222,3,10:32.0,,W. Cauley-Stein misses free throw 1 of 2,56,59
223,3,10:32.0,,Offensive rebound by Team,56,59
224,3,10:32.0,,W. Cauley-Stein makes free throw 2 of 2,56,60
225,3,10:21.0,S. Doumbouya makes 2-pt layup from 2 ft (assist by S. Mykhailiuk),,58,60
226,3,10:21.0,Shooting foul by W. Cauley-Stein (drawn by S. Doumbouya),,58,60
227,3,10:21.0,S. Doumbouya misses free throw 1 of 1,,58,60
228,3,10:19.0,,Defensive rebound by W. Cauley-Stein,58,60
229,3,10:03.0,,W. Cauley-Stein misses 2-pt jump shot from 10 ft,58,60
230,3,10:02.0,Defensive rebound by A. Drummond,,58,60
231,3,9:48.0,A. Drummond misses 2-pt layup from 2 ft,,58,60
232,3,9:47.0,Offensive rebound by A. Drummond,,58,60
233,3,9:46.0,A. Drummond misses 2-pt layup from 3 ft (block by D. Lee),,58,60
234,3,9:45.0,Offensive rebound by A. Drummond,,58,60
235,3,9:44.0,A. Drummond makes 2-pt layup from 4 ft,,60,60
236,3,9:31.0,,K. Bowman misses 2-pt layup from 3 ft,60,60
237,3,9:30.0,,Offensive rebound by W. Cauley-Stein,60,60
238,3,9:24.0,,Shooting foul by A. Drummond (drawn by D. Green),60,60
239,3,9:24.0,,D. Green makes free throw 1 of 2,60,61
240,3,9:24.0,,D. Green makes free throw 2 of 2,60,62
241,3,9:11.0,D. Rose misses 2-pt jump shot from 18 ft,,60,62
242,3,9:09.0,,Defensive rebound by K. Bowman,60,62
243,3,9:00.0,,D. Lee makes 2-pt layup from 1 ft (assist by K. Bowman),60,64
244,3,8:52.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by A. Drummond),,63,64
245,3,8:39.0,,D. Lee misses 2-pt jump shot from 18 ft,63,64
246,3,8:38.0,Defensive rebound by S. Doumbouya,,63,64
247,3,8:33.0,Personal foul by K. Bowman (drawn by D. Rose),,63,64
248,3,8:23.0,D. Rose makes 2-pt layup from 4 ft,,65,64
249,3,8:04.0,,G. Robinson misses 3-pt jump shot from 26 ft,65,64
250,3,8:02.0,Defensive rebound by S. Doumbouya,,65,64
251,3,7:51.0,S. Mykhailiuk misses 3-pt jump shot from 27 ft,,65,64
252,3,7:47.0,,Defensive rebound by G. Robinson,65,64
253,3,7:40.0,,Shooting foul by S. Doumbouya (drawn by D. Lee),65,64
254,3,7:40.0,,D. Lee makes free throw 1 of 2,65,65
255,3,7:40.0,,D. Lee makes free throw 2 of 2,65,66
256,3,7:29.0,D. Rose misses 2-pt layup from 2 ft,,65,66
257,3,7:28.0,Offensive rebound by A. Drummond,,65,66
258,3,7:28.0,A. Drummond makes 2-pt layup at rim,,67,66
259,3,7:08.0,,K. Bowman misses 2-pt jump shot from 13 ft,67,66
260,3,7:04.0,Defensive rebound by D. Rose,,67,66
261,3,6:55.0,A. Drummond makes 2-pt layup from 2 ft (assist by T. Snell),,69,66
262,3,6:54.0,,Golden State full timeout,69,66
263,3,6:54.0,,A. Burks enters the game for K. Bowman,69,66
264,3,6:37.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,69,66
265,3,6:36.0,Defensive rebound by A. Drummond,,69,66
266,3,6:28.0,A. Drummond makes 2-pt layup from 4 ft,,71,66
267,3,6:12.0,,A. Burks misses 2-pt hook shot from 5 ft,71,66
268,3,6:10.0,Defensive rebound by A. Drummond,,71,66
269,3,6:04.0,D. Rose makes 2-pt jump shot from 18 ft,,73,66
270,3,5:37.0,,A. Burks makes 2-pt jump shot from 11 ft,73,68
271,3,5:11.0,Turnover by S. Mykhailiuk (bad pass; steal by A. Burks),,73,68
272,3,5:05.0,,G. Robinson misses 2-pt jump shot from 17 ft,73,68
273,3,5:00.0,Defensive rebound by S. Doumbouya,,73,68
274,3,4:57.0,Personal foul by D. Green (drawn by D. Rose),,73,68
275,3,4:57.0,B. Brown enters the game for D. Rose,,73,68
276,3,4:57.0,T. Frazier enters the game for T. Snell,,73,68
277,3,4:57.0,,J. Evans enters the game for W. Cauley-Stein,73,68
278,3,4:57.0,,E. Paschall enters the game for G. Robinson,73,68
279,3,4:57.0,Technical foul by D. Green,,73,68
280,3,4:57.0,S. Mykhailiuk makes technical free throw,,74,68
281,3,4:57.0,Technical foul by D. Green,,74,68
282,3,4:57.0,S. Mykhailiuk makes technical free throw,,75,68
283,3,4:57.0,,D. Green ejected from game,75,68
284,3,4:57.0,,M. Chriss enters the game for D. Green,75,68
285,3,4:52.0,A. Drummond makes 2-pt layup from 2 ft (assist by S. Mykhailiuk),,77,68
286,3,4:41.0,,Shooting foul by T. Frazier (drawn by M. Chriss),77,68
287,3,4:41.0,,M. Chriss makes free throw 1 of 2,77,69
288,3,4:41.0,,M. Chriss misses free throw 2 of 2,77,69
289,3,4:39.0,Defensive rebound by A. Drummond,,77,69
290,3,4:22.0,Turnover by A. Drummond (bad pass; steal by J. Evans),,77,69
291,3,4:10.0,,Turnover by A. Burks (bad pass; steal by B. Brown),77,69
292,3,4:05.0,T. Frazier makes 2-pt layup from 3 ft (assist by B. Brown),,79,69
293,3,3:57.0,,Turnover by J. Evans (lost ball; steal by B. Brown),79,69
294,3,3:53.0,B. Brown makes 2-pt layup from 3 ft (assist by S. Doumbouya),,81,69
295,3,3:53.0,,Golden State full timeout,81,69
296,3,3:53.0,,J. Poole enters the game for D. Lee,81,69
297,3,3:36.0,,E. Paschall misses 2-pt layup from 9 ft,81,69
298,3,3:34.0,,Offensive rebound by Team,81,69
299,3,3:26.0,,J. Poole misses 3-pt jump shot from 27 ft,81,69
300,3,3:23.0,Defensive rebound by A. Drummond,,81,69
301,3,3:08.0,T. Frazier misses 2-pt jump shot from 10 ft,,81,69
302,3,3:05.0,,Defensive rebound by M. Chriss,81,69
303,3,2:59.0,,A. Burks misses 2-pt hook shot from 9 ft,81,69
304,3,2:55.0,Defensive rebound by A. Drummond,,81,69
305,3,2:35.0,B. Brown misses 3-pt jump shot from 23 ft,,81,69
306,3,2:33.0,,Defensive rebound by J. Evans,81,69
307,3,2:25.0,,E. Paschall makes 2-pt jump shot from 12 ft (assist by J. Evans),81,71
308,3,2:01.0,Turnover by S. Mykhailiuk (bad pass; steal by M. Chriss),,81,71
309,3,1:56.0,,Personal take foul by S. Doumbouya (drawn by A. Burks),81,71
310,3,1:56.0,,A. Burks makes free throw 1 of 2,81,72
311,3,1:56.0,L. Galloway enters the game for S. Doumbouya,,81,72
312,3,1:56.0,C. Wood enters the game for S. Mykhailiuk,,81,72
313,3,1:56.0,,A. Burks makes free throw 2 of 2,81,73
314,3,1:37.0,Offensive foul by A. Drummond (drawn by M. Chriss),,81,73
315,3,1:37.0,Turnover by A. Drummond (offensive foul),,81,73
316,3,1:37.0,T. Maker enters the game for A. Drummond,,81,73
317,3,1:27.0,,Shooting foul by T. Maker (drawn by A. Burks),81,73
318,3,1:27.0,,A. Burks makes free throw 1 of 2,81,74
319,3,1:27.0,,A. Burks makes free throw 2 of 2,81,75
320,3,1:12.0,C. Wood misses 2-pt jump shot from 19 ft,,81,75
321,3,1:10.0,,Defensive rebound by A. Burks,81,75
322,3,1:07.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by A. Burks),81,77
323,3,0:44.0,L. Galloway misses 2-pt jump shot from 20 ft,,81,77
324,3,0:42.0,,Defensive rebound by A. Burks,81,77
325,3,0:34.0,,A. Burks makes 3-pt jump shot from 27 ft (assist by M. Chriss),81,80
326,3,0:15.0,Turnover by T. Frazier (bad pass; steal by M. Chriss),,81,80
327,3,0:12.0,,J. Poole misses 3-pt jump shot from 24 ft,81,80
328,3,0:10.0,Defensive rebound by T. Maker,,81,80
329,3,0:05.0,Personal take foul by J. Evans (drawn by T. Frazier),,81,80
330,3,0:02.0,Personal foul by J. Evans (drawn by T. Maker),,81,80
331,3,0:02.0,T. Maker makes free throw 1 of 2,,82,80
332,3,0:02.0,T. Maker makes free throw 2 of 2,,83,80
333,4,11:45.0,D. Rose makes 2-pt jump shot from 10 ft,,85,80
334,4,11:24.0,,Shooting foul by B. Brown (drawn by A. Burks),85,80
335,4,11:24.0,,A. Burks makes free throw 1 of 2,85,81
336,4,11:24.0,,A. Burks makes free throw 2 of 2,85,82
337,4,11:11.0,C. Wood misses 2-pt layup from 7 ft,,85,82
338,4,11:10.0,,Defensive rebound by E. Paschall,85,82
339,4,11:00.0,,Turnover by E. Paschall (bad pass; steal by C. Wood),85,82
340,4,10:56.0,Turnover by C. Wood (bad pass),,85,82
341,4,10:41.0,,J. Evans misses 2-pt jump shot from 13 ft,85,82
342,4,10:40.0,Defensive rebound by T. Maker,,85,82
343,4,10:32.0,Personal foul by A. Burks (drawn by C. Wood),,85,82
344,4,10:32.0,S. Doumbouya enters the game for C. Wood,,85,82
345,4,10:18.0,B. Brown misses 2-pt layup from 3 ft,,85,82
346,4,10:17.0,Offensive rebound by B. Brown,,85,82
347,4,10:16.0,B. Brown makes 2-pt dunk from 2 ft,,87,82
348,4,9:53.0,,Turnover by A. Burks (bad pass; steal by L. Galloway),87,82
349,4,9:43.0,L. Galloway misses 3-pt jump shot from 27 ft,,87,82
350,4,9:41.0,,Defensive rebound by E. Paschall,87,82
351,4,9:32.0,,J. Evans makes 2-pt jump shot from 17 ft,87,84
352,4,9:14.0,D. Rose makes 2-pt jump shot from 22 ft,,89,84
353,4,9:00.0,,J. Evans misses 2-pt jump shot from 18 ft,89,84
354,4,8:59.0,Defensive rebound by D. Rose,,89,84
355,4,8:56.0,L. Galloway misses 2-pt layup from 3 ft,,89,84
356,4,8:55.0,,Defensive rebound by O. Spellman,89,84
357,4,8:52.0,,Turnover by O. Spellman (bad pass; steal by L. Galloway),89,84
358,4,8:49.0,B. Brown makes 2-pt layup from 3 ft (assist by L. Galloway),,91,84
359,4,8:48.0,,Golden State full timeout,91,84
360,4,8:48.0,C. Wood enters the game for T. Maker,,91,84
361,4,8:48.0,,K. Bowman enters the game for A. Burks,91,84
362,4,8:48.0,,D. Lee enters the game for M. Chriss,91,84
363,4,8:48.0,,G. Robinson enters the game for J. Evans,91,84
364,4,8:41.0,,Personal foul by B. Brown (drawn by D. Lee),91,84
365,4,8:26.0,,O. Spellman makes 2-pt layup from 9 ft (assist by E. Paschall),91,86
366,4,8:09.0,C. Wood misses 2-pt jump shot from 14 ft,,91,86
367,4,8:08.0,,Defensive rebound by D. Lee,91,86
368,4,7:57.0,,D. Lee misses 2-pt jump shot from 16 ft,91,86
369,4,7:55.0,Defensive rebound by B. Brown,,91,86
370,4,7:49.0,S. Doumbouya misses 3-pt jump shot from 23 ft,,91,86
371,4,7:47.0,,Defensive rebound by O. Spellman,91,86
372,4,7:35.0,,D. Lee misses 2-pt layup from 3 ft,91,86
373,4,7:33.0,Defensive rebound by C. Wood,,91,86
374,4,7:32.0,Personal foul by K. Bowman (drawn by B. Brown),,91,86
375,4,7:25.0,D. Rose makes 2-pt jump shot from 12 ft,,93,86
376,4,7:05.0,,O. Spellman misses 2-pt hook shot from 5 ft,93,86
377,4,7:04.0,Defensive rebound by B. Brown,,93,86
378,4,6:58.0,B. Brown misses 2-pt layup from 5 ft (block by O. Spellman),,93,86
379,4,6:57.0,Offensive rebound by C. Wood,,93,86
380,4,6:57.0,Personal foul by D. Lee (drawn by C. Wood),,93,86
381,4,6:43.0,S. Doumbouya makes 3-pt jump shot from 25 ft (assist by B. Brown),,96,86
