,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW ORLEANS_ACTION,BROOKLYN_SCORE,NEW ORLEANS_SCORE
94,1,2:33.0,,J. Hayes misses free throw 2 of 2,16,17
95,1,2:31.0,Defensive rebound by W. Chandler,,16,17
96,1,2:10.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,16,17
97,1,2:08.0,,Defensive rebound by N. Alexander-Walker,16,17
98,1,1:54.0,,B. Ingram misses 2-pt jump shot from 15 ft,16,17
99,1,1:50.0,Defensive rebound by D. Jordan,,16,17
100,1,1:44.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by D. Jordan),,19,17
101,1,1:33.0,,B. Ingram misses 2-pt layup from 1 ft (block by D. Nwaba),19,17
102,1,1:32.0,Defensive rebound by T. Luwawu-Cabarrot,,19,17
103,1,1:32.0,G. Temple enters the game for D. Nwaba,,19,17
104,1,1:16.0,W. Chandler makes 2-pt jump shot from 5 ft,,21,17
105,1,0:59.0,,N. Alexander-Walker misses 3-pt jump shot from 25 ft,21,17
106,1,0:55.0,Defensive rebound by D. Jordan,,21,17
107,1,0:46.0,T. Pinson misses 3-pt jump shot from 25 ft,,21,17
108,1,0:43.0,,Defensive rebound by B. Ingram,21,17
109,1,0:35.0,,Personal foul by T. Pinson (drawn by N. Melli),21,17
110,1,0:35.0,,N. Melli makes free throw 1 of 2,21,18
111,1,0:35.0,,N. Melli makes free throw 2 of 2,21,19
112,1,0:25.0,W. Chandler misses 2-pt jump shot from 7 ft,,21,19
113,1,0:25.0,Offensive rebound by Team,,21,19
114,1,0:25.0,Turnover by W. Chandler (traveling),,21,19
115,1,0:05.0,,J. Hayes makes 2-pt dunk from 1 ft (assist by N. Alexander-Walker),21,21
116,1,0:00.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 21 ft,,21,21
117,1,0:00.0,Offensive rebound by Team,,21,21
118,2,11:43.0,,J. Holiday misses 2-pt jump shot from 19 ft,21,21
119,2,11:43.0,,Offensive rebound by Team,21,21
120,2,11:27.0,,J. Hayes makes 3-pt jump shot from 23 ft (assist by N. Alexander-Walker),21,24
121,2,11:12.0,T. Pinson misses 3-pt jump shot from 28 ft,,21,24
122,2,11:08.0,,Defensive rebound by J. Hart,21,24
123,2,11:07.0,,Turnover by J. Hart (bad pass),21,24
124,2,10:49.0,G. Temple misses 3-pt jump shot from 26 ft,,21,24
125,2,10:48.0,,Defensive rebound by N. Alexander-Walker,21,24
126,2,10:41.0,,J. Hayes misses 2-pt layup from 6 ft,21,24
127,2,10:39.0,Defensive rebound by T. Luwawu-Cabarrot,,21,24
128,2,10:29.0,T. Pinson misses 3-pt jump shot from 26 ft,,21,24
129,2,10:27.0,,Defensive rebound by Team,21,24
130,2,10:15.0,,J. Holiday misses 2-pt layup from 2 ft,21,24
131,2,10:12.0,Defensive rebound by W. Chandler,,21,24
132,2,10:10.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by W. Chandler),,23,24
133,2,9:50.0,,Turnover by N. Alexander-Walker (lost ball; steal by D. Jordan),23,24
134,2,9:44.0,W. Chandler misses 3-pt jump shot from 27 ft,,23,24
135,2,9:41.0,,Defensive rebound by J. Hayes,23,24
136,2,9:30.0,,J. Holiday makes 2-pt layup from 1 ft (assist by J. Hayes),23,26
137,2,8:59.0,G. Temple misses 3-pt jump shot from 23 ft,,23,26
138,2,8:57.0,Offensive rebound by D. Jordan,,23,26
139,2,8:56.0,D. Jordan misses 2-pt layup from 3 ft (block by J. Hayes),,23,26
140,2,8:56.0,,Defensive rebound by J. Hayes,23,26
141,2,8:49.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by N. Alexander-Walker),23,29
142,2,8:34.0,D. Jordan makes 2-pt dunk from 1 ft (assist by W. Chandler),,25,29
143,2,8:17.0,,J. Hart makes 3-pt jump shot from 23 ft (assist by N. Alexander-Walker),25,32
144,2,8:01.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by D. Jordan),,27,32
145,2,7:49.0,,J. Holiday misses 2-pt jump shot from 11 ft,27,32
146,2,7:47.0,Defensive rebound by W. Chandler,,27,32
147,2,7:37.0,G. Temple misses 2-pt jump shot from 18 ft,,27,32
148,2,7:33.0,,Defensive rebound by J. Hart,27,32
149,2,7:30.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by J. Holiday),27,35
150,2,7:28.0,Brooklyn full timeout,,27,35
151,2,7:28.0,S. Dinwiddie enters the game for T. Luwawu-Cabarrot,,27,35
152,2,7:28.0,J. Harris enters the game for T. Pinson,,27,35
153,2,7:28.0,,D. Favors enters the game for J. Hayes,27,35
154,2,7:14.0,J. Harris misses 2-pt layup from 1 ft,,27,35
155,2,7:12.0,Offensive rebound by J. Harris,,27,35
156,2,7:11.0,J. Harris misses 2-pt layup from 2 ft,,27,35
157,2,7:09.0,,Defensive rebound by J. Hart,27,35
158,2,6:56.0,,J. Hart misses 3-pt jump shot from 27 ft,27,35
159,2,6:54.0,,Offensive rebound by J. Holiday,27,35
160,2,6:51.0,,N. Melli misses 3-pt jump shot from 23 ft,27,35
161,2,6:51.0,Defensive rebound by W. Chandler,,27,35
162,2,6:40.0,J. Harris misses 3-pt jump shot from 26 ft,,27,35
163,2,6:36.0,,Defensive rebound by N. Alexander-Walker,27,35
164,2,6:26.0,,N. Alexander-Walker misses 3-pt jump shot from 23 ft,27,35
165,2,6:22.0,Defensive rebound by D. Jordan,,27,35
166,2,6:16.0,W. Chandler misses 3-pt jump shot from 27 ft,,27,35
167,2,6:12.0,Offensive rebound by Team,,27,35
168,2,6:12.0,J. Allen enters the game for W. Chandler,,27,35
169,2,6:12.0,T. Prince enters the game for D. Jordan,,27,35
170,2,6:12.0,,L. Ball enters the game for N. Alexander-Walker,27,35
171,2,6:12.0,,K. Williams enters the game for N. Melli,27,35
172,2,6:01.0,G. Temple misses 3-pt jump shot from 23 ft,,27,35
173,2,5:58.0,,Defensive rebound by K. Williams,27,35
174,2,5:35.0,,D. Favors misses 2-pt hook shot from 6 ft,27,35
175,2,5:33.0,Defensive rebound by J. Allen,,27,35
176,2,5:13.0,G. Temple misses 2-pt layup from 2 ft (block by J. Holiday),,27,35
177,2,5:12.0,Offensive rebound by Team,,27,35
178,2,5:12.0,Turnover by Team (shot clock),,27,35
179,2,4:54.0,,L. Ball misses 2-pt jump shot from 8 ft,27,35
180,2,4:53.0,Defensive rebound by J. Allen,,27,35
181,2,4:45.0,Shooting foul by J. Holiday (drawn by S. Dinwiddie),,27,35
182,2,4:45.0,S. Dinwiddie makes free throw 1 of 2,,28,35
183,2,4:45.0,D. Nwaba enters the game for G. Temple,,28,35
184,2,4:45.0,,B. Ingram enters the game for J. Holiday,28,35
185,2,4:45.0,S. Dinwiddie makes free throw 2 of 2,,29,35
186,2,4:36.0,,K. Williams misses 3-pt jump shot from 25 ft,29,35
187,2,4:31.0,Defensive rebound by J. Harris,,29,35
188,2,4:22.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,32,35
189,2,4:06.0,,K. Williams misses 2-pt layup from 2 ft (block by J. Allen),32,35
190,2,4:03.0,,Offensive rebound by D. Favors,32,35
191,2,3:57.0,,B. Ingram misses 2-pt jump shot from 19 ft,32,35
192,2,3:56.0,,Offensive rebound by Team,32,35
193,2,3:56.0,,Turnover by Team (shot clock),32,35
194,2,3:44.0,Turnover by J. Allen (bad pass),,32,35
195,2,3:31.0,,Offensive foul by D. Favors (drawn by J. Allen),32,35
196,2,3:31.0,,Turnover by D. Favors (offensive foul),32,35
197,2,3:20.0,S. Dinwiddie makes 2-pt layup from 1 ft,,34,35
198,2,2:55.0,,J. Hart misses 2-pt jump shot from 11 ft,34,35
199,2,2:52.0,Defensive rebound by T. Prince,,34,35
200,2,2:48.0,D. Nwaba makes 2-pt layup from 2 ft,,36,35
201,2,2:48.0,,New Orleans full timeout,36,35
202,2,2:27.0,,K. Williams misses 2-pt jump shot from 16 ft,36,35
203,2,2:25.0,Defensive rebound by T. Prince,,36,35
204,2,2:22.0,D. Nwaba makes 2-pt layup from 1 ft (assist by T. Prince),,38,35
205,2,2:22.0,Shooting foul by K. Williams (drawn by D. Nwaba),,38,35
206,2,2:22.0,,J. Hayes enters the game for D. Favors,38,35
207,2,2:22.0,D. Nwaba misses free throw 1 of 1,,38,35
208,2,2:20.0,,Defensive rebound by B. Ingram,38,35
209,2,2:14.0,,L. Ball misses 2-pt jump shot from 8 ft,38,35
210,2,2:14.0,Defensive rebound by Team,,38,35
211,2,2:14.0,,Loose ball foul by J. Hayes (drawn by D. Nwaba),38,35
212,2,1:59.0,T. Prince misses 2-pt layup from 3 ft (block by J. Hayes),,38,35
213,2,1:57.0,,Defensive rebound by L. Ball,38,35
214,2,1:53.0,,J. Hart misses 3-pt jump shot from 25 ft,38,35
215,2,1:50.0,Defensive rebound by J. Allen,,38,35
216,2,1:44.0,S. Dinwiddie makes 2-pt layup from 2 ft,,40,35
217,2,1:44.0,Shooting foul by J. Hayes (drawn by S. Dinwiddie),,40,35
218,2,1:44.0,S. Dinwiddie misses free throw 1 of 1,,40,35
219,2,1:41.0,,Defensive rebound by B. Ingram,40,35
220,2,1:36.0,,K. Williams misses 3-pt jump shot from 25 ft,40,35
221,2,1:32.0,Defensive rebound by J. Allen,,40,35
222,2,1:24.0,Turnover by S. Dinwiddie (bad pass; steal by K. Williams),,40,35
223,2,1:04.0,,L. Ball misses 3-pt jump shot from 24 ft,40,35
224,2,0:59.0,Defensive rebound by J. Harris,,40,35
225,2,0:52.0,D. Nwaba misses 3-pt jump shot from 26 ft,,40,35
226,2,0:49.0,,Defensive rebound by B. Ingram,40,35
227,2,0:39.0,,L. Ball misses 3-pt jump shot from 24 ft,40,35
228,2,0:38.0,,Offensive rebound by J. Hart,40,35
229,2,0:38.0,,Personal foul by D. Nwaba (drawn by J. Hart),40,35
230,2,0:32.0,,B. Ingram misses 3-pt jump shot from 24 ft,40,35
231,2,0:29.0,Defensive rebound by Team,,40,35
232,2,0:29.0,,J. Holiday enters the game for K. Williams,40,35
233,2,0:20.0,Personal foul by J. Holiday (drawn by S. Dinwiddie),,40,35
234,2,0:20.0,S. Dinwiddie makes free throw 1 of 2,,41,35
235,2,0:20.0,S. Dinwiddie makes free throw 2 of 2,,42,35
236,3,11:47.0,,B. Ingram misses 2-pt jump shot from 15 ft,42,35
237,3,11:43.0,Defensive rebound by G. Temple,,42,35
238,3,11:31.0,Personal foul by B. Ingram (drawn by J. Allen),,42,35
239,3,11:31.0,Instant Replay (Request: Stands),,42,35
240,3,11:17.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,42,35
241,3,11:13.0,,Defensive rebound by B. Ingram,42,35
242,3,10:59.0,,J. Holiday misses 3-pt jump shot from 26 ft,42,35
243,3,10:55.0,Defensive rebound by T. Prince,,42,35
244,3,10:45.0,J. Allen misses 2-pt layup from 5 ft (block by D. Favors),,42,35
245,3,10:42.0,,Defensive rebound by D. Favors,42,35
246,3,10:36.0,,L. Ball makes 2-pt jump shot from 16 ft,42,37
247,3,10:19.0,Shooting foul by J. Holiday (drawn by S. Dinwiddie),,42,37
248,3,10:19.0,S. Dinwiddie makes free throw 1 of 2,,43,37
249,3,10:19.0,S. Dinwiddie misses free throw 2 of 2,,43,37
250,3,10:18.0,,Defensive rebound by K. Williams,43,37
251,3,10:08.0,,K. Williams makes 3-pt jump shot from 24 ft (assist by J. Holiday),43,40
252,3,9:50.0,T. Prince misses 3-pt jump shot from 24 ft,,43,40
253,3,9:47.0,,Defensive rebound by D. Favors,43,40
254,3,9:31.0,,J. Holiday makes 2-pt layup from 2 ft (assist by D. Favors),43,42
255,3,9:17.0,S. Dinwiddie misses 2-pt layup from 4 ft (block by D. Favors),,43,42
256,3,9:14.0,,Defensive rebound by L. Ball,43,42
257,3,9:11.0,,L. Ball makes 2-pt jump shot from 2 ft,43,44
258,3,8:48.0,G. Temple misses 3-pt jump shot from 26 ft,,43,44
259,3,8:46.0,Offensive rebound by Team,,43,44
260,3,8:31.0,G. Temple misses 2-pt layup from 2 ft,,43,44
261,3,8:25.0,Offensive rebound by J. Allen,,43,44
262,3,8:25.0,J. Allen makes 2-pt layup at rim,,45,44
263,3,8:19.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by D. Favors),45,47
264,3,8:03.0,T. Prince misses 2-pt jump shot from 12 ft,,45,47
265,3,8:00.0,,Defensive rebound by K. Williams,45,47
266,3,7:57.0,,L. Ball misses 2-pt layup from 2 ft (block by T. Prince),45,47
267,3,7:57.0,,Offensive rebound by Team,45,47
268,3,7:57.0,D. Nwaba enters the game for G. Temple,,45,47
269,3,7:56.0,,J. Holiday misses 3-pt jump shot from 25 ft,45,47
270,3,7:52.0,Defensive rebound by T. Prince,,45,47
271,3,7:45.0,S. Dinwiddie misses 2-pt layup from 2 ft,,45,47
272,3,7:45.0,Offensive rebound by Team,,45,47
273,3,7:45.0,,J. Hayes enters the game for D. Favors,45,47
274,3,7:43.0,Turnover by J. Harris (out of bounds lost ball),,45,47
275,3,7:30.0,,Turnover by L. Ball (bad pass; steal by D. Nwaba),45,47
276,3,7:19.0,J. Harris makes 3-pt jump shot from 26 ft (assist by T. Prince),,48,47
277,3,7:08.0,,Shooting foul by J. Allen (drawn by J. Hayes),48,47
278,3,7:08.0,,J. Hayes misses free throw 1 of 2,48,47
279,3,7:08.0,,Offensive rebound by Team,48,47
280,3,7:08.0,,J. Hart enters the game for K. Williams,48,47
281,3,7:08.0,,J. Hayes misses free throw 2 of 2,48,47
282,3,7:05.0,Defensive rebound by T. Prince,,48,47
283,3,6:54.0,,New Orleans full timeout,48,47
284,3,6:50.0,J. Harris misses 3-pt jump shot from 25 ft,,48,47
285,3,6:46.0,,Defensive rebound by L. Ball,48,47
286,3,6:34.0,,L. Ball misses 2-pt jump shot from 5 ft,48,47
287,3,6:31.0,Defensive rebound by T. Prince,,48,47
288,3,6:18.0,S. Dinwiddie makes 2-pt jump shot from 7 ft,,50,47
289,3,6:00.0,,L. Ball misses 3-pt jump shot from 25 ft,50,47
290,3,5:54.0,Defensive rebound by D. Nwaba,,50,47
291,3,5:52.0,T. Prince misses 3-pt jump shot from 25 ft,,50,47
292,3,5:48.0,,Defensive rebound by L. Ball,50,47
293,3,5:46.0,,Shooting foul by S. Dinwiddie (drawn by J. Hayes),50,47
294,3,5:46.0,,J. Hayes makes free throw 1 of 2,50,48
295,3,5:46.0,,N. Alexander-Walker enters the game for L. Ball,50,48
296,3,5:46.0,,J. Hayes makes free throw 2 of 2,50,49
297,3,5:33.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,50,49
298,3,5:29.0,,Defensive rebound by B. Ingram,50,49
299,3,5:23.0,,B. Ingram makes 2-pt layup from 1 ft,50,51
300,3,5:07.0,Shooting foul by J. Hayes (drawn by J. Harris),,50,51
301,3,5:07.0,J. Harris makes free throw 1 of 2,,51,51
302,3,5:07.0,W. Chandler enters the game for J. Allen,,51,51
303,3,5:07.0,D. Jordan enters the game for T. Prince,,51,51
304,3,5:07.0,,L. Ball enters the game for J. Holiday,51,51
305,3,5:07.0,J. Harris makes free throw 2 of 2,,52,51
306,3,4:53.0,,N. Alexander-Walker misses 3-pt jump shot from 25 ft,52,51
307,3,4:51.0,Defensive rebound by S. Dinwiddie,,52,51
308,3,4:38.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,52,51
309,3,4:36.0,,Defensive rebound by L. Ball,52,51
310,3,4:27.0,,N. Alexander-Walker makes 2-pt jump shot from 9 ft,52,53
311,3,4:14.0,Shooting foul by J. Hayes (drawn by J. Harris),,52,53
312,3,4:14.0,J. Harris makes free throw 1 of 2,,53,53
313,3,4:14.0,T. Pinson enters the game for S. Dinwiddie,,53,53
314,3,4:14.0,G. Temple enters the game for D. Nwaba,,53,53
315,3,4:14.0,J. Harris misses free throw 2 of 2,,53,53
316,3,4:11.0,,Defensive rebound by J. Hart,53,53
317,3,4:05.0,,B. Ingram makes 2-pt jump shot from 12 ft,53,55
318,3,3:46.0,Turnover by J. Harris (step out of bounds),,53,55
319,3,3:46.0,T. Luwawu-Cabarrot enters the game for J. Harris,,53,55
320,3,3:46.0,,N. Melli enters the game for J. Hayes,53,55
321,3,3:26.0,,B. Ingram misses 2-pt jump shot from 14 ft,53,55
322,3,3:22.0,Defensive rebound by W. Chandler,,53,55
323,3,3:14.0,T. Pinson misses 2-pt layup from 3 ft,,53,55
324,3,3:12.0,,Defensive rebound by J. Hart,53,55
325,3,2:59.0,,B. Ingram misses 3-pt jump shot from 26 ft,53,55
326,3,2:54.0,Defensive rebound by G. Temple,,53,55
327,3,2:40.0,Shooting foul by N. Melli (drawn by T. Luwawu-Cabarrot),,53,55
328,3,2:40.0,Brooklyn full timeout,,53,55
329,3,2:40.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,54,55
330,3,2:40.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,55,55
331,3,2:32.0,,Personal foul by W. Chandler (drawn by B. Ingram),55,55
332,3,2:24.0,,J. Hart misses 3-pt jump shot from 25 ft,55,55
333,3,2:24.0,,Offensive rebound by Team,55,55
334,3,2:24.0,Loose ball foul by W. Chandler (drawn by B. Ingram),,55,55
335,3,2:12.0,,Shooting foul by D. Jordan (drawn by B. Ingram),55,55
336,3,2:12.0,,B. Ingram makes free throw 1 of 2,55,56
337,3,2:12.0,,B. Ingram makes free throw 2 of 2,55,57
338,3,2:05.0,Turnover by D. Jordan (bad pass),,55,57
339,3,1:53.0,,B. Ingram misses 2-pt jump shot from 15 ft,55,57
340,3,1:51.0,,Offensive rebound by B. Ingram,55,57
341,3,1:43.0,,Personal foul by W. Chandler (drawn by B. Ingram),55,57
342,3,1:43.0,,B. Ingram makes free throw 1 of 2,55,58
343,3,1:43.0,,B. Ingram makes free throw 2 of 2,55,59
344,3,1:33.0,Personal foul by N. Melli (drawn by D. Jordan),,55,59
345,3,1:33.0,D. Jordan makes free throw 1 of 2,,56,59
346,3,1:33.0,D. Nwaba enters the game for T. Pinson,,56,59
347,3,1:33.0,D. Jordan makes free throw 2 of 2,,57,59
348,3,1:25.0,,L. Ball misses 3-pt jump shot from 22 ft,57,59
349,3,1:22.0,Defensive rebound by D. Jordan,,57,59
350,3,1:16.0,G. Temple misses 2-pt layup from 2 ft (block by B. Ingram),,57,59
351,3,1:14.0,,Defensive rebound by Team,57,59
352,3,1:03.0,,J. Hart makes 2-pt layup from 6 ft (assist by N. Melli),57,61
353,3,0:42.0,D. Jordan makes 2-pt dunk at rim (assist by G. Temple),,59,61
354,3,0:26.0,,N. Alexander-Walker makes 3-pt jump shot from 25 ft (assist by L. Ball),59,64
355,3,0:01.0,D. Nwaba makes 2-pt layup from 2 ft (assist by D. Jordan),,61,64
356,3,0:00.0,,N. Melli misses 3-pt jump shot from 67 ft,61,64
357,3,0:00.0,,Offensive rebound by Team,61,64
358,4,11:45.0,Turnover by W. Chandler (bad pass; steal by J. Hart),,61,64
359,4,11:37.0,,J. Holiday misses 2-pt jump shot from 18 ft,61,64
360,4,11:35.0,,Offensive rebound by Team,61,64
361,4,11:35.0,Loose ball foul by D. Nwaba (drawn by J. Hayes),,61,64
362,4,11:35.0,Instant Replay (Request: Ruling Stands),,61,64
363,4,11:35.0,Technical foul by J. Hayes,,61,64
364,4,11:35.0,G. Temple misses technical free throw,,61,64
365,4,11:35.0,,Defensive rebound by Team,61,64
366,4,11:25.0,,J. Hart misses 2-pt layup from 4 ft (block by D. Jordan),61,64
367,4,11:22.0,Defensive rebound by G. Temple,,61,64
368,4,11:19.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,61,64
369,4,11:14.0,,Defensive rebound by J. Holiday,61,64
370,4,11:01.0,,N. Alexander-Walker makes 2-pt layup from 11 ft,61,66
371,4,10:43.0,Personal foul by J. Hayes (drawn by G. Temple),,61,66
372,4,10:43.0,,D. Favors enters the game for J. Hayes,61,66
373,4,10:34.0,G. Temple misses 2-pt jump shot from 2 ft,,61,66
374,4,10:33.0,,Defensive rebound by J. Hart,61,66
375,4,10:25.0,,J. Holiday misses 2-pt layup from 4 ft,61,66
376,4,10:23.0,Defensive rebound by D. Jordan,,61,66
377,4,10:14.0,W. Chandler makes 2-pt jump shot from 6 ft (assist by D. Jordan),,63,66
378,4,10:00.0,,J. Holiday makes 2-pt layup from 2 ft,63,68
379,4,9:51.0,Turnover by G. Temple (step out of bounds),,63,68
380,4,9:51.0,Violation by Team (delay of game),,63,68
381,4,9:32.0,,J. Holiday makes 2-pt layup from 2 ft,63,70
382,4,9:10.0,D. Nwaba makes 3-pt jump shot from 23 ft (assist by G. Temple),,66,70
383,4,8:52.0,,N. Alexander-Walker makes 2-pt jump shot from 15 ft,66,72
384,4,8:50.0,Brooklyn full timeout,,66,72
385,4,8:50.0,J. Allen enters the game for W. Chandler,,66,72
