,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
61,1,4:42.0,R. Hollis-Jefferson enters the game for N. Powell,,9,15
62,1,4:42.0,,A. Aminu enters the game for A. Gordon,9,15
63,1,4:29.0,,K. Birch misses 2-pt hook shot from 6 ft,9,15
64,1,4:25.0,Defensive rebound by M. Gasol,,9,15
65,1,4:16.0,P. Siakam makes 2-pt layup from 2 ft,,11,15
66,1,4:00.0,,J. Isaac misses 2-pt jump shot from 14 ft,11,15
67,1,3:57.0,Defensive rebound by P. Siakam,,11,15
68,1,3:53.0,T. Davis makes 2-pt layup from 1 ft,,13,15
69,1,3:47.0,,Orlando full timeout,13,15
70,1,3:47.0,,M. Bamba enters the game for K. Birch,13,15
71,1,3:34.0,Violation by Team (delay of game),,13,15
72,1,3:26.0,,A. Aminu misses 3-pt jump shot from 24 ft,13,15
73,1,3:26.0,,Offensive rebound by Team,13,15
74,1,3:26.0,,Turnover by Team (shot clock),13,15
75,1,3:14.0,P. Siakam misses 2-pt layup from 4 ft (block by M. Bamba),,13,15
76,1,3:09.0,,Defensive rebound by D. Augustin,13,15
77,1,3:00.0,,D. Augustin misses 2-pt jump shot from 12 ft,13,15
78,1,2:56.0,Defensive rebound by T. Davis,,13,15
79,1,2:38.0,M. Gasol makes 2-pt jump shot from 14 ft (assist by F. VanVleet),,15,15
80,1,2:13.0,,Turnover by A. Aminu (bad pass; steal by F. VanVleet),15,15
81,1,2:09.0,T. Davis misses 2-pt layup from 4 ft (block by T. Ross),,15,15
82,1,2:05.0,Offensive rebound by R. Hollis-Jefferson,,15,15
83,1,2:04.0,P. Siakam makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,17,15
84,1,1:42.0,,A. Aminu misses 2-pt layup from 3 ft,17,15
85,1,1:40.0,Defensive rebound by F. VanVleet,,17,15
86,1,1:37.0,T. Davis misses 3-pt jump shot from 26 ft,,17,15
87,1,1:34.0,Offensive rebound by R. Hollis-Jefferson,,17,15
88,1,1:28.0,Shooting foul by T. Ross (drawn by F. VanVleet),,17,15
89,1,1:28.0,F. VanVleet makes free throw 1 of 2,,18,15
90,1,1:28.0,C. Boucher enters the game for M. Gasol,,18,15
91,1,1:28.0,N. Powell enters the game for P. Siakam,,18,15
92,1,1:28.0,,E. Fournier enters the game for J. Isaac,18,15
93,1,1:28.0,F. VanVleet misses free throw 2 of 2,,18,15
94,1,1:25.0,,Defensive rebound by M. Bamba,18,15
95,1,1:17.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by T. Ross),18,18
96,1,0:58.0,C. Boucher misses 2-pt layup from 1 ft (block by M. Bamba),,18,18
97,1,0:58.0,Offensive rebound by Team,,18,18
98,1,0:50.0,Shooting foul by D. Augustin (drawn by F. VanVleet),,18,18
99,1,0:50.0,F. VanVleet makes free throw 1 of 3,,19,18
100,1,0:50.0,F. VanVleet misses free throw 2 of 3,,19,18
101,1,0:50.0,Offensive rebound by Team,,19,18
102,1,0:50.0,F. VanVleet makes free throw 3 of 3,,20,18
103,1,0:43.0,,T. Ross misses 3-pt jump shot from 27 ft (block by C. Boucher),20,18
104,1,0:37.0,Defensive rebound by T. Davis,,20,18
105,1,0:35.0,F. VanVleet misses 3-pt jump shot from 23 ft,,20,18
106,1,0:28.0,,Defensive rebound by D. Augustin,20,18
107,1,0:28.0,,Shooting foul by N. Powell (drawn by E. Fournier),20,18
108,1,0:28.0,,E. Fournier makes free throw 1 of 2,20,19
109,1,0:28.0,,E. Fournier makes free throw 2 of 2,20,20
110,1,0:10.0,Turnover by F. VanVleet (lost ball; steal by D. Augustin),,20,20
111,1,0:00.0,,Shooting foul by T. Davis (drawn by E. Fournier),20,20
112,1,0:00.0,,Instant Replay (Request: Ruling Stands),20,20
113,1,0:00.0,,E. Fournier makes free throw 1 of 3,20,21
114,1,0:00.0,,E. Fournier makes free throw 2 of 3,20,22
115,1,0:00.0,,E. Fournier makes free throw 3 of 3,20,23
116,2,11:45.0,,T. Ross makes 2-pt layup from 1 ft (assist by E. Fournier),20,25
117,2,11:31.0,P. Siakam misses 3-pt jump shot from 26 ft,,20,25
118,2,11:29.0,,Defensive rebound by E. Fournier,20,25
119,2,11:20.0,,Personal foul by T. Davis (drawn by D. Augustin),20,25
120,2,11:16.0,,T. Ross misses 2-pt layup from 2 ft,20,25
121,2,11:09.0,,Offensive rebound by A. Aminu,20,25
122,2,11:09.0,,A. Aminu makes 2-pt layup at rim,20,27
123,2,11:00.0,Personal foul by T. Ross (drawn by T. Davis),,20,27
124,2,10:45.0,N. Powell misses 2-pt layup from 6 ft,,20,27
125,2,10:45.0,Offensive rebound by Team,,20,27
126,2,10:45.0,Turnover by Team (shot clock),,20,27
127,2,10:28.0,,Turnover by E. Fournier (out of bounds lost ball),20,27
128,2,10:28.0,O. Anunoby enters the game for T. Davis,,20,27
129,2,10:15.0,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,,20,27
130,2,10:11.0,,Defensive rebound by M. Bamba,20,27
131,2,10:02.0,,M. Bamba makes 3-pt jump shot from 27 ft (assist by D. Augustin),20,30
132,2,9:52.0,Shooting foul by E. Fournier (drawn by C. Boucher),,20,30
133,2,9:52.0,Technical foul by E. Fournier,,20,30
134,2,9:52.0,P. Siakam misses technical free throw,,20,30
135,2,9:52.0,Offensive rebound by Team,,20,30
136,2,9:52.0,C. Boucher misses free throw 1 of 2,,20,30
137,2,9:52.0,Offensive rebound by Team,,20,30
138,2,9:52.0,C. Boucher makes free throw 2 of 2,,21,30
139,2,9:37.0,,Turnover by M. Bamba (lost ball; steal by C. Boucher),21,30
140,2,9:32.0,N. Powell makes 2-pt layup from 1 ft (assist by C. Boucher),,23,30
141,2,9:22.0,,Personal foul by N. Powell (drawn by E. Fournier),23,30
142,2,9:22.0,,A. Gordon enters the game for T. Ross,23,30
143,2,9:12.0,,M. Bamba makes 2-pt jump shot from 6 ft (assist by E. Fournier),23,32
144,2,9:02.0,C. Boucher misses 3-pt jump shot from 25 ft,,23,32
145,2,9:00.0,,Defensive rebound by Team,23,32
146,2,8:38.0,,A. Aminu misses 2-pt layup from 4 ft (block by P. Siakam),23,32
147,2,8:38.0,,Offensive rebound by M. Bamba,23,32
148,2,8:38.0,,Turnover by M. Bamba (traveling),23,32
149,2,8:25.0,Turnover by P. Siakam (bad pass; steal by D. Augustin),,23,32
150,2,8:23.0,,Shooting foul by O. Anunoby (drawn by E. Fournier),23,32
151,2,8:23.0,,E. Fournier makes free throw 1 of 2,23,33
152,2,8:23.0,,E. Fournier misses free throw 2 of 2,23,33
153,2,8:20.0,Defensive rebound by C. Boucher,,23,33
154,2,8:07.0,C. Boucher makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,25,33
155,2,8:07.0,Shooting foul by A. Gordon (drawn by C. Boucher),,25,33
156,2,8:07.0,C. Boucher makes free throw 1 of 1,,26,33
157,2,7:56.0,,A. Aminu misses 3-pt jump shot from 22 ft,26,33
158,2,7:53.0,Defensive rebound by Team,,26,33
159,2,7:53.0,Toronto full timeout,,26,33
160,2,7:53.0,Instant Replay (Challenge: Ruling Stands),,26,33
161,2,7:53.0,M. Gasol enters the game for C. Boucher,,26,33
162,2,7:53.0,F. VanVleet enters the game for P. Siakam,,26,33
163,2,7:53.0,,M. Fultz enters the game for A. Aminu,26,33
164,2,7:36.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,28,33
165,2,7:11.0,,M. Bamba misses 2-pt jump shot from 15 ft,28,33
166,2,7:07.0,Defensive rebound by R. Hollis-Jefferson,,28,33
167,2,7:04.0,N. Powell makes 3-pt jump shot from 28 ft (assist by R. Hollis-Jefferson),,31,33
168,2,6:49.0,,Turnover by D. Augustin (bad pass; steal by N. Powell),31,33
169,2,6:47.0,Shooting foul by A. Gordon (drawn by O. Anunoby),,31,33
170,2,6:47.0,O. Anunoby misses free throw 1 of 2,,31,33
171,2,6:47.0,Offensive rebound by Team,,31,33
172,2,6:47.0,,K. Birch enters the game for M. Bamba,31,33
173,2,6:47.0,O. Anunoby misses free throw 2 of 2,,31,33
174,2,6:44.0,,Defensive rebound by K. Birch,31,33
175,2,6:22.0,,D. Augustin makes 2-pt jump shot from 13 ft,31,35
176,2,6:03.0,N. Powell misses 2-pt jump shot from 10 ft,,31,35
177,2,6:01.0,,Defensive rebound by K. Birch,31,35
178,2,5:55.0,,Offensive foul by M. Fultz (drawn by O. Anunoby),31,35
179,2,5:55.0,,Turnover by M. Fultz (offensive foul),31,35
180,2,5:55.0,,J. Isaac enters the game for E. Fournier,31,35
181,2,5:38.0,F. VanVleet misses 2-pt jump shot from 10 ft,,31,35
182,2,5:35.0,,Defensive rebound by J. Isaac,31,35
183,2,5:31.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by D. Augustin),31,38
184,2,5:17.0,Turnover by F. VanVleet (bad pass),,31,38
185,2,5:06.0,,Turnover by D. Augustin (bad pass),31,38
186,2,5:06.0,P. Siakam enters the game for R. Hollis-Jefferson,,31,38
187,2,4:50.0,F. VanVleet misses 3-pt jump shot from 25 ft,,31,38
188,2,4:45.0,,Defensive rebound by J. Isaac,31,38
189,2,4:40.0,,Personal foul by N. Powell (drawn by D. Augustin),31,38
190,2,4:40.0,T. Davis enters the game for N. Powell,,31,38
191,2,4:30.0,,Personal foul by T. Davis (drawn by M. Fultz),31,38
192,2,4:30.0,,M. Fultz makes free throw 1 of 2,31,39
193,2,4:30.0,M. Miller enters the game for T. Davis,,31,39
194,2,4:30.0,,M. Fultz makes free throw 2 of 2,31,40
195,2,4:14.0,P. Siakam misses 3-pt jump shot from 26 ft,,31,40
196,2,4:09.0,,Defensive rebound by D. Augustin,31,40
197,2,4:05.0,,M. Fultz makes 2-pt layup from 2 ft (assist by D. Augustin),31,42
198,2,3:59.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by P. Siakam),,34,42
199,2,3:36.0,,M. Fultz misses 3-pt jump shot from 22 ft,34,42
200,2,3:33.0,Defensive rebound by O. Anunoby,,34,42
201,2,3:29.0,F. VanVleet misses 2-pt layup from 3 ft (block by A. Gordon),,34,42
202,2,3:25.0,,Defensive rebound by K. Birch,34,42
203,2,3:23.0,,D. Augustin misses 3-pt jump shot from 27 ft,34,42
204,2,3:20.0,Defensive rebound by M. Gasol,,34,42
205,2,3:15.0,Toronto full timeout,,34,42
206,2,3:15.0,,E. Fournier enters the game for D. Augustin,34,42
207,2,2:53.0,M. Gasol misses 3-pt jump shot from 23 ft,,34,42
208,2,2:53.0,,Defensive rebound by M. Fultz,34,42
209,2,2:39.0,,Shooting foul by M. Gasol (drawn by A. Gordon),34,42
210,2,2:39.0,,A. Gordon makes free throw 1 of 2,34,43
211,2,2:39.0,,A. Gordon misses free throw 2 of 2,34,43
212,2,2:35.0,Defensive rebound by P. Siakam,,34,43
213,2,2:23.0,M. Miller misses 3-pt jump shot from 25 ft,,34,43
214,2,2:19.0,,Defensive rebound by J. Isaac,34,43
215,2,2:10.0,,Turnover by M. Fultz (lost ball; steal by O. Anunoby),34,43
216,2,2:06.0,O. Anunoby misses 2-pt layup from 4 ft (block by M. Fultz),,34,43
217,2,2:05.0,,Defensive rebound by Team,34,43
218,2,2:05.0,Loose ball foul by M. Miller (drawn by E. Fournier),,34,43
219,2,2:05.0,,E. Fournier makes free throw 1 of 2,34,44
220,2,2:05.0,,E. Fournier makes free throw 2 of 2,34,45
221,2,1:46.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by P. Siakam),,37,45
222,2,1:25.0,,A. Gordon misses 2-pt layup from 4 ft,37,45
223,2,1:22.0,Defensive rebound by P. Siakam,,37,45
224,2,1:19.0,M. Miller misses 3-pt jump shot from 23 ft,,37,45
225,2,1:16.0,Offensive rebound by P. Siakam,,37,45
226,2,1:14.0,M. Gasol misses 3-pt jump shot from 26 ft,,37,45
227,2,1:11.0,,Defensive rebound by K. Birch,37,45
228,2,0:53.0,,A. Gordon misses 3-pt jump shot from 27 ft,37,45
229,2,0:50.0,,Offensive rebound by J. Isaac,37,45
230,2,0:50.0,,J. Isaac makes 2-pt layup from 1 ft,37,47
231,2,0:28.0,Shooting foul by K. Birch (drawn by M. Miller),,37,47
232,2,0:28.0,M. Miller misses free throw 1 of 2,,37,47
233,2,0:28.0,Offensive rebound by Team,,37,47
234,2,0:28.0,R. Hollis-Jefferson enters the game for M. Gasol,,37,47
235,2,0:28.0,,A. Aminu enters the game for A. Gordon,37,47
236,2,0:28.0,M. Miller misses free throw 2 of 2,,37,47
237,2,0:26.0,Offensive rebound by O. Anunoby,,37,47
238,2,0:24.0,F. VanVleet makes 3-pt jump shot from 28 ft (assist by M. Miller),,40,47
239,2,0:02.0,,Turnover by E. Fournier (bad pass),40,47
240,2,0:02.0,M. Gasol enters the game for R. Hollis-Jefferson,,40,47
241,2,0:01.0,P. Siakam misses 3-pt jump shot from 34 ft (block by J. Isaac),,40,47
242,2,0:00.0,Offensive rebound by F. VanVleet,,40,47
243,2,0:00.0,F. VanVleet misses 3-pt jump shot from 29 ft,,40,47
244,2,0:00.0,Offensive rebound by Team,,40,47
245,3,11:43.0,,A. Gordon misses 2-pt jump shot from 9 ft,40,47
246,3,11:40.0,Defensive rebound by M. Gasol,,40,47
247,3,11:30.0,Turnover by O. Anunoby (bad pass; steal by K. Birch),,40,47
248,3,11:13.0,,Personal foul by O. Anunoby (drawn by A. Gordon),40,47
249,3,11:04.0,,A. Gordon misses 2-pt jump shot from 17 ft,40,47
250,3,11:01.0,,Offensive rebound by J. Isaac,40,47
251,3,10:59.0,,J. Isaac misses 2-pt jump shot from 15 ft,40,47
252,3,10:57.0,,Offensive rebound by J. Isaac,40,47
253,3,10:57.0,,J. Isaac makes 2-pt dunk from 1 ft,40,49
254,3,10:40.0,Personal foul by K. Birch (drawn by M. Gasol),,40,49
255,3,10:29.0,Turnover by F. VanVleet (bad pass; steal by A. Gordon),,40,49
256,3,10:24.0,,A. Gordon makes 2-pt dunk from 1 ft (assist by E. Fournier),40,51
257,3,10:24.0,Technical foul by A. Gordon,,40,51
258,3,10:24.0,N. Powell makes technical free throw,,41,51
259,3,10:06.0,N. Powell makes 3-pt jump shot from 24 ft (assist by O. Anunoby),,44,51
260,3,9:40.0,,A. Gordon misses 2-pt jump shot from 18 ft,44,51
261,3,9:39.0,,Offensive rebound by Team,44,51
262,3,9:39.0,Loose ball foul by N. Powell (drawn by K. Birch),,44,51
263,3,9:29.0,,E. Fournier misses 3-pt jump shot from 26 ft,44,51
264,3,9:25.0,Defensive rebound by P. Siakam,,44,51
265,3,9:11.0,N. Powell makes 3-pt jump shot from 25 ft (assist by P. Siakam),,47,51
266,3,8:54.0,,K. Birch makes 2-pt jump shot from 11 ft (assist by M. Fultz),47,53
267,3,8:39.0,P. Siakam misses 2-pt jump shot from 18 ft,,47,53
268,3,8:36.0,,Defensive rebound by K. Birch,47,53
269,3,8:30.0,,M. Fultz misses 2-pt layup from 2 ft,47,53
270,3,8:29.0,,Offensive rebound by J. Isaac,47,53
271,3,8:27.0,,J. Isaac misses 2-pt layup from 3 ft,47,53
272,3,8:26.0,,Offensive rebound by J. Isaac,47,53
273,3,8:25.0,,J. Isaac misses 2-pt layup from 1 ft,47,53
274,3,8:23.0,Defensive rebound by M. Gasol,,47,53
275,3,8:17.0,P. Siakam misses 2-pt jump shot from 19 ft,,47,53
276,3,8:15.0,,Defensive rebound by Team,47,53
277,3,7:54.0,,A. Gordon misses 3-pt jump shot from 26 ft,47,53
278,3,7:50.0,Defensive rebound by O. Anunoby,,47,53
279,3,7:38.0,N. Powell makes 3-pt jump shot from 28 ft (assist by O. Anunoby),,50,53
280,3,7:16.0,,Turnover by M. Fultz (lost ball; steal by O. Anunoby),50,53
281,3,7:11.0,F. VanVleet misses 3-pt jump shot from 28 ft,,50,53
282,3,7:07.0,,Defensive rebound by A. Gordon,50,53
283,3,6:58.0,,J. Isaac misses 3-pt jump shot from 27 ft,50,53
284,3,6:54.0,Defensive rebound by F. VanVleet,,50,53
285,3,6:51.0,P. Siakam misses 2-pt layup from 3 ft,,50,53
286,3,6:46.0,Offensive rebound by P. Siakam,,50,53
287,3,6:46.0,P. Siakam misses 2-pt layup at rim,,50,53
288,3,6:45.0,,Defensive rebound by A. Gordon,50,53
289,3,6:41.0,,A. Gordon misses 2-pt jump shot from 7 ft,50,53
290,3,6:39.0,Defensive rebound by Team,,50,53
291,3,6:39.0,,Orlando full timeout,50,53
292,3,6:39.0,,T. Ross enters the game for E. Fournier,50,53
293,3,6:23.0,Shooting foul by K. Birch (drawn by M. Gasol),,50,53
294,3,6:23.0,M. Gasol makes free throw 1 of 2,,51,53
295,3,6:23.0,M. Gasol makes free throw 2 of 2,,52,53
296,3,6:00.0,,J. Isaac misses 3-pt jump shot from 26 ft,52,53
297,3,5:59.0,,Offensive rebound by Team,52,53
298,3,5:59.0,,Turnover by Team (shot clock),52,53
299,3,5:36.0,N. Powell misses 3-pt jump shot from 27 ft,,52,53
300,3,5:33.0,Offensive rebound by M. Gasol,,52,53
301,3,5:32.0,P. Siakam misses 3-pt jump shot from 26 ft,,52,53
302,3,5:25.0,,Defensive rebound by M. Fultz,52,53
303,3,5:19.0,,J. Isaac misses 2-pt jump shot from 10 ft,52,53
304,3,5:16.0,,Offensive rebound by A. Gordon,52,53
305,3,5:15.0,,T. Ross misses 3-pt jump shot from 28 ft,52,53
306,3,5:12.0,Defensive rebound by O. Anunoby,,52,53
307,3,5:05.0,M. Gasol misses 3-pt jump shot from 28 ft,,52,53
308,3,5:01.0,,Defensive rebound by T. Ross,52,53
309,3,4:48.0,,Turnover by J. Isaac (bad pass; steal by N. Powell),52,53
310,3,4:47.0,N. Powell makes 2-pt layup from 1 ft,,54,53
311,3,4:47.0,Shooting foul by M. Fultz (drawn by N. Powell),,54,53
312,3,4:47.0,,A. Aminu enters the game for M. Fultz,54,53
313,3,4:47.0,,D. Augustin enters the game for A. Gordon,54,53
314,3,4:47.0,N. Powell makes free throw 1 of 1,,55,53
315,3,4:33.0,,J. Isaac misses 3-pt jump shot from 24 ft,55,53
316,3,4:27.0,Defensive rebound by O. Anunoby,,55,53
317,3,4:14.0,N. Powell misses 2-pt jump shot from 17 ft,,55,53
318,3,4:11.0,,Defensive rebound by K. Birch,55,53
319,3,3:55.0,,D. Augustin misses 3-pt jump shot from 27 ft,55,53
320,3,3:51.0,Defensive rebound by F. VanVleet,,55,53
321,3,3:51.0,Turnover by P. Siakam (bad pass),,55,53
322,3,3:51.0,,M. Bamba enters the game for K. Birch,55,53
323,3,3:37.0,,Turnover by M. Bamba (bad pass; steal by F. VanVleet),55,53
324,3,3:15.0,F. VanVleet makes 3-pt jump shot from 29 ft (assist by O. Anunoby),,58,53
325,3,2:53.0,,Turnover by J. Isaac (lost ball; steal by F. VanVleet),58,53
326,3,2:51.0,N. Powell makes 2-pt layup from 1 ft,,60,53
327,3,2:51.0,,Orlando full timeout,60,53
328,3,2:51.0,,E. Fournier enters the game for J. Isaac,60,53
329,3,2:37.0,,A. Aminu makes 3-pt jump shot from 26 ft (assist by E. Fournier),60,56
330,3,2:10.0,N. Powell makes 2-pt layup from 2 ft,,62,56
331,3,1:58.0,,Turnover by E. Fournier (lost ball; steal by O. Anunoby),62,56
332,3,1:45.0,N. Powell makes 2-pt dunk from 3 ft (assist by O. Anunoby),,64,56
333,3,1:19.0,,M. Bamba misses 2-pt layup from 5 ft,64,56
334,3,1:18.0,,Offensive rebound by M. Bamba,64,56
335,3,1:18.0,,Shooting foul by M. Gasol (drawn by M. Bamba),64,56
336,3,1:18.0,,M. Bamba makes free throw 1 of 2,64,57
337,3,1:18.0,R. Hollis-Jefferson enters the game for M. Gasol,,64,57
338,3,1:18.0,,M. Bamba makes free throw 2 of 2,64,58
339,3,1:02.0,P. Siakam misses 2-pt hook shot from 3 ft,,64,58
340,3,1:00.0,Offensive rebound by R. Hollis-Jefferson,,64,58
341,3,0:59.0,O. Anunoby misses 3-pt jump shot from 26 ft,,64,58
342,3,0:55.0,Offensive rebound by P. Siakam,,64,58
343,3,0:54.0,O. Anunoby misses 3-pt jump shot from 25 ft,,64,58
344,3,0:50.0,,Defensive rebound by T. Ross,64,58
345,3,0:39.0,,Turnover by A. Aminu (bad pass; steal by F. VanVleet),64,58
346,3,0:34.0,P. Siakam misses 2-pt jump shot from 3 ft,,64,58
347,3,0:32.0,,Defensive rebound by M. Bamba,64,58
348,3,0:25.0,,D. Augustin misses 2-pt layup from 4 ft,64,58
349,3,0:23.0,,Offensive rebound by M. Bamba,64,58
350,3,0:12.0,,Shooting foul by O. Anunoby (drawn by E. Fournier),64,58
351,3,0:12.0,Toronto full timeout,,64,58
352,3,0:12.0,,J. Isaac enters the game for M. Bamba,64,58
353,3,0:12.0,,E. Fournier misses free throw 1 of 2,64,58
354,3,0:12.0,,Offensive rebound by Team,64,58
355,3,0:12.0,,E. Fournier makes free throw 2 of 2,64,59
356,3,0:02.0,F. VanVleet makes 2-pt layup from 1 ft (assist by P. Siakam),,66,59
357,4,11:42.0,Turnover by R. Hollis-Jefferson (bad pass; steal by A. Aminu),,66,59
358,4,11:24.0,,E. Fournier misses 3-pt jump shot from 25 ft,66,59
359,4,11:19.0,Defensive rebound by T. Davis,,66,59
360,4,11:14.0,O. Anunoby misses 3-pt jump shot from 27 ft,,66,59
361,4,11:12.0,,Defensive rebound by A. Aminu,66,59
362,4,11:04.0,,T. Ross makes 2-pt jump shot from 14 ft (assist by D. Augustin),66,61
363,4,11:04.0,,Shooting foul by O. Anunoby (drawn by T. Ross),66,61
364,4,11:04.0,,T. Ross misses free throw 1 of 1,66,61
365,4,11:01.0,Defensive rebound by O. Anunoby,,66,61
366,4,10:40.0,Turnover by O. Anunoby (lost ball; steal by E. Fournier),,66,61
367,4,10:31.0,,E. Fournier misses 2-pt layup from 8 ft,66,61
368,4,10:28.0,,Offensive rebound by M. Bamba,66,61
369,4,10:26.0,,M. Bamba makes 2-pt dunk from 2 ft,66,63
370,4,10:05.0,Turnover by R. Hollis-Jefferson (lost ball; steal by A. Aminu),,66,63
371,4,9:52.0,,M. Bamba makes 2-pt dunk from 1 ft (assist by A. Aminu),66,65
372,4,9:51.0,Toronto full timeout,,66,65
373,4,9:51.0,C. Boucher enters the game for O. Anunoby,,66,65
374,4,9:34.0,Turnover by N. Powell (bad pass; steal by E. Fournier),,66,65
375,4,9:28.0,,T. Ross misses 3-pt jump shot from 26 ft,66,65
376,4,9:25.0,Defensive rebound by C. Boucher,,66,65
377,4,9:12.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by F. VanVleet),,68,65
378,4,8:47.0,,A. Aminu misses 2-pt hook shot from 5 ft,68,65
379,4,8:45.0,Defensive rebound by R. Hollis-Jefferson,,68,65
380,4,8:39.0,N. Powell makes 2-pt layup from 1 ft (assist by F. VanVleet),,70,65
381,4,8:26.0,,D. Augustin misses 3-pt jump shot from 26 ft (block by C. Boucher),70,65
382,4,8:22.0,Defensive rebound by F. VanVleet,,70,65
383,4,8:19.0,Shooting foul by M. Bamba (drawn by R. Hollis-Jefferson),,70,65
384,4,8:19.0,R. Hollis-Jefferson makes free throw 1 of 2,,71,65
