,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
25,1,8:06.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Graham),7,15
26,1,8:01.0,Personal foul by P. Washington (drawn by A. Drummond),,7,15
27,1,7:56.0,Shooting foul by P. Washington (drawn by B. Griffin),,7,15
28,1,7:56.0,,Charlotte full timeout,7,15
29,1,7:56.0,,Instant Replay (Challenge: Ruling Stands),7,15
30,1,7:56.0,,M. Williams enters the game for P. Washington,7,15
31,1,7:56.0,B. Griffin makes free throw 1 of 2,,8,15
32,1,7:56.0,B. Griffin misses free throw 2 of 2,,8,15
33,1,7:54.0,,Defensive rebound by B. Biyombo,8,15
34,1,7:34.0,,D. Graham misses 2-pt jump shot from 18 ft,8,15
35,1,7:31.0,Defensive rebound by A. Drummond,,8,15
36,1,7:09.0,A. Drummond makes 2-pt layup from 2 ft,,10,15
37,1,7:09.0,Shooting foul by B. Biyombo (drawn by A. Drummond),,10,15
38,1,7:09.0,A. Drummond makes free throw 1 of 1,,11,15
39,1,6:45.0,,M. Bridges makes 2-pt layup from 2 ft (assist by D. Graham),11,17
40,1,6:26.0,L. Galloway makes 2-pt layup from 1 ft (assist by A. Drummond),,13,17
41,1,6:17.0,,M. Bridges makes 2-pt layup from 4 ft (assist by D. Graham),13,19
42,1,6:07.0,Shooting foul by D. Graham (drawn by A. Drummond),,13,19
43,1,6:07.0,A. Drummond misses free throw 1 of 2,,13,19
44,1,6:07.0,Offensive rebound by Team,,13,19
45,1,6:07.0,D. Rose enters the game for B. Brown,,13,19
46,1,6:07.0,T. Snell enters the game for L. Galloway,,13,19
47,1,6:07.0,,N. Batum enters the game for D. Graham,13,19
48,1,6:07.0,A. Drummond makes free throw 2 of 2,,14,19
49,1,5:46.0,,Personal foul by T. Snell (drawn by T. Rozier),14,19
50,1,5:41.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by T. Rozier),14,21
51,1,5:41.0,,Shooting foul by A. Drummond (drawn by B. Biyombo),14,21
52,1,5:41.0,,B. Biyombo makes free throw 1 of 1,14,22
53,1,5:30.0,Turnover by D. Rose (bad pass; steal by M. Bridges),,14,22
54,1,5:12.0,,M. Bridges makes 3-pt jump shot from 24 ft (assist by B. Biyombo),14,25
55,1,4:59.0,L. Kennard makes 3-pt jump shot from 24 ft (assist by B. Griffin),,17,25
56,1,4:46.0,,T. Rozier misses 3-pt jump shot from 28 ft,17,25
57,1,4:44.0,Defensive rebound by A. Drummond,,17,25
58,1,4:32.0,B. Griffin misses 3-pt jump shot from 26 ft,,17,25
59,1,4:30.0,,Defensive rebound by B. Biyombo,17,25
60,1,4:24.0,,N. Batum misses 2-pt layup from 2 ft,17,25
61,1,4:21.0,Defensive rebound by A. Drummond,,17,25
62,1,4:17.0,B. Griffin makes 2-pt layup at rim (assist by A. Drummond),,19,25
63,1,3:58.0,,M. Williams misses 3-pt jump shot from 26 ft,19,25
64,1,3:56.0,Defensive rebound by A. Drummond,,19,25
65,1,3:49.0,Personal foul by M. Williams (drawn by L. Kennard),,19,25
66,1,3:49.0,L. Kennard makes free throw 1 of 2,,20,25
67,1,3:49.0,M. Morris enters the game for B. Griffin,,20,25
68,1,3:49.0,,M. Monk enters the game for M. Bridges,20,25
69,1,3:49.0,L. Kennard makes free throw 2 of 2,,21,25
70,1,3:32.0,,T. Rozier misses 2-pt jump shot from 9 ft,21,25
71,1,3:29.0,,Offensive rebound by N. Batum,21,25
72,1,3:21.0,,M. Monk misses 2-pt jump shot from 3 ft,21,25
73,1,3:18.0,,Offensive rebound by M. Williams,21,25
74,1,3:18.0,,M. Williams makes 2-pt layup from 1 ft,21,27
75,1,3:00.0,L. Kennard makes 2-pt jump shot from 8 ft,,23,27
76,1,2:34.0,,M. Williams makes 2-pt jump shot from 2 ft,23,29
77,1,2:09.0,D. Rose misses 3-pt jump shot from 26 ft,,23,29
78,1,2:07.0,Offensive rebound by M. Morris,,23,29
79,1,2:05.0,M. Morris makes 2-pt layup from 2 ft,,25,29
80,1,1:51.0,,M. Monk misses 2-pt layup from 2 ft,25,29
81,1,1:50.0,Defensive rebound by Team,,25,29
82,1,1:50.0,S. Mykhailiuk enters the game for L. Kennard,,25,29
83,1,1:50.0,,D. Graham enters the game for B. Biyombo,25,29
84,1,1:50.0,,W. Hernangómez enters the game for T. Rozier,25,29
85,1,1:35.0,T. Snell misses 2-pt jump shot from 12 ft,,25,29
86,1,1:33.0,,Defensive rebound by D. Graham,25,29
87,1,1:25.0,,W. Hernangómez misses 2-pt layup from 3 ft,25,29
88,1,1:22.0,Defensive rebound by M. Morris,,25,29
89,1,1:19.0,D. Rose makes 2-pt layup from 1 ft,,27,29
90,1,1:08.0,,Personal foul by S. Mykhailiuk (drawn by N. Batum),27,29
91,1,1:08.0,,N. Batum makes free throw 1 of 2,27,30
92,1,1:08.0,C. Wood enters the game for A. Drummond,,27,30
93,1,1:08.0,,N. Batum makes free throw 2 of 2,27,31
94,1,0:50.0,D. Rose makes 2-pt layup from 2 ft (assist by M. Morris),,29,31
95,1,0:30.0,,M. Monk misses 3-pt jump shot from 28 ft,29,31
96,1,0:28.0,Defensive rebound by M. Morris,,29,31
97,1,0:22.0,S. Mykhailiuk makes 3-pt jump shot from 23 ft (assist by D. Rose),,32,31
98,1,0:04.0,,W. Hernangómez misses 2-pt layup from 4 ft (block by M. Morris),32,31
99,1,0:04.0,,Offensive rebound by Team,32,31
100,1,0:00.0,,M. Monk misses 3-pt jump shot from 24 ft,32,31
101,1,0:00.0,,Offensive rebound by Team,32,31
102,2,11:41.0,,N. Batum makes 2-pt dunk from 2 ft (assist by M. Bridges),32,33
103,2,11:25.0,M. Morris makes 3-pt jump shot from 25 ft (assist by D. Rose),,35,33
104,2,11:11.0,,M. Bridges makes 2-pt layup from 2 ft (assist by D. Graham),35,35
105,2,10:59.0,D. Rose makes 2-pt layup from 1 ft,,37,35
106,2,10:48.0,,D. Graham misses 2-pt jump shot from 3 ft,37,35
107,2,10:44.0,,Offensive rebound by M. Monk,37,35
108,2,10:36.0,,M. Bridges misses 3-pt jump shot from 26 ft,37,35
109,2,10:34.0,Defensive rebound by C. Wood,,37,35
110,2,10:28.0,C. Wood makes 2-pt layup from 2 ft,,39,35
111,2,10:28.0,Shooting foul by W. Hernangómez (drawn by C. Wood),,39,35
112,2,10:28.0,C. Wood misses free throw 1 of 1,,39,35
113,2,10:25.0,,Defensive rebound by M. Bridges,39,35
114,2,10:11.0,,N. Batum makes 2-pt jump shot from 16 ft,39,37
115,2,9:52.0,D. Rose misses 3-pt jump shot from 25 ft,,39,37
116,2,9:49.0,,Defensive rebound by W. Hernangómez,39,37
117,2,9:36.0,,W. Hernangómez misses 2-pt hook shot from 4 ft,39,37
118,2,9:33.0,Defensive rebound by M. Morris,,39,37
119,2,9:25.0,C. Wood misses 2-pt layup from 3 ft,,39,37
120,2,9:23.0,,Defensive rebound by W. Hernangómez,39,37
121,2,9:13.0,,M. Monk misses 3-pt jump shot from 27 ft,39,37
122,2,9:11.0,Defensive rebound by C. Wood,,39,37
123,2,8:50.0,D. Rose misses 3-pt jump shot from 28 ft,,39,37
124,2,8:49.0,Offensive rebound by Team,,39,37
125,2,8:49.0,Turnover by Team (shot clock),,39,37
126,2,8:49.0,,C. Martin enters the game for M. Monk,39,37
127,2,8:40.0,,N. Batum makes 2-pt layup from 3 ft,39,39
128,2,8:29.0,L. Galloway makes 2-pt layup from 7 ft (assist by D. Rose),,41,39
129,2,8:29.0,B. Brown enters the game for D. Rose,,41,39
130,2,8:07.0,,M. Bridges misses 2-pt layup from 3 ft,41,39
131,2,8:04.0,Defensive rebound by B. Brown,,41,39
132,2,7:54.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by M. Morris),,44,39
133,2,7:54.0,Shooting foul by C. Martin (drawn by L. Galloway),,44,39
134,2,7:54.0,L. Galloway makes free throw 1 of 1,,45,39
135,2,7:40.0,,Shooting foul by S. Mykhailiuk (drawn by N. Batum),45,39
136,2,7:40.0,,N. Batum makes free throw 1 of 3,45,40
137,2,7:40.0,,N. Batum makes free throw 2 of 3,45,41
138,2,7:40.0,,N. Batum makes free throw 3 of 3,45,42
139,2,7:32.0,Personal foul by N. Batum (drawn by L. Galloway),,45,42
140,2,7:32.0,,B. Biyombo enters the game for N. Batum,45,42
141,2,7:32.0,,M. Williams enters the game for W. Hernangómez,45,42
142,2,7:25.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,45,42
143,2,7:23.0,Offensive rebound by C. Wood,,45,42
144,2,7:21.0,Turnover by S. Mykhailiuk (step out of bounds),,45,42
145,2,7:21.0,,T. Rozier enters the game for D. Graham,45,42
146,2,6:59.0,,C. Martin misses 2-pt layup from 4 ft,45,42
147,2,6:57.0,,Offensive rebound by T. Rozier,45,42
148,2,6:55.0,,M. Williams makes 2-pt jump shot from 7 ft (assist by T. Rozier),45,44
149,2,6:40.0,C. Wood makes 2-pt jump shot from 12 ft (assist by L. Galloway),,47,44
150,2,6:22.0,,M. Bridges makes 2-pt layup from 2 ft,47,46
151,2,6:15.0,Detroit full timeout,,47,46
152,2,6:15.0,A. Drummond enters the game for M. Morris,,47,46
153,2,6:15.0,B. Griffin enters the game for S. Mykhailiuk,,47,46
154,2,6:15.0,L. Kennard enters the game for C. Wood,,47,46
155,2,6:00.0,Turnover by L. Galloway (bad pass; steal by M. Williams),,47,46
156,2,5:55.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by C. Martin),47,48
157,2,5:42.0,L. Kennard makes 2-pt layup from 3 ft (assist by A. Drummond),,49,48
158,2,5:22.0,,C. Martin misses 3-pt jump shot from 25 ft,49,48
159,2,5:20.0,Defensive rebound by A. Drummond,,49,48
160,2,5:06.0,L. Galloway misses 3-pt jump shot from 27 ft,,49,48
161,2,5:04.0,Offensive rebound by Team,,49,48
162,2,5:04.0,T. Snell enters the game for L. Galloway,,49,48
163,2,5:04.0,,N. Batum enters the game for M. Bridges,49,48
164,2,4:50.0,A. Drummond misses 2-pt layup from 5 ft,,49,48
165,2,4:48.0,,Defensive rebound by M. Williams,49,48
166,2,4:41.0,,C. Martin misses 2-pt jump shot from 3 ft,49,48
167,2,4:39.0,Defensive rebound by A. Drummond,,49,48
168,2,4:34.0,T. Snell misses 3-pt jump shot from 25 ft,,49,48
169,2,4:32.0,,Defensive rebound by N. Batum,49,48
170,2,4:21.0,,B. Biyombo misses 2-pt jump shot from 8 ft,49,48
171,2,4:19.0,Defensive rebound by B. Brown,,49,48
172,2,4:12.0,L. Kennard misses 3-pt jump shot from 27 ft,,49,48
173,2,4:10.0,,Defensive rebound by B. Biyombo,49,48
174,2,4:03.0,,T. Rozier misses 3-pt jump shot from 26 ft,49,48
175,2,4:01.0,Defensive rebound by L. Kennard,,49,48
176,2,3:54.0,A. Drummond misses 2-pt jump shot from 4 ft (block by N. Batum),,49,48
177,2,3:52.0,,Defensive rebound by B. Biyombo,49,48
178,2,3:48.0,,Personal foul by B. Griffin (drawn by M. Williams),49,48
179,2,3:48.0,,D. Graham enters the game for C. Martin,49,48
180,2,3:48.0,,Charlotte full timeout,49,48
181,2,3:40.0,,D. Graham misses 3-pt jump shot from 26 ft,49,48
182,2,3:37.0,Defensive rebound by B. Griffin,,49,48
183,2,3:27.0,B. Griffin misses 2-pt layup from 1 ft (block by B. Biyombo),,49,48
184,2,3:22.0,Offensive rebound by A. Drummond,,49,48
185,2,3:22.0,A. Drummond makes 2-pt dunk at rim,,51,48
186,2,3:13.0,,N. Batum misses 3-pt jump shot from 24 ft,51,48
187,2,3:11.0,Defensive rebound by A. Drummond,,51,48
188,2,3:07.0,L. Kennard misses 2-pt layup from 1 ft,,51,48
189,2,3:06.0,Offensive rebound by B. Griffin,,51,48
190,2,3:06.0,B. Griffin misses 2-pt layup at rim,,51,48
191,2,3:05.0,Offensive rebound by B. Griffin,,51,48
192,2,3:05.0,B. Griffin makes 2-pt layup at rim,,53,48
193,2,2:49.0,,T. Rozier misses 3-pt jump shot from 23 ft,53,48
194,2,2:43.0,,Offensive rebound by N. Batum,53,48
195,2,2:43.0,,N. Batum makes 2-pt layup from 1 ft,53,50
196,2,2:24.0,Shooting foul by M. Williams (drawn by B. Griffin),,53,50
197,2,2:24.0,D. Rose enters the game for B. Brown,,53,50
198,2,2:24.0,Technical foul by J. Borrego,,53,50
199,2,2:24.0,L. Kennard misses technical free throw,,53,50
200,2,2:24.0,Offensive rebound by Team,,53,50
201,2,2:24.0,B. Griffin makes free throw 1 of 2,,54,50
202,2,2:24.0,B. Griffin makes free throw 2 of 2,,55,50
203,2,2:09.0,,B. Biyombo makes 2-pt layup from 3 ft (assist by D. Graham),55,52
204,2,2:02.0,Turnover by A. Drummond (traveling),,55,52
205,2,1:36.0,,D. Graham misses 3-pt jump shot from 27 ft,55,52
206,2,1:34.0,Defensive rebound by T. Snell,,55,52
207,2,1:19.0,B. Griffin misses 2-pt jump shot from 7 ft,,55,52
208,2,1:19.0,Offensive rebound by Team,,55,52
209,2,1:09.0,B. Griffin misses 3-pt jump shot from 25 ft,,55,52
210,2,1:07.0,,Defensive rebound by D. Graham,55,52
211,2,0:52.0,,M. Williams misses 3-pt jump shot from 24 ft,55,52
212,2,0:50.0,Defensive rebound by B. Griffin,,55,52
213,2,0:34.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by D. Rose),,58,52
214,2,0:12.0,,D. Graham makes 3-pt jump shot from 27 ft,58,55
215,2,0:01.0,A. Drummond makes 2-pt dunk from 1 ft (assist by D. Rose),,60,55
216,3,11:43.0,,P. Washington makes 2-pt layup from 1 ft (assist by M. Bridges),60,57
217,3,11:43.0,,Shooting foul by L. Kennard (drawn by P. Washington),60,57
218,3,11:43.0,,P. Washington makes free throw 1 of 1,60,58
219,3,11:31.0,L. Kennard misses 2-pt layup from 11 ft (block by T. Rozier),,60,58
220,3,11:31.0,,Defensive rebound by Team,60,58
221,3,11:16.0,,Personal foul by L. Kennard (drawn by P. Washington),60,58
222,3,11:10.0,,D. Graham makes 2-pt layup from 2 ft,60,60
223,3,10:57.0,L. Galloway misses 3-pt jump shot from 27 ft,,60,60
224,3,10:52.0,,Defensive rebound by M. Bridges,60,60
225,3,10:51.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by M. Bridges),60,62
226,3,10:43.0,L. Galloway misses 2-pt jump shot from 1 ft (block by B. Biyombo),,60,62
227,3,10:41.0,,Defensive rebound by M. Bridges,60,62
228,3,10:34.0,,Personal foul by B. Brown (drawn by P. Washington),60,62
229,3,10:21.0,,T. Rozier makes 3-pt jump shot from 25 ft,60,65
230,3,10:18.0,Detroit full timeout,,60,65
231,3,10:08.0,B. Brown makes 2-pt layup from 1 ft,,62,65
232,3,9:49.0,,P. Washington makes 2-pt layup from 4 ft (assist by D. Graham),62,67
233,3,9:30.0,B. Griffin makes 2-pt hook shot from 3 ft,,64,67
234,3,9:12.0,,M. Bridges makes 2-pt hook shot from 4 ft (assist by D. Graham),64,69
235,3,8:48.0,B. Griffin misses 3-pt jump shot from 25 ft,,64,69
236,3,8:45.0,,Defensive rebound by D. Graham,64,69
237,3,8:40.0,,M. Bridges misses 3-pt jump shot from 24 ft,64,69
238,3,8:37.0,Defensive rebound by A. Drummond,,64,69
239,3,8:31.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by A. Drummond),,66,69
240,3,8:17.0,,P. Washington misses 2-pt layup from 1 ft,66,69
241,3,8:14.0,Defensive rebound by B. Griffin,,66,69
242,3,7:59.0,A. Drummond makes 2-pt layup from 2 ft (assist by B. Brown),,68,69
243,3,7:43.0,,M. Bridges misses 3-pt jump shot from 25 ft,68,69
244,3,7:42.0,Defensive rebound by Team,,68,69
245,3,7:33.0,A. Drummond makes 2-pt dunk at rim (assist by B. Griffin),,70,69
246,3,7:16.0,,D. Graham makes 3-pt jump shot from 25 ft,70,72
247,3,7:03.0,B. Griffin misses 3-pt jump shot from 26 ft,,70,72
248,3,7:00.0,,Defensive rebound by B. Biyombo,70,72
249,3,6:54.0,,P. Washington misses 2-pt layup from 2 ft (block by B. Brown),70,72
250,3,6:51.0,Defensive rebound by A. Drummond,,70,72
251,3,6:46.0,Violation by Team (delay of game),,70,72
252,3,6:29.0,L. Galloway misses 3-pt jump shot from 24 ft,,70,72
253,3,6:26.0,Offensive rebound by A. Drummond,,70,72
254,3,6:23.0,A. Drummond misses 2-pt hook shot from 7 ft,,70,72
255,3,6:21.0,,Defensive rebound by P. Washington,70,72
256,3,6:09.0,,B. Biyombo misses 2-pt jump shot from 11 ft,70,72
257,3,6:07.0,Defensive rebound by A. Drummond,,70,72
258,3,5:58.0,L. Galloway misses 3-pt jump shot from 24 ft,,70,72
259,3,5:57.0,Offensive rebound by Team,,70,72
260,3,5:57.0,,Loose ball foul by B. Biyombo (drawn by A. Drummond),70,72
261,3,5:57.0,D. Rose enters the game for B. Brown,,70,72
262,3,5:57.0,T. Snell enters the game for L. Galloway,,70,72
263,3,5:57.0,,N. Batum enters the game for D. Graham,70,72
264,3,5:57.0,,M. Williams enters the game for P. Washington,70,72
265,3,5:48.0,L. Kennard misses 2-pt jump shot from 20 ft,,70,72
266,3,5:46.0,,Defensive rebound by M. Williams,70,72
267,3,5:34.0,,T. Rozier misses 2-pt jump shot from 14 ft,70,72
268,3,5:31.0,,Offensive rebound by N. Batum,70,72
269,3,5:20.0,,M. Bridges misses 2-pt jump shot from 15 ft,70,72
270,3,5:18.0,Defensive rebound by A. Drummond,,70,72
271,3,5:11.0,Personal foul by B. Biyombo (drawn by D. Rose),,70,72
272,3,5:01.0,D. Rose makes 2-pt jump shot from 18 ft (assist by A. Drummond),,72,72
273,3,4:47.0,,M. Bridges makes 2-pt layup from 2 ft (assist by N. Batum),72,74
274,3,4:47.0,Violation by Team (def goaltending),,72,74
275,3,4:28.0,B. Griffin makes 3-pt jump shot from 26 ft,,75,74
276,3,4:16.0,,Personal foul by T. Snell (drawn by N. Batum),75,74
277,3,4:09.0,,M. Bridges misses 3-pt jump shot from 25 ft,75,74
278,3,4:05.0,,Offensive rebound by N. Batum,75,74
279,3,3:56.0,,Turnover by T. Rozier (bad pass; steal by A. Drummond),75,74
280,3,3:40.0,B. Griffin makes 3-pt jump shot from 27 ft (assist by L. Kennard),,78,74
281,3,3:40.0,,Charlotte full timeout,78,74
282,3,3:40.0,,D. Graham enters the game for M. Bridges,78,74
283,3,3:40.0,,M. Monk enters the game for T. Rozier,78,74
284,3,3:28.0,,M. Monk misses 3-pt jump shot from 25 ft,78,74
285,3,3:24.0,Defensive rebound by A. Drummond,,78,74
286,3,3:11.0,B. Griffin misses 3-pt jump shot from 28 ft,,78,74
287,3,3:11.0,,Defensive rebound by Team,78,74
288,3,3:11.0,Loose ball foul by A. Drummond (drawn by B. Biyombo),,78,74
289,3,3:11.0,Violation by Team (delay of game),,78,74
290,3,3:11.0,Violation by Team (delay of game),,78,74
291,3,3:11.0,,D. Graham makes technical free throw,78,75
292,3,3:11.0,,B. Biyombo makes free throw 1 of 2,78,76
293,3,3:11.0,,B. Biyombo misses free throw 2 of 2,78,76
294,3,3:09.0,Defensive rebound by A. Drummond,,78,76
295,3,2:52.0,L. Kennard misses 3-pt jump shot from 25 ft,,78,76
296,3,2:50.0,,Defensive rebound by B. Biyombo,78,76
297,3,2:41.0,,B. Biyombo makes 2-pt dunk from 2 ft (assist by D. Graham),78,78
298,3,2:24.0,Turnover by B. Griffin (traveling),,78,78
299,3,2:14.0,,D. Graham misses 3-pt jump shot from 26 ft,78,78
300,3,2:12.0,Defensive rebound by T. Snell,,78,78
301,3,2:01.0,B. Griffin misses 2-pt layup from 2 ft,,78,78
302,3,1:56.0,Offensive rebound by B. Griffin,,78,78
303,3,1:56.0,B. Griffin misses 2-pt layup from 1 ft,,78,78
304,3,1:54.0,,Defensive rebound by D. Graham,78,78
305,3,1:52.0,,M. Williams misses 3-pt jump shot from 25 ft,78,78
306,3,1:52.0,Defensive rebound by L. Kennard,,78,78
307,3,1:52.0,Personal foul by B. Biyombo (drawn by L. Kennard),,78,78
308,3,1:52.0,M. Morris enters the game for B. Griffin,,78,78
309,3,1:52.0,S. Mykhailiuk enters the game for L. Kennard,,78,78
310,3,1:52.0,,P. Washington enters the game for B. Biyombo,78,78
311,3,1:39.0,D. Rose misses 2-pt jump shot from 5 ft,,78,78
312,3,1:38.0,Offensive rebound by D. Rose,,78,78
313,3,1:38.0,D. Rose makes 2-pt layup from 1 ft,,80,78
314,3,1:19.0,,P. Washington makes 2-pt dunk from 2 ft (assist by D. Graham),80,80
315,3,0:58.0,M. Morris misses 3-pt jump shot from 23 ft,,80,80
316,3,0:55.0,,Defensive rebound by N. Batum,80,80
317,3,0:43.0,,P. Washington makes 2-pt layup from 1 ft (assist by M. Monk),80,82
318,3,0:35.0,Shooting foul by P. Washington (drawn by A. Drummond),,80,82
319,3,0:35.0,A. Drummond misses free throw 1 of 2,,80,82
320,3,0:35.0,Offensive rebound by Team,,80,82
321,3,0:35.0,A. Drummond misses free throw 2 of 2,,80,82
322,3,0:33.0,,Defensive rebound by P. Washington,80,82
323,3,0:19.0,,D. Graham makes 2-pt jump shot from 6 ft (assist by M. Monk),80,84
324,3,0:05.0,D. Rose misses 2-pt jump shot from 13 ft,,80,84
325,3,0:04.0,,Defensive rebound by Team,80,84
326,3,0:04.0,Loose ball foul by D. Rose (drawn by M. Monk),,80,84
327,3,0:04.0,,M. Monk makes free throw 1 of 2,80,85
328,3,0:04.0,,M. Bridges enters the game for P. Washington,80,85
329,3,0:04.0,,M. Monk makes free throw 2 of 2,80,86
330,3,0:00.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,80,86
331,3,0:00.0,,Defensive rebound by Team,80,86
332,4,11:42.0,C. Wood misses 2-pt layup from 2 ft,,80,86
333,4,11:38.0,,Defensive rebound by P. Washington,80,86
334,4,11:35.0,,Turnover by M. Bridges (step out of bounds),80,86
335,4,11:21.0,Personal foul by M. Bridges (drawn by D. Rose),,80,86
336,4,11:17.0,Personal foul by N. Batum (drawn by D. Rose),,80,86
337,4,11:09.0,M. Morris makes 2-pt dunk from 2 ft (assist by D. Rose),,82,86
338,4,10:51.0,,P. Washington makes 2-pt dunk from 2 ft (assist by D. Graham),82,88
339,4,10:51.0,,Shooting foul by C. Wood (drawn by P. Washington),82,88
340,4,10:51.0,,P. Washington misses free throw 1 of 1,82,88
341,4,10:48.0,Defensive rebound by C. Wood,,82,88
342,4,10:39.0,D. Rose misses 2-pt layup from 3 ft (block by P. Washington),,82,88
343,4,10:37.0,,Defensive rebound by M. Bridges,82,88
344,4,10:32.0,,P. Washington makes 2-pt dunk from 1 ft (assist by M. Monk),82,90
345,4,10:12.0,M. Morris misses 2-pt jump shot from 16 ft,,82,90
346,4,10:10.0,,Defensive rebound by D. Graham,82,90
347,4,9:52.0,,D. Graham misses 2-pt jump shot from 16 ft,82,90
348,4,9:50.0,Defensive rebound by S. Mykhailiuk,,82,90
349,4,9:31.0,D. Rose makes 3-pt jump shot from 24 ft (assist by L. Galloway),,85,90
350,4,9:06.0,,P. Washington misses 3-pt jump shot from 24 ft,85,90
351,4,9:03.0,Defensive rebound by M. Morris,,85,90
352,4,8:55.0,D. Rose misses 2-pt layup from 2 ft (block by N. Batum),,85,90
353,4,8:53.0,,Defensive rebound by P. Washington,85,90
354,4,8:50.0,,M. Monk makes 2-pt dunk from 1 ft (assist by D. Graham),85,92
355,4,8:49.0,Detroit full timeout,,85,92
356,4,8:49.0,B. Brown enters the game for S. Mykhailiuk,,85,92
357,4,8:49.0,A. Drummond enters the game for D. Rose,,85,92
358,4,8:49.0,L. Kennard enters the game for C. Wood,,85,92
359,4,8:49.0,,T. Rozier enters the game for N. Batum,85,92
360,4,8:27.0,B. Brown makes 2-pt jump shot from 4 ft,,87,92
361,4,8:09.0,,Shooting foul by M. Morris (drawn by P. Washington),87,92
362,4,8:09.0,,P. Washington makes free throw 1 of 2,87,93
363,4,8:09.0,,P. Washington makes free throw 2 of 2,87,94
364,4,7:54.0,L. Kennard makes 2-pt jump shot from 4 ft,,89,94
365,4,7:25.0,,Turnover by Team (shot clock),89,94
366,4,6:59.0,B. Brown makes 2-pt hook shot from 10 ft,,91,94
367,4,6:36.0,,M. Bridges misses 3-pt jump shot from 24 ft,91,94
368,4,6:34.0,Defensive rebound by A. Drummond,,91,94
369,4,6:12.0,M. Morris misses 2-pt jump shot from 13 ft,,91,94
370,4,6:10.0,,Defensive rebound by P. Washington,91,94
371,4,6:10.0,,Charlotte full timeout,91,94
372,4,6:10.0,,Instant Replay (Request: Ruling Stands),91,94
373,4,6:10.0,B. Griffin enters the game for L. Galloway,,91,94
374,4,6:10.0,T. Snell enters the game for M. Morris,,91,94
375,4,6:10.0,,N. Batum enters the game for D. Graham,91,94
376,4,6:10.0,,B. Biyombo enters the game for M. Monk,91,94
377,4,6:10.0,,M. Williams enters the game for P. Washington,91,94
378,4,5:54.0,,N. Batum misses 3-pt jump shot from 25 ft,91,94
379,4,5:50.0,,Offensive rebound by B. Biyombo,91,94
380,4,5:41.0,,T. Rozier misses 2-pt jump shot from 21 ft,91,94
381,4,5:39.0,,Offensive rebound by B. Biyombo,91,94
382,4,5:39.0,,Shooting foul by A. Drummond (drawn by B. Biyombo),91,94
383,4,5:39.0,,B. Biyombo misses free throw 1 of 2,91,94
384,4,5:39.0,,Offensive rebound by Team,91,94
385,4,5:39.0,,B. Biyombo makes free throw 2 of 2,91,95
386,4,5:21.0,A. Drummond misses 2-pt hook shot from 3 ft,,91,95
387,4,5:21.0,Offensive rebound by Team,,91,95
388,4,5:21.0,,D. Graham enters the game for M. Bridges,91,95
