,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
94,1,1:45.0,L. Nance misses 2-pt layup from 2 ft (block by J. Tatum),,22,26
95,1,1:43.0,,Defensive rebound by J. Tatum,22,26
96,1,1:35.0,,J. Tatum misses 2-pt layup from 4 ft,22,26
97,1,1:33.0,Defensive rebound by L. Nance,,22,26
98,1,1:22.0,K. Porter misses 3-pt jump shot from 24 ft,,22,26
99,1,1:20.0,Offensive rebound by L. Nance,,22,26
100,1,1:13.0,Turnover by D. Exum (bad pass; steal by D. Theis),,22,26
101,1,1:11.0,,Shooting foul by D. Garland (drawn by B. Wanamaker),22,26
102,1,1:11.0,,B. Wanamaker makes free throw 1 of 2,22,27
103,1,1:11.0,,B. Wanamaker makes free throw 2 of 2,22,28
104,1,0:52.0,K. Porter misses 2-pt jump shot from 11 ft,,22,28
105,1,0:50.0,,Defensive rebound by D. Theis,22,28
106,1,0:41.0,,J. Tatum makes 2-pt dunk from 2 ft,22,30
107,1,0:25.0,J. Henson misses 2-pt layup from 1 ft,,22,30
108,1,0:24.0,,Defensive rebound by Team,22,30
109,1,0:04.0,,J. Tatum makes 3-pt jump shot from 27 ft (assist by G. Hayward),22,33
110,1,0:01.0,D. Garland misses 2-pt jump shot from 18 ft,,22,33
111,1,0:00.0,Offensive rebound by Team,,22,33
112,2,11:46.0,Shooting foul by D. Theis (drawn by J. Henson),,22,33
113,2,11:46.0,J. Henson misses free throw 1 of 2,,22,33
114,2,11:46.0,Offensive rebound by Team,,22,33
115,2,11:46.0,J. Henson misses free throw 2 of 2,,22,33
116,2,11:46.0,,Defensive rebound by J. Tatum,22,33
117,2,11:26.0,,J. Tatum makes 3-pt jump shot from 26 ft,22,36
118,2,11:12.0,K. Porter misses 2-pt layup from 2 ft,,22,36
119,2,11:10.0,,Defensive rebound by D. Theis,22,36
120,2,11:06.0,,G. Hayward misses 3-pt jump shot from 23 ft,22,36
121,2,11:01.0,Defensive rebound by D. Garland,,22,36
122,2,10:55.0,Turnover by D. Garland (out of bounds lost ball),,22,36
123,2,10:55.0,K. Love enters the game for J. Henson,,22,36
124,2,10:36.0,,J. Tatum misses 3-pt jump shot from 23 ft,22,36
125,2,10:34.0,Defensive rebound by K. Porter,,22,36
126,2,10:26.0,Turnover by K. Porter (bad pass),,22,36
127,2,10:26.0,Loose ball foul by K. Porter (drawn by J. Tatum),,22,36
128,2,10:26.0,,G. Williams enters the game for R. Langford,22,36
129,2,10:18.0,,G. Hayward misses 3-pt jump shot from 26 ft,22,36
130,2,10:16.0,Defensive rebound by K. Love,,22,36
131,2,10:09.0,D. Exum makes 2-pt layup from 2 ft (assist by K. Love),,24,36
132,2,9:51.0,,D. Theis makes 2-pt layup from 2 ft (assist by G. Hayward),24,38
133,2,9:36.0,D. Garland makes 2-pt layup from 5 ft,,26,38
134,2,9:18.0,,D. Theis misses 3-pt jump shot from 27 ft,26,38
135,2,9:16.0,Defensive rebound by D. Garland,,26,38
136,2,9:07.0,Turnover by D. Garland (bad pass; steal by D. Theis),,26,38
137,2,8:49.0,,J. Tatum misses 3-pt jump shot from 27 ft,26,38
138,2,8:47.0,,Offensive rebound by G. Williams,26,38
139,2,8:44.0,,B. Wanamaker makes 3-pt jump shot from 26 ft (assist by G. Williams),26,41
140,2,8:31.0,Personal foul by G. Hayward (drawn by D. Garland),,26,41
141,2,8:31.0,C. Sexton enters the game for D. Exum,,26,41
142,2,8:31.0,,K. Walker enters the game for G. Hayward,26,41
143,2,8:19.0,D. Garland misses 2-pt jump shot from 10 ft (block by J. Tatum),,26,41
144,2,8:18.0,Offensive rebound by Team,,26,41
145,2,8:15.0,K. Love misses 3-pt jump shot from 27 ft,,26,41
146,2,8:14.0,,Defensive rebound by Team,26,41
147,2,7:59.0,,J. Tatum makes 2-pt layup from 2 ft (assist by K. Walker),26,43
148,2,7:39.0,C. Sexton misses 2-pt jump shot from 18 ft,,26,43
149,2,7:38.0,,Defensive rebound by D. Theis,26,43
150,2,7:27.0,,Shooting foul by C. Sexton (drawn by J. Tatum),26,43
151,2,7:27.0,,J. Tatum makes free throw 1 of 2,26,44
152,2,7:27.0,M. Dellavedova enters the game for D. Garland,,26,44
153,2,7:27.0,,J. Tatum makes free throw 2 of 2,26,45
154,2,7:06.0,K. Porter misses 3-pt jump shot from 27 ft,,26,45
155,2,7:04.0,,Defensive rebound by B. Wanamaker,26,45
156,2,6:50.0,,J. Tatum makes 3-pt jump shot from 25 ft,26,48
157,2,6:50.0,Cleveland full timeout,,26,48
158,2,6:50.0,C. Osman enters the game for L. Nance,,26,48
159,2,6:50.0,T. Thompson enters the game for K. Porter,,26,48
160,2,6:50.0,,J. Brown enters the game for D. Theis,26,48
161,2,6:50.0,,E. Freedom enters the game for B. Wanamaker,26,48
162,2,6:40.0,C. Sexton misses 2-pt dunk from 5 ft,,26,48
163,2,6:38.0,,Defensive rebound by J. Brown,26,48
164,2,6:27.0,,J. Brown misses 2-pt layup from 5 ft,26,48
165,2,6:25.0,Defensive rebound by T. Thompson,,26,48
166,2,6:22.0,C. Osman makes 2-pt layup from 2 ft (assist by M. Dellavedova),,28,48
167,2,6:07.0,,K. Walker misses 3-pt jump shot from 26 ft,28,48
168,2,6:05.0,Defensive rebound by C. Osman,,28,48
169,2,5:49.0,C. Sexton makes 2-pt jump shot from 12 ft,,30,48
170,2,5:39.0,,K. Walker misses 3-pt jump shot from 26 ft,30,48
171,2,5:37.0,Defensive rebound by C. Osman,,30,48
172,2,5:29.0,K. Love makes 3-pt jump shot from 29 ft (assist by C. Osman),,33,48
173,2,5:10.0,,Shooting foul by T. Thompson (drawn by J. Brown),33,48
174,2,5:10.0,,J. Brown makes free throw 1 of 2,33,49
175,2,5:10.0,,J. Brown misses free throw 2 of 2,33,49
176,2,5:09.0,,Offensive rebound by E. Freedom,33,49
177,2,5:08.0,,E. Freedom makes 2-pt layup at rim,33,51
178,2,4:53.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,36,51
179,2,4:35.0,,J. Tatum makes 2-pt jump shot from 22 ft,36,53
180,2,4:24.0,K. Love misses 3-pt jump shot from 27 ft,,36,53
181,2,4:22.0,,Defensive rebound by K. Walker,36,53
182,2,4:15.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Walker),36,56
183,2,3:59.0,K. Love makes 2-pt jump shot from 11 ft (assist by M. Dellavedova),,38,56
184,2,3:36.0,,E. Freedom makes 2-pt layup from 6 ft (assist by J. Tatum),38,58
185,2,3:36.0,,G. Hayward enters the game for G. Williams,38,58
186,2,3:10.0,C. Sexton makes 2-pt jump shot from 15 ft,,40,58
187,2,2:56.0,,G. Hayward misses 2-pt jump shot from 14 ft,40,58
188,2,2:54.0,Defensive rebound by C. Osman,,40,58
189,2,2:47.0,K. Love makes 3-pt jump shot from 27 ft (assist by C. Osman),,43,58
190,2,2:47.0,,Boston full timeout,43,58
191,2,2:47.0,D. Garland enters the game for M. Dellavedova,,43,58
192,2,2:47.0,,D. Theis enters the game for E. Freedom,43,58
193,2,2:47.0,,G. Williams enters the game for J. Tatum,43,58
194,2,2:34.0,,J. Brown makes 2-pt dunk from 1 ft (assist by D. Theis),43,60
195,2,2:10.0,Shooting foul by J. Brown (drawn by K. Love),,43,60
196,2,2:10.0,K. Love makes free throw 1 of 2,,44,60
197,2,2:10.0,K. Love makes free throw 2 of 2,,45,60
198,2,1:55.0,,K. Walker misses 2-pt jump shot from 20 ft,45,60
199,2,1:53.0,,Offensive rebound by D. Theis,45,60
200,2,1:52.0,,D. Theis misses 2-pt layup at rim,45,60
201,2,1:50.0,Defensive rebound by T. Thompson,,45,60
202,2,1:35.0,T. Thompson makes 2-pt layup from 1 ft (assist by C. Sexton),,47,60
203,2,1:22.0,,D. Theis misses 2-pt jump shot from 6 ft,47,60
204,2,1:20.0,Defensive rebound by T. Thompson,,47,60
205,2,1:11.0,Turnover by C. Sexton (traveling),,47,60
206,2,0:56.0,,K. Walker makes 2-pt jump shot from 16 ft,47,62
207,2,0:48.0,C. Sexton misses 2-pt jump shot from 8 ft (block by G. Hayward),,47,62
208,2,0:46.0,,Defensive rebound by G. Hayward,47,62
209,2,0:42.0,,K. Walker misses 3-pt jump shot from 25 ft,47,62
210,2,0:40.0,Defensive rebound by C. Sexton,,47,62
211,2,0:25.0,Personal foul by D. Theis (drawn by T. Thompson),,47,62
212,2,0:25.0,,S. Ojeleye enters the game for D. Theis,47,62
213,2,0:13.0,C. Osman misses 3-pt jump shot from 27 ft,,47,62
214,2,0:11.0,,Defensive rebound by G. Hayward,47,62
215,2,0:03.0,,Turnover by J. Brown (out of bounds lost ball),47,62
216,3,11:41.0,T. Thompson misses 2-pt hook shot from 4 ft,,47,62
217,3,11:39.0,,Defensive rebound by D. Theis,47,62
218,3,11:27.0,,K. Walker misses 3-pt jump shot from 26 ft,47,62
219,3,11:25.0,Defensive rebound by K. Love,,47,62
220,3,11:17.0,C. Sexton makes 2-pt layup from 2 ft,,49,62
221,3,11:03.0,,Turnover by K. Walker (bad pass),49,62
222,3,10:51.0,K. Love misses 2-pt jump shot from 19 ft,,49,62
223,3,10:49.0,Offensive rebound by C. Osman,,49,62
224,3,10:48.0,C. Osman makes 2-pt hook shot from 3 ft,,51,62
225,3,10:31.0,,G. Hayward makes 2-pt layup at rim,51,64
226,3,10:31.0,,Shooting foul by C. Osman (drawn by G. Hayward),51,64
227,3,10:31.0,,G. Hayward makes free throw 1 of 1,51,65
228,3,10:19.0,T. Thompson misses 2-pt layup from 3 ft,,51,65
229,3,10:17.0,,Defensive rebound by J. Tatum,51,65
230,3,10:12.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by G. Hayward),51,68
231,3,9:58.0,C. Sexton misses 2-pt jump shot from 10 ft (block by D. Theis),,51,68
232,3,9:56.0,Offensive rebound by C. Sexton,,51,68
233,3,9:55.0,C. Sexton makes 2-pt jump shot from 2 ft,,53,68
234,3,9:42.0,,J. Brown misses 3-pt jump shot from 25 ft,53,68
235,3,9:40.0,Defensive rebound by D. Garland,,53,68
236,3,9:33.0,C. Sexton misses 2-pt layup from 3 ft (block by D. Theis),,53,68
237,3,9:31.0,,Defensive rebound by J. Brown,53,68
238,3,9:26.0,,Turnover by J. Brown (bad pass; steal by C. Sexton),53,68
239,3,9:20.0,Personal foul by G. Hayward (drawn by T. Thompson),,53,68
240,3,9:14.0,C. Osman misses 3-pt jump shot from 27 ft,,53,68
241,3,9:12.0,,Defensive rebound by J. Brown,53,68
242,3,8:59.0,,Personal foul by C. Sexton (drawn by K. Walker),53,68
243,3,8:53.0,,K. Walker misses 3-pt jump shot from 26 ft,53,68
244,3,8:51.0,Defensive rebound by T. Thompson,,53,68
245,3,8:41.0,C. Sexton misses 3-pt jump shot from 26 ft,,53,68
246,3,8:39.0,,Defensive rebound by G. Hayward,53,68
247,3,8:31.0,,Turnover by J. Brown (bad pass),53,68
248,3,8:27.0,T. Thompson makes 2-pt layup from 9 ft,,55,68
249,3,8:27.0,Shooting foul by D. Theis (drawn by T. Thompson),,55,68
250,3,8:27.0,,E. Freedom enters the game for D. Theis,55,68
251,3,8:27.0,T. Thompson makes free throw 1 of 1,,56,68
252,3,8:09.0,,G. Hayward makes 2-pt layup from 3 ft,56,70
253,3,8:01.0,K. Love misses 3-pt jump shot from 25 ft,,56,70
254,3,7:59.0,,Defensive rebound by G. Hayward,56,70
255,3,7:55.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by G. Hayward),56,73
256,3,7:37.0,C. Sexton misses 2-pt jump shot from 10 ft,,56,73
257,3,7:36.0,Offensive rebound by C. Sexton,,56,73
258,3,7:35.0,C. Sexton makes 2-pt layup from 2 ft,,58,73
259,3,7:17.0,,J. Tatum misses 2-pt jump shot from 23 ft,58,73
260,3,7:15.0,Defensive rebound by K. Love,,58,73
261,3,7:08.0,C. Sexton misses 3-pt jump shot from 24 ft,,58,73
262,3,7:06.0,,Defensive rebound by J. Brown,58,73
263,3,6:54.0,,J. Tatum makes 2-pt layup from 6 ft,58,75
264,3,6:54.0,,Shooting foul by D. Garland (drawn by J. Tatum),58,75
265,3,6:54.0,,Boston full timeout,58,75
266,3,6:54.0,M. Dellavedova enters the game for D. Garland,,58,75
267,3,6:54.0,,J. Green enters the game for G. Hayward,58,75
268,3,6:54.0,,J. Tatum makes free throw 1 of 1,58,76
269,3,6:34.0,Turnover by T. Thompson (bad pass; steal by E. Freedom),,58,76
270,3,6:28.0,,J. Brown makes 2-pt layup from 3 ft,58,78
271,3,6:17.0,M. Dellavedova makes 2-pt layup from 4 ft (assist by K. Love),,60,78
272,3,5:58.0,,J. Brown misses 3-pt jump shot from 28 ft,60,78
273,3,5:56.0,,Offensive rebound by E. Freedom,60,78
274,3,5:55.0,,E. Freedom makes 2-pt layup from 1 ft,60,80
275,3,5:44.0,T. Thompson makes 2-pt dunk from 2 ft (assist by M. Dellavedova),,62,80
276,3,5:26.0,,J. Brown makes 2-pt layup from 2 ft (assist by E. Freedom),62,82
277,3,5:11.0,Turnover by T. Thompson (lost ball; steal by E. Freedom),,62,82
278,3,5:04.0,,E. Freedom makes 2-pt layup from 1 ft (assist by J. Tatum),62,84
279,3,4:49.0,K. Love makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,65,84
280,3,4:30.0,,J. Tatum misses 2-pt jump shot from 10 ft,65,84
281,3,4:29.0,,Offensive rebound by J. Tatum,65,84
282,3,4:28.0,,Turnover by J. Tatum (bad pass; steal by T. Thompson),65,84
283,3,4:23.0,C. Osman makes 2-pt layup from 1 ft (assist by M. Dellavedova),,67,84
284,3,4:11.0,,K. Walker makes 2-pt jump shot from 14 ft,67,86
285,3,4:03.0,Personal foul by J. Green (drawn by K. Love),,67,86
286,3,4:03.0,L. Nance enters the game for C. Osman,,67,86
287,3,4:03.0,K. Porter enters the game for T. Thompson,,67,86
288,3,4:03.0,,B. Wanamaker enters the game for J. Tatum,67,86
289,3,3:55.0,L. Nance makes 2-pt jump shot from 15 ft (assist by K. Porter),,69,86
290,3,3:38.0,,K. Walker misses 3-pt jump shot from 26 ft,69,86
291,3,3:36.0,,Offensive rebound by J. Green,69,86
292,3,3:36.0,,Personal foul by C. Sexton (drawn by J. Green),69,86
293,3,3:23.0,,B. Wanamaker misses 3-pt jump shot from 26 ft,69,86
294,3,3:20.0,Defensive rebound by K. Love,,69,86
295,3,3:15.0,C. Sexton misses 2-pt layup from 6 ft (block by K. Walker),,69,86
296,3,3:14.0,,Defensive rebound by K. Walker,69,86
297,3,3:11.0,,E. Freedom misses 2-pt jump shot from 5 ft,69,86
298,3,3:09.0,Defensive rebound by M. Dellavedova,,69,86
299,3,2:58.0,M. Dellavedova makes 3-pt jump shot from 27 ft (assist by K. Love),,72,86
300,3,2:44.0,,Personal foul by K. Porter (drawn by J. Brown),72,86
301,3,2:44.0,Cleveland full timeout,,72,86
302,3,2:44.0,D. Garland enters the game for C. Sexton,,72,86
303,3,2:44.0,,G. Hayward enters the game for K. Walker,72,86
304,3,2:44.0,,J. Brown makes free throw 1 of 2,72,87
305,3,2:44.0,,J. Brown makes free throw 2 of 2,72,88
306,3,2:28.0,K. Love makes 3-pt jump shot from 27 ft,,75,88
307,3,2:03.0,,B. Wanamaker misses 3-pt jump shot from 29 ft,75,88
308,3,2:01.0,,Offensive rebound by E. Freedom,75,88
309,3,2:00.0,,E. Freedom misses 2-pt layup from 3 ft,75,88
310,3,1:58.0,Defensive rebound by L. Nance,,75,88
311,3,1:56.0,Shooting foul by J. Green (drawn by K. Porter),,75,88
312,3,1:56.0,K. Porter makes free throw 1 of 2,,76,88
313,3,1:56.0,,J. Tatum enters the game for J. Brown,76,88
314,3,1:56.0,,D. Theis enters the game for J. Green,76,88
315,3,1:56.0,,G. Williams enters the game for E. Freedom,76,88
316,3,1:56.0,K. Porter makes free throw 2 of 2,,77,88
317,3,1:45.0,,Shooting foul by K. Love (drawn by D. Theis),77,88
318,3,1:45.0,,D. Theis makes free throw 1 of 2,77,89
319,3,1:45.0,,D. Theis makes free throw 2 of 2,77,90
320,3,1:34.0,K. Love makes 2-pt dunk from 1 ft (assist by K. Porter),,79,90
321,3,1:09.0,,J. Tatum misses 3-pt jump shot from 26 ft,79,90
322,3,1:07.0,Defensive rebound by K. Porter,,79,90
323,3,0:53.0,Shooting foul by B. Wanamaker (drawn by K. Porter),,79,90
324,3,0:53.0,K. Porter makes free throw 1 of 2,,80,90
325,3,0:53.0,K. Porter makes free throw 2 of 2,,81,90
326,3,0:40.0,,D. Theis makes 2-pt hook shot from 3 ft (assist by G. Hayward),81,92
327,3,0:30.0,Offensive foul by K. Porter (drawn by D. Theis),,81,92
328,3,0:30.0,Turnover by K. Porter (offensive foul),,81,92
329,3,0:30.0,Instant Replay (Challenge: Ruling Stands),,81,92
330,3,0:10.0,,J. Tatum misses 3-pt jump shot from 25 ft,81,92
331,3,0:07.0,Defensive rebound by K. Porter,,81,92
332,3,0:04.0,D. Garland misses 3-pt jump shot from 26 ft,,81,92
333,3,0:03.0,,Defensive rebound by J. Tatum,81,92
334,3,0:01.0,,J. Tatum misses 3-pt jump shot from 53 ft,81,92
335,3,0:01.0,,Offensive rebound by Team,81,92
336,4,11:46.0,,G. Hayward misses 2-pt layup from 3 ft,81,92
337,4,11:44.0,Defensive rebound by T. Thompson,,81,92
338,4,11:30.0,D. Exum makes 3-pt jump shot from 27 ft (assist by L. Nance),,84,92
339,4,11:14.0,,Personal foul by D. Exum (drawn by G. Hayward),84,92
340,4,11:07.0,,J. Tatum makes 3-pt jump shot from 23 ft (assist by G. Hayward),84,95
341,4,10:52.0,Turnover by D. Garland (out of bounds lost ball),,84,95
342,4,10:40.0,,G. Hayward misses 3-pt jump shot from 27 ft,84,95
343,4,10:38.0,Defensive rebound by T. Thompson,,84,95
344,4,10:19.0,T. Thompson makes 2-pt layup from 3 ft (assist by K. Porter),,86,95
345,4,10:02.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),86,98
346,4,9:52.0,Shooting foul by D. Theis (drawn by T. Thompson),,86,98
347,4,9:52.0,T. Thompson misses free throw 1 of 2,,86,98
348,4,9:52.0,Offensive rebound by Team,,86,98
349,4,9:52.0,,E. Freedom enters the game for D. Theis,86,98
350,4,9:52.0,T. Thompson makes free throw 2 of 2,,87,98
351,4,9:36.0,,G. Williams misses 3-pt jump shot from 26 ft,87,98
352,4,9:33.0,Defensive rebound by D. Garland,,87,98
353,4,9:32.0,Turnover by D. Garland (bad pass),,87,98
354,4,9:15.0,,G. Williams makes 2-pt layup from 2 ft (assist by G. Hayward),87,100
355,4,8:56.0,T. Thompson misses 2-pt hook shot from 6 ft,,87,100
356,4,8:53.0,,Defensive rebound by E. Freedom,87,100
357,4,8:45.0,,Turnover by G. Hayward (bad pass; steal by D. Exum),87,100
358,4,8:42.0,D. Exum makes 2-pt layup from 2 ft,,89,100
359,4,8:23.0,,B. Wanamaker misses 2-pt layup from 4 ft,89,100
360,4,8:21.0,,Offensive rebound by E. Freedom,89,100
361,4,8:20.0,,E. Freedom makes 2-pt layup from 1 ft,89,102
362,4,8:10.0,Shooting foul by G. Williams (drawn by D. Exum),,89,102
363,4,8:10.0,D. Exum makes free throw 1 of 2,,90,102
364,4,8:10.0,,J. Brown enters the game for G. Hayward,90,102
365,4,8:10.0,,R. Langford enters the game for J. Tatum,90,102
366,4,8:10.0,,K. Walker enters the game for G. Williams,90,102
367,4,8:10.0,D. Exum misses free throw 2 of 2,,90,102
368,4,8:10.0,,Defensive rebound by J. Brown,90,102
369,4,7:51.0,,K. Walker misses 2-pt layup from 4 ft,90,102
370,4,7:49.0,,Offensive rebound by K. Walker,90,102
371,4,7:45.0,,J. Brown makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),90,105
372,4,7:29.0,D. Garland misses 2-pt jump shot from 13 ft,,90,105
373,4,7:27.0,Offensive rebound by T. Thompson,,90,105
374,4,7:24.0,T. Thompson misses 2-pt layup from 1 ft (block by E. Freedom),,90,105
375,4,7:22.0,,Defensive rebound by J. Brown,90,105
376,4,7:20.0,,J. Brown makes 3-pt jump shot from 27 ft,90,108
377,4,7:18.0,Cleveland full timeout,,90,108
378,4,7:18.0,K. Love enters the game for D. Garland,,90,108
379,4,7:18.0,C. Sexton enters the game for L. Nance,,90,108
380,4,7:03.0,T. Thompson makes 2-pt hook shot from 7 ft (assist by K. Love),,92,108
381,4,6:45.0,,J. Brown misses 3-pt jump shot from 27 ft,92,108
382,4,6:43.0,,Offensive rebound by J. Brown,92,108
383,4,6:41.0,,J. Brown makes 2-pt dunk at rim,92,110
384,4,6:22.0,Personal foul by B. Wanamaker (drawn by C. Sexton),,92,110
385,4,6:22.0,C. Osman enters the game for D. Exum,,92,110
386,4,6:13.0,C. Osman misses 2-pt hook shot from 8 ft,,92,110
387,4,6:11.0,Offensive rebound by Team,,92,110
388,4,6:11.0,,Loose ball foul by E. Freedom (drawn by T. Thompson),92,110
