,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
302,3,4:57.0,,R. Gay misses 2-pt jump shot from 15 ft,82,66
303,3,4:54.0,,Offensive rebound by D. DeRozan,82,66
304,3,4:53.0,,D. White misses 3-pt jump shot from 23 ft,82,66
305,3,4:49.0,Defensive rebound by K. Porziņģis,,82,66
306,3,4:41.0,L. Dončić misses 3-pt jump shot from 26 ft,,82,66
307,3,4:38.0,,Defensive rebound by R. Gay,82,66
308,3,4:28.0,,D. DeRozan makes 2-pt jump shot from 7 ft,82,68
309,3,4:17.0,T. Hardaway misses 2-pt jump shot from 5 ft,,82,68
310,3,4:15.0,,Defensive rebound by R. Gay,82,68
311,3,4:11.0,,Shooting foul by K. Porziņģis (drawn by D. DeRozan),82,68
312,3,4:11.0,Dallas full timeout,,82,68
313,3,4:11.0,M. Kleber enters the game for K. Porziņģis,,82,68
314,3,4:11.0,,D. DeRozan makes free throw 1 of 2,82,69
315,3,4:11.0,,D. DeRozan makes free throw 2 of 2,82,70
316,3,3:48.0,T. Hardaway misses 2-pt layup from 1 ft,,82,70
317,3,3:46.0,,Defensive rebound by D. White,82,70
318,3,3:41.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by D. White),82,73
319,3,3:22.0,L. Dončić misses 3-pt jump shot from 26 ft,,82,73
320,3,3:22.0,,Defensive rebound by Team,82,73
321,3,3:10.0,,Turnover by R. Gay (bad pass; steal by M. Kleber),82,73
322,3,3:01.0,L. Dončić makes 2-pt jump shot from 8 ft,,84,73
323,3,2:44.0,,M. Belinelli misses 3-pt jump shot from 25 ft,84,73
324,3,2:42.0,Defensive rebound by T. Hardaway,,84,73
325,3,2:38.0,Shooting foul by M. Belinelli (drawn by L. Dončić),,84,73
326,3,2:38.0,L. Dončić makes free throw 1 of 2,,85,73
327,3,2:38.0,S. Curry enters the game for T. Hardaway,,85,73
328,3,2:38.0,L. Dončić misses free throw 2 of 2,,85,73
329,3,2:36.0,,Defensive rebound by M. Belinelli,85,73
330,3,2:24.0,,D. DeRozan misses 2-pt layup from 6 ft (block by D. Finney-Smith),85,73
331,3,2:22.0,Defensive rebound by D. Finney-Smith,,85,73
332,3,2:16.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,85,73
333,3,2:12.0,,Defensive rebound by D. White,85,73
334,3,2:09.0,,Personal foul by D. Wright (drawn by D. White),85,73
335,3,2:09.0,M. Kidd-Gilchrist enters the game for D. Finney-Smith,,85,73
336,3,2:09.0,,L. Walker enters the game for D. DeRozan,85,73
337,3,2:00.0,,P. Mills misses 2-pt jump shot from 7 ft,85,73
338,3,1:59.0,Defensive rebound by M. Kidd-Gilchrist,,85,73
339,3,1:52.0,M. Kleber makes 2-pt dunk from 1 ft (assist by M. Kidd-Gilchrist),,87,73
340,3,1:32.0,,P. Mills misses 3-pt jump shot from 23 ft,87,73
341,3,1:30.0,Defensive rebound by M. Kleber,,87,73
342,3,1:23.0,Turnover by L. Dončić (bad pass; steal by P. Mills),,87,73
343,3,1:15.0,,L. Walker makes 2-pt jump shot from 5 ft (assist by M. Belinelli),87,75
344,3,0:58.0,Personal foul by D. White (drawn by M. Kleber),,87,75
345,3,0:58.0,M. Kleber misses free throw 1 of 2,,87,75
346,3,0:58.0,Offensive rebound by Team,,87,75
347,3,0:58.0,J. Barea enters the game for L. Dončić,,87,75
348,3,0:58.0,M. Kleber makes free throw 2 of 2,,88,75
349,3,0:40.0,,R. Gay misses 3-pt jump shot from 25 ft,88,75
350,3,0:37.0,Defensive rebound by M. Kidd-Gilchrist,,88,75
351,3,0:29.0,D. Wright misses 3-pt jump shot from 25 ft,,88,75
352,3,0:27.0,,Defensive rebound by M. Belinelli,88,75
353,3,0:13.0,,Personal foul by M. Kleber (drawn by M. Belinelli),88,75
354,3,0:13.0,D. Finney-Smith enters the game for J. Barea,,88,75
355,3,0:04.0,,D. White makes 2-pt jump shot from 6 ft,88,77
356,3,0:00.0,S. Curry misses 2-pt layup from 5 ft (block by L. Walker),,88,77
357,3,0:00.0,Offensive rebound by Team,,88,77
358,4,11:44.0,,P. Mills misses 3-pt jump shot from 25 ft,88,77
359,4,11:38.0,Defensive rebound by M. Kidd-Gilchrist,,88,77
360,4,11:29.0,S. Curry misses 3-pt jump shot from 27 ft,,88,77
361,4,11:26.0,,Defensive rebound by P. Mills,88,77
362,4,11:17.0,,R. Gay makes 2-pt jump shot from 14 ft,88,79
363,4,10:50.0,S. Curry misses 2-pt layup from 2 ft (block by R. Gay),,88,79
364,4,10:47.0,,Defensive rebound by R. Gay,88,79
365,4,10:38.0,,D. White misses 2-pt layup from 1 ft (block by M. Kleber),88,79
366,4,10:35.0,,Offensive rebound by D. White,88,79
367,4,10:33.0,,P. Mills misses 3-pt jump shot from 26 ft,88,79
368,4,10:31.0,Defensive rebound by M. Kleber,,88,79
369,4,10:21.0,Turnover by J. Barea (lost ball; steal by R. Gay),,88,79
370,4,10:17.0,,P. Mills makes 2-pt layup from 1 ft (assist by R. Gay),88,81
371,4,10:17.0,Violation by Team (def goaltending),,88,81
372,4,10:04.0,J. Barea misses 3-pt jump shot from 26 ft,,88,81
373,4,10:00.0,,Defensive rebound by M. Belinelli,88,81
374,4,9:50.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Gay),88,83
375,4,9:50.0,Dallas full timeout,,88,83
376,4,9:50.0,T. Hardaway enters the game for J. Barea,,88,83
377,4,9:50.0,,B. Forbes enters the game for P. Mills,88,83
378,4,9:26.0,D. Wright misses 2-pt jump shot from 18 ft,,88,83
379,4,9:26.0,Offensive rebound by Team,,88,83
