,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
63,1,3:43.0,R. Hollis-Jefferson enters the game for M. Gasol,,16,16
64,1,3:43.0,,E. Turner enters the game for D. Bembry,16,16
65,1,3:29.0,C. Boucher makes 2-pt jump shot from 6 ft,,18,16
66,1,3:29.0,Shooting foul by A. Len (drawn by C. Boucher),,18,16
67,1,3:29.0,,B. Fernando enters the game for A. Len,18,16
68,1,3:29.0,C. Boucher makes free throw 1 of 1,,19,16
69,1,3:17.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by T. Young),19,19
70,1,2:59.0,F. VanVleet misses 3-pt jump shot from 24 ft,,19,19
71,1,2:57.0,,Defensive rebound by E. Turner,19,19
72,1,2:53.0,,Turnover by E. Turner (bad pass; steal by R. Hollis-Jefferson),19,19
73,1,2:48.0,Shooting foul by A. Crabbe (drawn by F. VanVleet),,19,19
74,1,2:48.0,Toronto full timeout,,19,19
75,1,2:48.0,T. Davis enters the game for N. Powell,,19,19
76,1,2:48.0,,D. Hunter enters the game for T. Young,19,19
77,1,2:48.0,F. VanVleet makes free throw 1 of 2,,20,19
78,1,2:48.0,F. VanVleet makes free throw 2 of 2,,21,19
79,1,2:36.0,,A. Crabbe makes 2-pt jump shot from 12 ft (assist by E. Turner),21,21
80,1,2:23.0,C. Boucher makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,24,21
81,1,2:01.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by D. Hunter),24,23
82,1,1:49.0,Personal foul by V. Carter (drawn by P. Siakam),,24,23
83,1,1:49.0,P. Siakam makes free throw 1 of 2,,25,23
84,1,1:49.0,N. Powell enters the game for F. VanVleet,,25,23
85,1,1:49.0,P. Siakam makes free throw 2 of 2,,26,23
86,1,1:33.0,,D. Hunter misses 3-pt jump shot from 25 ft,26,23
87,1,1:29.0,Defensive rebound by C. Boucher,,26,23
88,1,1:22.0,C. Boucher misses 3-pt jump shot from 25 ft,,26,23
89,1,1:19.0,Offensive rebound by P. Siakam,,26,23
90,1,1:08.0,P. Siakam misses 3-pt jump shot from 26 ft,,26,23
91,1,1:05.0,,Defensive rebound by A. Crabbe,26,23
92,1,0:58.0,,A. Crabbe makes 2-pt layup from 3 ft (assist by B. Fernando),26,25
93,1,0:47.0,P. Siakam misses 2-pt jump shot from 8 ft,,26,25
94,1,0:46.0,,Defensive rebound by Team,26,25
95,1,0:46.0,Loose ball foul by C. Boucher (drawn by B. Fernando),,26,25
96,1,0:46.0,F. VanVleet enters the game for P. Siakam,,26,25
97,1,0:26.0,,V. Carter misses 3-pt jump shot from 25 ft,26,25
98,1,0:23.0,,Offensive rebound by B. Fernando,26,25
99,1,0:23.0,,B. Fernando makes 2-pt layup from 1 ft,26,27
100,1,0:00.0,F. VanVleet misses 2-pt layup from 2 ft (block by B. Fernando),,26,27
101,1,0:00.0,Offensive rebound by Team,,26,27
102,2,11:44.0,,J. Parker misses 2-pt hook shot from 11 ft,26,27
103,2,11:41.0,Defensive rebound by C. Boucher,,26,27
104,2,11:41.0,Turnover by C. Boucher (discontinued dribble),,26,27
105,2,11:36.0,,T. Young misses 3-pt jump shot from 26 ft,26,27
106,2,11:33.0,Defensive rebound by T. Davis,,26,27
107,2,11:27.0,T. Davis misses 2-pt layup from 2 ft,,26,27
108,2,11:24.0,,Defensive rebound by E. Turner,26,27
109,2,11:18.0,,Personal foul by C. Boucher (drawn by D. Jones),26,27
110,2,11:07.0,,J. Parker misses 3-pt jump shot from 22 ft,26,27
111,2,11:04.0,Defensive rebound by C. Boucher,,26,27
112,2,10:56.0,C. Boucher makes 2-pt layup from 1 ft (assist by F. VanVleet),,28,27
113,2,10:56.0,Shooting foul by D. Jones (drawn by C. Boucher),,28,27
114,2,10:56.0,C. Boucher makes free throw 1 of 1,,29,27
115,2,10:43.0,,J. Parker misses 2-pt layup from 1 ft (block by T. Davis),29,27
116,2,10:40.0,Defensive rebound by R. Hollis-Jefferson,,29,27
117,2,10:34.0,Turnover by T. Davis (bad pass; steal by J. Parker),,29,27
118,2,10:28.0,,E. Turner makes 2-pt layup from 1 ft (assist by T. Young),29,29
119,2,10:12.0,Turnover by F. VanVleet (bad pass; steal by A. Crabbe),,29,29
120,2,10:09.0,,A. Crabbe makes 2-pt layup from 1 ft,29,31
121,2,9:51.0,Turnover by N. Powell (traveling),,29,31
122,2,9:47.0,,A. Crabbe misses 3-pt jump shot from 24 ft,29,31
123,2,9:44.0,,Offensive rebound by D. Jones,29,31
124,2,9:36.0,,J. Parker makes 2-pt dunk from 1 ft (assist by T. Young),29,33
125,2,9:23.0,Turnover by F. VanVleet (bad pass; steal by D. Jones),,29,33
126,2,9:18.0,,E. Turner makes 2-pt layup from 2 ft,29,35
127,2,9:18.0,Toronto full timeout,,29,35
128,2,9:18.0,O. Anunoby enters the game for C. Boucher,,29,35
129,2,9:18.0,M. Gasol enters the game for T. Davis,,29,35
130,2,9:18.0,P. Siakam enters the game for R. Hollis-Jefferson,,29,35
131,2,9:18.0,M. Thomas enters the game for N. Powell,,29,35
132,2,9:11.0,P. Siakam misses 2-pt jump shot from 3 ft (block by D. Jones),,29,35
133,2,9:07.0,,Defensive rebound by T. Young,29,35
134,2,9:03.0,,T. Young makes 2-pt layup from 1 ft,29,37
135,2,8:45.0,P. Siakam makes 3-pt jump shot from 24 ft (assist by O. Anunoby),,32,37
136,2,8:25.0,,E. Turner misses 2-pt jump shot from 12 ft,32,37
137,2,8:23.0,Defensive rebound by M. Gasol,,32,37
138,2,8:19.0,P. Siakam misses 3-pt jump shot from 25 ft,,32,37
139,2,8:19.0,,Defensive rebound by T. Young,32,37
140,2,8:08.0,,A. Crabbe makes 2-pt jump shot from 11 ft (assist by T. Young),32,39
141,2,7:50.0,M. Thomas misses 3-pt jump shot from 25 ft,,32,39
142,2,7:47.0,,Defensive rebound by E. Turner,32,39
143,2,7:40.0,,J. Parker misses 2-pt layup from 2 ft (block by M. Gasol),32,39
144,2,7:40.0,Defensive rebound by Team,,32,39
145,2,7:40.0,,D. Bembry enters the game for A. Crabbe,32,39
146,2,7:40.0,,D. Hunter enters the game for E. Turner,32,39
147,2,7:24.0,M. Thomas makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,35,39
148,2,7:11.0,,D. Jones makes 2-pt dunk from 2 ft (assist by T. Young),35,41
149,2,7:02.0,Shooting foul by D. Jones (drawn by F. VanVleet),,35,41
150,2,7:02.0,F. VanVleet makes free throw 1 of 2,,36,41
151,2,7:02.0,,A. Len enters the game for D. Jones,36,41
152,2,7:02.0,F. VanVleet makes free throw 2 of 2,,37,41
153,2,6:50.0,,J. Parker makes 2-pt jump shot from 12 ft (assist by A. Len),37,43
154,2,6:35.0,O. Anunoby misses 2-pt layup from 1 ft,,37,43
155,2,6:35.0,Offensive rebound by Team,,37,43
156,2,6:28.0,P. Siakam makes 2-pt jump shot from 8 ft,,39,43
157,2,6:08.0,,T. Young misses 2-pt jump shot from 11 ft,39,43
158,2,6:08.0,Defensive rebound by M. Gasol,,39,43
159,2,6:08.0,Personal foul by A. Len (drawn by M. Gasol),,39,43
160,2,5:56.0,P. Siakam misses 2-pt jump shot from 7 ft,,39,43
161,2,5:52.0,,Defensive rebound by A. Len,39,43
162,2,5:37.0,,D. Bembry makes 3-pt jump shot from 26 ft (assist by D. Hunter),39,46
163,2,5:26.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,42,46
164,2,5:11.0,,A. Len makes 2-pt dunk from 1 ft (assist by J. Parker),42,48
165,2,4:55.0,F. VanVleet misses 3-pt jump shot from 25 ft,,42,48
166,2,4:52.0,,Defensive rebound by D. Bembry,42,48
167,2,4:46.0,,Turnover by D. Bembry (bad pass; steal by P. Siakam),42,48
168,2,4:43.0,O. Anunoby makes 2-pt layup from 1 ft (assist by F. VanVleet),,44,48
169,2,4:43.0,Shooting foul by D. Bembry (drawn by O. Anunoby),,44,48
170,2,4:43.0,T. Davis enters the game for F. VanVleet,,44,48
171,2,4:43.0,,V. Carter enters the game for A. Len,44,48
172,2,4:43.0,,B. Fernando enters the game for J. Parker,44,48
173,2,4:43.0,O. Anunoby misses free throw 1 of 1,,44,48
174,2,4:40.0,,Defensive rebound by V. Carter,44,48
175,2,4:33.0,,T. Young misses 2-pt jump shot from 23 ft,44,48
176,2,4:29.0,,Offensive rebound by B. Fernando,44,48
177,2,4:29.0,,Turnover by B. Fernando (bad pass),44,48
178,2,4:16.0,T. Davis misses 2-pt jump shot from 11 ft,,44,48
179,2,4:13.0,,Defensive rebound by T. Young,44,48
180,2,4:06.0,,Turnover by D. Bembry (traveling),44,48
181,2,3:55.0,P. Siakam makes 2-pt layup from 2 ft (assist by T. Davis),,46,48
182,2,3:38.0,,V. Carter misses 2-pt layup from 4 ft,46,48
183,2,3:38.0,Defensive rebound by Team,,46,48
184,2,3:38.0,,A. Crabbe enters the game for D. Bembry,46,48
185,2,3:22.0,O. Anunoby misses 2-pt layup from 2 ft,,46,48
186,2,3:19.0,,Defensive rebound by B. Fernando,46,48
187,2,3:16.0,,D. Hunter misses 3-pt jump shot from 25 ft,46,48
188,2,3:15.0,,Offensive rebound by Team,46,48
189,2,3:15.0,Loose ball foul by M. Gasol (drawn by B. Fernando),,46,48
190,2,3:15.0,,Away from play foul by T. Davis (drawn by T. Young),46,48
191,2,3:15.0,,T. Young makes free throw 1 of 1,46,49
192,2,3:15.0,N. Powell enters the game for T. Davis,,46,49
193,2,3:15.0,F. VanVleet enters the game for M. Thomas,,46,49
194,2,3:09.0,,T. Young makes 2-pt jump shot from 9 ft,46,51
195,2,2:52.0,F. VanVleet makes 2-pt jump shot from 7 ft,,48,51
196,2,2:44.0,,T. Young misses 3-pt jump shot from 27 ft,48,51
197,2,2:40.0,Defensive rebound by O. Anunoby,,48,51
198,2,2:37.0,F. VanVleet makes 2-pt layup from 1 ft,,50,51
199,2,2:22.0,,Offensive foul by D. Hunter (drawn by O. Anunoby),50,51
200,2,2:22.0,,Turnover by D. Hunter (offensive foul),50,51
201,2,2:22.0,,Atlanta full timeout,50,51
202,2,2:11.0,N. Powell misses 3-pt jump shot from 23 ft,,50,51
203,2,2:07.0,,Defensive rebound by T. Young,50,51
204,2,1:58.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by D. Hunter),50,54
205,2,1:42.0,N. Powell misses 3-pt jump shot from 23 ft,,50,54
206,2,1:39.0,Offensive rebound by N. Powell,,50,54
207,2,1:36.0,N. Powell misses 2-pt layup from 3 ft,,50,54
208,2,1:34.0,,Defensive rebound by B. Fernando,50,54
209,2,1:20.0,,Shooting foul by M. Gasol (drawn by B. Fernando),50,54
210,2,1:20.0,,B. Fernando misses free throw 1 of 2,50,54
211,2,1:20.0,,Offensive rebound by Team,50,54
212,2,1:20.0,R. Hollis-Jefferson enters the game for M. Gasol,,50,54
213,2,1:20.0,,B. Fernando makes free throw 2 of 2,50,55
214,2,0:59.0,Shooting foul by V. Carter (drawn by R. Hollis-Jefferson),,50,55
215,2,0:59.0,R. Hollis-Jefferson makes free throw 1 of 2,,51,55
216,2,0:59.0,R. Hollis-Jefferson makes free throw 2 of 2,,52,55
217,2,0:42.0,,Def 3 sec tech foul by Team,52,55
218,2,0:42.0,,T. Young makes technical free throw,52,56
219,2,0:35.0,,D. Hunter makes 2-pt layup from 2 ft,52,58
220,2,0:27.0,O. Anunoby misses 2-pt layup from 3 ft (block by V. Carter),,52,58
221,2,0:24.0,,Defensive rebound by V. Carter,52,58
222,2,0:04.0,,T. Young makes 3-pt jump shot from 36 ft,52,61
223,2,0:00.0,F. VanVleet misses 3-pt jump shot from 26 ft,,52,61
224,2,0:00.0,Offensive rebound by Team,,52,61
225,3,11:47.0,,Turnover by D. Hunter (bad pass; steal by F. VanVleet),52,61
226,3,11:41.0,P. Siakam makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,55,61
227,3,11:21.0,,D. Hunter misses 2-pt jump shot from 12 ft,55,61
228,3,11:18.0,Defensive rebound by P. Siakam,,55,61
229,3,11:14.0,P. Siakam makes 3-pt jump shot from 26 ft,,58,61
230,3,11:14.0,,Atlanta full timeout,58,61
231,3,11:01.0,,D. Jones makes 2-pt dunk from 1 ft (assist by T. Young),58,63
232,3,10:42.0,Offensive foul by P. Siakam (drawn by D. Jones),,58,63
233,3,10:42.0,Turnover by P. Siakam (offensive foul),,58,63
234,3,10:24.0,,Turnover by D. Hunter (bad pass; steal by M. Gasol),58,63
235,3,10:22.0,N. Powell makes 2-pt layup from 1 ft (assist by P. Siakam),,60,63
236,3,10:08.0,,T. Young makes 2-pt jump shot from 18 ft (assist by D. Jones),60,65
237,3,9:54.0,Turnover by M. Gasol (bad pass; steal by D. Bembry),,60,65
238,3,9:34.0,,D. Hunter makes 3-pt jump shot from 24 ft (assist by D. Bembry),60,68
239,3,9:22.0,O. Anunoby misses 3-pt jump shot from 25 ft,,60,68
240,3,9:19.0,,Defensive rebound by D. Bembry,60,68
241,3,9:11.0,,D. Bembry misses 2-pt layup from 3 ft,60,68
242,3,9:08.0,Defensive rebound by N. Powell,,60,68
243,3,8:53.0,P. Siakam makes 2-pt jump shot from 17 ft,,62,68
244,3,8:28.0,,Personal foul by P. Siakam (drawn by D. Jones),62,68
245,3,8:16.0,,J. Parker makes 2-pt dunk from 1 ft (assist by D. Bembry),62,70
246,3,7:56.0,Turnover by F. VanVleet (lost ball; steal by T. Young),,62,70
247,3,7:52.0,,T. Young makes 2-pt layup from 1 ft,62,72
248,3,7:52.0,Toronto full timeout,,62,72
249,3,7:52.0,,A. Crabbe enters the game for D. Hunter,62,72
250,3,7:31.0,N. Powell misses 2-pt layup from 8 ft,,62,72
251,3,7:31.0,Offensive rebound by Team,,62,72
252,3,7:31.0,,Loose ball foul by D. Jones (drawn by M. Gasol),62,72
253,3,7:20.0,F. VanVleet makes 2-pt layup from 3 ft,,64,72
254,3,7:00.0,,T. Young misses 2-pt jump shot from 2 ft,64,72
255,3,6:58.0,Defensive rebound by F. VanVleet,,64,72
256,3,6:56.0,F. VanVleet misses 2-pt layup from 2 ft (block by D. Bembry),,64,72
257,3,6:51.0,Offensive rebound by O. Anunoby,,64,72
258,3,6:50.0,O. Anunoby makes 2-pt layup from 1 ft,,66,72
259,3,6:47.0,,Shooting foul by M. Gasol (drawn by T. Young),66,72
260,3,6:47.0,,T. Young makes free throw 1 of 2,66,73
261,3,6:47.0,,A. Len enters the game for D. Jones,66,73
262,3,6:47.0,,T. Young makes free throw 2 of 2,66,74
263,3,6:33.0,O. Anunoby makes 2-pt layup from 2 ft (assist by F. VanVleet),,68,74
264,3,6:33.0,Shooting foul by T. Young (drawn by O. Anunoby),,68,74
265,3,6:33.0,O. Anunoby makes free throw 1 of 1,,69,74
266,3,6:18.0,,Turnover by J. Parker (out of bounds lost ball),69,74
267,3,6:04.0,Turnover by N. Powell (lost ball; steal by D. Bembry),,69,74
268,3,6:00.0,,J. Parker makes 2-pt layup from 1 ft (assist by T. Young),69,76
269,3,5:45.0,P. Siakam makes 2-pt layup from 3 ft,,71,76
270,3,5:23.0,,T. Young makes 3-pt jump shot from 27 ft,71,79
271,3,4:58.0,N. Powell makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,74,79
272,3,4:32.0,,T. Young misses 3-pt jump shot from 27 ft,74,79
273,3,4:29.0,Defensive rebound by O. Anunoby,,74,79
274,3,4:26.0,F. VanVleet misses 3-pt jump shot from 23 ft,,74,79
275,3,4:21.0,Offensive rebound by F. VanVleet,,74,79
276,3,4:20.0,N. Powell makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,77,79
277,3,4:17.0,,Atlanta full timeout,77,79
278,3,4:17.0,R. Hollis-Jefferson enters the game for O. Anunoby,,77,79
279,3,4:17.0,,V. Carter enters the game for D. Bembry,77,79
280,3,4:17.0,,B. Fernando enters the game for A. Len,77,79
281,3,4:17.0,,D. Hunter enters the game for J. Parker,77,79
282,3,3:58.0,,Shooting foul by P. Siakam (drawn by B. Fernando),77,79
283,3,3:58.0,,B. Fernando misses free throw 1 of 2,77,79
284,3,3:58.0,,Offensive rebound by Team,77,79
285,3,3:58.0,,E. Turner enters the game for T. Young,77,79
286,3,3:58.0,,B. Fernando makes free throw 2 of 2,77,80
287,3,3:47.0,Personal foul by E. Turner (drawn by F. VanVleet),,77,80
288,3,3:37.0,Turnover by P. Siakam (lost ball; steal by B. Fernando),,77,80
289,3,3:24.0,,E. Turner misses 2-pt jump shot from 12 ft,77,80
290,3,3:20.0,Defensive rebound by P. Siakam,,77,80
291,3,3:10.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by M. Gasol),,79,80
292,3,2:49.0,,E. Turner misses 3-pt jump shot from 23 ft,79,80
293,3,2:47.0,Defensive rebound by Team,,79,80
294,3,2:47.0,T. Davis enters the game for M. Gasol,,79,80
295,3,2:33.0,F. VanVleet misses 2-pt layup from 3 ft,,79,80
296,3,2:28.0,Offensive rebound by R. Hollis-Jefferson,,79,80
297,3,2:28.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,81,80
298,3,2:09.0,,E. Turner misses 2-pt layup from 1 ft (block by P. Siakam),81,80
299,3,2:06.0,Defensive rebound by N. Powell,,81,80
300,3,2:05.0,N. Powell makes 2-pt layup from 1 ft,,83,80
301,3,2:05.0,Shooting foul by B. Fernando (drawn by N. Powell),,83,80
302,3,2:05.0,C. Boucher enters the game for F. VanVleet,,83,80
303,3,2:05.0,N. Powell makes free throw 1 of 1,,84,80
304,3,1:48.0,,D. Hunter makes 3-pt jump shot from 27 ft (assist by A. Crabbe),84,83
305,3,1:31.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,84,83
306,3,1:28.0,,Defensive rebound by V. Carter,84,83
307,3,1:13.0,,D. Hunter makes 2-pt jump shot from 10 ft,84,85
308,3,0:56.0,P. Siakam misses 2-pt layup from 1 ft (block by B. Fernando),,84,85
309,3,0:53.0,Offensive rebound by R. Hollis-Jefferson,,84,85
310,3,0:53.0,T. Davis makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,87,85
311,3,0:34.0,,D. Hunter makes 3-pt jump shot from 23 ft (assist by B. Fernando),87,88
312,3,0:12.0,T. Davis misses 3-pt jump shot from 25 ft,,87,88
313,3,0:11.0,Offensive rebound by C. Boucher,,87,88
314,3,0:09.0,Turnover by Team (shot clock),,87,88
315,3,0:09.0,O. Anunoby enters the game for P. Siakam,,87,88
316,3,0:09.0,,T. Young enters the game for B. Fernando,87,88
317,3,0:04.0,,Personal foul by R. Hollis-Jefferson (drawn by T. Young),87,88
318,3,0:00.0,,V. Carter makes 2-pt layup from 1 ft,87,90
319,3,0:00.0,,Instant Replay (Request: Ruling Stands),87,90
320,4,11:46.0,Personal foul by D. Bembry (drawn by F. VanVleet),,87,90
321,4,11:33.0,F. VanVleet misses 3-pt jump shot from 25 ft (block by V. Carter),,87,90
322,4,11:29.0,,Defensive rebound by T. Young,87,90
323,4,11:27.0,,T. Young misses 3-pt jump shot from 26 ft,87,90
324,4,11:24.0,Defensive rebound by M. Thomas,,87,90
325,4,11:16.0,F. VanVleet misses 2-pt layup from 2 ft,,87,90
326,4,11:14.0,Offensive rebound by C. Boucher,,87,90
327,4,11:14.0,C. Boucher misses 2-pt layup from 1 ft,,87,90
328,4,11:14.0,Offensive rebound by Team,,87,90
329,4,11:11.0,F. VanVleet misses 3-pt jump shot from 23 ft,,87,90
330,4,11:06.0,Offensive rebound by C. Boucher,,87,90
331,4,11:04.0,C. Boucher makes 2-pt layup from 1 ft,,89,90
332,4,10:45.0,,Offensive foul by D. Hunter (drawn by C. Boucher),89,90
333,4,10:45.0,,Turnover by D. Hunter (offensive foul),89,90
334,4,10:34.0,M. Thomas misses 3-pt jump shot from 25 ft,,89,90
335,4,10:30.0,,Defensive rebound by T. Young,89,90
336,4,10:18.0,,D. Hunter misses 3-pt jump shot from 26 ft,89,90
337,4,10:14.0,Defensive rebound by T. Davis,,89,90
338,4,10:08.0,T. Davis misses 3-pt jump shot from 25 ft,,89,90
339,4,10:06.0,Offensive rebound by R. Hollis-Jefferson,,89,90
340,4,10:05.0,F. VanVleet makes 3-pt jump shot from 29 ft (assist by R. Hollis-Jefferson),,92,90
341,4,9:45.0,,V. Carter misses 3-pt jump shot from 27 ft,92,90
342,4,9:43.0,Defensive rebound by R. Hollis-Jefferson,,92,90
343,4,9:37.0,F. VanVleet misses 2-pt layup from 2 ft,,92,90
344,4,9:33.0,Offensive rebound by C. Boucher,,92,90
345,4,9:33.0,C. Boucher makes 2-pt layup from 1 ft,,94,90
346,4,9:22.0,,T. Young misses 3-pt jump shot from 26 ft,94,90
347,4,9:18.0,Defensive rebound by R. Hollis-Jefferson,,94,90
348,4,9:09.0,Personal foul by D. Jones (drawn by F. VanVleet),,94,90
349,4,9:09.0,,J. Parker enters the game for V. Carter,94,90
350,4,8:55.0,Shooting foul by D. Jones (drawn by M. Thomas),,94,90
351,4,8:55.0,M. Thomas misses free throw 1 of 2,,94,90
352,4,8:55.0,Offensive rebound by Team,,94,90
353,4,8:55.0,,B. Fernando enters the game for D. Jones,94,90
354,4,8:55.0,M. Thomas makes free throw 2 of 2,,95,90
355,4,8:33.0,,D. Bembry makes 2-pt layup from 2 ft (assist by J. Parker),95,92
356,4,8:21.0,Turnover by C. Boucher (traveling),,95,92
357,4,8:13.0,,J. Parker misses 3-pt jump shot from 24 ft,95,92
358,4,8:08.0,Defensive rebound by F. VanVleet,,95,92
359,4,8:02.0,F. VanVleet misses 2-pt layup from 2 ft,,95,92
360,4,7:57.0,,Defensive rebound by D. Hunter,95,92
361,4,7:55.0,,D. Hunter misses 3-pt jump shot from 26 ft,95,92
362,4,7:52.0,Defensive rebound by T. Davis,,95,92
363,4,7:47.0,Turnover by F. VanVleet (bad pass; steal by J. Parker),,95,92
364,4,7:46.0,,Personal foul by F. VanVleet (drawn by T. Young),95,92
365,4,7:46.0,P. Siakam enters the game for M. Thomas,,95,92
366,4,7:28.0,,B. Fernando misses 2-pt dunk from 2 ft,95,92
367,4,7:23.0,Defensive rebound by C. Boucher,,95,92
368,4,7:10.0,T. Davis makes 2-pt layup from 2 ft (assist by P. Siakam),,97,92
369,4,7:10.0,Shooting foul by D. Bembry (drawn by T. Davis),,97,92
370,4,7:10.0,,A. Crabbe enters the game for D. Hunter,97,92
371,4,7:10.0,T. Davis makes free throw 1 of 1,,98,92
372,4,6:54.0,,D. Bembry makes 2-pt hook shot from 7 ft,98,94
373,4,6:39.0,P. Siakam makes 2-pt jump shot from 23 ft,,100,94
374,4,6:20.0,,J. Parker misses 3-pt jump shot from 23 ft,100,94
375,4,6:18.0,Defensive rebound by R. Hollis-Jefferson,,100,94
376,4,6:05.0,Personal foul by J. Parker (drawn by P. Siakam),,100,94
377,4,6:05.0,,Atlanta full timeout,100,94
378,4,6:05.0,P. Siakam makes free throw 1 of 2,,101,94
379,4,6:05.0,P. Siakam makes free throw 2 of 2,,102,94
380,4,5:47.0,,Personal foul by T. Davis (drawn by B. Fernando),102,94
381,4,5:40.0,,Turnover by A. Crabbe (traveling),102,94
