,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
34,1,8:28.0,C. Capela makes 2-pt dunk from 1 ft,,13,4
35,1,8:27.0,,Sacramento full timeout,13,4
36,1,8:18.0,,B. Hield misses 2-pt jump shot from 11 ft,13,4
37,1,8:15.0,Defensive rebound by R. Westbrook,,13,4
38,1,8:01.0,D. House misses 3-pt jump shot from 24 ft,,13,4
39,1,7:56.0,,Defensive rebound by H. Barnes,13,4
40,1,7:51.0,,B. Hield makes 2-pt jump shot from 4 ft,13,6
41,1,7:37.0,P. Tucker makes 2-pt layup from 2 ft (assist by C. Capela),,15,6
42,1,7:21.0,,D. Fox makes 2-pt jump shot from 20 ft,15,8
43,1,7:13.0,Turnover by R. Westbrook (traveling),,15,8
44,1,7:06.0,,D. Fox makes 2-pt jump shot from 20 ft,15,10
45,1,6:47.0,P. Tucker misses 2-pt jump shot from 11 ft,,15,10
46,1,6:47.0,Offensive rebound by P. Tucker,,15,10
47,1,6:37.0,R. Westbrook makes 2-pt layup from 4 ft,,17,10
48,1,6:24.0,,B. Hield misses 3-pt jump shot from 29 ft,17,10
49,1,6:21.0,Defensive rebound by J. Harden,,17,10
50,1,6:18.0,D. House makes 2-pt layup from 1 ft (assist by J. Harden),,19,10
51,1,6:01.0,,D. Fox makes 2-pt layup from 3 ft (assist by N. Bjelica),19,12
52,1,5:45.0,J. Harden misses 3-pt jump shot from 26 ft,,19,12
53,1,5:42.0,,Defensive rebound by M. Bagley,19,12
54,1,5:37.0,,M. Bagley misses 2-pt jump shot from 6 ft,19,12
55,1,5:34.0,Defensive rebound by C. Capela,,19,12
56,1,5:31.0,R. Westbrook makes 2-pt layup from 1 ft,,21,12
57,1,5:13.0,,M. Bagley misses 2-pt jump shot from 16 ft,21,12
58,1,5:10.0,Defensive rebound by C. Capela,,21,12
59,1,5:05.0,D. House makes 3-pt jump shot from 23 ft (assist by J. Harden),,24,12
60,1,4:48.0,,Offensive foul by M. Bagley (drawn by J. Harden),24,12
61,1,4:48.0,,Turnover by M. Bagley (offensive foul),24,12
62,1,4:48.0,G. Clark enters the game for C. Capela,,24,12
63,1,4:48.0,B. McLemore enters the game for D. House,,24,12
64,1,4:48.0,A. Rivers enters the game for R. Westbrook,,24,12
65,1,4:35.0,B. McLemore misses 3-pt jump shot from 26 ft,,24,12
66,1,4:31.0,,Defensive rebound by B. Hield,24,12
67,1,4:24.0,,M. Bagley makes 2-pt layup from 2 ft (assist by D. Fox),24,14
68,1,4:13.0,G. Clark misses 3-pt jump shot from 25 ft,,24,14
69,1,4:10.0,,Defensive rebound by D. Fox,24,14
70,1,4:05.0,,H. Barnes misses 2-pt dunk from 1 ft,24,14
71,1,4:01.0,Defensive rebound by B. McLemore,,24,14
72,1,3:44.0,A. Rivers misses 3-pt jump shot from 24 ft,,24,14
73,1,3:42.0,Offensive rebound by P. Tucker,,24,14
74,1,3:40.0,Shooting foul by N. Bjelica (drawn by J. Harden),,24,14
75,1,3:40.0,J. Harden makes free throw 1 of 2,,25,14
76,1,3:40.0,,T. Ariza enters the game for M. Bagley,25,14
77,1,3:40.0,,R. Holmes enters the game for H. Barnes,25,14
78,1,3:40.0,,C. Joseph enters the game for D. Fox,25,14
79,1,3:40.0,J. Harden makes free throw 2 of 2,,26,14
80,1,3:26.0,,Turnover by N. Bjelica (lost ball; steal by P. Tucker),26,14
81,1,3:18.0,Turnover by J. Harden (bad pass),,26,14
82,1,3:05.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by N. Bjelica),26,17
83,1,2:47.0,G. Clark misses 3-pt jump shot from 25 ft,,26,17
84,1,2:44.0,,Defensive rebound by R. Holmes,26,17
85,1,2:40.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by B. Hield),26,19
86,1,2:38.0,Houston full timeout,,26,19
87,1,2:38.0,R. Westbrook enters the game for J. Harden,,26,19
88,1,2:21.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by P. Tucker),,29,19
89,1,1:57.0,,Turnover by C. Joseph (bad pass),29,19
90,1,1:48.0,Turnover by R. Westbrook (bad pass; steal by T. Ariza),,29,19
91,1,1:32.0,,N. Bjelica misses 2-pt jump shot from 10 ft,29,19
92,1,1:29.0,Defensive rebound by P. Tucker,,29,19
93,1,1:15.0,G. Clark makes 2-pt dunk from 2 ft (assist by R. Westbrook),,31,19
94,1,1:05.0,,C. Joseph makes 2-pt jump shot from 10 ft,31,21
95,1,0:41.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by P. Tucker),,34,21
96,1,0:30.0,,Turnover by R. Holmes (bad pass; steal by P. Tucker),34,21
97,1,0:22.0,P. Tucker makes 3-pt jump shot from 26 ft (assist by G. Clark),,37,21
98,1,0:00.0,,C. Joseph misses 3-pt jump shot from 23 ft,37,21
99,1,0:00.0,,Offensive rebound by Team,37,21
100,2,11:49.0,,H. Barnes makes 2-pt layup from 1 ft (assist by R. Holmes),37,23
101,2,11:49.0,,Shooting foul by R. Westbrook (drawn by H. Barnes),37,23
102,2,11:49.0,,H. Barnes makes free throw 1 of 1,37,24
103,2,11:38.0,Turnover by R. Westbrook (bad pass),,37,24
104,2,11:31.0,,R. Holmes makes 2-pt layup from 2 ft (assist by D. Fox),37,26
105,2,11:16.0,R. Westbrook makes 2-pt jump shot from 17 ft,,39,26
106,2,11:00.0,,D. Fox makes 2-pt jump shot from 8 ft,39,28
107,2,10:50.0,Shooting foul by C. Joseph (drawn by R. Westbrook),,39,28
108,2,10:50.0,R. Westbrook makes free throw 1 of 2,,40,28
109,2,10:50.0,R. Westbrook makes free throw 2 of 2,,41,28
110,2,10:30.0,,H. Barnes makes 2-pt layup from 2 ft (assist by R. Holmes),41,30
111,2,10:11.0,A. Rivers makes 2-pt jump shot from 7 ft,,43,30
112,2,10:03.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Joseph),43,33
113,2,9:53.0,R. Westbrook misses 2-pt jump shot from 15 ft,,43,33
114,2,9:53.0,,Defensive rebound by C. Joseph,43,33
115,2,9:42.0,,Turnover by C. Joseph (bad pass),43,33
116,2,9:42.0,D. House enters the game for G. Clark,,43,33
117,2,9:30.0,B. McLemore misses 3-pt jump shot from 26 ft,,43,33
118,2,9:26.0,,Defensive rebound by D. Fox,43,33
119,2,9:23.0,,Offensive foul by D. Fox (drawn by A. Rivers),43,33
120,2,9:23.0,,Turnover by D. Fox (offensive foul),43,33
121,2,9:13.0,R. Westbrook misses 2-pt layup from 3 ft,,43,33
122,2,9:11.0,,Defensive rebound by H. Barnes,43,33
123,2,9:05.0,,T. Ariza misses 3-pt jump shot from 23 ft,43,33
124,2,9:03.0,,Offensive rebound by C. Joseph,43,33
125,2,8:53.0,,Turnover by T. Ariza (bad pass; steal by B. McLemore),43,33
126,2,8:47.0,R. Westbrook misses 2-pt layup from 1 ft,,43,33
127,2,8:45.0,Offensive rebound by Team,,43,33
128,2,8:45.0,J. Harden enters the game for B. McLemore,,43,33
129,2,8:42.0,Personal foul by T. Ariza (drawn by J. Harden),,43,33
130,2,8:37.0,Turnover by C. Capela (bad pass; steal by D. Fox),,43,33
131,2,8:33.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by D. Fox),43,35
132,2,8:19.0,D. House misses 3-pt jump shot from 24 ft,,43,35
133,2,8:16.0,,Defensive rebound by C. Joseph,43,35
134,2,8:09.0,,D. Fox makes 2-pt layup from 3 ft,43,37
135,2,7:57.0,R. Westbrook misses 2-pt jump shot from 9 ft,,43,37
136,2,7:57.0,,Defensive rebound by Team,43,37
137,2,7:57.0,Loose ball foul by C. Capela (drawn by R. Holmes),,43,37
138,2,7:57.0,P. Tucker enters the game for R. Westbrook,,43,37
139,2,7:41.0,,R. Holmes misses 2-pt jump shot from 13 ft,43,37
140,2,7:38.0,Defensive rebound by J. Harden,,43,37
141,2,7:28.0,C. Capela makes 2-pt layup from 3 ft (assist by J. Harden),,45,37
142,2,7:21.0,,Sacramento full timeout,45,37
143,2,7:21.0,B. McLemore enters the game for A. Rivers,,45,37
144,2,7:00.0,,T. Ariza misses 2-pt layup from 6 ft,45,37
145,2,6:55.0,,Offensive rebound by R. Holmes,45,37
146,2,6:55.0,,R. Holmes makes 2-pt layup at rim,45,39
147,2,6:41.0,Shooting foul by R. Holmes (drawn by J. Harden),,45,39
148,2,6:41.0,J. Harden makes free throw 1 of 2,,46,39
149,2,6:41.0,,M. Bagley enters the game for R. Holmes,46,39
150,2,6:41.0,J. Harden misses free throw 2 of 2,,46,39
151,2,6:39.0,,Defensive rebound by M. Bagley,46,39
152,2,6:25.0,,T. Ariza misses 3-pt jump shot from 23 ft,46,39
153,2,6:23.0,Defensive rebound by P. Tucker,,46,39
154,2,6:17.0,J. Harden makes 3-pt jump shot from 26 ft,,49,39
155,2,6:01.0,,Personal foul by D. House (drawn by H. Barnes),49,39
156,2,6:01.0,,B. Hield enters the game for D. Fox,49,39
157,2,5:49.0,,Shooting foul by J. Harden (drawn by H. Barnes),49,39
158,2,5:49.0,,H. Barnes makes free throw 1 of 2,49,40
159,2,5:49.0,,H. Barnes makes free throw 2 of 2,49,41
160,2,5:34.0,C. Capela misses 2-pt layup from 3 ft,,49,41
161,2,5:29.0,,Defensive rebound by H. Barnes,49,41
162,2,5:27.0,,Turnover by B. Hield (lost ball; steal by J. Harden),49,41
163,2,5:23.0,J. Harden makes 2-pt layup from 1 ft,,51,41
164,2,5:05.0,,M. Bagley makes 2-pt layup from 2 ft (assist by B. Hield),51,43
165,2,4:49.0,B. McLemore misses 3-pt jump shot from 25 ft,,51,43
166,2,4:47.0,,Defensive rebound by Team,51,43
167,2,4:47.0,R. Westbrook enters the game for B. McLemore,,51,43
168,2,4:34.0,,C. Joseph makes 2-pt jump shot from 9 ft,51,45
169,2,4:21.0,R. Westbrook makes 3-pt jump shot from 25 ft,,54,45
170,2,4:07.0,,M. Bagley misses 3-pt jump shot from 25 ft,54,45
171,2,4:04.0,Defensive rebound by C. Capela,,54,45
172,2,3:59.0,Shooting foul by C. Joseph (drawn by J. Harden),,54,45
173,2,3:59.0,J. Harden misses free throw 1 of 2,,54,45
174,2,3:59.0,Offensive rebound by Team,,54,45
175,2,3:59.0,,N. Bjelica enters the game for H. Barnes,54,45
176,2,3:59.0,,D. Fox enters the game for C. Joseph,54,45
177,2,3:59.0,J. Harden makes free throw 2 of 2,,55,45
178,2,3:44.0,,B. Hield makes 2-pt layup from 5 ft,55,47
179,2,3:35.0,D. House misses 2-pt layup from 3 ft,,55,47
180,2,3:33.0,,Defensive rebound by M. Bagley,55,47
181,2,3:30.0,,B. Hield makes 3-pt jump shot from 25 ft,55,50
182,2,3:18.0,J. Harden makes 2-pt layup from 3 ft,,57,50
183,2,3:18.0,Shooting foul by M. Bagley (drawn by J. Harden),,57,50
184,2,3:18.0,J. Harden makes free throw 1 of 1,,58,50
185,2,3:08.0,,Turnover by D. Fox (bad pass; steal by D. House),58,50
186,2,3:05.0,Shooting foul by B. Hield (drawn by R. Westbrook),,58,50
187,2,3:05.0,R. Westbrook makes free throw 1 of 2,,59,50
188,2,3:05.0,R. Westbrook makes free throw 2 of 2,,60,50
189,2,2:43.0,,N. Bjelica misses 2-pt layup from 4 ft,60,50
190,2,2:41.0,Defensive rebound by J. Harden,,60,50
191,2,2:35.0,J. Harden misses 2-pt layup from 4 ft,,60,50
192,2,2:33.0,,Defensive rebound by N. Bjelica,60,50
193,2,2:18.0,,M. Bagley misses 2-pt layup from 2 ft,60,50
194,2,2:14.0,,Offensive rebound by D. Fox,60,50
195,2,2:11.0,,M. Bagley makes 2-pt dunk from 1 ft (assist by D. Fox),60,52
196,2,1:57.0,C. Capela misses 2-pt layup from 2 ft,,60,52
197,2,1:54.0,,Defensive rebound by B. Hield,60,52
198,2,1:50.0,,D. Fox misses 2-pt jump shot from 5 ft,60,52
199,2,1:48.0,Defensive rebound by R. Westbrook,,60,52
200,2,1:43.0,C. Capela misses 2-pt dunk from 2 ft (block by N. Bjelica),,60,52
201,2,1:40.0,,Defensive rebound by B. Hield,60,52
202,2,1:34.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by D. Fox),60,55
203,2,1:33.0,Houston full timeout,,60,55
204,2,1:33.0,,H. Barnes enters the game for T. Ariza,60,55
205,2,1:24.0,R. Westbrook makes 2-pt layup from 1 ft,,62,55
206,2,1:06.0,,Turnover by M. Bagley (traveling),62,55
207,2,0:59.0,R. Westbrook misses 2-pt layup from 2 ft,,62,55
208,2,0:57.0,,Defensive rebound by M. Bagley,62,55
209,2,0:49.0,,M. Bagley makes 2-pt jump shot from 9 ft (assist by B. Hield),62,57
210,2,0:31.0,J. Harden makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,65,57
211,2,0:07.0,,B. Hield misses 3-pt jump shot from 25 ft,65,57
212,2,0:04.0,Defensive rebound by C. Capela,,65,57
213,2,0:00.0,J. Harden misses 3-pt jump shot from 27 ft,,65,57
214,2,0:00.0,Offensive rebound by Team,,65,57
215,3,11:46.0,,H. Barnes misses 2-pt layup from 2 ft,65,57
216,3,11:46.0,,Offensive rebound by M. Bagley,65,57
217,3,11:46.0,,M. Bagley misses 2-pt layup from 3 ft,65,57
218,3,11:43.0,Defensive rebound by C. Capela,,65,57
219,3,11:39.0,D. House makes 3-pt jump shot from 23 ft (assist by P. Tucker),,68,57
220,3,11:18.0,,Personal foul by D. House (drawn by B. Hield),68,57
221,3,11:10.0,,H. Barnes misses 3-pt jump shot from 24 ft,68,57
222,3,11:06.0,Defensive rebound by R. Westbrook,,68,57
223,3,10:58.0,J. Harden makes 2-pt jump shot from 3 ft,,70,57
224,3,10:58.0,,Violation by Team (def goaltending),70,57
225,3,10:42.0,,H. Barnes misses 3-pt jump shot from 23 ft,70,57
226,3,10:39.0,Defensive rebound by J. Harden,,70,57
227,3,10:26.0,J. Harden makes 3-pt jump shot from 27 ft,,73,57
228,3,9:58.0,,Turnover by Team (shot clock),73,57
229,3,9:40.0,R. Westbrook makes 2-pt layup from 3 ft,,75,57
230,3,9:31.0,,Personal foul by D. House (drawn by D. Fox),75,57
231,3,9:20.0,,B. Hield misses 3-pt jump shot from 26 ft,75,57
232,3,9:18.0,,Offensive rebound by R. Holmes,75,57
233,3,9:18.0,,Shooting foul by P. Tucker (drawn by R. Holmes),75,57
234,3,9:18.0,,R. Holmes makes free throw 1 of 2,75,58
235,3,9:18.0,,R. Holmes makes free throw 2 of 2,75,59
236,3,9:11.0,R. Westbrook makes 2-pt dunk at rim (assist by J. Harden),,77,59
237,3,8:57.0,,Turnover by R. Holmes (lost ball; steal by R. Westbrook),77,59
238,3,8:53.0,C. Capela makes 2-pt dunk from 2 ft (assist by J. Harden),,79,59
239,3,8:52.0,,Sacramento full timeout,79,59
240,3,8:52.0,,T. Ariza enters the game for M. Bagley,79,59
241,3,8:52.0,,C. Joseph enters the game for B. Hield,79,59
242,3,8:46.0,,D. Fox misses 2-pt layup from 3 ft,79,59
243,3,8:43.0,Defensive rebound by C. Capela,,79,59
244,3,8:38.0,R. Westbrook misses 2-pt layup from 2 ft,,79,59
245,3,8:38.0,,Defensive rebound by R. Holmes,79,59
246,3,8:29.0,,H. Barnes misses 3-pt jump shot from 23 ft,79,59
247,3,8:27.0,Defensive rebound by P. Tucker,,79,59
248,3,8:19.0,J. Harden misses 3-pt jump shot from 27 ft,,79,59
249,3,8:17.0,,Defensive rebound by Team,79,59
250,3,7:59.0,,D. Fox misses 2-pt layup from 1 ft (block by J. Harden),79,59
251,3,7:56.0,Defensive rebound by C. Capela,,79,59
252,3,7:54.0,Offensive foul by C. Capela (drawn by C. Joseph),,79,59
253,3,7:54.0,Turnover by C. Capela (offensive foul),,79,59
254,3,7:37.0,,D. Fox misses 2-pt jump shot from 10 ft,79,59
255,3,7:37.0,,Offensive rebound by Team,79,59
256,3,7:37.0,Loose ball foul by C. Capela (drawn by R. Holmes),,79,59
257,3,7:22.0,,R. Holmes misses 2-pt hook shot from 7 ft,79,59
258,3,7:19.0,Defensive rebound by R. Westbrook,,79,59
259,3,6:59.0,R. Westbrook misses 2-pt jump shot from 18 ft,,79,59
260,3,6:55.0,,Defensive rebound by R. Holmes,79,59
261,3,6:50.0,,D. Fox makes 2-pt layup from 4 ft,79,61
262,3,6:31.0,D. House makes 3-pt jump shot from 25 ft (assist by P. Tucker),,82,61
263,3,6:27.0,,Personal foul by D. House (drawn by C. Joseph),82,61
264,3,6:27.0,,C. Joseph misses free throw 1 of 2,82,61
265,3,6:27.0,,Offensive rebound by Team,82,61
266,3,6:27.0,B. McLemore enters the game for D. House,,82,61
267,3,6:27.0,,C. Joseph misses free throw 2 of 2,82,61
268,3,6:24.0,Defensive rebound by P. Tucker,,82,61
269,3,6:20.0,Personal foul by C. Joseph (drawn by B. McLemore),,82,61
270,3,6:20.0,,B. Hield enters the game for D. Fox,82,61
271,3,6:14.0,C. Capela misses 2-pt layup from 4 ft,,82,61
272,3,6:11.0,,Defensive rebound by R. Holmes,82,61
273,3,6:01.0,,Turnover by R. Holmes (lost ball; steal by J. Harden),82,61
274,3,5:55.0,C. Capela misses 2-pt layup from 2 ft,,82,61
275,3,5:52.0,,Defensive rebound by T. Ariza,82,61
276,3,5:45.0,,Offensive foul by T. Ariza (drawn by P. Tucker),82,61
277,3,5:45.0,,Turnover by T. Ariza (offensive foul),82,61
278,3,5:31.0,C. Capela makes 2-pt layup from 2 ft (assist by R. Westbrook),,84,61
279,3,5:09.0,,C. Joseph misses 2-pt jump shot from 11 ft,84,61
280,3,5:06.0,Defensive rebound by R. Westbrook,,84,61
281,3,4:55.0,J. Harden makes 2-pt jump shot from 8 ft,,86,61
282,3,4:53.0,,Sacramento full timeout,86,61
283,3,4:53.0,G. Clark enters the game for C. Capela,,86,61
284,3,4:53.0,A. Rivers enters the game for R. Westbrook,,86,61
285,3,4:53.0,,M. Bagley enters the game for R. Holmes,86,61
286,3,4:34.0,,Shooting foul by B. McLemore (drawn by B. Hield),86,61
287,3,4:34.0,,B. Hield makes free throw 1 of 2,86,62
288,3,4:34.0,,B. Hield makes free throw 2 of 2,86,63
289,3,4:27.0,Turnover by B. McLemore (step out of bounds),,86,63
290,3,4:08.0,,B. Hield misses 2-pt jump shot from 13 ft,86,63
291,3,4:07.0,,Offensive rebound by M. Bagley,86,63
292,3,4:07.0,,M. Bagley makes 2-pt layup from 2 ft,86,65
293,3,4:07.0,,Shooting foul by G. Clark (drawn by M. Bagley),86,65
294,3,4:07.0,,N. Bjelica enters the game for H. Barnes,86,65
295,3,4:07.0,,M. Bagley makes free throw 1 of 1,86,66
296,3,3:54.0,J. Harden makes 2-pt layup from 2 ft,,88,66
297,3,3:38.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by B. Hield),88,69
298,3,3:17.0,Personal foul by N. Bjelica (drawn by A. Rivers),,88,69
299,3,3:14.0,Shooting foul by C. Joseph (drawn by B. McLemore),,88,69
300,3,3:14.0,B. McLemore makes free throw 1 of 2,,89,69
301,3,3:14.0,B. McLemore makes free throw 2 of 2,,90,69
302,3,2:57.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by T. Ariza),90,72
303,3,2:39.0,J. Harden misses 3-pt jump shot from 26 ft,,90,72
304,3,2:36.0,,Defensive rebound by T. Ariza,90,72
305,3,2:27.0,,B. Hield misses 3-pt jump shot from 25 ft,90,72
306,3,2:23.0,,Offensive rebound by T. Ariza,90,72
307,3,2:20.0,,T. Ariza misses 3-pt jump shot from 26 ft,90,72
308,3,2:20.0,,Offensive rebound by Team,90,72
309,3,2:19.0,Houston full timeout,,90,72
310,3,2:19.0,C. Capela enters the game for G. Clark,,90,72
311,3,2:19.0,R. Westbrook enters the game for J. Harden,,90,72
312,3,2:13.0,,B. Hield misses 3-pt jump shot from 23 ft,90,72
313,3,2:10.0,Defensive rebound by R. Westbrook,,90,72
314,3,2:09.0,B. McLemore misses 2-pt layup from 2 ft (block by M. Bagley),,90,72
315,3,2:05.0,,Defensive rebound by C. Joseph,90,72
316,3,2:03.0,,Shooting foul by C. Capela (drawn by T. Ariza),90,72
317,3,2:03.0,,T. Ariza makes free throw 1 of 2,90,73
318,3,2:03.0,D. House enters the game for P. Tucker,,90,73
319,3,2:03.0,,T. Ariza makes free throw 2 of 2,90,74
320,3,1:49.0,R. Westbrook misses 2-pt jump shot from 8 ft,,90,74
321,3,1:45.0,,Defensive rebound by T. Ariza,90,74
322,3,1:31.0,,N. Bjelica misses 2-pt hook shot from 8 ft,90,74
323,3,1:29.0,Defensive rebound by D. House,,90,74
324,3,1:21.0,A. Rivers makes 2-pt layup from 2 ft,,92,74
325,3,1:05.0,,C. Joseph makes 2-pt layup from 3 ft,92,76
326,3,0:51.0,R. Westbrook makes 3-pt jump shot from 26 ft,,95,76
327,3,0:36.0,,M. Bagley misses 2-pt hook shot from 7 ft,95,76
328,3,0:35.0,,Offensive rebound by T. Ariza,95,76
329,3,0:35.0,,T. Ariza makes 2-pt layup from 1 ft,95,78
330,3,0:31.0,R. Westbrook makes 2-pt layup from 1 ft,,97,78
331,3,0:14.0,,Personal foul by B. McLemore (drawn by B. Hield),97,78
332,3,0:14.0,,B. Hield makes free throw 1 of 2,97,79
333,3,0:14.0,,B. Hield misses free throw 2 of 2,97,79
334,3,0:12.0,Defensive rebound by C. Capela,,97,79
335,4,11:40.0,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,100,79
336,4,11:18.0,,D. Fox makes 2-pt jump shot from 3 ft (assist by T. Ariza),100,81
337,4,11:06.0,B. McLemore misses 2-pt layup from 3 ft,,100,81
338,4,11:03.0,,Defensive rebound by R. Holmes,100,81
339,4,10:47.0,,Turnover by D. Fox (bad pass; steal by B. McLemore),100,81
340,4,10:40.0,A. Rivers misses 3-pt jump shot from 25 ft,,100,81
341,4,10:37.0,,Defensive rebound by R. Holmes,100,81
342,4,10:32.0,,D. Fox makes 2-pt layup from 3 ft,100,83
343,4,10:09.0,D. House misses 3-pt jump shot from 26 ft,,100,83
344,4,10:06.0,,Defensive rebound by C. Joseph,100,83
345,4,9:54.0,,Personal foul by R. Westbrook (drawn by R. Holmes),100,83
346,4,9:54.0,J. Harden enters the game for B. McLemore,,100,83
347,4,9:54.0,P. Tucker enters the game for A. Rivers,,100,83
348,4,9:48.0,,Personal foul by J. Harden (drawn by N. Bjelica),100,83
349,4,9:35.0,,R. Holmes makes 2-pt jump shot from 6 ft,100,85
350,4,9:10.0,Turnover by C. Capela (lost ball; steal by R. Holmes),,100,85
351,4,8:57.0,,D. Fox makes 3-pt jump shot from 26 ft (assist by R. Holmes),100,88
352,4,8:39.0,Turnover by D. House (traveling),,100,88
353,4,8:31.0,,D. Fox misses 2-pt layup from 3 ft (block by C. Capela),100,88
354,4,8:28.0,Defensive rebound by P. Tucker,,100,88
355,4,8:25.0,Turnover by J. Harden (lost ball; steal by R. Holmes),,100,88
356,4,8:20.0,,N. Bjelica makes 2-pt layup from 3 ft,100,90
357,4,7:52.0,Personal foul by N. Bjelica (drawn by P. Tucker),,100,90
358,4,7:47.0,R. Westbrook misses 2-pt jump shot from 20 ft,,100,90
359,4,7:42.0,Offensive rebound by P. Tucker,,100,90
360,4,7:36.0,J. Harden misses 2-pt jump shot from 8 ft,,100,90
361,4,7:33.0,,Defensive rebound by D. Fox,100,90
362,4,7:31.0,,D. Fox makes 2-pt layup from 2 ft,100,92
363,4,7:31.0,Houston full timeout,,100,92
364,4,7:18.0,P. Tucker misses 3-pt jump shot from 23 ft,,100,92
365,4,7:15.0,,Defensive rebound by D. Fox,100,92
366,4,6:59.0,,N. Bjelica misses 3-pt jump shot from 27 ft,100,92
367,4,6:59.0,,Offensive rebound by C. Joseph,100,92
368,4,6:52.0,,N. Bjelica misses 3-pt jump shot from 28 ft,100,92
369,4,6:48.0,Defensive rebound by P. Tucker,,100,92
370,4,6:41.0,Shooting foul by C. Joseph (drawn by J. Harden),,100,92
371,4,6:41.0,,Sacramento full timeout,100,92
372,4,6:41.0,,Instant Replay (Challenge: Ruling Stands),100,92
373,4,6:41.0,J. Harden makes free throw 1 of 2,,101,92
374,4,6:41.0,J. Harden makes free throw 2 of 2,,102,92
375,4,6:17.0,,Turnover by Team (shot clock),102,92
376,4,6:17.0,B. McLemore enters the game for D. House,,102,92
377,4,6:01.0,C. Capela misses 2-pt dunk from 1 ft (block by N. Bjelica),,102,92
378,4,5:58.0,,Defensive rebound by D. Fox,102,92
379,4,5:57.0,,Shooting foul by B. McLemore (drawn by D. Fox),102,92
380,4,5:57.0,,D. Fox misses free throw 1 of 2,102,92
381,4,5:57.0,,Offensive rebound by Team,102,92
382,4,5:57.0,,D. Fox makes free throw 2 of 2,102,93
383,4,5:45.0,B. McLemore misses 3-pt jump shot from 26 ft,,102,93
384,4,5:42.0,Offensive rebound by C. Capela,,102,93
385,4,5:38.0,R. Westbrook misses 2-pt layup from 2 ft (block by R. Holmes),,102,93
386,4,5:34.0,,Defensive rebound by D. Fox,102,93
387,4,5:29.0,,D. Fox misses 3-pt jump shot from 25 ft,102,93
388,4,5:26.0,,Offensive rebound by D. Fox,102,93
