,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
89,1,1:51.0,,Defensive rebound by A. Drummond,14,22
90,1,1:43.0,,L. Galloway misses 3-pt jump shot from 22 ft,14,22
91,1,1:39.0,Defensive rebound by T. McConnell,,14,22
92,1,1:34.0,A. Holiday makes 2-pt layup from 3 ft,,16,22
93,1,1:23.0,,L. Kennard makes 2-pt layup from 3 ft,16,24
94,1,1:10.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by D. Sabonis),,19,24
95,1,0:53.0,,C. Wood makes 2-pt jump shot from 19 ft,19,26
96,1,0:43.0,D. McDermott misses 2-pt layup from 3 ft,,19,26
97,1,0:40.0,,Defensive rebound by L. Kennard,19,26
98,1,0:38.0,,L. Kennard makes 3-pt jump shot from 26 ft,19,29
99,1,0:38.0,,Instant Replay (Request: Ruling Stands),19,29
100,1,0:23.0,T. McConnell misses 2-pt jump shot from 8 ft,,19,29
101,1,0:20.0,,Defensive rebound by D. Rose,19,29
102,1,0:06.0,,D. Rose misses 2-pt layup from 3 ft (block by J. Holiday),19,29
103,1,0:06.0,,Offensive rebound by Team,19,29
104,1,0:04.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by D. Rose),19,32
105,1,0:00.0,T. McConnell misses 2-pt layup from 2 ft,,19,32
106,1,0:00.0,Offensive rebound by Team,,19,32
107,2,11:50.0,A. Holiday makes 3-pt jump shot from 27 ft (assist by D. McDermott),,22,32
108,2,11:35.0,,Shooting foul by D. Sabonis (drawn by C. Wood),22,32
109,2,11:35.0,,C. Wood misses free throw 1 of 2,22,32
110,2,11:35.0,,Offensive rebound by Team,22,32
111,2,11:35.0,,C. Wood makes free throw 2 of 2,22,33
112,2,11:18.0,Shooting foul by T. Maker (drawn by D. Sabonis),,22,33
113,2,11:18.0,D. Sabonis makes free throw 1 of 2,,23,33
114,2,11:18.0,D. Sabonis makes free throw 2 of 2,,24,33
115,2,11:01.0,,Turnover by D. Rose (lost ball; steal by D. McDermott),24,33
116,2,10:56.0,J. Holiday misses 3-pt jump shot from 27 ft,,24,33
117,2,10:49.0,,Defensive rebound by C. Wood,24,33
118,2,10:45.0,,D. Rose misses 2-pt layup from 2 ft,24,33
119,2,10:42.0,,Offensive rebound by C. Wood,24,33
120,2,10:35.0,,Offensive foul by C. Wood (drawn by T. McConnell),24,33
121,2,10:35.0,,Turnover by C. Wood (offensive foul),24,33
122,2,10:17.0,J. Holiday makes 2-pt layup from 3 ft (assist by D. Sabonis),,26,33
123,2,10:08.0,,D. Rose makes 2-pt layup from 2 ft,26,35
124,2,9:54.0,D. Sabonis makes 2-pt layup from 2 ft (assist by D. McDermott),,28,35
125,2,9:38.0,,L. Galloway misses 3-pt jump shot from 23 ft,28,35
126,2,9:35.0,Defensive rebound by D. McDermott,,28,35
127,2,9:31.0,Turnover by J. Holiday (lost ball; steal by L. Galloway),,28,35
128,2,9:26.0,,Turnover by C. Wood (lost ball; steal by J. Holiday),28,35
129,2,9:14.0,D. McDermott makes 2-pt layup from 3 ft (assist by T. McConnell),,30,35
130,2,9:07.0,,Detroit full timeout,30,35
131,2,8:55.0,,D. Rose misses 2-pt layup from 3 ft,30,35
132,2,8:53.0,Defensive rebound by J. Holiday,,30,35
133,2,8:36.0,D. Sabonis misses 2-pt hook shot from 3 ft,,30,35
134,2,8:33.0,,Defensive rebound by T. Maker,30,35
135,2,8:28.0,,S. Mykhailiuk makes 3-pt jump shot from 22 ft (assist by D. Rose),30,38
136,2,8:12.0,D. Sabonis misses 2-pt jump shot from 12 ft,,30,38
137,2,8:10.0,,Defensive rebound by T. Maker,30,38
138,2,8:02.0,,S. Mykhailiuk misses 2-pt layup from 5 ft,30,38
139,2,8:02.0,,Offensive rebound by Team,30,38
140,2,7:59.0,,Turnover by C. Wood (traveling),30,38
141,2,7:54.0,A. Holiday makes 3-pt jump shot from 25 ft (assist by T. McConnell),,33,38
142,2,7:34.0,,D. Rose misses 3-pt jump shot from 27 ft,33,38
143,2,7:32.0,Defensive rebound by D. Sabonis,,33,38
144,2,7:22.0,Shooting foul by T. Maker (drawn by D. Sabonis),,33,38
145,2,7:22.0,D. Sabonis makes free throw 1 of 2,,34,38
146,2,7:22.0,,B. Griffin enters the game for T. Maker,34,38
147,2,7:22.0,D. Sabonis misses free throw 2 of 2,,34,38
148,2,7:19.0,,Defensive rebound by B. Griffin,34,38
149,2,7:07.0,,D. Rose misses 2-pt hook shot from 5 ft,34,38
150,2,7:04.0,Defensive rebound by D. Sabonis,,34,38
151,2,6:54.0,D. Sabonis makes 2-pt layup from 2 ft (assist by T. McConnell),,36,38
152,2,6:33.0,,Turnover by S. Mykhailiuk (bad pass; steal by D. Sabonis),36,38
153,2,6:27.0,D. McDermott misses 3-pt jump shot from 26 ft,,36,38
154,2,6:27.0,,Defensive rebound by Team,36,38
155,2,6:27.0,,Personal foul by D. Sabonis (drawn by B. Griffin),36,38
156,2,6:27.0,M. Turner enters the game for J. Holiday,,36,38
157,2,6:27.0,T. Warren enters the game for D. Sabonis,,36,38
158,2,6:27.0,,B. Brown enters the game for S. Mykhailiuk,36,38
159,2,6:27.0,,A. Drummond enters the game for D. Rose,36,38
160,2,6:27.0,,L. Kennard enters the game for C. Wood,36,38
161,2,6:07.0,,B. Griffin makes 2-pt hook shot from 4 ft,36,40
162,2,6:07.0,,Shooting foul by T. Warren (drawn by B. Griffin),36,40
163,2,6:07.0,M. Brogdon enters the game for A. Holiday,,36,40
164,2,6:07.0,J. Lamb enters the game for T. McConnell,,36,40
165,2,6:07.0,,B. Griffin makes free throw 1 of 1,36,41
166,2,5:47.0,T. Warren misses 2-pt jump shot from 11 ft,,36,41
167,2,5:44.0,,Defensive rebound by B. Brown,36,41
168,2,5:38.0,,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),36,43
169,2,5:33.0,Indiana full timeout,,36,43
170,2,5:33.0,G. Bitadze enters the game for T. Warren,,36,43
171,2,5:33.0,,T. Snell enters the game for L. Galloway,36,43
172,2,5:12.0,M. Turner misses 2-pt hook shot from 4 ft,,36,43
173,2,5:10.0,,Defensive rebound by A. Drummond,36,43
174,2,5:08.0,,B. Griffin misses 3-pt jump shot from 24 ft,36,43
175,2,5:06.0,,Offensive rebound by A. Drummond,36,43
176,2,5:04.0,,A. Drummond misses 2-pt hook shot from 4 ft (block by G. Bitadze),36,43
177,2,5:02.0,,Offensive rebound by B. Brown,36,43
178,2,4:58.0,,Personal foul by M. Brogdon (drawn by L. Kennard),36,43
179,2,4:58.0,J. Holiday enters the game for D. McDermott,,36,43
180,2,4:56.0,,Offensive foul by L. Kennard (drawn by M. Brogdon),36,43
181,2,4:56.0,,Turnover by L. Kennard (offensive foul),36,43
182,2,4:47.0,J. Lamb misses 2-pt layup from 2 ft,,36,43
183,2,4:45.0,Offensive rebound by J. Lamb,,36,43
184,2,4:45.0,J. Lamb misses 2-pt layup from 1 ft,,36,43
185,2,4:43.0,,Defensive rebound by A. Drummond,36,43
186,2,4:18.0,,Turnover by Team (shot clock),36,43
187,2,4:18.0,,Instant Replay (Request: Ruling Stands),36,43
188,2,4:02.0,M. Turner misses 3-pt jump shot from 25 ft,,36,43
189,2,3:59.0,,Defensive rebound by T. Snell,36,43
190,2,3:54.0,,T. Snell misses 2-pt layup from 4 ft,36,43
191,2,3:50.0,Defensive rebound by M. Turner,,36,43
192,2,3:42.0,Shooting foul by B. Brown (drawn by M. Turner),,36,43
193,2,3:42.0,M. Turner misses free throw 1 of 2,,36,43
194,2,3:42.0,Offensive rebound by Team,,36,43
195,2,3:42.0,M. Turner makes free throw 2 of 2,,37,43
196,2,3:27.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by B. Brown),37,45
197,2,3:13.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by J. Lamb),,40,45
198,2,3:04.0,,Personal foul by J. Lamb (drawn by B. Griffin),40,45
199,2,3:04.0,,B. Griffin misses free throw 1 of 2,40,45
200,2,3:04.0,,Offensive rebound by Team,40,45
201,2,3:04.0,,B. Griffin makes free throw 2 of 2,40,46
202,2,2:51.0,M. Brogdon misses 2-pt layup from 3 ft (block by A. Drummond),,40,46
203,2,2:51.0,,Defensive rebound by B. Brown,40,46
204,2,2:45.0,,Shooting foul by G. Bitadze (drawn by A. Drummond),40,46
205,2,2:45.0,,A. Drummond makes free throw 1 of 2,40,47
206,2,2:45.0,,A. Drummond makes free throw 2 of 2,40,48
207,2,2:21.0,M. Brogdon misses 2-pt jump shot from 20 ft (block by A. Drummond),,40,48
208,2,2:21.0,Offensive rebound by Team,,40,48
209,2,2:20.0,Turnover by Team (shot clock),,40,48
210,2,2:03.0,,A. Drummond makes 2-pt hook shot from 8 ft (assist by B. Griffin),40,50
211,2,1:50.0,Personal foul by L. Kennard (drawn by J. Lamb),,40,50
212,2,1:50.0,,L. Galloway enters the game for L. Kennard,40,50
213,2,1:45.0,Turnover by M. Turner (bad pass; steal by A. Drummond),,40,50
214,2,1:24.0,,B. Brown misses 2-pt layup from 7 ft (block by M. Turner),40,50
215,2,1:19.0,,Offensive rebound by B. Brown,40,50
216,2,1:18.0,,B. Brown misses 2-pt jump shot from 14 ft,40,50
217,2,1:16.0,Defensive rebound by M. Brogdon,,40,50
218,2,1:10.0,G. Bitadze misses 3-pt jump shot from 26 ft,,40,50
219,2,1:07.0,,Defensive rebound by A. Drummond,40,50
220,2,0:54.0,,B. Griffin makes 2-pt layup from 4 ft (assist by B. Brown),40,52
221,2,0:38.0,Shooting foul by A. Drummond (drawn by M. Brogdon),,40,52
222,2,0:38.0,M. Brogdon makes free throw 1 of 2,,41,52
223,2,0:38.0,M. Brogdon makes free throw 2 of 2,,42,52
224,2,0:27.0,,B. Griffin misses 3-pt jump shot from 24 ft,42,52
225,2,0:25.0,,Offensive rebound by A. Drummond,42,52
226,2,0:24.0,,B. Griffin makes 2-pt layup from 2 ft (assist by A. Drummond),42,54
227,2,0:24.0,,Shooting foul by M. Turner (drawn by B. Griffin),42,54
228,2,0:24.0,,B. Griffin makes free throw 1 of 1,42,55
229,2,0:01.0,Shooting foul by A. Drummond (drawn by M. Brogdon),,42,55
230,2,0:01.0,M. Brogdon makes free throw 1 of 2,,43,55
231,2,0:01.0,M. Brogdon makes free throw 2 of 2,,44,55
232,3,11:46.0,T. Warren makes 2-pt jump shot from 20 ft,,46,55
233,3,11:25.0,,L. Kennard makes 2-pt jump shot from 6 ft,46,57
234,3,11:05.0,J. Lamb makes 3-pt jump shot from 23 ft (assist by D. Sabonis),,49,57
235,3,10:38.0,,B. Griffin misses 2-pt layup from 4 ft (block by M. Turner),49,57
236,3,10:33.0,,Offensive rebound by A. Drummond,49,57
237,3,10:33.0,,A. Drummond misses 2-pt layup from 1 ft,49,57
238,3,10:31.0,Defensive rebound by M. Brogdon,,49,57
239,3,10:30.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by J. Lamb),,52,57
240,3,10:06.0,,B. Brown makes 2-pt layup from 2 ft (assist by L. Kennard),52,59
241,3,9:41.0,D. Sabonis makes 2-pt layup from 3 ft (assist by J. Lamb),,54,59
242,3,9:28.0,,Turnover by A. Drummond (bad pass; steal by M. Turner),54,59
243,3,9:24.0,T. Warren makes 2-pt dunk from 2 ft (assist by M. Brogdon),,56,59
244,3,9:24.0,,Detroit full timeout,56,59
245,3,9:11.0,,Shooting foul by M. Turner (drawn by A. Drummond),56,59
246,3,9:11.0,,A. Drummond makes free throw 1 of 2,56,60
247,3,9:11.0,,A. Drummond makes free throw 2 of 2,56,61
248,3,8:49.0,D. Sabonis makes 2-pt layup from 2 ft (assist by M. Brogdon),,58,61
249,3,8:24.0,,A. Drummond misses 2-pt layup from 1 ft,58,61
250,3,8:21.0,Defensive rebound by D. Sabonis,,58,61
251,3,8:19.0,Personal foul by L. Kennard (drawn by J. Lamb),,58,61
252,3,8:19.0,,L. Galloway enters the game for L. Kennard,58,61
253,3,8:12.0,M. Brogdon makes 2-pt jump shot from 17 ft,,60,61
254,3,8:00.0,,B. Griffin makes 3-pt jump shot from 25 ft (assist by B. Brown),60,64
255,3,8:00.0,,Shooting foul by D. Sabonis (drawn by B. Griffin),60,64
256,3,8:00.0,,B. Griffin makes free throw 1 of 1,60,65
257,3,7:36.0,M. Turner misses 2-pt jump shot from 24 ft,,60,65
258,3,7:33.0,,Defensive rebound by A. Drummond,60,65
259,3,7:25.0,,Turnover by B. Griffin (bad pass; steal by J. Lamb),60,65
260,3,7:22.0,J. Lamb makes 2-pt dunk from 2 ft,,62,65
261,3,6:55.0,,B. Griffin misses 2-pt jump shot from 19 ft,62,65
262,3,6:53.0,Defensive rebound by J. Lamb,,62,65
263,3,6:38.0,M. Brogdon misses 3-pt jump shot from 30 ft,,62,65
264,3,6:33.0,,Defensive rebound by B. Brown,62,65
265,3,6:30.0,,Turnover by B. Brown (bad pass; steal by J. Lamb),62,65
266,3,6:17.0,D. Sabonis misses 2-pt jump shot from 15 ft,,62,65
267,3,6:13.0,,Defensive rebound by B. Brown,62,65
268,3,5:52.0,,Shooting foul by M. Turner (drawn by B. Griffin),62,65
269,3,5:52.0,,B. Griffin misses free throw 1 of 3,62,65
270,3,5:52.0,,Offensive rebound by Team,62,65
271,3,5:52.0,,B. Griffin misses free throw 2 of 3,62,65
272,3,5:52.0,,Offensive rebound by Team,62,65
273,3,5:52.0,,D. Rose enters the game for B. Brown,62,65
274,3,5:52.0,,B. Griffin makes free throw 3 of 3,62,66
275,3,5:40.0,T. Warren makes 2-pt jump shot from 11 ft (assist by M. Brogdon),,64,66
276,3,5:27.0,,L. Galloway misses 3-pt jump shot from 23 ft,64,66
277,3,5:24.0,Defensive rebound by M. Brogdon,,64,66
278,3,5:16.0,T. Warren makes 2-pt jump shot from 17 ft,,66,66
279,3,4:57.0,,Turnover by B. Griffin (bad pass),66,66
280,3,4:45.0,Shooting foul by T. Snell (drawn by T. Warren),,66,66
281,3,4:45.0,T. Warren makes free throw 1 of 2,,67,66
282,3,4:45.0,T. Warren makes free throw 2 of 2,,68,66
283,3,4:32.0,,D. Rose makes 2-pt layup from 2 ft (assist by B. Griffin),68,68
284,3,4:17.0,Turnover by D. Sabonis (lost ball; steal by A. Drummond),,68,68
285,3,3:59.0,,L. Galloway misses 3-pt jump shot from 25 ft,68,68
286,3,3:56.0,Defensive rebound by D. Sabonis,,68,68
287,3,3:47.0,M. Brogdon makes 2-pt jump shot from 20 ft,,70,68
288,3,3:32.0,,B. Griffin misses 3-pt jump shot from 24 ft,70,68
289,3,3:30.0,Defensive rebound by M. Brogdon,,70,68
290,3,3:24.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by T. Warren),,73,68
291,3,3:20.0,,Detroit full timeout,73,68
292,3,3:20.0,A. Holiday enters the game for M. Brogdon,,73,68
293,3,3:20.0,J. Holiday enters the game for D. Sabonis,,73,68
294,3,3:20.0,,S. Mykhailiuk enters the game for B. Griffin,73,68
295,3,3:20.0,,C. Wood enters the game for T. Snell,73,68
296,3,3:06.0,,D. Rose misses 2-pt jump shot from 6 ft,73,68
297,3,3:03.0,Defensive rebound by M. Turner,,73,68
298,3,2:48.0,T. Warren misses 2-pt jump shot from 16 ft,,73,68
299,3,2:48.0,Offensive rebound by M. Turner,,73,68
300,3,2:41.0,M. Turner misses 2-pt layup at rim,,73,68
301,3,2:41.0,,Defensive rebound by A. Drummond,73,68
302,3,2:30.0,,S. Mykhailiuk misses 3-pt jump shot from 26 ft,73,68
303,3,2:26.0,,Offensive rebound by A. Drummond,73,68
304,3,2:26.0,,A. Drummond misses 2-pt layup from 1 ft,73,68
305,3,2:25.0,Defensive rebound by J. Lamb,,73,68
306,3,2:20.0,T. Warren misses 3-pt jump shot from 25 ft,,73,68
307,3,2:17.0,,Defensive rebound by S. Mykhailiuk,73,68
308,3,1:56.0,,D. Rose misses 2-pt jump shot from 7 ft,73,68
309,3,1:56.0,Defensive rebound by Team,,73,68
310,3,1:56.0,D. McDermott enters the game for T. Warren,,73,68
311,3,1:56.0,,T. Maker enters the game for A. Drummond,73,68
312,3,1:32.0,J. Lamb makes 2-pt jump shot from 20 ft,,75,68
313,3,1:05.0,,C. Wood misses 2-pt layup from 6 ft (block by M. Turner),75,68
314,3,1:02.0,Defensive rebound by J. Holiday,,75,68
315,3,0:48.0,D. McDermott misses 3-pt jump shot from 27 ft,,75,68
316,3,0:45.0,,Defensive rebound by D. Rose,75,68
317,3,0:38.0,,C. Wood makes 3-pt jump shot from 25 ft (assist by D. Rose),75,71
318,3,0:26.0,Turnover by A. Holiday (bad pass; steal by D. Rose),,75,71
319,3,0:23.0,,S. Mykhailiuk misses 2-pt layup from 2 ft,75,71
320,3,0:22.0,,Offensive rebound by Team,75,71
321,3,0:20.0,,Turnover by T. Maker (out of bounds lost ball),75,71
322,3,0:20.0,Indiana full timeout,,75,71
323,3,0:20.0,D. Sabonis enters the game for M. Turner,,75,71
324,3,0:20.0,,B. Brown enters the game for T. Maker,75,71
325,3,0:20.0,,A. Drummond enters the game for S. Mykhailiuk,75,71
326,3,0:05.0,Personal foul by B. Brown (drawn by J. Lamb),,75,71
327,3,0:02.0,J. Lamb misses 3-pt jump shot from 28 ft,,75,71
328,3,0:01.0,Offensive rebound by Team,,75,71
329,4,11:43.0,,A. Drummond makes 2-pt layup from 5 ft,75,73
330,4,11:25.0,D. Sabonis makes 2-pt layup from 3 ft (assist by D. McDermott),,77,73
331,4,11:12.0,,D. Rose misses 2-pt layup from 2 ft (block by D. Sabonis),77,73
332,4,11:11.0,,Offensive rebound by A. Drummond,77,73
333,4,11:11.0,,A. Drummond makes 2-pt layup from 2 ft,77,75
334,4,11:09.0,,Violation by Team (delay of game),77,75
335,4,10:56.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by D. Sabonis),,80,75
336,4,10:35.0,,A. Drummond makes 2-pt layup from 2 ft (assist by L. Kennard),80,77
337,4,10:35.0,,Shooting foul by D. Sabonis (drawn by A. Drummond),80,77
338,4,10:35.0,,A. Drummond misses free throw 1 of 1,80,77
339,4,10:28.0,,Offensive rebound by C. Wood,80,77
340,4,10:28.0,,C. Wood misses 2-pt layup from 1 ft,80,77
341,4,10:27.0,Defensive rebound by D. McDermott,,80,77
342,4,10:20.0,Turnover by T. McConnell (bad pass; steal by A. Drummond),,80,77
343,4,10:18.0,,Personal foul by D. McDermott (drawn by A. Drummond),80,77
344,4,10:03.0,,Turnover by C. Wood (step out of bounds),80,77
345,4,9:52.0,D. Sabonis makes 2-pt jump shot from 21 ft,,82,77
346,4,9:34.0,,L. Galloway misses 3-pt jump shot from 26 ft,82,77
347,4,9:30.0,,Offensive rebound by C. Wood,82,77
348,4,9:30.0,,C. Wood makes 2-pt layup from 1 ft,82,79
349,4,9:18.0,D. Sabonis misses 2-pt layup from 6 ft (block by L. Galloway),,82,79
350,4,9:15.0,,Defensive rebound by L. Galloway,82,79
351,4,9:13.0,,L. Kennard misses 2-pt layup from 3 ft (block by J. Holiday),82,79
352,4,9:12.0,,Offensive rebound by D. Rose,82,79
353,4,9:12.0,,D. Rose makes 2-pt layup from 3 ft,82,81
354,4,9:12.0,Indiana full timeout,,82,81
355,4,9:12.0,M. Brogdon enters the game for A. Holiday,,82,81
356,4,9:12.0,T. Warren enters the game for T. McConnell,,82,81
357,4,9:02.0,D. McDermott makes 2-pt layup from 2 ft (assist by M. Brogdon),,84,81
358,4,8:45.0,,D. Rose makes 2-pt jump shot from 13 ft,84,83
359,4,8:33.0,D. Sabonis misses 3-pt jump shot from 27 ft,,84,83
360,4,8:29.0,,Defensive rebound by L. Galloway,84,83
361,4,8:15.0,,C. Wood misses 2-pt jump shot from 5 ft,84,83
362,4,8:13.0,Defensive rebound by J. Holiday,,84,83
363,4,8:07.0,M. Brogdon misses 2-pt layup from 6 ft,,84,83
364,4,8:05.0,,Defensive rebound by A. Drummond,84,83
365,4,8:01.0,,D. Rose misses 2-pt layup from 5 ft (block by J. Holiday),84,83
366,4,8:01.0,Defensive rebound by D. Sabonis,,84,83
367,4,7:55.0,T. Warren misses 2-pt jump shot from 22 ft,,84,83
368,4,7:53.0,,Defensive rebound by A. Drummond,84,83
369,4,7:28.0,,C. Wood makes 3-pt jump shot from 28 ft,84,86
370,4,7:28.0,Indiana full timeout,,84,86
371,4,7:28.0,M. Turner enters the game for D. Sabonis,,84,86
372,4,7:28.0,,B. Brown enters the game for D. Rose,84,86
373,4,7:28.0,,B. Griffin enters the game for C. Wood,84,86
374,4,7:13.0,M. Turner makes 2-pt layup from 3 ft (assist by D. McDermott),,86,86
375,4,7:13.0,Shooting foul by A. Drummond (drawn by M. Turner),,86,86
376,4,7:13.0,J. Lamb enters the game for D. McDermott,,86,86
377,4,7:13.0,M. Turner makes free throw 1 of 1,,87,86
378,4,6:57.0,,Turnover by L. Kennard (lost ball; steal by M. Turner),87,86
379,4,6:54.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Turner),,89,86
380,4,6:28.0,,B. Griffin misses 2-pt jump shot from 22 ft,89,86
381,4,6:28.0,Defensive rebound by Team,,89,86
382,4,6:11.0,M. Brogdon makes 2-pt layup from 2 ft,,91,86
383,4,5:57.0,,Shooting foul by M. Turner (drawn by A. Drummond),91,86
384,4,5:57.0,,A. Drummond makes free throw 1 of 2,91,87
