,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CLEVELAND_ACTION,HOUSTON_SCORE,CLEVELAND_SCORE
68,1,4:14.0,,Personal foul by J. Harden (drawn by T. Thompson),21,19
69,1,4:14.0,,J. Clarkson enters the game for D. Garland,21,19
70,1,4:14.0,,K. Porter enters the game for C. Osman,21,19
71,1,4:02.0,,J. Clarkson misses 3-pt jump shot from 26 ft,21,19
72,1,3:58.0,,Offensive rebound by K. Love,21,19
73,1,3:58.0,,K. Love misses 2-pt layup from 1 ft,21,19
74,1,3:58.0,,Offensive rebound by T. Thompson,21,19
75,1,3:57.0,,T. Thompson misses 2-pt layup at rim (block by J. Harden),21,19
76,1,3:57.0,,Offensive rebound by K. Love,21,19
77,1,3:57.0,,Shooting foul by T. Sefolosha (drawn by K. Love),21,19
78,1,3:57.0,,K. Love misses free throw 1 of 2,21,19
79,1,3:57.0,,Offensive rebound by Team,21,19
80,1,3:57.0,C. Clemons enters the game for D. House,,21,19
81,1,3:57.0,,K. Love makes free throw 2 of 2,21,20
82,1,3:53.0,C. Clemons makes 2-pt dunk at rim (assist by J. Harden),,23,20
83,1,3:37.0,,T. Thompson makes 2-pt layup from 1 ft,23,22
84,1,3:22.0,J. Harden makes 3-pt jump shot from 27 ft,,26,22
85,1,3:05.0,,C. Sexton misses 3-pt jump shot from 24 ft,26,22
86,1,3:03.0,Defensive rebound by Team,,26,22
87,1,3:03.0,,L. Nance enters the game for K. Love,26,22
88,1,2:45.0,J. Harden makes 2-pt layup from 4 ft,,28,22
89,1,2:23.0,,C. Sexton makes 2-pt layup at rim,28,24
90,1,2:04.0,C. Capela misses 2-pt jump shot from 7 ft (block by T. Thompson),,28,24
91,1,2:00.0,,Defensive rebound by L. Nance,28,24
92,1,1:51.0,,J. Clarkson misses 2-pt layup from 1 ft,28,24
93,1,1:49.0,,Offensive rebound by J. Clarkson,28,24
94,1,1:45.0,,J. Clarkson makes 2-pt layup at rim,28,26
95,1,1:45.0,Houston full timeout,,28,26
96,1,1:45.0,P. Tucker enters the game for C. Capela,,28,26
97,1,1:45.0,R. Westbrook enters the game for J. Harden,,28,26
98,1,1:45.0,,M. Dellavedova enters the game for C. Sexton,28,26
99,1,1:45.0,,J. Henson enters the game for T. Thompson,28,26
100,1,1:34.0,Personal foul by M. Dellavedova (drawn by R. Westbrook),,28,26
101,1,1:23.0,R. Westbrook misses 2-pt jump shot from 17 ft,,28,26
102,1,1:20.0,,Defensive rebound by L. Nance,28,26
103,1,1:08.0,,J. Henson misses 2-pt hook shot from 2 ft,28,26
104,1,1:05.0,Defensive rebound by B. McLemore,,28,26
105,1,1:01.0,R. Westbrook makes 2-pt layup from 1 ft,,30,26
106,1,0:37.0,,J. Clarkson misses 2-pt layup from 1 ft,30,26
107,1,0:34.0,Defensive rebound by T. Sefolosha,,30,26
108,1,0:29.0,R. Westbrook makes 2-pt layup from 1 ft,,32,26
109,1,0:12.0,,L. Nance misses 3-pt jump shot from 23 ft,32,26
110,1,0:09.0,,Offensive rebound by M. Dellavedova,32,26
111,1,0:08.0,,M. Dellavedova makes 2-pt jump shot from 5 ft,32,28
112,1,0:08.0,,Shooting foul by B. McLemore (drawn by M. Dellavedova),32,28
113,1,0:08.0,G. Clark enters the game for T. Sefolosha,,32,28
114,1,0:08.0,,M. Dellavedova makes free throw 1 of 1,32,29
115,1,0:00.0,C. Clemons makes 3-pt jump shot from 29 ft (assist by R. Westbrook),,35,29
116,1,0:00.0,Instant Replay (Request: Ruling Stands),,35,29
117,2,11:40.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,35,29
118,2,11:37.0,Defensive rebound by R. Westbrook,,35,29
119,2,11:28.0,Turnover by P. Tucker (bad pass),,35,29
120,2,11:13.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Henson),35,31
121,2,10:52.0,R. Westbrook makes 2-pt jump shot from 5 ft,,37,31
122,2,10:40.0,,K. Porter misses 2-pt jump shot from 18 ft,37,31
123,2,10:35.0,Defensive rebound by G. Clark,,37,31
124,2,10:28.0,Shooting foul by J. Henson (drawn by R. Westbrook),,37,31
125,2,10:28.0,R. Westbrook makes free throw 1 of 2,,38,31
126,2,10:28.0,R. Westbrook makes free throw 2 of 2,,39,31
127,2,10:08.0,,K. Porter makes 3-pt jump shot from 25 ft (assist by L. Nance),39,34
128,2,9:49.0,R. Westbrook misses 2-pt layup from 2 ft,,39,34
129,2,9:46.0,,Defensive rebound by K. Porter,39,34
130,2,9:31.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Porter),39,36
131,2,9:16.0,G. Clark misses 3-pt jump shot from 29 ft,,39,36
132,2,9:12.0,,Defensive rebound by J. Henson,39,36
133,2,9:00.0,,K. Porter misses 2-pt jump shot from 21 ft,39,36
134,2,8:58.0,Defensive rebound by P. Tucker,,39,36
135,2,8:51.0,R. Westbrook makes 2-pt layup from 2 ft,,41,36
136,2,8:51.0,J. Harden enters the game for C. Clemons,,41,36
137,2,8:21.0,,J. Clarkson makes 3-pt jump shot from 28 ft,41,39
138,2,8:03.0,P. Tucker misses 2-pt layup at rim (block by J. Clarkson),,41,39
139,2,8:00.0,,Defensive rebound by J. Clarkson,41,39
140,2,7:52.0,,J. Clarkson misses 3-pt jump shot from 27 ft,41,39
141,2,7:48.0,Defensive rebound by R. Westbrook,,41,39
142,2,7:42.0,Shooting foul by J. Clarkson (drawn by P. Tucker),,41,39
143,2,7:42.0,P. Tucker makes free throw 1 of 2,,42,39
144,2,7:42.0,D. House enters the game for R. Westbrook,,42,39
145,2,7:42.0,P. Tucker makes free throw 2 of 2,,43,39
146,2,7:42.0,C. Capela enters the game for P. Tucker,,43,39
147,2,7:42.0,,D. Garland enters the game for M. Dellavedova,43,39
148,2,7:42.0,,T. Thompson enters the game for J. Henson,43,39
149,2,7:20.0,,J. Clarkson misses 3-pt jump shot from 27 ft,43,39
150,2,7:17.0,Defensive rebound by C. Capela,,43,39
151,2,7:08.0,J. Harden makes 2-pt jump shot from 1 ft,,45,39
152,2,6:48.0,,K. Porter makes 2-pt layup from 1 ft,45,41
153,2,6:42.0,Shooting foul by J. Clarkson (drawn by D. House),,45,41
154,2,6:42.0,,Cleveland full timeout,45,41
155,2,6:42.0,,Instant Replay (Request: Ruling Stands),45,41
156,2,6:42.0,,K. Love enters the game for L. Nance,45,41
157,2,6:42.0,D. House makes free throw 1 of 2,,46,41
158,2,6:42.0,D. House makes free throw 2 of 2,,47,41
159,2,6:19.0,,T. Thompson makes 2-pt jump shot from 3 ft,47,43
160,2,6:00.0,Turnover by J. Harden (bad pass; steal by K. Porter),,47,43
161,2,5:54.0,,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Porter),47,46
162,2,5:38.0,J. Harden makes 3-pt jump shot from 27 ft,,50,46
163,2,5:23.0,,K. Love makes 2-pt layup from 1 ft (assist by T. Thompson),50,48
164,2,5:12.0,G. Clark makes 3-pt jump shot from 26 ft (assist by B. McLemore),,53,48
165,2,4:48.0,,D. Garland misses 3-pt jump shot from 23 ft,53,48
166,2,4:45.0,,Offensive rebound by J. Clarkson,53,48
167,2,4:33.0,,K. Love misses 3-pt jump shot from 31 ft,53,48
168,2,4:32.0,,Offensive rebound by Team,53,48
169,2,4:32.0,P. Tucker enters the game for G. Clark,,53,48
170,2,4:32.0,R. Westbrook enters the game for B. McLemore,,53,48
171,2,4:32.0,,C. Osman enters the game for J. Clarkson,53,48
172,2,4:32.0,,C. Sexton enters the game for K. Porter,53,48
173,2,4:27.0,,Personal foul by D. House (drawn by T. Thompson),53,48
174,2,4:27.0,,T. Thompson misses free throw 1 of 2,53,48
175,2,4:27.0,,Offensive rebound by Team,53,48
176,2,4:27.0,,T. Thompson makes free throw 2 of 2,53,49
177,2,4:12.0,J. Harden misses 3-pt jump shot from 26 ft,,53,49
178,2,4:10.0,Offensive rebound by Team,,53,49
179,2,4:00.0,J. Harden misses 2-pt jump shot from 12 ft,,53,49
180,2,3:57.0,Offensive rebound by R. Westbrook,,53,49
181,2,3:44.0,D. House misses 3-pt jump shot from 28 ft,,53,49
182,2,3:41.0,,Defensive rebound by K. Love,53,49
183,2,3:39.0,,Turnover by K. Love (bad pass),53,49
184,2,3:31.0,P. Tucker misses 2-pt layup from 1 ft,,53,49
185,2,3:30.0,,Defensive rebound by Team,53,49
186,2,3:29.0,Loose ball foul by P. Tucker (drawn by T. Thompson),,53,49
187,2,3:29.0,B. McLemore enters the game for P. Tucker,,53,49
188,2,3:14.0,,K. Love makes 2-pt jump shot from 16 ft (assist by C. Osman),53,51
189,2,2:59.0,J. Harden misses 2-pt jump shot from 2 ft (block by K. Love),,53,51
190,2,2:56.0,,Defensive rebound by T. Thompson,53,51
191,2,2:52.0,,Turnover by T. Thompson (bad pass; steal by D. House),53,51
192,2,2:49.0,J. Harden makes 2-pt dunk from 1 ft (assist by D. House),,55,51
193,2,2:44.0,,T. Thompson makes 2-pt dunk from 1 ft (assist by C. Osman),55,53
194,2,2:32.0,R. Westbrook makes 2-pt jump shot from 16 ft,,57,53
195,2,2:18.0,,C. Sexton makes 2-pt layup from 1 ft,57,55
196,2,2:03.0,B. McLemore misses 3-pt jump shot from 24 ft,,57,55
197,2,2:01.0,Offensive rebound by C. Capela,,57,55
198,2,1:46.0,D. House misses 3-pt jump shot from 26 ft,,57,55
199,2,1:45.0,,Defensive rebound by K. Love,57,55
200,2,1:45.0,Houston full timeout,,57,55
201,2,1:45.0,G. Clark enters the game for D. House,,57,55
202,2,1:33.0,,Turnover by C. Sexton (lost ball; steal by J. Harden),57,55
203,2,1:28.0,C. Capela makes 2-pt dunk from 2 ft,,59,55
204,2,1:08.0,,Turnover by T. Thompson (off goaltending),59,55
205,2,0:53.0,B. McLemore makes 3-pt jump shot from 27 ft (assist by J. Harden),,62,55
206,2,0:33.0,,Turnover by T. Thompson (lost ball; steal by R. Westbrook),62,55
207,2,0:28.0,R. Westbrook misses 2-pt layup from 3 ft,,62,55
208,2,0:23.0,Offensive rebound by C. Capela,,62,55
209,2,0:23.0,C. Capela makes 2-pt layup at rim,,64,55
210,2,0:08.0,,C. Sexton makes 2-pt layup at rim,64,57
211,2,0:00.0,J. Harden misses 3-pt jump shot from 31 ft,,64,57
212,2,0:00.0,Offensive rebound by Team,,64,57
213,3,11:44.0,,K. Love makes 2-pt jump shot from 13 ft (assist by C. Osman),64,59
214,3,11:34.0,Personal foul by C. Sexton (drawn by J. Harden),,64,59
215,3,11:29.0,J. Harden misses 3-pt jump shot from 27 ft,,64,59
216,3,11:25.0,,Defensive rebound by K. Love,64,59
217,3,11:10.0,,C. Sexton makes 2-pt jump shot from 1 ft (assist by C. Osman),64,61
218,3,10:56.0,R. Westbrook makes 2-pt jump shot from 18 ft (assist by J. Harden),,66,61
219,3,10:38.0,,T. Thompson misses 2-pt layup from 2 ft (block by C. Capela),66,61
220,3,10:38.0,Defensive rebound by Team,,66,61
221,3,10:27.0,J. Harden misses 3-pt jump shot from 25 ft,,66,61
222,3,10:25.0,,Defensive rebound by T. Thompson,66,61
223,3,10:08.0,,D. Garland misses 2-pt jump shot from 12 ft,66,61
224,3,10:07.0,,Offensive rebound by Team,66,61
225,3,10:07.0,Loose ball foul by J. Harden (drawn by T. Thompson),,66,61
226,3,9:57.0,,Personal foul by P. Tucker (drawn by K. Love),66,61
227,3,9:45.0,,D. Garland makes 3-pt jump shot from 26 ft (assist by K. Love),66,64
228,3,9:21.0,R. Westbrook misses 2-pt jump shot from 14 ft,,66,64
229,3,9:19.0,,Defensive rebound by K. Love,66,64
230,3,9:07.0,,Shooting foul by C. Capela (drawn by C. Sexton),66,64
231,3,9:07.0,,C. Sexton makes free throw 1 of 2,66,65
232,3,9:07.0,,C. Sexton makes free throw 2 of 2,66,66
233,3,8:52.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by J. Harden),,69,66
234,3,8:48.0,,C. Osman misses 2-pt layup from 1 ft,69,66
235,3,8:47.0,Defensive rebound by Team,,69,66
236,3,8:27.0,J. Harden makes 3-pt jump shot from 25 ft,,72,66
237,3,8:15.0,,T. Thompson misses 2-pt hook shot from 8 ft,72,66
238,3,8:13.0,,Offensive rebound by C. Sexton,72,66
239,3,8:08.0,,T. Thompson misses 2-pt dunk from 1 ft (block by C. Capela),72,66
240,3,8:07.0,,Offensive rebound by K. Love,72,66
241,3,8:07.0,,K. Love misses 2-pt layup from 4 ft,72,66
242,3,8:05.0,Defensive rebound by P. Tucker,,72,66
243,3,8:01.0,R. Westbrook misses 2-pt layup from 3 ft,,72,66
244,3,7:59.0,Offensive rebound by C. Capela,,72,66
245,3,7:47.0,R. Westbrook misses 2-pt jump shot from 17 ft,,72,66
246,3,7:47.0,,Defensive rebound by T. Thompson,72,66
247,3,7:33.0,,D. Garland misses 3-pt jump shot from 23 ft,72,66
248,3,7:29.0,Defensive rebound by C. Capela,,72,66
249,3,7:17.0,J. Harden makes 3-pt jump shot from 27 ft,,75,66
250,3,7:14.0,,Cleveland full timeout,75,66
251,3,7:03.0,,Turnover by D. Garland (bad pass; steal by R. Westbrook),75,66
252,3,6:59.0,C. Capela makes 2-pt dunk at rim (assist by R. Westbrook),,77,66
253,3,6:30.0,,K. Love makes 2-pt jump shot from 11 ft (assist by C. Sexton),77,68
254,3,6:15.0,P. Tucker misses 3-pt jump shot from 25 ft,,77,68
255,3,6:09.0,Offensive rebound by D. House,,77,68
256,3,6:09.0,D. House misses 2-pt layup from 1 ft,,77,68
257,3,6:07.0,Offensive rebound by D. House,,77,68
258,3,6:07.0,Turnover by D. House (bad pass; steal by T. Thompson),,77,68
259,3,6:03.0,,Turnover by C. Sexton (lost ball; steal by J. Harden),77,68
260,3,5:58.0,D. House makes 2-pt layup at rim (assist by J. Harden),,79,68
261,3,5:39.0,,C. Osman misses 3-pt jump shot from 28 ft,79,68
262,3,5:33.0,,Offensive rebound by T. Thompson,79,68
263,3,5:25.0,,Offensive foul by T. Thompson (drawn by C. Capela),79,68
264,3,5:25.0,,Turnover by T. Thompson (offensive foul),79,68
265,3,5:25.0,B. McLemore enters the game for P. Tucker,,79,68
266,3,5:25.0,T. Sefolosha enters the game for R. Westbrook,,79,68
267,3,5:15.0,J. Harden makes 2-pt jump shot at rim,,81,68
268,3,5:15.0,Shooting foul by D. Garland (drawn by J. Harden),,81,68
269,3,5:15.0,,J. Clarkson enters the game for D. Garland,81,68
270,3,5:15.0,,K. Porter enters the game for C. Osman,81,68
271,3,5:15.0,J. Harden makes free throw 1 of 1,,82,68
272,3,4:57.0,,K. Porter makes 3-pt jump shot from 26 ft (assist by C. Sexton),82,71
273,3,4:34.0,J. Harden misses 3-pt jump shot from 26 ft,,82,71
274,3,4:30.0,Offensive rebound by C. Capela,,82,71
275,3,4:23.0,J. Harden makes 2-pt layup from 1 ft,,84,71
276,3,4:01.0,,C. Sexton misses 2-pt jump shot from 15 ft,84,71
277,3,3:58.0,Defensive rebound by J. Harden,,84,71
278,3,3:55.0,J. Harden misses 3-pt jump shot from 30 ft,,84,71
279,3,3:51.0,,Defensive rebound by K. Love,84,71
280,3,3:33.0,,T. Thompson makes 2-pt layup from 1 ft (assist by K. Love),84,73
281,3,3:06.0,Turnover by D. House (bad pass; steal by J. Clarkson),,84,73
282,3,3:04.0,,C. Sexton makes 2-pt dunk from 2 ft (assist by J. Clarkson),84,75
283,3,3:04.0,Houston full timeout,,84,75
284,3,3:04.0,R. Westbrook enters the game for D. House,,84,75
285,3,3:04.0,,L. Nance enters the game for T. Thompson,84,75
286,3,2:54.0,R. Westbrook makes 2-pt layup at rim,,86,75
287,3,2:54.0,P. Tucker enters the game for C. Capela,,86,75
288,3,2:54.0,,M. Dellavedova enters the game for C. Sexton,86,75
289,3,2:27.0,,K. Porter misses 3-pt jump shot from 26 ft,86,75
290,3,2:25.0,Defensive rebound by P. Tucker,,86,75
291,3,2:16.0,J. Harden misses 2-pt layup from 2 ft,,86,75
292,3,2:14.0,,Defensive rebound by K. Porter,86,75
293,3,2:04.0,,K. Porter misses 2-pt jump shot from 15 ft,86,75
294,3,2:01.0,Defensive rebound by J. Harden,,86,75
295,3,1:47.0,J. Harden misses 2-pt jump shot from 4 ft,,86,75
296,3,1:44.0,Offensive rebound by P. Tucker,,86,75
297,3,1:38.0,R. Westbrook makes 2-pt dunk from 2 ft (assist by J. Harden),,88,75
298,3,1:38.0,C. Clemons enters the game for J. Harden,,88,75
299,3,1:38.0,,J. Henson enters the game for K. Love,88,75
300,3,1:12.0,,J. Clarkson makes 2-pt jump shot from 7 ft,88,77
301,3,1:04.0,C. Clemons misses 3-pt jump shot from 25 ft,,88,77
302,3,1:01.0,,Defensive rebound by Team,88,77
303,3,0:51.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by M. Dellavedova),88,79
304,3,0:41.0,B. McLemore misses 3-pt jump shot from 24 ft,,88,79
305,3,0:38.0,,Defensive rebound by L. Nance,88,79
306,3,0:23.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by J. Henson),88,82
307,3,0:01.0,B. McLemore misses 3-pt jump shot from 26 ft,,88,82
308,3,0:01.0,Offensive rebound by R. Westbrook,,88,82
309,4,11:47.0,Turnover by P. Tucker (traveling),,88,82
310,4,11:28.0,,J. Henson makes 2-pt layup from 1 ft (assist by J. Clarkson),88,84
311,4,11:14.0,B. McLemore misses 3-pt jump shot from 29 ft,,88,84
312,4,11:10.0,,Defensive rebound by L. Nance,88,84
313,4,10:55.0,,K. Porter makes 3-pt jump shot from 24 ft (assist by J. Henson),88,87
314,4,10:48.0,Personal foul by M. Dellavedova (drawn by B. McLemore),,88,87
315,4,10:48.0,C. Capela enters the game for G. Clark,,88,87
316,4,10:34.0,P. Tucker misses 3-pt jump shot from 23 ft,,88,87
317,4,10:29.0,,Defensive rebound by J. Clarkson,88,87
318,4,10:16.0,,K. Porter misses 3-pt jump shot from 26 ft,88,87
319,4,10:14.0,,Offensive rebound by Team,88,87
320,4,10:10.0,,J. Henson makes 2-pt hook shot from 1 ft (assist by K. Porter),88,89
321,4,9:51.0,Turnover by R. Westbrook (bad pass; steal by K. Porter),,88,89
322,4,9:44.0,,K. Porter makes 2-pt layup from 1 ft,88,91
323,4,9:19.0,Turnover by J. Harden (bad pass; steal by K. Porter),,88,91
324,4,9:09.0,,K. Porter makes 3-pt jump shot from 26 ft (assist by J. Clarkson),88,94
325,4,9:08.0,Houston full timeout,,88,94
326,4,9:08.0,D. House enters the game for B. McLemore,,88,94
327,4,9:00.0,R. Westbrook misses 2-pt layup at rim,,88,94
328,4,8:57.0,,Defensive rebound by L. Nance,88,94
329,4,8:44.0,,L. Nance makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),88,97
330,4,8:29.0,R. Westbrook misses 3-pt jump shot from 25 ft,,88,97
331,4,8:24.0,,Defensive rebound by L. Nance,88,97
332,4,8:19.0,,K. Porter makes 2-pt jump shot from 2 ft (assist by M. Dellavedova),88,99
333,4,8:00.0,J. Harden makes 2-pt jump shot from 6 ft,,90,99
334,4,7:37.0,,J. Clarkson misses 3-pt jump shot from 26 ft,90,99
335,4,7:34.0,Defensive rebound by R. Westbrook,,90,99
336,4,7:34.0,Personal foul by M. Dellavedova (drawn by R. Westbrook),,90,99
337,4,7:34.0,B. McLemore enters the game for R. Westbrook,,90,99
338,4,7:15.0,J. Harden makes 3-pt jump shot from 30 ft,,93,99
339,4,6:50.0,,Personal foul by B. McLemore (drawn by L. Nance),93,99
340,4,6:50.0,,T. Thompson enters the game for J. Henson,93,99
341,4,6:37.0,,J. Clarkson makes 3-pt jump shot from 25 ft,93,102
342,4,6:22.0,J. Harden makes 3-pt jump shot from 27 ft,,96,102
343,4,5:59.0,,J. Clarkson misses 3-pt jump shot from 26 ft,96,102
344,4,5:57.0,Defensive rebound by B. McLemore,,96,102
345,4,5:50.0,Personal foul by K. Porter (drawn by J. Harden),,96,102
346,4,5:50.0,,K. Love enters the game for L. Nance,96,102
347,4,5:45.0,J. Harden misses 2-pt layup from 1 ft,,96,102
348,4,5:43.0,,Defensive rebound by K. Love,96,102
349,4,5:42.0,,Personal foul by J. Harden (drawn by K. Love),96,102
350,4,5:42.0,R. Westbrook enters the game for D. House,,96,102
351,4,5:27.0,,K. Porter misses 3-pt jump shot from 27 ft,96,102
352,4,5:23.0,Defensive rebound by C. Capela,,96,102
353,4,5:17.0,J. Harden makes 2-pt layup from 1 ft,,98,102
354,4,4:52.0,,K. Porter makes 3-pt jump shot from 26 ft (assist by T. Thompson),98,105
355,4,4:35.0,J. Harden makes 3-pt jump shot from 28 ft,,101,105
356,4,4:26.0,,Cleveland full timeout,101,105
357,4,4:26.0,,C. Sexton enters the game for M. Dellavedova,101,105
358,4,4:18.0,,K. Love misses 2-pt jump shot from 17 ft,101,105
359,4,4:15.0,Defensive rebound by R. Westbrook,,101,105
360,4,4:11.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,104,105
361,4,3:45.0,,Turnover by K. Love (bad pass; steal by P. Tucker),104,105
362,4,3:43.0,Turnover by J. Harden (bad pass),,104,105
363,4,3:19.0,,K. Love misses 2-pt jump shot from 10 ft (block by J. Harden),104,105
364,4,3:19.0,,Offensive rebound by Team,104,105
365,4,3:19.0,,Turnover by Team (shot clock),104,105
366,4,3:14.0,B. McLemore misses 3-pt jump shot from 26 ft,,104,105
367,4,3:11.0,Offensive rebound by P. Tucker,,104,105
368,4,3:11.0,P. Tucker misses 2-pt layup from 1 ft,,104,105
369,4,3:11.0,,Defensive rebound by Team,104,105
370,4,3:11.0,,Cleveland full timeout,104,105
371,4,2:50.0,,T. Thompson misses 2-pt layup from 3 ft (block by B. McLemore),104,105
372,4,2:47.0,,Offensive rebound by Team,104,105
373,4,2:47.0,,Turnover by Team (shot clock),104,105
374,4,2:24.0,J. Harden makes 3-pt jump shot from 27 ft,,107,105
375,4,2:13.0,,Personal foul by R. Westbrook (drawn by C. Sexton),107,105
376,4,2:00.0,,J. Clarkson misses 2-pt layup from 1 ft,107,105
377,4,2:00.0,,Offensive rebound by Team,107,105
378,4,2:00.0,,Instant Replay (Request: Ruling Stands),107,105
379,4,1:54.0,,C. Sexton misses 2-pt jump shot from 8 ft,107,105
380,4,1:54.0,,Offensive rebound by Team,107,105
381,4,1:54.0,,Instant Replay (Request: Ruling Stands),107,105
382,4,1:42.0,,K. Porter makes 3-pt jump shot from 23 ft (assist by J. Clarkson),107,108
383,4,1:19.0,R. Westbrook misses 3-pt jump shot from 26 ft,,107,108
384,4,1:17.0,Offensive rebound by Team,,107,108
385,4,1:03.0,J. Harden makes 2-pt jump shot from 8 ft (assist by C. Capela),,109,108
386,4,0:43.0,,Turnover by J. Clarkson (bad pass; steal by P. Tucker),109,108
