,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
105,1,0:00.0,D. Theis makes free throw 1 of 2,,18,23
106,1,0:00.0,D. Theis makes free throw 2 of 2,,19,23
107,1,0:00.0,,Turnover by T. Sefolosha (bad pass; steal by D. Theis),19,23
108,1,0:00.0,D. Theis misses 3-pt jump shot from 48 ft,,19,23
109,1,0:00.0,Offensive rebound by Team,,19,23
110,2,11:46.0,,R. Westbrook misses 2-pt layup from 2 ft (block by M. Smart),19,23
111,2,11:44.0,Defensive rebound by J. Tatum,,19,23
112,2,11:43.0,J. Tatum makes 2-pt layup from 1 ft,,21,23
113,2,11:43.0,Shooting foul by T. Sefolosha (drawn by J. Tatum),,21,23
114,2,11:43.0,J. Tatum misses free throw 1 of 1,,21,23
115,2,11:43.0,,Defensive rebound by R. Westbrook,21,23
116,2,11:33.0,,Personal foul by B. Wanamaker (drawn by R. Westbrook),21,23
117,2,11:28.0,,A. Rivers makes 2-pt layup from 1 ft (assist by T. Sefolosha),21,25
118,2,11:14.0,J. Tatum misses 3-pt jump shot from 27 ft,,21,25
119,2,11:14.0,Offensive rebound by J. Tatum,,21,25
120,2,11:09.0,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Tatum),,24,25
121,2,10:58.0,,A. Rivers misses 3-pt jump shot from 26 ft,24,25
122,2,10:54.0,Defensive rebound by D. Theis,,24,25
123,2,10:33.0,J. Tatum misses 2-pt jump shot from 13 ft,,24,25
124,2,10:31.0,,Defensive rebound by R. Westbrook,24,25
125,2,10:17.0,,Shooting foul by D. Theis (drawn by D. House),24,25
126,2,10:17.0,,D. House makes free throw 1 of 2,24,26
127,2,10:17.0,,D. House makes free throw 2 of 2,24,27
128,2,9:54.0,Shooting foul by B. McLemore (drawn by J. Tatum),,24,27
129,2,9:54.0,J. Tatum makes free throw 1 of 2,,25,27
130,2,9:54.0,J. Tatum misses free throw 2 of 2,,25,27
131,2,9:53.0,,Defensive rebound by R. Westbrook,25,27
132,2,9:45.0,,B. McLemore misses 3-pt jump shot from 25 ft,25,27
133,2,9:43.0,Defensive rebound by J. Tatum,,25,27
134,2,9:38.0,Turnover by B. Wanamaker (traveling),,25,27
135,2,9:28.0,,R. Westbrook misses 2-pt jump shot from 14 ft,25,27
136,2,9:25.0,Defensive rebound by M. Smart,,25,27
137,2,9:19.0,M. Smart misses 2-pt jump shot from 5 ft,,25,27
138,2,9:18.0,Offensive rebound by D. Theis,,25,27
139,2,9:16.0,D. Theis misses 2-pt layup from 1 ft,,25,27
140,2,9:14.0,,Defensive rebound by B. McLemore,25,27
141,2,9:08.0,,D. House misses 3-pt jump shot from 26 ft,25,27
142,2,9:06.0,Defensive rebound by J. Tatum,,25,27
143,2,8:58.0,B. Wanamaker makes 2-pt layup from 1 ft (assist by J. Tatum),,27,27
144,2,8:42.0,,A. Rivers misses 2-pt layup from 2 ft,27,27
145,2,8:40.0,Defensive rebound by D. Theis,,27,27
146,2,8:35.0,J. Brown makes 2-pt layup from 2 ft,,29,27
147,2,8:35.0,,Houston full timeout,29,27
148,2,8:35.0,,R. Covington enters the game for B. McLemore,29,27
149,2,8:35.0,,J. Harden enters the game for T. Sefolosha,29,27
150,2,8:21.0,,R. Westbrook makes 2-pt layup at rim,29,29
151,2,8:11.0,J. Brown misses 3-pt jump shot from 26 ft,,29,29
152,2,8:09.0,Offensive rebound by D. Theis,,29,29
153,2,8:09.0,Personal foul by J. Harden (drawn by D. Theis),,29,29
154,2,8:09.0,G. Williams enters the game for D. Theis,,29,29
155,2,7:59.0,J. Tatum misses 3-pt jump shot from 27 ft,,29,29
156,2,7:55.0,,Defensive rebound by R. Westbrook,29,29
157,2,7:48.0,,Turnover by R. Westbrook (lost ball; steal by B. Wanamaker),29,29
158,2,7:44.0,B. Wanamaker makes 2-pt layup from 1 ft,,31,29
159,2,7:18.0,,R. Westbrook misses 3-pt jump shot from 26 ft,31,29
160,2,7:15.0,Defensive rebound by M. Smart,,31,29
161,2,7:10.0,Turnover by J. Brown (bad pass),,31,29
162,2,6:58.0,,J. Harden makes 3-pt jump shot from 26 ft,31,32
163,2,6:31.0,Turnover by J. Brown (lost ball; steal by R. Westbrook),,31,32
164,2,6:29.0,,Shooting foul by M. Smart (drawn by R. Westbrook),31,32
165,2,6:29.0,,R. Westbrook makes free throw 1 of 2,31,33
166,2,6:29.0,G. Hayward enters the game for M. Smart,,31,33
167,2,6:29.0,K. Walker enters the game for J. Tatum,,31,33
168,2,6:29.0,,P. Tucker enters the game for A. Rivers,31,33
169,2,6:29.0,,R. Westbrook makes free throw 2 of 2,31,34
170,2,6:14.0,B. Wanamaker misses 2-pt jump shot from 10 ft,,31,34
171,2,6:12.0,,Defensive rebound by J. Harden,31,34
172,2,5:59.0,,Turnover by R. Westbrook (lost ball; steal by B. Wanamaker),31,34
173,2,5:58.0,Personal take foul by R. Westbrook (drawn by B. Wanamaker),,31,34
174,2,5:58.0,,A. Rivers enters the game for R. Westbrook,31,34
175,2,5:50.0,K. Walker misses 3-pt jump shot from 27 ft,,31,34
176,2,5:48.0,,Defensive rebound by A. Rivers,31,34
177,2,5:39.0,,R. Covington makes 3-pt jump shot from 22 ft (assist by D. House),31,37
178,2,5:18.0,K. Walker makes 2-pt layup from 1 ft,,33,37
179,2,5:03.0,,R. Covington misses 3-pt jump shot from 25 ft,33,37
180,2,5:02.0,Defensive rebound by G. Hayward,,33,37
181,2,4:48.0,K. Walker misses 2-pt layup from 1 ft,,33,37
182,2,4:47.0,,Defensive rebound by D. House,33,37
183,2,4:42.0,,D. House makes 2-pt layup from 1 ft,33,39
184,2,4:34.0,Boston full timeout,,33,39
185,2,4:34.0,D. Theis enters the game for G. Williams,,33,39
186,2,4:25.0,G. Hayward makes 2-pt jump shot from 7 ft,,35,39
187,2,4:10.0,,D. House makes 3-pt jump shot from 23 ft (assist by R. Covington),35,42
188,2,3:48.0,G. Hayward misses 2-pt layup from 1 ft,,35,42
189,2,3:47.0,,Defensive rebound by A. Rivers,35,42
190,2,3:47.0,,Technical foul by K. Walker,35,42
191,2,3:47.0,,J. Harden makes technical free throw,35,43
192,2,3:47.0,M. Smart enters the game for J. Brown,,35,43
193,2,3:47.0,J. Tatum enters the game for B. Wanamaker,,35,43
194,2,3:38.0,,J. Harden misses 3-pt jump shot from 27 ft,35,43
195,2,3:37.0,Defensive rebound by J. Tatum,,35,43
196,2,3:28.0,K. Walker makes 2-pt jump shot from 15 ft (assist by M. Smart),,37,43
197,2,3:14.0,,R. Covington misses 3-pt jump shot from 26 ft,37,43
198,2,3:11.0,,Offensive rebound by D. House,37,43
199,2,3:08.0,,R. Covington misses 2-pt jump shot from 9 ft,37,43
200,2,3:06.0,Defensive rebound by D. Theis,,37,43
201,2,2:54.0,J. Tatum misses 3-pt jump shot from 26 ft,,37,43
202,2,2:52.0,,Defensive rebound by J. Harden,37,43
203,2,2:48.0,,Turnover by J. Harden (bad pass; steal by J. Tatum),37,43
204,2,2:42.0,Shooting foul by P. Tucker (drawn by K. Walker),,37,43
205,2,2:42.0,Technical foul by P. Tucker,,37,43
206,2,2:42.0,K. Walker makes technical free throw,,38,43
207,2,2:42.0,,R. Westbrook enters the game for A. Rivers,38,43
208,2,2:42.0,K. Walker makes free throw 1 of 2,,39,43
209,2,2:42.0,K. Walker makes free throw 2 of 2,,40,43
210,2,2:29.0,,J. Harden misses 2-pt jump shot from 4 ft,40,43
211,2,2:26.0,Defensive rebound by K. Walker,,40,43
212,2,2:21.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by M. Smart),,43,43
213,2,2:19.0,,Houston full timeout,43,43
214,2,2:08.0,,J. Harden misses 3-pt jump shot from 27 ft,43,43
215,2,2:07.0,Defensive rebound by J. Tatum,,43,43
216,2,1:56.0,D. Theis makes 2-pt layup from 1 ft (assist by G. Hayward),,45,43
217,2,1:41.0,,Turnover by J. Harden (bad pass; steal by J. Tatum),45,43
218,2,1:33.0,Turnover by G. Hayward (bad pass; steal by R. Covington),,45,43
219,2,1:29.0,,R. Covington misses 2-pt layup from 1 ft (block by G. Hayward),45,43
220,2,1:29.0,Defensive rebound by D. Theis,,45,43
221,2,1:19.0,K. Walker makes 2-pt jump shot from 20 ft (assist by M. Smart),,47,43
222,2,1:10.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Harden),47,45
223,2,1:00.0,Turnover by M. Smart (bad pass; steal by J. Harden),,47,45
224,2,0:55.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Harden),47,47
225,2,0:41.0,G. Hayward misses 2-pt jump shot from 6 ft,,47,47
226,2,0:38.0,,Defensive rebound by J. Harden,47,47
227,2,0:32.0,,R. Covington misses 3-pt jump shot from 26 ft (block by J. Tatum),47,47
228,2,0:30.0,Defensive rebound by K. Walker,,47,47
229,2,0:29.0,K. Walker misses 3-pt jump shot from 46 ft,,47,47
230,2,0:28.0,Offensive rebound by G. Hayward,,47,47
231,2,0:27.0,J. Tatum makes 2-pt dunk from 1 ft (assist by G. Hayward),,49,47
232,2,0:03.0,,P. Tucker misses 3-pt jump shot from 24 ft,49,47
233,2,0:00.0,Defensive rebound by K. Walker,,49,47
234,3,11:47.0,,P. Tucker makes 2-pt layup from 1 ft (assist by J. Harden),49,49
235,3,11:35.0,G. Hayward misses 2-pt jump shot from 8 ft,,49,49
236,3,11:33.0,,Defensive rebound by J. Harden,49,49
237,3,11:29.0,,R. Westbrook makes 2-pt jump shot from 15 ft,49,51
238,3,11:05.0,Turnover by K. Walker (bad pass),,49,51
239,3,10:59.0,,R. Westbrook makes 2-pt layup from 1 ft,49,53
240,3,10:42.0,K. Walker misses 2-pt layup from 4 ft (block by R. Covington),,49,53
241,3,10:40.0,,Defensive rebound by R. Westbrook,49,53
242,3,10:39.0,,Turnover by R. Westbrook (bad pass; steal by J. Tatum),49,53
243,3,10:31.0,Turnover by J. Brown (out of bounds lost ball),,49,53
244,3,10:18.0,,Turnover by D. House (traveling),49,53
245,3,10:10.0,Personal foul by R. Westbrook (drawn by G. Hayward),,49,53
246,3,10:06.0,Personal foul by P. Tucker (drawn by G. Hayward),,49,53
247,3,9:55.0,Shooting foul by R. Covington (drawn by J. Brown),,49,53
248,3,9:55.0,J. Brown misses free throw 1 of 2,,49,53
249,3,9:55.0,Offensive rebound by Team,,49,53
250,3,9:55.0,J. Brown makes free throw 2 of 2,,50,53
251,3,9:48.0,,Personal foul by J. Brown (drawn by P. Tucker),50,53
252,3,9:42.0,,R. Westbrook misses 2-pt layup from 1 ft,50,53
253,3,9:41.0,Defensive rebound by D. Theis,,50,53
254,3,9:28.0,Turnover by J. Brown (lost ball; steal by R. Covington),,50,53
255,3,9:26.0,,Turnover by R. Covington (lost ball; steal by J. Brown),50,53
256,3,9:21.0,J. Tatum misses 3-pt jump shot from 26 ft,,50,53
257,3,9:18.0,,Defensive rebound by R. Covington,50,53
258,3,9:06.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by R. Covington),50,55
259,3,8:54.0,J. Brown misses 3-pt jump shot from 24 ft,,50,55
260,3,8:52.0,,Defensive rebound by R. Covington,50,55
261,3,8:42.0,,Personal foul by J. Brown (drawn by J. Harden),50,55
262,3,8:27.0,,J. Harden makes 2-pt jump shot from 5 ft,50,57
263,3,8:14.0,K. Walker misses 3-pt jump shot from 26 ft,,50,57
264,3,8:10.0,Offensive rebound by J. Brown,,50,57
265,3,8:05.0,Personal foul by R. Covington (drawn by K. Walker),,50,57
266,3,8:00.0,Turnover by J. Brown (traveling),,50,57
267,3,7:50.0,,P. Tucker misses 3-pt jump shot from 23 ft,50,57
268,3,7:47.0,Defensive rebound by G. Hayward,,50,57
269,3,7:42.0,J. Brown makes 3-pt jump shot from 24 ft (assist by G. Hayward),,53,57
270,3,7:23.0,,J. Harden misses 3-pt jump shot from 26 ft,53,57
271,3,7:22.0,Defensive rebound by K. Walker,,53,57
272,3,7:05.0,K. Walker misses 2-pt jump shot from 13 ft,,53,57
273,3,7:03.0,,Defensive rebound by R. Westbrook,53,57
274,3,7:02.0,,Personal take foul by K. Walker (drawn by R. Westbrook),53,57
275,3,6:49.0,,Shooting foul by J. Tatum (drawn by J. Harden),53,57
276,3,6:49.0,,Houston full timeout,53,57
277,3,6:49.0,M. Smart enters the game for J. Brown,,53,57
278,3,6:49.0,,B. McLemore enters the game for R. Covington,53,57
279,3,6:49.0,,J. Harden makes free throw 1 of 2,53,58
280,3,6:49.0,,J. Harden makes free throw 2 of 2,53,59
281,3,6:29.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by K. Walker),,56,59
282,3,6:06.0,,J. Harden makes 3-pt jump shot from 26 ft,56,62
283,3,5:45.0,G. Hayward makes 2-pt jump shot from 21 ft,,58,62
284,3,5:24.0,,Shooting foul by J. Tatum (drawn by J. Harden),58,62
285,3,5:24.0,,J. Harden makes free throw 1 of 3,58,63
286,3,5:24.0,,J. Harden makes free throw 2 of 3,58,64
287,3,5:24.0,,A. Rivers enters the game for R. Westbrook,58,64
288,3,5:24.0,,J. Harden makes free throw 3 of 3,58,65
289,3,5:14.0,M. Smart misses 2-pt jump shot from 11 ft,,58,65
290,3,5:11.0,,Defensive rebound by D. House,58,65
291,3,5:03.0,,J. Harden makes 3-pt jump shot from 26 ft,58,68
292,3,4:42.0,G. Hayward misses 2-pt layup from 1 ft,,58,68
293,3,4:41.0,,Defensive rebound by D. House,58,68
294,3,4:25.0,,J. Harden misses 3-pt jump shot from 27 ft,58,68
295,3,4:21.0,Defensive rebound by J. Tatum,,58,68
296,3,4:07.0,J. Tatum misses 3-pt jump shot from 26 ft,,58,68
297,3,4:04.0,,Defensive rebound by D. House,58,68
298,3,3:41.0,,Shooting foul by D. Theis (drawn by J. Harden),58,68
299,3,3:41.0,,J. Harden makes free throw 1 of 2,58,69
300,3,3:41.0,R. Langford enters the game for J. Tatum,,58,69
301,3,3:41.0,B. Wanamaker enters the game for K. Walker,,58,69
302,3,3:41.0,,J. Harden misses free throw 2 of 2,58,69
303,3,3:41.0,Defensive rebound by G. Hayward,,58,69
304,3,3:31.0,G. Hayward makes 2-pt layup from 1 ft,,60,69
305,3,3:11.0,,D. House misses 3-pt jump shot from 23 ft,60,69
306,3,3:07.0,,Offensive rebound by P. Tucker,60,69
307,3,3:02.0,Violation by Team (kicked ball),,60,69
308,3,3:02.0,G. Williams enters the game for D. Theis,,60,69
309,3,3:02.0,,T. Sefolosha enters the game for P. Tucker,60,69
310,3,2:50.0,,J. Harden makes 3-pt jump shot from 28 ft,60,72
311,3,2:35.0,M. Smart makes 3-pt jump shot from 24 ft (assist by G. Hayward),,63,72
312,3,2:23.0,,Shooting foul by G. Hayward (drawn by J. Harden),63,72
313,3,2:23.0,Boston full timeout,,63,72
314,3,2:23.0,,R. Covington enters the game for D. House,63,72
315,3,2:23.0,,R. Westbrook enters the game for A. Rivers,63,72
316,3,2:23.0,,J. Harden makes free throw 1 of 2,63,73
317,3,2:23.0,,J. Harden makes free throw 2 of 2,63,74
318,3,2:05.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Wanamaker),,65,74
319,3,1:48.0,,J. Harden misses 3-pt jump shot from 25 ft,65,74
320,3,1:47.0,Defensive rebound by G. Williams,,65,74
321,3,1:42.0,Personal foul by J. Harden (drawn by G. Williams),,65,74
322,3,1:42.0,G. Williams makes free throw 1 of 2,,66,74
323,3,1:42.0,,A. Rivers enters the game for J. Harden,66,74
324,3,1:42.0,G. Williams makes free throw 2 of 2,,67,74
325,3,1:30.0,,Shooting foul by R. Langford (drawn by R. Westbrook),67,74
326,3,1:30.0,,R. Westbrook misses free throw 1 of 2,67,74
327,3,1:30.0,,Offensive rebound by Team,67,74
328,3,1:30.0,J. Brown enters the game for R. Langford,,67,74
329,3,1:30.0,,R. Westbrook makes free throw 2 of 2,67,75
330,3,1:16.0,B. Wanamaker makes 2-pt layup from 1 ft (assist by G. Hayward),,69,75
331,3,1:05.0,,A. Rivers misses 3-pt jump shot from 26 ft,69,75
332,3,1:02.0,Defensive rebound by G. Williams,,69,75
333,3,0:52.0,M. Smart misses 3-pt jump shot from 25 ft,,69,75
334,3,0:48.0,Offensive rebound by G. Williams,,69,75
335,3,0:47.0,G. Williams misses 2-pt layup from 4 ft (block by T. Sefolosha),,69,75
336,3,0:47.0,,Defensive rebound by R. Westbrook,69,75
337,3,0:30.0,,Instant Replay (Challenge: Ruling Stands),69,75
338,3,0:30.0,,Shooting foul by G. Williams (drawn by R. Covington),69,75
339,3,0:30.0,,R. Covington makes free throw 1 of 2,69,76
340,3,0:30.0,,R. Covington makes free throw 2 of 2,69,77
341,3,0:10.0,B. Wanamaker misses 2-pt jump shot from 13 ft,,69,77
342,3,0:09.0,Offensive rebound by G. Hayward,,69,77
343,3,0:09.0,G. Hayward makes 2-pt layup from 1 ft,,71,77
344,3,0:03.0,,Shooting foul by M. Smart (drawn by R. Westbrook),71,77
345,3,0:03.0,,Instant Replay (Request: Ruling Stands),71,77
346,3,0:03.0,,R. Westbrook misses free throw 1 of 2,71,77
347,3,0:03.0,,Offensive rebound by Team,71,77
348,3,0:03.0,E. Freedom enters the game for B. Wanamaker,,71,77
349,3,0:03.0,,R. Westbrook makes free throw 2 of 2,71,78
350,3,0:02.0,Turnover by M. Smart (bad pass; steal by R. Westbrook),,71,78
351,4,11:45.0,Turnover by E. Freedom (bad pass; steal by T. Sefolosha),,71,78
352,4,11:22.0,,Turnover by R. Westbrook (bad pass; steal by M. Smart),71,78
353,4,11:19.0,J. Brown makes 2-pt dunk from 1 ft,,73,78
354,4,11:06.0,,R. Westbrook misses 2-pt jump shot from 13 ft,73,78
355,4,11:05.0,Defensive rebound by B. Wanamaker,,73,78
356,4,10:56.0,J. Tatum makes 2-pt layup from 1 ft (assist by B. Wanamaker),,75,78
357,4,10:56.0,,Houston full timeout,75,78
358,4,10:56.0,,D. House enters the game for A. Rivers,75,78
359,4,10:56.0,,P. Tucker enters the game for T. Sefolosha,75,78
360,4,10:39.0,,R. Covington misses 3-pt jump shot from 24 ft,75,78
361,4,10:37.0,Defensive rebound by M. Smart,,75,78
362,4,10:32.0,M. Smart makes 2-pt jump shot from 13 ft,,77,78
363,4,10:16.0,,B. McLemore misses 3-pt jump shot from 27 ft,77,78
364,4,10:15.0,,Offensive rebound by D. House,77,78
365,4,10:15.0,,Shooting foul by E. Freedom (drawn by D. House),77,78
366,4,10:15.0,,D. House makes free throw 1 of 2,77,79
367,4,10:15.0,,J. Harden enters the game for B. McLemore,77,79
368,4,10:15.0,,D. House makes free throw 2 of 2,77,80
369,4,10:01.0,B. Wanamaker misses 2-pt jump shot from 6 ft,,77,80
370,4,9:59.0,,Defensive rebound by R. Covington,77,80
371,4,9:46.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Harden),77,82
372,4,9:46.0,,Shooting foul by M. Smart (drawn by R. Westbrook),77,82
373,4,9:46.0,,R. Westbrook makes free throw 1 of 1,77,83
374,4,9:33.0,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by J. Brown),,80,83
375,4,9:07.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by R. Westbrook),80,86
376,4,8:52.0,Shooting foul by R. Westbrook (drawn by J. Tatum),,80,86
377,4,8:52.0,J. Tatum misses free throw 1 of 2,,80,86
378,4,8:52.0,Offensive rebound by Team,,80,86
379,4,8:52.0,D. Theis enters the game for E. Freedom,,80,86
380,4,8:52.0,J. Tatum makes free throw 2 of 2,,81,86
381,4,8:34.0,,R. Covington makes 2-pt layup from 1 ft (assist by R. Westbrook),81,88
382,4,8:34.0,Violation by Team (def goaltending),,81,88
383,4,8:18.0,Shooting foul by J. Harden (drawn by J. Tatum),,81,88
384,4,8:18.0,J. Tatum makes free throw 1 of 2,,82,88
385,4,8:18.0,J. Tatum makes free throw 2 of 2,,83,88
386,4,7:59.0,,Offensive foul by J. Harden (drawn by D. Theis),83,88
387,4,7:59.0,,Turnover by J. Harden (offensive foul),83,88
388,4,7:43.0,Shooting foul by J. Harden (drawn by J. Tatum),,83,88
389,4,7:43.0,J. Tatum makes free throw 1 of 2,,84,88
390,4,7:43.0,J. Tatum misses free throw 2 of 2,,84,88
