,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
89,1,2:35.0,S. Adams enters the game for N. Noel,,19,23
90,1,2:27.0,A. Nader makes 2-pt layup from 4 ft,,21,23
91,1,2:08.0,,Shooting foul by D. Burton (drawn by G. Robinson),21,23
92,1,2:08.0,,G. Robinson makes free throw 1 of 3,21,24
93,1,2:08.0,,G. Robinson makes free throw 2 of 3,21,25
94,1,2:08.0,,G. Robinson makes free throw 3 of 3,21,26
95,1,1:51.0,S. Adams makes 2-pt layup from 2 ft (assist by A. Nader),,23,26
96,1,1:25.0,,M. Chriss misses 3-pt jump shot from 27 ft,23,26
97,1,1:23.0,Defensive rebound by D. Burton,,23,26
98,1,1:13.0,D. Schröder makes 2-pt layup from 4 ft (assist by S. Adams),,25,26
99,1,0:59.0,,J. Poole makes 2-pt layup from 2 ft (assist by O. Spellman),25,28
100,1,0:45.0,D. Schröder misses 2-pt jump shot from 15 ft,,25,28
101,1,0:42.0,,Defensive rebound by Team,25,28
102,1,0:42.0,C. Paul enters the game for A. Nader,,25,28
103,1,0:27.0,,J. Poole misses 2-pt layup from 3 ft (block by D. Bazley),25,28
104,1,0:25.0,Defensive rebound by S. Adams,,25,28
105,1,0:05.0,C. Paul misses 2-pt layup from 5 ft (block by M. Chriss),,25,28
106,1,0:03.0,Offensive rebound by D. Bazley,,25,28
107,1,0:03.0,Turnover by Team (shot clock),,25,28
108,2,11:40.0,,O. Spellman makes 3-pt jump shot from 27 ft (assist by J. Poole),25,31
109,2,11:34.0,Personal foul by K. Bowman (drawn by S. Adams),,25,31
110,2,11:19.0,D. Schröder makes 2-pt jump shot from 17 ft (assist by S. Adams),,27,31
111,2,11:00.0,,M. Chriss misses 2-pt hook shot from 4 ft (block by S. Adams),27,31
112,2,10:56.0,,Offensive rebound by M. Chriss,27,31
113,2,10:52.0,,J. Poole misses 2-pt jump shot from 20 ft,27,31
114,2,10:50.0,Defensive rebound by D. Bazley,,27,31
115,2,10:39.0,D. Schröder misses 2-pt layup from 5 ft,,27,31
116,2,10:38.0,,Defensive rebound by O. Spellman,27,31
117,2,10:28.0,,E. Paschall makes 2-pt dunk from 2 ft (assist by M. Chriss),27,33
118,2,10:19.0,D. Bazley misses 2-pt layup from 6 ft (block by M. Chriss),,27,33
119,2,10:17.0,Offensive rebound by D. Bazley,,27,33
120,2,10:13.0,D. Bazley makes 2-pt hook shot from 7 ft,,29,33
121,2,10:01.0,,K. Bowman makes 2-pt jump shot from 13 ft (assist by M. Chriss),29,35
122,2,9:42.0,D. Burton misses 3-pt jump shot from 25 ft,,29,35
123,2,9:40.0,,Defensive rebound by J. Poole,29,35
124,2,9:31.0,,O. Spellman makes 2-pt jump shot from 17 ft (assist by M. Chriss),29,37
125,2,9:12.0,Offensive foul by A. Nader (drawn by K. Bowman),,29,37
126,2,9:12.0,Turnover by A. Nader (offensive foul),,29,37
127,2,9:12.0,T. Ferguson enters the game for S. Adams,,29,37
128,2,9:12.0,N. Noel enters the game for D. Bazley,,29,37
129,2,9:12.0,C. Paul enters the game for A. Nader,,29,37
130,2,8:54.0,,O. Spellman misses 2-pt dunk from 4 ft (block by N. Noel),29,37
131,2,8:52.0,Defensive rebound by D. Burton,,29,37
132,2,8:47.0,D. Schröder misses 3-pt jump shot from 25 ft,,29,37
133,2,8:45.0,Offensive rebound by D. Burton,,29,37
134,2,8:42.0,D. Burton makes 2-pt layup from 3 ft,,31,37
135,2,8:23.0,,Shooting foul by N. Noel (drawn by M. Chriss),31,37
136,2,8:23.0,,M. Chriss makes free throw 1 of 2,31,38
137,2,8:23.0,,M. Chriss makes free throw 2 of 2,31,39
138,2,8:14.0,N. Noel makes 2-pt dunk from 2 ft (assist by D. Schröder),,33,39
139,2,8:14.0,Shooting foul by M. Chriss (drawn by N. Noel),,33,39
140,2,8:14.0,N. Noel makes free throw 1 of 1,,34,39
141,2,7:57.0,,E. Paschall makes 2-pt jump shot from 12 ft,34,41
142,2,7:44.0,D. Burton misses 3-pt jump shot from 26 ft,,34,41
143,2,7:42.0,,Defensive rebound by M. Chriss,34,41
144,2,7:30.0,,K. Bowman makes 2-pt jump shot from 20 ft (assist by E. Paschall),34,43
145,2,7:14.0,N. Noel makes 2-pt dunk from 2 ft (assist by C. Paul),,36,43
146,2,7:07.0,,Golden State full timeout,36,43
147,2,7:07.0,D. Gallinari enters the game for D. Burton,,36,43
148,2,7:07.0,S. Gilgeous-Alexander enters the game for T. Ferguson,,36,43
149,2,7:07.0,,A. Burks enters the game for M. Chriss,36,43
150,2,7:07.0,,W. Cauley-Stein enters the game for J. Poole,36,43
151,2,6:58.0,,K. Bowman makes 2-pt jump shot from 12 ft,36,45
152,2,6:38.0,S. Gilgeous-Alexander misses 2-pt jump shot from 5 ft,,36,45
153,2,6:37.0,,Defensive rebound by E. Paschall,36,45
154,2,6:25.0,,W. Cauley-Stein misses 2-pt jump shot from 7 ft,36,45
155,2,6:24.0,Defensive rebound by N. Noel,,36,45
156,2,6:12.0,C. Paul misses 2-pt jump shot from 19 ft,,36,45
157,2,6:11.0,,Defensive rebound by K. Bowman,36,45
158,2,6:00.0,,O. Spellman misses 2-pt jump shot from 19 ft,36,45
159,2,5:58.0,Defensive rebound by D. Gallinari,,36,45
160,2,5:42.0,D. Gallinari makes 2-pt jump shot from 11 ft (assist by D. Schröder),,38,45
161,2,5:20.0,,A. Burks misses 3-pt jump shot from 24 ft,38,45
162,2,5:18.0,,Offensive rebound by E. Paschall,38,45
163,2,5:14.0,,E. Paschall makes 2-pt layup from 4 ft,38,47
164,2,5:14.0,,G. Robinson enters the game for O. Spellman,38,47
165,2,5:04.0,Shooting foul by W. Cauley-Stein (drawn by C. Paul),,38,47
166,2,5:04.0,C. Paul makes free throw 1 of 2,,39,47
167,2,5:04.0,C. Paul makes free throw 2 of 2,,40,47
168,2,4:48.0,,Turnover by A. Burks (bad pass),40,47
169,2,4:48.0,,M. Chriss enters the game for K. Bowman,40,47
170,2,4:39.0,D. Gallinari misses 3-pt jump shot from 28 ft,,40,47
171,2,4:37.0,,Defensive rebound by E. Paschall,40,47
172,2,4:26.0,,Offensive foul by E. Paschall (drawn by D. Gallinari),40,47
173,2,4:26.0,,Turnover by E. Paschall (offensive foul),40,47
174,2,4:26.0,S. Adams enters the game for N. Noel,,40,47
175,2,4:26.0,,K. Bowman enters the game for E. Paschall,40,47
176,2,4:13.0,C. Paul makes 2-pt jump shot from 17 ft (assist by D. Schröder),,42,47
177,2,3:53.0,,G. Robinson makes 2-pt jump shot from 17 ft (assist by M. Chriss),42,49
178,2,3:44.0,Offensive foul by S. Gilgeous-Alexander (drawn by G. Robinson),,42,49
179,2,3:44.0,Turnover by S. Gilgeous-Alexander (offensive foul),,42,49
180,2,3:44.0,T. Ferguson enters the game for S. Gilgeous-Alexander,,42,49
181,2,3:31.0,,G. Robinson misses 2-pt jump shot from 21 ft,42,49
182,2,3:29.0,Defensive rebound by D. Schröder,,42,49
183,2,3:24.0,Personal foul by W. Cauley-Stein (drawn by S. Adams),,42,49
184,2,3:24.0,Oklahoma City full timeout,,42,49
185,2,3:18.0,Turnover by C. Paul (bad pass; steal by M. Chriss),,42,49
186,2,2:59.0,,A. Burks misses 2-pt jump shot from 14 ft,42,49
187,2,2:53.0,Defensive rebound by S. Adams,,42,49
188,2,2:49.0,D. Schröder makes 3-pt jump shot from 25 ft,,45,49
189,2,2:31.0,,K. Bowman makes 2-pt jump shot from 5 ft,45,51
190,2,2:18.0,Turnover by D. Schröder (lost ball; steal by G. Robinson),,45,51
191,2,2:05.0,,A. Burks misses 3-pt jump shot from 27 ft,45,51
192,2,2:00.0,,Offensive rebound by W. Cauley-Stein,45,51
193,2,1:58.0,,W. Cauley-Stein misses 2-pt jump shot from 5 ft (block by S. Adams),45,51
194,2,1:56.0,Defensive rebound by S. Adams,,45,51
195,2,1:53.0,C. Paul misses 3-pt jump shot from 27 ft,,45,51
196,2,1:51.0,Offensive rebound by S. Adams,,45,51
197,2,1:51.0,S. Adams makes 2-pt layup at rim,,47,51
198,2,1:33.0,,K. Bowman makes 2-pt jump shot from 11 ft (assist by G. Robinson),47,53
199,2,1:13.0,D. Gallinari misses 3-pt jump shot from 26 ft,,47,53
200,2,1:11.0,Offensive rebound by S. Adams,,47,53
201,2,1:09.0,Turnover by S. Adams (bad pass; steal by W. Cauley-Stein),,47,53
202,2,1:03.0,,G. Robinson makes 3-pt jump shot from 28 ft (assist by W. Cauley-Stein),47,56
203,2,0:42.0,Turnover by S. Adams (bad pass; steal by K. Bowman),,47,56
204,2,0:35.0,,A. Burks makes 3-pt jump shot from 23 ft (assist by G. Robinson),47,59
205,2,0:30.0,C. Paul makes 3-pt jump shot from 27 ft,,50,59
206,2,0:06.0,,W. Cauley-Stein misses 2-pt jump shot from 20 ft,50,59
207,2,0:04.0,Defensive rebound by C. Paul,,50,59
208,2,0:01.0,C. Paul makes 3-pt jump shot from 45 ft,,53,59
209,3,11:40.0,,E. Paschall makes 2-pt jump shot from 18 ft,53,61
210,3,11:26.0,S. Gilgeous-Alexander misses 2-pt layup from 6 ft (block by K. Bowman),,53,61
211,3,11:25.0,Offensive rebound by S. Adams,,53,61
212,3,11:24.0,S. Adams misses 2-pt hook shot from 7 ft,,53,61
213,3,11:23.0,,Defensive rebound by W. Cauley-Stein,53,61
214,3,11:12.0,,A. Burks makes 2-pt jump shot from 16 ft,53,63
215,3,11:00.0,S. Gilgeous-Alexander makes 2-pt dunk from 3 ft (assist by S. Adams),,55,63
216,3,10:45.0,,Personal foul by S. Gilgeous-Alexander (drawn by K. Bowman),55,63
217,3,10:36.0,,Personal foul by S. Adams (drawn by E. Paschall),55,63
218,3,10:27.0,,K. Bowman misses 2-pt jump shot from 10 ft,55,63
219,3,10:25.0,,Offensive rebound by K. Bowman,55,63
220,3,10:24.0,,Turnover by K. Bowman (bad pass; steal by S. Gilgeous-Alexander),55,63
221,3,10:07.0,C. Paul makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,58,63
222,3,9:46.0,,W. Cauley-Stein misses 2-pt layup from 5 ft,58,63
223,3,9:44.0,Defensive rebound by D. Gallinari,,58,63
224,3,9:41.0,Turnover by C. Paul (bad pass),,58,63
225,3,9:23.0,,Personal foul by T. Ferguson (drawn by A. Burks),58,63
226,3,9:09.0,,E. Paschall makes 2-pt jump shot from 19 ft,58,65
227,3,8:55.0,D. Gallinari misses 2-pt jump shot from 17 ft,,58,65
228,3,8:54.0,,Defensive rebound by A. Burks,58,65
229,3,8:47.0,,G. Robinson misses 3-pt jump shot from 27 ft,58,65
230,3,8:45.0,Defensive rebound by S. Gilgeous-Alexander,,58,65
231,3,8:38.0,S. Gilgeous-Alexander misses 2-pt layup from 9 ft,,58,65
232,3,8:38.0,,Defensive rebound by Team,58,65
233,3,8:23.0,,W. Cauley-Stein makes 2-pt jump shot from 21 ft (assist by K. Bowman),58,67
234,3,8:05.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,58,67
235,3,8:04.0,,Defensive rebound by E. Paschall,58,67
236,3,7:51.0,,Turnover by E. Paschall (bad pass; steal by C. Paul),58,67
237,3,7:46.0,T. Ferguson makes 2-pt dunk from 1 ft (assist by C. Paul),,60,67
238,3,7:31.0,,A. Burks misses 2-pt layup from 3 ft (block by T. Ferguson),60,67
239,3,7:30.0,,Offensive rebound by Team,60,67
240,3,7:30.0,N. Noel enters the game for S. Adams,,60,67
241,3,7:27.0,,G. Robinson makes 2-pt layup from 4 ft (assist by K. Bowman),60,69
242,3,7:04.0,S. Gilgeous-Alexander misses 2-pt layup from 7 ft (block by E. Paschall),,60,69
243,3,7:02.0,,Defensive rebound by W. Cauley-Stein,60,69
244,3,6:56.0,,K. Bowman makes 3-pt jump shot from 24 ft (assist by G. Robinson),60,72
245,3,6:45.0,T. Ferguson misses 2-pt layup from 2 ft,,60,72
246,3,6:44.0,,Defensive rebound by W. Cauley-Stein,60,72
247,3,6:38.0,,E. Paschall makes 2-pt layup from 3 ft (assist by G. Robinson),60,74
248,3,6:38.0,,Shooting foul by N. Noel (drawn by E. Paschall),60,74
249,3,6:38.0,,Golden State full timeout,60,74
250,3,6:38.0,,J. Poole enters the game for K. Bowman,60,74
251,3,6:38.0,,E. Paschall makes free throw 1 of 1,60,75
252,3,6:14.0,C. Paul misses 2-pt jump shot from 12 ft,,60,75
253,3,6:13.0,,Defensive rebound by E. Paschall,60,75
254,3,5:50.0,,A. Burks misses 2-pt layup from 7 ft (block by N. Noel),60,75
255,3,5:49.0,,Offensive rebound by E. Paschall,60,75
256,3,5:49.0,,Turnover by Team (shot clock),60,75
257,3,5:49.0,D. Schröder enters the game for C. Paul,,60,75
258,3,5:30.0,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft,,62,75
259,3,5:07.0,,A. Burks misses 2-pt jump shot from 11 ft,62,75
260,3,5:05.0,Defensive rebound by Team,,62,75
261,3,4:53.0,D. Gallinari makes 2-pt jump shot from 18 ft,,64,75
262,3,4:33.0,,A. Burks misses 2-pt layup from 7 ft,64,75
263,3,4:31.0,Defensive rebound by S. Gilgeous-Alexander,,64,75
264,3,4:23.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,67,75
265,3,4:22.0,,Golden State full timeout,67,75
266,3,4:22.0,,M. Chriss enters the game for W. Cauley-Stein,67,75
267,3,4:22.0,,O. Spellman enters the game for E. Paschall,67,75
268,3,4:00.0,,O. Spellman makes 2-pt layup from 3 ft (assist by A. Burks),67,77
269,3,3:42.0,D. Gallinari makes 3-pt jump shot from 28 ft (assist by S. Gilgeous-Alexander),,70,77
270,3,3:20.0,,J. Poole misses 2-pt layup from 4 ft (block by N. Noel),70,77
271,3,3:17.0,Defensive rebound by D. Gallinari,,70,77
272,3,3:17.0,,K. Bowman enters the game for A. Burks,70,77
273,3,3:17.0,,E. Paschall enters the game for G. Robinson,70,77
274,3,3:03.0,D. Schröder misses 2-pt jump shot from 22 ft,,70,77
275,3,3:01.0,,Defensive rebound by E. Paschall,70,77
276,3,2:52.0,,K. Bowman misses 2-pt jump shot from 19 ft,70,77
277,3,2:49.0,Defensive rebound by S. Gilgeous-Alexander,,70,77
278,3,2:45.0,D. Gallinari misses 3-pt jump shot from 28 ft,,70,77
279,3,2:41.0,,Defensive rebound by M. Chriss,70,77
280,3,2:35.0,,M. Chriss misses 2-pt jump shot from 4 ft (block by T. Ferguson),70,77
281,3,2:34.0,,Offensive rebound by Team,70,77
282,3,2:34.0,D. Bazley enters the game for D. Gallinari,,70,77
283,3,2:34.0,C. Paul enters the game for S. Gilgeous-Alexander,,70,77
284,3,2:22.0,,M. Chriss makes 2-pt hook shot from 5 ft (assist by K. Bowman),70,79
285,3,2:09.0,D. Schröder misses 3-pt jump shot from 26 ft,,70,79
286,3,2:05.0,,Defensive rebound by O. Spellman,70,79
287,3,1:58.0,,K. Bowman misses 2-pt layup from 2 ft,70,79
288,3,1:54.0,Defensive rebound by D. Bazley,,70,79
289,3,1:45.0,Turnover by D. Schröder (bad pass; steal by J. Poole),,70,79
290,3,1:42.0,,Shooting foul by C. Paul (drawn by J. Poole),70,79
291,3,1:42.0,,J. Poole makes free throw 1 of 2,70,80
292,3,1:42.0,S. Adams enters the game for N. Noel,,70,80
293,3,1:42.0,,J. Poole makes free throw 2 of 2,70,81
294,3,1:30.0,C. Paul misses 3-pt jump shot from 26 ft,,70,81
295,3,1:27.0,,Defensive rebound by O. Spellman,70,81
296,3,1:19.0,,O. Spellman misses 3-pt jump shot from 26 ft,70,81
297,3,1:15.0,Defensive rebound by C. Paul,,70,81
298,3,1:13.0,Personal foul by O. Spellman (drawn by S. Adams),,70,81
299,3,0:58.0,D. Schröder misses 2-pt layup from 2 ft,,70,81
300,3,0:55.0,Offensive rebound by S. Adams,,70,81
301,3,0:55.0,S. Adams makes 2-pt layup from 1 ft,,72,81
302,3,0:35.0,,J. Poole misses 2-pt jump shot from 20 ft,72,81
303,3,0:33.0,Defensive rebound by S. Adams,,72,81
304,3,0:29.0,D. Schröder makes 2-pt layup from 2 ft (assist by S. Adams),,74,81
305,3,0:29.0,,Violation by Team (def goaltending),74,81
306,3,0:13.0,,Shooting foul by D. Schröder (drawn by K. Bowman),74,81
307,3,0:13.0,,K. Bowman makes free throw 1 of 2,74,82
308,3,0:13.0,,G. Robinson enters the game for E. Paschall,74,82
309,3,0:13.0,Oklahoma City full timeout,,74,82
310,3,0:13.0,D. Gallinari enters the game for D. Bazley,,74,82
311,3,0:13.0,,A. Burks enters the game for O. Spellman,74,82
312,3,0:13.0,,K. Bowman makes free throw 2 of 2,74,83
313,3,0:00.0,S. Adams misses 2-pt hook shot from 9 ft,,74,83
314,3,0:00.0,,Defensive rebound by J. Poole,74,83
315,4,11:44.0,C. Paul makes 2-pt jump shot from 12 ft,,76,83
316,4,11:27.0,,Turnover by O. Spellman (traveling),76,83
317,4,11:12.0,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),,78,83
318,4,10:56.0,,J. Poole makes 3-pt jump shot from 26 ft (assist by M. Chriss),78,86
319,4,10:36.0,A. Nader misses 3-pt jump shot from 25 ft,,78,86
320,4,10:34.0,,Defensive rebound by O. Spellman,78,86
321,4,10:22.0,,K. Bowman makes 3-pt jump shot from 26 ft (assist by M. Chriss),78,89
322,4,10:09.0,D. Schröder misses 3-pt jump shot from 27 ft,,78,89
323,4,10:07.0,,Defensive rebound by M. Chriss,78,89
324,4,9:56.0,,Turnover by E. Paschall (lost ball; steal by A. Nader),78,89
325,4,9:56.0,Personal foul by E. Paschall (drawn by A. Nader),,78,89
326,4,9:56.0,N. Noel enters the game for S. Adams,,78,89
327,4,9:56.0,,G. Robinson enters the game for E. Paschall,78,89
328,4,9:41.0,D. Bazley misses 2-pt jump shot from 10 ft (block by O. Spellman),,78,89
329,4,9:39.0,,Defensive rebound by G. Robinson,78,89
330,4,9:37.0,,G. Robinson misses 2-pt layup from 4 ft (block by D. Bazley),78,89
331,4,9:36.0,,Offensive rebound by Team,78,89
332,4,9:36.0,S. Gilgeous-Alexander enters the game for C. Paul,,78,89
333,4,9:20.0,,J. Poole makes 3-pt jump shot from 29 ft (assist by M. Chriss),78,92
334,4,9:09.0,A. Nader misses 3-pt jump shot from 23 ft,,78,92
335,4,9:07.0,,Defensive rebound by M. Chriss,78,92
336,4,8:59.0,,J. Poole misses 3-pt jump shot from 27 ft,78,92
337,4,8:57.0,Defensive rebound by Team,,78,92
338,4,8:42.0,S. Gilgeous-Alexander misses 2-pt layup from 5 ft (block by O. Spellman),,78,92
339,4,8:40.0,Offensive rebound by N. Noel,,78,92
340,4,8:36.0,Turnover by N. Noel (lost ball; steal by G. Robinson),,78,92
341,4,8:31.0,,O. Spellman misses 3-pt jump shot from 28 ft,78,92
342,4,8:29.0,Defensive rebound by A. Nader,,78,92
343,4,8:17.0,D. Schröder makes 2-pt jump shot from 13 ft,,80,92
344,4,7:56.0,,K. Bowman misses 2-pt jump shot from 17 ft,80,92
345,4,7:54.0,Defensive rebound by N. Noel,,80,92
346,4,7:47.0,D. Bazley misses 3-pt jump shot from 27 ft,,80,92
347,4,7:45.0,,Defensive rebound by J. Poole,80,92
348,4,7:40.0,,Golden State full timeout,80,92
349,4,7:40.0,D. Gallinari enters the game for D. Bazley,,80,92
350,4,7:40.0,,A. Burks enters the game for K. Bowman,80,92
351,4,7:40.0,,W. Cauley-Stein enters the game for M. Chriss,80,92
352,4,7:27.0,,J. Poole misses 3-pt jump shot from 29 ft,80,92
353,4,7:25.0,,Offensive rebound by W. Cauley-Stein,80,92
354,4,7:18.0,,Turnover by J. Poole (traveling),80,92
355,4,7:18.0,T. Ferguson enters the game for A. Nader,,80,92
356,4,7:04.0,Personal foul by A. Burks (drawn by D. Schröder),,80,92
357,4,7:02.0,T. Ferguson makes 2-pt dunk from 1 ft (assist by D. Schröder),,82,92
358,4,6:37.0,,A. Burks misses 2-pt layup from 7 ft (block by N. Noel),82,92
359,4,6:36.0,Defensive rebound by Team,,82,92
360,4,6:27.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,85,92
361,4,6:01.0,,G. Robinson makes 2-pt jump shot from 10 ft (assist by J. Poole),85,94
362,4,5:50.0,N. Noel makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),,87,94
363,4,5:41.0,,J. Poole misses 2-pt layup from 4 ft (block by N. Noel),87,94
364,4,5:39.0,Defensive rebound by D. Gallinari,,87,94
365,4,5:39.0,C. Paul enters the game for D. Schröder,,87,94
366,4,5:39.0,,K. Bowman enters the game for J. Poole,87,94
367,4,5:39.0,,E. Paschall enters the game for O. Spellman,87,94
368,4,5:31.0,Turnover by S. Gilgeous-Alexander (lost ball; steal by A. Burks),,87,94
369,4,5:12.0,,A. Burks misses 2-pt jump shot from 12 ft,87,94
370,4,5:09.0,,Offensive rebound by Team,87,94
