,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
65,1,4:33.0,O. Anunoby misses 2-pt layup from 2 ft (block by M. Turner),,11,21
66,1,4:29.0,Offensive rebound by O. Anunoby,,11,21
67,1,4:29.0,Personal foul by A. Holiday (drawn by F. VanVleet),,11,21
68,1,4:29.0,,Indiana full timeout,11,21
69,1,4:29.0,,T. McConnell enters the game for A. Holiday,11,21
70,1,4:24.0,F. VanVleet misses 3-pt jump shot from 25 ft,,11,21
71,1,4:21.0,,Defensive rebound by M. Turner,11,21
72,1,4:09.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by T. McConnell),11,24
73,1,3:45.0,O. Anunoby misses 2-pt layup from 2 ft (block by M. Turner),,11,24
74,1,3:44.0,Offensive rebound by S. Ibaka,,11,24
75,1,3:43.0,S. Ibaka makes 2-pt layup at rim,,13,24
76,1,3:22.0,,M. Turner makes 3-pt jump shot from 26 ft (assist by J. Holiday),13,27
77,1,3:22.0,C. Boucher enters the game for S. Ibaka,,13,27
78,1,3:22.0,K. Lowry enters the game for F. VanVleet,,13,27
79,1,3:22.0,,D. Sabonis enters the game for J. Lamb,13,27
80,1,3:22.0,,E. Sumner enters the game for M. Turner,13,27
81,1,3:03.0,T. Davis misses 2-pt layup from 2 ft,,13,27
82,1,3:00.0,,Defensive rebound by J. Holiday,13,27
83,1,2:57.0,,J. Holiday misses 3-pt jump shot from 25 ft,13,27
84,1,2:54.0,Defensive rebound by T. Davis,,13,27
85,1,2:40.0,C. Boucher misses 3-pt jump shot from 24 ft,,13,27
86,1,2:37.0,,Defensive rebound by Team,13,27
87,1,2:37.0,,D. McDermott enters the game for T. Warren,13,27
88,1,2:24.0,,Personal foul by R. Hollis-Jefferson (drawn by D. Sabonis),13,27
89,1,2:24.0,,D. Sabonis misses free throw 1 of 2,13,27
90,1,2:24.0,,Offensive rebound by Team,13,27
91,1,2:24.0,P. McCaw enters the game for O. Anunoby,,13,27
92,1,2:24.0,,D. Sabonis misses free throw 2 of 2,13,27
93,1,2:23.0,Defensive rebound by C. Boucher,,13,27
94,1,2:01.0,K. Lowry makes 2-pt jump shot from 23 ft,,15,27
95,1,1:46.0,,Shooting foul by C. Boucher (drawn by D. Sabonis),15,27
96,1,1:46.0,,D. Sabonis misses free throw 1 of 2,15,27
97,1,1:46.0,,Offensive rebound by Team,15,27
98,1,1:46.0,,D. Sabonis misses free throw 2 of 2,15,27
99,1,1:44.0,Defensive rebound by R. Hollis-Jefferson,,15,27
100,1,1:36.0,Shooting foul by D. Sabonis (drawn by K. Lowry),,15,27
101,1,1:36.0,K. Lowry makes free throw 1 of 2,,16,27
102,1,1:36.0,K. Lowry makes free throw 2 of 2,,17,27
103,1,1:28.0,,E. Sumner makes 3-pt jump shot from 26 ft (assist by D. McDermott),17,30
104,1,1:17.0,Shooting foul by E. Sumner (drawn by K. Lowry),,17,30
105,1,1:17.0,K. Lowry makes free throw 1 of 2,,18,30
106,1,1:17.0,K. Lowry makes free throw 2 of 2,,19,30
107,1,1:09.0,,D. McDermott misses 3-pt jump shot from 27 ft,19,30
108,1,1:06.0,Defensive rebound by R. Hollis-Jefferson,,19,30
109,1,1:02.0,K. Lowry misses 3-pt jump shot from 27 ft,,19,30
110,1,0:59.0,Offensive rebound by P. McCaw,,19,30
111,1,0:58.0,P. McCaw misses 3-pt jump shot from 25 ft,,19,30
112,1,0:53.0,,Defensive rebound by D. Sabonis,19,30
113,1,0:45.0,,J. Holiday misses 3-pt jump shot from 26 ft,19,30
114,1,0:41.0,Defensive rebound by C. Boucher,,19,30
115,1,0:34.0,T. Davis misses 3-pt jump shot from 22 ft,,19,30
116,1,0:30.0,,Defensive rebound by T. McConnell,19,30
117,1,0:24.0,,Turnover by T. McConnell (traveling),19,30
118,1,0:24.0,F. VanVleet enters the game for R. Hollis-Jefferson,,19,30
119,1,0:03.0,F. VanVleet misses 3-pt jump shot from 24 ft,,19,30
120,1,0:00.0,,Defensive rebound by Team,19,30
121,2,11:37.0,K. Lowry misses 2-pt jump shot from 15 ft (block by E. Sumner),,19,30
122,2,11:34.0,,Defensive rebound by D. Sabonis,19,30
123,2,11:31.0,,E. Sumner misses 2-pt layup from 4 ft,19,30
124,2,11:30.0,,Offensive rebound by E. Sumner,19,30
125,2,11:30.0,,Shooting foul by P. McCaw (drawn by E. Sumner),19,30
126,2,11:30.0,,E. Sumner makes free throw 1 of 2,19,31
127,2,11:30.0,,E. Sumner misses free throw 2 of 2,19,31
128,2,11:29.0,Defensive rebound by R. Hollis-Jefferson,,19,31
129,2,11:09.0,C. Boucher makes 2-pt layup from 1 ft (assist by K. Lowry),,21,31
130,2,10:54.0,,D. McDermott misses 3-pt jump shot from 23 ft,21,31
131,2,10:50.0,,Offensive rebound by J. Holiday,21,31
132,2,10:43.0,,E. Sumner misses 3-pt jump shot from 27 ft,21,31
133,2,10:40.0,,Offensive rebound by D. Sabonis,21,31
134,2,10:30.0,,D. Sabonis misses 2-pt layup from 3 ft,21,31
135,2,10:26.0,,Offensive rebound by J. Holiday,21,31
136,2,10:26.0,,Turnover by Team (shot clock),21,31
137,2,10:11.0,T. Davis misses 3-pt jump shot from 27 ft,,21,31
138,2,10:09.0,,Defensive rebound by E. Sumner,21,31
139,2,10:01.0,,D. Sabonis misses 2-pt layup from 2 ft (block by C. Boucher),21,31
140,2,9:57.0,Defensive rebound by C. Boucher,,21,31
141,2,9:55.0,Personal foul by D. McDermott (drawn by R. Hollis-Jefferson),,21,31
142,2,9:40.0,T. Davis misses 3-pt jump shot from 26 ft,,21,31
143,2,9:37.0,,Defensive rebound by D. Sabonis,21,31
144,2,9:34.0,,Turnover by D. Sabonis (bad pass),21,31
145,2,9:21.0,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by T. Davis),,23,31
146,2,9:13.0,,J. Holiday misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),23,31
147,2,9:10.0,Defensive rebound by C. Boucher,,23,31
148,2,9:08.0,Offensive foul by P. McCaw (drawn by T. McConnell),,23,31
149,2,9:08.0,Turnover by P. McCaw (offensive foul),,23,31
150,2,9:02.0,,Personal foul by C. Boucher (drawn by D. Sabonis),23,31
151,2,9:02.0,S. Ibaka enters the game for P. McCaw,,23,31
152,2,8:55.0,,Offensive foul by E. Sumner (drawn by R. Hollis-Jefferson),23,31
153,2,8:55.0,,Turnover by E. Sumner (offensive foul),23,31
154,2,8:42.0,S. Ibaka misses 2-pt layup from 5 ft (block by D. Sabonis),,23,31
155,2,8:41.0,Offensive rebound by Team,,23,31
156,2,8:38.0,Shooting foul by J. Holiday (drawn by R. Hollis-Jefferson),,23,31
157,2,8:38.0,R. Hollis-Jefferson makes free throw 1 of 2,,24,31
158,2,8:38.0,,J. Lamb enters the game for E. Sumner,24,31
159,2,8:38.0,R. Hollis-Jefferson makes free throw 2 of 2,,25,31
160,2,8:28.0,,Shooting foul by K. Lowry (drawn by D. McDermott),25,31
161,2,8:28.0,,D. McDermott makes free throw 1 of 2,25,32
162,2,8:28.0,,D. McDermott makes free throw 2 of 2,25,33
163,2,8:17.0,T. Davis misses 3-pt jump shot from 23 ft,,25,33
164,2,8:14.0,Offensive rebound by R. Hollis-Jefferson,,25,33
165,2,8:07.0,Offensive foul by T. Davis (drawn by J. Lamb),,25,33
166,2,8:07.0,Turnover by T. Davis (offensive foul),,25,33
167,2,8:07.0,F. VanVleet enters the game for T. Davis,,25,33
168,2,7:57.0,,D. Sabonis makes 2-pt jump shot from 5 ft (assist by T. McConnell),25,35
169,2,7:43.0,S. Ibaka misses 2-pt hook shot from 8 ft,,25,35
170,2,7:37.0,Offensive rebound by C. Boucher,,25,35
171,2,7:37.0,C. Boucher misses 2-pt layup at rim,,25,35
172,2,7:36.0,,Defensive rebound by T. McConnell,25,35
173,2,7:32.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by T. McConnell),25,38
174,2,7:18.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by K. Lowry),,27,38
175,2,7:06.0,,D. Sabonis makes 2-pt dunk from 2 ft (assist by D. McDermott),27,40
176,2,6:45.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by F. VanVleet),,29,40
177,2,6:38.0,,T. McConnell makes 2-pt jump shot from 13 ft,29,42
178,2,6:30.0,Turnover by F. VanVleet (out of bounds lost ball),,29,42
179,2,6:30.0,,Indiana full timeout,29,42
180,2,6:30.0,O. Anunoby enters the game for C. Boucher,,29,42
181,2,6:30.0,M. Miller enters the game for K. Lowry,,29,42
182,2,6:30.0,,T. Warren enters the game for J. Holiday,29,42
183,2,6:13.0,,T. McConnell misses 3-pt jump shot from 23 ft,29,42
184,2,6:09.0,,Offensive rebound by J. Lamb,29,42
185,2,6:08.0,,J. Lamb makes 2-pt jump shot from 10 ft,29,44
186,2,5:47.0,F. VanVleet misses 3-pt jump shot from 25 ft,,29,44
187,2,5:45.0,,Defensive rebound by D. Sabonis,29,44
188,2,5:39.0,,J. Lamb misses 3-pt jump shot from 26 ft,29,44
189,2,5:35.0,Defensive rebound by O. Anunoby,,29,44
190,2,5:30.0,F. VanVleet makes 2-pt layup from 1 ft,,31,44
191,2,5:09.0,,T. Warren misses 3-pt jump shot from 23 ft,31,44
192,2,5:06.0,Defensive rebound by O. Anunoby,,31,44
193,2,5:00.0,M. Miller misses 3-pt jump shot from 25 ft,,31,44
194,2,4:55.0,Offensive rebound by S. Ibaka,,31,44
195,2,4:54.0,S. Ibaka makes 2-pt jump shot from 5 ft,,33,44
196,2,4:40.0,,T. Warren makes 2-pt layup from 2 ft (assist by D. Sabonis),33,46
197,2,4:22.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,36,46
198,2,4:03.0,,D. McDermott misses 3-pt jump shot from 25 ft,36,46
199,2,3:59.0,Defensive rebound by R. Hollis-Jefferson,,36,46
200,2,3:55.0,F. VanVleet misses 3-pt jump shot from 22 ft,,36,46
201,2,3:51.0,Offensive rebound by Team,,36,46
202,2,3:51.0,,A. Holiday enters the game for T. McConnell,36,46
203,2,3:51.0,,M. Turner enters the game for D. Sabonis,36,46
204,2,3:44.0,O. Anunoby makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,38,46
205,2,3:32.0,,M. Turner makes 2-pt jump shot from 7 ft (assist by T. Warren),38,48
206,2,3:21.0,Shooting foul by D. McDermott (drawn by F. VanVleet),,38,48
207,2,3:21.0,F. VanVleet makes free throw 1 of 2,,39,48
208,2,3:21.0,,E. Sumner enters the game for D. McDermott,39,48
209,2,3:21.0,F. VanVleet makes free throw 2 of 2,,40,48
210,2,3:08.0,,T. Warren misses 3-pt jump shot from 23 ft,40,48
211,2,3:04.0,Defensive rebound by O. Anunoby,,40,48
212,2,2:56.0,O. Anunoby misses 3-pt jump shot from 23 ft,,40,48
213,2,2:53.0,,Defensive rebound by M. Turner,40,48
214,2,2:35.0,,E. Sumner makes 2-pt layup from 2 ft (assist by A. Holiday),40,50
215,2,2:24.0,Toronto full timeout,,40,50
216,2,2:24.0,K. Lowry enters the game for M. Miller,,40,50
217,2,2:14.0,S. Ibaka misses 3-pt jump shot from 26 ft,,40,50
218,2,2:10.0,,Defensive rebound by J. Lamb,40,50
219,2,2:02.0,,Turnover by E. Sumner (traveling),40,50
220,2,1:53.0,K. Lowry misses 3-pt jump shot from 25 ft,,40,50
221,2,1:51.0,,Defensive rebound by T. Warren,40,50
222,2,1:30.0,,A. Holiday misses 2-pt layup from 2 ft,40,50
223,2,1:28.0,Defensive rebound by S. Ibaka,,40,50
224,2,1:24.0,F. VanVleet misses 2-pt layup from 3 ft (block by T. Warren),,40,50
225,2,1:24.0,Offensive rebound by Team,,40,50
226,2,1:10.0,O. Anunoby makes 2-pt dunk from 1 ft (assist by F. VanVleet),,42,50
227,2,0:55.0,,J. Lamb makes 2-pt jump shot from 7 ft (assist by A. Holiday),42,52
228,2,0:43.0,S. Ibaka makes 2-pt dunk at rim (assist by F. VanVleet),,44,52
229,2,0:31.0,,A. Holiday misses 3-pt jump shot from 26 ft,44,52
230,2,0:26.0,,Offensive rebound by T. Warren,44,52
231,2,0:26.0,,M. Turner makes 2-pt layup from 2 ft (assist by T. Warren),44,54
232,2,0:07.0,Personal foul by M. Turner (drawn by K. Lowry),,44,54
233,2,0:04.0,F. VanVleet misses 3-pt jump shot from 22 ft,,44,54
234,2,0:04.0,Offensive rebound by O. Anunoby,,44,54
235,3,11:44.0,S. Ibaka makes 2-pt jump shot from 11 ft (assist by K. Lowry),,46,54
236,3,11:23.0,,Personal foul by S. Ibaka (drawn by D. Sabonis),46,54
237,3,11:15.0,,M. Turner makes 3-pt jump shot from 25 ft (assist by A. Holiday),46,57
238,3,10:58.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by F. VanVleet),,48,57
239,3,10:34.0,,A. Holiday makes 3-pt jump shot from 24 ft (assist by D. Sabonis),48,60
240,3,10:16.0,S. Ibaka misses 2-pt jump shot from 8 ft,,48,60
241,3,10:13.0,,Defensive rebound by M. Turner,48,60
242,3,10:05.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by J. Lamb),48,62
243,3,9:49.0,O. Anunoby makes 2-pt jump shot from 4 ft (assist by K. Lowry),,50,62
244,3,9:35.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by T. Warren),50,64
245,3,9:19.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by F. VanVleet),,53,64
246,3,9:05.0,,D. Sabonis misses 2-pt layup from 2 ft,53,64
247,3,9:02.0,Defensive rebound by K. Lowry,,53,64
248,3,8:58.0,O. Anunoby makes 2-pt jump shot from 21 ft (assist by S. Ibaka),,55,64
249,3,8:41.0,,T. Warren misses 2-pt jump shot from 10 ft,55,64
250,3,8:39.0,Defensive rebound by P. McCaw,,55,64
251,3,8:39.0,Personal foul by T. Warren (drawn by P. McCaw),,55,64
252,3,8:21.0,Turnover by F. VanVleet (bad pass; steal by A. Holiday),,55,64
253,3,8:18.0,,T. Warren makes 2-pt dunk from 1 ft (assist by A. Holiday),55,66
254,3,8:02.0,O. Anunoby makes 3-pt jump shot from 25 ft (assist by K. Lowry),,58,66
255,3,7:45.0,,T. Warren misses 2-pt jump shot from 13 ft (block by F. VanVleet),58,66
256,3,7:42.0,,Offensive rebound by D. Sabonis,58,66
257,3,7:40.0,,T. Warren misses 3-pt jump shot from 23 ft,58,66
258,3,7:38.0,Defensive rebound by S. Ibaka,,58,66
259,3,7:34.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by F. VanVleet),,61,66
260,3,7:32.0,,Indiana full timeout,61,66
261,3,7:15.0,,M. Turner misses 2-pt jump shot from 9 ft,61,66
262,3,7:12.0,Defensive rebound by S. Ibaka,,61,66
263,3,7:08.0,Shooting foul by A. Holiday (drawn by F. VanVleet),,61,66
264,3,7:08.0,F. VanVleet makes free throw 1 of 2,,62,66
265,3,7:08.0,F. VanVleet makes free throw 2 of 2,,63,66
266,3,6:52.0,,D. Sabonis misses 2-pt hook shot from 2 ft (block by S. Ibaka),63,66
267,3,6:49.0,Defensive rebound by K. Lowry,,63,66
268,3,6:45.0,K. Lowry misses 2-pt layup from 3 ft (block by A. Holiday),,63,66
269,3,6:45.0,Offensive rebound by Team,,63,66
270,3,6:36.0,Turnover by K. Lowry (lost ball; steal by J. Lamb),,63,66
271,3,6:26.0,,T. Warren misses 2-pt jump shot from 16 ft,63,66
272,3,6:23.0,Defensive rebound by S. Ibaka,,63,66
273,3,6:08.0,P. McCaw misses 2-pt layup from 3 ft,,63,66
274,3,6:06.0,,Defensive rebound by D. Sabonis,63,66
275,3,6:02.0,,J. Lamb misses 3-pt jump shot from 25 ft,63,66
276,3,5:58.0,Defensive rebound by O. Anunoby,,63,66
277,3,5:49.0,Personal foul by A. Holiday (drawn by K. Lowry),,63,66
278,3,5:49.0,,J. Holiday enters the game for A. Holiday,63,66
279,3,5:49.0,,T. McConnell enters the game for D. Sabonis,63,66
280,3,5:41.0,Turnover by F. VanVleet (lost ball; steal by J. Lamb),,63,66
281,3,5:33.0,,J. Lamb misses 2-pt jump shot from 16 ft,63,66
282,3,5:29.0,,Offensive rebound by T. Warren,63,66
283,3,5:28.0,,T. Warren makes 2-pt jump shot from 4 ft,63,68
284,3,5:08.0,S. Ibaka makes 2-pt jump shot from 2 ft (assist by K. Lowry),,65,68
285,3,4:56.0,,J. Lamb misses 2-pt jump shot from 6 ft,65,68
286,3,4:52.0,Defensive rebound by O. Anunoby,,65,68
287,3,4:49.0,F. VanVleet makes 2-pt layup from 2 ft,,67,68
288,3,4:32.0,,Shooting foul by P. McCaw (drawn by T. McConnell),67,68
289,3,4:32.0,,T. McConnell makes free throw 1 of 2,67,69
290,3,4:32.0,,D. McDermott enters the game for J. Lamb,67,69
291,3,4:32.0,,T. McConnell makes free throw 2 of 2,67,70
292,3,4:19.0,K. Lowry misses 3-pt jump shot from 26 ft,,67,70
293,3,4:15.0,,Defensive rebound by D. McDermott,67,70
294,3,4:02.0,,T. Warren makes 2-pt jump shot from 15 ft,67,72
295,3,3:44.0,O. Anunoby misses 3-pt jump shot from 26 ft,,67,72
296,3,3:41.0,Offensive rebound by F. VanVleet,,67,72
297,3,3:38.0,Turnover by F. VanVleet (bad pass; steal by J. Holiday),,67,72
298,3,3:35.0,,D. McDermott misses 3-pt jump shot from 23 ft,67,72
299,3,3:31.0,Defensive rebound by K. Lowry,,67,72
300,3,3:29.0,F. VanVleet makes 2-pt layup from 2 ft (assist by K. Lowry),,69,72
301,3,3:11.0,,T. McConnell misses 3-pt jump shot from 25 ft,69,72
302,3,3:06.0,Defensive rebound by O. Anunoby,,69,72
303,3,3:01.0,Turnover by S. Ibaka (traveling),,69,72
304,3,2:52.0,,T. McConnell makes 2-pt jump shot from 11 ft,69,74
305,3,2:40.0,Toronto full timeout,,69,74
306,3,2:40.0,C. Boucher enters the game for S. Ibaka,,69,74
307,3,2:40.0,T. Davis enters the game for P. McCaw,,69,74
308,3,2:40.0,R. Hollis-Jefferson enters the game for F. VanVleet,,69,74
309,3,2:36.0,R. Hollis-Jefferson misses 2-pt layup from 4 ft (block by T. Warren),,69,74
310,3,2:36.0,Offensive rebound by Team,,69,74
311,3,2:29.0,Shooting foul by M. Turner (drawn by C. Boucher),,69,74
312,3,2:29.0,C. Boucher misses free throw 1 of 2,,69,74
313,3,2:29.0,Offensive rebound by Team,,69,74
314,3,2:29.0,C. Boucher makes free throw 2 of 2,,70,74
315,3,2:20.0,,T. McConnell makes 2-pt jump shot from 15 ft,70,76
316,3,2:04.0,Shooting foul by T. Warren (drawn by O. Anunoby),,70,76
317,3,2:04.0,O. Anunoby misses free throw 1 of 2,,70,76
318,3,2:04.0,Offensive rebound by Team,,70,76
319,3,2:04.0,O. Anunoby makes free throw 2 of 2,,71,76
320,3,1:55.0,,T. McConnell misses 2-pt jump shot from 15 ft,71,76
321,3,1:52.0,Defensive rebound by O. Anunoby,,71,76
322,3,1:40.0,T. Davis misses 3-pt jump shot from 26 ft,,71,76
323,3,1:36.0,,Defensive rebound by D. McDermott,71,76
324,3,1:22.0,,Turnover by M. Turner (bad pass),71,76
325,3,1:07.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,74,76
326,3,0:45.0,,J. Holiday misses 3-pt jump shot from 24 ft,74,76
327,3,0:44.0,Defensive rebound by K. Lowry,,74,76
328,3,0:39.0,Turnover by K. Lowry (bad pass; steal by D. McDermott),,74,76
329,3,0:33.0,,T. McConnell makes 2-pt jump shot from 3 ft,74,78
330,3,0:28.0,K. Lowry makes 3-pt jump shot from 26 ft,,77,78
331,3,0:08.0,,T. Warren misses 2-pt jump shot from 18 ft,77,78
332,3,0:05.0,Defensive rebound by R. Hollis-Jefferson,,77,78
333,3,0:00.0,K. Lowry makes 2-pt layup from 3 ft,,79,78
334,4,11:42.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by E. Sumner),79,81
335,4,11:24.0,Personal foul by E. Sumner (drawn by C. Boucher),,79,81
336,4,11:11.0,O. Anunoby misses 3-pt jump shot from 23 ft,,79,81
337,4,11:07.0,Offensive rebound by C. Boucher,,79,81
338,4,11:07.0,Shooting foul by D. Sabonis (drawn by C. Boucher),,79,81
339,4,11:07.0,C. Boucher makes free throw 1 of 2,,80,81
340,4,11:07.0,C. Boucher makes free throw 2 of 2,,81,81
341,4,10:56.0,,D. McDermott misses 3-pt jump shot from 23 ft (block by O. Anunoby),81,81
342,4,10:55.0,,Offensive rebound by Team,81,81
343,4,10:46.0,,T. McConnell misses 2-pt jump shot from 12 ft,81,81
344,4,10:43.0,Defensive rebound by T. Davis,,81,81
345,4,10:37.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by T. Davis),,84,81
346,4,10:10.0,,J. Holiday makes 3-pt jump shot from 27 ft (assist by E. Sumner),84,84
347,4,9:42.0,Turnover by C. Boucher (out of bounds lost ball),,84,84
348,4,9:29.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by D. McDermott),84,86
349,4,9:29.0,,Shooting foul by C. Boucher (drawn by D. Sabonis),84,86
350,4,9:29.0,S. Ibaka enters the game for C. Boucher,,84,86
351,4,9:29.0,F. VanVleet enters the game for K. Lowry,,84,86
352,4,9:29.0,,D. Sabonis makes free throw 1 of 1,84,87
353,4,9:07.0,T. Davis makes 3-pt jump shot from 27 ft (assist by R. Hollis-Jefferson),,87,87
354,4,8:44.0,,D. Sabonis misses 2-pt hook shot from 5 ft,87,87
355,4,8:42.0,Defensive rebound by F. VanVleet,,87,87
356,4,8:28.0,T. Davis makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,90,87
357,4,8:26.0,,Indiana full timeout,90,87
358,4,8:26.0,,A. Holiday enters the game for J. Holiday,90,87
359,4,8:26.0,,T. Warren enters the game for E. Sumner,90,87
360,4,8:07.0,,A. Holiday misses 3-pt jump shot from 26 ft,90,87
361,4,8:05.0,,Offensive rebound by D. Sabonis,90,87
362,4,8:00.0,,T. McConnell makes 2-pt jump shot from 10 ft,90,89
363,4,7:41.0,F. VanVleet makes 2-pt layup from 2 ft,,92,89
364,4,7:21.0,,Turnover by T. Warren (lost ball; steal by F. VanVleet),92,89
365,4,7:17.0,F. VanVleet makes 2-pt layup from 3 ft,,94,89
366,4,6:50.0,,T. Warren makes 2-pt layup from 2 ft (assist by T. McConnell),94,91
367,4,6:34.0,S. Ibaka misses 3-pt jump shot from 26 ft,,94,91
368,4,6:31.0,,Defensive rebound by T. Warren,94,91
369,4,6:31.0,K. Lowry enters the game for O. Anunoby,,94,91
370,4,6:31.0,,M. Turner enters the game for T. McConnell,94,91
371,4,6:16.0,,T. Warren makes 2-pt layup from 1 ft (assist by A. Holiday),94,93
