,QUARTER,TIME_REMAINING,INDIANA_ACTION,HOUSTON_ACTION,INDIANA_SCORE,HOUSTON_SCORE
96,1,0:53.0,,B. McLemore enters the game for C. Clemons,20,21
97,1,0:45.0,T. Leaf makes 2-pt dunk from 2 ft (assist by T. McConnell),,22,21
98,1,0:32.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by R. Westbrook),22,23
99,1,0:13.0,T. McConnell misses 2-pt jump shot from 8 ft,,22,23
100,1,0:11.0,,Defensive rebound by R. Westbrook,22,23
101,1,0:01.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by R. Westbrook),22,26
102,2,11:49.0,,A. Rivers misses 2-pt layup from 3 ft,22,26
103,2,11:46.0,,Offensive rebound by R. Westbrook,22,26
104,2,11:46.0,,R. Westbrook makes 2-pt layup from 1 ft,22,28
105,2,11:29.0,T. Leaf makes 2-pt dunk from 1 ft (assist by T. McConnell),,24,28
106,2,11:18.0,,G. Clark misses 3-pt jump shot from 26 ft,24,28
107,2,11:16.0,Defensive rebound by D. McDermott,,24,28
108,2,11:10.0,Shooting foul by B. McLemore (drawn by G. Bitadze),,24,28
109,2,11:10.0,G. Bitadze makes free throw 1 of 2,,25,28
110,2,11:10.0,,P. Tucker enters the game for T. Sefolosha,25,28
111,2,11:10.0,G. Bitadze makes free throw 2 of 2,,26,28
112,2,11:04.0,,R. Westbrook misses 2-pt layup from 1 ft,26,28
113,2,11:03.0,Defensive rebound by T. Leaf,,26,28
114,2,10:46.0,D. McDermott makes 2-pt layup from 1 ft (assist by G. Bitadze),,28,28
115,2,10:39.0,,Offensive foul by P. Tucker (drawn by J. Holiday),28,28
116,2,10:39.0,,Turnover by P. Tucker (offensive foul),28,28
117,2,10:20.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by T. McConnell),,31,28
118,2,10:12.0,,Turnover by R. Westbrook (out of bounds lost ball),31,28
119,2,10:06.0,,Violation by Team (kicked ball),31,28
120,2,10:06.0,,J. Harden enters the game for A. Rivers,31,28
121,2,9:56.0,T. McConnell misses 2-pt jump shot from 12 ft,,31,28
122,2,9:55.0,,Defensive rebound by P. Tucker,31,28
123,2,9:47.0,,Shooting foul by J. Holiday (drawn by J. Harden),31,28
124,2,9:47.0,,J. Harden makes free throw 1 of 2,31,29
125,2,9:47.0,,J. Harden makes free throw 2 of 2,31,30
126,2,9:40.0,Personal foul by B. McLemore (drawn by D. McDermott),,31,30
127,2,9:23.0,Turnover by D. McDermott (lost ball; steal by J. Harden),,31,30
128,2,9:18.0,,B. McLemore misses 3-pt jump shot from 24 ft,31,30
129,2,9:14.0,Defensive rebound by T. Leaf,,31,30
130,2,9:08.0,Shooting foul by P. Tucker (drawn by T. Leaf),,31,30
131,2,9:08.0,T. Leaf misses free throw 1 of 2,,31,30
132,2,9:08.0,Offensive rebound by Team,,31,30
133,2,9:08.0,T. Leaf misses free throw 2 of 2,,31,30
134,2,9:08.0,Offensive rebound by T. Leaf,,31,30
135,2,9:04.0,T. Leaf misses 2-pt jump shot from 8 ft,,31,30
136,2,9:03.0,Offensive rebound by T. Leaf,,31,30
137,2,9:03.0,T. Leaf makes 2-pt layup at rim,,33,30
138,2,8:48.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by J. Harden),33,33
139,2,8:39.0,Indiana full timeout,,33,33
140,2,8:39.0,A. Holiday enters the game for T. Leaf,,33,33
141,2,8:39.0,D. Sabonis enters the game for T. McConnell,,33,33
142,2,8:39.0,,I. Hartenstein enters the game for G. Clark,33,33
143,2,8:27.0,D. Sabonis makes 2-pt hook shot from 4 ft,,35,33
144,2,8:11.0,,J. Harden misses 2-pt jump shot from 13 ft,35,33
145,2,8:08.0,Defensive rebound by G. Bitadze,,35,33
146,2,7:57.0,D. McDermott makes 2-pt jump shot from 18 ft (assist by D. Sabonis),,37,33
147,2,7:44.0,,J. Harden makes 3-pt jump shot from 26 ft,37,36
148,2,7:30.0,Shooting foul by I. Hartenstein (drawn by D. Sabonis),,37,36
149,2,7:30.0,D. Sabonis makes free throw 1 of 2,,38,36
150,2,7:30.0,,T. Chandler enters the game for I. Hartenstein,38,36
151,2,7:30.0,,A. Rivers enters the game for R. Westbrook,38,36
152,2,7:30.0,D. Sabonis makes free throw 2 of 2,,39,36
153,2,7:23.0,,J. Harden misses 3-pt jump shot from 26 ft,39,36
154,2,7:22.0,Defensive rebound by G. Bitadze,,39,36
155,2,7:05.0,J. Holiday misses 3-pt jump shot from 24 ft,,39,36
156,2,7:04.0,,Defensive rebound by A. Rivers,39,36
157,2,6:58.0,,J. Harden misses 2-pt jump shot from 1 ft,39,36
158,2,6:56.0,,Offensive rebound by P. Tucker,39,36
159,2,6:48.0,,J. Harden misses 3-pt jump shot from 25 ft,39,36
160,2,6:46.0,Defensive rebound by D. Sabonis,,39,36
161,2,6:37.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by A. Holiday),,42,36
162,2,6:20.0,,A. Rivers makes 2-pt jump shot from 4 ft,42,38
163,2,6:10.0,Personal foul by A. Rivers (drawn by D. Sabonis),,42,38
164,2,6:10.0,D. Sabonis misses free throw 1 of 2,,42,38
165,2,6:10.0,Offensive rebound by Team,,42,38
166,2,6:10.0,T. Warren enters the game for J. Holiday,,42,38
167,2,6:10.0,,C. Clemons enters the game for B. McLemore,42,38
168,2,6:10.0,D. Sabonis makes free throw 2 of 2,,43,38
169,2,6:03.0,,C. Clemons misses 3-pt jump shot from 29 ft,43,38
170,2,6:01.0,Defensive rebound by Team,,43,38
171,2,5:48.0,T. Warren misses 3-pt jump shot from 23 ft,,43,38
172,2,5:47.0,,Defensive rebound by P. Tucker,43,38
173,2,5:36.0,,J. Harden misses 2-pt layup from 1 ft,43,38
174,2,5:35.0,Defensive rebound by D. McDermott,,43,38
175,2,5:25.0,D. Sabonis makes 2-pt layup from 1 ft,,45,38
176,2,5:05.0,,C. Clemons misses 2-pt layup from 1 ft (block by G. Bitadze),45,38
177,2,5:04.0,Defensive rebound by G. Bitadze,,45,38
178,2,5:00.0,Shooting foul by J. Harden (drawn by T. Warren),,45,38
179,2,5:00.0,T. Warren makes free throw 1 of 2,,46,38
180,2,5:00.0,,R. Westbrook enters the game for C. Clemons,46,38
181,2,5:00.0,T. Warren makes free throw 2 of 2,,47,38
182,2,4:50.0,,J. Harden makes 2-pt jump shot from 4 ft,47,40
183,2,4:37.0,A. Holiday misses 2-pt jump shot from 19 ft,,47,40
184,2,4:36.0,,Defensive rebound by R. Westbrook,47,40
185,2,4:34.0,,Personal foul by A. Holiday (drawn by R. Westbrook),47,40
186,2,4:34.0,J. Holiday enters the game for G. Bitadze,,47,40
187,2,4:29.0,,Personal foul by A. Holiday (drawn by T. Chandler),47,40
188,2,4:29.0,T. McConnell enters the game for A. Holiday,,47,40
189,2,4:22.0,,Personal foul by T. Warren (drawn by J. Harden),47,40
190,2,4:14.0,,R. Westbrook misses 3-pt jump shot from 26 ft,47,40
191,2,4:13.0,Defensive rebound by D. Sabonis,,47,40
192,2,4:04.0,J. Holiday misses 3-pt jump shot from 25 ft,,47,40
193,2,4:03.0,,Defensive rebound by J. Harden,47,40
194,2,3:54.0,,J. Harden makes 3-pt jump shot from 27 ft,47,43
195,2,3:28.0,T. Warren misses 2-pt jump shot from 11 ft,,47,43
196,2,3:27.0,,Defensive rebound by P. Tucker,47,43
197,2,3:22.0,,A. Rivers misses 3-pt jump shot from 23 ft,47,43
198,2,3:22.0,Defensive rebound by J. Holiday,,47,43
199,2,3:08.0,D. McDermott misses 2-pt layup from 2 ft,,47,43
200,2,3:06.0,Offensive rebound by D. Sabonis,,47,43
201,2,3:03.0,D. Sabonis misses 2-pt hook shot from 6 ft,,47,43
202,2,3:02.0,Offensive rebound by D. Sabonis,,47,43
203,2,2:58.0,D. Sabonis misses 2-pt layup from 4 ft (block by T. Chandler),,47,43
204,2,2:57.0,,Defensive rebound by R. Westbrook,47,43
205,2,2:45.0,,J. Harden misses 3-pt jump shot from 25 ft,47,43
206,2,2:43.0,Defensive rebound by Team,,47,43
207,2,2:43.0,,Houston full timeout,47,43
208,2,2:43.0,J. Sampson enters the game for D. McDermott,,47,43
209,2,2:25.0,Turnover by J. Sampson (bad pass; steal by R. Westbrook),,47,43
210,2,2:21.0,,Shooting foul by J. Sampson (drawn by R. Westbrook),47,43
211,2,2:21.0,,R. Westbrook makes free throw 1 of 2,47,44
212,2,2:21.0,,R. Westbrook makes free throw 2 of 2,47,45
213,2,2:05.0,Turnover by T. McConnell (bad pass; steal by A. Rivers),,47,45
214,2,1:49.0,,J. Harden makes 3-pt jump shot from 27 ft,47,48
215,2,1:34.0,T. Warren misses 2-pt jump shot from 11 ft,,47,48
216,2,1:33.0,,Defensive rebound by T. Chandler,47,48
217,2,1:30.0,,Personal foul by J. Sampson (drawn by A. Rivers),47,48
218,2,1:30.0,,A. Rivers makes free throw 1 of 2,47,49
219,2,1:30.0,,A. Rivers makes free throw 2 of 2,47,50
220,2,1:17.0,Turnover by T. McConnell (bad pass; steal by P. Tucker),,47,50
221,2,1:14.0,,P. Tucker makes 2-pt layup from 1 ft,47,52
222,2,1:14.0,,Shooting foul by T. Warren (drawn by P. Tucker),47,52
223,2,1:14.0,D. McDermott enters the game for T. Warren,,47,52
224,2,1:14.0,,P. Tucker misses free throw 1 of 1,47,52
225,2,1:14.0,Defensive rebound by J. Holiday,,47,52
226,2,1:01.0,D. McDermott misses 3-pt jump shot from 24 ft,,47,52
227,2,1:00.0,,Defensive rebound by T. Chandler,47,52
228,2,0:54.0,,Personal foul by T. McConnell (drawn by R. Westbrook),47,52
229,2,0:54.0,,R. Westbrook makes free throw 1 of 2,47,53
230,2,0:54.0,,R. Westbrook makes free throw 2 of 2,47,54
231,2,0:44.0,T. McConnell makes 2-pt layup from 1 ft,,49,54
232,2,0:30.0,,J. Harden misses 2-pt jump shot from 7 ft,49,54
233,2,0:30.0,Defensive rebound by Team,,49,54
234,2,0:08.0,D. McDermott misses 3-pt jump shot from 24 ft,,49,54
235,2,0:07.0,,Defensive rebound by P. Tucker,49,54
236,3,11:48.0,,R. Westbrook misses 2-pt jump shot from 4 ft,49,54
237,3,11:47.0,Defensive rebound by D. Sabonis,,49,54
238,3,11:27.0,Turnover by D. Sabonis (traveling),,49,54
239,3,11:16.0,,B. McLemore misses 3-pt jump shot from 23 ft,49,54
240,3,11:15.0,,Offensive rebound by B. McLemore,49,54
241,3,11:14.0,,Personal foul by A. Holiday (drawn by B. McLemore),49,54
242,3,11:03.0,,B. McLemore misses 3-pt jump shot from 23 ft,49,54
243,3,11:02.0,,Offensive rebound by T. Chandler,49,54
244,3,10:47.0,,J. Harden makes 2-pt layup from 1 ft,49,56
245,3,10:36.0,Turnover by A. Holiday (bad pass; steal by P. Tucker),,49,56
246,3,10:32.0,,P. Tucker misses 2-pt layup from 1 ft,49,56
247,3,10:32.0,Defensive rebound by Team,,49,56
248,3,10:32.0,,Loose ball foul by R. Westbrook (drawn by D. Sabonis),49,56
249,3,10:15.0,J. Sampson makes 2-pt dunk at rim (assist by D. Sabonis),,51,56
250,3,9:50.0,,J. Harden makes 2-pt jump shot from 8 ft,51,58
251,3,9:41.0,A. Holiday makes 3-pt jump shot from 27 ft,,54,58
252,3,9:21.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by J. Harden),54,61
253,3,9:10.0,J. Holiday misses 3-pt jump shot from 23 ft,,54,61
254,3,9:09.0,Offensive rebound by J. Sampson,,54,61
255,3,8:56.0,D. Sabonis makes 2-pt hook shot from 8 ft (assist by A. Holiday),,56,61
256,3,8:46.0,,R. Westbrook misses 2-pt jump shot from 19 ft,56,61
257,3,8:45.0,Defensive rebound by J. Holiday,,56,61
258,3,8:28.0,J. Sampson misses 3-pt jump shot from 24 ft,,56,61
259,3,8:28.0,,Defensive rebound by B. McLemore,56,61
260,3,8:13.0,,J. Harden makes 2-pt jump shot from 6 ft,56,63
261,3,7:58.0,Shooting foul by R. Westbrook (drawn by T. Warren),,56,63
262,3,7:58.0,T. Warren makes free throw 1 of 2,,57,63
263,3,7:58.0,T. Warren misses free throw 2 of 2,,57,63
264,3,7:58.0,,Defensive rebound by P. Tucker,57,63
265,3,7:51.0,,R. Westbrook misses 3-pt jump shot from 26 ft,57,63
266,3,7:50.0,Defensive rebound by J. Holiday,,57,63
267,3,7:45.0,Shooting foul by P. Tucker (drawn by T. Warren),,57,63
268,3,7:45.0,T. Warren makes free throw 1 of 2,,58,63
269,3,7:45.0,T. Warren makes free throw 2 of 2,,59,63
270,3,7:32.0,,Personal foul by T. Warren (drawn by J. Harden),59,63
271,3,7:32.0,,Technical foul by T. Warren,59,63
272,3,7:32.0,D. McDermott enters the game for T. Warren,,59,63
273,3,7:32.0,,J. Harden makes technical free throw,59,64
274,3,7:29.0,,Turnover by J. Harden (step out of bounds),59,64
275,3,7:16.0,D. Sabonis makes 2-pt layup from 2 ft,,61,64
276,3,7:05.0,,R. Westbrook makes 2-pt jump shot from 12 ft,61,66
277,3,6:46.0,A. Holiday misses 3-pt jump shot from 26 ft,,61,66
278,3,6:44.0,,Defensive rebound by P. Tucker,61,66
279,3,6:33.0,,Shooting foul by D. McDermott (drawn by B. McLemore),61,66
280,3,6:33.0,,Houston full timeout,61,66
281,3,6:33.0,,I. Hartenstein enters the game for T. Chandler,61,66
282,3,6:33.0,,A. Rivers enters the game for R. Westbrook,61,66
283,3,6:33.0,,B. McLemore makes free throw 1 of 2,61,67
284,3,6:33.0,,B. McLemore misses free throw 2 of 2,61,67
285,3,6:33.0,Defensive rebound by D. Sabonis,,61,67
286,3,6:10.0,Turnover by D. Sabonis (bad pass; steal by A. Rivers),,61,67
287,3,5:56.0,,Turnover by J. Harden (bad pass; steal by A. Holiday),61,67
288,3,5:52.0,J. Holiday makes 2-pt dunk from 1 ft (assist by A. Holiday),,63,67
289,3,5:31.0,,B. McLemore makes 3-pt jump shot from 25 ft,63,70
290,3,5:16.0,D. McDermott misses 2-pt jump shot from 5 ft,,63,70
291,3,5:14.0,,Defensive rebound by J. Harden,63,70
292,3,5:05.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by J. Harden),63,73
293,3,4:53.0,A. Holiday makes 2-pt jump shot from 1 ft,,65,73
294,3,4:38.0,,B. McLemore misses 3-pt jump shot from 27 ft,65,73
295,3,4:38.0,Defensive rebound by A. Holiday,,65,73
296,3,4:32.0,J. Holiday misses 3-pt jump shot from 23 ft,,65,73
297,3,4:31.0,,Defensive rebound by P. Tucker,65,73
298,3,4:12.0,,A. Rivers misses 3-pt jump shot from 25 ft,65,73
299,3,4:11.0,,Offensive rebound by A. Rivers,65,73
300,3,4:10.0,,A. Rivers makes 2-pt layup from 1 ft,65,75
301,3,4:09.0,Indiana full timeout,,65,75
302,3,4:09.0,T. Leaf enters the game for A. Holiday,,65,75
303,3,4:09.0,T. McConnell enters the game for J. Holiday,,65,75
304,3,4:09.0,T. Warren enters the game for J. Sampson,,65,75
305,3,4:09.0,,T. Sefolosha enters the game for P. Tucker,65,75
306,3,3:50.0,D. McDermott misses 2-pt layup from 1 ft,,65,75
307,3,3:49.0,Offensive rebound by Team,,65,75
308,3,3:42.0,Offensive foul by T. Warren (drawn by I. Hartenstein),,65,75
309,3,3:42.0,Turnover by T. Warren (offensive foul),,65,75
310,3,3:42.0,Indiana full timeout,,65,75
311,3,3:42.0,Instant Replay (Challenge: Ruling Stands),,65,75
312,3,3:42.0,J. Holiday enters the game for T. Warren,,65,75
313,3,3:27.0,,Offensive foul by J. Harden (drawn by J. Holiday),65,75
314,3,3:27.0,,Turnover by J. Harden (offensive foul),65,75
315,3,3:11.0,Turnover by D. McDermott (bad pass; steal by T. Sefolosha),,65,75
316,3,2:58.0,,J. Harden misses 3-pt jump shot from 27 ft,65,75
317,3,2:57.0,Defensive rebound by T. Leaf,,65,75
318,3,2:46.0,Shooting foul by T. Sefolosha (drawn by D. Sabonis),,65,75
319,3,2:46.0,D. Sabonis makes free throw 1 of 2,,66,75
320,3,2:46.0,,R. Westbrook enters the game for J. Harden,66,75
321,3,2:46.0,D. Sabonis makes free throw 2 of 2,,67,75
322,3,2:24.0,,R. Westbrook misses 3-pt jump shot from 25 ft,67,75
323,3,2:22.0,Defensive rebound by Team,,67,75
324,3,2:22.0,G. Bitadze enters the game for D. Sabonis,,67,75
325,3,2:22.0,,P. Tucker enters the game for I. Hartenstein,67,75
326,3,2:04.0,G. Bitadze makes 2-pt hook shot from 3 ft (assist by T. McConnell),,69,75
327,3,1:53.0,,A. Rivers misses 2-pt layup from 2 ft,69,75
328,3,1:53.0,Defensive rebound by Team,,69,75
329,3,1:53.0,,Loose ball foul by P. Tucker (drawn by T. McConnell),69,75
330,3,1:53.0,T. McConnell makes free throw 1 of 2,,70,75
331,3,1:53.0,T. McConnell makes free throw 2 of 2,,71,75
332,3,1:40.0,,Personal foul by D. McDermott (drawn by P. Tucker),71,75
333,3,1:40.0,,Instant Replay (Request: Ruling Stands),71,75
334,3,1:33.0,,B. McLemore misses 3-pt jump shot from 27 ft,71,75
335,3,1:32.0,Defensive rebound by J. Holiday,,71,75
336,3,1:19.0,T. Leaf makes 2-pt layup from 1 ft (assist by T. McConnell),,73,75
337,3,1:09.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,73,75
338,3,1:07.0,Defensive rebound by Team,,73,75
339,3,1:07.0,,Loose ball foul by R. Westbrook (drawn by T. Leaf),73,75
340,3,1:07.0,T. Leaf makes free throw 1 of 2,,74,75
341,3,1:07.0,T. Leaf makes free throw 2 of 2,,75,75
342,3,0:48.0,,A. Rivers makes 2-pt jump shot from 7 ft,75,77
343,3,0:37.0,D. McDermott makes 2-pt jump shot from 10 ft (assist by T. McConnell),,77,77
344,3,0:30.0,,R. Westbrook misses 3-pt jump shot from 26 ft,77,77
345,3,0:27.0,Defensive rebound by Team,,77,77
346,3,0:08.0,T. Leaf makes 2-pt dunk from 1 ft (assist by T. McConnell),,79,77
347,3,0:01.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),79,80
348,3,0:00.0,J. Holiday misses 3-pt jump shot from 63 ft,,79,80
349,3,0:00.0,Offensive rebound by Team,,79,80
350,4,11:43.0,T. McConnell makes 2-pt jump shot from 4 ft,,81,80
351,4,11:24.0,,T. Sefolosha misses 3-pt jump shot from 26 ft,81,80
352,4,11:23.0,Defensive rebound by D. McDermott,,81,80
353,4,11:05.0,G. Bitadze misses 2-pt jump shot from 11 ft,,81,80
354,4,11:04.0,,Defensive rebound by P. Tucker,81,80
355,4,10:55.0,,Shooting foul by G. Bitadze (drawn by J. Harden),81,80
356,4,10:55.0,,J. Harden makes free throw 1 of 2,81,81
357,4,10:55.0,,J. Harden makes free throw 2 of 2,81,82
358,4,10:39.0,Personal foul by J. Harden (drawn by J. Holiday),,81,82
359,4,10:31.0,T. McConnell makes 2-pt layup at rim (assist by T. Leaf),,83,82
360,4,10:12.0,,J. Harden misses 3-pt jump shot from 26 ft,83,82
361,4,10:11.0,Defensive rebound by D. McDermott,,83,82
362,4,10:05.0,T. McConnell makes 2-pt layup from 1 ft,,85,82
363,4,10:05.0,Shooting foul by T. Sefolosha (drawn by T. McConnell),,85,82
364,4,10:05.0,T. McConnell misses free throw 1 of 1,,85,82
365,4,10:04.0,,Defensive rebound by Team,85,82
366,4,9:52.0,,R. Westbrook makes 2-pt layup from 2 ft,85,84
367,4,9:34.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Holiday),,88,84
368,4,9:26.0,,R. Westbrook makes 2-pt layup from 2 ft,88,86
369,4,9:26.0,Violation by Team (def goaltending),,88,86
370,4,9:05.0,Personal foul by T. Sefolosha (drawn by J. Holiday),,88,86
371,4,9:05.0,,B. McLemore enters the game for T. Sefolosha,88,86
372,4,8:57.0,Offensive foul by T. McConnell (drawn by A. Rivers),,88,86
373,4,8:57.0,Turnover by T. McConnell (offensive foul),,88,86
374,4,8:57.0,D. Sabonis enters the game for G. Bitadze,,88,86
375,4,8:48.0,,R. Westbrook misses 2-pt layup from 1 ft,88,86
376,4,8:47.0,Defensive rebound by T. Leaf,,88,86
377,4,8:26.0,J. Holiday misses 3-pt jump shot from 25 ft,,88,86
378,4,8:24.0,Offensive rebound by T. Leaf,,88,86
379,4,8:17.0,D. Sabonis misses 2-pt layup from 3 ft,,88,86
380,4,8:16.0,,Defensive rebound by P. Tucker,88,86
381,4,8:10.0,,R. Westbrook misses 2-pt layup from 1 ft,88,86
382,4,8:08.0,,Offensive rebound by Team,88,86
383,4,8:08.0,Loose ball foul by D. Sabonis (drawn by R. Westbrook),,88,86
384,4,8:08.0,,T. Chandler enters the game for R. Westbrook,88,86
