,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
58,1,4:17.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),18,22
59,1,3:53.0,D. Booker makes 2-pt jump shot from 12 ft,,20,22
60,1,3:40.0,,Personal foul by D. Booker (drawn by B. Bogdanović),20,22
61,1,3:40.0,,B. Bogdanović makes free throw 1 of 2,20,23
62,1,3:40.0,A. Baynes enters the game for D. Ayton,,20,23
63,1,3:40.0,D. Šarić enters the game for M. Bridges,,20,23
64,1,3:40.0,,M. Conley enters the game for D. Mitchell,20,23
65,1,3:40.0,,B. Bogdanović makes free throw 2 of 2,20,24
66,1,3:24.0,D. Booker makes 2-pt layup from 6 ft (assist by A. Baynes),,22,24
67,1,3:06.0,,J. Clarkson misses 3-pt jump shot from 25 ft,22,24
68,1,3:04.0,Defensive rebound by D. Šarić,,22,24
69,1,2:43.0,E. Okobo misses 2-pt jump shot from 7 ft,,22,24
70,1,2:40.0,,Defensive rebound by B. Bogdanović,22,24
71,1,2:34.0,,B. Bogdanović makes 2-pt jump shot from 10 ft,22,26
72,1,2:11.0,Turnover by D. Booker (lost ball; steal by B. Bogdanović),,22,26
73,1,2:07.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),22,29
74,1,1:47.0,A. Baynes makes 3-pt jump shot from 26 ft (assist by D. Booker),,25,29
75,1,1:28.0,,M. Conley makes 2-pt jump shot from 15 ft,25,31
76,1,1:13.0,Turnover by D. Booker (bad pass; steal by J. Clarkson),,25,31
77,1,1:00.0,,J. Clarkson makes 2-pt jump shot from 9 ft,25,33
78,1,0:49.0,Personal foul by R. O'Neale (drawn by A. Baynes),,25,33
79,1,0:49.0,R. Rubio enters the game for E. Okobo,,25,33
80,1,0:49.0,,T. Bradley enters the game for B. Bogdanović,25,33
81,1,0:49.0,,G. Niang enters the game for R. Gobert,25,33
82,1,0:42.0,Shooting foul by M. Conley (drawn by R. Rubio),,25,33
83,1,0:42.0,R. Rubio makes free throw 1 of 2,,26,33
84,1,0:42.0,J. Carter enters the game for D. Booker,,26,33
85,1,0:42.0,R. Rubio makes free throw 2 of 2,,27,33
86,1,0:36.0,,M. Conley makes 2-pt jump shot from 10 ft,27,35
87,1,0:18.0,A. Baynes misses 2-pt jump shot from 12 ft,,27,35
88,1,0:15.0,Offensive rebound by R. Rubio,,27,35
89,1,0:05.0,J. Carter misses 3-pt jump shot from 26 ft,,27,35
90,1,0:01.0,,Defensive rebound by R. O'Neale,27,35
91,1,0:00.0,,R. O'Neale misses 3-pt jump shot from 38 ft,27,35
92,1,0:00.0,,Offensive rebound by Team,27,35
93,2,11:43.0,A. Baynes misses 3-pt jump shot from 24 ft,,27,35
94,2,11:41.0,,Defensive rebound by G. Niang,27,35
95,2,11:26.0,,J. Clarkson misses 2-pt jump shot from 10 ft,27,35
96,2,11:24.0,Defensive rebound by R. Rubio,,27,35
97,2,11:19.0,R. Rubio misses 2-pt layup from 1 ft,,27,35
98,2,11:16.0,Offensive rebound by A. Baynes,,27,35
99,2,11:16.0,A. Baynes makes 2-pt layup from 1 ft,,29,35
100,2,10:58.0,,Personal foul by A. Baynes (drawn by J. Clarkson),29,35
101,2,10:50.0,,Shooting foul by A. Baynes (drawn by J. Ingles),29,35
102,2,10:50.0,,J. Ingles makes free throw 1 of 2,29,36
103,2,10:50.0,,J. Ingles makes free throw 2 of 2,29,37
104,2,10:38.0,R. Rubio makes 2-pt jump shot from 16 ft,,31,37
105,2,10:20.0,,J. Clarkson misses 2-pt jump shot from 8 ft,31,37
106,2,10:16.0,,Offensive rebound by J. Clarkson,31,37
107,2,10:15.0,,J. Clarkson makes 2-pt layup from 2 ft,31,39
108,2,10:00.0,Shooting foul by M. Conley (drawn by R. Rubio),,31,39
109,2,10:00.0,R. Rubio misses free throw 1 of 3,,31,39
110,2,10:00.0,Offensive rebound by Team,,31,39
111,2,10:00.0,R. Rubio makes free throw 2 of 3,,32,39
112,2,10:00.0,D. Ayton enters the game for A. Baynes,,32,39
113,2,10:00.0,K. Oubre enters the game for C. Johnson,,32,39
114,2,10:00.0,,R. O'Neale enters the game for M. Conley,32,39
115,2,10:00.0,R. Rubio makes free throw 3 of 3,,33,39
116,2,9:48.0,,Shooting foul by D. Šarić (drawn by T. Bradley),33,39
117,2,9:48.0,,T. Bradley makes free throw 1 of 2,33,40
118,2,9:48.0,,T. Bradley makes free throw 2 of 2,33,41
119,2,9:37.0,Personal foul by T. Bradley (drawn by D. Ayton),,33,41
120,2,9:30.0,D. Šarić makes 2-pt layup from 2 ft,,35,41
121,2,9:10.0,,Shooting foul by D. Ayton (drawn by R. O'Neale),35,41
122,2,9:10.0,,R. O'Neale misses free throw 1 of 2,35,41
123,2,9:10.0,,Offensive rebound by Team,35,41
124,2,9:10.0,,R. O'Neale makes free throw 2 of 2,35,42
125,2,9:04.0,,Violation by Team (kicked ball),35,42
126,2,8:57.0,D. Ayton makes 2-pt dunk from 3 ft (assist by R. Rubio),,37,42
127,2,8:34.0,,J. Ingles misses 3-pt jump shot from 26 ft,37,42
128,2,8:31.0,Defensive rebound by R. Rubio,,37,42
129,2,8:12.0,J. Carter misses 2-pt layup from 4 ft,,37,42
130,2,8:12.0,Offensive rebound by Team,,37,42
131,2,8:12.0,D. Booker enters the game for J. Carter,,37,42
132,2,8:12.0,,D. Mitchell enters the game for J. Ingles,37,42
133,2,8:09.0,D. Šarić makes 2-pt hook shot from 4 ft (assist by D. Booker),,39,42
134,2,8:00.0,,Technical foul by D. Ayton,39,42
135,2,8:00.0,,D. Mitchell makes technical free throw,39,43
136,2,8:00.0,,R. Gobert enters the game for T. Bradley,39,43
137,2,7:50.0,,Personal foul by R. Rubio (drawn by R. Gobert),39,43
138,2,7:50.0,,R. Gobert makes free throw 1 of 2,39,44
139,2,7:50.0,M. Bridges enters the game for D. Šarić,,39,44
140,2,7:50.0,,B. Bogdanović enters the game for G. Niang,39,44
141,2,7:50.0,,R. Gobert misses free throw 2 of 2,39,44
142,2,7:48.0,Defensive rebound by D. Ayton,,39,44
143,2,7:36.0,R. Rubio makes 2-pt layup from 3 ft,,41,44
144,2,7:18.0,,D. Mitchell misses 3-pt jump shot from 25 ft,41,44
145,2,7:17.0,Defensive rebound by D. Booker,,41,44
146,2,7:13.0,K. Oubre misses 3-pt jump shot from 25 ft,,41,44
147,2,7:11.0,,Defensive rebound by D. Mitchell,41,44
148,2,7:11.0,Technical foul by Q. Snyder,,41,44
149,2,7:11.0,D. Booker makes technical free throw,,42,44
150,2,7:11.0,,Utah full timeout,42,44
151,2,6:53.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by B. Bogdanović),42,46
152,2,6:41.0,Shooting foul by R. Gobert (drawn by K. Oubre),,42,46
153,2,6:41.0,K. Oubre makes free throw 1 of 2,,43,46
154,2,6:41.0,E. Okobo enters the game for R. Rubio,,43,46
155,2,6:41.0,K. Oubre makes free throw 2 of 2,,44,46
156,2,6:17.0,,D. Mitchell misses 3-pt jump shot from 23 ft,44,46
157,2,6:16.0,,Offensive rebound by Team,44,46
158,2,6:16.0,,Turnover by Team (shot clock),44,46
159,2,5:54.0,D. Booker misses 2-pt jump shot from 5 ft,,44,46
160,2,5:52.0,,Defensive rebound by R. O'Neale,44,46
161,2,5:48.0,,J. Clarkson misses 3-pt jump shot from 25 ft,44,46
162,2,5:45.0,Defensive rebound by D. Booker,,44,46
163,2,5:40.0,D. Booker misses 2-pt layup from 2 ft,,44,46
164,2,5:39.0,,Defensive rebound by R. O'Neale,44,46
165,2,5:39.0,A. Baynes enters the game for D. Ayton,,44,46
166,2,5:39.0,,J. Ingles enters the game for R. O'Neale,44,46
167,2,5:30.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,44,46
168,2,5:28.0,Defensive rebound by A. Baynes,,44,46
169,2,5:19.0,E. Okobo misses 2-pt jump shot from 11 ft,,44,46
170,2,5:15.0,Offensive rebound by A. Baynes,,44,46
171,2,5:15.0,A. Baynes makes 2-pt layup from 1 ft,,46,46
172,2,5:00.0,,D. Mitchell makes 2-pt layup from 2 ft,46,48
173,2,4:50.0,D. Booker misses 2-pt jump shot from 14 ft,,46,48
174,2,4:47.0,,Defensive rebound by R. Gobert,46,48
175,2,4:42.0,,Personal foul by D. Booker (drawn by R. Gobert),46,48
176,2,4:42.0,,R. Gobert makes free throw 1 of 2,46,49
177,2,4:42.0,,R. O'Neale enters the game for J. Clarkson,46,49
178,2,4:42.0,,R. Gobert makes free throw 2 of 2,46,50
179,2,4:27.0,D. Booker makes 3-pt jump shot from 23 ft,,49,50
180,2,4:03.0,,J. Ingles misses 3-pt jump shot from 23 ft,49,50
181,2,4:00.0,Defensive rebound by E. Okobo,,49,50
182,2,3:56.0,Shooting foul by R. O'Neale (drawn by D. Booker),,49,50
183,2,3:56.0,D. Booker makes free throw 1 of 2,,50,50
184,2,3:56.0,D. Booker makes free throw 2 of 2,,51,50
185,2,3:32.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by J. Ingles),51,52
186,2,3:14.0,Turnover by E. Okobo (bad pass; steal by B. Bogdanović),,51,52
187,2,2:50.0,,R. Gobert misses 2-pt layup from 1 ft,51,52
188,2,2:47.0,Defensive rebound by K. Oubre,,51,52
189,2,2:36.0,Turnover by D. Booker (lost ball; steal by D. Mitchell),,51,52
190,2,2:33.0,,Shooting foul by D. Booker (drawn by D. Mitchell),51,52
191,2,2:33.0,Phoenix full timeout,,51,52
192,2,2:33.0,D. Ayton enters the game for A. Baynes,,51,52
193,2,2:33.0,C. Johnson enters the game for D. Booker,,51,52
194,2,2:33.0,R. Rubio enters the game for E. Okobo,,51,52
195,2,2:33.0,,D. Mitchell makes free throw 1 of 2,51,53
196,2,2:33.0,,D. Mitchell makes free throw 2 of 2,51,54
197,2,2:23.0,K. Oubre misses 2-pt jump shot from 9 ft,,51,54
198,2,2:20.0,,Defensive rebound by R. O'Neale,51,54
199,2,2:16.0,,Turnover by J. Ingles (out of bounds lost ball),51,54
200,2,2:00.0,C. Johnson makes 2-pt layup from 2 ft (assist by D. Ayton),,53,54
201,2,1:46.0,,Personal foul by R. Rubio (drawn by D. Mitchell),53,54
202,2,1:46.0,,D. Mitchell makes free throw 1 of 2,53,55
203,2,1:46.0,,D. Mitchell makes free throw 2 of 2,53,56
204,2,1:34.0,Shooting foul by R. Gobert (drawn by M. Bridges),,53,56
205,2,1:34.0,M. Bridges makes free throw 1 of 2,,54,56
206,2,1:34.0,M. Bridges makes free throw 2 of 2,,55,56
207,2,1:25.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,55,56
208,2,1:20.0,,Offensive rebound by R. O'Neale,55,56
209,2,1:18.0,,R. Gobert makes 2-pt dunk from 1 ft (assist by R. O'Neale),55,58
210,2,1:01.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by R. Rubio),,58,58
211,2,0:52.0,,Personal foul by C. Johnson (drawn by B. Bogdanović),58,58
212,2,0:52.0,,B. Bogdanović makes free throw 1 of 2,58,59
213,2,0:52.0,,B. Bogdanović makes free throw 2 of 2,58,60
214,2,0:37.0,D. Ayton makes 2-pt jump shot from 6 ft (assist by R. Rubio),,60,60
215,2,0:18.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Mitchell),60,62
216,2,0:07.0,Shooting foul by R. Gobert (drawn by R. Rubio),,60,62
217,2,0:07.0,R. Rubio makes free throw 1 of 2,,61,62
218,2,0:07.0,A. Baynes enters the game for D. Ayton,,61,62
219,2,0:07.0,J. Carter enters the game for K. Oubre,,61,62
220,2,0:07.0,,J. Clarkson enters the game for R. Gobert,61,62
221,2,0:07.0,R. Rubio makes free throw 2 of 2,,62,62
222,2,0:00.0,,J. Ingles misses 2-pt jump shot from 12 ft,62,62
223,2,0:00.0,,Offensive rebound by Team,62,62
224,3,11:47.0,D. Booker misses 2-pt jump shot from 15 ft,,62,62
225,3,11:44.0,Offensive rebound by D. Ayton,,62,62
226,3,11:41.0,Offensive foul by D. Ayton (drawn by R. Gobert),,62,62
227,3,11:41.0,Turnover by D. Ayton (offensive foul),,62,62
228,3,11:24.0,,Shooting foul by D. Ayton (drawn by R. Gobert),62,62
229,3,11:24.0,,R. Gobert makes free throw 1 of 2,62,63
230,3,11:24.0,A. Baynes enters the game for D. Ayton,,62,63
231,3,11:24.0,,R. Gobert makes free throw 2 of 2,62,64
232,3,11:09.0,R. Rubio misses 2-pt layup from 8 ft,,62,64
233,3,11:07.0,,Defensive rebound by R. Gobert,62,64
234,3,11:00.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,62,64
235,3,10:57.0,Defensive rebound by M. Bridges,,62,64
236,3,10:51.0,A. Baynes misses 2-pt jump shot from 9 ft,,62,64
237,3,10:48.0,,Defensive rebound by R. Gobert,62,64
238,3,10:45.0,,Turnover by M. Conley (bad pass; steal by K. Oubre),62,64
239,3,10:41.0,Turnover by K. Oubre (out of bounds lost ball),,62,64
240,3,10:26.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by K. Oubre),62,64
241,3,10:24.0,Defensive rebound by A. Baynes,,62,64
242,3,10:19.0,K. Oubre makes 2-pt dunk from 2 ft (assist by R. Rubio),,64,64
243,3,10:01.0,,Personal foul by K. Oubre (drawn by J. Ingles),64,64
244,3,9:57.0,,M. Conley makes 2-pt layup from 3 ft (assist by R. Gobert),64,66
245,3,9:50.0,R. Rubio makes 2-pt jump shot from 11 ft,,66,66
246,3,9:32.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,66,66
247,3,9:29.0,Defensive rebound by M. Bridges,,66,66
248,3,9:23.0,R. Rubio makes 2-pt jump shot from 11 ft,,68,66
249,3,9:15.0,,D. Mitchell misses 2-pt layup from 3 ft,68,66
250,3,9:12.0,Defensive rebound by D. Booker,,68,66
251,3,9:08.0,M. Bridges makes 2-pt layup from 2 ft (assist by D. Booker),,70,66
252,3,9:08.0,,Utah full timeout,70,66
253,3,8:58.0,,Offensive foul by J. Ingles (drawn by A. Baynes),70,66
254,3,8:58.0,,Turnover by J. Ingles (offensive foul),70,66
255,3,8:38.0,D. Booker makes 2-pt jump shot from 6 ft,,72,66
256,3,8:30.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Mitchell),72,68
257,3,8:16.0,R. Rubio misses 2-pt jump shot from 12 ft,,72,68
258,3,8:12.0,Offensive rebound by A. Baynes,,72,68
259,3,8:12.0,A. Baynes misses 2-pt layup at rim,,72,68
260,3,8:11.0,,Defensive rebound by R. Gobert,72,68
261,3,8:06.0,,Shooting foul by M. Bridges (drawn by D. Mitchell),72,68
262,3,8:06.0,,D. Mitchell makes free throw 1 of 2,72,69
263,3,8:06.0,,D. Mitchell makes free throw 2 of 2,72,70
264,3,7:58.0,Personal foul by D. Mitchell (drawn by M. Bridges),,72,70
265,3,7:55.0,K. Oubre misses 3-pt jump shot from 25 ft,,72,70
266,3,7:52.0,Offensive rebound by A. Baynes,,72,70
267,3,7:44.0,D. Booker misses 2-pt jump shot from 19 ft,,72,70
268,3,7:41.0,,Defensive rebound by R. Gobert,72,70
269,3,7:29.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Mitchell),72,73
270,3,7:13.0,D. Booker makes 2-pt jump shot from 15 ft (assist by R. Rubio),,74,73
271,3,6:58.0,,D. Mitchell misses 2-pt jump shot from 16 ft,74,73
272,3,6:56.0,,Offensive rebound by Team,74,73
273,3,6:56.0,Loose ball foul by M. Bridges (drawn by R. Gobert),,74,73
274,3,6:56.0,,J. Clarkson enters the game for M. Conley,74,73
275,3,6:56.0,,R. O'Neale enters the game for J. Ingles,74,73
276,3,6:53.0,,Offensive foul by B. Bogdanović (drawn by R. Rubio),74,73
277,3,6:53.0,,Turnover by B. Bogdanović (offensive foul),74,73
278,3,6:40.0,A. Baynes makes 2-pt hook shot from 3 ft (assist by K. Oubre),,76,73
279,3,6:40.0,,Violation by Team (def goaltending),76,73
280,3,6:40.0,,Violation by Team (delay of game),76,73
281,3,6:26.0,,Turnover by D. Mitchell (lost ball; steal by R. Rubio),76,73
282,3,6:21.0,K. Oubre misses 2-pt layup from 3 ft,,76,73
283,3,6:20.0,,Defensive rebound by R. O'Neale,76,73
284,3,6:12.0,,B. Bogdanović misses 2-pt layup from 3 ft,76,73
285,3,6:09.0,Defensive rebound by R. Rubio,,76,73
286,3,6:00.0,Shooting foul by J. Clarkson (drawn by D. Booker),,76,73
287,3,6:00.0,D. Booker makes free throw 1 of 2,,77,73
288,3,6:00.0,D. Booker makes free throw 2 of 2,,78,73
289,3,5:50.0,,R. Gobert makes 2-pt dunk from 3 ft (assist by R. O'Neale),78,75
290,3,5:32.0,K. Oubre makes 2-pt dunk from 2 ft (assist by R. Rubio),,80,75
291,3,5:12.0,,Personal foul by M. Bridges (drawn by D. Mitchell),80,75
292,3,5:12.0,,D. Mitchell misses free throw 1 of 2,80,75
293,3,5:12.0,,Offensive rebound by Team,80,75
294,3,5:12.0,J. Carter enters the game for M. Bridges,,80,75
295,3,5:12.0,C. Johnson enters the game for R. Rubio,,80,75
296,3,5:12.0,,D. Mitchell makes free throw 2 of 2,80,76
297,3,4:56.0,K. Oubre makes 3-pt jump shot from 23 ft (assist by J. Carter),,83,76
298,3,4:43.0,,Personal foul by D. Booker (drawn by J. Clarkson),83,76
299,3,4:43.0,,J. Clarkson makes free throw 1 of 2,83,77
300,3,4:43.0,Phoenix full timeout,,83,77
301,3,4:43.0,,J. Clarkson makes free throw 2 of 2,83,78
302,3,4:30.0,K. Oubre misses 2-pt jump shot from 8 ft,,83,78
303,3,4:28.0,Offensive rebound by A. Baynes,,83,78
304,3,4:27.0,A. Baynes misses 2-pt layup from 3 ft,,83,78
305,3,4:24.0,,Defensive rebound by B. Bogdanović,83,78
306,3,4:11.0,,Shooting foul by J. Carter (drawn by D. Mitchell),83,78
307,3,4:11.0,,D. Mitchell makes free throw 1 of 2,83,79
308,3,4:11.0,,D. Mitchell makes free throw 2 of 2,83,80
309,3,4:02.0,Personal foul by R. O'Neale (drawn by D. Booker),,83,80
310,3,4:02.0,,E. Mudiay enters the game for B. Bogdanović,83,80
311,3,4:00.0,D. Booker misses 2-pt jump shot from 14 ft,,83,80
312,3,3:56.0,Offensive rebound by A. Baynes,,83,80
313,3,3:56.0,A. Baynes misses 2-pt layup at rim,,83,80
314,3,3:56.0,,Defensive rebound by R. O'Neale,83,80
315,3,3:53.0,,Shooting foul by C. Johnson (drawn by R. O'Neale),83,80
316,3,3:53.0,,R. O'Neale misses free throw 1 of 2,83,80
317,3,3:53.0,,Offensive rebound by Team,83,80
318,3,3:53.0,D. Šarić enters the game for A. Baynes,,83,80
319,3,3:53.0,,R. O'Neale makes free throw 2 of 2,83,81
320,3,3:37.0,Shooting foul by E. Mudiay (drawn by D. Booker),,83,81
321,3,3:37.0,D. Booker makes free throw 1 of 2,,84,81
322,3,3:37.0,D. Booker misses free throw 2 of 2,,84,81
323,3,3:35.0,,Defensive rebound by R. Gobert,84,81
324,3,3:18.0,,D. Mitchell misses 2-pt jump shot from 20 ft,84,81
325,3,3:16.0,Defensive rebound by J. Carter,,84,81
326,3,3:11.0,C. Johnson makes 3-pt jump shot from 25 ft (assist by J. Carter),,87,81
327,3,2:52.0,,D. Mitchell misses 2-pt layup from 4 ft,87,81
328,3,2:50.0,,Offensive rebound by D. Mitchell,87,81
329,3,2:50.0,,D. Mitchell makes 2-pt layup from 1 ft,87,83
330,3,2:32.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by D. Booker),,90,83
331,3,2:13.0,,Turnover by R. Gobert (lost ball; steal by C. Johnson),90,83
332,3,2:05.0,J. Carter makes 3-pt jump shot from 24 ft (assist by D. Booker),,93,83
333,3,2:03.0,,Utah full timeout,93,83
334,3,2:03.0,,T. Bradley enters the game for R. Gobert,93,83
335,3,2:03.0,,M. Conley enters the game for D. Mitchell,93,83
336,3,1:44.0,,M. Conley makes 2-pt jump shot from 4 ft,93,85
337,3,1:29.0,D. Šarić makes 2-pt layup from 2 ft (assist by J. Carter),,95,85
338,3,1:19.0,,J. Clarkson makes 2-pt jump shot from 5 ft,95,87
339,3,1:19.0,,Shooting foul by J. Carter (drawn by J. Clarkson),95,87
340,3,1:19.0,R. Rubio enters the game for D. Booker,,95,87
341,3,1:19.0,,J. Morgan enters the game for T. Bradley,95,87
342,3,1:19.0,,J. Clarkson makes free throw 1 of 1,95,88
343,3,1:07.0,J. Carter misses 2-pt layup from 2 ft,,95,88
344,3,1:04.0,,Defensive rebound by R. O'Neale,95,88
345,3,0:58.0,,Turnover by J. Clarkson (lost ball; steal by J. Carter),95,88
346,3,0:54.0,J. Carter makes 2-pt layup from 2 ft,,97,88
347,3,0:38.0,,Turnover by E. Mudiay (traveling),97,88
348,3,0:25.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Šarić),,99,88
349,3,0:00.0,,E. Mudiay misses 2-pt jump shot from 4 ft,99,88
350,3,0:00.0,Defensive rebound by D. Šarić,,99,88
351,4,11:37.0,,Turnover by J. Clarkson (lost ball; steal by R. Rubio),99,88
352,4,11:31.0,R. Rubio misses 3-pt jump shot from 24 ft,,99,88
353,4,11:30.0,Offensive rebound by Team,,99,88
354,4,11:30.0,,Loose ball foul by J. Clarkson (drawn by D. Šarić),99,88
355,4,11:15.0,Turnover by Team (shot clock),,99,88
356,4,11:15.0,,D. Mitchell enters the game for J. Clarkson,99,88
357,4,11:03.0,,Turnover by M. Conley (bad pass),99,88
358,4,10:47.0,J. Carter makes 3-pt jump shot from 25 ft (assist by D. Šarić),,102,88
359,4,10:33.0,,Personal foul by R. Rubio (drawn by M. Conley),102,88
360,4,10:22.0,,M. Conley misses 2-pt jump shot from 8 ft,102,88
361,4,10:22.0,,Offensive rebound by Team,102,88
362,4,10:20.0,,D. Mitchell makes 3-pt jump shot from 22 ft (assist by J. Ingles),102,91
363,4,10:04.0,Shooting foul by D. Mitchell (drawn by D. Šarić),,102,91
364,4,10:04.0,D. Šarić makes free throw 1 of 2,,103,91
365,4,10:04.0,,R. Gobert enters the game for J. Morgan,103,91
366,4,10:04.0,D. Šarić makes free throw 2 of 2,,104,91
367,4,9:53.0,,G. Niang misses 3-pt jump shot from 25 ft,104,91
368,4,9:50.0,Defensive rebound by D. Šarić,,104,91
369,4,9:42.0,K. Oubre makes 2-pt dunk from 3 ft (assist by C. Johnson),,106,91
370,4,9:42.0,,Technical foul by K. Oubre,106,91
371,4,9:42.0,,D. Mitchell misses technical free throw,106,91
372,4,9:42.0,,Offensive rebound by Team,106,91
373,4,9:26.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by J. Ingles),106,94
374,4,9:23.0,Phoenix full timeout,,106,94
375,4,9:23.0,M. Bridges enters the game for C. Johnson,,106,94
376,4,9:23.0,,B. Bogdanović enters the game for G. Niang,106,94
377,4,9:11.0,Offensive foul by D. Šarić (drawn by M. Conley),,106,94
378,4,9:11.0,Turnover by D. Šarić (offensive foul),,106,94
379,4,9:01.0,,Turnover by M. Conley (bad pass; steal by R. Rubio),106,94
380,4,8:54.0,Turnover by D. Šarić (bad pass; steal by R. Gobert),,106,94
381,4,8:49.0,,Offensive foul by J. Ingles (drawn by M. Bridges),106,94
