,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHICAGO_ACTION,DALLAS_SCORE,CHICAGO_SCORE
33,1,7:13.0,L. Dončić misses 3-pt jump shot from 28 ft,,15,9
34,1,7:09.0,,Defensive rebound by T. Young,15,9
35,1,6:55.0,,D. Gafford makes 2-pt layup at rim (assist by T. Satoranský),15,11
36,1,6:34.0,,Chicago full timeout,15,11
37,1,6:34.0,B. Marjanović enters the game for T. Hardaway,,15,11
38,1,6:34.0,D. Wright enters the game for M. Kleber,,15,11
39,1,6:31.0,Offensive foul by L. Dončić (drawn by T. Young),,15,11
40,1,6:31.0,Turnover by L. Dončić (offensive foul),,15,11
41,1,6:17.0,,C. White makes 2-pt jump shot from 10 ft (assist by T. Satoranský),15,13
42,1,6:06.0,B. Marjanović makes 2-pt layup from 1 ft (assist by L. Dončić),,17,13
43,1,5:48.0,,Turnover by C. White (out of bounds lost ball),17,13
44,1,5:30.0,C. Lee misses 3-pt jump shot from 23 ft,,17,13
45,1,5:26.0,Offensive rebound by D. Finney-Smith,,17,13
46,1,5:22.0,Offensive foul by B. Marjanović (drawn by S. Harrison),,17,13
47,1,5:22.0,Turnover by B. Marjanović (offensive foul),,17,13
48,1,5:16.0,,T. Satoranský misses 3-pt jump shot from 27 ft,17,13
49,1,5:13.0,Defensive rebound by L. Dončić,,17,13
50,1,5:05.0,L. Dončić misses 2-pt layup from 1 ft,,17,13
51,1,5:05.0,Offensive rebound by B. Marjanović,,17,13
52,1,5:00.0,B. Marjanović misses 2-pt layup from 1 ft,,17,13
53,1,4:59.0,Offensive rebound by B. Marjanović,,17,13
54,1,4:59.0,B. Marjanović makes 2-pt layup from 1 ft,,19,13
55,1,4:46.0,,S. Harrison misses 2-pt layup from 2 ft,19,13
56,1,4:44.0,Defensive rebound by B. Marjanović,,19,13
57,1,4:36.0,Turnover by L. Dončić (bad pass; steal by C. White),,19,13
58,1,4:14.0,,Turnover by S. Harrison (bad pass; steal by C. Lee),19,13
59,1,4:02.0,Turnover by L. Dončić (lost ball),,19,13
60,1,4:02.0,,R. Arcidiacono enters the game for S. Harrison,19,13
61,1,4:02.0,,A. Mokoka enters the game for T. Satoranský,19,13
62,1,4:02.0,,O. Porter enters the game for T. Young,19,13
63,1,3:37.0,,C. White misses 3-pt jump shot from 25 ft,19,13
64,1,3:34.0,Defensive rebound by L. Dončić,,19,13
65,1,3:27.0,Personal foul by C. White (drawn by D. Finney-Smith),,19,13
66,1,3:12.0,L. Dončić makes 2-pt jump shot from 4 ft,,21,13
67,1,2:59.0,,C. White misses 2-pt jump shot from 22 ft,21,13
68,1,2:57.0,Defensive rebound by B. Marjanović,,21,13
69,1,2:47.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Wright),,23,13
70,1,2:35.0,,O. Porter misses 3-pt jump shot from 27 ft,23,13
71,1,2:35.0,Defensive rebound by B. Marjanović,,23,13
72,1,2:26.0,B. Marjanović misses 3-pt jump shot from 27 ft,,23,13
73,1,2:26.0,,Defensive rebound by R. Arcidiacono,23,13
74,1,2:16.0,,R. Arcidiacono makes 2-pt jump shot from 1 ft,23,15
75,1,2:16.0,Dallas full timeout,,23,15
76,1,2:16.0,T. Hardaway enters the game for D. Finney-Smith,,23,15
77,1,2:16.0,M. Kidd-Gilchrist enters the game for C. Lee,,23,15
78,1,2:16.0,M. Kleber enters the game for B. Marjanović,,23,15
79,1,2:16.0,,W. Carter enters the game for D. Gafford,23,15
80,1,1:58.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Wright),,26,15
81,1,1:39.0,,O. Porter misses 2-pt jump shot from 17 ft,26,15
82,1,1:37.0,Defensive rebound by D. Wright,,26,15
83,1,1:31.0,T. Hardaway misses 3-pt jump shot from 25 ft,,26,15
84,1,1:28.0,,Defensive rebound by R. Arcidiacono,26,15
85,1,1:16.0,,A. Mokoka misses 3-pt jump shot from 24 ft,26,15
86,1,1:13.0,Defensive rebound by M. Kleber,,26,15
87,1,1:00.0,T. Hardaway misses 3-pt jump shot from 25 ft,,26,15
88,1,0:54.0,,Defensive rebound by O. Porter,26,15
89,1,0:47.0,,O. Porter makes 2-pt jump shot from 19 ft,26,17
90,1,0:37.0,Personal foul by W. Carter (drawn by L. Dončić),,26,17
91,1,0:37.0,J. Barea enters the game for D. Wright,,26,17
92,1,0:29.0,L. Dončić makes 2-pt jump shot from 6 ft (assist by J. Barea),,28,17
93,1,0:29.0,Shooting foul by R. Arcidiacono (drawn by L. Dončić),,28,17
94,1,0:29.0,L. Dončić makes free throw 1 of 1,,29,17
95,1,0:11.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by W. Carter),29,19
96,1,0:00.0,L. Dončić misses 3-pt jump shot from 27 ft,,29,19
97,1,0:00.0,Offensive rebound by Team,,29,19
98,2,11:47.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by C. White),29,22
99,2,11:23.0,J. Barea misses 2-pt layup from 3 ft,,29,22
100,2,11:21.0,,Defensive rebound by C. White,29,22
101,2,11:19.0,,C. White misses 2-pt layup from 3 ft (block by M. Kleber),29,22
102,2,11:19.0,,Offensive rebound by Team,29,22
103,2,11:16.0,,C. White misses 2-pt jump shot from 16 ft,29,22
104,2,11:14.0,Defensive rebound by Team,,29,22
105,2,11:04.0,T. Hardaway makes 2-pt layup from 1 ft (assist by J. Barea),,31,22
106,2,10:50.0,,C. White makes 2-pt layup from 1 ft,31,24
107,2,10:32.0,D. Wright misses 3-pt jump shot from 26 ft,,31,24
108,2,10:29.0,,Defensive rebound by C. White,31,24
109,2,10:25.0,,A. Mokoka misses 3-pt jump shot from 23 ft,31,24
110,2,10:21.0,,Offensive rebound by R. Arcidiacono,31,24
111,2,10:14.0,,R. Arcidiacono misses 2-pt jump shot from 13 ft,31,24
112,2,10:08.0,,Offensive rebound by W. Carter,31,24
113,2,10:08.0,,W. Carter misses 2-pt layup at rim,31,24
114,2,10:08.0,,Offensive rebound by R. Arcidiacono,31,24
115,2,10:06.0,,W. Carter makes 2-pt hook shot from 1 ft (assist by O. Porter),31,26
116,2,10:06.0,,Shooting foul by M. Kidd-Gilchrist (drawn by W. Carter),31,26
117,2,10:06.0,,D. Valentine enters the game for C. White,31,26
118,2,10:06.0,,W. Carter misses free throw 1 of 1,31,26
119,2,10:03.0,Defensive rebound by M. Kleber,,31,26
120,2,9:50.0,T. Hardaway misses 2-pt layup from 3 ft (block by O. Porter),,31,26
121,2,9:47.0,,Defensive rebound by D. Valentine,31,26
122,2,9:44.0,,O. Porter misses 3-pt jump shot from 26 ft,31,26
123,2,9:44.0,,Offensive rebound by D. Valentine,31,26
124,2,9:38.0,,D. Valentine makes 3-pt jump shot from 26 ft,31,29
125,2,9:14.0,M. Kleber misses 3-pt jump shot from 25 ft,,31,29
126,2,9:12.0,Offensive rebound by M. Kidd-Gilchrist,,31,29
127,2,9:12.0,Shooting foul by O. Porter (drawn by M. Kidd-Gilchrist),,31,29
128,2,9:12.0,M. Kidd-Gilchrist makes free throw 1 of 2,,32,29
129,2,9:12.0,,D. Gafford enters the game for W. Carter,32,29
130,2,9:12.0,M. Kidd-Gilchrist makes free throw 2 of 2,,33,29
131,2,8:57.0,,A. Mokoka makes 2-pt layup from 2 ft (assist by O. Porter),33,31
132,2,8:38.0,Shooting foul by A. Mokoka (drawn by J. Barea),,33,31
133,2,8:38.0,J. Barea misses free throw 1 of 2,,33,31
134,2,8:38.0,Offensive rebound by Team,,33,31
135,2,8:38.0,J. Barea makes free throw 2 of 2,,34,31
136,2,8:27.0,,O. Porter makes 2-pt jump shot from 7 ft (assist by D. Gafford),34,33
137,2,8:27.0,,Shooting foul by M. Kidd-Gilchrist (drawn by O. Porter),34,33
138,2,8:27.0,B. Marjanović enters the game for M. Kidd-Gilchrist,,34,33
139,2,8:27.0,,O. Porter makes free throw 1 of 1,34,34
140,2,8:08.0,J. Barea misses 3-pt jump shot from 26 ft,,34,34
141,2,8:04.0,,Defensive rebound by D. Valentine,34,34
142,2,7:56.0,,D. Valentine makes 2-pt jump shot from 9 ft,34,36
143,2,7:56.0,Dallas full timeout,,34,36
144,2,7:56.0,L. Dončić enters the game for D. Wright,,34,36
145,2,7:56.0,,T. Satoranský enters the game for A. Mokoka,34,36
146,2,7:56.0,,T. Young enters the game for O. Porter,34,36
147,2,7:40.0,T. Hardaway makes 2-pt layup from 2 ft (assist by L. Dončić),,36,36
148,2,7:23.0,,R. Arcidiacono misses 3-pt jump shot from 27 ft,36,36
149,2,7:20.0,Defensive rebound by M. Kleber,,36,36
150,2,7:12.0,Turnover by L. Dončić (bad pass; steal by R. Arcidiacono),,36,36
151,2,7:07.0,,T. Young makes 2-pt layup from 2 ft (assist by D. Valentine),36,38
152,2,6:50.0,M. Kleber makes 3-pt jump shot from 23 ft (assist by J. Barea),,39,38
153,2,6:37.0,,T. Satoranský misses 3-pt jump shot from 23 ft,39,38
154,2,6:33.0,Defensive rebound by B. Marjanović,,39,38
155,2,6:16.0,L. Dončić misses 3-pt jump shot from 29 ft,,39,38
156,2,6:13.0,,Defensive rebound by R. Arcidiacono,39,38
157,2,6:02.0,,D. Gafford misses 2-pt layup from 5 ft (block by B. Marjanović),39,38
158,2,6:00.0,Defensive rebound by B. Marjanović,,39,38
159,2,5:50.0,J. Barea misses 2-pt jump shot from 9 ft,,39,38
160,2,5:44.0,Offensive rebound by B. Marjanović,,39,38
161,2,5:44.0,B. Marjanović makes 2-pt layup from 1 ft,,41,38
162,2,5:35.0,,D. Valentine misses 3-pt jump shot from 27 ft,41,38
163,2,5:33.0,Defensive rebound by B. Marjanović,,41,38
164,2,5:23.0,L. Dončić makes 2-pt layup from 4 ft,,43,38
165,2,5:18.0,,Chicago full timeout,43,38
166,2,5:18.0,D. Finney-Smith enters the game for J. Barea,,43,38
167,2,5:18.0,J. Jackson enters the game for T. Hardaway,,43,38
168,2,5:18.0,C. Lee enters the game for M. Kleber,,43,38
169,2,5:18.0,,W. Carter enters the game for R. Arcidiacono,43,38
170,2,5:18.0,,C. White enters the game for D. Gafford,43,38
171,2,5:00.0,,W. Carter misses 2-pt layup from 2 ft,43,38
172,2,4:58.0,Defensive rebound by J. Jackson,,43,38
173,2,4:41.0,B. Marjanović makes 2-pt hook shot from 1 ft (assist by L. Dončić),,45,38
174,2,4:20.0,,D. Valentine misses 3-pt jump shot from 26 ft,45,38
175,2,4:15.0,,Offensive rebound by C. White,45,38
176,2,4:13.0,,D. Valentine makes 3-pt jump shot from 27 ft (assist by T. Young),45,41
177,2,3:56.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,45,41
178,2,3:54.0,,Defensive rebound by D. Valentine,45,41
179,2,3:50.0,,Turnover by C. White (lost ball; steal by J. Jackson),45,41
180,2,3:43.0,D. Finney-Smith makes 2-pt layup from 2 ft (assist by J. Jackson),,47,41
181,2,3:34.0,,D. Valentine makes 2-pt layup from 4 ft (assist by C. White),47,43
182,2,3:08.0,L. Dončić misses 3-pt jump shot from 29 ft,,47,43
183,2,3:05.0,,Defensive rebound by W. Carter,47,43
184,2,2:56.0,,Turnover by D. Valentine (bad pass; steal by C. Lee),47,43
185,2,2:55.0,C. Lee makes 2-pt layup from 1 ft,,49,43
186,2,2:55.0,Shooting foul by C. White (drawn by C. Lee),,49,43
187,2,2:55.0,,D. Gafford enters the game for W. Carter,49,43
188,2,2:55.0,C. Lee makes free throw 1 of 1,,50,43
189,2,2:37.0,,D. Valentine misses 3-pt jump shot from 28 ft,50,43
190,2,2:34.0,,Offensive rebound by T. Satoranský,50,43
191,2,2:28.0,,C. White misses 2-pt jump shot from 22 ft,50,43
192,2,2:26.0,Defensive rebound by B. Marjanović,,50,43
193,2,2:10.0,J. Jackson makes 2-pt layup from 2 ft (assist by D. Finney-Smith),,52,43
194,2,1:54.0,,D. Gafford makes 2-pt hook shot from 3 ft (assist by D. Valentine),52,45
195,2,1:40.0,L. Dončić misses 2-pt layup from 2 ft (block by D. Valentine),,52,45
196,2,1:39.0,,Defensive rebound by D. Gafford,52,45
197,2,1:32.0,,T. Satoranský misses 2-pt layup from 4 ft (block by J. Jackson),52,45
198,2,1:32.0,,Offensive rebound by T. Satoranský,52,45
199,2,1:28.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by C. White),52,48
200,2,1:09.0,J. Jackson misses 3-pt jump shot from 25 ft,,52,48
201,2,1:07.0,,Defensive rebound by T. Satoranský,52,48
202,2,1:03.0,,D. Valentine misses 3-pt jump shot from 23 ft,52,48
203,2,1:00.0,Defensive rebound by J. Jackson,,52,48
204,2,0:57.0,Personal foul by T. Satoranský (drawn by J. Jackson),,52,48
205,2,0:57.0,T. Hardaway enters the game for J. Jackson,,52,48
206,2,0:57.0,M. Kleber enters the game for B. Marjanović,,52,48
207,2,0:47.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by L. Dončić),,55,48
208,2,0:29.0,,C. White misses 2-pt layup from 2 ft,55,48
209,2,0:29.0,Defensive rebound by D. Finney-Smith,,55,48
210,2,0:15.0,L. Dončić makes 2-pt layup from 3 ft,,57,48
211,2,0:15.0,Shooting foul by T. Satoranský (drawn by L. Dončić),,57,48
212,2,0:15.0,L. Dončić makes free throw 1 of 1,,58,48
213,2,0:07.0,,Personal foul by M. Kleber (drawn by T. Satoranský),58,48
214,2,0:01.0,,C. White misses 3-pt jump shot from 26 ft,58,48
215,2,0:01.0,Defensive rebound by D. Finney-Smith,,58,48
216,3,11:42.0,,T. Young makes 2-pt layup from 1 ft,58,50
217,3,11:21.0,Turnover by C. Lee (lost ball; steal by S. Harrison),,58,50
218,3,11:06.0,,Chicago full timeout,58,50
219,3,11:06.0,,Instant Replay (Challenge: Ruling Stands),58,50
220,3,11:06.0,,T. Young makes 2-pt layup from 2 ft (assist by S. Harrison),58,52
221,3,11:06.0,,Shooting foul by C. Lee (drawn by T. Young),58,52
222,3,11:06.0,,T. Young makes free throw 1 of 1,58,53
223,3,10:42.0,L. Dončić misses 2-pt jump shot from 9 ft (block by S. Harrison),,58,53
224,3,10:40.0,,Defensive rebound by S. Harrison,58,53
225,3,10:40.0,,Shooting foul by T. Hardaway (drawn by S. Harrison),58,53
226,3,10:40.0,,S. Harrison makes free throw 1 of 2,58,54
227,3,10:40.0,,S. Harrison makes free throw 2 of 2,58,55
228,3,10:33.0,Turnover by C. Lee (lost ball; steal by S. Harrison),,58,55
229,3,10:25.0,,W. Carter makes 2-pt dunk from 1 ft (assist by T. Satoranský),58,57
230,3,10:25.0,Dallas full timeout,,58,57
231,3,10:14.0,L. Dončić makes 2-pt jump shot from 8 ft (assist by T. Hardaway),,60,57
232,3,10:14.0,Shooting foul by D. Valentine (drawn by L. Dončić),,60,57
233,3,10:14.0,L. Dončić makes free throw 1 of 1,,61,57
234,3,10:03.0,,D. Valentine makes 2-pt jump shot from 12 ft,61,59
235,3,9:43.0,T. Hardaway misses 2-pt layup from 7 ft (block by W. Carter),,61,59
236,3,9:40.0,,Defensive rebound by T. Satoranský,61,59
237,3,9:38.0,,T. Young misses 3-pt jump shot from 26 ft,61,59
238,3,9:35.0,Defensive rebound by M. Kleber,,61,59
239,3,9:22.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),,64,59
240,3,9:10.0,,T. Satoranský makes 2-pt jump shot from 18 ft,64,61
241,3,8:50.0,M. Kleber misses 3-pt jump shot from 26 ft,,64,61
242,3,8:48.0,,Defensive rebound by T. Young,64,61
243,3,8:39.0,,Turnover by W. Carter (lost ball; steal by C. Lee),64,61
244,3,8:30.0,L. Dončić misses 2-pt jump shot from 15 ft,,64,61
245,3,8:27.0,,Defensive rebound by W. Carter,64,61
246,3,8:17.0,,T. Satoranský makes 2-pt jump shot from 7 ft,64,63
247,3,7:55.0,T. Hardaway misses 3-pt jump shot from 26 ft,,64,63
248,3,7:52.0,,Defensive rebound by T. Young,64,63
249,3,7:50.0,,D. Valentine misses 3-pt jump shot from 25 ft,64,63
250,3,7:49.0,,Offensive rebound by Team,64,63
251,3,7:49.0,Loose ball foul by C. Lee (drawn by D. Valentine),,64,63
252,3,7:49.0,D. Wright enters the game for C. Lee,,64,63
253,3,7:49.0,,D. Gafford enters the game for W. Carter,64,63
254,3,7:49.0,,C. White enters the game for D. Valentine,64,63
255,3,7:38.0,,T. Young makes 2-pt layup from 2 ft,64,65
256,3,7:13.0,Turnover by Team (shot clock),,64,65
257,3,6:59.0,,Turnover by C. White (out of bounds lost ball),64,65
258,3,6:45.0,T. Hardaway misses 2-pt layup from 3 ft,,64,65
259,3,6:43.0,,Defensive rebound by T. Satoranský,64,65
260,3,6:37.0,,C. White makes 3-pt jump shot from 25 ft (assist by T. Satoranský),64,68
261,3,6:17.0,T. Hardaway misses 3-pt jump shot from 23 ft,,64,68
262,3,6:13.0,Offensive rebound by D. Finney-Smith,,64,68
263,3,6:12.0,L. Dončić misses 2-pt jump shot from 10 ft,,64,68
264,3,6:09.0,,Defensive rebound by D. Gafford,64,68
265,3,6:00.0,,S. Harrison misses 2-pt jump shot from 6 ft,64,68
266,3,5:58.0,Defensive rebound by M. Kleber,,64,68
267,3,5:58.0,B. Marjanović enters the game for M. Kleber,,64,68
268,3,5:41.0,L. Dončić makes 2-pt jump shot from 12 ft,,66,68
269,3,5:25.0,,Turnover by T. Young (out of bounds lost ball),66,68
270,3,5:04.0,Turnover by T. Hardaway (bad pass; steal by T. Satoranský),,66,68
271,3,5:00.0,,C. White misses 3-pt jump shot from 26 ft,66,68
272,3,4:57.0,Defensive rebound by D. Finney-Smith,,66,68
273,3,4:44.0,D. Finney-Smith makes 2-pt jump shot from 18 ft (assist by T. Hardaway),,68,68
274,3,4:19.0,,T. Satoranský makes 2-pt jump shot from 12 ft,68,70
275,3,4:13.0,Shooting foul by T. Satoranský (drawn by T. Hardaway),,68,70
276,3,4:13.0,T. Hardaway makes free throw 1 of 2,,69,70
277,3,4:13.0,,R. Arcidiacono enters the game for S. Harrison,69,70
278,3,4:13.0,,A. Mokoka enters the game for T. Satoranský,69,70
279,3,4:13.0,,O. Porter enters the game for T. Young,69,70
280,3,4:13.0,T. Hardaway makes free throw 2 of 2,,70,70
281,3,3:59.0,,C. White makes 3-pt jump shot from 27 ft (assist by R. Arcidiacono),70,73
282,3,3:41.0,B. Marjanović misses 2-pt dunk from 3 ft (block by D. Gafford),,70,73
283,3,3:41.0,Offensive rebound by Team,,70,73
284,3,3:41.0,C. Lee enters the game for T. Hardaway,,70,73
285,3,3:32.0,B. Marjanović makes 2-pt hook shot from 8 ft,,72,73
286,3,3:17.0,,Shooting foul by C. Lee (drawn by R. Arcidiacono),72,73
287,3,3:17.0,,R. Arcidiacono makes free throw 1 of 2,72,74
288,3,3:17.0,J. Jackson enters the game for C. Lee,,72,74
289,3,3:17.0,,R. Arcidiacono makes free throw 2 of 2,72,75
290,3,3:10.0,Personal foul by A. Mokoka (drawn by L. Dončić),,72,75
291,3,2:53.0,L. Dončić misses 3-pt jump shot from 32 ft,,72,75
292,3,2:53.0,Offensive rebound by Team,,72,75
293,3,2:53.0,Turnover by Team (shot clock),,72,75
294,3,2:36.0,,R. Arcidiacono makes 2-pt layup from 2 ft,72,77
295,3,2:22.0,Turnover by D. Wright (out of bounds lost ball),,72,77
296,3,2:22.0,,W. Carter enters the game for D. Gafford,72,77
297,3,1:58.0,,A. Mokoka makes 2-pt layup from 1 ft (assist by R. Arcidiacono),72,79
298,3,1:47.0,Personal foul by O. Porter (drawn by D. Finney-Smith),,72,79
299,3,1:37.0,Offensive foul by D. Finney-Smith (drawn by O. Porter),,72,79
300,3,1:37.0,Turnover by D. Finney-Smith (offensive foul),,72,79
301,3,1:27.0,,Turnover by R. Arcidiacono (bad pass),72,79
302,3,1:17.0,Personal foul by A. Mokoka (drawn by L. Dončić),,72,79
303,3,1:17.0,L. Dončić misses free throw 1 of 2,,72,79
304,3,1:17.0,Offensive rebound by Team,,72,79
305,3,1:17.0,L. Dončić makes free throw 2 of 2,,73,79
306,3,1:07.0,,Personal foul by D. Wright (drawn by R. Arcidiacono),73,79
307,3,1:07.0,,R. Arcidiacono misses free throw 1 of 2,73,79
308,3,1:07.0,,Offensive rebound by Team,73,79
309,3,1:07.0,T. Hardaway enters the game for D. Finney-Smith,,73,79
310,3,1:07.0,,R. Arcidiacono misses free throw 2 of 2,73,79
311,3,1:04.0,,Offensive rebound by R. Arcidiacono,73,79
312,3,1:03.0,,R. Arcidiacono makes 2-pt jump shot from 8 ft,73,81
313,3,0:43.0,T. Hardaway misses 3-pt jump shot from 25 ft,,73,81
314,3,0:40.0,,Defensive rebound by W. Carter,73,81
315,3,0:33.0,,C. White misses 3-pt jump shot from 25 ft,73,81
316,3,0:31.0,Defensive rebound by T. Hardaway,,73,81
317,3,0:13.0,T. Hardaway makes 2-pt layup from 2 ft,,75,81
318,3,0:02.0,,Turnover by C. White (lost ball; steal by B. Marjanović),75,81
319,3,0:00.0,J. Jackson misses 3-pt jump shot from 29 ft,,75,81
320,3,0:00.0,Offensive rebound by Team,,75,81
321,4,11:46.0,J. Jackson misses 3-pt jump shot from 27 ft,,75,81
322,4,11:42.0,,Defensive rebound by W. Carter,75,81
323,4,11:28.0,,O. Porter makes 2-pt jump shot from 9 ft,75,83
324,4,11:13.0,M. Kleber makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,78,83
325,4,11:00.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by C. White),78,86
326,4,11:00.0,,Shooting foul by J. Jackson (drawn by O. Porter),78,86
327,4,11:00.0,B. Marjanović enters the game for J. Jackson,,78,86
328,4,11:00.0,,D. Gafford enters the game for W. Carter,78,86
329,4,11:00.0,,O. Porter misses free throw 1 of 1,78,86
330,4,10:55.0,Defensive rebound by M. Kleber,,78,86
331,4,10:42.0,B. Marjanović makes 2-pt jump shot from 16 ft (assist by J. Barea),,80,86
332,4,10:26.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by C. White),80,88
333,4,10:19.0,T. Hardaway makes 3-pt jump shot from 28 ft (assist by D. Wright),,83,88
334,4,10:02.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Young),83,91
335,4,9:42.0,Turnover by D. Wright (bad pass),,83,91
336,4,9:42.0,,D. Valentine enters the game for C. White,83,91
337,4,9:22.0,,D. Valentine misses 3-pt jump shot from 25 ft,83,91
338,4,9:18.0,Defensive rebound by D. Wright,,83,91
339,4,9:18.0,Turnover by D. Wright (lost ball; steal by T. Young),,83,91
340,4,9:14.0,,T. Young misses 3-pt jump shot from 26 ft,83,91
341,4,9:11.0,Defensive rebound by D. Wright,,83,91
342,4,9:00.0,D. Wright misses 2-pt hook shot from 3 ft,,83,91
343,4,8:59.0,Offensive rebound by B. Marjanović,,83,91
344,4,8:58.0,B. Marjanović misses 2-pt dunk at rim,,83,91
345,4,8:58.0,Offensive rebound by B. Marjanović,,83,91
346,4,8:56.0,B. Marjanović makes 2-pt dunk at rim,,85,91
347,4,8:49.0,,Turnover by D. Valentine (lost ball; steal by T. Hardaway),85,91
348,4,8:45.0,T. Hardaway makes 2-pt layup from 1 ft,,87,91
349,4,8:44.0,,Chicago full timeout,87,91
350,4,8:22.0,,R. Arcidiacono makes 2-pt jump shot from 6 ft (assist by O. Porter),87,93
351,4,8:03.0,T. Hardaway makes 3-pt jump shot from 31 ft (assist by J. Barea),,90,93
352,4,7:40.0,,O. Porter misses 2-pt jump shot from 16 ft,90,93
353,4,7:36.0,Defensive rebound by D. Wright,,90,93
354,4,7:25.0,T. Hardaway misses 3-pt jump shot from 28 ft,,90,93
355,4,7:21.0,,Defensive rebound by T. Young,90,93
356,4,7:10.0,,D. Valentine misses 2-pt jump shot from 6 ft,90,93
357,4,7:08.0,Defensive rebound by D. Wright,,90,93
358,4,7:04.0,Personal foul by R. Arcidiacono (drawn by T. Hardaway),,90,93
359,4,7:04.0,,T. Satoranský enters the game for O. Porter,90,93
360,4,7:04.0,,C. White enters the game for D. Valentine,90,93
361,4,6:56.0,Turnover by T. Hardaway (traveling),,90,93
362,4,6:48.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,90,93
363,4,6:45.0,,Offensive rebound by T. Young,90,93
364,4,6:42.0,,T. Satoranský makes 3-pt jump shot from 26 ft (assist by T. Young),90,96
365,4,6:31.0,Offensive foul by J. Barea (drawn by R. Arcidiacono),,90,96
366,4,6:31.0,Turnover by J. Barea (offensive foul),,90,96
367,4,6:31.0,L. Dončić enters the game for J. Barea,,90,96
368,4,6:31.0,,A. Mokoka enters the game for R. Arcidiacono,90,96
369,4,6:19.0,,C. White makes 2-pt jump shot from 10 ft,90,98
370,4,6:18.0,Dallas full timeout,,90,98
371,4,6:18.0,D. Finney-Smith enters the game for T. Hardaway,,90,98
372,4,6:18.0,C. Lee enters the game for B. Marjanović,,90,98
373,4,5:54.0,C. Lee misses 3-pt jump shot from 25 ft,,90,98
374,4,5:51.0,,Defensive rebound by C. White,90,98
375,4,5:38.0,,T. Young misses 2-pt layup from 2 ft,90,98
376,4,5:36.0,,Offensive rebound by T. Young,90,98
377,4,5:33.0,,T. Young misses 2-pt layup from 1 ft,90,98
378,4,5:32.0,Defensive rebound by M. Kleber,,90,98
