,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
127,2,9:45.0,,Turnover by L. Williams (bad pass; steal by M. Bridges),23,33
128,2,9:37.0,Turnover by R. Rubio (bad pass; steal by R. McGruder),,23,33
129,2,9:37.0,K. Oubre enters the game for T. Jerome,,23,33
130,2,9:37.0,D. Šarić enters the game for F. Kaminsky,,23,33
131,2,9:37.0,,P. George enters the game for L. Shamet,23,33
132,2,9:16.0,,Turnover by P. George (bad pass; steal by K. Oubre),23,33
133,2,9:11.0,R. Rubio makes 2-pt layup from 2 ft (assist by D. Šarić),,25,33
134,2,8:54.0,,L. Williams makes 3-pt jump shot from 24 ft,25,36
135,2,8:43.0,R. Rubio misses 2-pt layup from 2 ft,,25,36
136,2,8:42.0,Offensive rebound by R. Rubio,,25,36
137,2,8:42.0,R. Rubio misses 2-pt layup from 1 ft,,25,36
138,2,8:40.0,,Defensive rebound by P. Patterson,25,36
139,2,8:33.0,,R. McGruder misses 3-pt jump shot from 23 ft,25,36
140,2,8:31.0,Defensive rebound by D. Ayton,,25,36
141,2,8:16.0,D. Ayton makes 2-pt hook shot from 2 ft,,27,36
142,2,7:59.0,,P. George makes 2-pt layup from 1 ft,27,38
143,2,7:48.0,D. Ayton makes 2-pt jump shot from 18 ft (assist by M. Bridges),,29,38
144,2,7:36.0,,Turnover by L. Williams (bad pass; steal by K. Oubre),29,38
145,2,7:36.0,K. Oubre makes 2-pt layup from 2 ft,,31,38
146,2,7:36.0,Shooting foul by P. George (drawn by K. Oubre),,31,38
147,2,7:36.0,E. Okobo enters the game for R. Rubio,,31,38
148,2,7:36.0,,P. Beverley enters the game for R. McGruder,31,38
149,2,7:36.0,,K. Leonard enters the game for P. Patterson,31,38
150,2,7:36.0,K. Oubre misses free throw 1 of 1,,31,38
151,2,7:34.0,Offensive rebound by Team,,31,38
152,2,7:27.0,K. Oubre makes 3-pt jump shot from 27 ft (assist by D. Ayton),,34,38
153,2,7:26.0,,LA Clippers full timeout,34,38
154,2,7:26.0,,I. Zubac enters the game for M. Harrell,34,38
155,2,7:13.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by L. Williams),34,40
156,2,7:00.0,K. Oubre makes 2-pt jump shot from 17 ft (assist by E. Okobo),,36,40
157,2,6:43.0,,Turnover by L. Williams (bad pass; steal by E. Okobo),36,40
158,2,6:36.0,D. Ayton misses 2-pt jump shot from 13 ft,,36,40
159,2,6:32.0,,Defensive rebound by I. Zubac,36,40
160,2,6:27.0,,Personal foul by K. Oubre (drawn by P. George),36,40
161,2,6:27.0,,M. Harkless enters the game for L. Williams,36,40
162,2,6:20.0,,P. George makes 2-pt jump shot from 20 ft,36,42
163,2,5:52.0,E. Okobo misses 3-pt jump shot from 27 ft,,36,42
164,2,5:50.0,,Defensive rebound by Team,36,42
165,2,5:50.0,Loose ball foul by D. Šarić (drawn by M. Harkless),,36,42
166,2,5:39.0,,P. George misses 3-pt jump shot from 27 ft,36,42
167,2,5:36.0,,Offensive rebound by M. Harkless,36,42
168,2,5:36.0,,M. Harkless misses 2-pt layup from 2 ft (block by M. Bridges),36,42
169,2,5:36.0,Defensive rebound by Team,,36,42
170,2,5:23.0,K. Oubre misses 2-pt jump shot from 5 ft,,36,42
171,2,5:18.0,Offensive rebound by D. Šarić,,36,42
172,2,5:09.0,D. Šarić misses 2-pt jump shot from 4 ft,,36,42
173,2,5:06.0,Offensive rebound by D. Ayton,,36,42
174,2,5:06.0,D. Ayton makes 2-pt layup from 1 ft,,38,42
175,2,4:51.0,,P. George misses 2-pt layup from 3 ft,38,42
176,2,4:51.0,,Offensive rebound by I. Zubac,38,42
177,2,4:50.0,,Shooting foul by D. Ayton (drawn by I. Zubac),38,42
178,2,4:50.0,,I. Zubac makes free throw 1 of 2,38,43
179,2,4:50.0,A. Baynes enters the game for D. Ayton,,38,43
180,2,4:50.0,R. Rubio enters the game for E. Okobo,,38,43
181,2,4:50.0,,I. Zubac makes free throw 2 of 2,38,44
182,2,4:37.0,Turnover by M. Bridges (traveling),,38,44
183,2,4:19.0,,K. Leonard misses 2-pt jump shot from 11 ft,38,44
184,2,4:19.0,,Offensive rebound by Team,38,44
185,2,4:19.0,Loose ball foul by A. Baynes (drawn by I. Zubac),,38,44
186,2,4:16.0,,Shooting foul by A. Baynes (drawn by P. George),38,44
187,2,4:16.0,,P. George makes free throw 1 of 2,38,45
188,2,4:16.0,,P. George makes free throw 2 of 2,38,46
189,2,3:53.0,Turnover by K. Oubre (bad pass; steal by P. George),,38,46
190,2,3:41.0,,Turnover by K. Leonard (bad pass; steal by K. Oubre),38,46
191,2,3:35.0,R. Rubio misses 2-pt jump shot from 12 ft,,38,46
192,2,3:34.0,,Defensive rebound by K. Leonard,38,46
193,2,3:24.0,,I. Zubac misses 2-pt dunk from 1 ft (block by K. Oubre),38,46
194,2,3:22.0,Defensive rebound by A. Baynes,,38,46
195,2,3:16.0,Offensive foul by D. Šarić (drawn by P. Beverley),,38,46
196,2,3:16.0,Turnover by D. Šarić (offensive foul),,38,46
197,2,3:16.0,,L. Shamet enters the game for M. Harkless,38,46
198,2,2:59.0,,K. Leonard misses 3-pt jump shot from 27 ft,38,46
199,2,2:56.0,Defensive rebound by K. Oubre,,38,46
200,2,2:52.0,Turnover by K. Oubre (bad pass; steal by P. George),,38,46
201,2,2:50.0,,P. George makes 2-pt dunk from 3 ft,38,48
202,2,2:49.0,Phoenix full timeout,,38,48
203,2,2:26.0,K. Oubre misses 2-pt jump shot from 12 ft,,38,48
204,2,2:24.0,,Defensive rebound by P. George,38,48
205,2,2:16.0,,Shooting foul by R. Rubio (drawn by I. Zubac),38,48
206,2,2:16.0,,I. Zubac misses free throw 1 of 2,38,48
207,2,2:16.0,,Offensive rebound by Team,38,48
208,2,2:16.0,D. Ayton enters the game for A. Baynes,,38,48
209,2,2:16.0,,I. Zubac misses free throw 2 of 2,38,48
210,2,2:14.0,Defensive rebound by D. Ayton,,38,48
211,2,2:03.0,Shooting foul by I. Zubac (drawn by M. Bridges),,38,48
212,2,2:03.0,M. Bridges makes free throw 1 of 2,,39,48
213,2,2:03.0,M. Bridges makes free throw 2 of 2,,40,48
214,2,1:56.0,,Personal foul by D. Šarić (drawn by P. George),40,48
215,2,1:56.0,,P. George makes free throw 1 of 2,40,49
216,2,1:56.0,J. Carter enters the game for D. Šarić,,40,49
217,2,1:56.0,,P. George makes free throw 2 of 2,40,50
218,2,1:46.0,R. Rubio misses 2-pt jump shot from 8 ft,,40,50
219,2,1:42.0,Offensive rebound by D. Ayton,,40,50
220,2,1:42.0,D. Ayton makes 2-pt layup from 1 ft,,42,50
221,2,1:22.0,,L. Shamet misses 3-pt jump shot from 25 ft,42,50
222,2,1:19.0,Defensive rebound by K. Oubre,,42,50
223,2,1:08.0,Personal foul by L. Shamet (drawn by R. Rubio),,42,50
224,2,1:08.0,,M. Harrell enters the game for P. George,42,50
225,2,1:08.0,,L. Williams enters the game for I. Zubac,42,50
226,2,1:03.0,M. Bridges misses 3-pt jump shot from 26 ft,,42,50
227,2,0:59.0,,Defensive rebound by L. Shamet,42,50
228,2,0:49.0,,K. Leonard misses 2-pt jump shot from 4 ft (block by D. Ayton),42,50
229,2,0:49.0,,Offensive rebound by Team,42,50
230,2,0:46.0,,L. Williams misses 3-pt jump shot from 24 ft,42,50
231,2,0:46.0,,Offensive rebound by Team,42,50
232,2,0:46.0,E. Okobo enters the game for R. Rubio,,42,50
233,2,0:40.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by K. Leonard),42,52
234,2,0:28.0,K. Oubre makes 2-pt jump shot from 21 ft (assist by D. Ayton),,44,52
235,2,0:06.0,,K. Leonard makes 2-pt jump shot from 10 ft,44,54
236,2,0:00.0,Offensive foul by K. Oubre (drawn by P. Beverley),,44,54
237,2,0:00.0,Turnover by K. Oubre (offensive foul),,44,54
238,3,11:46.0,D. Ayton misses 2-pt hook shot from 2 ft,,44,54
239,3,11:44.0,,Defensive rebound by P. George,44,54
240,3,11:40.0,,I. Zubac makes 2-pt dunk from 3 ft (assist by M. Harkless),44,56
241,3,11:20.0,D. Šarić misses 2-pt hook shot from 7 ft,,44,56
242,3,11:20.0,Offensive rebound by D. Ayton,,44,56
243,3,11:15.0,M. Bridges misses 3-pt jump shot from 26 ft (block by M. Harkless),,44,56
244,3,11:15.0,Offensive rebound by D. Ayton,,44,56
245,3,11:06.0,K. Oubre misses 2-pt layup from 1 ft,,44,56
246,3,11:05.0,Offensive rebound by D. Ayton,,44,56
247,3,11:03.0,D. Ayton misses 2-pt layup from 1 ft (block by P. Beverley),,44,56
248,3,11:00.0,,Defensive rebound by P. Beverley,44,56
249,3,10:57.0,,P. George misses 3-pt jump shot from 28 ft,44,56
250,3,10:57.0,Defensive rebound by D. Ayton,,44,56
251,3,10:42.0,D. Ayton makes 2-pt jump shot from 13 ft (assist by R. Rubio),,46,56
252,3,10:20.0,,K. Leonard misses 2-pt jump shot from 19 ft,46,56
253,3,10:18.0,Defensive rebound by R. Rubio,,46,56
254,3,10:08.0,D. Šarić makes 3-pt jump shot from 28 ft (assist by M. Bridges),,49,56
255,3,9:51.0,,P. Beverley makes 2-pt hook shot from 6 ft,49,58
256,3,9:38.0,D. Ayton makes 2-pt jump shot from 21 ft (assist by M. Bridges),,51,58
257,3,9:21.0,,K. Leonard misses 2-pt jump shot from 20 ft,51,58
258,3,9:18.0,Defensive rebound by R. Rubio,,51,58
259,3,9:17.0,D. Ayton makes 2-pt layup from 2 ft (assist by R. Rubio),,53,58
260,3,9:17.0,Shooting foul by M. Harkless (drawn by D. Ayton),,53,58
261,3,9:17.0,D. Ayton misses free throw 1 of 1,,53,58
262,3,9:14.0,,Defensive rebound by M. Harkless,53,58
263,3,9:09.0,,Shooting foul by D. Ayton (drawn by K. Leonard),53,58
264,3,9:09.0,,K. Leonard makes free throw 1 of 2,53,59
265,3,9:09.0,,K. Leonard makes free throw 2 of 2,53,60
266,3,8:57.0,Personal foul by I. Zubac (drawn by D. Ayton),,53,60
267,3,8:50.0,R. Rubio misses 2-pt jump shot from 10 ft,,53,60
268,3,8:47.0,Offensive rebound by Team,,53,60
269,3,8:40.0,D. Ayton misses 2-pt layup from 2 ft,,53,60
270,3,8:38.0,Offensive rebound by D. Ayton,,53,60
271,3,8:36.0,D. Šarić misses 3-pt jump shot from 26 ft,,53,60
272,3,8:34.0,,Defensive rebound by P. Beverley,53,60
273,3,8:30.0,,P. Beverley makes 2-pt jump shot from 2 ft,53,62
274,3,8:08.0,K. Oubre misses 3-pt jump shot from 26 ft,,53,62
275,3,8:06.0,Offensive rebound by Team,,53,62
276,3,8:06.0,,Loose ball foul by I. Zubac (drawn by D. Šarić),53,62
277,3,7:54.0,R. Rubio misses 3-pt jump shot from 27 ft,,53,62
278,3,7:51.0,Offensive rebound by D. Ayton,,53,62
279,3,7:49.0,D. Ayton misses 2-pt layup from 5 ft,,53,62
280,3,7:49.0,,Defensive rebound by K. Leonard,53,62
281,3,7:42.0,,K. Leonard makes 2-pt layup from 3 ft,53,64
282,3,7:34.0,Turnover by M. Bridges (lost ball; steal by M. Harkless),,53,64
283,3,7:27.0,,M. Harkless misses 3-pt jump shot from 25 ft,53,64
284,3,7:22.0,Defensive rebound by M. Bridges,,53,64
285,3,7:17.0,K. Oubre makes 3-pt jump shot from 22 ft (assist by R. Rubio),,56,64
286,3,6:56.0,,I. Zubac makes 2-pt layup from 2 ft (assist by P. George),56,66
287,3,6:56.0,Phoenix full timeout,,56,66
288,3,6:32.0,R. Rubio misses 3-pt jump shot from 25 ft,,56,66
289,3,6:29.0,,Defensive rebound by K. Leonard,56,66
290,3,6:24.0,,I. Zubac makes 2-pt dunk from 3 ft (assist by P. Beverley),56,68
291,3,6:16.0,D. Ayton makes 2-pt jump shot from 15 ft (assist by R. Rubio),,58,68
292,3,5:53.0,,P. George misses 3-pt jump shot from 28 ft,58,68
293,3,5:50.0,Defensive rebound by K. Oubre,,58,68
294,3,5:43.0,Turnover by M. Bridges (bad pass; steal by M. Harkless),,58,68
295,3,5:29.0,,P. George makes 2-pt jump shot from 7 ft,58,70
296,3,5:29.0,,Shooting foul by R. Rubio (drawn by P. George),58,70
297,3,5:29.0,A. Baynes enters the game for M. Bridges,,58,70
298,3,5:29.0,J. Carter enters the game for D. Šarić,,58,70
299,3,5:29.0,,L. Williams enters the game for M. Harkless,58,70
300,3,5:29.0,,P. George makes free throw 1 of 1,58,71
301,3,5:10.0,K. Oubre makes 2-pt jump shot from 5 ft (assist by J. Carter),,60,71
302,3,4:48.0,,K. Leonard makes 2-pt jump shot from 5 ft,60,73
303,3,4:30.0,A. Baynes misses 3-pt jump shot from 26 ft,,60,73
304,3,4:27.0,,Defensive rebound by L. Williams,60,73
305,3,4:17.0,,P. George makes 3-pt jump shot from 23 ft (assist by L. Williams),60,76
306,3,3:57.0,D. Ayton misses 2-pt jump shot from 12 ft,,60,76
307,3,3:55.0,,Defensive rebound by P. George,60,76
308,3,3:50.0,,Turnover by P. George (bad pass; steal by J. Carter),60,76
309,3,3:50.0,Personal take foul by P. Beverley (drawn by R. Rubio),,60,76
310,3,3:50.0,F. Kaminsky enters the game for D. Ayton,,60,76
311,3,3:50.0,E. Okobo enters the game for R. Rubio,,60,76
312,3,3:50.0,,M. Harrell enters the game for I. Zubac,60,76
313,3,3:36.0,K. Oubre misses 2-pt layup from 5 ft (block by M. Harrell),,60,76
314,3,3:35.0,Offensive rebound by K. Oubre,,60,76
315,3,3:26.0,E. Okobo misses 2-pt jump shot from 12 ft,,60,76
316,3,3:26.0,Offensive rebound by Team,,60,76
317,3,3:26.0,Turnover by Team (shot clock),,60,76
318,3,3:16.0,,Personal foul by K. Oubre (drawn by K. Leonard),60,76
319,3,3:16.0,T. Jerome enters the game for K. Oubre,,60,76
320,3,3:16.0,,L. Shamet enters the game for P. George,60,76
321,3,3:12.0,,K. Leonard makes 2-pt layup from 4 ft (assist by L. Shamet),60,78
322,3,3:12.0,,Shooting foul by F. Kaminsky (drawn by K. Leonard),60,78
323,3,3:12.0,,K. Leonard misses free throw 1 of 1,60,78
324,3,3:07.0,Defensive rebound by F. Kaminsky,,60,78
325,3,2:56.0,E. Okobo misses 3-pt jump shot from 24 ft,,60,78
326,3,2:51.0,Offensive rebound by E. Okobo,,60,78
327,3,2:38.0,J. Carter misses 3-pt jump shot from 27 ft,,60,78
328,3,2:35.0,Offensive rebound by F. Kaminsky,,60,78
329,3,2:30.0,F. Kaminsky makes 2-pt jump shot from 18 ft (assist by E. Okobo),,62,78
330,3,2:16.0,,K. Leonard makes 3-pt jump shot from 27 ft,62,81
331,3,2:08.0,J. Carter misses 2-pt jump shot from 19 ft,,62,81
332,3,2:05.0,Offensive rebound by F. Kaminsky,,62,81
333,3,1:57.0,T. Jerome makes 2-pt jump shot from 11 ft (assist by E. Okobo),,64,81
334,3,1:44.0,,Personal foul by J. Carter (drawn by K. Leonard),64,81
335,3,1:44.0,,LA Clippers full timeout,64,81
336,3,1:44.0,,K. Leonard misses free throw 1 of 2,64,81
337,3,1:44.0,,Offensive rebound by Team,64,81
338,3,1:44.0,,K. Leonard makes free throw 2 of 2,64,82
339,3,1:24.0,F. Kaminsky misses 2-pt jump shot from 10 ft (block by P. Beverley),,64,82
340,3,1:24.0,,Defensive rebound by Team,64,82
341,3,1:24.0,,R. McGruder enters the game for P. Beverley,64,82
342,3,1:24.0,,P. Patterson enters the game for K. Leonard,64,82
343,3,1:24.0,,Violation by Team (delay of game),64,82
344,3,1:11.0,,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),64,84
345,3,1:11.0,,Shooting foul by F. Kaminsky (drawn by M. Harrell),64,84
346,3,1:11.0,,M. Harrell makes free throw 1 of 1,64,85
347,3,1:02.0,A. Baynes misses 3-pt jump shot from 28 ft,,64,85
348,3,1:00.0,,Defensive rebound by R. McGruder,64,85
349,3,0:51.0,,P. Patterson misses 3-pt jump shot from 23 ft,64,85
350,3,0:49.0,Defensive rebound by F. Kaminsky,,64,85
351,3,0:42.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by T. Jerome),,67,85
352,3,0:31.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by L. Shamet),67,88
353,3,0:11.0,E. Okobo makes 2-pt layup from 2 ft,,69,88
354,3,0:02.0,,L. Williams makes 2-pt jump shot from 11 ft,69,90
355,3,0:02.0,Turnover by F. Kaminsky (bad pass; steal by M. Harrell),,69,90
356,3,0:00.0,,M. Harrell misses 2-pt jump shot from 5 ft,69,90
357,3,0:00.0,,Offensive rebound by Team,69,90
358,4,11:54.0,,M. Harrell misses 2-pt layup from 3 ft,69,90
359,4,11:52.0,Defensive rebound by F. Kaminsky,,69,90
360,4,11:44.0,J. Carter misses 3-pt jump shot from 24 ft,,69,90
361,4,11:41.0,Offensive rebound by J. Carter,,69,90
362,4,11:39.0,J. Carter makes 2-pt layup from 2 ft,,71,90
363,4,11:22.0,,Turnover by L. Williams (bad pass; steal by F. Kaminsky),71,90
364,4,11:15.0,J. Carter makes 3-pt jump shot from 23 ft (assist by F. Kaminsky),,74,90
365,4,11:11.0,,Turnover by P. Patterson (bad pass),74,90
366,4,11:05.0,Def 3 sec tech foul by Team,,74,90
367,4,11:05.0,T. Jerome makes technical free throw,,75,90
368,4,10:50.0,T. Jerome misses 3-pt jump shot from 28 ft,,75,90
369,4,10:47.0,,Defensive rebound by L. Shamet,75,90
370,4,10:42.0,,Turnover by L. Williams (bad pass),75,90
371,4,10:33.0,T. Jerome misses 3-pt jump shot from 29 ft,,75,90
372,4,10:30.0,Offensive rebound by J. Carter,,75,90
373,4,10:22.0,E. Okobo misses 2-pt layup from 3 ft,,75,90
374,4,10:18.0,,Defensive rebound by M. Harrell,75,90
375,4,10:11.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by L. Shamet),75,93
376,4,9:54.0,A. Baynes makes 2-pt jump shot from 6 ft (assist by F. Kaminsky),,77,93
377,4,9:40.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by M. Harrell),77,96
378,4,9:16.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by T. Jerome),,80,96
379,4,9:00.0,,L. Williams makes 2-pt layup from 2 ft,80,98
380,4,8:54.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,80,98
381,4,8:54.0,,Defensive rebound by P. Patterson,80,98
382,4,8:43.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Harrell),80,101
383,4,8:28.0,J. Carter misses 2-pt jump shot from 7 ft,,80,101
