,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
56,1,5:25.0,K. Oubre misses 2-pt jump shot from 8 ft,,17,18
57,1,5:21.0,Offensive rebound by K. Oubre,,17,18
58,1,5:19.0,D. Booker makes 2-pt jump shot from 7 ft (assist by K. Oubre),,19,18
59,1,4:58.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Nowell),19,21
60,1,4:42.0,T. Johnson misses 3-pt jump shot from 25 ft,,19,21
61,1,4:40.0,,Defensive rebound by Team,19,21
62,1,4:40.0,,G. Dieng enters the game for K. Towns,19,21
63,1,4:31.0,,A. Wiggins misses 3-pt jump shot from 25 ft,19,21
64,1,4:27.0,Defensive rebound by D. Booker,,19,21
65,1,4:25.0,Personal take foul by J. Teague (drawn by T. Johnson),,19,21
66,1,4:25.0,E. Okobo enters the game for T. Johnson,,19,21
67,1,4:25.0,D. Šarić enters the game for F. Kaminsky,,19,21
68,1,4:16.0,D. Booker misses 3-pt jump shot from 25 ft,,19,21
69,1,4:13.0,,Defensive rebound by J. Nowell,19,21
70,1,4:06.0,,Turnover by J. Nowell (bad pass; steal by M. Bridges),19,21
71,1,4:05.0,Personal take foul by G. Dieng (drawn by M. Bridges),,19,21
72,1,4:05.0,,K. Martin enters the game for J. Teague,19,21
73,1,3:50.0,K. Oubre makes 2-pt layup from 2 ft (assist by D. Šarić),,21,21
74,1,3:50.0,Shooting foul by G. Dieng (drawn by K. Oubre),,21,21
75,1,3:50.0,K. Oubre makes free throw 1 of 1,,22,21
76,1,3:27.0,,Turnover by A. Wiggins (lost ball; steal by K. Oubre),22,21
77,1,3:22.0,D. Booker makes 2-pt dunk from 1 ft (assist by M. Bridges),,24,21
78,1,3:07.0,,A. Wiggins makes 2-pt jump shot from 7 ft,24,23
79,1,3:01.0,Personal foul by J. Nowell (drawn by D. Booker),,24,23
80,1,2:54.0,D. Šarić misses 3-pt jump shot from 25 ft,,24,23
81,1,2:51.0,,Defensive rebound by G. Dieng,24,23
82,1,2:38.0,,K. Martin misses 2-pt jump shot from 9 ft,24,23
83,1,2:36.0,Defensive rebound by D. Šarić,,24,23
84,1,2:27.0,D. Booker misses 2-pt layup from 2 ft,,24,23
85,1,2:25.0,,Defensive rebound by G. Dieng,24,23
86,1,2:22.0,,Turnover by K. Martin (traveling),24,23
87,1,2:22.0,C. Johnson enters the game for K. Oubre,,24,23
88,1,2:02.0,M. Bridges misses 2-pt jump shot from 8 ft,,24,23
89,1,1:59.0,,Defensive rebound by G. Dieng,24,23
90,1,1:52.0,,K. Martin misses 3-pt jump shot from 26 ft,24,23
91,1,1:48.0,Defensive rebound by D. Šarić,,24,23
92,1,1:33.0,D. Šarić makes 2-pt layup at rim (assist by D. Booker),,26,23
93,1,1:18.0,,K. Bates-Diop misses 3-pt jump shot from 25 ft,26,23
94,1,1:15.0,Defensive rebound by D. Booker,,26,23
95,1,1:09.0,D. Šarić misses 3-pt jump shot from 25 ft,,26,23
96,1,1:05.0,,Defensive rebound by A. Wiggins,26,23
97,1,0:58.0,,Turnover by A. Wiggins (lost ball; steal by M. Bridges),26,23
98,1,0:52.0,Shooting foul by K. Martin (drawn by M. Bridges),,26,23
99,1,0:52.0,M. Bridges makes free throw 1 of 2,,27,23
100,1,0:52.0,T. Johnson enters the game for D. Booker,,27,23
101,1,0:52.0,,J. Teague enters the game for G. Dieng,27,23
102,1,0:52.0,,K. Towns enters the game for A. Wiggins,27,23
103,1,0:52.0,M. Bridges makes free throw 2 of 2,,28,23
104,1,0:42.0,,K. Towns misses 3-pt jump shot from 26 ft,28,23
105,1,0:40.0,Defensive rebound by T. Johnson,,28,23
106,1,0:30.0,Shooting foul by J. Teague (drawn by T. Johnson),,28,23
107,1,0:30.0,T. Johnson makes free throw 1 of 2,,29,23
108,1,0:30.0,C. Diallo enters the game for D. Šarić,,29,23
109,1,0:30.0,T. Johnson makes free throw 2 of 2,,30,23
110,1,0:17.0,,K. Martin misses 3-pt jump shot from 23 ft,30,23
111,1,0:15.0,Defensive rebound by E. Okobo,,30,23
112,1,0:02.0,E. Okobo misses 2-pt jump shot from 19 ft,,30,23
113,1,0:02.0,,Defensive rebound by K. Martin,30,23
114,2,11:48.0,E. Okobo misses 2-pt jump shot from 8 ft,,30,23
115,2,11:45.0,,Defensive rebound by K. Towns,30,23
116,2,11:35.0,,N. Vonleh misses 3-pt jump shot from 23 ft,30,23
117,2,11:32.0,Defensive rebound by C. Diallo,,30,23
118,2,11:21.0,C. Diallo makes 2-pt jump shot from 17 ft (assist by M. Bridges),,32,23
119,2,11:11.0,,Personal foul by C. Diallo (drawn by K. Towns),32,23
120,2,11:01.0,,J. Culver misses 2-pt layup from 2 ft,32,23
121,2,11:01.0,Defensive rebound by M. Bridges,,32,23
122,2,11:01.0,Personal foul by K. Towns (drawn by M. Bridges),,32,23
123,2,10:47.0,M. Bridges misses 2-pt jump shot from 16 ft,,32,23
124,2,10:43.0,,Defensive rebound by J. Culver,32,23
125,2,10:34.0,,K. Towns misses 2-pt jump shot from 20 ft,32,23
126,2,10:31.0,Defensive rebound by M. Bridges,,32,23
127,2,10:21.0,Shooting foul by J. Culver (drawn by E. Okobo),,32,23
128,2,10:21.0,E. Okobo misses free throw 1 of 2,,32,23
129,2,10:21.0,Offensive rebound by Team,,32,23
130,2,10:21.0,E. Okobo makes free throw 2 of 2,,33,23
131,2,10:02.0,,Turnover by N. Vonleh (lost ball; steal by C. Johnson),33,23
132,2,9:56.0,E. Okobo misses 2-pt layup from 6 ft,,33,23
133,2,9:53.0,Offensive rebound by E. Okobo,,33,23
134,2,9:52.0,T. Johnson misses 3-pt jump shot from 25 ft,,33,23
135,2,9:49.0,Offensive rebound by C. Diallo,,33,23
136,2,9:48.0,C. Johnson misses 2-pt jump shot from 17 ft,,33,23
137,2,9:45.0,,Defensive rebound by J. Culver,33,23
138,2,9:36.0,,N. Vonleh misses 3-pt jump shot from 26 ft,33,23
139,2,9:34.0,Defensive rebound by E. Okobo,,33,23
140,2,9:22.0,T. Johnson misses 2-pt layup from 5 ft (block by J. Culver),,33,23
141,2,9:19.0,,Defensive rebound by K. Towns,33,23
142,2,9:16.0,,J. Culver misses 2-pt dunk from 1 ft,33,23
143,2,9:14.0,Defensive rebound by E. Okobo,,33,23
144,2,9:07.0,C. Johnson misses 3-pt jump shot from 23 ft,,33,23
145,2,9:05.0,,Defensive rebound by K. Towns,33,23
146,2,8:55.0,,Personal foul by M. Bridges (drawn by K. Towns),33,23
147,2,8:48.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by K. Martin),33,26
148,2,8:31.0,E. Okobo makes 3-pt jump shot from 25 ft (assist by C. Diallo),,36,26
149,2,8:31.0,K. Oubre enters the game for M. Bridges,,36,26
150,2,8:16.0,,K. Towns makes 3-pt jump shot from 23 ft (assist by J. Teague),36,29
151,2,8:00.0,C. Diallo makes 2-pt jump shot from 16 ft (assist by T. Johnson),,38,29
152,2,7:40.0,,K. Martin misses 2-pt layup from 1 ft,38,29
153,2,7:37.0,,Offensive rebound by N. Vonleh,38,29
154,2,7:37.0,,N. Vonleh misses 2-pt layup at rim,38,29
155,2,7:36.0,Defensive rebound by T. Johnson,,38,29
156,2,7:29.0,C. Diallo makes 2-pt jump shot from 12 ft (assist by T. Johnson),,40,29
157,2,7:29.0,,Minnesota full timeout,40,29
158,2,7:29.0,D. Booker enters the game for C. Diallo,,40,29
159,2,7:29.0,F. Kaminsky enters the game for E. Okobo,,40,29
160,2,7:29.0,,K. Bates-Diop enters the game for K. Martin,40,29
161,2,7:29.0,,J. Bell enters the game for J. Teague,40,29
162,2,7:29.0,,A. Wiggins enters the game for N. Vonleh,40,29
163,2,7:06.0,,J. Culver makes 2-pt layup from 5 ft (assist by K. Towns),40,31
164,2,6:48.0,C. Johnson misses 3-pt jump shot from 25 ft,,40,31
165,2,6:45.0,,Defensive rebound by J. Bell,40,31
166,2,6:38.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by J. Culver),40,34
167,2,6:11.0,D. Booker misses 3-pt jump shot from 25 ft,,40,34
168,2,6:08.0,,Defensive rebound by K. Towns,40,34
169,2,6:03.0,,K. Bates-Diop misses 2-pt jump shot from 7 ft,40,34
170,2,6:01.0,Defensive rebound by C. Johnson,,40,34
171,2,5:56.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,40,34
172,2,5:52.0,,Defensive rebound by K. Towns,40,34
173,2,5:46.0,,Shooting foul by F. Kaminsky (drawn by K. Towns),40,34
174,2,5:46.0,,K. Towns makes free throw 1 of 2,40,35
175,2,5:46.0,D. Šarić enters the game for C. Johnson,,40,35
176,2,5:46.0,,K. Towns makes free throw 2 of 2,40,36
177,2,5:29.0,D. Šarić misses 2-pt layup from 4 ft (block by J. Bell),,40,36
178,2,5:29.0,Offensive rebound by Team,,40,36
179,2,5:22.0,T. Johnson misses 2-pt jump shot from 14 ft,,40,36
180,2,5:19.0,,Defensive rebound by K. Towns,40,36
181,2,5:05.0,,A. Wiggins misses 2-pt jump shot from 20 ft,40,36
182,2,5:03.0,,Offensive rebound by J. Bell,40,36
183,2,5:00.0,,K. Bates-Diop misses 3-pt jump shot from 25 ft,40,36
184,2,4:58.0,Defensive rebound by K. Oubre,,40,36
185,2,4:52.0,K. Oubre misses 2-pt layup from 4 ft,,40,36
186,2,4:49.0,Offensive rebound by D. Booker,,40,36
187,2,4:48.0,T. Johnson misses 3-pt jump shot from 25 ft,,40,36
188,2,4:45.0,,Defensive rebound by J. Culver,40,36
189,2,4:40.0,,A. Wiggins misses 2-pt layup from 10 ft,40,36
190,2,4:36.0,Defensive rebound by D. Booker,,40,36
191,2,4:30.0,K. Oubre misses 3-pt jump shot from 23 ft,,40,36
192,2,4:28.0,Offensive rebound by D. Šarić,,40,36
193,2,4:24.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by D. Šarić),,43,36
194,2,4:04.0,,J. Culver misses 3-pt jump shot from 25 ft,43,36
195,2,4:00.0,,Offensive rebound by J. Bell,43,36
196,2,3:58.0,,A. Wiggins misses 3-pt jump shot from 26 ft,43,36
197,2,3:57.0,,Offensive rebound by J. Bell,43,36
198,2,3:51.0,,Offensive foul by J. Culver (drawn by T. Johnson),43,36
199,2,3:51.0,,Turnover by J. Culver (offensive foul),43,36
200,2,3:51.0,Phoenix full timeout,,43,36
201,2,3:51.0,E. Okobo enters the game for T. Johnson,,43,36
202,2,3:51.0,,G. Dieng enters the game for J. Culver,43,36
203,2,3:51.0,,J. Teague enters the game for K. Towns,43,36
204,2,3:33.0,E. Okobo misses 3-pt jump shot from 26 ft,,43,36
205,2,3:30.0,Offensive rebound by D. Booker,,43,36
206,2,3:28.0,D. Booker makes 2-pt jump shot from 15 ft,,45,36
207,2,3:08.0,,A. Wiggins makes 2-pt layup from 3 ft,45,38
208,2,2:54.0,K. Oubre misses 2-pt jump shot from 6 ft,,45,38
209,2,2:52.0,,Defensive rebound by K. Bates-Diop,45,38
210,2,2:40.0,,K. Bates-Diop makes 2-pt layup from 2 ft (assist by J. Teague),45,40
211,2,2:19.0,D. Šarić makes 2-pt layup from 4 ft (assist by D. Booker),,47,40
212,2,2:12.0,,Offensive foul by A. Wiggins (drawn by F. Kaminsky),47,40
213,2,2:12.0,,Turnover by A. Wiggins (offensive foul),47,40
214,2,2:12.0,,K. Towns enters the game for J. Bell,47,40
215,2,2:03.0,Turnover by F. Kaminsky (step out of bounds),,47,40
216,2,1:51.0,,K. Towns misses 2-pt layup from 3 ft (block by D. Booker),47,40
217,2,1:51.0,,Offensive rebound by Team,47,40
218,2,1:44.0,,A. Wiggins misses 2-pt layup from 1 ft,47,40
219,2,1:41.0,Defensive rebound by D. Booker,,47,40
220,2,1:40.0,Personal foul by A. Wiggins (drawn by D. Booker),,47,40
221,2,1:30.0,D. Booker makes 2-pt jump shot from 16 ft (assist by F. Kaminsky),,49,40
222,2,1:17.0,,K. Bates-Diop makes 3-pt jump shot from 22 ft (assist by J. Teague),49,43
223,2,1:00.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,52,43
224,2,0:52.0,,Turnover by K. Towns (bad pass),52,43
225,2,0:33.0,D. Šarić misses 2-pt hook shot from 5 ft,,52,43
226,2,0:30.0,,Defensive rebound by G. Dieng,52,43
227,2,0:12.0,,A. Wiggins makes 2-pt layup from 1 ft,52,45
228,2,0:05.0,D. Booker misses 2-pt jump shot from 22 ft,,52,45
229,2,0:02.0,,Defensive rebound by J. Teague,52,45
230,2,0:00.0,,K. Bates-Diop misses 3-pt jump shot from 31 ft,52,45
231,2,0:00.0,,Offensive rebound by Team,52,45
232,3,11:46.0,D. Booker makes 2-pt layup from 1 ft,,54,45
233,3,11:17.0,,A. Wiggins misses 3-pt jump shot from 24 ft,54,45
234,3,11:17.0,Defensive rebound by D. Booker,,54,45
235,3,11:05.0,D. Booker makes 2-pt layup from 1 ft,,56,45
236,3,11:05.0,Shooting foul by K. Bates-Diop (drawn by D. Booker),,56,45
237,3,11:05.0,D. Booker makes free throw 1 of 1,,57,45
238,3,10:51.0,,A. Wiggins makes 2-pt layup at rim (assist by J. Culver),57,47
239,3,10:35.0,D. Booker makes 2-pt jump shot from 7 ft (assist by F. Kaminsky),,59,47
240,3,10:19.0,,Def 3 sec tech foul by Team,59,47
241,3,10:19.0,,K. Towns makes technical free throw,59,48
242,3,10:05.0,,K. Bates-Diop makes 3-pt jump shot from 24 ft (assist by A. Wiggins),59,51
243,3,9:52.0,Shooting foul by J. Culver (drawn by K. Oubre),,59,51
244,3,9:52.0,K. Oubre makes free throw 1 of 2,,60,51
245,3,9:52.0,K. Oubre makes free throw 2 of 2,,61,51
246,3,9:34.0,,K. Towns makes 2-pt layup from 1 ft (assist by J. Teague),61,53
247,3,9:14.0,D. Booker misses 3-pt jump shot from 26 ft,,61,53
248,3,9:11.0,Offensive rebound by T. Johnson,,61,53
249,3,9:08.0,D. Šarić misses 3-pt jump shot from 23 ft,,61,53
250,3,9:05.0,,Defensive rebound by K. Bates-Diop,61,53
251,3,8:44.0,,K. Bates-Diop misses 3-pt jump shot from 25 ft,61,53
252,3,8:40.0,,Offensive rebound by A. Wiggins,61,53
253,3,8:39.0,,K. Towns makes 3-pt jump shot from 24 ft (assist by A. Wiggins),61,56
254,3,8:28.0,D. Booker misses 2-pt jump shot from 13 ft,,61,56
255,3,8:25.0,,Defensive rebound by J. Teague,61,56
256,3,8:19.0,,J. Culver misses 3-pt jump shot from 24 ft,61,56
257,3,8:17.0,Defensive rebound by F. Kaminsky,,61,56
258,3,8:02.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,61,56
259,3,8:00.0,,Defensive rebound by K. Towns,61,56
260,3,7:53.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Wiggins),61,59
261,3,7:37.0,Shooting foul by A. Wiggins (drawn by D. Booker),,61,59
262,3,7:37.0,D. Booker makes free throw 1 of 2,,62,59
263,3,7:37.0,,J. Nowell enters the game for A. Wiggins,62,59
264,3,7:37.0,D. Booker makes free throw 2 of 2,,63,59
265,3,7:24.0,,Turnover by K. Towns (bad pass; steal by K. Oubre),63,59
266,3,7:16.0,Turnover by K. Oubre (traveling),,63,59
267,3,7:07.0,,J. Nowell misses 3-pt jump shot from 25 ft,63,59
268,3,7:04.0,Defensive rebound by D. Booker,,63,59
269,3,6:56.0,F. Kaminsky misses 2-pt layup from 1 ft,,63,59
270,3,6:53.0,,Defensive rebound by K. Towns,63,59
271,3,6:49.0,,J. Nowell makes 2-pt layup from 1 ft (assist by J. Teague),63,61
272,3,6:49.0,,Shooting foul by T. Johnson (drawn by J. Nowell),63,61
273,3,6:49.0,,Minnesota full timeout,63,61
274,3,6:49.0,,J. Nowell makes free throw 1 of 1,63,62
275,3,6:34.0,Personal foul by K. Bates-Diop (drawn by D. Booker),,63,62
276,3,6:34.0,M. Bridges enters the game for T. Johnson,,63,62
277,3,6:34.0,E. Okobo enters the game for F. Kaminsky,,63,62
278,3,6:32.0,Personal foul by J. Culver (drawn by D. Booker),,63,62
279,3,6:32.0,D. Booker makes free throw 1 of 2,,64,62
280,3,6:32.0,,K. Martin enters the game for J. Culver,64,62
281,3,6:32.0,D. Booker makes free throw 2 of 2,,65,62
282,3,6:22.0,,Personal foul by D. Šarić (drawn by K. Towns),65,62
283,3,6:13.0,,J. Nowell misses 3-pt jump shot from 26 ft,65,62
284,3,6:10.0,Defensive rebound by K. Oubre,,65,62
285,3,6:08.0,Turnover by K. Oubre (bad pass; steal by K. Martin),,65,62
286,3,6:03.0,,K. Bates-Diop makes 3-pt jump shot from 23 ft (assist by J. Teague),65,65
287,3,5:38.0,Shooting foul by K. Martin (drawn by K. Oubre),,65,65
288,3,5:38.0,K. Oubre makes free throw 1 of 3,,66,65
289,3,5:38.0,K. Oubre makes free throw 2 of 3,,67,65
290,3,5:38.0,K. Oubre makes free throw 3 of 3,,68,65
291,3,5:23.0,,Turnover by K. Bates-Diop (traveling),68,65
292,3,5:08.0,D. Booker misses 2-pt layup from 3 ft,,68,65
293,3,5:06.0,,Defensive rebound by J. Teague,68,65
294,3,5:02.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by J. Teague),68,67
295,3,4:48.0,M. Bridges misses 3-pt jump shot from 25 ft,,68,67
296,3,4:44.0,,Defensive rebound by K. Martin,68,67
297,3,4:35.0,,K. Towns misses 3-pt jump shot from 26 ft,68,67
298,3,4:32.0,Defensive rebound by K. Oubre,,68,67
299,3,4:29.0,Shooting foul by K. Bates-Diop (drawn by D. Booker),,68,67
300,3,4:29.0,D. Booker makes free throw 1 of 2,,69,67
301,3,4:29.0,C. Diallo enters the game for K. Oubre,,69,67
302,3,4:29.0,C. Johnson enters the game for D. Šarić,,69,67
303,3,4:29.0,,G. Dieng enters the game for J. Teague,69,67
304,3,4:29.0,,A. Wiggins enters the game for K. Towns,69,67
305,3,4:29.0,D. Booker makes free throw 2 of 2,,70,67
306,3,4:12.0,,K. Bates-Diop misses 3-pt jump shot from 24 ft,70,67
307,3,4:08.0,Defensive rebound by C. Diallo,,70,67
308,3,4:02.0,E. Okobo misses 2-pt layup from 6 ft,,70,67
309,3,4:00.0,,Defensive rebound by K. Bates-Diop,70,67
310,3,3:57.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Nowell),70,69
311,3,3:50.0,D. Booker makes 2-pt jump shot from 14 ft,,72,69
312,3,3:27.0,,K. Martin misses 2-pt jump shot from 19 ft,72,69
313,3,3:24.0,Defensive rebound by C. Johnson,,72,69
314,3,3:10.0,D. Booker makes 2-pt layup from 2 ft,,74,69
315,3,3:00.0,,Turnover by A. Wiggins (lost ball; steal by C. Johnson),74,69
316,3,2:56.0,C. Johnson misses 2-pt layup from 3 ft (block by G. Dieng),,74,69
317,3,2:53.0,Offensive rebound by M. Bridges,,74,69
318,3,2:52.0,M. Bridges makes 2-pt layup from 1 ft,,76,69
319,3,2:36.0,,K. Bates-Diop makes 2-pt jump shot from 7 ft (assist by G. Dieng),76,71
320,3,2:20.0,Offensive foul by D. Booker (drawn by A. Wiggins),,76,71
321,3,2:20.0,Turnover by D. Booker (offensive foul),,76,71
322,3,2:20.0,Phoenix full timeout,,76,71
323,3,2:00.0,,Personal foul by C. Diallo (drawn by A. Wiggins),76,71
324,3,1:51.0,,K. Martin misses 3-pt jump shot from 26 ft,76,71
325,3,1:47.0,Defensive rebound by C. Johnson,,76,71
326,3,1:32.0,C. Johnson misses 2-pt jump shot from 18 ft,,76,71
327,3,1:30.0,,Defensive rebound by G. Dieng,76,71
328,3,1:10.0,,A. Wiggins misses 2-pt jump shot from 2 ft,76,71
329,3,1:07.0,Defensive rebound by C. Diallo,,76,71
330,3,1:02.0,C. Johnson makes 3-pt jump shot from 23 ft (assist by D. Booker),,79,71
331,3,0:52.0,,J. Nowell misses 3-pt jump shot from 23 ft,79,71
332,3,0:51.0,,Offensive rebound by Team,79,71
333,3,0:51.0,K. Oubre enters the game for D. Booker,,79,71
334,3,0:40.0,,K. Martin misses 2-pt jump shot from 12 ft,79,71
335,3,0:37.0,Defensive rebound by K. Oubre,,79,71
336,3,0:33.0,Shooting foul by A. Wiggins (drawn by K. Oubre),,79,71
337,3,0:33.0,K. Oubre misses free throw 1 of 2,,79,71
338,3,0:33.0,Offensive rebound by Team,,79,71
339,3,0:33.0,,J. Teague enters the game for G. Dieng,79,71
340,3,0:33.0,,K. Towns enters the game for A. Wiggins,79,71
341,3,0:33.0,K. Oubre makes free throw 2 of 2,,80,71
342,3,0:19.0,,K. Bates-Diop makes 2-pt layup from 1 ft (assist by J. Nowell),80,73
343,3,0:04.0,K. Oubre makes 2-pt jump shot from 10 ft,,82,73
344,4,11:42.0,,Shooting foul by C. Diallo (drawn by J. Bell),82,73
345,4,11:42.0,,J. Bell misses free throw 1 of 2,82,73
346,4,11:42.0,,Offensive rebound by Team,82,73
347,4,11:42.0,,J. Bell misses free throw 2 of 2,82,73
348,4,11:41.0,Defensive rebound by C. Diallo,,82,73
349,4,11:24.0,C. Johnson misses 2-pt jump shot from 19 ft,,82,73
350,4,11:20.0,,Defensive rebound by K. Martin,82,73
351,4,11:05.0,,J. Teague misses 2-pt layup from 3 ft,82,73
352,4,11:03.0,Defensive rebound by E. Okobo,,82,73
353,4,10:55.0,K. Oubre makes 2-pt layup from 2 ft (assist by C. Diallo),,84,73
354,4,10:55.0,Shooting foul by K. Towns (drawn by K. Oubre),,84,73
355,4,10:55.0,K. Oubre makes free throw 1 of 1,,85,73
356,4,10:41.0,,J. Culver makes 2-pt layup from 1 ft,85,75
357,4,10:25.0,C. Johnson misses 3-pt jump shot from 25 ft,,85,75
358,4,10:22.0,,Defensive rebound by K. Martin,85,75
359,4,10:16.0,,J. Teague misses 2-pt layup from 6 ft,85,75
360,4,10:13.0,,Offensive rebound by J. Teague,85,75
361,4,10:12.0,,Shooting foul by C. Diallo (drawn by J. Teague),85,75
362,4,10:12.0,,J. Teague makes free throw 1 of 2,85,76
363,4,10:12.0,D. Šarić enters the game for C. Johnson,,85,76
364,4,10:12.0,,J. Teague makes free throw 2 of 2,85,77
365,4,10:01.0,E. Okobo misses 3-pt jump shot from 26 ft,,85,77
366,4,9:57.0,,Defensive rebound by J. Bell,85,77
367,4,9:52.0,,J. Culver misses 2-pt layup from 3 ft,85,77
368,4,9:50.0,Defensive rebound by E. Okobo,,85,77
369,4,9:37.0,K. Oubre misses 2-pt layup from 3 ft (block by J. Culver),,85,77
370,4,9:37.0,Offensive rebound by Team,,85,77
371,4,9:37.0,T. Johnson enters the game for E. Okobo,,85,77
372,4,9:37.0,,A. Wiggins enters the game for K. Martin,85,77
373,4,9:26.0,D. Šarić misses 2-pt layup from 3 ft (block by J. Bell),,85,77
374,4,9:22.0,,Defensive rebound by J. Teague,85,77
375,4,9:18.0,,J. Culver misses 3-pt jump shot from 24 ft,85,77
376,4,9:15.0,Defensive rebound by M. Bridges,,85,77
377,4,9:06.0,K. Oubre misses 2-pt jump shot from 13 ft,,85,77
378,4,9:01.0,,Defensive rebound by J. Culver,85,77
379,4,8:58.0,,J. Culver misses 2-pt layup at rim,85,77
380,4,8:55.0,Defensive rebound by T. Johnson,,85,77
381,4,8:48.0,M. Bridges misses 2-pt jump shot from 19 ft (block by J. Teague),,85,77
382,4,8:43.0,,Defensive rebound by K. Towns,85,77
