,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
42,1,6:21.0,G. Temple enters the game for C. LeVert,,15,18
43,1,6:14.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by G. Temple),,18,18
44,1,5:58.0,,O. Anunoby misses 3-pt jump shot from 26 ft,18,18
45,1,5:56.0,Defensive rebound by J. Allen,,18,18
46,1,5:45.0,T. Prince misses 2-pt layup from 2 ft,,18,18
47,1,5:42.0,Offensive rebound by J. Allen,,18,18
48,1,5:40.0,G. Temple misses 3-pt jump shot from 25 ft,,18,18
49,1,5:37.0,Offensive rebound by J. Allen,,18,18
50,1,5:34.0,T. Prince makes 3-pt jump shot from 25 ft (assist by G. Temple),,21,18
51,1,5:23.0,,Offensive foul by F. VanVleet (drawn by S. Dinwiddie),21,18
52,1,5:23.0,,Turnover by F. VanVleet (offensive foul),21,18
53,1,5:12.0,T. Prince misses 2-pt layup from 2 ft,,21,18
54,1,5:11.0,,Defensive rebound by S. Ibaka,21,18
55,1,5:06.0,,F. VanVleet makes 2-pt layup from 2 ft,21,20
56,1,4:48.0,J. Allen misses 2-pt dunk from 1 ft,,21,20
57,1,4:45.0,,Defensive rebound by S. Ibaka,21,20
58,1,4:41.0,,F. VanVleet makes 3-pt jump shot from 25 ft,21,23
59,1,4:26.0,T. Prince misses 3-pt jump shot from 25 ft,,21,23
60,1,4:26.0,Offensive rebound by J. Allen,,21,23
61,1,4:23.0,Personal foul by F. VanVleet (drawn by J. Allen),,21,23
62,1,4:23.0,W. Chandler enters the game for J. Allen,,21,23
63,1,4:23.0,D. Jordan enters the game for T. Prince,,21,23
64,1,4:23.0,,P. McCaw enters the game for F. VanVleet,21,23
65,1,4:11.0,W. Chandler misses 3-pt jump shot from 24 ft,,21,23
66,1,4:07.0,,Defensive rebound by S. Ibaka,21,23
67,1,4:01.0,,T. Davis makes 2-pt layup from 1 ft,21,25
68,1,3:45.0,D. Jordan misses 2-pt layup from 3 ft (block by S. Ibaka),,21,25
69,1,3:43.0,,Defensive rebound by O. Anunoby,21,25
70,1,3:38.0,,O. Anunoby misses 2-pt layup from 3 ft,21,25
71,1,3:36.0,Defensive rebound by D. Jordan,,21,25
72,1,3:33.0,J. Harris makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,23,25
73,1,3:24.0,,Toronto full timeout,23,25
74,1,3:24.0,C. LeVert enters the game for S. Dinwiddie,,23,25
75,1,3:24.0,T. Luwawu-Cabarrot enters the game for J. Harris,,23,25
76,1,3:24.0,,C. Boucher enters the game for O. Anunoby,23,25
77,1,3:24.0,,R. Hollis-Jefferson enters the game for S. Ibaka,23,25
78,1,3:12.0,,Turnover by C. Boucher (bad pass; steal by C. LeVert),23,25
79,1,3:09.0,Shooting foul by T. Davis (drawn by C. LeVert),,23,25
80,1,3:09.0,C. LeVert makes free throw 1 of 2,,24,25
81,1,3:09.0,C. LeVert makes free throw 2 of 2,,25,25
82,1,2:51.0,,T. Davis misses 2-pt layup from 3 ft (block by D. Jordan),25,25
83,1,2:51.0,,Offensive rebound by Team,25,25
84,1,2:47.0,,P. Siakam misses 2-pt jump shot from 18 ft,25,25
85,1,2:45.0,,Offensive rebound by C. Boucher,25,25
86,1,2:45.0,,C. Boucher makes 2-pt dunk at rim,25,27
87,1,2:45.0,,Shooting foul by W. Chandler (drawn by C. Boucher),25,27
88,1,2:45.0,,C. Boucher makes free throw 1 of 1,25,28
89,1,2:35.0,Turnover by D. Jordan (traveling),,25,28
90,1,2:35.0,,M. Thomas enters the game for T. Davis,25,28
91,1,2:25.0,,C. Boucher misses 2-pt jump shot from 14 ft,25,28
92,1,2:22.0,Defensive rebound by D. Jordan,,25,28
93,1,2:12.0,C. LeVert makes 2-pt jump shot from 3 ft,,27,28
94,1,1:56.0,,M. Thomas misses 3-pt jump shot from 25 ft,27,28
95,1,1:53.0,Defensive rebound by T. Luwawu-Cabarrot,,27,28
96,1,1:46.0,W. Chandler misses 3-pt jump shot from 25 ft,,27,28
97,1,1:43.0,,Defensive rebound by P. Siakam,27,28
98,1,1:33.0,,P. Siakam misses 3-pt jump shot from 26 ft,27,28
99,1,1:31.0,Defensive rebound by D. Jordan,,27,28
100,1,1:20.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by G. Temple),,30,28
101,1,1:01.0,,Shooting foul by D. Jordan (drawn by R. Hollis-Jefferson),30,28
102,1,1:01.0,,R. Hollis-Jefferson misses free throw 1 of 2,30,28
103,1,1:01.0,,Offensive rebound by Team,30,28
104,1,1:01.0,,O. Brissett enters the game for P. Siakam,30,28
105,1,1:01.0,,R. Hollis-Jefferson makes free throw 2 of 2,30,29
106,1,0:46.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by W. Chandler),,33,29
107,1,0:24.0,,C. Boucher makes 2-pt jump shot from 7 ft (assist by P. McCaw),33,31
108,1,0:08.0,D. Jordan makes 2-pt layup from 2 ft (assist by C. LeVert),,35,31
109,1,0:08.0,Shooting foul by C. Boucher (drawn by D. Jordan),,35,31
110,1,0:08.0,D. Jordan makes free throw 1 of 1,,36,31
111,1,0:00.0,,M. Thomas makes 2-pt jump shot from 19 ft (assist by P. McCaw),36,33
112,2,11:41.0,,M. Thomas misses 2-pt jump shot from 21 ft,36,33
113,2,11:37.0,,Offensive rebound by R. Hollis-Jefferson,36,33
114,2,11:36.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,36,35
115,2,11:18.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,36,35
116,2,11:15.0,,Defensive rebound by M. Thomas,36,35
117,2,11:08.0,,C. Boucher misses 3-pt jump shot from 25 ft,36,35
118,2,11:04.0,Defensive rebound by D. Jordan,,36,35
119,2,10:58.0,C. LeVert misses 2-pt jump shot from 20 ft,,36,35
120,2,10:55.0,,Defensive rebound by M. Thomas,36,35
121,2,10:44.0,,R. Hollis-Jefferson misses 2-pt jump shot from 19 ft,36,35
122,2,10:40.0,Defensive rebound by G. Temple,,36,35
123,2,10:35.0,G. Temple misses 3-pt jump shot from 25 ft,,36,35
124,2,10:32.0,,Defensive rebound by P. McCaw,36,35
125,2,10:18.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,36,35
126,2,10:16.0,Defensive rebound by T. Luwawu-Cabarrot,,36,35
127,2,10:12.0,W. Chandler misses 3-pt jump shot from 25 ft,,36,35
128,2,10:08.0,,Defensive rebound by M. Thomas,36,35
129,2,9:57.0,,P. McCaw misses 2-pt jump shot from 14 ft,36,35
130,2,9:56.0,Defensive rebound by Team,,36,35
131,2,9:41.0,C. LeVert misses 2-pt hook shot from 2 ft,,36,35
132,2,9:38.0,,Defensive rebound by R. Hollis-Jefferson,36,35
133,2,9:34.0,,M. Thomas makes 3-pt jump shot from 22 ft (assist by P. McCaw),36,38
134,2,9:18.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by C. Boucher),,36,38
135,2,9:15.0,Offensive rebound by T. Luwawu-Cabarrot,,36,38
136,2,9:13.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by M. Thomas),,36,38
137,2,9:07.0,,O. Brissett misses 3-pt jump shot from 22 ft,36,38
138,2,9:04.0,Defensive rebound by D. Jordan,,36,38
139,2,8:43.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,36,38
140,2,8:40.0,,Defensive rebound by P. McCaw,36,38
141,2,8:38.0,,Shooting foul by W. Chandler (drawn by C. Boucher),36,38
142,2,8:38.0,,C. Boucher makes free throw 1 of 2,36,39
143,2,8:38.0,,C. Boucher makes free throw 2 of 2,36,40
144,2,8:25.0,Turnover by D. Jordan (bad pass; steal by M. Thomas),,36,40
145,2,8:18.0,,C. Boucher misses 3-pt jump shot from 25 ft,36,40
146,2,8:15.0,,Offensive rebound by O. Brissett,36,40
147,2,8:15.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by O. Brissett),36,40
148,2,8:15.0,,O. Brissett misses free throw 1 of 2,36,40
149,2,8:15.0,,Offensive rebound by Team,36,40
150,2,8:15.0,S. Dinwiddie enters the game for C. LeVert,,36,40
151,2,8:15.0,J. Harris enters the game for T. Luwawu-Cabarrot,,36,40
152,2,8:15.0,T. Prince enters the game for G. Temple,,36,40
153,2,8:15.0,,O. Brissett makes free throw 2 of 2,36,41
154,2,8:06.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,36,41
155,2,8:02.0,,Defensive rebound by C. Boucher,36,41
156,2,7:49.0,,P. McCaw makes 3-pt jump shot from 23 ft (assist by O. Brissett),36,44
157,2,7:49.0,,Instant Replay (Request: Ruling Stands),36,44
158,2,7:47.0,Brooklyn full timeout,,36,44
159,2,7:38.0,Personal foul by O. Brissett (drawn by J. Harris),,36,44
160,2,7:30.0,D. Jordan makes 2-pt dunk at rim (assist by S. Dinwiddie),,38,44
161,2,7:15.0,,M. Thomas makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),38,47
162,2,6:54.0,W. Chandler misses 3-pt jump shot from 23 ft,,38,47
163,2,6:53.0,Offensive rebound by Team,,38,47
164,2,6:53.0,,Loose ball foul by C. Boucher (drawn by D. Jordan),38,47
165,2,6:40.0,D. Jordan makes 2-pt hook shot from 2 ft (assist by S. Dinwiddie),,40,47
166,2,6:40.0,Shooting foul by P. McCaw (drawn by D. Jordan),,40,47
167,2,6:40.0,D. Jordan makes free throw 1 of 1,,41,47
168,2,6:23.0,,M. Thomas makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),41,50
169,2,5:54.0,Turnover by T. Prince (traveling),,41,50
170,2,5:54.0,,S. Ibaka enters the game for C. Boucher,41,50
171,2,5:54.0,,F. VanVleet enters the game for P. McCaw,41,50
172,2,5:43.0,,F. VanVleet misses 3-pt jump shot from 26 ft,41,50
173,2,5:40.0,Defensive rebound by D. Jordan,,41,50
174,2,5:34.0,J. Harris misses 3-pt jump shot from 25 ft,,41,50
175,2,5:31.0,Offensive rebound by T. Prince,,41,50
176,2,5:25.0,T. Prince makes 2-pt dunk from 1 ft (assist by D. Jordan),,43,50
177,2,5:11.0,,O. Brissett misses 3-pt jump shot from 25 ft,43,50
178,2,5:09.0,,Offensive rebound by R. Hollis-Jefferson,43,50
179,2,4:59.0,,S. Ibaka makes 2-pt hook shot from 5 ft (assist by F. VanVleet),43,52
180,2,4:38.0,Personal foul by M. Thomas (drawn by S. Dinwiddie),,43,52
181,2,4:38.0,J. Allen enters the game for W. Chandler,,43,52
182,2,4:38.0,C. LeVert enters the game for D. Jordan,,43,52
183,2,4:38.0,,O. Anunoby enters the game for O. Brissett,43,52
184,2,4:38.0,,P. Siakam enters the game for R. Hollis-Jefferson,43,52
185,2,4:31.0,J. Allen makes 2-pt hook shot from 2 ft,,45,52
186,2,4:20.0,,M. Thomas makes 2-pt layup from 2 ft (assist by S. Ibaka),45,54
187,2,4:08.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,45,54
188,2,4:05.0,,Defensive rebound by P. Siakam,45,54
189,2,3:52.0,,S. Ibaka makes 2-pt jump shot from 16 ft,45,56
190,2,3:41.0,S. Dinwiddie misses 2-pt jump shot from 7 ft,,45,56
191,2,3:39.0,,Defensive rebound by P. Siakam,45,56
192,2,3:32.0,,S. Ibaka makes 2-pt jump shot from 8 ft (assist by F. VanVleet),45,58
193,2,3:32.0,Brooklyn full timeout,,45,58
194,2,3:17.0,Turnover by J. Allen (bad pass; steal by O. Anunoby),,45,58
195,2,3:09.0,,P. Siakam makes 2-pt hook shot from 3 ft,45,60
196,2,3:00.0,S. Dinwiddie makes 2-pt layup from 3 ft,,47,60
197,2,2:35.0,,P. Siakam makes 2-pt layup from 2 ft,47,62
198,2,2:17.0,J. Harris misses 3-pt jump shot from 23 ft,,47,62
199,2,2:12.0,Offensive rebound by J. Harris,,47,62
200,2,2:08.0,C. LeVert misses 2-pt layup from 1 ft,,47,62
201,2,2:05.0,,Defensive rebound by S. Ibaka,47,62
202,2,2:01.0,,Turnover by F. VanVleet (bad pass; steal by T. Prince),47,62
203,2,1:53.0,T. Prince makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,50,62
204,2,1:24.0,,P. Siakam makes 2-pt hook shot from 7 ft,50,64
205,2,0:58.0,T. Prince makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,53,64
206,2,0:35.0,,P. Siakam makes 2-pt jump shot from 7 ft,53,66
207,2,0:32.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,53,66
208,2,0:28.0,,Defensive rebound by M. Thomas,53,66
209,2,0:08.0,,P. Siakam misses 2-pt jump shot from 21 ft,53,66
210,2,0:06.0,Defensive rebound by C. LeVert,,53,66
211,2,0:02.0,J. Harris misses 3-pt jump shot from 24 ft,,53,66
212,2,0:00.0,Offensive rebound by Team,,53,66
213,2,0:00.0,,Loose ball foul by M. Thomas (drawn by T. Prince),53,66
214,2,0:00.0,T. Prince misses free throw 1 of 2,,53,66
215,2,0:00.0,Offensive rebound by Team,,53,66
216,2,0:00.0,T. Prince makes free throw 2 of 2,,54,66
217,3,11:42.0,,F. VanVleet misses 2-pt jump shot from 12 ft,54,66
218,3,11:40.0,,Offensive rebound by S. Ibaka,54,66
219,3,11:40.0,,Shooting foul by J. Allen (drawn by S. Ibaka),54,66
220,3,11:40.0,,S. Ibaka misses free throw 1 of 2,54,66
221,3,11:40.0,,Offensive rebound by Team,54,66
222,3,11:40.0,,S. Ibaka makes free throw 2 of 2,54,67
223,3,11:33.0,Shooting foul by P. Siakam (drawn by S. Dinwiddie),,54,67
224,3,11:33.0,S. Dinwiddie makes free throw 1 of 2,,55,67
225,3,11:33.0,S. Dinwiddie makes free throw 2 of 2,,56,67
226,3,11:10.0,,F. VanVleet makes 2-pt layup from 2 ft,56,69
227,3,10:59.0,T. Prince misses 3-pt jump shot from 23 ft,,56,69
228,3,10:57.0,,Defensive rebound by O. Anunoby,56,69
229,3,10:49.0,,O. Anunoby makes 2-pt layup from 2 ft (assist by F. VanVleet),56,71
230,3,10:34.0,Shooting foul by T. Davis (drawn by J. Allen),,56,71
231,3,10:34.0,J. Allen misses free throw 1 of 2,,56,71
232,3,10:34.0,Offensive rebound by Team,,56,71
233,3,10:34.0,J. Allen makes free throw 2 of 2,,57,71
234,3,10:19.0,,F. VanVleet makes 2-pt jump shot from 14 ft,57,73
235,3,10:05.0,C. LeVert makes 2-pt jump shot from 7 ft,,59,73
236,3,9:52.0,,P. Siakam misses 3-pt jump shot from 25 ft,59,73
237,3,9:50.0,Defensive rebound by C. LeVert,,59,73
238,3,9:41.0,Turnover by C. LeVert (lost ball; steal by O. Anunoby),,59,73
239,3,9:35.0,,Shooting foul by J. Harris (drawn by O. Anunoby),59,73
240,3,9:35.0,,O. Anunoby misses free throw 1 of 2,59,73
241,3,9:35.0,,Offensive rebound by Team,59,73
242,3,9:35.0,,O. Anunoby makes free throw 2 of 2,59,74
243,3,9:18.0,T. Prince makes 2-pt jump shot from 16 ft (assist by S. Dinwiddie),,61,74
244,3,9:03.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by S. Ibaka),61,77
245,3,8:47.0,Turnover by T. Prince (bad pass; steal by T. Davis),,61,77
246,3,8:43.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by P. Siakam),61,79
247,3,8:37.0,Brooklyn full timeout,,61,79
248,3,8:32.0,T. Prince misses 3-pt jump shot from 22 ft,,61,79
249,3,8:30.0,,Defensive rebound by O. Anunoby,61,79
250,3,8:13.0,,T. Davis misses 3-pt jump shot from 25 ft,61,79
251,3,8:10.0,Defensive rebound by J. Harris,,61,79
252,3,8:01.0,C. LeVert makes 3-pt jump shot from 25 ft (assist by T. Prince),,64,79
253,3,7:50.0,,Personal foul by S. Dinwiddie (drawn by P. Siakam),64,79
254,3,7:39.0,,S. Ibaka makes 2-pt hook shot from 6 ft (assist by P. Siakam),64,81
255,3,7:27.0,J. Harris makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,67,81
256,3,7:17.0,,P. Siakam misses 3-pt jump shot from 25 ft,67,81
257,3,7:17.0,,Offensive rebound by T. Davis,67,81
258,3,7:10.0,,F. VanVleet misses 3-pt jump shot from 29 ft,67,81
259,3,7:07.0,Defensive rebound by S. Dinwiddie,,67,81
260,3,6:57.0,Shooting foul by T. Davis (drawn by C. LeVert),,67,81
261,3,6:57.0,C. LeVert makes free throw 1 of 2,,68,81
262,3,6:57.0,C. LeVert makes free throw 2 of 2,,69,81
263,3,6:41.0,,T. Davis makes 3-pt jump shot from 23 ft (assist by F. VanVleet),69,84
264,3,6:23.0,J. Harris makes 2-pt jump shot from 11 ft (assist by C. LeVert),,71,84
265,3,6:08.0,,T. Davis makes 3-pt jump shot from 25 ft (assist by F. VanVleet),71,87
266,3,5:50.0,T. Prince makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,74,87
267,3,5:40.0,,P. Siakam makes 2-pt hook shot from 6 ft,74,89
268,3,5:27.0,S. Dinwiddie makes 2-pt jump shot from 15 ft,,76,89
269,3,5:08.0,,P. Siakam makes 2-pt layup from 2 ft,76,91
270,3,5:00.0,S. Dinwiddie misses 2-pt jump shot from 13 ft,,76,91
271,3,4:58.0,,Defensive rebound by S. Ibaka,76,91
272,3,4:54.0,,Turnover by F. VanVleet (bad pass),76,91
273,3,4:54.0,W. Chandler enters the game for J. Allen,,76,91
274,3,4:54.0,D. Jordan enters the game for C. LeVert,,76,91
275,3,4:54.0,G. Temple enters the game for T. Prince,,76,91
276,3,4:40.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,76,91
277,3,4:38.0,,Defensive rebound by P. Siakam,76,91
278,3,4:28.0,,F. VanVleet misses 3-pt jump shot from 24 ft,76,91
279,3,4:25.0,,Offensive rebound by T. Davis,76,91
280,3,4:22.0,,S. Ibaka misses 3-pt jump shot from 25 ft,76,91
281,3,4:20.0,Defensive rebound by S. Dinwiddie,,76,91
282,3,4:07.0,G. Temple makes 3-pt jump shot from 22 ft (assist by J. Harris),,79,91
283,3,3:43.0,,P. Siakam misses 3-pt jump shot from 25 ft,79,91
284,3,3:41.0,,Offensive rebound by Team,79,91
285,3,3:41.0,T. Luwawu-Cabarrot enters the game for J. Harris,,79,91
286,3,3:41.0,,P. McCaw enters the game for O. Anunoby,79,91
287,3,3:32.0,,F. VanVleet misses 2-pt layup from 4 ft (block by G. Temple),79,91
288,3,3:29.0,Defensive rebound by S. Dinwiddie,,79,91
289,3,3:22.0,Shooting foul by F. VanVleet (drawn by W. Chandler),,79,91
290,3,3:22.0,W. Chandler makes free throw 1 of 3,,80,91
291,3,3:22.0,W. Chandler makes free throw 2 of 3,,81,91
292,3,3:22.0,,C. Boucher enters the game for S. Ibaka,81,91
293,3,3:22.0,W. Chandler makes free throw 3 of 3,,82,91
294,3,3:09.0,,P. Siakam makes 2-pt jump shot from 21 ft,82,93
295,3,2:50.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by G. Temple),,85,93
296,3,2:32.0,,P. Siakam misses 2-pt jump shot from 13 ft (block by D. Jordan),85,93
297,3,2:29.0,Defensive rebound by D. Jordan,,85,93
298,3,2:15.0,D. Jordan misses 2-pt layup from 3 ft,,85,93
299,3,2:13.0,,Defensive rebound by C. Boucher,85,93
300,3,2:09.0,,F. VanVleet makes 2-pt layup from 2 ft,85,95
301,3,1:47.0,S. Dinwiddie misses 2-pt jump shot from 9 ft,,85,95
302,3,1:45.0,,Defensive rebound by P. Siakam,85,95
303,3,1:41.0,,F. VanVleet misses 2-pt layup from 1 ft,85,95
304,3,1:35.0,,Offensive rebound by T. Davis,85,95
305,3,1:35.0,,T. Davis makes 2-pt layup from 1 ft,85,97
306,3,1:19.0,Turnover by D. Jordan (traveling),,85,97
307,3,1:19.0,,Toronto full timeout,85,97
308,3,1:19.0,C. LeVert enters the game for S. Dinwiddie,,85,97
309,3,1:19.0,,R. Hollis-Jefferson enters the game for P. Siakam,85,97
310,3,1:19.0,,M. Thomas enters the game for F. VanVleet,85,97
311,3,1:02.0,,T. Davis misses 2-pt jump shot from 10 ft,85,97
312,3,0:59.0,Defensive rebound by T. Luwawu-Cabarrot,,85,97
313,3,0:52.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,85,97
314,3,0:49.0,Offensive rebound by D. Jordan,,85,97
315,3,0:48.0,D. Jordan misses 2-pt layup from 3 ft (block by C. Boucher),,85,97
316,3,0:48.0,,Defensive rebound by M. Thomas,85,97
317,3,0:44.0,,T. Davis makes 3-pt jump shot from 24 ft (assist by M. Thomas),85,100
318,3,0:36.0,Personal foul by C. Boucher (drawn by D. Jordan),,85,100
319,3,0:36.0,D. Jordan makes free throw 1 of 2,,86,100
320,3,0:36.0,D. Jordan misses free throw 2 of 2,,86,100
321,3,0:34.0,,Defensive rebound by C. Boucher,86,100
322,3,0:29.0,,T. Davis misses 3-pt jump shot from 29 ft,86,100
323,3,0:27.0,,Offensive rebound by C. Boucher,86,100
324,3,0:23.0,,Turnover by C. Boucher (lost ball; steal by W. Chandler),86,100
325,3,0:21.0,C. LeVert misses 2-pt layup from 1 ft (block by C. Boucher),,86,100
326,3,0:17.0,Offensive rebound by C. LeVert,,86,100
327,3,0:03.0,Personal foul by C. Boucher (drawn by C. LeVert),,86,100
328,3,0:03.0,C. LeVert makes free throw 1 of 2,,87,100
329,3,0:03.0,C. LeVert makes free throw 2 of 2,,88,100
330,4,11:50.0,D. Jordan makes 2-pt dunk from 1 ft (assist by C. LeVert),,90,100
331,4,11:27.0,,Shooting foul by G. Temple (drawn by C. Boucher),90,100
332,4,11:27.0,,C. Boucher makes free throw 1 of 2,90,101
333,4,11:27.0,,C. Boucher makes free throw 2 of 2,90,102
334,4,11:15.0,Personal foul by T. Davis (drawn by D. Jordan),,90,102
335,4,11:02.0,Turnover by W. Chandler (lost ball; steal by M. Thomas),,90,102
336,4,10:57.0,,T. Davis misses 3-pt jump shot from 23 ft,90,102
337,4,10:54.0,Defensive rebound by W. Chandler,,90,102
338,4,10:45.0,C. LeVert makes 3-pt jump shot from 25 ft,,93,102
339,4,10:21.0,,T. Davis misses 2-pt jump shot from 8 ft,93,102
340,4,10:17.0,,Offensive rebound by R. Hollis-Jefferson,93,102
341,4,10:17.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,93,102
342,4,10:16.0,,Offensive rebound by R. Hollis-Jefferson,93,102
343,4,10:15.0,,R. Hollis-Jefferson misses 2-pt layup from 3 ft,93,102
344,4,10:12.0,Defensive rebound by D. Jordan,,93,102
345,4,10:06.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,,93,102
346,4,10:04.0,,Defensive rebound by T. Davis,93,102
347,4,9:56.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by T. Davis),93,104
348,4,9:37.0,C. LeVert makes 3-pt jump shot from 23 ft (assist by W. Chandler),,96,104
349,4,9:37.0,Shooting foul by C. Boucher (drawn by C. LeVert),,96,104
350,4,9:37.0,C. LeVert makes free throw 1 of 1,,97,104
351,4,9:11.0,,M. Thomas misses 2-pt jump shot from 18 ft,97,104
352,4,9:09.0,Defensive rebound by D. Jordan,,97,104
353,4,8:57.0,W. Chandler misses 3-pt jump shot from 25 ft,,97,104
354,4,8:53.0,,Defensive rebound by R. Hollis-Jefferson,97,104
355,4,8:50.0,,Personal foul by T. Luwawu-Cabarrot (drawn by R. Hollis-Jefferson),97,104
356,4,8:50.0,S. Dinwiddie enters the game for C. LeVert,,97,104
357,4,8:50.0,,S. Ibaka enters the game for C. Boucher,97,104
358,4,8:50.0,,F. VanVleet enters the game for T. Davis,97,104
359,4,8:32.0,,P. McCaw misses 2-pt jump shot from 9 ft,97,104
360,4,8:31.0,Defensive rebound by D. Jordan,,97,104
361,4,8:31.0,Personal foul by R. Hollis-Jefferson (drawn by D. Jordan),,97,104
362,4,8:13.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,97,104
363,4,8:11.0,,Defensive rebound by R. Hollis-Jefferson,97,104
364,4,7:56.0,,M. Thomas makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),97,106
365,4,7:39.0,W. Chandler misses 3-pt jump shot from 25 ft,,97,106
366,4,7:36.0,Offensive rebound by D. Jordan,,97,106
367,4,7:34.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,97,106
368,4,7:31.0,,Defensive rebound by F. VanVleet,97,106
