,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
30,1,6:56.0,,B. Adebayo misses 2-pt jump shot from 6 ft,8,11
31,1,6:54.0,Defensive rebound by T. Lyles,,8,11
32,1,6:36.0,L. Aldridge makes 3-pt jump shot from 22 ft (assist by T. Lyles),,11,11
33,1,6:26.0,,Personal foul by B. Forbes (drawn by J. Butler),11,11
34,1,6:21.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),11,14
35,1,6:01.0,D. DeRozan makes 2-pt jump shot from 12 ft,,13,14
36,1,5:42.0,,B. Adebayo makes 2-pt layup from 1 ft,13,16
37,1,5:17.0,B. Forbes misses 3-pt jump shot from 25 ft,,13,16
38,1,5:14.0,,Defensive rebound by M. Leonard,13,16
39,1,5:08.0,,Turnover by K. Nunn (lost ball; steal by D. Murray),13,16
40,1,5:05.0,Shooting foul by M. Leonard (drawn by D. DeRozan),,13,16
41,1,5:05.0,D. DeRozan makes free throw 1 of 2,,14,16
42,1,5:05.0,R. Gay enters the game for B. Forbes,,14,16
43,1,5:05.0,P. Mills enters the game for T. Lyles,,14,16
44,1,5:05.0,D. White enters the game for D. Murray,,14,16
45,1,5:05.0,,G. Dragić enters the game for D. Robinson,14,16
46,1,5:05.0,D. DeRozan makes free throw 2 of 2,,15,16
47,1,4:51.0,,J. Butler misses 2-pt jump shot from 20 ft,15,16
48,1,4:47.0,Defensive rebound by D. White,,15,16
49,1,4:38.0,L. Aldridge misses 2-pt jump shot from 18 ft,,15,16
50,1,4:35.0,,Defensive rebound by B. Adebayo,15,16
51,1,4:30.0,,Turnover by G. Dragić (bad pass; steal by D. DeRozan),15,16
52,1,4:29.0,Turnover by D. DeRozan (traveling),,15,16
53,1,4:29.0,,D. Jones enters the game for M. Leonard,15,16
54,1,4:10.0,,K. Nunn makes 3-pt jump shot from 24 ft (assist by G. Dragić),15,19
55,1,3:45.0,P. Mills makes 2-pt jump shot from 16 ft (assist by L. Aldridge),,17,19
56,1,3:45.0,,Miami full timeout,17,19
57,1,3:45.0,J. Poeltl enters the game for L. Aldridge,,17,19
58,1,3:25.0,,D. Jones misses 3-pt jump shot from 23 ft,17,19
59,1,3:23.0,Defensive rebound by R. Gay,,17,19
60,1,3:09.0,R. Gay misses 2-pt jump shot from 20 ft,,17,19
61,1,3:05.0,,Defensive rebound by D. Jones,17,19
62,1,2:58.0,,G. Dragić misses 2-pt jump shot from 11 ft,17,19
63,1,2:56.0,Defensive rebound by J. Poeltl,,17,19
64,1,2:49.0,R. Gay misses 2-pt jump shot from 10 ft,,17,19
65,1,2:46.0,,Defensive rebound by D. Jones,17,19
66,1,2:43.0,,Personal foul by D. White (drawn by G. Dragić),17,19
67,1,2:43.0,L. Walker enters the game for D. DeRozan,,17,19
68,1,2:43.0,,J. Johnson enters the game for J. Butler,17,19
69,1,2:24.0,,J. Johnson misses 3-pt jump shot from 24 ft,17,19
70,1,2:22.0,Defensive rebound by L. Walker,,17,19
71,1,2:06.0,R. Gay misses 2-pt jump shot from 6 ft,,17,19
72,1,2:02.0,,Defensive rebound by J. Johnson,17,19
73,1,2:00.0,,B. Adebayo misses 2-pt layup from 3 ft,17,19
74,1,1:57.0,Defensive rebound by L. Walker,,17,19
75,1,1:52.0,L. Walker misses 2-pt jump shot from 10 ft,,17,19
76,1,1:48.0,,Defensive rebound by D. Jones,17,19
77,1,1:30.0,,K. Nunn makes 3-pt jump shot from 26 ft (assist by B. Adebayo),17,22
78,1,1:11.0,D. White misses 2-pt jump shot from 13 ft,,17,22
79,1,1:09.0,,Defensive rebound by B. Adebayo,17,22
80,1,0:53.0,,D. Jones misses 3-pt jump shot from 23 ft,17,22
81,1,0:51.0,,Offensive rebound by B. Adebayo,17,22
82,1,0:51.0,,K. Olynyk enters the game for B. Adebayo,17,22
83,1,0:51.0,,D. Robinson enters the game for K. Nunn,17,22
84,1,0:47.0,,D. Jones misses 2-pt layup from 3 ft (block by J. Poeltl),17,22
85,1,0:47.0,Defensive rebound by R. Gay,,17,22
86,1,0:40.0,D. White misses 2-pt layup from 2 ft,,17,22
87,1,0:38.0,,Defensive rebound by K. Olynyk,17,22
88,1,0:28.0,,G. Dragić misses 3-pt jump shot from 25 ft,17,22
89,1,0:26.0,,Offensive rebound by D. Jones,17,22
90,1,0:20.0,,J. Johnson makes 2-pt jump shot from 10 ft (assist by G. Dragić),17,24
91,1,0:02.0,D. White misses 2-pt layup from 1 ft,,17,24
92,1,0:01.0,,Defensive rebound by D. Robinson,17,24
93,1,0:00.0,,D. Jones misses 3-pt jump shot from 34 ft,17,24
94,1,0:00.0,,Offensive rebound by Team,17,24
95,2,11:47.0,P. Mills misses 3-pt jump shot from 26 ft,,17,24
96,2,11:44.0,,Defensive rebound by K. Olynyk,17,24
97,2,11:33.0,,Turnover by K. Olynyk (bad pass; steal by R. Gay),17,24
98,2,11:27.0,Shooting foul by D. Robinson (drawn by R. Gay),,17,24
99,2,11:27.0,R. Gay makes free throw 1 of 2,,18,24
100,2,11:27.0,R. Gay misses free throw 2 of 2,,18,24
101,2,11:24.0,,Defensive rebound by D. Jones,18,24
102,2,11:14.0,,D. Robinson misses 3-pt jump shot from 25 ft,18,24
103,2,11:11.0,Defensive rebound by J. Poeltl,,18,24
104,2,11:03.0,P. Mills makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,21,24
105,2,10:43.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by K. Olynyk),21,27
106,2,10:30.0,P. Mills makes 2-pt layup from 2 ft (assist by R. Gay),,23,27
107,2,10:17.0,,G. Dragić makes 3-pt jump shot from 26 ft,23,30
108,2,10:07.0,P. Mills makes 3-pt jump shot from 25 ft,,26,30
109,2,9:53.0,,J. Johnson misses 2-pt layup from 1 ft (block by J. Poeltl),26,30
110,2,9:50.0,Defensive rebound by J. Poeltl,,26,30
111,2,9:48.0,D. White makes 2-pt layup from 2 ft,,28,30
112,2,9:48.0,,Violation by Team (def goaltending),28,30
113,2,9:36.0,,G. Dragić makes 3-pt jump shot from 25 ft,28,33
114,2,9:24.0,P. Mills misses 3-pt jump shot from 26 ft,,28,33
115,2,9:22.0,,Defensive rebound by D. Robinson,28,33
116,2,9:16.0,,Turnover by G. Dragić (bad pass; steal by D. White),28,33
117,2,9:16.0,D. Murray enters the game for D. White,,28,33
118,2,9:01.0,R. Gay misses 3-pt jump shot from 24 ft,,28,33
119,2,8:59.0,,Defensive rebound by G. Dragić,28,33
120,2,8:54.0,,G. Dragić misses 2-pt layup from 2 ft,28,33
121,2,8:51.0,Defensive rebound by R. Gay,,28,33
122,2,8:48.0,L. Walker makes 2-pt layup from 1 ft (assist by R. Gay),,30,33
123,2,8:27.0,,K. Olynyk misses 2-pt jump shot from 20 ft,30,33
124,2,8:23.0,Defensive rebound by L. Walker,,30,33
125,2,8:17.0,L. Walker misses 2-pt layup from 2 ft (block by D. Jones),,30,33
126,2,8:13.0,,Defensive rebound by J. Johnson,30,33
127,2,8:09.0,,J. Johnson misses 3-pt jump shot from 25 ft,30,33
128,2,8:09.0,Defensive rebound by R. Gay,,30,33
129,2,8:02.0,San Antonio full timeout,,30,33
130,2,8:02.0,B. Forbes enters the game for R. Gay,,30,33
131,2,8:02.0,T. Lyles enters the game for P. Mills,,30,33
132,2,7:48.0,B. Forbes misses 2-pt jump shot from 10 ft,,30,33
133,2,7:44.0,,Defensive rebound by D. Jones,30,33
134,2,7:26.0,,K. Olynyk misses 3-pt jump shot from 24 ft,30,33
135,2,7:24.0,Defensive rebound by T. Lyles,,30,33
136,2,7:15.0,L. Walker misses 3-pt jump shot from 22 ft,,30,33
137,2,7:14.0,Offensive rebound by T. Lyles,,30,33
138,2,7:13.0,T. Lyles makes 2-pt layup at rim,,32,33
139,2,6:47.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by K. Olynyk),32,36
140,2,6:32.0,Personal foul by J. Johnson (drawn by L. Walker),,32,36
141,2,6:32.0,L. Aldridge enters the game for J. Poeltl,,32,36
142,2,6:32.0,D. DeRozan enters the game for L. Walker,,32,36
143,2,6:32.0,,B. Adebayo enters the game for J. Johnson,32,36
144,2,6:32.0,,J. Butler enters the game for D. Jones,32,36
145,2,6:17.0,T. Lyles misses 2-pt jump shot from 18 ft,,32,36
146,2,6:13.0,,Defensive rebound by K. Olynyk,32,36
147,2,6:03.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by K. Olynyk),32,39
148,2,5:43.0,D. DeRozan makes 2-pt layup from 1 ft,,34,39
149,2,5:19.0,,J. Butler misses 2-pt hook shot from 6 ft,34,39
150,2,5:16.0,Defensive rebound by D. DeRozan,,34,39
151,2,5:08.0,L. Aldridge misses 3-pt jump shot from 25 ft,,34,39
152,2,5:08.0,,Defensive rebound by Team,34,39
153,2,5:08.0,,K. Nunn enters the game for D. Robinson,34,39
154,2,4:58.0,,G. Dragić misses 3-pt jump shot from 27 ft,34,39
155,2,4:56.0,Defensive rebound by Team,,34,39
156,2,4:42.0,T. Lyles makes 2-pt layup from 1 ft (assist by D. DeRozan),,36,39
157,2,4:24.0,,K. Nunn makes 2-pt jump shot from 16 ft (assist by B. Adebayo),36,41
158,2,4:09.0,D. DeRozan makes 2-pt jump shot from 7 ft,,38,41
159,2,4:09.0,Shooting foul by K. Nunn (drawn by D. DeRozan),,38,41
160,2,4:09.0,,D. Jones enters the game for G. Dragić,38,41
161,2,4:09.0,,D. Robinson enters the game for K. Olynyk,38,41
162,2,4:09.0,D. DeRozan misses free throw 1 of 1,,38,41
163,2,4:07.0,,Defensive rebound by B. Adebayo,38,41
164,2,3:51.0,,J. Butler misses 2-pt jump shot from 9 ft,38,41
165,2,3:51.0,Defensive rebound by L. Aldridge,,38,41
166,2,3:43.0,D. DeRozan makes 2-pt jump shot from 16 ft,,40,41
167,2,3:24.0,,K. Nunn makes 3-pt jump shot from 26 ft (assist by J. Butler),40,44
168,2,3:09.0,D. DeRozan makes 2-pt jump shot from 11 ft,,42,44
169,2,3:09.0,,Miami full timeout,42,44
170,2,2:52.0,,D. Robinson misses 3-pt jump shot from 27 ft,42,44
171,2,2:50.0,Defensive rebound by D. Murray,,42,44
172,2,2:37.0,D. Murray makes 2-pt jump shot from 17 ft (assist by B. Forbes),,44,44
173,2,2:24.0,,K. Nunn makes 2-pt jump shot from 11 ft,44,46
174,2,1:58.0,L. Aldridge misses 3-pt jump shot from 26 ft,,44,46
175,2,1:55.0,,Defensive rebound by D. Robinson,44,46
176,2,1:39.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),44,48
177,2,1:21.0,D. Murray misses 2-pt jump shot from 13 ft,,44,48
178,2,1:19.0,,Defensive rebound by D. Robinson,44,48
179,2,1:05.0,,B. Adebayo misses 2-pt jump shot from 7 ft,44,48
180,2,1:05.0,Defensive rebound by Team,,44,48
181,2,1:05.0,,Loose ball foul by J. Butler (drawn by D. DeRozan),44,48
182,2,0:51.0,T. Lyles misses 2-pt jump shot from 6 ft (block by B. Adebayo),,44,48
183,2,0:50.0,Offensive rebound by L. Aldridge,,44,48
184,2,0:48.0,L. Aldridge makes 2-pt layup from 2 ft,,46,48
185,2,0:39.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),46,51
186,2,0:30.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,49,51
187,2,0:09.0,,Turnover by K. Nunn (bad pass; steal by D. DeRozan),49,51
188,2,0:05.0,D. DeRozan makes 2-pt layup from 1 ft (assist by T. Lyles),,51,51
189,2,0:03.0,,Personal take foul by D. DeRozan (drawn by J. Butler),51,51
190,2,0:03.0,D. White enters the game for B. Forbes,,51,51
191,2,0:03.0,,G. Dragić enters the game for D. Jones,51,51
192,2,0:00.0,,B. Adebayo misses 2-pt jump shot from 6 ft,51,51
193,2,0:00.0,,Offensive rebound by Team,51,51
194,3,11:34.0,D. DeRozan misses 2-pt jump shot from 10 ft,,51,51
195,3,11:32.0,,Defensive rebound by K. Nunn,51,51
196,3,11:20.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by K. Nunn),51,54
197,3,11:03.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by D. Murray),,53,54
198,3,10:38.0,,J. Butler makes 2-pt jump shot from 18 ft,53,56
199,3,10:18.0,D. Murray misses 2-pt jump shot from 10 ft,,53,56
200,3,10:15.0,,Defensive rebound by B. Adebayo,53,56
201,3,10:05.0,,M. Leonard misses 3-pt jump shot from 24 ft,53,56
202,3,10:02.0,Defensive rebound by D. Murray,,53,56
203,3,9:50.0,L. Aldridge misses 3-pt jump shot from 24 ft,,53,56
204,3,9:46.0,Offensive rebound by T. Lyles,,53,56
205,3,9:46.0,T. Lyles misses 2-pt layup from 1 ft,,53,56
206,3,9:46.0,Offensive rebound by T. Lyles,,53,56
207,3,9:43.0,B. Forbes misses 3-pt jump shot from 25 ft (block by D. Robinson),,53,56
208,3,9:43.0,Offensive rebound by Team,,53,56
209,3,9:37.0,B. Forbes misses 2-pt jump shot from 18 ft,,53,56
210,3,9:35.0,,Defensive rebound by B. Adebayo,53,56
211,3,9:23.0,,K. Nunn makes 2-pt jump shot from 11 ft,53,58
212,3,9:07.0,T. Lyles misses 2-pt jump shot from 21 ft,,53,58
213,3,9:05.0,,Defensive rebound by M. Leonard,53,58
214,3,9:00.0,,K. Nunn misses 3-pt jump shot from 24 ft,53,58
215,3,8:57.0,Defensive rebound by T. Lyles,,53,58
216,3,8:48.0,D. DeRozan makes 2-pt jump shot from 14 ft (assist by D. Murray),,55,58
217,3,8:32.0,,D. Robinson makes 2-pt layup from 1 ft (assist by B. Adebayo),55,60
218,3,8:05.0,D. Murray misses 2-pt jump shot from 10 ft,,55,60
219,3,8:03.0,,Defensive rebound by B. Adebayo,55,60
220,3,7:56.0,,Shooting foul by L. Aldridge (drawn by B. Adebayo),55,60
221,3,7:56.0,,B. Adebayo misses free throw 1 of 2,55,60
222,3,7:56.0,,Offensive rebound by Team,55,60
223,3,7:56.0,,B. Adebayo makes free throw 2 of 2,55,61
224,3,7:34.0,D. DeRozan makes 2-pt jump shot from 9 ft,,57,61
225,3,7:19.0,,B. Adebayo misses 2-pt layup from 2 ft,57,61
226,3,7:16.0,Defensive rebound by L. Aldridge,,57,61
227,3,7:04.0,D. DeRozan makes 2-pt jump shot from 13 ft (assist by T. Lyles),,59,61
228,3,6:46.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Nunn),59,63
229,3,6:46.0,San Antonio full timeout,,59,63
230,3,6:46.0,R. Gay enters the game for B. Forbes,,59,63
231,3,6:46.0,P. Mills enters the game for T. Lyles,,59,63
232,3,6:27.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. Murray),,62,63
233,3,6:07.0,,J. Butler misses 2-pt jump shot from 9 ft,62,63
234,3,6:04.0,Defensive rebound by D. Murray,,62,63
235,3,5:58.0,P. Mills misses 3-pt jump shot from 26 ft,,62,63
236,3,5:57.0,,Defensive rebound by Team,62,63
237,3,5:43.0,,D. Robinson misses 3-pt jump shot from 25 ft,62,63
238,3,5:41.0,Defensive rebound by D. Murray,,62,63
239,3,5:29.0,L. Aldridge makes 2-pt layup from 2 ft,,64,63
240,3,5:13.0,,K. Nunn misses 2-pt jump shot from 15 ft,64,63
241,3,5:10.0,Defensive rebound by L. Aldridge,,64,63
242,3,4:58.0,R. Gay makes 2-pt layup from 1 ft (assist by D. DeRozan),,66,63
243,3,4:52.0,,Miami full timeout,66,63
244,3,4:52.0,D. White enters the game for D. Murray,,66,63
245,3,4:52.0,,G. Dragić enters the game for M. Leonard,66,63
246,3,4:52.0,,D. Jones enters the game for D. Robinson,66,63
247,3,4:41.0,,K. Nunn makes 3-pt jump shot from 25 ft (assist by B. Adebayo),66,66
248,3,4:11.0,P. Mills makes 2-pt jump shot from 17 ft (assist by D. DeRozan),,68,66
249,3,3:59.0,,Shooting foul by D. DeRozan (drawn by J. Butler),68,66
250,3,3:59.0,,J. Butler makes free throw 1 of 3,68,67
251,3,3:59.0,,J. Butler misses free throw 2 of 3,68,67
252,3,3:59.0,,Offensive rebound by Team,68,67
253,3,3:59.0,,J. Butler makes free throw 3 of 3,68,68
254,3,3:35.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,71,68
255,3,3:15.0,,K. Nunn misses 3-pt jump shot from 27 ft,71,68
256,3,3:13.0,Defensive rebound by D. DeRozan,,71,68
257,3,3:12.0,Shooting foul by G. Dragić (drawn by D. White),,71,68
258,3,3:12.0,D. White makes free throw 1 of 2,,72,68
259,3,3:12.0,,D. Robinson enters the game for K. Nunn,72,68
260,3,3:12.0,D. White makes free throw 2 of 2,,73,68
261,3,2:59.0,,Shooting foul by P. Mills (drawn by J. Butler),73,68
262,3,2:59.0,San Antonio full timeout,,73,68
263,3,2:59.0,Instant Replay (Challenge: Stands),,73,68
264,3,2:59.0,Technical foul by J. Butler,,73,68
265,3,2:59.0,D. DeRozan makes technical free throw,,74,68
266,3,2:59.0,,J. Butler misses free throw 1 of 2,74,68
267,3,2:59.0,,Offensive rebound by Team,74,68
268,3,2:59.0,,J. Butler misses free throw 2 of 2,74,68
269,3,2:56.0,Defensive rebound by R. Gay,,74,68
270,3,2:36.0,L. Aldridge misses 2-pt jump shot from 12 ft,,74,68
271,3,2:33.0,,Defensive rebound by D. Jones,74,68
272,3,2:17.0,,D. Jones makes 3-pt jump shot from 24 ft (assist by G. Dragić),74,71
273,3,2:01.0,Offensive foul by L. Aldridge (drawn by G. Dragić),,74,71
274,3,2:01.0,Turnover by L. Aldridge (offensive foul),,74,71
275,3,1:42.0,,B. Adebayo misses 2-pt layup from 1 ft,74,71
276,3,1:39.0,,Offensive rebound by B. Adebayo,74,71
277,3,1:38.0,,B. Adebayo makes 2-pt dunk at rim,74,73
278,3,1:23.0,P. Mills misses 3-pt jump shot from 25 ft,,74,73
279,3,1:20.0,,Defensive rebound by B. Adebayo,74,73
280,3,1:14.0,,Personal foul by P. Mills (drawn by G. Dragić),74,73
281,3,1:14.0,M. Belinelli enters the game for L. Aldridge,,74,73
282,3,1:14.0,J. Poeltl enters the game for D. DeRozan,,74,73
283,3,1:14.0,,J. Johnson enters the game for B. Adebayo,74,73
284,3,1:14.0,,M. Leonard enters the game for J. Butler,74,73
285,3,1:04.0,,G. Dragić misses 3-pt jump shot from 24 ft (block by D. White),74,73
286,3,1:03.0,,Offensive rebound by D. Jones,74,73
287,3,1:00.0,,D. Jones misses 2-pt jump shot from 21 ft,74,73
288,3,0:59.0,,Offensive rebound by Team,74,73
289,3,0:59.0,,Turnover by Team (shot clock),74,73
290,3,0:50.0,R. Gay misses 3-pt jump shot from 25 ft,,74,73
291,3,0:48.0,,Defensive rebound by D. Robinson,74,73
292,3,0:43.0,,D. Jones makes 2-pt dunk from 1 ft (assist by G. Dragić),74,75
293,3,0:32.0,D. White makes 2-pt jump shot from 8 ft,,76,75
294,3,0:32.0,Shooting foul by G. Dragić (drawn by D. White),,76,75
295,3,0:32.0,D. White makes free throw 1 of 1,,77,75
296,3,0:14.0,,G. Dragić misses 3-pt jump shot from 26 ft,77,75
297,3,0:11.0,Defensive rebound by J. Poeltl,,77,75
298,3,0:01.0,R. Gay misses 2-pt jump shot from 19 ft,,77,75
299,3,0:01.0,,Defensive rebound by D. Jones,77,75
300,3,0:00.0,,D. Jones misses 3-pt jump shot from 55 ft,77,75
301,3,0:00.0,,Offensive rebound by Team,77,75
302,4,11:40.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by M. Leonard),77,78
303,4,11:20.0,R. Gay misses 2-pt jump shot from 20 ft,,77,78
304,4,11:17.0,,Defensive rebound by D. Jones,77,78
305,4,10:59.0,,G. Dragić misses 3-pt jump shot from 25 ft,77,78
306,4,10:56.0,Defensive rebound by R. Gay,,77,78
307,4,10:53.0,Personal foul by D. Robinson (drawn by D. White),,77,78
308,4,10:46.0,P. Mills misses 3-pt jump shot from 26 ft,,77,78
309,4,10:46.0,,Defensive rebound by Team,77,78
310,4,10:27.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by M. Leonard),77,81
311,4,10:17.0,Personal foul by J. Johnson (drawn by D. White),,77,81
312,4,10:17.0,B. Forbes enters the game for P. Mills,,77,81
313,4,10:12.0,M. Belinelli misses 3-pt jump shot from 26 ft,,77,81
314,4,10:08.0,,Defensive rebound by D. Jones,77,81
315,4,9:58.0,,G. Dragić makes 2-pt jump shot from 10 ft,77,83
316,4,9:40.0,B. Forbes misses 3-pt jump shot from 25 ft,,77,83
317,4,9:37.0,,Defensive rebound by M. Leonard,77,83
318,4,9:24.0,,Turnover by J. Johnson (bad pass; steal by J. Poeltl),77,83
319,4,9:09.0,M. Belinelli misses 2-pt jump shot from 6 ft,,77,83
320,4,9:08.0,Offensive rebound by M. Belinelli,,77,83
321,4,9:07.0,J. Poeltl makes 2-pt jump shot from 3 ft (assist by M. Belinelli),,79,83
322,4,8:44.0,,M. Leonard makes 2-pt jump shot from 7 ft (assist by G. Dragić),79,85
323,4,8:44.0,San Antonio full timeout,,79,85
324,4,8:44.0,D. DeRozan enters the game for M. Belinelli,,79,85
325,4,8:30.0,B. Forbes misses 3-pt jump shot from 26 ft,,79,85
326,4,8:27.0,,Defensive rebound by D. Jones,79,85
327,4,8:18.0,Violation by Team (kicked ball),,79,85
328,4,8:18.0,T. Lyles enters the game for R. Gay,,79,85
329,4,8:10.0,,Turnover by G. Dragić (out of bounds lost ball),79,85
330,4,8:10.0,L. Aldridge enters the game for J. Poeltl,,79,85
331,4,8:10.0,D. Murray enters the game for D. White,,79,85
332,4,7:57.0,D. DeRozan misses 2-pt jump shot from 13 ft,,79,85
333,4,7:54.0,,Defensive rebound by D. Robinson,79,85
334,4,7:40.0,,J. Johnson misses 3-pt jump shot from 25 ft,79,85
335,4,7:39.0,Defensive rebound by D. DeRozan,,79,85
336,4,7:37.0,Personal foul by D. Jones (drawn by D. DeRozan),,79,85
337,4,7:30.0,Offensive foul by B. Forbes (drawn by D. Jones),,79,85
338,4,7:30.0,Turnover by B. Forbes (offensive foul),,79,85
339,4,7:30.0,,B. Adebayo enters the game for J. Johnson,79,85
340,4,7:19.0,,Personal foul by B. Forbes (drawn by G. Dragić),79,85
341,4,7:09.0,,Personal foul by L. Aldridge (drawn by B. Adebayo),79,85
342,4,7:09.0,,J. Butler enters the game for D. Jones,79,85
343,4,6:59.0,,D. Robinson misses 3-pt jump shot from 26 ft,79,85
344,4,6:56.0,Defensive rebound by L. Aldridge,,79,85
345,4,6:43.0,B. Forbes misses 3-pt jump shot from 23 ft,,79,85
346,4,6:41.0,,Defensive rebound by J. Butler,79,85
347,4,6:28.0,,D. Robinson misses 3-pt jump shot from 25 ft,79,85
348,4,6:25.0,Defensive rebound by D. Murray,,79,85
349,4,6:21.0,D. Murray misses 2-pt layup at rim (block by B. Adebayo),,79,85
350,4,6:21.0,Offensive rebound by Team,,79,85
351,4,6:21.0,,K. Nunn enters the game for G. Dragić,79,85
352,4,6:09.0,L. Aldridge misses 3-pt jump shot from 23 ft,,79,85
353,4,6:06.0,,Defensive rebound by M. Leonard,79,85
354,4,5:50.0,,K. Nunn misses 2-pt jump shot from 10 ft,79,85
355,4,5:46.0,Defensive rebound by D. Murray,,79,85
356,4,5:42.0,Offensive foul by D. Murray (drawn by K. Nunn),,79,85
357,4,5:42.0,Turnover by D. Murray (offensive foul),,79,85
358,4,5:42.0,,Miami full timeout,79,85
359,4,5:42.0,P. Mills enters the game for B. Forbes,,79,85
360,4,5:42.0,D. White enters the game for D. Murray,,79,85
361,4,5:24.0,,J. Butler makes 3-pt jump shot from 30 ft,79,88
362,4,5:12.0,D. DeRozan makes 2-pt jump shot from 7 ft,,81,88
363,4,5:01.0,,K. Nunn misses 2-pt jump shot from 3 ft,81,88
364,4,4:59.0,,Offensive rebound by K. Nunn,81,88
365,4,4:56.0,,J. Butler misses 3-pt jump shot from 26 ft,81,88
366,4,4:53.0,Defensive rebound by P. Mills,,81,88
367,4,4:49.0,Shooting foul by K. Nunn (drawn by D. DeRozan),,81,88
368,4,4:49.0,D. DeRozan makes free throw 1 of 2,,82,88
369,4,4:49.0,D. DeRozan makes free throw 2 of 2,,83,88
370,4,4:33.0,,B. Adebayo makes 2-pt jump shot from 10 ft (assist by J. Butler),83,90
371,4,4:20.0,D. White misses 3-pt jump shot from 26 ft,,83,90
372,4,4:19.0,,Defensive rebound by J. Butler,83,90
373,4,4:18.0,,Personal foul by D. White (drawn by J. Butler),83,90
374,4,3:56.0,,K. Nunn makes 2-pt jump shot from 16 ft,83,92
375,4,3:46.0,Turnover by D. DeRozan (lost ball; steal by K. Nunn),,83,92
376,4,3:42.0,,K. Nunn makes 2-pt layup from 1 ft,83,94
377,4,3:42.0,San Antonio full timeout,,83,94
378,4,3:32.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,86,94
379,4,3:12.0,,Turnover by J. Butler (bad pass; steal by D. White),86,94
380,4,3:04.0,D. DeRozan makes 2-pt jump shot from 10 ft,,88,94
381,4,3:04.0,Shooting foul by K. Nunn (drawn by D. DeRozan),,88,94
382,4,3:04.0,D. DeRozan makes free throw 1 of 1,,89,94
383,4,3:04.0,,Miami full timeout,89,94
384,4,2:47.0,,J. Butler makes 2-pt dunk from 1 ft (assist by B. Adebayo),89,96
