,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
42,1,4:50.0,,J. Tatum makes 3-pt jump shot from 25 ft,17,17
43,1,4:37.0,T. Ross misses 3-pt jump shot from 26 ft (block by J. Tatum),,17,17
44,1,4:34.0,,Defensive rebound by J. Brown,17,17
45,1,4:25.0,,J. Brown makes 2-pt layup from 1 ft,17,19
46,1,4:16.0,Personal foul by J. Brown (drawn by A. Gordon),,17,19
47,1,4:16.0,M. Carter-Williams enters the game for E. Fournier,,17,19
48,1,4:16.0,W. Iwundu enters the game for M. Fultz,,17,19
49,1,4:16.0,,J. Green enters the game for E. Freedom,17,19
50,1,4:16.0,,V. Poirier enters the game for R. Langford,17,19
51,1,4:16.0,,B. Wanamaker enters the game for J. Tatum,17,19
52,1,4:08.0,A. Gordon misses 2-pt layup from 8 ft,,17,19
53,1,4:04.0,,Defensive rebound by J. Brown,17,19
54,1,3:53.0,,Shooting foul by A. Gordon (drawn by J. Brown),17,19
55,1,3:53.0,G. Clark enters the game for A. Gordon,,17,19
56,1,3:53.0,,J. Brown misses free throw 1 of 3,17,19
57,1,3:53.0,,Offensive rebound by Team,17,19
58,1,3:53.0,,J. Brown makes free throw 2 of 3,17,20
59,1,3:53.0,,J. Brown misses free throw 3 of 3,17,20
60,1,3:53.0,Defensive rebound by N. Vučević,,17,20
61,1,3:42.0,N. Vučević misses 3-pt jump shot from 26 ft,,17,20
62,1,3:39.0,,Defensive rebound by J. Green,17,20
63,1,3:38.0,,Turnover by J. Green (bad pass),17,20
64,1,3:28.0,N. Vučević makes 2-pt hook shot from 2 ft (assist by M. Carter-Williams),,19,20
65,1,3:13.0,,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by V. Poirier),19,23
66,1,2:58.0,Turnover by N. Vučević (lost ball; steal by B. Wanamaker),,19,23
67,1,2:54.0,,Turnover by J. Green (lost ball; steal by M. Carter-Williams),19,23
68,1,2:41.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,19,23
69,1,2:39.0,,Defensive rebound by V. Poirier,19,23
70,1,2:33.0,,Boston full timeout,19,23
71,1,2:33.0,M. Bamba enters the game for N. Vučević,,19,23
72,1,2:33.0,,G. Williams enters the game for V. Poirier,19,23
73,1,2:21.0,,Turnover by B. Wanamaker (bad pass; steal by T. Ross),19,23
74,1,2:09.0,T. Ross misses 2-pt jump shot from 16 ft,,19,23
75,1,2:06.0,,Defensive rebound by J. Brown,19,23
76,1,1:56.0,,G. Hayward makes 2-pt jump shot from 16 ft,19,25
77,1,1:35.0,Turnover by M. Bamba (out of bounds lost ball),,19,25
78,1,1:35.0,,J. Tatum enters the game for J. Brown,19,25
79,1,1:24.0,,G. Hayward misses 2-pt jump shot from 16 ft,19,25
80,1,1:21.0,,Offensive rebound by Team,19,25
81,1,1:15.0,,G. Williams makes 3-pt jump shot from 23 ft (assist by J. Green),19,28
82,1,0:58.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,22,28
83,1,0:45.0,,Shooting foul by W. Iwundu (drawn by J. Tatum),22,28
84,1,0:45.0,,J. Tatum makes free throw 1 of 2,22,29
85,1,0:45.0,,S. Ojeleye enters the game for G. Hayward,22,29
86,1,0:45.0,,J. Tatum makes free throw 2 of 2,22,30
87,1,0:28.0,Shooting foul by B. Wanamaker (drawn by M. Carter-Williams),,22,30
88,1,0:28.0,M. Carter-Williams makes free throw 1 of 2,,23,30
89,1,0:28.0,,J. Brown enters the game for J. Green,23,30
90,1,0:28.0,,G. Hayward enters the game for S. Ojeleye,23,30
91,1,0:28.0,M. Carter-Williams makes free throw 2 of 2,,24,30
92,1,0:09.0,,J. Tatum misses 3-pt jump shot from 25 ft,24,30
93,1,0:06.0,,Offensive rebound by G. Williams,24,30
94,1,0:06.0,,G. Williams makes 2-pt layup from 4 ft,24,32
95,2,11:47.0,G. Clark misses 3-pt jump shot from 25 ft,,24,32
96,2,11:45.0,,Defensive rebound by G. Williams,24,32
97,2,11:35.0,,J. Tatum misses 2-pt layup from 2 ft,24,32
98,2,11:33.0,,Offensive rebound by G. Williams,24,32
99,2,11:30.0,,B. Wanamaker misses 2-pt layup from 4 ft (block by M. Bamba),24,32
100,2,11:27.0,Defensive rebound by M. Bamba,,24,32
101,2,11:24.0,M. Carter-Williams makes 2-pt layup from 8 ft,,26,32
102,2,11:05.0,,S. Ojeleye misses 2-pt layup from 8 ft (block by M. Carter-Williams),26,32
103,2,11:04.0,,Offensive rebound by Team,26,32
104,2,11:02.0,,Shooting foul by E. Fournier (drawn by J. Tatum),26,32
105,2,11:02.0,,J. Tatum misses free throw 1 of 2,26,32
106,2,11:02.0,,Offensive rebound by Team,26,32
107,2,11:02.0,,J. Tatum makes free throw 2 of 2,26,33
108,2,10:53.0,Turnover by M. Carter-Williams (bad pass; steal by B. Wanamaker),,26,33
109,2,10:49.0,,B. Wanamaker makes 2-pt layup from 3 ft,26,35
110,2,10:36.0,Shooting foul by J. Tatum (drawn by M. Carter-Williams),,26,35
111,2,10:36.0,M. Carter-Williams makes free throw 1 of 2,,27,35
112,2,10:36.0,M. Carter-Williams makes free throw 2 of 2,,28,35
113,2,10:21.0,,J. Tatum makes 2-pt layup from 3 ft,28,37
114,2,10:06.0,T. Ross makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),,31,37
115,2,9:43.0,,G. Williams makes 3-pt jump shot from 25 ft (assist by J. Tatum),31,40
116,2,9:31.0,Turnover by M. Carter-Williams (bad pass; steal by J. Green),,31,40
117,2,9:15.0,,Turnover by J. Tatum (bad pass; steal by G. Clark),31,40
118,2,9:10.0,T. Ross makes 2-pt jump shot from 7 ft,,33,40
119,2,9:10.0,Shooting foul by B. Wanamaker (drawn by T. Ross),,33,40
120,2,9:10.0,T. Ross misses free throw 1 of 1,,33,40
121,2,9:10.0,,Defensive rebound by S. Ojeleye,33,40
122,2,8:58.0,,Turnover by B. Wanamaker (lost ball; steal by M. Carter-Williams),33,40
123,2,8:47.0,M. Bamba misses 2-pt dunk from 3 ft (block by G. Williams),,33,40
124,2,8:44.0,,Defensive rebound by B. Wanamaker,33,40
125,2,8:42.0,,B. Wanamaker misses 2-pt layup from 5 ft (block by T. Ross),33,40
126,2,8:42.0,Defensive rebound by E. Fournier,,33,40
127,2,8:36.0,E. Fournier makes 3-pt jump shot from 26 ft,,36,40
128,2,8:13.0,,J. Tatum makes 2-pt layup from 2 ft,36,42
129,2,7:48.0,E. Fournier misses 2-pt jump shot from 7 ft,,36,42
130,2,7:47.0,Offensive rebound by M. Bamba,,36,42
131,2,7:47.0,M. Bamba makes 2-pt dunk at rim,,38,42
132,2,7:36.0,,Boston full timeout,38,42
133,2,7:36.0,M. Fultz enters the game for M. Bamba,,38,42
134,2,7:36.0,A. Gordon enters the game for G. Clark,,38,42
135,2,7:36.0,N. Vučević enters the game for E. Fournier,,38,42
136,2,7:36.0,,J. Brown enters the game for J. Green,38,42
137,2,7:36.0,,E. Freedom enters the game for J. Tatum,38,42
138,2,7:36.0,,R. Langford enters the game for G. Williams,38,42
139,2,7:25.0,,S. Ojeleye misses 2-pt jump shot from 14 ft,38,42
140,2,7:25.0,Defensive rebound by N. Vučević,,38,42
141,2,7:07.0,M. Carter-Williams makes 2-pt jump shot from 5 ft,,40,42
142,2,6:54.0,,R. Langford makes 2-pt layup from 4 ft (assist by S. Ojeleye),40,44
143,2,6:33.0,Shooting foul by S. Ojeleye (drawn by A. Gordon),,40,44
144,2,6:33.0,A. Gordon misses free throw 1 of 2,,40,44
145,2,6:33.0,Offensive rebound by Team,,40,44
146,2,6:33.0,,G. Hayward enters the game for B. Wanamaker,40,44
147,2,6:33.0,A. Gordon makes free throw 2 of 2,,41,44
148,2,6:17.0,,Turnover by J. Brown (bad pass; steal by A. Gordon),41,44
149,2,6:11.0,Turnover by A. Gordon (out of bounds lost ball),,41,44
150,2,6:11.0,W. Iwundu enters the game for T. Ross,,41,44
151,2,5:59.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by G. Hayward),41,47
152,2,5:37.0,A. Gordon makes 2-pt layup from 6 ft,,43,47
153,2,5:23.0,,Personal foul by W. Iwundu (drawn by G. Hayward),43,47
154,2,5:23.0,,J. Tatum enters the game for S. Ojeleye,43,47
155,2,5:11.0,,G. Hayward misses 3-pt jump shot from 25 ft,43,47
156,2,5:05.0,Defensive rebound by M. Fultz,,43,47
157,2,4:55.0,N. Vučević misses 2-pt layup from 4 ft (block by E. Freedom),,43,47
158,2,4:53.0,,Defensive rebound by E. Freedom,43,47
159,2,4:46.0,,J. Tatum makes 2-pt layup from 3 ft (assist by G. Hayward),43,49
160,2,4:35.0,Turnover by M. Fultz (out of bounds lost ball),,43,49
161,2,4:22.0,,J. Tatum misses 2-pt jump shot from 14 ft,43,49
162,2,4:19.0,Defensive rebound by N. Vučević,,43,49
163,2,4:05.0,M. Fultz misses 2-pt layup from 4 ft,,43,49
164,2,4:04.0,Offensive rebound by M. Carter-Williams,,43,49
165,2,4:00.0,A. Gordon makes 2-pt dunk from 2 ft (assist by M. Carter-Williams),,45,49
166,2,3:42.0,,E. Freedom makes 2-pt layup from 2 ft (assist by G. Hayward),45,51
167,2,3:23.0,A. Gordon makes 2-pt layup from 1 ft,,47,51
168,2,3:07.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by E. Freedom),47,53
169,2,2:41.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by W. Iwundu),,50,53
170,2,2:41.0,Shooting foul by R. Langford (drawn by A. Gordon),,50,53
171,2,2:41.0,Orlando full timeout,,50,53
172,2,2:41.0,E. Fournier enters the game for M. Carter-Williams,,50,53
173,2,2:41.0,T. Ross enters the game for W. Iwundu,,50,53
174,2,2:41.0,,G. Williams enters the game for E. Freedom,50,53
175,2,2:41.0,Instant Replay (Request: Ruling Stands),,50,53
176,2,2:41.0,A. Gordon makes free throw 1 of 1,,51,53
177,2,2:16.0,,J. Tatum misses 2-pt jump shot from 21 ft,51,53
178,2,2:15.0,Defensive rebound by A. Gordon,,51,53
179,2,2:10.0,M. Fultz makes 2-pt layup from 4 ft (assist by A. Gordon),,53,53
180,2,1:49.0,,J. Brown makes 2-pt jump shot from 16 ft,53,55
181,2,1:28.0,T. Ross misses 2-pt jump shot from 14 ft,,53,55
182,2,1:25.0,,Defensive rebound by G. Hayward,53,55
183,2,1:16.0,,J. Brown misses 2-pt layup from 3 ft,53,55
184,2,1:14.0,Defensive rebound by N. Vučević,,53,55
185,2,1:10.0,Personal foul by R. Langford (drawn by E. Fournier),,53,55
186,2,1:10.0,E. Fournier makes free throw 1 of 2,,54,55
187,2,1:10.0,G. Clark enters the game for A. Gordon,,54,55
188,2,1:10.0,,B. Wanamaker enters the game for R. Langford,54,55
189,2,1:10.0,E. Fournier makes free throw 2 of 2,,55,55
190,2,0:57.0,,J. Brown makes 2-pt jump shot from 8 ft,55,57
191,2,0:44.0,Personal foul by G. Hayward (drawn by N. Vučević),,55,57
192,2,0:44.0,N. Vučević makes free throw 1 of 2,,56,57
193,2,0:44.0,N. Vučević misses free throw 2 of 2,,56,57
194,2,0:42.0,,Defensive rebound by J. Tatum,56,57
195,2,0:37.0,,J. Tatum misses 3-pt jump shot from 25 ft,56,57
196,2,0:33.0,Defensive rebound by G. Clark,,56,57
197,2,0:27.0,N. Vučević misses 3-pt jump shot from 25 ft,,56,57
198,2,0:24.0,,Defensive rebound by G. Williams,56,57
199,2,0:02.0,,G. Williams misses 3-pt jump shot from 25 ft,56,57
200,2,0:01.0,,Offensive rebound by Team,56,57
201,2,0:01.0,,Turnover by Team (shot clock),56,57
202,2,0:01.0,,T. Fall enters the game for G. Williams,56,57
203,2,0:00.0,T. Ross misses 3-pt jump shot from 23 ft,,56,57
204,2,0:00.0,Offensive rebound by Team,,56,57
205,3,11:44.0,Shooting foul by E. Freedom (drawn by N. Vučević),,56,57
206,3,11:44.0,N. Vučević misses free throw 1 of 2,,56,57
207,3,11:44.0,Offensive rebound by Team,,56,57
208,3,11:44.0,N. Vučević misses free throw 2 of 2,,56,57
209,3,11:42.0,,Defensive rebound by E. Freedom,56,57
210,3,11:29.0,,J. Tatum misses 2-pt layup from 3 ft,56,57
211,3,11:24.0,Defensive rebound by A. Gordon,,56,57
212,3,11:16.0,E. Fournier misses 2-pt jump shot from 13 ft,,56,57
213,3,11:13.0,,Defensive rebound by G. Hayward,56,57
214,3,11:01.0,,Shooting foul by N. Vučević (drawn by E. Freedom),56,57
215,3,11:01.0,,E. Freedom makes free throw 1 of 2,56,58
216,3,11:01.0,,E. Freedom misses free throw 2 of 2,56,58
217,3,11:00.0,Defensive rebound by A. Gordon,,56,58
218,3,10:52.0,Shooting foul by E. Freedom (drawn by A. Gordon),,56,58
219,3,10:52.0,A. Gordon misses free throw 1 of 2,,56,58
220,3,10:52.0,Offensive rebound by Team,,56,58
221,3,10:52.0,A. Gordon makes free throw 2 of 2,,57,58
222,3,10:38.0,,J. Brown makes 2-pt jump shot from 16 ft (assist by J. Tatum),57,60
223,3,10:22.0,Turnover by N. Vučević (traveling),,57,60
224,3,10:09.0,,J. Brown misses 2-pt jump shot from 17 ft,57,60
225,3,10:06.0,Defensive rebound by A. Gordon,,57,60
226,3,9:58.0,Shooting foul by J. Tatum (drawn by A. Gordon),,57,60
227,3,9:58.0,A. Gordon makes free throw 1 of 2,,58,60
228,3,9:58.0,A. Gordon makes free throw 2 of 2,,59,60
229,3,9:45.0,,J. Brown misses 3-pt jump shot from 22 ft,59,60
230,3,9:43.0,Defensive rebound by Team,,59,60
231,3,9:43.0,,Loose ball foul by R. Langford (drawn by M. Fultz),59,60
232,3,9:33.0,W. Iwundu makes 3-pt jump shot from 25 ft (assist by A. Gordon),,62,60
233,3,9:10.0,,Personal foul by N. Vučević (drawn by J. Brown),62,60
234,3,9:01.0,,E. Freedom makes 2-pt layup from 1 ft (assist by G. Hayward),62,62
235,3,8:48.0,M. Fultz misses 2-pt layup from 2 ft,,62,62
236,3,8:45.0,,Defensive rebound by J. Brown,62,62
237,3,8:39.0,,J. Tatum misses 3-pt jump shot from 26 ft,62,62
238,3,8:36.0,,Offensive rebound by J. Brown,62,62
239,3,8:23.0,,G. Hayward misses 2-pt jump shot from 17 ft,62,62
240,3,8:20.0,Defensive rebound by A. Gordon,,62,62
241,3,8:16.0,Turnover by A. Gordon (illegal assist),,62,62
242,3,8:16.0,,Technical foul by A. Gordon,62,62
243,3,8:16.0,,J. Tatum makes technical free throw,62,63
244,3,7:57.0,,J. Brown misses 2-pt jump shot from 19 ft,62,63
245,3,7:54.0,Defensive rebound by E. Fournier,,62,63
246,3,7:48.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by M. Fultz),,65,63
247,3,7:24.0,,Turnover by R. Langford (lost ball; steal by W. Iwundu),65,63
248,3,7:19.0,E. Fournier misses 3-pt jump shot from 24 ft,,65,63
249,3,7:17.0,,Defensive rebound by E. Freedom,65,63
250,3,7:05.0,,J. Tatum misses 2-pt layup from 7 ft,65,63
251,3,7:04.0,,E. Freedom misses 2-pt layup from 1 ft,65,63
252,3,7:04.0,Defensive rebound by E. Fournier,,65,63
253,3,7:04.0,,Offensive rebound by E. Freedom,65,63
254,3,6:49.0,W. Iwundu misses 3-pt jump shot from 25 ft,,65,63
255,3,6:48.0,,Defensive rebound by E. Freedom,65,63
256,3,6:42.0,,Boston full timeout,65,63
257,3,6:42.0,,V. Poirier enters the game for E. Freedom,65,63
258,3,6:42.0,,B. Wanamaker enters the game for J. Tatum,65,63
259,3,6:33.0,,G. Hayward makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),65,65
260,3,6:18.0,A. Gordon misses 2-pt jump shot from 20 ft,,65,65
261,3,6:16.0,,Defensive rebound by G. Hayward,65,65
262,3,6:05.0,,R. Langford makes 2-pt layup from 3 ft,65,67
263,3,5:53.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by M. Fultz),,68,67
264,3,5:35.0,,G. Hayward makes 2-pt layup from 3 ft,68,69
265,3,5:12.0,N. Vučević misses 3-pt jump shot from 26 ft,,68,69
266,3,5:10.0,,Defensive rebound by G. Hayward,68,69
267,3,4:59.0,,B. Wanamaker makes 3-pt jump shot from 25 ft (assist by G. Hayward),68,72
268,3,4:45.0,E. Fournier makes 2-pt layup from 3 ft,,70,72
269,3,4:21.0,,J. Brown misses 2-pt jump shot from 7 ft,70,72
270,3,4:17.0,Defensive rebound by W. Iwundu,,70,72
271,3,4:05.0,A. Gordon makes 2-pt layup from 5 ft (assist by M. Fultz),,72,72
272,3,3:39.0,,B. Wanamaker misses 2-pt jump shot from 16 ft,72,72
273,3,3:37.0,Defensive rebound by E. Fournier,,72,72
274,3,3:27.0,Offensive foul by A. Gordon (drawn by R. Langford),,72,72
275,3,3:27.0,Turnover by A. Gordon (offensive foul),,72,72
276,3,3:27.0,M. Carter-Williams enters the game for M. Fultz,,72,72
277,3,3:27.0,G. Clark enters the game for A. Gordon,,72,72
278,3,3:27.0,T. Ross enters the game for W. Iwundu,,72,72
279,3,3:27.0,,J. Green enters the game for J. Brown,72,72
280,3,3:27.0,,J. Tatum enters the game for R. Langford,72,72
281,3,3:15.0,,G. Hayward misses 2-pt jump shot from 6 ft,72,72
282,3,3:12.0,Defensive rebound by G. Clark,,72,72
283,3,3:04.0,T. Ross misses 2-pt jump shot from 15 ft,,72,72
284,3,2:55.0,Offensive rebound by N. Vučević,,72,72
285,3,2:55.0,N. Vučević misses 2-pt layup from 1 ft,,72,72
286,3,2:52.0,Offensive rebound by N. Vučević,,72,72
287,3,2:51.0,Turnover by N. Vučević (bad pass; steal by J. Tatum),,72,72
288,3,2:50.0,,G. Hayward misses 2-pt layup from 2 ft (block by M. Carter-Williams),72,72
289,3,2:48.0,Defensive rebound by T. Ross,,72,72
290,3,2:42.0,G. Clark misses 3-pt jump shot from 26 ft,,72,72
291,3,2:41.0,,Defensive rebound by B. Wanamaker,72,72
292,3,2:39.0,,Turnover by B. Wanamaker (lost ball; steal by M. Carter-Williams),72,72
293,3,2:36.0,Turnover by M. Carter-Williams (lost ball; steal by G. Hayward),,72,72
294,3,2:32.0,,V. Poirier makes 2-pt layup from 4 ft (assist by G. Hayward),72,74
295,3,2:32.0,,Personal foul by N. Vučević (drawn by V. Poirier),72,74
296,3,2:32.0,Orlando full timeout,,72,74
297,3,2:32.0,K. Birch enters the game for E. Fournier,,72,74
298,3,2:32.0,W. Iwundu enters the game for N. Vučević,,72,74
299,3,2:32.0,,V. Poirier makes free throw 1 of 1,72,75
300,3,2:20.0,T. Ross misses 2-pt jump shot from 15 ft,,72,75
301,3,2:15.0,,Defensive rebound by G. Hayward,72,75
302,3,2:01.0,,V. Poirier makes 2-pt layup from 2 ft (assist by J. Green),72,77
303,3,1:47.0,T. Ross makes 2-pt jump shot from 10 ft (assist by M. Carter-Williams),,74,77
304,3,1:31.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by V. Poirier),74,80
305,3,1:18.0,Personal foul by J. Green (drawn by T. Ross),,74,80
306,3,1:18.0,T. Ross makes free throw 1 of 2,,75,80
307,3,1:18.0,,E. Freedom enters the game for V. Poirier,75,80
308,3,1:18.0,T. Ross makes free throw 2 of 2,,76,80
309,3,1:08.0,,G. Hayward makes 2-pt jump shot from 14 ft,76,82
310,3,0:52.0,Shooting foul by J. Green (drawn by M. Carter-Williams),,76,82
311,3,0:52.0,M. Carter-Williams makes free throw 1 of 2,,77,82
312,3,0:52.0,M. Carter-Williams misses free throw 2 of 2,,77,82
313,3,0:52.0,,Defensive rebound by J. Tatum,77,82
314,3,0:35.0,,G. Hayward makes 2-pt layup from 3 ft (assist by B. Wanamaker),77,84
315,3,0:35.0,,Shooting foul by K. Birch (drawn by G. Hayward),77,84
316,3,0:35.0,,G. Hayward makes free throw 1 of 1,77,85
317,3,0:26.0,Shooting foul by J. Green (drawn by T. Ross),,77,85
318,3,0:26.0,T. Ross makes free throw 1 of 3,,78,85
319,3,0:26.0,T. Ross makes free throw 2 of 3,,79,85
320,3,0:26.0,T. Ross makes free throw 3 of 3,,80,85
321,3,0:26.0,,G. Williams enters the game for J. Green,80,85
322,3,0:07.0,,G. Hayward misses 2-pt jump shot from 14 ft,80,85
323,3,0:05.0,,Offensive rebound by Team,80,85
324,3,0:00.0,,J. Tatum makes 2-pt layup from 2 ft,80,87
325,3,0:00.0,,Instant Replay (Request: Ruling Stands),80,87
326,4,11:37.0,,Turnover by J. Tatum (lost ball; steal by T. Ross),80,87
327,4,11:32.0,Turnover by T. Ross (lost ball; steal by G. Williams),,80,87
328,4,11:30.0,,Personal foul by T. Ross (drawn by J. Brown),80,87
329,4,11:22.0,,J. Brown misses 2-pt layup from 4 ft,80,87
330,4,11:16.0,Defensive rebound by G. Clark,,80,87
331,4,11:14.0,T. Ross makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),,83,87
332,4,10:55.0,,J. Brown makes 2-pt jump shot from 6 ft,83,89
333,4,10:34.0,T. Ross misses 3-pt jump shot from 24 ft,,83,89
334,4,10:30.0,Offensive rebound by G. Clark,,83,89
335,4,10:28.0,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by T. Ross),,86,89
336,4,10:03.0,,Shooting foul by E. Fournier (drawn by J. Tatum),86,89
337,4,10:03.0,,J. Tatum makes free throw 1 of 2,86,90
338,4,10:03.0,,J. Tatum makes free throw 2 of 2,86,91
339,4,9:52.0,Personal foul by B. Wanamaker (drawn by M. Carter-Williams),,86,91
340,4,9:44.0,E. Fournier misses 3-pt jump shot from 25 ft,,86,91
341,4,9:42.0,,Defensive rebound by E. Freedom,86,91
342,4,9:27.0,,B. Wanamaker misses 2-pt layup from 3 ft,86,91
343,4,9:26.0,,Offensive rebound by E. Freedom,86,91
344,4,9:25.0,,Turnover by E. Freedom (lost ball; steal by G. Clark),86,91
345,4,9:15.0,E. Fournier makes 2-pt layup from 2 ft,,88,91
346,4,8:59.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by E. Freedom),88,94
347,4,8:59.0,A. Gordon enters the game for G. Clark,,88,94
348,4,8:44.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon),,91,94
349,4,8:15.0,,B. Wanamaker misses 2-pt jump shot from 22 ft,91,94
350,4,8:13.0,Defensive rebound by A. Gordon,,91,94
351,4,8:03.0,A. Gordon misses 2-pt layup from 5 ft (block by G. Williams),,91,94
352,4,8:01.0,,Defensive rebound by G. Williams,91,94
353,4,7:45.0,,J. Tatum makes 2-pt jump shot from 18 ft,91,96
354,4,7:23.0,M. Carter-Williams misses 2-pt layup from 3 ft,,91,96
355,4,7:21.0,Offensive rebound by K. Birch,,91,96
356,4,7:18.0,A. Gordon misses 3-pt jump shot from 26 ft,,91,96
357,4,7:14.0,,Defensive rebound by Team,91,96
358,4,7:14.0,M. Fultz enters the game for K. Birch,,91,96
359,4,7:14.0,N. Vučević enters the game for E. Fournier,,91,96
360,4,6:53.0,,J. Tatum makes 3-pt jump shot from 26 ft,91,99
361,4,6:52.0,Orlando full timeout,,91,99
362,4,6:36.0,Turnover by A. Gordon (bad pass; steal by J. Tatum),,91,99
363,4,6:31.0,,J. Brown makes 2-pt dunk from 1 ft (assist by J. Tatum),91,101
364,4,6:16.0,N. Vučević misses 3-pt jump shot from 26 ft,,91,101
365,4,6:11.0,,Defensive rebound by J. Tatum,91,101
366,4,6:03.0,,J. Tatum misses 3-pt jump shot from 23 ft,91,101
367,4,6:00.0,Defensive rebound by M. Fultz,,91,101
368,4,5:56.0,T. Ross misses 3-pt jump shot from 25 ft,,91,101
369,4,5:52.0,Offensive rebound by A. Gordon,,91,101
370,4,5:44.0,A. Gordon misses 2-pt layup from 7 ft (block by J. Tatum),,91,101
371,4,5:44.0,Offensive rebound by Team,,91,101
372,4,5:44.0,E. Fournier enters the game for M. Carter-Williams,,91,101
373,4,5:44.0,,G. Hayward enters the game for J. Tatum,91,101
374,4,5:41.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,94,101
375,4,5:24.0,,J. Brown misses 2-pt jump shot from 14 ft,94,101
376,4,5:21.0,Defensive rebound by A. Gordon,,94,101
377,4,5:17.0,Shooting foul by G. Williams (drawn by A. Gordon),,94,101
378,4,5:17.0,A. Gordon makes free throw 1 of 2,,95,101
379,4,5:17.0,A. Gordon makes free throw 2 of 2,,96,101
380,4,5:17.0,,Boston full timeout,96,101
381,4,5:17.0,,R. Langford enters the game for E. Freedom,96,101
