,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MINNESOTA_ACTION,ATLANTA_SCORE,MINNESOTA_SCORE
275,3,7:01.0,,K. Towns misses 2-pt layup from 3 ft (block by J. Collins),81,63
276,3,7:01.0,Defensive rebound by Team,,81,63
277,3,7:01.0,,A. Crabbe enters the game for J. Culver,81,63
278,3,7:01.0,,J. McLaughlin enters the game for A. Wiggins,81,63
279,3,6:40.0,T. Young misses 2-pt layup from 1 ft (block by K. Towns),,81,63
280,3,6:39.0,Offensive rebound by D. Jones,,81,63
281,3,6:39.0,D. Jones makes 2-pt dunk from 2 ft,,83,63
282,3,6:25.0,,Turnover by A. Crabbe (lost ball; steal by D. Hunter),83,63
283,3,6:22.0,Turnover by D. Hunter (bad pass; steal by J. McLaughlin),,83,63
284,3,6:19.0,,J. McLaughlin makes 2-pt dunk from 1 ft,83,65
285,3,6:00.0,D. Jones makes 2-pt dunk at rim (assist by J. Collins),,85,65
286,3,5:59.0,,Minnesota full timeout,85,65
287,3,5:59.0,V. Carter enters the game for D. Hunter,,85,65
288,3,5:59.0,J. Teague enters the game for D. Jones,,85,65
289,3,5:50.0,,K. Towns misses 3-pt jump shot from 26 ft,85,65
290,3,5:48.0,Defensive rebound by T. Young,,85,65
291,3,5:37.0,V. Carter misses 3-pt jump shot from 25 ft,,85,65
292,3,5:34.0,,Defensive rebound by K. Martin,85,65
293,3,5:25.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by K. Towns),85,67
294,3,5:09.0,T. Young makes 3-pt jump shot from 25 ft,,88,67
295,3,4:54.0,,K. Martin misses 3-pt jump shot from 26 ft,88,67
296,3,4:50.0,Defensive rebound by T. Young,,88,67
297,3,4:46.0,Turnover by T. Young (lost ball; steal by J. Okogie),,88,67
298,3,4:44.0,,Turnover by J. Okogie (out of bounds lost ball),88,67
299,3,4:44.0,,J. Nowell enters the game for J. Okogie,88,67
300,3,4:31.0,J. Collins misses 3-pt jump shot from 26 ft,,88,67
301,3,4:29.0,,Defensive rebound by Team,88,67
302,3,4:19.0,,J. McLaughlin makes 2-pt layup from 1 ft,88,69
303,3,4:06.0,Offensive foul by J. Collins (drawn by J. Nowell),,88,69
304,3,4:06.0,Turnover by J. Collins (offensive foul),,88,69
305,3,4:06.0,B. Goodwin enters the game for T. Young,,88,69
306,3,4:06.0,,G. Dieng enters the game for K. Towns,88,69
307,3,3:55.0,,J. Nowell makes 2-pt layup from 2 ft (assist by J. McLaughlin),88,71
308,3,3:55.0,Atlanta full timeout,,88,71
309,3,3:55.0,D. Jones enters the game for J. Collins,,88,71
310,3,3:31.0,Turnover by Team (shot clock),,88,71
311,3,3:16.0,,J. McLaughlin misses 2-pt layup from 9 ft,88,71
312,3,3:13.0,,Offensive rebound by G. Dieng,88,71
313,3,3:12.0,,A. Crabbe misses 3-pt jump shot from 25 ft,88,71
314,3,3:12.0,Defensive rebound by D. Jones,,88,71
315,3,2:54.0,J. Teague makes 2-pt jump shot from 15 ft,,90,71
316,3,2:33.0,,Turnover by G. Dieng (step out of bounds),90,71
317,3,2:24.0,B. Goodwin misses 3-pt jump shot from 26 ft,,90,71
318,3,2:20.0,,Defensive rebound by J. Nowell,90,71
319,3,2:13.0,,G. Dieng makes 2-pt layup from 1 ft (assist by J. Nowell),90,73
320,3,2:13.0,,Shooting foul by V. Carter (drawn by G. Dieng),90,73
321,3,2:13.0,D. Hunter enters the game for K. Huerter,,90,73
322,3,2:13.0,,G. Dieng misses free throw 1 of 1,90,73
323,3,2:10.0,Defensive rebound by D. Jones,,90,73
324,3,1:49.0,B. Goodwin makes 2-pt layup from 2 ft,,92,73
325,3,1:37.0,,J. McLaughlin misses 2-pt layup from 3 ft,92,73
326,3,1:35.0,Defensive rebound by B. Goodwin,,92,73
327,3,1:27.0,B. Goodwin misses 2-pt layup from 8 ft,,92,73
328,3,1:25.0,,Defensive rebound by Team,92,73
329,3,1:14.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by J. Nowell),92,75
330,3,1:00.0,Shooting foul by J. Nowell (drawn by J. Teague),,92,75
331,3,1:00.0,J. Teague makes free throw 1 of 2,,93,75
332,3,1:00.0,J. Teague makes free throw 2 of 2,,94,75
333,3,0:49.0,,Shooting foul by D. Jones (drawn by K. Martin),94,75
334,3,0:49.0,,K. Martin makes free throw 1 of 2,94,76
335,3,0:49.0,,K. Martin makes free throw 2 of 2,94,77
336,3,0:34.0,Offensive foul by J. Teague (drawn by K. Martin),,94,77
337,3,0:34.0,Turnover by J. Teague (offensive foul),,94,77
338,3,0:34.0,Atlanta full timeout,,94,77
339,3,0:34.0,Instant Replay (Challenge: Ruling Stands),,94,77
340,3,0:11.0,,J. McLaughlin misses 3-pt jump shot from 26 ft,94,77
341,3,0:10.0,Defensive rebound by D. Jones,,94,77
342,3,0:09.0,Turnover by D. Jones (bad pass; steal by K. Martin),,94,77
343,3,0:05.0,,K. Martin misses 2-pt layup from 1 ft,94,77
344,3,0:04.0,Defensive rebound by B. Goodwin,,94,77
345,3,0:03.0,Personal foul by J. Nowell (drawn by B. Goodwin),,94,77
346,3,0:03.0,B. Goodwin makes free throw 1 of 2,,95,77
347,3,0:03.0,B. Goodwin makes free throw 2 of 2,,96,77
348,3,0:00.0,,J. McLaughlin misses 3-pt jump shot from 25 ft,96,77
349,3,0:00.0,,Offensive rebound by Team,96,77
350,4,11:35.0,J. Teague misses 2-pt jump shot from 17 ft,,96,77
351,4,11:31.0,,Defensive rebound by K. Towns,96,77
352,4,11:25.0,,Offensive foul by N. Reid (drawn by D. Hunter),96,77
353,4,11:25.0,,Turnover by N. Reid (offensive foul),96,77
354,4,11:04.0,D. Hunter makes 2-pt jump shot from 14 ft (assist by J. Teague),,98,77
355,4,10:50.0,,A. Wiggins makes 3-pt jump shot from 26 ft,98,80
356,4,10:36.0,D. Hunter makes 2-pt jump shot from 10 ft,,100,80
357,4,10:23.0,,J. Okogie makes 2-pt layup from 4 ft (assist by J. McLaughlin),100,82
358,4,10:23.0,,Shooting foul by J. Teague (drawn by J. Okogie),100,82
359,4,10:23.0,,J. Okogie makes free throw 1 of 1,100,83
360,4,10:10.0,Turnover by D. Hunter (lost ball; steal by J. McLaughlin),,100,83
361,4,10:08.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by J. McLaughlin),100,85
362,4,10:08.0,,Shooting foul by B. Goodwin (drawn by A. Wiggins),100,85
363,4,10:08.0,T. Young enters the game for J. Teague,,100,85
364,4,10:08.0,,A. Wiggins makes free throw 1 of 1,100,86
365,4,9:54.0,J. Collins makes 3-pt jump shot from 25 ft (assist by T. Young),,103,86
366,4,9:44.0,,A. Wiggins makes 3-pt jump shot from 28 ft (assist by J. McLaughlin),103,89
367,4,9:26.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by D. Jones),,106,89
368,4,9:14.0,,J. McLaughlin misses 3-pt jump shot from 26 ft,106,89
369,4,9:12.0,Defensive rebound by D. Jones,,106,89
370,4,8:56.0,T. Young misses 3-pt jump shot from 24 ft,,106,89
371,4,8:54.0,,Defensive rebound by J. McLaughlin,106,89
372,4,8:49.0,,A. Wiggins misses 3-pt jump shot from 27 ft,106,89
373,4,8:45.0,Defensive rebound by B. Goodwin,,106,89
374,4,8:40.0,Turnover by B. Goodwin (out of bounds lost ball),,106,89
375,4,8:34.0,,Shooting foul by D. Jones (drawn by A. Wiggins),106,89
376,4,8:34.0,,A. Wiggins makes free throw 1 of 2,106,90
377,4,8:34.0,K. Huerter enters the game for B. Goodwin,,106,90
378,4,8:34.0,,A. Wiggins makes free throw 2 of 2,106,91
379,4,8:22.0,D. Hunter misses 3-pt jump shot from 25 ft (block by A. Wiggins),,106,91
380,4,8:18.0,,Defensive rebound by N. Reid,106,91
381,4,8:13.0,,J. McLaughlin makes 2-pt layup from 1 ft,106,93
382,4,8:12.0,Atlanta full timeout,,106,93
383,4,8:12.0,T. Graham enters the game for D. Jones,,106,93
384,4,8:01.0,Personal foul by K. Towns (drawn by J. Collins),,106,93
385,4,8:01.0,,J. Culver enters the game for N. Reid,106,93
386,4,7:57.0,T. Young misses 3-pt jump shot from 31 ft,,106,93
387,4,7:56.0,,Defensive rebound by Team,106,93
388,4,7:40.0,,J. Culver misses 2-pt layup from 7 ft,106,93
389,4,7:38.0,Defensive rebound by T. Graham,,106,93
390,4,7:21.0,K. Huerter makes 2-pt jump shot from 10 ft,,108,93
