,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
379,4,4:03.0,,M. Morris makes free throw 2 of 2,103,103
380,4,3:48.0,O. Anunoby makes 3-pt jump shot from 24 ft (assist by M. Gasol),,106,103
381,4,3:22.0,,Turnover by Team (shot clock),106,103
382,4,3:08.0,K. Lowry misses 2-pt layup from 2 ft,,106,103
383,4,3:06.0,,Defensive rebound by B. Portis,106,103
384,4,3:04.0,,Turnover by B. Portis (bad pass; steal by K. Lowry),106,103
385,4,3:02.0,O. Anunoby misses 2-pt layup from 2 ft (block by J. Randle),,106,103
386,4,3:01.0,,Defensive rebound by Team,106,103
387,4,2:38.0,,M. Morris misses 3-pt jump shot from 27 ft,106,103
388,4,2:36.0,Defensive rebound by K. Lowry,,106,103
389,4,2:23.0,Personal foul by D. Dotson (drawn by P. Siakam),,106,103
390,4,2:23.0,P. Siakam makes free throw 1 of 2,,107,103
391,4,2:23.0,P. Siakam makes free throw 2 of 2,,108,103
392,4,2:23.0,,New York full timeout,108,103
393,4,2:05.0,,E. Payton makes 2-pt jump shot from 4 ft,108,105
394,4,1:42.0,K. Lowry misses 3-pt jump shot from 28 ft,,108,105
395,4,1:40.0,,Defensive rebound by M. Morris,108,105
396,4,1:22.0,,E. Payton makes 2-pt jump shot from 12 ft,108,107
397,4,1:09.0,P. Siakam makes 2-pt dunk from 2 ft,,110,107
398,4,0:56.0,,Turnover by E. Payton (bad pass; steal by O. Anunoby),110,107
399,4,0:48.0,Personal foul by B. Portis (drawn by K. Lowry),,110,107
400,4,0:48.0,K. Lowry makes free throw 1 of 2,,111,107
401,4,0:48.0,K. Lowry makes free throw 2 of 2,,112,107
402,4,0:40.0,,M. Morris makes 2-pt jump shot from 11 ft,112,109
403,4,0:22.0,P. Siakam makes 3-pt jump shot from 26 ft,,115,109
404,4,0:12.0,Instant Replay (Request: Stands),,115,109
405,4,0:11.0,,Turnover by B. Portis (bad pass; steal by K. Lowry),115,109
406,4,0:10.0,Personal take foul by J. Randle (drawn by K. Lowry),,115,109
407,4,0:10.0,K. Lowry makes free throw 1 of 2,,116,109
408,4,0:10.0,K. Lowry misses free throw 2 of 2,,116,109
409,4,0:08.0,,Defensive rebound by B. Portis,116,109
410,4,0:04.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by B. Portis),116,112
411,4,0:03.0,Personal take foul by E. Payton (drawn by K. Lowry),,116,112
412,4,0:03.0,K. Lowry makes free throw 1 of 2,,117,112
413,4,0:03.0,K. Lowry makes free throw 2 of 2,,118,112
