,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
376,4,6:09.0,T. Young enters the game for T. Wallace,,96,120
377,4,5:56.0,,C. Wood makes 2-pt dunk from 2 ft (assist by B. Griffin),96,122
378,4,5:37.0,C. Parsons makes 3-pt jump shot from 29 ft (assist by T. Young),,99,122
379,4,5:18.0,,Turnover by B. Griffin (bad pass),99,122
380,4,5:10.0,Turnover by T. Young (bad pass),,99,122
381,4,4:58.0,,Turnover by S. Mykhailiuk (bad pass),99,122
382,4,4:43.0,Turnover by D. Hunter (bad pass; steal by C. Wood),,99,122
383,4,4:26.0,,B. Griffin misses 3-pt jump shot from 23 ft,99,122
384,4,4:24.0,Defensive rebound by T. Young,,99,122
385,4,4:19.0,T. Young misses 2-pt layup from 5 ft (block by B. Brown),,99,122
386,4,4:16.0,,Defensive rebound by C. Wood,99,122
387,4,4:11.0,,B. Griffin makes 2-pt dunk from 2 ft (assist by L. Kennard),99,124
388,4,3:55.0,D. Hunter misses 3-pt jump shot from 27 ft,,99,124
389,4,3:55.0,Offensive rebound by Team,,99,124
390,4,3:55.0,Personal foul by B. Griffin (drawn by B. Fernando),,99,124
391,4,3:42.0,C. Parsons misses 3-pt jump shot from 30 ft,,99,124
392,4,3:39.0,Offensive rebound by A. Crabbe,,99,124
393,4,3:27.0,B. Fernando misses 2-pt dunk from 5 ft (block by B. Griffin),,99,124
394,4,3:27.0,Offensive rebound by Team,,99,124
395,4,3:27.0,Turnover by Team (shot clock),,99,124
396,4,3:27.0,T. Wallace enters the game for T. Young,,99,124
397,4,3:04.0,,Turnover by S. Mykhailiuk (bad pass; steal by T. Wallace),99,124
398,4,2:59.0,D. Hunter misses 2-pt layup from 6 ft (block by C. Wood),,99,124
399,4,2:55.0,,Defensive rebound by C. Wood,99,124
400,4,2:54.0,,B. Griffin makes 2-pt dunk from 2 ft (assist by C. Wood),99,126
401,4,2:42.0,D. Hunter misses 2-pt layup from 4 ft (block by C. Wood),,99,126
402,4,2:39.0,,Defensive rebound by L. Kennard,99,126
403,4,2:37.0,,S. Mykhailiuk makes 2-pt layup from 2 ft (assist by L. Kennard),99,128
404,4,2:37.0,Atlanta full timeout,,99,128
405,4,2:37.0,A. Len enters the game for D. Hunter,,99,128
406,4,2:37.0,,T. Frazier enters the game for B. Brown,99,128
407,4,2:37.0,,L. Galloway enters the game for B. Griffin,99,128
408,4,2:37.0,,T. Maker enters the game for L. Kennard,99,128
409,4,2:26.0,A. Crabbe misses 3-pt jump shot from 26 ft,,99,128
410,4,2:23.0,,Defensive rebound by T. Frazier,99,128
411,4,2:09.0,,S. Mykhailiuk misses 2-pt layup from 4 ft (block by A. Len),99,128
412,4,2:07.0,Defensive rebound by A. Len,,99,128
413,4,2:07.0,Turnover by C. Parsons (traveling),,99,128
414,4,1:50.0,,Turnover by C. Wood (lost ball; steal by T. Wallace),99,128
415,4,1:46.0,T. Wallace makes 2-pt layup from 2 ft,,101,128
416,4,1:37.0,,Shooting foul by A. Len (drawn by T. Maker),101,128
417,4,1:37.0,,T. Maker misses free throw 1 of 2,101,128
418,4,1:37.0,,Offensive rebound by Team,101,128
419,4,1:37.0,,T. Maker misses free throw 2 of 2,101,128
420,4,1:34.0,Defensive rebound by B. Fernando,,101,128
421,4,1:23.0,A. Len misses 2-pt jump shot from 16 ft,,101,128
422,4,1:16.0,,Defensive rebound by C. Wood,101,128
423,4,1:08.0,,Shooting foul by B. Fernando (drawn by T. Maker),101,128
424,4,1:08.0,,T. Maker misses free throw 1 of 2,101,128
425,4,1:08.0,,Offensive rebound by Team,101,128
426,4,1:08.0,,T. Maker misses free throw 2 of 2,101,128
427,4,1:05.0,Defensive rebound by A. Crabbe,,101,128
428,4,0:53.0,Turnover by A. Len (lost ball; steal by T. Maker),,101,128
429,4,0:39.0,,Turnover by L. Galloway (lost ball; steal by C. Parsons),101,128
430,4,0:28.0,A. Len makes 2-pt hook shot from 9 ft (assist by T. Wallace),,103,128
431,4,0:16.0,,Turnover by T. Frazier (bad pass),103,128
432,4,0:02.0,C. Parsons misses 3-pt jump shot from 32 ft,,103,128
433,4,0:02.0,,Defensive rebound by C. Wood,103,128
