,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
79,1,2:57.0,,Shooting foul by C. Wood (drawn by M. Robinson),22,16
80,1,2:57.0,T. Maker enters the game for C. Wood,,22,16
81,1,2:57.0,,M. Robinson makes free throw 1 of 2,22,17
82,1,2:57.0,,M. Robinson makes free throw 2 of 2,22,18
83,1,2:38.0,L. Galloway misses 2-pt jump shot from 19 ft,,22,18
84,1,2:36.0,,Defensive rebound by J. Randle,22,18
85,1,2:28.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),22,20
86,1,2:03.0,J. McRae misses 2-pt layup from 4 ft (block by M. Robinson),,22,20
87,1,2:02.0,,Defensive rebound by Team,22,20
88,1,2:02.0,,W. Ellington enters the game for R. Barrett,22,20
89,1,2:02.0,,B. Portis enters the game for J. Randle,22,20
90,1,1:44.0,,K. Knox misses 2-pt jump shot from 9 ft,22,20
91,1,1:42.0,,Offensive rebound by K. Knox,22,20
92,1,1:40.0,,K. Knox makes 2-pt layup at rim,22,22
93,1,1:27.0,J. McRae misses 3-pt jump shot from 24 ft,,22,22
94,1,1:25.0,Offensive rebound by K. Thomas,,22,22
95,1,1:17.0,K. Thomas misses 3-pt jump shot from 24 ft,,22,22
96,1,1:16.0,Offensive rebound by Team,,22,22
97,1,1:14.0,K. Thomas misses 3-pt jump shot from 22 ft,,22,22
98,1,1:12.0,,Defensive rebound by E. Payton,22,22
99,1,1:02.0,,B. Portis misses 2-pt jump shot from 16 ft,22,22
100,1,0:59.0,Defensive rebound by J. McRae,,22,22
101,1,0:54.0,S. Doumbouya misses 2-pt jump shot from 12 ft (block by K. Knox),,22,22
102,1,0:53.0,Offensive rebound by Team,,22,22
103,1,0:40.0,S. Doumbouya misses 2-pt layup from 2 ft,,22,22
104,1,0:38.0,,Defensive rebound by W. Ellington,22,22
105,1,0:35.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),22,24
106,1,0:28.0,J. McRae misses 2-pt jump shot from 2 ft,,22,24
107,1,0:26.0,,Defensive rebound by W. Ellington,22,24
108,1,0:07.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by E. Payton),22,27
109,1,0:01.0,J. McRae misses 3-pt jump shot from 26 ft (block by K. Knox),,22,27
110,1,0:00.0,,Defensive rebound by W. Ellington,22,27
111,2,11:42.0,,B. Portis misses 3-pt jump shot from 25 ft,22,27
112,2,11:39.0,Defensive rebound by S. Mykhailiuk,,22,27
113,2,11:26.0,Personal foul by B. Portis (drawn by T. Snell),,22,27
114,2,11:14.0,T. Snell misses 2-pt layup from 1 ft,,22,27
115,2,11:11.0,Offensive rebound by Team,,22,27
116,2,11:00.0,K. Thomas misses 2-pt jump shot from 21 ft,,22,27
117,2,10:58.0,,Defensive rebound by B. Portis,22,27
118,2,10:51.0,,Turnover by K. Knox (bad pass; steal by L. Galloway),22,27
119,2,10:47.0,S. Mykhailiuk misses 3-pt jump shot from 23 ft (block by M. Robinson),,22,27
120,2,10:46.0,Offensive rebound by Team,,22,27
121,2,10:36.0,T. Snell misses 3-pt jump shot from 22 ft,,22,27
122,2,10:35.0,Offensive rebound by L. Galloway,,22,27
123,2,10:34.0,L. Galloway misses 3-pt jump shot from 25 ft,,22,27
124,2,10:32.0,,Defensive rebound by M. Robinson,22,27
125,2,10:25.0,,Personal foul by K. Thomas (drawn by F. Ntilikina),22,27
126,2,10:25.0,B. Brown enters the game for K. Thomas,,22,27
127,2,10:19.0,,B. Portis misses 2-pt jump shot from 8 ft,22,27
128,2,10:17.0,Defensive rebound by B. Brown,,22,27
129,2,10:09.0,B. Brown makes 2-pt jump shot from 2 ft,,24,27
130,2,10:00.0,,Turnover by F. Ntilikina (out of bounds lost ball),24,27
131,2,9:46.0,S. Mykhailiuk makes 2-pt dunk from 1 ft (assist by T. Maker),,26,27
132,2,9:28.0,,W. Ellington misses 3-pt jump shot from 27 ft,26,27
133,2,9:27.0,Defensive rebound by S. Mykhailiuk,,26,27
134,2,9:20.0,B. Brown misses 2-pt layup from 2 ft,,26,27
135,2,9:18.0,,Defensive rebound by B. Portis,26,27
136,2,9:13.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,26,27
137,2,9:11.0,Defensive rebound by S. Mykhailiuk,,26,27
138,2,8:57.0,S. Mykhailiuk misses 3-pt jump shot from 25 ft,,26,27
139,2,8:55.0,,Defensive rebound by B. Portis,26,27
140,2,8:41.0,,F. Ntilikina misses 2-pt layup from 2 ft,26,27
141,2,8:38.0,Defensive rebound by T. Maker,,26,27
142,2,8:22.0,T. Snell misses 2-pt jump shot from 10 ft,,26,27
143,2,8:20.0,,Defensive rebound by W. Ellington,26,27
144,2,8:04.0,,Turnover by B. Portis (lost ball; steal by S. Mykhailiuk),26,27
145,2,8:00.0,Shooting foul by K. Knox (drawn by S. Mykhailiuk),,26,27
146,2,8:00.0,S. Mykhailiuk misses free throw 1 of 2,,26,27
147,2,8:00.0,Offensive rebound by Team,,26,27
148,2,8:00.0,S. Mykhailiuk makes free throw 2 of 2,,27,27
149,2,7:38.0,,K. Knox misses 2-pt jump shot from 17 ft,27,27
150,2,7:36.0,Defensive rebound by L. Galloway,,27,27
151,2,7:22.0,T. Maker makes 2-pt dunk from 1 ft (assist by S. Mykhailiuk),,29,27
152,2,7:17.0,,New York full timeout,29,27
153,2,7:17.0,J. McRae enters the game for S. Mykhailiuk,,29,27
154,2,7:17.0,C. Wood enters the game for T. Snell,,29,27
155,2,7:06.0,,B. Portis makes 2-pt jump shot from 18 ft,29,29
156,2,6:44.0,Personal foul by W. Ellington (drawn by T. Maker),,29,29
157,2,6:31.0,Shooting foul by K. Knox (drawn by J. McRae),,29,29
158,2,6:31.0,J. McRae misses free throw 1 of 3,,29,29
159,2,6:31.0,Offensive rebound by Team,,29,29
160,2,6:31.0,J. McRae misses free throw 2 of 3,,29,29
161,2,6:31.0,Offensive rebound by Team,,29,29
162,2,6:31.0,J. McRae makes free throw 3 of 3,,30,29
163,2,6:13.0,,F. Ntilikina misses 2-pt layup from 2 ft,30,29
164,2,6:11.0,,Offensive rebound by M. Robinson,30,29
165,2,6:09.0,,M. Robinson makes 2-pt layup from 1 ft,30,31
166,2,5:50.0,Turnover by B. Brown (bad pass; steal by K. Knox),,30,31
167,2,5:34.0,,Turnover by W. Ellington (bad pass; steal by C. Wood),30,31
168,2,5:28.0,B. Brown makes 2-pt layup from 2 ft (assist by L. Galloway),,32,31
169,2,5:11.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by B. Portis),32,34
170,2,4:49.0,J. McRae misses 3-pt jump shot from 25 ft,,32,34
171,2,4:47.0,,Defensive rebound by B. Portis,32,34
172,2,4:40.0,,B. Portis misses 2-pt jump shot from 16 ft,32,34
173,2,4:38.0,Defensive rebound by C. Wood,,32,34
174,2,4:25.0,C. Wood makes 2-pt jump shot from 21 ft,,34,34
175,2,4:06.0,,W. Ellington misses 2-pt jump shot from 23 ft,34,34
176,2,4:05.0,,Offensive rebound by F. Ntilikina,34,34
177,2,4:04.0,,F. Ntilikina makes 3-pt jump shot from 25 ft,34,37
178,2,3:53.0,Detroit full timeout,,34,37
179,2,3:53.0,J. Henson enters the game for T. Maker,,34,37
180,2,3:53.0,,R. Barrett enters the game for W. Ellington,34,37
181,2,3:53.0,,E. Payton enters the game for F. Ntilikina,34,37
182,2,3:53.0,,J. Randle enters the game for M. Robinson,34,37
183,2,3:47.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by B. Brown),,37,37
184,2,3:33.0,,R. Barrett misses 3-pt jump shot from 26 ft,37,37
185,2,3:31.0,Defensive rebound by C. Wood,,37,37
186,2,3:20.0,Personal foul by E. Payton (drawn by J. Henson),,37,37
187,2,3:20.0,S. Doumbouya enters the game for L. Galloway,,37,37
188,2,3:20.0,J. Henson misses free throw 1 of 2,,37,37
189,2,3:20.0,Offensive rebound by Team,,37,37
190,2,3:20.0,J. Henson makes free throw 2 of 2,,38,37
191,2,3:10.0,,E. Payton makes 2-pt dunk from 1 ft,38,39
192,2,2:56.0,S. Doumbouya misses 2-pt layup from 1 ft,,38,39
193,2,2:54.0,,Defensive rebound by J. Randle,38,39
194,2,2:48.0,,E. Payton makes 2-pt layup from 1 ft (assist by J. Randle),38,41
195,2,2:21.0,Turnover by C. Wood (lost ball; steal by J. Randle),,38,41
196,2,2:15.0,,Turnover by E. Payton (bad pass; steal by S. Doumbouya),38,41
197,2,2:12.0,C. Wood makes 2-pt dunk from 1 ft (assist by S. Doumbouya),,40,41
198,2,1:51.0,,Shooting foul by J. McRae (drawn by R. Barrett),40,41
199,2,1:51.0,,R. Barrett misses free throw 1 of 2,40,41
200,2,1:51.0,,Offensive rebound by Team,40,41
201,2,1:51.0,,R. Barrett makes free throw 2 of 2,40,42
202,2,1:36.0,J. McRae misses 2-pt jump shot from 10 ft,,40,42
203,2,1:34.0,,Defensive rebound by K. Knox,40,42
204,2,1:29.0,,K. Knox makes 2-pt layup from 1 ft,40,44
205,2,1:05.0,C. Wood makes 2-pt hook shot from 9 ft,,42,44
206,2,0:53.0,,B. Portis misses 3-pt jump shot from 24 ft,42,44
207,2,0:51.0,Defensive rebound by C. Wood,,42,44
208,2,0:46.0,C. Wood misses 2-pt layup from 3 ft,,42,44
209,2,0:44.0,Offensive rebound by C. Wood,,42,44
210,2,0:43.0,Personal foul by K. Knox (drawn by C. Wood),,42,44
211,2,0:43.0,,M. Harkless enters the game for K. Knox,42,44
212,2,0:43.0,C. Wood makes free throw 1 of 2,,43,44
213,2,0:43.0,C. Wood makes free throw 2 of 2,,44,44
214,2,0:33.0,,J. Randle makes 2-pt layup from 2 ft (assist by E. Payton),44,46
215,2,0:33.0,,Shooting foul by J. Henson (drawn by J. Randle),44,46
216,2,0:33.0,,J. Randle makes free throw 1 of 1,44,47
217,2,0:24.0,C. Wood makes 3-pt jump shot from 26 ft (assist by B. Brown),,47,47
218,2,0:03.0,,Shooting foul by S. Doumbouya (drawn by M. Harkless),47,47
219,2,0:03.0,S. Mykhailiuk enters the game for S. Doumbouya,,47,47
220,2,0:03.0,,M. Harkless makes free throw 1 of 2,47,48
221,2,0:03.0,,M. Harkless makes free throw 2 of 2,47,49
222,2,0:02.0,Turnover by C. Wood (bad pass; steal by B. Portis),,47,49
223,3,11:35.0,,Turnover by Team (shot clock),47,49
224,3,11:19.0,B. Brown makes 3-pt jump shot from 24 ft (assist by S. Mykhailiuk),,50,49
225,3,11:06.0,,J. Randle makes 2-pt layup from 2 ft,50,51
226,3,10:40.0,J. Henson misses 3-pt jump shot from 25 ft,,50,51
227,3,10:38.0,,Defensive rebound by R. Barrett,50,51
228,3,10:28.0,,R. Barrett misses 2-pt jump shot from 4 ft (block by T. Snell),50,51
229,3,10:26.0,,Offensive rebound by R. Barrett,50,51
230,3,10:24.0,,R. Barrett misses 2-pt jump shot from 4 ft,50,51
231,3,10:23.0,Defensive rebound by B. Brown,,50,51
232,3,10:18.0,Personal foul by T. Gibson (drawn by C. Wood),,50,51
233,3,10:07.0,C. Wood misses 3-pt jump shot from 23 ft,,50,51
234,3,10:05.0,,Defensive rebound by T. Gibson,50,51
235,3,9:56.0,,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),50,53
236,3,9:38.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by C. Wood),,53,53
237,3,9:25.0,,J. Randle misses 2-pt layup from 1 ft,53,53
238,3,9:23.0,Defensive rebound by J. Henson,,53,53
239,3,9:13.0,T. Snell misses 3-pt jump shot from 25 ft,,53,53
240,3,9:11.0,,Defensive rebound by J. Randle,53,53
241,3,9:02.0,,Shooting foul by J. Henson (drawn by M. Harkless),53,53
242,3,9:02.0,,M. Harkless misses free throw 1 of 2,53,53
243,3,9:02.0,,Offensive rebound by Team,53,53
244,3,9:02.0,,M. Harkless makes free throw 2 of 2,53,54
245,3,8:47.0,Offensive foul by J. Henson (drawn by M. Harkless),,53,54
246,3,8:47.0,Turnover by J. Henson (offensive foul),,53,54
247,3,8:37.0,,R. Barrett makes 2-pt jump shot from 16 ft,53,56
248,3,8:10.0,Shooting foul by J. Randle (drawn by C. Wood),,53,56
249,3,8:10.0,T. Maker enters the game for J. Henson,,53,56
250,3,8:10.0,C. Wood misses free throw 1 of 2,,53,56
251,3,8:10.0,Offensive rebound by Team,,53,56
252,3,8:10.0,C. Wood makes free throw 2 of 2,,54,56
253,3,7:50.0,,E. Payton misses 2-pt jump shot from 9 ft,54,56
254,3,7:48.0,,Offensive rebound by J. Randle,54,56
255,3,7:47.0,,J. Randle makes 2-pt layup from 1 ft,54,58
256,3,7:27.0,B. Brown makes 2-pt layup from 5 ft (assist by S. Mykhailiuk),,56,58
257,3,7:05.0,,R. Barrett misses 2-pt layup from 1 ft,56,58
258,3,7:03.0,Defensive rebound by T. Maker,,56,58
259,3,6:55.0,T. Snell makes 3-pt jump shot from 26 ft (assist by B. Brown),,59,58
260,3,6:36.0,,J. Randle misses 2-pt layup from 16 ft (block by T. Maker),59,58
261,3,6:30.0,,Offensive rebound by E. Payton,59,58
262,3,6:28.0,,E. Payton makes 2-pt layup from 1 ft,59,60
263,3,6:03.0,,Violation by Team (delay of game),59,60
264,3,6:03.0,Turnover by Team (shot clock),,59,60
265,3,6:03.0,,New York full timeout,59,60
266,3,5:49.0,,E. Payton misses 3-pt jump shot from 25 ft,59,60
267,3,5:47.0,Defensive rebound by T. Maker,,59,60
268,3,5:27.0,C. Wood makes 2-pt layup from 3 ft,,61,60
269,3,5:18.0,,R. Barrett makes 3-pt jump shot from 25 ft,61,63
270,3,5:04.0,Personal foul by T. Gibson (drawn by C. Wood),,61,63
271,3,5:04.0,K. Thomas enters the game for B. Brown,,61,63
272,3,5:04.0,,M. Robinson enters the game for T. Gibson,61,63
273,3,4:56.0,Turnover by T. Snell (bad pass; steal by E. Payton),,61,63
274,3,4:51.0,,E. Payton makes 2-pt layup from 1 ft,61,65
275,3,4:26.0,T. Maker misses 2-pt jump shot from 18 ft,,61,65
276,3,4:25.0,Offensive rebound by Team,,61,65
277,3,4:25.0,Turnover by Team (shot clock),,61,65
278,3,4:25.0,L. Galloway enters the game for S. Mykhailiuk,,61,65
279,3,4:25.0,,K. Knox enters the game for M. Harkless,61,65
280,3,4:11.0,,R. Barrett makes 2-pt layup from 2 ft,61,67
281,3,4:11.0,Detroit full timeout,,61,67
282,3,4:11.0,J. McRae enters the game for T. Snell,,61,67
283,3,3:54.0,K. Thomas misses 2-pt layup from 3 ft,,61,67
284,3,3:52.0,,Defensive rebound by J. Randle,61,67
285,3,3:41.0,,Turnover by J. Randle (lost ball; steal by C. Wood),61,67
286,3,3:25.0,Turnover by K. Thomas (bad pass; steal by M. Robinson),,61,67
287,3,3:20.0,,R. Barrett makes 2-pt layup from 2 ft,61,69
288,3,3:08.0,C. Wood misses 2-pt layup from 1 ft,,61,69
289,3,3:06.0,,Defensive rebound by J. Randle,61,69
290,3,2:59.0,,R. Barrett misses 2-pt jump shot from 10 ft,61,69
291,3,2:57.0,Defensive rebound by L. Galloway,,61,69
292,3,2:51.0,Personal foul by J. Randle (drawn by C. Wood),,61,69
293,3,2:51.0,Technical foul by M. Robinson,,61,69
294,3,2:51.0,,W. Ellington enters the game for R. Barrett,61,69
295,3,2:51.0,L. Galloway makes technical free throw,,62,69
296,3,2:40.0,C. Wood misses 3-pt jump shot from 26 ft,,62,69
297,3,2:39.0,Offensive rebound by Team,,62,69
298,3,2:39.0,S. Doumbouya enters the game for C. Wood,,62,69
299,3,2:31.0,J. McRae makes 3-pt jump shot from 24 ft (assist by L. Galloway),,65,69
300,3,2:05.0,,J. Randle makes 2-pt layup from 2 ft (assist by W. Ellington),65,71
301,3,1:45.0,L. Galloway makes 2-pt jump shot from 18 ft,,67,71
302,3,1:30.0,,E. Payton misses 2-pt layup from 1 ft,67,71
303,3,1:28.0,,Offensive rebound by E. Payton,67,71
304,3,1:28.0,,J. Randle misses 2-pt layup at rim,67,71
305,3,1:27.0,,Offensive rebound by J. Randle,67,71
306,3,1:25.0,,Shooting foul by T. Maker (drawn by J. Randle),67,71
307,3,1:25.0,,F. Ntilikina enters the game for E. Payton,67,71
308,3,1:25.0,,J. Randle misses free throw 1 of 2,67,71
309,3,1:25.0,,Offensive rebound by Team,67,71
310,3,1:25.0,,J. Randle makes free throw 2 of 2,67,72
311,3,1:14.0,Personal foul by F. Ntilikina (drawn by J. McRae),,67,72
312,3,1:14.0,J. McRae misses free throw 1 of 2,,67,72
313,3,1:14.0,Offensive rebound by Team,,67,72
314,3,1:14.0,J. McRae makes free throw 2 of 2,,68,72
315,3,0:54.0,,Turnover by J. Randle (lost ball; steal by T. Maker),68,72
316,3,0:40.0,Shooting foul by K. Knox (drawn by J. McRae),,68,72
317,3,0:40.0,,B. Portis enters the game for J. Randle,68,72
318,3,0:40.0,J. McRae makes free throw 1 of 3,,69,72
319,3,0:40.0,J. McRae makes free throw 2 of 3,,70,72
320,3,0:40.0,J. McRae makes free throw 3 of 3,,71,72
321,3,0:29.0,,K. Knox misses 3-pt jump shot from 26 ft,71,72
322,3,0:27.0,Defensive rebound by Team,,71,72
323,3,0:27.0,Detroit full timeout,,71,72
324,3,0:11.0,L. Galloway misses 3-pt jump shot from 27 ft,,71,72
325,3,0:09.0,,Defensive rebound by M. Robinson,71,72
326,3,0:00.0,,B. Portis misses 2-pt jump shot from 14 ft,71,72
327,3,0:00.0,,Offensive rebound by Team,71,72
328,4,11:39.0,L. Galloway misses 2-pt jump shot from 14 ft,,71,72
329,4,11:37.0,,Defensive rebound by W. Ellington,71,72
330,4,11:18.0,,B. Portis makes 2-pt layup from 5 ft (assist by R. Bullock),71,74
331,4,10:55.0,T. Maker misses 2-pt jump shot from 19 ft,,71,74
332,4,10:53.0,,Defensive rebound by F. Ntilikina,71,74
333,4,10:46.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by F. Ntilikina),71,77
334,4,10:16.0,B. Brown makes 3-pt jump shot from 24 ft,,74,77
335,4,9:57.0,,B. Portis misses 2-pt jump shot from 19 ft,74,77
336,4,9:55.0,Defensive rebound by J. McRae,,74,77
337,4,9:41.0,J. McRae misses 3-pt jump shot from 26 ft,,74,77
338,4,9:39.0,,Defensive rebound by M. Robinson,74,77
339,4,9:20.0,,B. Portis makes 2-pt layup from 1 ft (assist by W. Ellington),74,79
340,4,9:20.0,,Shooting foul by J. McRae (drawn by B. Portis),74,79
341,4,9:20.0,,B. Portis makes free throw 1 of 1,74,80
342,4,9:11.0,Personal foul by W. Ellington (drawn by L. Galloway),,74,80
343,4,8:58.0,T. Maker misses 2-pt layup from 6 ft,,74,80
344,4,8:56.0,,Defensive rebound by F. Ntilikina,74,80
345,4,8:37.0,,F. Ntilikina makes 2-pt layup from 4 ft,74,82
346,4,8:14.0,Shooting foul by M. Robinson (drawn by T. Maker),,74,82
347,4,8:14.0,S. Mykhailiuk enters the game for L. Galloway,,74,82
348,4,8:14.0,T. Maker misses free throw 1 of 2,,74,82
349,4,8:14.0,Offensive rebound by Team,,74,82
350,4,8:14.0,T. Maker makes free throw 2 of 2,,75,82
351,4,8:00.0,,F. Ntilikina misses 2-pt jump shot from 9 ft,75,82
352,4,7:58.0,Defensive rebound by J. McRae,,75,82
353,4,7:49.0,Turnover by J. McRae (lost ball; steal by F. Ntilikina),,75,82
354,4,7:47.0,,Turnover by R. Bullock (bad pass; steal by T. Maker),75,82
355,4,7:39.0,J. McRae misses 3-pt jump shot from 23 ft,,75,82
356,4,7:37.0,,Defensive rebound by B. Portis,75,82
357,4,7:26.0,,F. Ntilikina makes 2-pt layup from 1 ft,75,84
358,4,7:24.0,Detroit full timeout,,75,84
359,4,7:24.0,J. Henson enters the game for S. Doumbouya,,75,84
360,4,7:24.0,T. Snell enters the game for T. Maker,,75,84
361,4,7:24.0,C. Wood enters the game for J. McRae,,75,84
362,4,7:24.0,,T. Gibson enters the game for B. Portis,75,84
363,4,7:24.0,,J. Randle enters the game for M. Robinson,75,84
364,4,7:01.0,B. Brown misses 2-pt jump shot from 6 ft,,75,84
365,4,6:59.0,Offensive rebound by B. Brown,,75,84
366,4,6:53.0,B. Brown misses 3-pt jump shot from 23 ft,,75,84
367,4,6:51.0,,Defensive rebound by R. Bullock,75,84
368,4,6:31.0,,F. Ntilikina misses 2-pt jump shot from 20 ft,75,84
369,4,6:29.0,Defensive rebound by T. Snell,,75,84
370,4,6:18.0,Turnover by J. Henson (lost ball; steal by F. Ntilikina),,75,84
371,4,6:16.0,,Shooting foul by T. Snell (drawn by J. Randle),75,84
372,4,6:16.0,T. Maker enters the game for J. Henson,,75,84
373,4,6:16.0,,J. Randle makes free throw 1 of 2,75,85
374,4,6:16.0,,J. Randle makes free throw 2 of 2,75,86
375,4,5:50.0,B. Brown misses 2-pt jump shot from 22 ft,,75,86
376,4,5:48.0,,Defensive rebound by T. Gibson,75,86
377,4,5:41.0,,F. Ntilikina misses 3-pt jump shot from 26 ft,75,86
378,4,5:39.0,Defensive rebound by T. Snell,,75,86
379,4,5:32.0,Turnover by B. Brown (lost ball; steal by J. Randle),,75,86
380,4,5:31.0,,Personal foul by S. Mykhailiuk (drawn by J. Randle),75,86
381,4,5:17.0,,W. Ellington misses 3-pt jump shot from 25 ft,75,86
382,4,5:15.0,Defensive rebound by T. Maker,,75,86
383,4,4:58.0,C. Wood makes 2-pt dunk from 1 ft,,77,86
384,4,4:40.0,,J. Randle makes 3-pt jump shot from 25 ft (assist by R. Bullock),77,89
385,4,4:17.0,C. Wood misses 2-pt jump shot from 9 ft,,77,89
386,4,4:15.0,,Defensive rebound by J. Randle,77,89
387,4,4:08.0,,F. Ntilikina misses 2-pt layup from 1 ft,77,89
388,4,4:07.0,,Offensive rebound by J. Randle,77,89
389,4,4:07.0,,Personal foul by S. Mykhailiuk (drawn by J. Randle),77,89
390,4,4:07.0,,E. Payton enters the game for F. Ntilikina,77,89
391,4,3:55.0,,W. Ellington misses 3-pt jump shot from 23 ft,77,89
