,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
43,1,5:36.0,,J. McDaniels makes 2-pt layup from 2 ft,18,17
44,1,5:24.0,E. Payton makes 2-pt jump shot from 2 ft,,20,17
45,1,5:09.0,,Turnover by C. Martin (step out of bounds),20,17
46,1,5:09.0,K. Knox enters the game for M. Harkless,,20,17
47,1,5:09.0,,W. Hernangómez enters the game for B. Biyombo,20,17
48,1,4:49.0,J. Randle makes 2-pt layup from 1 ft (assist by E. Payton),,22,17
49,1,4:35.0,,P. Washington misses 3-pt jump shot from 26 ft,22,17
50,1,4:32.0,,Offensive rebound by W. Hernangómez,22,17
51,1,4:28.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by W. Hernangómez),22,20
52,1,4:12.0,E. Payton misses 3-pt jump shot from 26 ft,,22,20
53,1,4:10.0,,Defensive rebound by T. Rozier,22,20
54,1,4:07.0,,T. Rozier makes 2-pt layup from 1 ft,22,22
55,1,3:47.0,Turnover by T. Gibson (lost ball; steal by J. McDaniels),,22,22
56,1,3:41.0,,T. Rozier makes 2-pt layup from 2 ft (assist by C. Martin),22,24
57,1,3:31.0,E. Payton misses 2-pt jump shot from 3 ft,,22,24
58,1,3:29.0,,Defensive rebound by J. McDaniels,22,24
59,1,3:20.0,,P. Washington misses 3-pt jump shot from 26 ft,22,24
60,1,3:17.0,Defensive rebound by J. Randle,,22,24
61,1,3:08.0,R. Barrett misses 3-pt jump shot from 26 ft,,22,24
62,1,3:04.0,,Defensive rebound by W. Hernangómez,22,24
63,1,3:04.0,,Charlotte full timeout,22,24
64,1,3:04.0,R. Bullock enters the game for R. Barrett,,22,24
65,1,3:04.0,B. Portis enters the game for T. Gibson,,22,24
66,1,3:04.0,M. Robinson enters the game for E. Payton,,22,24
67,1,3:04.0,D. Smith enters the game for J. Randle,,22,24
68,1,3:04.0,,M. Bridges enters the game for T. Rozier,22,24
69,1,3:04.0,,D. Graham enters the game for P. Washington,22,24
70,1,2:44.0,,Turnover by J. McDaniels (bad pass; steal by R. Bullock),22,24
71,1,2:30.0,D. Smith makes 2-pt layup from 1 ft,,24,24
72,1,2:23.0,,Personal foul by D. Smith (drawn by D. Graham),24,24
73,1,2:10.0,,M. Bridges misses 2-pt hook shot from 6 ft,24,24
74,1,2:08.0,Defensive rebound by M. Robinson,,24,24
75,1,2:01.0,Offensive foul by B. Portis (drawn by J. McDaniels),,24,24
76,1,2:01.0,Turnover by B. Portis (offensive foul),,24,24
77,1,1:43.0,,C. Martin misses 2-pt layup from 4 ft (block by M. Robinson),24,24
78,1,1:37.0,Defensive rebound by M. Robinson,,24,24
79,1,1:33.0,B. Portis makes 3-pt jump shot from 24 ft (assist by D. Smith),,27,24
80,1,1:17.0,,M. Bridges makes 2-pt layup from 1 ft (assist by W. Hernangómez),27,26
81,1,1:05.0,D. Smith misses 3-pt jump shot from 25 ft,,27,26
82,1,1:03.0,,Defensive rebound by C. Martin,27,26
83,1,0:56.0,,D. Graham makes 2-pt jump shot from 6 ft,27,28
84,1,0:44.0,B. Portis misses 3-pt jump shot from 26 ft,,27,28
85,1,0:41.0,,Defensive rebound by C. Martin,27,28
86,1,0:29.0,,D. Graham makes 2-pt jump shot from 14 ft (assist by W. Hernangómez),27,30
87,1,0:04.0,D. Smith misses 3-pt jump shot from 25 ft,,27,30
88,1,0:02.0,,Defensive rebound by C. Martin,27,30
89,2,11:36.0,D. Smith makes 2-pt dunk from 1 ft,,29,30
90,2,11:13.0,,C. Martin misses 3-pt jump shot from 23 ft,29,30
91,2,11:07.0,,Offensive rebound by W. Hernangómez,29,30
92,2,11:07.0,,W. Hernangómez makes 2-pt layup from 1 ft,29,32
93,2,11:00.0,Shooting foul by M. Bridges (drawn by D. Smith),,29,32
94,2,11:00.0,D. Smith makes free throw 1 of 2,,30,32
95,2,11:00.0,D. Smith misses free throw 2 of 2,,30,32
96,2,10:59.0,Offensive rebound by Team,,30,32
97,2,10:50.0,K. Knox makes 2-pt layup from 1 ft,,32,32
98,2,10:29.0,,W. Hernangómez makes 2-pt layup from 2 ft,32,34
99,2,10:15.0,D. Smith misses 2-pt layup from 1 ft,,32,34
100,2,10:10.0,Offensive rebound by M. Robinson,,32,34
101,2,10:10.0,M. Robinson makes 2-pt dunk at rim,,34,34
102,2,10:03.0,,Offensive foul by M. Bridges (drawn by D. Smith),34,34
103,2,10:03.0,,Turnover by M. Bridges (offensive foul),34,34
104,2,10:03.0,,J. McDaniels enters the game for M. Bridges,34,34
105,2,10:03.0,,P. Washington enters the game for C. Martin,34,34
106,2,9:54.0,Personal foul by P. Washington (drawn by D. Smith),,34,34
107,2,9:41.0,B. Portis makes 2-pt jump shot from 15 ft,,36,34
108,2,9:25.0,,P. Washington makes 2-pt layup from 2 ft (assist by D. Graham),36,36
109,2,9:25.0,Violation by Team (def goaltending),,36,36
110,2,9:25.0,,B. Biyombo enters the game for W. Hernangómez,36,36
111,2,8:59.0,B. Portis misses 2-pt jump shot from 12 ft,,36,36
112,2,8:54.0,,Defensive rebound by B. Biyombo,36,36
113,2,8:53.0,,Shooting foul by D. Smith (drawn by D. Graham),36,36
114,2,8:53.0,,D. Graham makes free throw 1 of 2,36,37
115,2,8:53.0,,D. Graham makes free throw 2 of 2,36,38
116,2,8:37.0,K. Knox makes 2-pt jump shot from 12 ft,,38,38
117,2,8:27.0,,D. Graham misses 3-pt jump shot from 26 ft,38,38
118,2,8:27.0,Defensive rebound by Team,,38,38
119,2,8:27.0,,T. Rozier enters the game for D. Graham,38,38
120,2,8:12.0,R. Bullock misses 2-pt jump shot from 22 ft,,38,38
121,2,8:08.0,,Defensive rebound by J. McDaniels,38,38
122,2,7:52.0,,Turnover by J. McDaniels (bad pass),38,38
123,2,7:42.0,Turnover by D. Smith (traveling),,38,38
124,2,7:28.0,,P. Washington misses 2-pt layup from 5 ft,38,38
125,2,7:26.0,Defensive rebound by B. Portis,,38,38
126,2,7:17.0,D. Smith misses 2-pt jump shot from 9 ft,,38,38
127,2,7:15.0,,Defensive rebound by T. Rozier,38,38
128,2,7:13.0,,Turnover by T. Rozier (bad pass),38,38
129,2,7:13.0,R. Barrett enters the game for R. Bullock,,38,38
130,2,6:59.0,R. Barrett misses 2-pt jump shot from 10 ft,,38,38
131,2,6:55.0,,Defensive rebound by J. McDaniels,38,38
132,2,6:49.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by P. Washington),38,40
133,2,6:27.0,R. Barrett misses 2-pt layup from 3 ft,,38,40
134,2,6:26.0,Offensive rebound by B. Portis,,38,40
135,2,6:26.0,B. Portis misses 2-pt layup from 1 ft,,38,40
136,2,6:26.0,Offensive rebound by M. Robinson,,38,40
137,2,6:26.0,M. Robinson makes 2-pt layup from 2 ft,,40,40
138,2,6:26.0,Shooting foul by J. McDaniels (drawn by M. Robinson),,40,40
139,2,6:26.0,,Charlotte full timeout,40,40
140,2,6:26.0,E. Payton enters the game for B. Portis,,40,40
141,2,6:26.0,J. Randle enters the game for D. Smith,,40,40
142,2,6:26.0,M. Robinson makes free throw 1 of 1,,41,40
143,2,6:08.0,,T. Rozier makes 3-pt jump shot from 26 ft,41,43
144,2,5:49.0,Shooting foul by T. Rozier (drawn by J. Randle),,41,43
145,2,5:49.0,J. Randle makes free throw 1 of 2,,42,43
146,2,5:49.0,J. Randle makes free throw 2 of 2,,43,43
147,2,5:37.0,,C. Martin misses 3-pt jump shot from 25 ft,43,43
148,2,5:34.0,Defensive rebound by E. Payton,,43,43
149,2,5:26.0,R. Barrett misses 3-pt jump shot from 24 ft,,43,43
150,2,5:21.0,,Defensive rebound by J. McDaniels,43,43
151,2,5:07.0,,J. McDaniels misses 2-pt layup from 3 ft,43,43
152,2,5:01.0,,Offensive rebound by B. Biyombo,43,43
153,2,4:59.0,,C. Martin makes 2-pt layup from 2 ft (assist by B. Biyombo),43,45
154,2,4:48.0,E. Payton makes 2-pt layup from 1 ft,,45,45
155,2,4:37.0,,B. Biyombo misses 2-pt hook shot from 6 ft,45,45
156,2,4:34.0,Defensive rebound by J. Randle,,45,45
157,2,4:17.0,,Charlotte full timeout,45,45
158,2,4:17.0,,Instant Replay (Challenge: Ruling Stands),45,45
159,2,4:17.0,T. Gibson enters the game for M. Robinson,,45,45
160,2,4:17.0,,D. Graham enters the game for C. Martin,45,45
161,2,4:17.0,,C. Martin enters the game for J. McDaniels,45,45
162,2,4:17.0,J. Randle misses 2-pt dunk from 2 ft (block by B. Biyombo),,45,45
163,2,4:17.0,,Defensive rebound by Team,45,45
164,2,4:01.0,,P. Washington misses 2-pt layup from 2 ft,45,45
165,2,4:01.0,,Offensive rebound by Team,45,45
166,2,4:01.0,Loose ball foul by K. Knox (drawn by B. Biyombo),,45,45
167,2,3:52.0,,D. Graham misses 2-pt jump shot from 4 ft,45,45
168,2,3:50.0,Defensive rebound by R. Barrett,,45,45
169,2,3:35.0,R. Barrett misses 2-pt layup from 2 ft (block by B. Biyombo),,45,45
170,2,3:29.0,,Defensive rebound by B. Biyombo,45,45
171,2,3:27.0,,C. Martin makes 2-pt layup from 1 ft (assist by T. Rozier),45,47
172,2,3:16.0,Turnover by E. Payton (bad pass),,45,47
173,2,3:01.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by P. Washington),45,50
174,2,2:44.0,R. Barrett misses 2-pt layup from 4 ft,,45,50
175,2,2:42.0,,Defensive rebound by C. Martin,45,50
176,2,2:34.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by C. Martin),45,53
177,2,2:27.0,New York full timeout,,45,53
178,2,2:27.0,R. Bullock enters the game for R. Barrett,,45,53
179,2,2:20.0,Shooting foul by P. Washington (drawn by J. Randle),,45,53
180,2,2:20.0,J. Randle misses free throw 1 of 2,,45,53
181,2,2:20.0,Offensive rebound by Team,,45,53
182,2,2:20.0,J. Randle makes free throw 2 of 2,,46,53
183,2,2:10.0,,Personal foul by E. Payton (drawn by T. Rozier),46,53
184,2,2:05.0,,T. Rozier misses 2-pt jump shot from 13 ft,46,53
185,2,2:01.0,Defensive rebound by J. Randle,,46,53
186,2,1:58.0,Offensive foul by E. Payton (drawn by D. Graham),,46,53
187,2,1:58.0,Turnover by E. Payton (offensive foul),,46,53
188,2,1:58.0,D. Smith enters the game for E. Payton,,46,53
189,2,1:51.0,,Personal foul by D. Smith (drawn by T. Rozier),46,53
190,2,1:39.0,,C. Martin makes 2-pt layup from 3 ft (assist by B. Biyombo),46,55
191,2,1:39.0,Violation by Team (def goaltending),,46,55
192,2,1:20.0,J. Randle misses 2-pt dunk from 2 ft,,46,55
193,2,1:18.0,,Defensive rebound by C. Martin,46,55
194,2,1:13.0,,P. Washington misses 3-pt jump shot from 27 ft,46,55
195,2,1:12.0,,Offensive rebound by Team,46,55
196,2,1:12.0,Loose ball foul by T. Gibson (drawn by B. Biyombo),,46,55
197,2,1:12.0,,B. Biyombo makes free throw 1 of 2,46,56
198,2,1:12.0,,B. Biyombo misses free throw 2 of 2,46,56
199,2,1:08.0,Defensive rebound by K. Knox,,46,56
200,2,0:55.0,D. Smith misses 2-pt hook shot from 2 ft,,46,56
201,2,0:53.0,,Defensive rebound by C. Martin,46,56
202,2,0:35.0,,Turnover by P. Washington (out of bounds lost ball),46,56
203,2,0:29.0,D. Smith misses 2-pt jump shot from 6 ft,,46,56
204,2,0:27.0,,Defensive rebound by P. Washington,46,56
205,2,0:04.0,,D. Graham misses 3-pt jump shot from 34 ft,46,56
206,2,0:04.0,Defensive rebound by Team,,46,56
207,2,0:00.0,J. Randle misses 2-pt jump shot from 22 ft,,46,56
208,2,0:00.0,Offensive rebound by Team,,46,56
209,3,11:39.0,R. Barrett misses 2-pt jump shot from 15 ft,,46,56
210,3,11:35.0,,Defensive rebound by P. Washington,46,56
211,3,11:17.0,,Turnover by P. Washington (bad pass; steal by M. Harkless),46,56
212,3,11:13.0,M. Harkless makes 2-pt dunk from 2 ft,,48,56
213,3,11:05.0,,D. Graham misses 3-pt jump shot from 25 ft,48,56
214,3,11:02.0,Defensive rebound by R. Barrett,,48,56
215,3,10:47.0,R. Barrett makes 3-pt jump shot from 25 ft (assist by J. Randle),,51,56
216,3,10:38.0,,M. Bridges misses 3-pt jump shot from 22 ft,51,56
217,3,10:38.0,Defensive rebound by R. Barrett,,51,56
218,3,10:28.0,J. Randle misses 2-pt layup from 2 ft,,51,56
219,3,10:24.0,Offensive rebound by J. Randle,,51,56
220,3,10:24.0,J. Randle makes 2-pt layup from 1 ft,,53,56
221,3,10:24.0,,Charlotte full timeout,53,56
222,3,10:05.0,,Personal foul by E. Payton (drawn by P. Washington),53,56
223,3,10:05.0,D. Smith enters the game for E. Payton,,53,56
224,3,9:58.0,,P. Washington makes 3-pt jump shot from 23 ft (assist by D. Graham),53,59
225,3,9:35.0,D. Smith makes 2-pt jump shot from 21 ft,,55,59
226,3,9:23.0,,P. Washington makes 3-pt jump shot from 25 ft (assist by M. Bridges),55,62
227,3,9:02.0,R. Barrett makes 2-pt layup from 2 ft,,57,62
228,3,8:43.0,,D. Graham makes 3-pt jump shot from 25 ft (assist by B. Biyombo),57,65
229,3,8:21.0,J. Randle misses 2-pt layup from 2 ft (block by B. Biyombo),,57,65
230,3,8:17.0,Offensive rebound by J. Randle,,57,65
231,3,8:15.0,J. Randle misses 2-pt hook shot from 2 ft,,57,65
232,3,8:13.0,,Defensive rebound by P. Washington,57,65
233,3,8:05.0,,T. Rozier misses 3-pt jump shot from 25 ft,57,65
234,3,8:03.0,,Offensive rebound by M. Bridges,57,65
235,3,8:03.0,,M. Bridges makes 2-pt dunk at rim,57,67
236,3,8:03.0,New York full timeout,,57,67
237,3,7:50.0,D. Smith misses 2-pt layup from 1 ft,,57,67
238,3,7:44.0,Offensive rebound by J. Randle,,57,67
239,3,7:44.0,J. Randle makes 2-pt layup from 1 ft,,59,67
240,3,7:38.0,,Def 3 sec tech foul by Team,59,67
241,3,7:38.0,,T. Rozier makes technical free throw,59,68
242,3,7:32.0,,Shooting foul by D. Smith (drawn by T. Rozier),59,68
243,3,7:32.0,,T. Rozier makes free throw 1 of 3,59,69
244,3,7:32.0,,T. Rozier makes free throw 2 of 3,59,70
245,3,7:32.0,,T. Rozier makes free throw 3 of 3,59,71
246,3,7:12.0,R. Barrett misses 3-pt jump shot from 23 ft,,59,71
247,3,7:07.0,,Defensive rebound by T. Rozier,59,71
248,3,7:06.0,,Shooting foul by M. Harkless (drawn by B. Biyombo),59,71
249,3,7:06.0,,Instant Replay (Request: Ruling Stands),59,71
250,3,7:06.0,,B. Biyombo misses free throw 1 of 2,59,71
251,3,7:06.0,,Offensive rebound by Team,59,71
252,3,7:06.0,M. Robinson enters the game for T. Gibson,,59,71
253,3,7:06.0,,B. Biyombo makes free throw 2 of 2,59,72
254,3,6:48.0,D. Smith makes 2-pt jump shot from 20 ft (assist by M. Robinson),,61,72
255,3,6:24.0,,D. Graham makes 2-pt jump shot from 9 ft (assist by B. Biyombo),61,74
256,3,6:08.0,Turnover by M. Robinson (bad pass; steal by D. Graham),,61,74
257,3,6:05.0,,P. Washington misses 2-pt layup from 1 ft,61,74
258,3,6:05.0,,Offensive rebound by Team,61,74
259,3,6:05.0,,C. Martin enters the game for D. Graham,61,74
260,3,5:54.0,,C. Martin misses 2-pt jump shot from 17 ft,61,74
261,3,5:51.0,,Offensive rebound by C. Martin,61,74
262,3,5:46.0,,T. Rozier misses 3-pt jump shot from 25 ft,61,74
263,3,5:42.0,,Offensive rebound by C. Martin,61,74
264,3,5:36.0,,T. Rozier misses 2-pt layup from 4 ft (block by J. Randle),61,74
265,3,5:28.0,,Offensive rebound by C. Martin,61,74
266,3,5:28.0,,C. Martin makes 2-pt layup at rim,61,76
267,3,5:13.0,J. Randle makes 2-pt dunk from 2 ft (assist by D. Smith),,63,76
268,3,4:49.0,,C. Martin misses 3-pt jump shot from 25 ft,63,76
269,3,4:46.0,Defensive rebound by J. Randle,,63,76
270,3,4:39.0,R. Barrett misses 2-pt jump shot from 11 ft,,63,76
271,3,4:36.0,,Defensive rebound by B. Biyombo,63,76
272,3,4:21.0,,M. Bridges misses 3-pt jump shot from 26 ft,63,76
273,3,4:20.0,Defensive rebound by Team,,63,76
274,3,4:20.0,,Loose ball foul by B. Biyombo (drawn by M. Robinson),63,76
275,3,4:20.0,A. Trier enters the game for R. Barrett,,63,76
276,3,4:20.0,,W. Hernangómez enters the game for B. Biyombo,63,76
277,3,4:20.0,,J. McDaniels enters the game for P. Washington,63,76
278,3,4:10.0,Turnover by M. Harkless (out of bounds lost ball),,63,76
279,3,3:55.0,,M. Bridges misses 2-pt layup from 2 ft (block by M. Robinson),63,76
280,3,3:52.0,Defensive rebound by M. Robinson,,63,76
281,3,3:47.0,J. Randle makes 2-pt jump shot from 6 ft,,65,76
282,3,3:29.0,,T. Rozier misses 2-pt jump shot from 13 ft,65,76
283,3,3:29.0,,Offensive rebound by M. Bridges,65,76
284,3,3:27.0,,M. Bridges misses 2-pt layup from 1 ft (block by J. Randle),65,76
285,3,3:27.0,,Offensive rebound by Team,65,76
286,3,3:27.0,K. Knox enters the game for M. Harkless,,65,76
287,3,3:21.0,,C. Martin misses 2-pt layup from 5 ft (block by M. Robinson),65,76
288,3,3:19.0,Defensive rebound by K. Knox,,65,76
289,3,3:19.0,Personal foul by J. McDaniels (drawn by K. Knox),,65,76
290,3,3:19.0,,P. Washington enters the game for M. Bridges,65,76
291,3,3:08.0,D. Smith misses 2-pt jump shot from 9 ft,,65,76
292,3,3:03.0,,Defensive rebound by J. McDaniels,65,76
293,3,3:01.0,,P. Washington misses 3-pt jump shot from 26 ft,65,76
294,3,2:57.0,Defensive rebound by M. Robinson,,65,76
295,3,2:52.0,K. Knox misses 3-pt jump shot from 27 ft,,65,76
296,3,2:45.0,Offensive rebound by M. Robinson,,65,76
297,3,2:45.0,M. Robinson makes 2-pt dunk from 1 ft,,67,76
298,3,2:25.0,,C. Martin makes 2-pt layup from 4 ft (assist by T. Rozier),67,78
299,3,2:11.0,Turnover by J. Randle (bad pass; steal by P. Washington),,67,78
300,3,2:08.0,,Shooting foul by K. Knox (drawn by J. McDaniels),67,78
301,3,2:08.0,,J. McDaniels misses free throw 1 of 2,67,78
302,3,2:08.0,,Offensive rebound by Team,67,78
303,3,2:08.0,B. Portis enters the game for J. Randle,,67,78
304,3,2:08.0,,D. Graham enters the game for T. Rozier,67,78
305,3,2:08.0,,J. McDaniels makes free throw 2 of 2,67,79
306,3,1:55.0,A. Trier makes 2-pt jump shot from 13 ft,,69,79
307,3,1:30.0,,D. Graham misses 3-pt jump shot from 27 ft,69,79
308,3,1:30.0,Defensive rebound by M. Robinson,,69,79
309,3,1:24.0,B. Portis makes 2-pt layup from 2 ft,,71,79
310,3,1:07.0,,J. McDaniels makes 2-pt jump shot from 11 ft,71,81
311,3,0:52.0,B. Portis makes 2-pt jump shot from 12 ft (assist by K. Knox),,73,81
312,3,0:31.0,,P. Washington makes 2-pt layup from 1 ft (assist by W. Hernangómez),73,83
313,3,0:28.0,Personal foul by J. McDaniels (drawn by M. Robinson),,73,83
314,3,0:17.0,B. Portis makes 2-pt jump shot from 20 ft (assist by D. Smith),,75,83
315,3,0:01.0,,D. Graham makes 2-pt jump shot from 10 ft,75,85
316,4,11:44.0,,M. Bridges misses 2-pt jump shot from 7 ft,75,85
317,4,11:42.0,Defensive rebound by M. Robinson,,75,85
318,4,11:27.0,B. Portis makes 2-pt jump shot from 15 ft (assist by E. Payton),,77,85
319,4,11:15.0,,Offensive foul by M. Bridges (drawn by E. Payton),77,85
320,4,11:15.0,,Turnover by M. Bridges (offensive foul),77,85
321,4,11:03.0,B. Portis makes 2-pt jump shot from 15 ft (assist by K. Knox),,79,85
322,4,10:51.0,,Personal foul by A. Trier (drawn by C. Martin),79,85
323,4,10:43.0,,Turnover by D. Graham (bad pass; steal by M. Robinson),79,85
324,4,10:43.0,Personal take foul by C. Martin (drawn by K. Knox),,79,85
325,4,10:28.0,K. Knox misses 3-pt jump shot from 23 ft,,79,85
326,4,10:22.0,,Defensive rebound by C. Martin,79,85
327,4,10:07.0,,Turnover by C. Martin (bad pass; steal by A. Trier),79,85
328,4,10:07.0,Personal take foul by D. Graham (drawn by A. Trier),,79,85
329,4,9:51.0,Turnover by K. Knox (bad pass; steal by W. Hernangómez),,79,85
330,4,9:40.0,,D. Graham misses 3-pt jump shot from 25 ft,79,85
331,4,9:39.0,,Offensive rebound by Team,79,85
332,4,9:39.0,Loose ball foul by K. Knox (drawn by J. McDaniels),,79,85
333,4,9:27.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by J. McDaniels),79,87
334,4,9:27.0,,Shooting foul by M. Robinson (drawn by W. Hernangómez),79,87
335,4,9:27.0,,W. Hernangómez makes free throw 1 of 1,79,88
336,4,9:10.0,K. Knox misses 2-pt layup from 3 ft,,79,88
337,4,9:08.0,Offensive rebound by M. Robinson,,79,88
338,4,9:08.0,M. Robinson misses 2-pt layup from 1 ft,,79,88
339,4,9:08.0,Offensive rebound by M. Robinson,,79,88
340,4,9:08.0,Shooting foul by J. McDaniels (drawn by M. Robinson),,79,88
341,4,9:08.0,M. Robinson misses free throw 1 of 2,,79,88
342,4,9:08.0,Offensive rebound by Team,,79,88
343,4,9:08.0,M. Harkless enters the game for K. Knox,,79,88
344,4,9:08.0,M. Robinson makes free throw 2 of 2,,80,88
345,4,8:52.0,,C. Martin makes 3-pt jump shot from 27 ft (assist by M. Bridges),80,91
346,4,8:31.0,B. Portis makes 2-pt layup from 6 ft (assist by E. Payton),,82,91
347,4,8:04.0,,M. Bridges misses 2-pt jump shot from 14 ft,82,91
348,4,7:59.0,Defensive rebound by E. Payton,,82,91
349,4,7:54.0,A. Trier makes 3-pt jump shot from 27 ft (assist by E. Payton),,85,91
350,4,7:53.0,,Charlotte full timeout,85,91
351,4,7:53.0,,B. Biyombo enters the game for D. Graham,85,91
352,4,7:53.0,,C. Martin enters the game for W. Hernangómez,85,91
353,4,7:53.0,,T. Rozier enters the game for J. McDaniels,85,91
354,4,7:41.0,,T. Rozier misses 3-pt jump shot from 25 ft,85,91
355,4,7:37.0,Defensive rebound by M. Harkless,,85,91
356,4,7:28.0,A. Trier makes 2-pt layup from 2 ft (assist by E. Payton),,87,91
357,4,7:10.0,,M. Bridges misses 2-pt layup from 4 ft (block by B. Portis),87,91
358,4,7:05.0,,Offensive rebound by C. Martin,87,91
359,4,7:03.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by T. Rozier),87,93
360,4,6:54.0,Offensive foul by M. Harkless (drawn by C. Martin),,87,93
361,4,6:54.0,Turnover by M. Harkless (offensive foul),,87,93
362,4,6:54.0,,P. Washington enters the game for M. Bridges,87,93
363,4,6:42.0,,Personal foul by M. Harkless (drawn by C. Martin),87,93
364,4,6:34.0,,T. Rozier misses 2-pt jump shot from 12 ft,87,93
365,4,6:30.0,Defensive rebound by M. Robinson,,87,93
366,4,6:26.0,Personal foul by B. Biyombo (drawn by M. Robinson),,87,93
367,4,6:18.0,E. Payton misses 2-pt jump shot from 8 ft,,87,93
368,4,6:17.0,Offensive rebound by M. Robinson,,87,93
369,4,6:17.0,Shooting foul by B. Biyombo (drawn by M. Robinson),,87,93
370,4,6:17.0,M. Robinson misses free throw 1 of 2,,87,93
371,4,6:17.0,Offensive rebound by Team,,87,93
372,4,6:17.0,M. Robinson misses free throw 2 of 2,,87,93
373,4,6:13.0,,Defensive rebound by P. Washington,87,93
374,4,5:55.0,,Shooting foul by M. Harkless (drawn by C. Martin),87,93
375,4,5:55.0,,C. Martin makes free throw 1 of 2,87,94
376,4,5:55.0,,C. Martin misses free throw 2 of 2,87,94
377,4,5:53.0,Defensive rebound by M. Harkless,,87,94
378,4,5:53.0,New York full timeout,,87,94
379,4,5:53.0,,D. Graham enters the game for C. Martin,87,94
380,4,5:32.0,Shooting foul by B. Biyombo (drawn by M. Harkless),,87,94
381,4,5:32.0,M. Harkless makes free throw 1 of 2,,88,94
382,4,5:32.0,M. Harkless makes free throw 2 of 2,,89,94
383,4,5:16.0,,D. Graham makes 3-pt jump shot from 26 ft,89,97
384,4,4:56.0,Turnover by E. Payton (lost ball; steal by B. Biyombo),,89,97
385,4,4:34.0,,D. Graham misses 2-pt jump shot from 8 ft,89,97
386,4,4:32.0,Defensive rebound by M. Robinson,,89,97
