,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
64,1,5:09.0,Z. LaVine makes 2-pt layup from 3 ft,,18,20
65,1,5:09.0,,Violation by Team (def goaltending),18,20
66,1,5:02.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by F. Korkmaz),18,22
67,1,4:41.0,C. White misses 3-pt jump shot from 27 ft,,18,22
68,1,4:38.0,Offensive rebound by C. Felício,,18,22
69,1,4:38.0,C. Felício makes 2-pt layup from 1 ft,,20,22
70,1,4:18.0,,F. Korkmaz makes 3-pt jump shot from 27 ft (assist by M. Thybulle),20,25
71,1,3:55.0,Shooting foul by M. Thybulle (drawn by Z. LaVine),,20,25
72,1,3:55.0,Z. LaVine misses free throw 1 of 2,,20,25
73,1,3:55.0,Offensive rebound by Team,,20,25
74,1,3:55.0,R. Arcidiacono enters the game for T. Satoranský,,20,25
75,1,3:55.0,Z. LaVine makes free throw 2 of 2,,21,25
76,1,3:44.0,,Shooting foul by C. White (drawn by B. Simmons),21,25
77,1,3:44.0,,B. Simmons makes free throw 1 of 2,21,26
78,1,3:44.0,,M. Scott enters the game for T. Harris,21,26
79,1,3:44.0,,B. Simmons makes free throw 2 of 2,21,27
80,1,3:32.0,C. Felício misses 2-pt jump shot from 11 ft,,21,27
81,1,3:29.0,,Defensive rebound by A. Horford,21,27
82,1,3:23.0,,M. Scott misses 3-pt jump shot from 27 ft,21,27
83,1,3:21.0,Defensive rebound by C. Felício,,21,27
84,1,3:15.0,Turnover by T. Young (bad pass; steal by B. Simmons),,21,27
85,1,3:01.0,,F. Korkmaz makes 3-pt jump shot from 26 ft (assist by A. Horford),21,30
86,1,2:47.0,C. White misses 2-pt layup from 3 ft (block by A. Horford),,21,30
87,1,2:44.0,Offensive rebound by C. Felício,,21,30
88,1,2:43.0,C. Felício makes 2-pt layup from 3 ft,,23,30
89,1,2:29.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,23,30
90,1,2:26.0,,Offensive rebound by A. Horford,23,30
91,1,2:12.0,,B. Simmons misses 2-pt jump shot from 19 ft,23,30
92,1,2:09.0,Defensive rebound by R. Arcidiacono,,23,30
93,1,2:06.0,Turnover by R. Arcidiacono (bad pass; steal by F. Korkmaz),,23,30
94,1,2:02.0,,F. Korkmaz makes 2-pt layup from 4 ft (assist by B. Simmons),23,32
95,1,2:01.0,Chicago full timeout,,23,32
96,1,2:01.0,S. Harrison enters the game for Z. LaVine,,23,32
97,1,2:01.0,C. Hutchison enters the game for T. Young,,23,32
98,1,2:01.0,,J. Embiid enters the game for A. Horford,23,32
99,1,2:01.0,,J. Richardson enters the game for B. Simmons,23,32
100,1,2:01.0,,G. Robinson enters the game for M. Thybulle,23,32
101,1,1:52.0,Turnover by R. Arcidiacono (bad pass),,23,32
102,1,1:33.0,,M. Scott makes 2-pt layup from 2 ft,23,34
103,1,1:09.0,R. Arcidiacono makes 2-pt jump shot from 17 ft,,25,34
104,1,0:41.0,,F. Korkmaz makes 3-pt jump shot from 28 ft (assist by J. Embiid),25,37
105,1,0:23.0,C. Hutchison misses 3-pt jump shot from 23 ft,,25,37
106,1,0:21.0,,Defensive rebound by J. Embiid,25,37
107,1,0:03.0,,Personal foul by S. Harrison (drawn by J. Richardson),25,37
108,1,0:03.0,,J. Richardson misses free throw 1 of 2,25,37
109,1,0:03.0,,Offensive rebound by Team,25,37
110,1,0:03.0,,J. Richardson makes free throw 2 of 2,25,38
111,1,0:00.0,R. Arcidiacono misses 3-pt jump shot from 30 ft,,25,38
112,1,0:00.0,Offensive rebound by Team,,25,38
113,2,11:49.0,Turnover by S. Harrison (bad pass; steal by J. Embiid),,25,38
114,2,11:45.0,,G. Robinson makes 2-pt dunk from 2 ft (assist by J. Embiid),25,40
115,2,11:33.0,S. Harrison makes 2-pt layup from 2 ft (assist by C. White),,27,40
116,2,11:08.0,,J. Embiid misses 2-pt jump shot from 7 ft,27,40
117,2,11:04.0,Defensive rebound by L. Kornet,,27,40
118,2,10:51.0,C. Hutchison misses 2-pt jump shot from 10 ft,,27,40
119,2,10:49.0,,Defensive rebound by M. Scott,27,40
120,2,10:34.0,,G. Robinson misses 3-pt jump shot from 26 ft (block by S. Harrison),27,40
121,2,10:33.0,,Offensive rebound by G. Robinson,27,40
122,2,10:30.0,,G. Robinson makes 2-pt jump shot from 19 ft,27,42
123,2,10:16.0,C. White makes 2-pt jump shot from 7 ft,,29,42
124,2,10:00.0,,Turnover by F. Korkmaz (bad pass; steal by S. Harrison),29,42
125,2,9:53.0,S. Harrison makes 2-pt layup from 3 ft,,31,42
126,2,9:53.0,Shooting foul by J. Richardson (drawn by S. Harrison),,31,42
127,2,9:53.0,Z. LaVine enters the game for R. Arcidiacono,,31,42
128,2,9:53.0,,B. Simmons enters the game for G. Robinson,31,42
129,2,9:53.0,S. Harrison makes free throw 1 of 1,,32,42
130,2,9:46.0,,Offensive foul by J. Richardson (drawn by C. White),32,42
131,2,9:46.0,,Turnover by J. Richardson (offensive foul),32,42
132,2,9:46.0,R. Arcidiacono enters the game for S. Harrison,,32,42
133,2,9:46.0,T. Young enters the game for C. Hutchison,,32,42
134,2,9:37.0,C. White misses 3-pt jump shot from 26 ft,,32,42
135,2,9:35.0,,Defensive rebound by B. Simmons,32,42
136,2,9:13.0,,B. Simmons misses 2-pt layup from 2 ft,32,42
137,2,9:08.0,,Offensive rebound by F. Korkmaz,32,42
138,2,9:08.0,,F. Korkmaz makes 2-pt layup at rim,32,44
139,2,8:58.0,Personal foul by B. Simmons (drawn by C. White),,32,44
140,2,8:58.0,Chicago full timeout,,32,44
141,2,8:58.0,,M. Thybulle enters the game for F. Korkmaz,32,44
142,2,8:51.0,T. Young misses 3-pt jump shot from 23 ft,,32,44
143,2,8:48.0,Offensive rebound by C. White,,32,44
144,2,8:47.0,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by C. White),,35,44
145,2,8:30.0,,B. Simmons misses 2-pt layup from 4 ft,35,44
146,2,8:25.0,Defensive rebound by R. Arcidiacono,,35,44
147,2,8:17.0,L. Kornet misses 3-pt jump shot from 26 ft,,35,44
148,2,8:14.0,,Defensive rebound by M. Scott,35,44
149,2,8:08.0,,Personal foul by C. White (drawn by J. Richardson),35,44
150,2,7:58.0,,B. Simmons misses 2-pt layup from 3 ft,35,44
151,2,7:55.0,,Offensive rebound by B. Simmons,35,44
152,2,7:53.0,,M. Thybulle makes 3-pt jump shot from 23 ft (assist by B. Simmons),35,47
153,2,7:40.0,Personal foul by J. Richardson (drawn by R. Arcidiacono),,35,47
154,2,7:40.0,,Violation by Team (delay of game),35,47
155,2,7:40.0,,S. Milton enters the game for J. Richardson,35,47
156,2,7:31.0,Turnover by Z. LaVine (bad pass),,35,47
157,2,7:31.0,,T. Harris enters the game for J. Embiid,35,47
158,2,7:31.0,,A. Horford enters the game for M. Scott,35,47
159,2,7:22.0,,A. Horford misses 3-pt jump shot from 25 ft,35,47
160,2,7:19.0,,Offensive rebound by M. Thybulle,35,47
161,2,7:17.0,,S. Milton misses 3-pt jump shot from 25 ft,35,47
162,2,7:13.0,Defensive rebound by T. Young,,35,47
163,2,7:04.0,Z. LaVine misses 2-pt layup from 3 ft,,35,47
164,2,6:59.0,Offensive rebound by L. Kornet,,35,47
165,2,6:59.0,L. Kornet makes 2-pt layup from 1 ft,,37,47
166,2,6:42.0,,S. Milton misses 2-pt jump shot from 9 ft,37,47
167,2,6:39.0,Defensive rebound by C. White,,37,47
168,2,6:25.0,Z. LaVine misses 2-pt layup from 3 ft,,37,47
169,2,6:22.0,Offensive rebound by T. Young,,37,47
170,2,6:22.0,T. Young makes 2-pt layup from 1 ft,,39,47
171,2,5:59.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by S. Milton),39,49
172,2,5:42.0,T. Young misses 2-pt layup from 3 ft,,39,49
173,2,5:40.0,,Defensive rebound by A. Horford,39,49
174,2,5:29.0,,T. Harris makes 3-pt jump shot from 26 ft,39,52
175,2,5:10.0,Z. LaVine makes 2-pt jump shot from 24 ft,,41,52
176,2,4:58.0,,Turnover by B. Simmons (bad pass; steal by Z. LaVine),41,52
177,2,4:55.0,Turnover by Z. LaVine (lost ball; steal by S. Milton),,41,52
178,2,4:50.0,,M. Thybulle misses 3-pt jump shot from 23 ft,41,52
179,2,4:46.0,,Offensive rebound by B. Simmons,41,52
180,2,4:42.0,,M. Thybulle misses 3-pt jump shot from 26 ft,41,52
181,2,4:38.0,Defensive rebound by C. White,,41,52
182,2,4:33.0,C. White makes 2-pt layup from 2 ft,,43,52
183,2,4:17.0,,Turnover by B. Simmons (bad pass; steal by Z. LaVine),43,52
184,2,4:15.0,Personal foul by M. Thybulle (drawn by Z. LaVine),,43,52
185,2,4:15.0,Instant Replay (Request: Ruling Stands),,43,52
186,2,4:15.0,C. Felício enters the game for R. Arcidiacono,,43,52
187,2,4:15.0,C. Hutchison enters the game for L. Kornet,,43,52
188,2,4:15.0,T. Satoranský enters the game for C. White,,43,52
189,2,4:03.0,Z. LaVine makes 2-pt jump shot from 18 ft,,45,52
190,2,3:36.0,,Shooting foul by C. Hutchison (drawn by B. Simmons),45,52
191,2,3:36.0,,B. Simmons makes free throw 1 of 2,45,53
192,2,3:36.0,,B. Simmons makes free throw 2 of 2,45,54
193,2,3:29.0,Shooting foul by A. Horford (drawn by Z. LaVine),,45,54
194,2,3:29.0,Z. LaVine makes free throw 1 of 2,,46,54
195,2,3:29.0,,Philadelphia full timeout,46,54
196,2,3:29.0,,J. Embiid enters the game for A. Horford,46,54
197,2,3:29.0,,F. Korkmaz enters the game for S. Milton,46,54
198,2,3:29.0,,J. Richardson enters the game for M. Thybulle,46,54
199,2,3:29.0,Z. LaVine makes free throw 2 of 2,,47,54
200,2,3:14.0,,T. Harris misses 2-pt jump shot from 15 ft,47,54
201,2,3:12.0,,Offensive rebound by J. Embiid,47,54
202,2,2:58.0,,J. Embiid misses 2-pt layup from 3 ft,47,54
203,2,2:55.0,Defensive rebound by T. Young,,47,54
204,2,2:44.0,T. Satoranský misses 2-pt layup from 4 ft (block by J. Embiid),,47,54
205,2,2:42.0,,Defensive rebound by F. Korkmaz,47,54
206,2,2:34.0,,J. Richardson makes 2-pt jump shot from 11 ft (assist by F. Korkmaz),47,56
207,2,2:18.0,T. Satoranský misses 3-pt jump shot from 25 ft,,47,56
208,2,2:09.0,Offensive rebound by C. Felício,,47,56
209,2,2:09.0,C. Felício makes 2-pt layup from 1 ft,,49,56
210,2,2:04.0,,F. Korkmaz misses 3-pt jump shot from 26 ft (block by Z. LaVine),49,56
211,2,2:00.0,Defensive rebound by C. Hutchison,,49,56
212,2,2:00.0,C. Hutchison misses 2-pt layup from 4 ft (block by J. Embiid),,49,56
213,2,2:00.0,,Defensive rebound by Team,49,56
214,2,2:00.0,,Instant Replay (Challenge: Ruling Stands),49,56
215,2,2:00.0,R. Arcidiacono enters the game for C. Hutchison,,49,56
216,2,1:47.0,,Turnover by J. Embiid (bad pass; steal by Z. LaVine),49,56
217,2,1:47.0,,M. Scott enters the game for T. Harris,49,56
218,2,1:38.0,Z. LaVine misses 2-pt layup from 3 ft (block by J. Embiid),,49,56
219,2,1:36.0,,Defensive rebound by B. Simmons,49,56
220,2,1:26.0,,Personal foul by T. Young (drawn by J. Embiid),49,56
221,2,1:13.0,,J. Embiid misses 2-pt jump shot from 7 ft,49,56
222,2,1:12.0,,Offensive rebound by J. Embiid,49,56
223,2,1:12.0,,J. Embiid misses 2-pt dunk at rim,49,56
224,2,1:10.0,Defensive rebound by R. Arcidiacono,,49,56
225,2,1:01.0,C. Felício makes 2-pt jump shot from 12 ft (assist by Z. LaVine),,51,56
226,2,0:49.0,,Personal foul by C. Felício (drawn by J. Embiid),51,56
227,2,0:49.0,,J. Embiid makes free throw 1 of 2,51,57
228,2,0:49.0,,J. Embiid makes free throw 2 of 2,51,58
229,2,0:37.0,C. Felício makes 2-pt dunk from 2 ft (assist by Z. LaVine),,53,58
230,2,0:34.0,,Personal foul by C. Felício (drawn by B. Simmons),53,58
231,2,0:34.0,,B. Simmons makes free throw 1 of 2,53,59
232,2,0:34.0,,B. Simmons makes free throw 2 of 2,53,60
233,2,0:18.0,Personal foul by J. Embiid (drawn by Z. LaVine),,53,60
234,2,0:18.0,Z. LaVine makes free throw 1 of 2,,54,60
235,2,0:18.0,Z. LaVine makes free throw 2 of 2,,55,60
236,3,11:48.0,T. Young misses 2-pt hook shot from 8 ft (block by A. Horford),,55,60
237,3,11:44.0,,Defensive rebound by B. Simmons,55,60
238,3,11:42.0,,J. Embiid misses 3-pt jump shot from 27 ft,55,60
239,3,11:36.0,Defensive rebound by T. Satoranský,,55,60
240,3,11:34.0,Personal foul by S. Milton (drawn by T. Satoranský),,55,60
241,3,11:28.0,Personal foul by T. Harris (drawn by C. Hutchison),,55,60
242,3,11:16.0,L. Kornet misses 3-pt jump shot from 27 ft,,55,60
243,3,11:12.0,Offensive rebound by T. Satoranský,,55,60
244,3,11:09.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,58,60
245,3,10:51.0,,Personal foul by C. Hutchison (drawn by J. Embiid),58,60
246,3,10:37.0,,A. Horford misses 2-pt jump shot from 22 ft,58,60
247,3,10:34.0,Defensive rebound by C. Hutchison,,58,60
248,3,10:28.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by C. Hutchison),,61,60
249,3,10:13.0,,B. Simmons misses 2-pt jump shot from 3 ft,61,60
250,3,10:08.0,,Offensive rebound by B. Simmons,61,60
251,3,10:08.0,,B. Simmons makes 2-pt layup from 1 ft,61,62
252,3,9:59.0,T. Satoranský makes 2-pt jump shot from 18 ft,,63,62
253,3,9:36.0,,J. Embiid misses 3-pt jump shot from 24 ft,63,62
254,3,9:33.0,Defensive rebound by Z. LaVine,,63,62
255,3,9:23.0,L. Kornet makes 2-pt dunk at rim (assist by Z. LaVine),,65,62
256,3,9:23.0,,Philadelphia full timeout,65,62
257,3,9:06.0,,J. Embiid makes 2-pt jump shot from 14 ft,65,64
258,3,8:47.0,Z. LaVine misses 3-pt jump shot from 26 ft,,65,64
259,3,8:44.0,,Defensive rebound by J. Embiid,65,64
260,3,8:27.0,,Shooting foul by C. Hutchison (drawn by T. Harris),65,64
261,3,8:27.0,,T. Harris makes free throw 1 of 2,65,65
262,3,8:27.0,,T. Harris makes free throw 2 of 2,65,66
263,3,8:12.0,T. Young misses 2-pt hook shot from 1 ft,,65,66
264,3,8:08.0,,Defensive rebound by A. Horford,65,66
265,3,7:53.0,,S. Milton makes 3-pt jump shot from 23 ft (assist by J. Embiid),65,69
266,3,7:42.0,T. Satoranský misses 2-pt layup from 1 ft,,65,69
267,3,7:40.0,,Defensive rebound by T. Harris,65,69
268,3,7:35.0,,Turnover by T. Harris (lost ball; steal by T. Satoranský),65,69
269,3,7:31.0,T. Satoranský makes 2-pt layup from 1 ft (assist by C. Hutchison),,67,69
270,3,7:31.0,Shooting foul by J. Embiid (drawn by T. Satoranský),,67,69
271,3,7:31.0,,F. Korkmaz enters the game for J. Embiid,67,69
272,3,7:31.0,,M. Thybulle enters the game for S. Milton,67,69
273,3,7:31.0,T. Satoranský makes free throw 1 of 1,,68,69
274,3,7:09.0,,M. Thybulle misses 3-pt jump shot from 25 ft,68,69
275,3,7:05.0,Defensive rebound by T. Young,,68,69
276,3,6:53.0,C. Hutchison misses 2-pt layup from 1 ft,,68,69
277,3,6:50.0,,Defensive rebound by F. Korkmaz,68,69
278,3,6:46.0,,B. Simmons makes 2-pt layup from 2 ft,68,71
279,3,6:42.0,Turnover by Z. LaVine (bad pass; steal by F. Korkmaz),,68,71
280,3,6:38.0,,F. Korkmaz makes 3-pt jump shot from 28 ft (assist by B. Simmons),68,74
281,3,6:37.0,Chicago full timeout,,68,74
282,3,6:37.0,C. Felício enters the game for C. Hutchison,,68,74
283,3,6:37.0,C. White enters the game for L. Kornet,,68,74
284,3,6:23.0,Z. LaVine makes 3-pt jump shot from 26 ft,,71,74
285,3,6:03.0,,Offensive foul by B. Simmons (drawn by T. Young),71,74
286,3,6:03.0,,Turnover by B. Simmons (offensive foul),71,74
287,3,5:51.0,Offensive foul by C. Felício (drawn by B. Simmons),,71,74
288,3,5:51.0,Turnover by C. Felício (offensive foul),,71,74
289,3,5:35.0,,T. Harris makes 2-pt jump shot from 12 ft,71,76
290,3,5:17.0,Turnover by Z. LaVine (lost ball; steal by B. Simmons),,71,76
291,3,5:14.0,,Turnover by B. Simmons (bad pass),71,76
292,3,5:05.0,T. Satoranský misses 3-pt jump shot from 28 ft,,71,76
293,3,5:00.0,Offensive rebound by T. Young,,71,76
294,3,4:57.0,C. Felício misses 3-pt jump shot from 26 ft,,71,76
295,3,4:54.0,Offensive rebound by T. Young,,71,76
296,3,4:53.0,T. Young misses 2-pt jump shot from 1 ft,,71,76
297,3,4:48.0,Offensive rebound by T. Satoranský,,71,76
298,3,4:48.0,T. Satoranský misses 2-pt layup at rim,,71,76
299,3,4:47.0,,Defensive rebound by A. Horford,71,76
300,3,4:30.0,,Turnover by F. Korkmaz (bad pass; steal by C. Felício),71,76
301,3,4:26.0,C. White makes 2-pt layup from 2 ft (assist by Z. LaVine),,73,76
302,3,4:06.0,,A. Horford misses 2-pt jump shot from 19 ft,73,76
303,3,4:04.0,Defensive rebound by C. White,,73,76
304,3,3:54.0,Z. LaVine makes 3-pt jump shot from 28 ft,,76,76
305,3,3:30.0,,T. Harris misses 2-pt jump shot from 16 ft,76,76
306,3,3:28.0,Defensive rebound by C. Felício,,76,76
307,3,3:23.0,Z. LaVine makes 3-pt jump shot from 27 ft,,79,76
308,3,3:21.0,,Philadelphia full timeout,79,76
309,3,3:21.0,R. Arcidiacono enters the game for T. Satoranský,,79,76
310,3,3:21.0,,J. Embiid enters the game for T. Harris,79,76
311,3,3:21.0,,J. Richardson enters the game for A. Horford,79,76
312,3,3:21.0,,M. Scott enters the game for B. Simmons,79,76
313,3,3:09.0,,M. Thybulle makes 2-pt dunk from 1 ft,79,78
314,3,3:09.0,,Shooting foul by C. Felício (drawn by M. Thybulle),79,78
315,3,3:09.0,,M. Thybulle makes free throw 1 of 1,79,79
316,3,2:58.0,Shooting foul by J. Embiid (drawn by C. Felício),,79,79
317,3,2:58.0,C. Felício makes free throw 1 of 2,,80,79
318,3,2:58.0,C. Hutchison enters the game for T. Young,,80,79
319,3,2:58.0,C. Felício makes free throw 2 of 2,,81,79
320,3,2:44.0,,J. Embiid makes 2-pt layup at rim,81,81
321,3,2:44.0,,Shooting foul by C. Felício (drawn by J. Embiid),81,81
322,3,2:44.0,L. Kornet enters the game for C. Felício,,81,81
323,3,2:44.0,,J. Embiid makes free throw 1 of 1,81,82
324,3,2:31.0,C. White misses 3-pt jump shot from 27 ft,,81,82
325,3,2:29.0,,Defensive rebound by J. Embiid,81,82
326,3,2:16.0,,Turnover by J. Embiid (out of bounds lost ball),81,82
327,3,2:05.0,Z. LaVine misses 2-pt jump shot from 13 ft,,81,82
328,3,2:01.0,,Defensive rebound by J. Embiid,81,82
329,3,1:52.0,,J. Embiid misses 2-pt jump shot from 17 ft,81,82
330,3,1:49.0,Defensive rebound by C. White,,81,82
331,3,1:39.0,Turnover by C. White (step out of bounds),,81,82
332,3,1:39.0,S. Harrison enters the game for Z. LaVine,,81,82
333,3,1:30.0,,M. Scott misses 3-pt jump shot from 26 ft,81,82
334,3,1:26.0,,Offensive rebound by J. Embiid,81,82
335,3,1:25.0,,F. Korkmaz misses 3-pt jump shot from 29 ft,81,82
336,3,1:20.0,Defensive rebound by C. White,,81,82
337,3,1:09.0,L. Kornet makes 2-pt jump shot from 6 ft (assist by R. Arcidiacono),,83,82
338,3,0:51.0,,Personal foul by L. Kornet (drawn by J. Embiid),83,82
339,3,0:51.0,,J. Embiid misses free throw 1 of 2,83,82
340,3,0:51.0,,Offensive rebound by Team,83,82
341,3,0:51.0,,J. Embiid makes free throw 2 of 2,83,83
342,3,0:31.0,L. Kornet misses 3-pt jump shot from 27 ft,,83,83
343,3,0:28.0,,Defensive rebound by J. Embiid,83,83
344,3,0:05.0,,J. Richardson misses 2-pt jump shot from 20 ft,83,83
345,3,0:02.0,Defensive rebound by S. Harrison,,83,83
346,3,0:01.0,S. Harrison misses 2-pt layup from 1 ft,,83,83
347,3,0:01.0,R. Arcidiacono misses 2-pt layup from 1 ft,,83,83
348,3,0:00.0,Offensive rebound by Team,,83,83
349,3,0:01.0,Offensive rebound by R. Arcidiacono,,83,83
350,4,11:49.0,,Personal foul by S. Harrison (drawn by J. Richardson),83,83
351,4,11:37.0,,J. Embiid makes 2-pt hook shot from 15 ft (assist by M. Scott),83,85
352,4,11:16.0,C. White misses 2-pt jump shot from 17 ft,,83,85
353,4,11:13.0,,Defensive rebound by F. Korkmaz,83,85
354,4,11:04.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,83,85
355,4,11:00.0,,M. Scott misses 2-pt layup from 3 ft,83,85
356,4,11:00.0,,Offensive rebound by J. Embiid,83,85
357,4,11:00.0,,Offensive rebound by M. Scott,83,85
358,4,10:59.0,,J. Embiid makes 2-pt dunk from 1 ft,83,87
359,4,10:52.0,Chicago full timeout,,83,87
360,4,10:52.0,T. Satoranský enters the game for S. Harrison,,83,87
361,4,10:42.0,C. Hutchison makes 2-pt layup from 2 ft (assist by T. Satoranský),,85,87
362,4,10:26.0,,F. Korkmaz makes 2-pt layup from 2 ft (assist by J. Embiid),85,89
363,4,10:04.0,L. Kornet makes 2-pt dunk at rim (assist by T. Satoranský),,87,89
364,4,9:42.0,,Shooting foul by L. Kornet (drawn by J. Embiid),87,89
365,4,9:42.0,,J. Embiid makes free throw 1 of 2,87,90
366,4,9:42.0,Z. LaVine enters the game for R. Arcidiacono,,87,90
367,4,9:42.0,,J. Embiid makes free throw 2 of 2,87,91
368,4,9:30.0,C. White misses 3-pt jump shot from 26 ft,,87,91
369,4,9:28.0,,Defensive rebound by M. Scott,87,91
370,4,9:15.0,,G. Robinson makes 2-pt dunk from 1 ft (assist by J. Richardson),87,93
371,4,9:02.0,Turnover by Z. LaVine (lost ball; steal by J. Richardson),,87,93
372,4,8:54.0,,G. Robinson makes 2-pt layup from 3 ft (assist by J. Richardson),87,95
373,4,8:37.0,L. Kornet makes 2-pt hook shot from 3 ft (assist by Z. LaVine),,89,95
374,4,8:25.0,,F. Korkmaz makes 2-pt jump shot from 16 ft (assist by J. Embiid),89,97
375,4,8:08.0,L. Kornet makes 3-pt jump shot from 24 ft (assist by C. Hutchison),,92,97
376,4,8:04.0,,Philadelphia full timeout,92,97
377,4,8:04.0,T. Young enters the game for C. Hutchison,,92,97
378,4,8:04.0,,A. Horford enters the game for J. Embiid,92,97
379,4,8:04.0,,B. Simmons enters the game for F. Korkmaz,92,97
380,4,7:48.0,,Personal foul by T. Young (drawn by J. Richardson),92,97
