,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
118,2,10:41.0,Turnover by D. Dedmon (traveling),,30,26
119,2,10:32.0,,Offensive foul by R. Rondo (drawn by Y. Ferrell),30,26
120,2,10:32.0,,Turnover by R. Rondo (offensive foul),30,26
121,2,10:32.0,C. Joseph enters the game for W. Gabriel,,30,26
122,2,10:18.0,D. Dedmon makes 2-pt hook shot from 4 ft (assist by B. Bogdanović),,32,26
123,2,10:09.0,,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),32,29
124,2,9:55.0,Y. Ferrell makes 2-pt layup from 2 ft,,34,29
125,2,9:44.0,,K. Kuzma misses 3-pt jump shot from 27 ft,34,29
126,2,9:41.0,Defensive rebound by D. Dedmon,,34,29
127,2,9:29.0,D. Dedmon makes 3-pt jump shot from 27 ft (assist by Y. Ferrell),,37,29
128,2,9:16.0,,L. James misses 3-pt jump shot from 25 ft,37,29
129,2,9:14.0,Defensive rebound by C. Joseph,,37,29
130,2,9:08.0,Shooting foul by K. Kuzma (drawn by H. Barnes),,37,29
131,2,9:08.0,H. Barnes makes free throw 1 of 2,,38,29
132,2,9:08.0,H. Giles enters the game for D. Dedmon,,38,29
133,2,9:08.0,H. Barnes makes free throw 2 of 2,,39,29
134,2,8:49.0,,Turnover by K. Caldwell-Pope (bad pass; steal by H. Giles),39,29
135,2,8:36.0,C. Joseph misses 3-pt jump shot from 26 ft,,39,29
136,2,8:33.0,,Defensive rebound by D. Howard,39,29
137,2,8:22.0,,Personal foul by B. Bogdanović (drawn by R. Rondo),39,29
138,2,8:13.0,,L. James misses 2-pt layup from 2 ft,39,29
139,2,8:11.0,Defensive rebound by H. Barnes,,39,29
140,2,7:59.0,Y. Ferrell makes 3-pt jump shot from 28 ft (assist by H. Giles),,42,29
141,2,7:59.0,,LA Lakers full timeout,42,29
142,2,7:43.0,,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),42,31
143,2,7:19.0,Turnover by Y. Ferrell (traveling),,42,31
144,2,7:14.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by R. Rondo),42,34
145,2,6:53.0,H. Giles misses 2-pt jump shot from 14 ft,,42,34
146,2,6:49.0,,Defensive rebound by R. Rondo,42,34
147,2,6:43.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by R. Rondo),42,36
148,2,6:43.0,Sacramento full timeout,,42,36
149,2,6:43.0,N. Bjelica enters the game for B. Bogdanović,,42,36
150,2,6:43.0,B. Hield enters the game for Y. Ferrell,,42,36
151,2,6:43.0,R. Holmes enters the game for H. Giles,,42,36
152,2,6:43.0,,Q. Cook enters the game for K. Caldwell-Pope,42,36
153,2,6:43.0,,D. Green enters the game for R. Rondo,42,36
154,2,6:16.0,H. Barnes misses 2-pt jump shot from 6 ft,,42,36
155,2,6:14.0,,Defensive rebound by Q. Cook,42,36
156,2,6:03.0,,K. Kuzma misses 3-pt jump shot from 25 ft,42,36
157,2,5:59.0,Defensive rebound by C. Joseph,,42,36
158,2,5:43.0,B. Hield misses 3-pt jump shot from 27 ft,,42,36
159,2,5:41.0,,Defensive rebound by D. Howard,42,36
160,2,5:29.0,,L. James misses 2-pt layup from 3 ft,42,36
161,2,5:27.0,,Offensive rebound by L. James,42,36
162,2,5:26.0,,L. James makes 2-pt layup from 1 ft,42,38
163,2,5:17.0,R. Holmes misses 2-pt layup from 1 ft (block by D. Howard),,42,38
164,2,5:15.0,Offensive rebound by R. Holmes,,42,38
165,2,5:14.0,R. Holmes misses 2-pt hook shot from 3 ft,,42,38
166,2,5:12.0,,Defensive rebound by D. Howard,42,38
167,2,5:06.0,,D. Green makes 3-pt jump shot from 26 ft (assist by L. James),42,41
168,2,4:41.0,Personal foul by D. Howard (drawn by N. Bjelica),,42,41
169,2,4:41.0,B. Bogdanović enters the game for H. Barnes,,42,41
170,2,4:41.0,,A. Caruso enters the game for L. James,42,41
171,2,4:41.0,,A. Davis enters the game for K. Kuzma,42,41
172,2,4:28.0,Offensive foul by N. Bjelica (drawn by D. Green),,42,41
173,2,4:28.0,Turnover by N. Bjelica (offensive foul),,42,41
174,2,4:12.0,,Turnover by A. Davis (bad pass; steal by B. Hield),42,41
175,2,4:02.0,N. Bjelica misses 3-pt jump shot from 29 ft,,42,41
176,2,4:00.0,,Defensive rebound by D. Howard,42,41
177,2,3:41.0,,Q. Cook makes 2-pt jump shot from 7 ft,42,43
178,2,3:25.0,Turnover by B. Bogdanović (bad pass; steal by A. Caruso),,42,43
179,2,3:21.0,,Q. Cook misses 2-pt layup from 1 ft,42,43
180,2,3:19.0,Defensive rebound by N. Bjelica,,42,43
181,2,3:12.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by C. Joseph),,45,43
182,2,2:54.0,,Shooting foul by R. Holmes (drawn by A. Davis),45,43
183,2,2:54.0,,A. Davis makes free throw 1 of 2,45,44
184,2,2:54.0,,A. Davis makes free throw 2 of 2,45,45
185,2,2:38.0,B. Bogdanović misses 2-pt jump shot from 14 ft,,45,45
186,2,2:34.0,,Defensive rebound by Q. Cook,45,45
187,2,2:34.0,,LA Lakers full timeout,45,45
188,2,2:34.0,,L. James enters the game for Q. Cook,45,45
189,2,2:22.0,,Offensive foul by A. Davis (drawn by C. Joseph),45,45
190,2,2:22.0,,Turnover by A. Davis (offensive foul),45,45
191,2,2:11.0,B. Hield makes 3-pt jump shot from 27 ft (assist by C. Joseph),,48,45
192,2,1:56.0,,L. James makes 2-pt dunk from 2 ft,48,47
193,2,1:29.0,C. Joseph misses 2-pt jump shot from 5 ft,,48,47
194,2,1:26.0,Offensive rebound by C. Joseph,,48,47
195,2,1:23.0,C. Joseph misses 2-pt jump shot from 4 ft,,48,47
196,2,1:23.0,Offensive rebound by R. Holmes,,48,47
197,2,1:23.0,R. Holmes makes 2-pt layup at rim,,50,47
198,2,1:23.0,,Violation by Team (def goaltending),50,47
199,2,1:01.0,,L. James misses 3-pt jump shot from 27 ft,50,47
200,2,0:57.0,,Offensive rebound by D. Howard,50,47
201,2,0:55.0,,Shooting foul by R. Holmes (drawn by D. Howard),50,47
202,2,0:55.0,,D. Howard makes free throw 1 of 2,50,48
203,2,0:55.0,H. Barnes enters the game for R. Holmes,,50,48
204,2,0:55.0,,D. Howard makes free throw 2 of 2,50,49
205,2,0:34.0,H. Barnes misses 3-pt jump shot from 23 ft,,50,49
206,2,0:32.0,,Defensive rebound by D. Howard,50,49
207,2,0:24.0,,D. Green misses 3-pt jump shot from 23 ft,50,49
208,2,0:21.0,Defensive rebound by B. Hield,,50,49
209,2,0:05.0,Personal take foul by A. Caruso (drawn by B. Hield),,50,49
210,3,11:49.0,,Shooting foul by N. Bjelica (drawn by A. Davis),50,49
211,3,11:49.0,,A. Davis makes free throw 1 of 2,50,50
212,3,11:49.0,,A. Davis makes free throw 2 of 2,50,51
213,3,11:33.0,Turnover by N. Bjelica (bad pass; steal by D. Green),,50,51
214,3,11:26.0,,Turnover by L. James (bad pass; steal by N. Bjelica),50,51
215,3,11:26.0,Personal foul by J. McGee (drawn by H. Barnes),,50,51
216,3,11:07.0,B. Hield misses 3-pt jump shot from 26 ft,,50,51
217,3,11:03.0,,Defensive rebound by A. Davis,50,51
218,3,10:54.0,,L. James makes 2-pt layup from 3 ft,50,53
219,3,10:54.0,,Shooting foul by N. Bjelica (drawn by L. James),50,53
220,3,10:54.0,,L. James makes free throw 1 of 1,50,54
221,3,10:33.0,B. Hield makes 3-pt jump shot from 23 ft (assist by H. Barnes),,53,54
222,3,10:25.0,,A. Caruso misses 3-pt jump shot from 26 ft,53,54
223,3,10:20.0,,Offensive rebound by D. Green,53,54
224,3,10:20.0,,D. Green misses 2-pt layup at rim,53,54
225,3,10:19.0,Defensive rebound by H. Barnes,,53,54
226,3,10:12.0,Turnover by B. Hield (lost ball; steal by A. Davis),,53,54
227,3,9:58.0,,J. McGee makes 2-pt dunk from 4 ft (assist by L. James),53,56
228,3,9:34.0,C. Joseph misses 2-pt hook shot from 3 ft,,53,56
229,3,9:32.0,,Defensive rebound by J. McGee,53,56
230,3,9:25.0,,A. Davis makes 2-pt dunk from 2 ft (assist by A. Caruso),53,58
231,3,9:25.0,Sacramento full timeout,,53,58
232,3,9:25.0,B. Bogdanović enters the game for N. Bjelica,,53,58
233,3,9:09.0,B. Bogdanović misses 2-pt jump shot from 20 ft,,53,58
234,3,9:06.0,,Defensive rebound by J. McGee,53,58
235,3,8:50.0,,J. McGee misses 2-pt layup from 2 ft,53,58
236,3,8:48.0,,Offensive rebound by J. McGee,53,58
237,3,8:42.0,,A. Caruso misses 3-pt jump shot from 26 ft,53,58
238,3,8:41.0,,Offensive rebound by D. Green,53,58
239,3,8:38.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by A. Caruso),53,60
240,3,8:25.0,B. Hield makes 3-pt jump shot from 26 ft,,56,60
241,3,8:14.0,,Personal foul by B. Hield (drawn by J. McGee),56,60
242,3,8:09.0,,D. Green misses 3-pt jump shot from 25 ft,56,60
243,3,8:07.0,Defensive rebound by C. Joseph,,56,60
244,3,7:48.0,B. Bogdanović makes 2-pt layup from 2 ft,,58,60
245,3,7:48.0,,Violation by Team (def goaltending),58,60
246,3,7:40.0,,A. Caruso makes 2-pt layup from 2 ft (assist by L. James),58,62
247,3,7:33.0,Offensive foul by H. Barnes (drawn by D. Green),,58,62
248,3,7:33.0,Turnover by H. Barnes (offensive foul),,58,62
249,3,7:33.0,,K. Kuzma enters the game for J. McGee,58,62
250,3,7:25.0,,A. Caruso makes 2-pt layup from 3 ft (assist by L. James),58,64
251,3,7:06.0,Personal foul by D. Green (drawn by R. Holmes),,58,64
252,3,7:00.0,R. Holmes makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,60,64
253,3,6:40.0,,A. Caruso makes 3-pt jump shot from 26 ft (assist by L. James),60,67
254,3,6:17.0,C. Joseph misses 2-pt jump shot from 18 ft,,60,67
255,3,6:15.0,,Defensive rebound by K. Kuzma,60,67
256,3,6:11.0,,K. Kuzma misses 3-pt jump shot from 28 ft,60,67
257,3,6:08.0,Defensive rebound by R. Holmes,,60,67
258,3,6:02.0,B. Hield misses 3-pt jump shot from 25 ft,,60,67
259,3,5:59.0,,Defensive rebound by A. Davis,60,67
260,3,5:49.0,,Offensive foul by K. Kuzma (drawn by H. Barnes),60,67
261,3,5:49.0,,Turnover by K. Kuzma (offensive foul),60,67
262,3,5:49.0,Y. Ferrell enters the game for C. Joseph,,60,67
263,3,5:39.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,60,67
264,3,5:36.0,,Defensive rebound by K. Kuzma,60,67
265,3,5:27.0,,L. James misses 2-pt jump shot from 22 ft,60,67
266,3,5:24.0,Defensive rebound by B. Hield,,60,67
267,3,5:06.0,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by B. Hield),,63,67
268,3,4:44.0,,D. Green misses 3-pt jump shot from 24 ft,63,67
269,3,4:41.0,Defensive rebound by R. Holmes,,63,67
270,3,4:41.0,Turnover by H. Barnes (lost ball; steal by L. James),,63,67
271,3,4:41.0,,Shooting foul by R. Holmes (drawn by L. James),63,67
272,3,4:41.0,,L. James makes free throw 1 of 2,63,68
273,3,4:41.0,D. Dedmon enters the game for R. Holmes,,63,68
274,3,4:41.0,,L. James makes free throw 2 of 2,63,69
275,3,4:19.0,D. Dedmon misses 2-pt layup from 2 ft,,63,69
276,3,4:17.0,,Defensive rebound by D. Green,63,69
277,3,4:12.0,,L. James makes 2-pt layup from 3 ft,63,71
278,3,3:53.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,66,71
279,3,3:35.0,,A. Davis makes 2-pt layup from 2 ft,66,73
280,3,3:35.0,,Shooting foul by D. Dedmon (drawn by A. Davis),66,73
281,3,3:35.0,N. Bjelica enters the game for H. Barnes,,66,73
282,3,3:35.0,,K. Caldwell-Pope enters the game for A. Caruso,66,73
283,3,3:35.0,,R. Rondo enters the game for L. James,66,73
284,3,3:35.0,,A. Davis makes free throw 1 of 1,66,74
285,3,3:20.0,Offensive foul by N. Bjelica (drawn by R. Rondo),,66,74
286,3,3:20.0,Turnover by N. Bjelica (offensive foul),,66,74
287,3,3:03.0,,A. Davis misses 2-pt jump shot from 17 ft,66,74
288,3,3:01.0,Defensive rebound by N. Bjelica,,66,74
289,3,2:47.0,Y. Ferrell makes 2-pt jump shot from 16 ft (assist by N. Bjelica),,68,74
290,3,2:28.0,,Turnover by R. Rondo (bad pass; steal by N. Bjelica),68,74
291,3,2:28.0,Turnover by B. Hield (bad pass),,68,74
292,3,2:28.0,,LA Lakers full timeout,68,74
293,3,2:28.0,H. Barnes enters the game for N. Bjelica,,68,74
294,3,2:13.0,,R. Rondo misses 2-pt layup from 2 ft,68,74
295,3,2:11.0,Defensive rebound by D. Dedmon,,68,74
296,3,2:05.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by H. Barnes),,71,74
297,3,1:39.0,,A. Davis misses 2-pt jump shot from 11 ft,71,74
298,3,1:37.0,Defensive rebound by D. Dedmon,,71,74
299,3,1:33.0,Y. Ferrell misses 2-pt layup at rim (block by D. Green),,71,74
300,3,1:30.0,,Defensive rebound by K. Caldwell-Pope,71,74
301,3,1:27.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,71,74
302,3,1:26.0,Defensive rebound by B. Hield,,71,74
303,3,1:08.0,B. Hield misses 3-pt jump shot from 26 ft,,71,74
304,3,1:05.0,Offensive rebound by B. Bogdanović,,71,74
305,3,1:03.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,71,74
306,3,0:59.0,Offensive rebound by Y. Ferrell,,71,74
307,3,0:52.0,H. Barnes misses 3-pt jump shot from 25 ft,,71,74
308,3,0:48.0,,Defensive rebound by K. Kuzma,71,74
309,3,0:34.0,,D. Green misses 3-pt jump shot from 22 ft,71,74
310,3,0:32.0,Defensive rebound by B. Hield,,71,74
311,3,0:32.0,,A. Caruso enters the game for D. Green,71,74
312,3,0:13.0,Turnover by H. Barnes (bad pass; steal by A. Caruso),,71,74
313,3,0:11.0,,Turnover by A. Davis (bad pass),71,74
314,3,0:03.0,H. Barnes misses 3-pt jump shot from 26 ft,,71,74
315,3,0:01.0,,Defensive rebound by R. Rondo,71,74
316,4,11:39.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),,74,74
317,4,11:23.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Rondo),74,77
318,4,10:56.0,Turnover by Team (shot clock),,74,77
319,4,10:49.0,,Offensive foul by D. Howard (drawn by B. Bogdanović),74,77
320,4,10:49.0,,Turnover by D. Howard (offensive foul),74,77
321,4,10:39.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,74,77
322,4,10:35.0,Offensive rebound by W. Gabriel,,74,77
323,4,10:31.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,74,77
324,4,10:29.0,,Defensive rebound by K. Kuzma,74,77
325,4,10:09.0,,L. James makes 2-pt jump shot from 17 ft,74,79
326,4,9:53.0,Personal foul by K. Caldwell-Pope (drawn by B. Bogdanović),,74,79
327,4,9:45.0,W. Gabriel misses 3-pt jump shot from 23 ft,,74,79
328,4,9:42.0,,Defensive rebound by K. Caldwell-Pope,74,79
329,4,9:34.0,,L. James makes 3-pt jump shot from 28 ft,74,82
330,4,9:22.0,Personal foul by K. Caldwell-Pope (drawn by B. Bogdanović),,74,82
331,4,9:07.0,Y. Ferrell makes 2-pt jump shot from 12 ft,,76,82
332,4,8:44.0,,L. James misses 2-pt layup from 3 ft,76,82
333,4,8:42.0,,Offensive rebound by L. James,76,82
334,4,8:40.0,,L. James makes 2-pt jump shot from 11 ft,76,84
335,4,8:40.0,Sacramento full timeout,,76,84
336,4,8:40.0,H. Barnes enters the game for N. Bjelica,,76,84
337,4,8:40.0,B. Hield enters the game for D. Dedmon,,76,84
338,4,8:40.0,R. Holmes enters the game for W. Gabriel,,76,84
339,4,8:27.0,B. Hield misses 3-pt jump shot from 25 ft,,76,84
340,4,8:26.0,,Defensive rebound by Team,76,84
341,4,8:07.0,,L. James misses 2-pt layup from 3 ft,76,84
342,4,8:05.0,Defensive rebound by H. Barnes,,76,84
343,4,7:59.0,R. Holmes makes 2-pt dunk from 1 ft (assist by H. Barnes),,78,84
344,4,7:40.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,78,84
345,4,7:36.0,Defensive rebound by R. Holmes,,78,84
346,4,7:21.0,H. Barnes makes 2-pt layup from 2 ft,,80,84
347,4,7:20.0,,LA Lakers full timeout,80,84
348,4,7:03.0,,K. Kuzma misses 3-pt jump shot from 27 ft,80,84
349,4,7:00.0,Defensive rebound by Team,,80,84
350,4,6:48.0,Shooting foul by R. Rondo (drawn by B. Hield),,80,84
351,4,6:48.0,B. Hield makes free throw 1 of 3,,81,84
352,4,6:48.0,B. Hield makes free throw 2 of 3,,82,84
353,4,6:48.0,,A. Caruso enters the game for K. Kuzma,82,84
354,4,6:48.0,,A. Davis enters the game for R. Rondo,82,84
355,4,6:48.0,B. Hield makes free throw 3 of 3,,83,84
356,4,6:23.0,,A. Davis misses 2-pt jump shot from 16 ft,83,84
357,4,6:20.0,Defensive rebound by R. Holmes,,83,84
358,4,6:04.0,R. Holmes makes 2-pt layup from 2 ft (assist by B. Bogdanović),,85,84
359,4,5:42.0,,A. Caruso misses 2-pt layup from 3 ft,85,84
360,4,5:42.0,,Offensive rebound by Team,85,84
361,4,5:42.0,Loose ball foul by R. Holmes (drawn by D. Howard),,85,84
362,4,5:29.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft,85,86
363,4,5:11.0,Y. Ferrell misses 2-pt layup from 1 ft,,85,86
364,4,5:10.0,Offensive rebound by B. Hield,,85,86
365,4,5:09.0,Turnover by B. Hield (lost ball; steal by A. Caruso),,85,86
366,4,5:08.0,,Personal foul by B. Hield (drawn by A. Caruso),85,86
367,4,4:56.0,,A. Davis misses 3-pt jump shot from 27 ft,85,86
368,4,4:55.0,Defensive rebound by Team,,85,86
369,4,4:55.0,,Loose ball foul by A. Davis (drawn by R. Holmes),85,86
370,4,4:31.0,H. Barnes misses 2-pt jump shot from 14 ft (block by A. Davis),,85,86
371,4,4:28.0,,Defensive rebound by L. James,85,86
372,4,4:27.0,,K. Caldwell-Pope makes 2-pt layup from 4 ft (assist by L. James),85,88
373,4,4:27.0,Sacramento full timeout,,85,88
374,4,4:08.0,B. Bogdanović misses 3-pt jump shot from 28 ft,,85,88
375,4,4:04.0,,Defensive rebound by D. Howard,85,88
376,4,3:54.0,,L. James misses 3-pt jump shot from 28 ft,85,88
377,4,3:54.0,Defensive rebound by Team,,85,88
378,4,3:54.0,,Loose ball foul by D. Howard (drawn by R. Holmes),85,88
379,4,3:54.0,R. Holmes makes free throw 1 of 2,,86,88
380,4,3:54.0,R. Holmes makes free throw 2 of 2,,87,88
381,4,3:45.0,,K. Caldwell-Pope makes 2-pt layup from 3 ft (assist by A. Davis),87,90
382,4,3:24.0,R. Holmes makes 2-pt layup from 1 ft (assist by H. Barnes),,89,90
