,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
30,1,8:18.0,,C. Joseph makes 2-pt hook shot from 6 ft,8,10
31,1,8:10.0,D. Booker makes 2-pt layup from 2 ft (assist by R. Rubio),,10,10
32,1,7:53.0,,B. Hield misses 3-pt jump shot from 25 ft,10,10
33,1,7:51.0,,Offensive rebound by C. Joseph,10,10
34,1,7:49.0,,C. Joseph makes 2-pt layup from 2 ft,10,12
35,1,7:37.0,Turnover by D. Booker (bad pass; steal by H. Barnes),,10,12
36,1,7:33.0,,H. Barnes makes 2-pt layup from 3 ft,10,14
37,1,7:33.0,Phoenix full timeout,,10,14
38,1,7:21.0,Turnover by R. Rubio (bad pass),,10,14
39,1,7:08.0,,C. Joseph misses 3-pt jump shot from 23 ft,10,14
40,1,7:05.0,Defensive rebound by K. Oubre,,10,14
41,1,7:01.0,Personal foul by N. Bjelica (drawn by R. Rubio),,10,14
42,1,7:01.0,J. Carter enters the game for R. Rubio,,10,14
43,1,6:52.0,D. Šarić misses 2-pt layup from 6 ft,,10,14
44,1,6:49.0,,Defensive rebound by B. Hield,10,14
45,1,6:40.0,,N. Bjelica misses 3-pt jump shot from 22 ft,10,14
46,1,6:38.0,Defensive rebound by Team,,10,14
47,1,6:21.0,K. Oubre makes 2-pt jump shot from 13 ft (assist by D. Šarić),,12,14
48,1,5:51.0,,N. Bjelica misses 2-pt hook shot from 8 ft,12,14
49,1,5:49.0,Defensive rebound by K. Oubre,,12,14
50,1,5:38.0,K. Oubre misses 2-pt jump shot from 23 ft,,12,14
51,1,5:35.0,,Defensive rebound by B. Hield,12,14
52,1,5:27.0,,C. Joseph makes 2-pt layup from 2 ft (assist by B. Hield),12,16
53,1,5:12.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by D. Booker),,15,16
54,1,4:50.0,,R. Holmes makes 2-pt hook shot from 2 ft,15,18
55,1,4:36.0,J. Carter makes 2-pt jump shot from 17 ft (assist by K. Oubre),,17,18
56,1,4:19.0,,H. Barnes misses 2-pt jump shot from 6 ft,17,18
57,1,4:17.0,,Offensive rebound by Team,17,18
58,1,4:17.0,M. Bridges enters the game for D. Šarić,,17,18
59,1,4:17.0,,B. Bogdanović enters the game for N. Bjelica,17,18
60,1,4:17.0,,Y. Ferrell enters the game for C. Joseph,17,18
61,1,4:03.0,,Turnover by B. Bogdanović (bad pass; steal by D. Booker),17,18
62,1,4:00.0,D. Booker makes 2-pt layup from 1 ft,,19,18
63,1,3:48.0,,B. Hield makes 2-pt layup from 1 ft,19,20
64,1,3:32.0,F. Kaminsky misses 2-pt hook shot from 3 ft,,19,20
65,1,3:30.0,,Defensive rebound by R. Holmes,19,20
66,1,3:25.0,,H. Barnes misses 3-pt jump shot from 23 ft,19,20
67,1,3:22.0,Defensive rebound by J. Carter,,19,20
68,1,3:15.0,K. Oubre misses 2-pt layup from 3 ft (block by R. Holmes),,19,20
69,1,3:12.0,,Defensive rebound by H. Barnes,19,20
70,1,3:10.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,19,20
71,1,3:08.0,,Offensive rebound by H. Barnes,19,20
72,1,3:08.0,,Shooting foul by M. Bridges (drawn by H. Barnes),19,20
73,1,3:08.0,,H. Barnes makes free throw 1 of 2,19,21
74,1,3:08.0,C. Diallo enters the game for F. Kaminsky,,19,21
75,1,3:08.0,C. Johnson enters the game for K. Oubre,,19,21
76,1,3:08.0,,H. Barnes makes free throw 2 of 2,19,22
77,1,2:54.0,D. Booker makes 2-pt jump shot from 20 ft (assist by C. Diallo),,21,22
78,1,2:53.0,,Sacramento full timeout,21,22
79,1,2:53.0,,N. Bjelica enters the game for H. Barnes,21,22
80,1,2:53.0,,W. Gabriel enters the game for R. Holmes,21,22
81,1,2:36.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),21,25
82,1,2:16.0,Offensive foul by M. Bridges (drawn by Y. Ferrell),,21,25
83,1,2:16.0,Turnover by M. Bridges (offensive foul),,21,25
84,1,2:16.0,R. Rubio enters the game for J. Carter,,21,25
85,1,2:06.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,21,25
86,1,2:02.0,Defensive rebound by C. Diallo,,21,25
87,1,1:59.0,Personal foul by B. Bogdanović (drawn by D. Booker),,21,25
88,1,1:59.0,E. Okobo enters the game for M. Bridges,,21,25
89,1,1:52.0,C. Johnson makes 3-pt jump shot from 27 ft (assist by D. Booker),,24,25
90,1,1:28.0,,B. Hield misses 2-pt layup from 2 ft,24,25
91,1,1:25.0,Defensive rebound by R. Rubio,,24,25
92,1,1:04.0,R. Rubio misses 2-pt jump shot from 14 ft,,24,25
93,1,1:01.0,Offensive rebound by C. Johnson,,24,25
94,1,0:58.0,Turnover by D. Booker (bad pass; steal by N. Bjelica),,24,25
95,1,0:53.0,,Y. Ferrell misses 2-pt layup from 3 ft,24,25
96,1,0:51.0,,Offensive rebound by N. Bjelica,24,25
97,1,0:51.0,,N. Bjelica makes 2-pt layup from 2 ft,24,27
98,1,0:38.0,R. Rubio makes 2-pt jump shot from 19 ft,,26,27
99,1,0:23.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),26,30
100,1,0:05.0,Shooting foul by N. Bjelica (drawn by R. Rubio),,26,30
101,1,0:05.0,R. Rubio makes free throw 1 of 2,,27,30
102,1,0:05.0,R. Rubio makes free throw 2 of 2,,28,30
103,1,0:01.0,,Turnover by B. Hield (lost ball; steal by E. Okobo),28,30
104,1,0:00.0,Shooting foul by B. Bogdanović (drawn by E. Okobo),,28,30
105,1,0:00.0,Instant Replay (Request: Ruling Stands),,28,30
106,1,0:00.0,E. Okobo makes free throw 1 of 3,,29,30
107,1,0:00.0,E. Okobo makes free throw 2 of 3,,30,30
108,1,0:00.0,J. Carter enters the game for D. Booker,,30,30
109,1,0:00.0,E. Okobo makes free throw 3 of 3,,31,30
110,2,11:45.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,31,30
111,2,11:43.0,Defensive rebound by C. Diallo,,31,30
112,2,11:17.0,R. Rubio misses 2-pt jump shot from 23 ft,,31,30
113,2,11:14.0,,Defensive rebound by J. James,31,30
114,2,11:04.0,,J. James misses 2-pt layup from 2 ft,31,30
115,2,11:01.0,Defensive rebound by D. Šarić,,31,30
116,2,10:57.0,D. Šarić misses 3-pt jump shot from 26 ft,,31,30
117,2,10:53.0,,Defensive rebound by J. James,31,30
118,2,10:40.0,,J. James misses 3-pt jump shot from 24 ft,31,30
119,2,10:38.0,Defensive rebound by K. Oubre,,31,30
120,2,10:26.0,Offensive foul by D. Šarić (drawn by J. James),,31,30
121,2,10:26.0,Turnover by D. Šarić (offensive foul),,31,30
122,2,10:06.0,,J. James misses 3-pt jump shot from 26 ft,31,30
123,2,10:04.0,Defensive rebound by Team,,31,30
124,2,9:55.0,Turnover by C. Johnson (traveling),,31,30
125,2,9:42.0,,Turnover by Y. Ferrell (bad pass; steal by K. Oubre),31,30
126,2,9:38.0,K. Oubre misses 2-pt layup from 4 ft,,31,30
127,2,9:38.0,,Defensive rebound by Team,31,30
128,2,9:38.0,Loose ball foul by D. Šarić (drawn by Y. Ferrell),,31,30
129,2,9:38.0,,Sacramento full timeout,31,30
130,2,9:38.0,,Instant Replay (Challenge: Ruling Stands),31,30
131,2,9:38.0,,C. Joseph enters the game for J. James,31,30
132,2,9:24.0,,H. Barnes misses 3-pt jump shot from 25 ft,31,30
133,2,9:19.0,Defensive rebound by C. Johnson,,31,30
134,2,9:04.0,D. Šarić misses 2-pt jump shot from 11 ft,,31,30
135,2,9:02.0,,Defensive rebound by N. Bjelica,31,30
136,2,8:48.0,,B. Bogdanović makes 2-pt layup from 10 ft (assist by Y. Ferrell),31,32
137,2,8:31.0,Turnover by K. Oubre (bad pass),,31,32
138,2,8:31.0,D. Booker enters the game for C. Johnson,,31,32
139,2,8:18.0,,N. Bjelica misses 2-pt layup from 3 ft (block by R. Rubio),31,32
140,2,8:18.0,,Offensive rebound by N. Bjelica,31,32
141,2,8:18.0,A. Baynes enters the game for C. Diallo,,31,32
142,2,8:18.0,M. Bridges enters the game for D. Šarić,,31,32
143,2,8:16.0,,Turnover by N. Bjelica (lost ball; steal by K. Oubre),31,32
144,2,8:01.0,A. Baynes makes 2-pt jump shot from 4 ft,,33,32
145,2,7:47.0,,Y. Ferrell makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),33,35
146,2,7:47.0,E. Okobo enters the game for R. Rubio,,33,35
147,2,7:47.0,,B. Hield enters the game for N. Bjelica,33,35
148,2,7:47.0,,R. Holmes enters the game for Y. Ferrell,33,35
149,2,7:19.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by E. Okobo),,36,35
150,2,7:05.0,,R. Holmes makes 2-pt jump shot from 8 ft (assist by C. Joseph),36,37
151,2,6:54.0,K. Oubre misses 3-pt jump shot from 26 ft,,36,37
152,2,6:49.0,,Defensive rebound by R. Holmes,36,37
153,2,6:43.0,,B. Hield misses 2-pt jump shot from 18 ft,36,37
154,2,6:43.0,Defensive rebound by K. Oubre,,36,37
155,2,6:36.0,A. Baynes makes 2-pt hook shot from 9 ft (assist by K. Oubre),,38,37
156,2,6:28.0,,Turnover by B. Bogdanović (traveling),38,37
157,2,6:28.0,Phoenix full timeout,,38,37
158,2,6:28.0,,N. Bjelica enters the game for H. Barnes,38,37
159,2,6:14.0,K. Oubre makes 2-pt hook shot from 8 ft (assist by D. Booker),,40,37
160,2,5:52.0,,Turnover by B. Hield (bad pass; steal by M. Bridges),40,37
161,2,5:47.0,K. Oubre makes 2-pt layup from 1 ft (assist by M. Bridges),,42,37
162,2,5:23.0,,C. Joseph misses 2-pt jump shot from 4 ft,42,37
163,2,5:20.0,Defensive rebound by E. Okobo,,42,37
164,2,5:17.0,M. Bridges makes 2-pt dunk from 1 ft (assist by E. Okobo),,44,37
165,2,5:17.0,,Sacramento full timeout,44,37
166,2,5:03.0,,Shooting foul by D. Booker (drawn by B. Bogdanović),44,37
167,2,5:03.0,,B. Bogdanović misses free throw 1 of 2,44,37
168,2,5:03.0,,Offensive rebound by Team,44,37
169,2,5:03.0,,B. Bogdanović makes free throw 2 of 2,44,38
170,2,4:46.0,D. Booker makes 2-pt jump shot from 15 ft,,46,38
171,2,4:28.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,46,41
172,2,4:04.0,D. Booker misses 3-pt jump shot from 23 ft,,46,41
173,2,3:59.0,,Defensive rebound by N. Bjelica,46,41
174,2,3:52.0,,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by N. Bjelica),46,43
175,2,3:33.0,Personal foul by R. Holmes (drawn by D. Booker),,46,43
176,2,3:33.0,R. Rubio enters the game for E. Okobo,,46,43
177,2,3:33.0,,H. Barnes enters the game for N. Bjelica,46,43
178,2,3:24.0,R. Rubio misses 2-pt jump shot from 15 ft,,46,43
179,2,3:20.0,,Defensive rebound by H. Barnes,46,43
180,2,3:13.0,,Offensive foul by B. Bogdanović (drawn by M. Bridges),46,43
181,2,3:13.0,,Turnover by B. Bogdanović (offensive foul),46,43
182,2,2:57.0,M. Bridges makes 2-pt dunk from 1 ft (assist by R. Rubio),,48,43
183,2,2:43.0,,C. Joseph makes 2-pt jump shot from 10 ft,48,45
184,2,2:27.0,Shooting foul by R. Holmes (drawn by K. Oubre),,48,45
185,2,2:27.0,Technical foul by R. Holmes,,48,45
186,2,2:27.0,D. Booker makes technical free throw,,49,45
187,2,2:27.0,Technical foul by L. Walton,,49,45
188,2,2:27.0,D. Booker makes technical free throw,,50,45
189,2,2:27.0,K. Oubre makes free throw 1 of 2,,51,45
190,2,2:27.0,,Y. Ferrell enters the game for B. Bogdanović,51,45
191,2,2:27.0,K. Oubre makes free throw 2 of 2,,52,45
192,2,2:12.0,,C. Joseph makes 2-pt jump shot from 9 ft,52,47
193,2,2:05.0,M. Bridges makes 2-pt dunk at rim (assist by R. Rubio),,54,47
194,2,1:47.0,,H. Barnes misses 2-pt jump shot from 8 ft,54,47
195,2,1:44.0,Defensive rebound by K. Oubre,,54,47
196,2,1:26.0,R. Rubio misses 2-pt jump shot from 11 ft,,54,47
197,2,1:24.0,Offensive rebound by M. Bridges,,54,47
198,2,1:24.0,Turnover by M. Bridges (out of bounds lost ball),,54,47
199,2,1:05.0,,C. Joseph misses 3-pt jump shot from 25 ft,54,47
200,2,1:01.0,,Offensive rebound by H. Barnes,54,47
201,2,1:00.0,,H. Barnes makes 2-pt dunk from 2 ft,54,49
202,2,0:42.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by D. Booker),,57,49
203,2,0:31.0,,B. Hield misses 2-pt jump shot from 19 ft,57,49
204,2,0:27.0,Defensive rebound by K. Oubre,,57,49
205,2,0:06.0,D. Booker makes 2-pt jump shot from 20 ft,,59,49
206,2,0:01.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,59,49
207,2,0:01.0,Defensive rebound by A. Baynes,,59,49
208,3,11:43.0,,N. Bjelica makes 2-pt jump shot from 7 ft (assist by C. Joseph),59,51
209,3,11:23.0,D. Šarić misses 3-pt jump shot from 24 ft,,59,51
210,3,11:19.0,,Defensive rebound by H. Barnes,59,51
211,3,11:11.0,,H. Barnes makes 2-pt layup from 5 ft,59,53
212,3,11:01.0,Turnover by D. Šarić (traveling),,59,53
213,3,10:45.0,,B. Hield misses 2-pt jump shot from 20 ft,59,53
214,3,10:42.0,Defensive rebound by D. Šarić,,59,53
215,3,10:31.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Booker),,62,53
216,3,10:10.0,,N. Bjelica misses 2-pt jump shot from 8 ft,62,53
217,3,10:07.0,Defensive rebound by K. Oubre,,62,53
218,3,9:56.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Booker),,65,53
219,3,9:45.0,,Turnover by B. Hield (lost ball; steal by D. Booker),65,53
220,3,9:37.0,R. Rubio misses 3-pt jump shot from 25 ft,,65,53
221,3,9:34.0,,Defensive rebound by B. Hield,65,53
222,3,9:27.0,,Shooting foul by D. Šarić (drawn by H. Barnes),65,53
223,3,9:27.0,,H. Barnes misses free throw 1 of 2,65,53
224,3,9:27.0,,Offensive rebound by Team,65,53
225,3,9:27.0,,H. Barnes misses free throw 2 of 2,65,53
226,3,9:24.0,Defensive rebound by D. Booker,,65,53
227,3,9:12.0,A. Baynes makes 2-pt dunk from 1 ft (assist by D. Booker),,67,53
228,3,9:05.0,,Sacramento full timeout,67,53
229,3,8:57.0,,Shooting foul by R. Rubio (drawn by N. Bjelica),67,53
230,3,8:57.0,,N. Bjelica makes free throw 1 of 2,67,54
231,3,8:57.0,,N. Bjelica misses free throw 2 of 2,67,54
232,3,8:54.0,Defensive rebound by A. Baynes,,67,54
233,3,8:38.0,D. Booker misses 2-pt jump shot from 23 ft,,67,54
234,3,8:36.0,,Defensive rebound by H. Barnes,67,54
235,3,8:28.0,,H. Barnes makes 2-pt dunk at rim (assist by N. Bjelica),67,56
236,3,8:06.0,R. Rubio makes 2-pt jump shot from 16 ft,,69,56
237,3,7:51.0,,N. Bjelica misses 2-pt hook shot from 5 ft,69,56
238,3,7:51.0,,Offensive rebound by Team,69,56
239,3,7:44.0,,B. Hield makes 3-pt jump shot from 26 ft,69,59
240,3,7:30.0,Turnover by R. Rubio (step out of bounds),,69,59
241,3,7:20.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by C. Joseph),69,62
242,3,7:01.0,A. Baynes misses 3-pt jump shot from 26 ft,,69,62
243,3,6:58.0,,Defensive rebound by C. Joseph,69,62
244,3,6:53.0,,H. Barnes makes 2-pt jump shot from 3 ft (assist by C. Joseph),69,64
245,3,6:53.0,Phoenix full timeout,,69,64
246,3,6:53.0,M. Bridges enters the game for D. Šarić,,69,64
247,3,6:37.0,Shooting foul by C. Joseph (drawn by R. Rubio),,69,64
248,3,6:37.0,R. Rubio makes free throw 1 of 2,,70,64
249,3,6:37.0,R. Rubio makes free throw 2 of 2,,71,64
250,3,6:24.0,,B. Hield misses 2-pt jump shot from 14 ft,71,64
251,3,6:21.0,Defensive rebound by K. Oubre,,71,64
252,3,6:14.0,D. Booker makes 2-pt layup from 2 ft (assist by K. Oubre),,73,64
253,3,6:05.0,,B. Hield misses 3-pt jump shot from 23 ft,73,64
254,3,6:04.0,,Offensive rebound by Team,73,64
255,3,6:04.0,,B. Bogdanović enters the game for N. Bjelica,73,64
256,3,5:50.0,,C. Joseph misses 3-pt jump shot from 25 ft,73,64
257,3,5:47.0,Defensive rebound by A. Baynes,,73,64
258,3,5:38.0,M. Bridges misses 3-pt jump shot from 25 ft,,73,64
259,3,5:36.0,,Defensive rebound by C. Joseph,73,64
260,3,5:33.0,,Turnover by B. Hield (lost ball; steal by R. Rubio),73,64
261,3,5:26.0,K. Oubre misses 3-pt jump shot from 25 ft,,73,64
262,3,5:22.0,,Defensive rebound by H. Barnes,73,64
263,3,5:06.0,,B. Hield makes 2-pt jump shot from 18 ft,73,66
264,3,4:50.0,D. Booker misses 2-pt jump shot from 13 ft,,73,66
265,3,4:45.0,Offensive rebound by A. Baynes,,73,66
266,3,4:44.0,D. Booker misses 3-pt jump shot from 26 ft,,73,66
267,3,4:44.0,Offensive rebound by Team,,73,66
268,3,4:44.0,,Loose ball foul by R. Holmes (drawn by A. Baynes),73,66
269,3,4:44.0,C. Diallo enters the game for A. Baynes,,73,66
270,3,4:44.0,E. Okobo enters the game for R. Rubio,,73,66
271,3,4:44.0,,N. Bjelica enters the game for R. Holmes,73,66
272,3,4:28.0,E. Okobo misses 2-pt jump shot from 14 ft,,73,66
273,3,4:28.0,Offensive rebound by Team,,73,66
274,3,4:28.0,Turnover by Team (shot clock),,73,66
275,3,4:08.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,73,66
276,3,4:05.0,,Offensive rebound by H. Barnes,73,66
277,3,4:04.0,,H. Barnes misses 2-pt jump shot from 7 ft,73,66
278,3,4:01.0,Defensive rebound by C. Diallo,,73,66
279,3,3:55.0,M. Bridges misses 2-pt layup from 2 ft,,73,66
280,3,3:55.0,,Defensive rebound by Team,73,66
281,3,3:55.0,C. Johnson enters the game for K. Oubre,,73,66
282,3,3:36.0,,N. Bjelica misses 2-pt hook shot from 3 ft,73,66
283,3,3:33.0,Defensive rebound by C. Diallo,,73,66
284,3,3:28.0,Shooting foul by C. Joseph (drawn by D. Booker),,73,66
285,3,3:28.0,D. Booker makes free throw 1 of 2,,74,66
286,3,3:28.0,D. Booker misses free throw 2 of 2,,74,66
287,3,3:25.0,,Defensive rebound by B. Bogdanović,74,66
288,3,3:14.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,74,69
289,3,3:01.0,C. Johnson misses 3-pt jump shot from 23 ft,,74,69
290,3,2:59.0,,Defensive rebound by H. Barnes,74,69
291,3,2:47.0,,H. Barnes makes 2-pt hook shot from 7 ft,74,71
292,3,2:29.0,E. Okobo makes 3-pt jump shot from 25 ft,,77,71
293,3,2:14.0,,B. Hield makes 2-pt layup from 7 ft,77,73
294,3,2:14.0,,Shooting foul by C. Johnson (drawn by B. Hield),77,73
295,3,2:14.0,,Y. Ferrell enters the game for H. Barnes,77,73
296,3,2:14.0,Phoenix full timeout,,77,73
297,3,2:14.0,,H. Barnes enters the game for Y. Ferrell,77,73
298,3,2:14.0,Instant Replay (Challenge: Ruling Stands),,77,73
299,3,2:14.0,,Y. Ferrell enters the game for N. Bjelica,77,73
300,3,2:14.0,,B. Hield makes free throw 1 of 1,77,74
301,3,1:57.0,E. Okobo misses 2-pt jump shot from 8 ft,,77,74
302,3,1:55.0,,Defensive rebound by B. Hield,77,74
303,3,1:48.0,,B. Hield makes 2-pt jump shot from 18 ft,77,76
304,3,1:29.0,D. Booker makes 2-pt layup from 1 ft,,79,76
305,3,1:14.0,,B. Bogdanović misses 2-pt layup from 3 ft,79,76
306,3,1:12.0,Defensive rebound by C. Diallo,,79,76
307,3,1:05.0,E. Okobo misses 3-pt jump shot from 23 ft,,79,76
308,3,1:03.0,,Defensive rebound by B. Hield,79,76
309,3,0:54.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,79,76
310,3,0:50.0,Defensive rebound by M. Bridges,,79,76
311,3,0:31.0,D. Booker makes 2-pt jump shot from 23 ft,,81,76
312,3,0:11.0,,Shooting foul by C. Diallo (drawn by B. Hield),81,76
313,3,0:11.0,,B. Hield misses free throw 1 of 2,81,76
314,3,0:11.0,,Offensive rebound by Team,81,76
315,3,0:11.0,,J. James enters the game for B. Bogdanović,81,76
316,3,0:11.0,,B. Hield makes free throw 2 of 2,81,77
317,3,0:00.0,C. Johnson misses 3-pt jump shot from 24 ft,,81,77
318,3,0:00.0,Offensive rebound by D. Booker,,81,77
319,3,0:00.0,D. Booker misses 2-pt layup from 1 ft,,81,77
320,3,0:00.0,Offensive rebound by Team,,81,77
321,4,11:39.0,Turnover by K. Oubre (bad pass; steal by J. James),,81,77
322,4,11:35.0,,J. James makes 2-pt layup from 1 ft,81,79
323,4,11:05.0,R. Rubio misses 2-pt jump shot from 21 ft,,81,79
324,4,11:01.0,,Defensive rebound by N. Bjelica,81,79
325,4,10:48.0,,R. Holmes makes 2-pt jump shot from 12 ft (assist by N. Bjelica),81,81
326,4,10:48.0,D. Šarić enters the game for M. Bridges,,81,81
327,4,10:32.0,D. Šarić misses 2-pt layup from 2 ft (block by N. Bjelica),,81,81
328,4,10:29.0,Offensive rebound by K. Oubre,,81,81
329,4,10:26.0,R. Rubio misses 3-pt jump shot from 25 ft,,81,81
330,4,10:24.0,,Defensive rebound by Y. Ferrell,81,81
331,4,10:21.0,,N. Bjelica misses 3-pt jump shot from 26 ft,81,81
332,4,10:16.0,Defensive rebound by C. Johnson,,81,81
333,4,10:07.0,A. Baynes makes 2-pt hook shot from 4 ft,,83,81
334,4,9:51.0,,J. James makes 2-pt dunk at rim (assist by B. Bogdanović),83,83
335,4,9:37.0,Personal foul by Y. Ferrell (drawn by R. Rubio),,83,83
336,4,9:28.0,A. Baynes makes 3-pt jump shot from 25 ft (assist by R. Rubio),,86,83
337,4,9:07.0,,B. Bogdanović makes 3-pt jump shot from 25 ft,86,86
338,4,8:46.0,A. Baynes makes 2-pt layup from 2 ft (assist by K. Oubre),,88,86
339,4,8:33.0,,Turnover by B. Bogdanović (lost ball; steal by R. Rubio),88,86
340,4,8:25.0,R. Rubio misses 2-pt layup from 5 ft (block by J. James),,88,86
341,4,8:25.0,Offensive rebound by Team,,88,86
342,4,8:25.0,D. Booker enters the game for C. Johnson,,88,86
343,4,8:25.0,,H. Barnes enters the game for N. Bjelica,88,86
344,4,8:20.0,A. Baynes makes 2-pt dunk from 1 ft (assist by R. Rubio),,90,86
345,4,8:07.0,,Y. Ferrell makes 2-pt jump shot from 12 ft,90,88
346,4,7:50.0,R. Rubio makes 2-pt jump shot from 10 ft,,92,88
347,4,7:41.0,,Personal foul by R. Rubio (drawn by Y. Ferrell),92,88
348,4,7:35.0,,Personal foul by A. Baynes (drawn by R. Holmes),92,88
349,4,7:28.0,,Shooting foul by A. Baynes (drawn by H. Barnes),92,88
350,4,7:28.0,,H. Barnes makes free throw 1 of 2,92,89
351,4,7:28.0,,H. Barnes makes free throw 2 of 2,92,90
352,4,7:13.0,A. Baynes misses 3-pt jump shot from 25 ft,,92,90
353,4,7:08.0,,Defensive rebound by R. Holmes,92,90
354,4,6:59.0,,Y. Ferrell misses 2-pt jump shot from 12 ft,92,90
355,4,6:57.0,Defensive rebound by A. Baynes,,92,90
356,4,6:45.0,D. Booker makes 2-pt jump shot from 14 ft,,94,90
357,4,6:33.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),94,93
358,4,6:09.0,D. Booker makes 2-pt jump shot from 19 ft,,96,93
359,4,6:01.0,,Sacramento full timeout,96,93
360,4,6:01.0,M. Bridges enters the game for R. Rubio,,96,93
361,4,6:01.0,E. Okobo enters the game for D. Šarić,,96,93
362,4,6:01.0,,B. Hield enters the game for J. James,96,93
363,4,5:47.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by Y. Ferrell),96,96
364,4,5:31.0,D. Booker makes 2-pt jump shot from 14 ft (assist by E. Okobo),,98,96
365,4,5:08.0,,Turnover by H. Barnes (lost ball; steal by M. Bridges),98,96
366,4,5:00.0,Personal foul by Y. Ferrell (drawn by D. Booker),,98,96
367,4,4:56.0,Turnover by D. Booker (bad pass),,98,96
368,4,4:48.0,,Personal foul by K. Oubre (drawn by Y. Ferrell),98,96
369,4,4:48.0,R. Rubio enters the game for E. Okobo,,98,96
370,4,4:35.0,,B. Bogdanović makes 2-pt jump shot from 8 ft,98,98
371,4,4:17.0,K. Oubre makes 2-pt dunk from 1 ft (assist by D. Booker),,100,98
372,4,4:03.0,,B. Hield misses 2-pt jump shot from 15 ft,100,98
373,4,4:03.0,Defensive rebound by K. Oubre,,100,98
374,4,4:03.0,Personal foul by B. Hield (drawn by K. Oubre),,100,98
375,4,3:50.0,A. Baynes misses 2-pt hook shot from 10 ft,,100,98
376,4,3:47.0,,Defensive rebound by B. Bogdanović,100,98
377,4,3:35.0,,H. Barnes misses 2-pt layup from 3 ft (block by R. Rubio),100,98
378,4,3:32.0,Defensive rebound by R. Rubio,,100,98
379,4,3:29.0,D. Booker makes 2-pt layup from 2 ft (assist by R. Rubio),,102,98
380,4,3:09.0,,Shooting foul by R. Rubio (drawn by H. Barnes),102,98
