,QUARTER,TIME_REMAINING,DALLAS_ACTION,ORLANDO_ACTION,DALLAS_SCORE,ORLANDO_SCORE
378,4,8:29.0,M. Kleber misses 3-pt jump shot from 24 ft,,101,91
379,4,8:28.0,Offensive rebound by D. Finney-Smith,,101,91
380,4,8:26.0,S. Curry misses 3-pt jump shot from 26 ft,,101,91
381,4,8:26.0,Offensive rebound by Team,,101,91
382,4,8:25.0,,Loose ball foul by D. Augustin (drawn by M. Kleber),101,91
383,4,8:25.0,T. Hardaway enters the game for S. Curry,,101,91
384,4,8:12.0,M. Kleber makes 3-pt jump shot from 23 ft (assist by D. Wright),,104,91
385,4,7:55.0,,Shooting foul by D. Wright (drawn by T. Ross),104,91
386,4,7:55.0,,T. Ross makes free throw 1 of 3,104,92
387,4,7:55.0,,T. Ross misses free throw 2 of 3,104,92
388,4,7:55.0,,Offensive rebound by Team,104,92
389,4,7:55.0,,T. Ross makes free throw 3 of 3,104,93
390,4,7:43.0,Personal foul by N. Vučević (drawn by J. Brunson),,104,93
391,4,7:38.0,M. Kleber makes 2-pt dunk from 1 ft (assist by J. Brunson),,106,93
392,4,7:38.0,Shooting foul by J. Ennis (drawn by M. Kleber),,106,93
393,4,7:38.0,K. Porziņģis enters the game for D. Finney-Smith,,106,93
394,4,7:38.0,,A. Gordon enters the game for J. Ennis,106,93
395,4,7:38.0,M. Kleber makes free throw 1 of 1,,107,93
396,4,7:24.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by A. Gordon),107,95
397,4,7:08.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,107,95
398,4,7:03.0,Offensive rebound by D. Wright,,107,95
399,4,6:57.0,J. Brunson misses 3-pt jump shot from 25 ft,,107,95
400,4,6:53.0,,Defensive rebound by N. Vučević,107,95
401,4,6:49.0,,Personal foul by J. Brunson (drawn by D. Augustin),107,95
402,4,6:43.0,,Turnover by D. Augustin (lost ball; steal by J. Brunson),107,95
403,4,6:39.0,D. Wright makes 2-pt layup from 1 ft (assist by J. Brunson),,109,95
404,4,6:38.0,,Orlando full timeout,109,95
405,4,6:38.0,D. Finney-Smith enters the game for M. Kleber,,109,95
406,4,6:38.0,,E. Fournier enters the game for D. Augustin,109,95
407,4,6:24.0,,T. Ross misses 2-pt layup from 4 ft,109,95
408,4,6:21.0,,Offensive rebound by T. Ross,109,95
409,4,6:13.0,,T. Ross misses 2-pt jump shot from 16 ft,109,95
410,4,6:10.0,Defensive rebound by T. Hardaway,,109,95
411,4,6:05.0,Turnover by T. Hardaway (lost ball; steal by E. Fournier),,109,95
412,4,6:04.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),109,98
413,4,5:34.0,Turnover by K. Porziņģis (bad pass; steal by N. Vučević),,109,98
414,4,5:27.0,,A. Gordon misses 3-pt jump shot from 26 ft,109,98
415,4,5:22.0,Defensive rebound by D. Wright,,109,98
416,4,5:21.0,Personal foul by A. Gordon (drawn by D. Wright),,109,98
417,4,5:21.0,L. Dončić enters the game for J. Brunson,,109,98
418,4,4:58.0,T. Hardaway misses 3-pt jump shot from 27 ft,,109,98
419,4,4:56.0,Offensive rebound by D. Finney-Smith,,109,98
420,4,4:46.0,Shooting foul by A. Gordon (drawn by L. Dončić),,109,98
421,4,4:46.0,,Orlando full timeout,109,98
422,4,4:46.0,J. Brunson enters the game for D. Wright,,109,98
423,4,4:46.0,L. Dončić makes free throw 1 of 2,,110,98
424,4,4:46.0,L. Dončić makes free throw 2 of 2,,111,98
425,4,4:29.0,,N. Vučević misses 2-pt jump shot from 13 ft (block by K. Porziņģis),111,98
426,4,4:26.0,,Offensive rebound by N. Vučević,111,98
427,4,4:23.0,,E. Fournier misses 3-pt jump shot from 25 ft,111,98
428,4,4:21.0,,Offensive rebound by M. Carter-Williams,111,98
429,4,4:11.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by A. Gordon),111,100
430,4,3:51.0,Personal foul by M. Carter-Williams (drawn by L. Dončić),,111,100
431,4,3:51.0,L. Dončić makes free throw 1 of 2,,112,100
432,4,3:51.0,L. Dončić misses free throw 2 of 2,,112,100
433,4,3:49.0,,Defensive rebound by M. Carter-Williams,112,100
434,4,3:35.0,,Turnover by E. Fournier (bad pass; steal by L. Dončić),112,100
435,4,3:22.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,112,100
436,4,3:17.0,,Defensive rebound by A. Gordon,112,100
437,4,3:11.0,,T. Ross misses 3-pt jump shot from 25 ft,112,100
438,4,3:10.0,Defensive rebound by L. Dončić,,112,100
439,4,3:10.0,Dallas full timeout,,112,100
440,4,2:55.0,K. Porziņģis makes 2-pt jump shot from 15 ft,,114,100
441,4,2:41.0,,N. Vučević misses 3-pt jump shot from 26 ft,114,100
442,4,2:38.0,Defensive rebound by D. Finney-Smith,,114,100
443,4,2:23.0,Offensive foul by J. Brunson (drawn by M. Carter-Williams),,114,100
444,4,2:23.0,Turnover by J. Brunson (offensive foul),,114,100
445,4,2:11.0,,N. Vučević misses 2-pt layup from 3 ft,114,100
446,4,2:05.0,,Offensive rebound by N. Vučević,114,100
447,4,2:05.0,,N. Vučević makes 2-pt layup from 1 ft,114,102
448,4,1:52.0,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,117,102
449,4,1:38.0,,Shooting foul by K. Porziņģis (drawn by E. Fournier),117,102
450,4,1:38.0,,E. Fournier makes free throw 1 of 2,117,103
451,4,1:38.0,,E. Fournier makes free throw 2 of 2,117,104
452,4,1:34.0,Personal take foul by E. Fournier (drawn by T. Hardaway),,117,104
453,4,1:34.0,T. Hardaway makes free throw 1 of 2,,118,104
454,4,1:34.0,T. Hardaway makes free throw 2 of 2,,119,104
455,4,1:17.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by A. Gordon),119,106
456,4,0:57.0,L. Dončić makes 3-pt jump shot from 27 ft,,122,106
457,4,0:51.0,,E. Fournier misses 2-pt layup from 5 ft,122,106
458,4,0:49.0,Defensive rebound by T. Hardaway,,122,106
459,4,0:25.0,Turnover by Team (shot clock),,122,106
460,4,0:01.0,,Turnover by Team (shot clock),122,106
