,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
383,4,9:09.0,M. Conley enters the game for J. Ingles,,74,74
384,4,9:09.0,R. Gobert enters the game for D. Mitchell,,74,74
385,4,9:09.0,,P. Beverley enters the game for L. Williams,74,74
386,4,8:50.0,Shooting foul by M. Harkless (drawn by B. Bogdanović),,74,74
387,4,8:50.0,B. Bogdanović makes free throw 1 of 2,,75,74
388,4,8:50.0,B. Bogdanović makes free throw 2 of 2,,76,74
389,4,8:27.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by M. Harrell),76,77
390,4,8:10.0,Offensive foul by R. O'Neale (drawn by M. Harrell),,76,77
391,4,8:10.0,Turnover by R. O'Neale (offensive foul),,76,77
392,4,7:53.0,,K. Leonard misses 2-pt jump shot from 16 ft,76,77
393,4,7:47.0,,Offensive rebound by J. Green,76,77
394,4,7:47.0,,J. Green makes 2-pt layup from 1 ft,76,79
395,4,7:35.0,M. Conley misses 2-pt layup from 3 ft,,76,79
396,4,7:33.0,,Defensive rebound by K. Leonard,76,79
397,4,7:29.0,,K. Leonard makes 3-pt jump shot from 25 ft,76,82
398,4,7:29.0,Utah full timeout,,76,82
399,4,7:29.0,D. Mitchell enters the game for J. Green,,76,82
400,4,7:12.0,Personal foul by K. Leonard (drawn by R. Gobert),,76,82
401,4,7:05.0,D. Mitchell makes 2-pt jump shot from 16 ft,,78,82
402,4,6:38.0,,K. Leonard makes 2-pt jump shot from 18 ft (assist by P. Beverley),78,84
403,4,6:23.0,Personal foul by K. Leonard (drawn by B. Bogdanović),,78,84
404,4,6:13.0,D. Mitchell makes 3-pt jump shot from 25 ft,,81,84
405,4,6:01.0,,Offensive foul by P. Beverley (drawn by R. O'Neale),81,84
406,4,6:01.0,,Turnover by P. Beverley (offensive foul),81,84
407,4,5:49.0,Personal foul by M. Harkless (drawn by R. Gobert),,81,84
408,4,5:49.0,R. Gobert makes free throw 1 of 2,,82,84
409,4,5:49.0,R. Gobert makes free throw 2 of 2,,83,84
410,4,5:34.0,,M. Harrell misses 2-pt hook shot from 6 ft,83,84
411,4,5:31.0,Defensive rebound by R. Gobert,,83,84
412,4,5:31.0,,L. Williams enters the game for M. Harkless,83,84
413,4,5:25.0,Turnover by M. Conley (bad pass; steal by P. Beverley),,83,84
414,4,5:17.0,,L. Williams misses 3-pt jump shot from 25 ft,83,84
415,4,5:13.0,,Offensive rebound by P. Beverley,83,84
416,4,5:08.0,,P. Beverley misses 3-pt jump shot from 24 ft,83,84
417,4,5:03.0,,Offensive rebound by M. Harrell,83,84
418,4,4:50.0,,K. Leonard misses 2-pt jump shot from 16 ft,83,84
419,4,4:47.0,Defensive rebound by D. Mitchell,,83,84
420,4,4:41.0,Shooting foul by P. Beverley (drawn by D. Mitchell),,83,84
421,4,4:41.0,D. Mitchell misses free throw 1 of 2,,83,84
422,4,4:41.0,Offensive rebound by Team,,83,84
423,4,4:41.0,D. Mitchell makes free throw 2 of 2,,84,84
424,4,4:27.0,,K. Leonard makes 2-pt jump shot from 10 ft,84,86
425,4,4:12.0,Shooting foul by M. Harrell (drawn by D. Mitchell),,84,86
426,4,4:12.0,D. Mitchell makes free throw 1 of 2,,85,86
427,4,4:12.0,D. Mitchell makes free throw 2 of 2,,86,86
428,4,4:00.0,,K. Leonard misses 2-pt jump shot from 17 ft,86,86
429,4,3:58.0,,Offensive rebound by M. Harrell,86,86
430,4,3:56.0,,K. Leonard misses 3-pt jump shot from 24 ft,86,86
431,4,3:56.0,,Offensive rebound by Team,86,86
432,4,3:56.0,Loose ball foul by B. Bogdanović (drawn by J. Green),,86,86
433,4,3:51.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by K. Leonard),86,89
434,4,3:32.0,Shooting foul by L. Williams (drawn by D. Mitchell),,86,89
435,4,3:32.0,D. Mitchell makes free throw 1 of 2,,87,89
436,4,3:32.0,D. Mitchell makes free throw 2 of 2,,88,89
437,4,3:19.0,,L. Williams misses 2-pt jump shot from 5 ft,88,89
438,4,3:15.0,,Offensive rebound by M. Harrell,88,89
439,4,3:15.0,,M. Harrell makes 2-pt layup from 1 ft,88,91
440,4,3:04.0,,LA Clippers full timeout,88,91
441,4,3:04.0,,Instant Replay (Challenge: Ruling Stands),88,91
442,4,2:58.0,Personal foul by J. Green (drawn by D. Mitchell),,88,91
443,4,2:58.0,D. Mitchell makes free throw 1 of 2,,89,91
444,4,2:58.0,D. Mitchell makes free throw 2 of 2,,90,91
445,4,2:51.0,,Personal foul by D. Mitchell (drawn by L. Williams),90,91
446,4,2:47.0,,J. Green makes 3-pt jump shot from 25 ft (assist by K. Leonard),90,94
447,4,2:31.0,D. Mitchell misses 3-pt jump shot from 25 ft,,90,94
448,4,2:27.0,,Defensive rebound by L. Williams,90,94
449,4,2:22.0,,L. Williams misses 3-pt jump shot from 22 ft,90,94
450,4,2:21.0,,Offensive rebound by Team,90,94
451,4,2:21.0,Loose ball foul by R. O'Neale (drawn by K. Leonard),,90,94
452,4,2:21.0,,K. Leonard makes free throw 1 of 2,90,95
453,4,2:21.0,,K. Leonard makes free throw 2 of 2,90,96
454,4,2:05.0,M. Conley misses 2-pt jump shot from 12 ft,,90,96
455,4,2:03.0,,Defensive rebound by Team,90,96
456,4,2:03.0,J. Ingles enters the game for R. O'Neale,,90,96
457,4,1:53.0,,Personal foul by B. Bogdanović (drawn by K. Leonard),90,96
458,4,1:53.0,,K. Leonard makes free throw 1 of 2,90,97
459,4,1:53.0,,M. Harkless enters the game for L. Williams,90,97
460,4,1:53.0,,K. Leonard makes free throw 2 of 2,90,98
461,4,1:38.0,Turnover by D. Mitchell (lost ball; steal by M. Harkless),,90,98
462,4,1:38.0,,Personal foul by D. Mitchell (drawn by M. Harrell),90,98
463,4,1:38.0,,M. Harrell misses free throw 1 of 2,90,98
464,4,1:38.0,,Offensive rebound by Team,90,98
465,4,1:38.0,,M. Harrell makes free throw 2 of 2,90,99
466,4,1:23.0,B. Bogdanović makes 2-pt jump shot from 3 ft (assist by D. Mitchell),,92,99
467,4,1:23.0,Shooting foul by M. Harkless (drawn by B. Bogdanović),,92,99
468,4,1:23.0,R. O'Neale enters the game for M. Conley,,92,99
469,4,1:23.0,,L. Williams enters the game for M. Harkless,92,99
470,4,1:23.0,B. Bogdanović misses free throw 1 of 1,,92,99
471,4,1:20.0,,Defensive rebound by J. Green,92,99
472,4,1:05.0,,K. Leonard misses 2-pt jump shot from 6 ft,92,99
473,4,1:01.0,Defensive rebound by R. Gobert,,92,99
474,4,0:54.0,D. Mitchell misses 2-pt jump shot from 3 ft,,92,99
475,4,0:52.0,,Defensive rebound by J. Green,92,99
476,4,0:41.0,,Personal foul by B. Bogdanović (drawn by K. Leonard),92,99
477,4,0:41.0,,K. Leonard makes free throw 1 of 2,92,100
478,4,0:41.0,,M. Harkless enters the game for L. Williams,92,100
479,4,0:41.0,,K. Leonard makes free throw 2 of 2,92,101
480,4,0:41.0,Utah full timeout,,92,101
481,4,0:41.0,M. Conley enters the game for R. O'Neale,,92,101
482,4,0:36.0,B. Bogdanović misses 3-pt jump shot from 23 ft (block by M. Harrell),,92,101
483,4,0:35.0,Offensive rebound by R. Gobert,,92,101
484,4,0:35.0,R. Gobert makes 2-pt dunk from 2 ft,,94,101
485,4,0:34.0,,Personal take foul by D. Mitchell (drawn by M. Harrell),94,101
486,4,0:34.0,,M. Harrell makes free throw 1 of 2,94,102
487,4,0:34.0,,M. Harrell makes free throw 2 of 2,94,103
488,4,0:27.0,Turnover by B. Bogdanović (bad pass; steal by K. Leonard),,94,103
489,4,0:15.0,,Personal take foul by M. Conley (drawn by J. Green),94,103
490,4,0:15.0,,J. Green makes free throw 1 of 2,94,104
491,4,0:15.0,,T. Mann enters the game for K. Leonard,94,104
492,4,0:15.0,,J. Green makes free throw 2 of 2,94,105
493,4,0:04.0,Turnover by B. Bogdanović (lost ball; steal by P. Beverley),,94,105
