,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
75,1,4:06.0,,B. Clarke makes free throw 1 of 1,20,20
76,1,3:54.0,J. Poole makes 2-pt jump shot from 17 ft (assist by M. Chriss),,22,20
77,1,3:39.0,,T. Jones misses 2-pt jump shot from 11 ft,22,20
78,1,3:35.0,,Offensive rebound by B. Clarke,22,20
79,1,3:35.0,,B. Clarke misses 2-pt layup at rim,22,20
80,1,3:35.0,Defensive rebound by M. Chriss,,22,20
81,1,3:27.0,G. Robinson misses 3-pt jump shot from 26 ft,,22,20
82,1,3:20.0,,Defensive rebound by M. Guduric,22,20
83,1,3:12.0,,S. Hill misses 3-pt jump shot from 25 ft,22,20
84,1,3:08.0,Defensive rebound by O. Spellman,,22,20
85,1,2:53.0,Shooting foul by M. Guduric (drawn by M. Chriss),,22,20
86,1,2:53.0,Golden State full timeout,,22,20
87,1,2:53.0,A. Burks enters the game for G. Robinson,,22,20
88,1,2:53.0,M. Chriss misses free throw 1 of 2,,22,20
89,1,2:53.0,Offensive rebound by Team,,22,20
90,1,2:53.0,M. Chriss makes free throw 2 of 2,,23,20
91,1,2:34.0,,S. Hill makes 2-pt jump shot from 5 ft (assist by K. Anderson),23,22
92,1,2:20.0,J. Poole misses 3-pt jump shot from 26 ft,,23,22
93,1,2:16.0,,Defensive rebound by T. Jones,23,22
94,1,2:11.0,,S. Hill makes 2-pt layup from 1 ft (assist by K. Anderson),23,24
95,1,1:55.0,A. Burks misses 2-pt layup from 2 ft,,23,24
96,1,1:51.0,Offensive rebound by M. Chriss,,23,24
97,1,1:51.0,M. Chriss misses 2-pt layup from 1 ft,,23,24
98,1,1:51.0,Offensive rebound by K. Bowman,,23,24
99,1,1:49.0,O. Spellman misses 3-pt jump shot from 23 ft,,23,24
100,1,1:49.0,Offensive rebound by M. Chriss,,23,24
101,1,1:44.0,M. Chriss makes 2-pt layup from 1 ft,,25,24
102,1,1:33.0,,T. Jones makes 2-pt jump shot from 4 ft (assist by B. Clarke),25,26
103,1,1:20.0,K. Bowman misses 3-pt jump shot from 27 ft,,25,26
104,1,1:16.0,,Defensive rebound by B. Clarke,25,26
105,1,1:12.0,,Shooting foul by O. Spellman (drawn by B. Clarke),25,26
106,1,1:12.0,,B. Clarke makes free throw 1 of 2,25,27
107,1,1:12.0,,J. Morant enters the game for T. Jones,25,27
108,1,1:12.0,,B. Clarke makes free throw 2 of 2,25,28
109,1,0:57.0,A. Burks makes 3-pt jump shot from 26 ft (assist by K. Bowman),,28,28
110,1,0:34.0,,Offensive foul by M. Guduric (drawn by K. Bowman),28,28
111,1,0:34.0,,Turnover by M. Guduric (offensive foul),28,28
112,1,0:28.0,Turnover by A. Burks (out of bounds lost ball),,28,28
113,1,0:08.0,,B. Clarke makes 2-pt layup from 4 ft (assist by J. Morant),28,30
114,1,0:00.0,M. Chriss misses 3-pt jump shot from 25 ft,,28,30
115,1,0:00.0,Offensive rebound by Team,,28,30
116,2,11:49.0,Turnover by O. Spellman (bad pass; steal by S. Hill),,28,30
117,2,11:40.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by M. Chriss),28,30
118,2,11:39.0,Defensive rebound by J. Poole,,28,30
119,2,11:39.0,Personal foul by S. Hill (drawn by J. Poole),,28,30
120,2,11:28.0,Turnover by M. Chriss (off goaltending),,28,30
121,2,11:09.0,,J. Valančiūnas misses 2-pt hook shot from 4 ft,28,30
122,2,11:09.0,Defensive rebound by Team,,28,30
123,2,11:09.0,,Loose ball foul by J. Valančiūnas (drawn by M. Chriss),28,30
124,2,10:58.0,J. Poole makes 3-pt jump shot from 25 ft (assist by K. Bowman),,31,30
125,2,10:43.0,,J. Morant makes 2-pt jump shot from 8 ft (assist by S. Hill),31,32
126,2,10:29.0,O. Spellman makes 3-pt jump shot from 26 ft (assist by K. Bowman),,34,32
127,2,10:13.0,,J. Morant misses 2-pt layup from 3 ft (block by M. Chriss),34,32
128,2,10:13.0,,Offensive rebound by Team,34,32
129,2,10:01.0,,Turnover by Team (shot clock),34,32
130,2,10:01.0,D. Green enters the game for A. Burks,,34,32
131,2,9:55.0,J. Poole misses 3-pt jump shot from 26 ft,,34,32
132,2,9:47.0,Offensive rebound by J. Poole,,34,32
133,2,9:40.0,M. Chriss misses 2-pt jump shot from 14 ft,,34,32
134,2,9:35.0,Offensive rebound by D. Green,,34,32
135,2,9:35.0,D. Green misses 2-pt layup from 1 ft,,34,32
136,2,9:35.0,,Defensive rebound by K. Anderson,34,32
137,2,9:31.0,,Turnover by K. Anderson (palming),34,32
138,2,9:12.0,M. Chriss makes 2-pt dunk at rim (assist by J. Poole),,36,32
139,2,8:49.0,,D. Brooks misses 3-pt jump shot from 24 ft,36,32
140,2,8:46.0,,Offensive rebound by J. Valančiūnas,36,32
141,2,8:44.0,,Turnover by J. Valančiūnas (lost ball; steal by O. Spellman),36,32
142,2,8:28.0,M. Chriss makes 2-pt layup from 1 ft (assist by J. Poole),,38,32
143,2,8:28.0,,Memphis full timeout,38,32
144,2,8:28.0,,J. Crowder enters the game for K. Anderson,38,32
145,2,8:28.0,,J. Jackson enters the game for J. Valančiūnas,38,32
146,2,8:14.0,,J. Morant misses 2-pt jump shot from 11 ft,38,32
147,2,8:12.0,Defensive rebound by M. Chriss,,38,32
148,2,7:59.0,O. Spellman misses 2-pt jump shot from 20 ft,,38,32
149,2,7:56.0,,Defensive rebound by J. Morant,38,32
150,2,7:53.0,,Personal foul by O. Spellman (drawn by J. Jackson),38,32
151,2,7:53.0,G. Robinson enters the game for K. Bowman,,38,32
152,2,7:53.0,,B. Clarke enters the game for S. Hill,38,32
153,2,7:47.0,,D. Brooks misses 2-pt jump shot from 12 ft,38,32
154,2,7:44.0,Defensive rebound by D. Green,,38,32
155,2,7:39.0,J. Poole misses 3-pt jump shot from 23 ft,,38,32
156,2,7:35.0,Offensive rebound by O. Spellman,,38,32
157,2,7:33.0,Shooting foul by J. Jackson (drawn by M. Chriss),,38,32
158,2,7:33.0,M. Chriss makes free throw 1 of 2,,39,32
159,2,7:33.0,,B. Caboclo enters the game for J. Jackson,39,32
160,2,7:33.0,M. Chriss makes free throw 2 of 2,,40,32
161,2,7:15.0,,J. Crowder misses 3-pt jump shot from 26 ft,40,32
162,2,7:12.0,Defensive rebound by O. Spellman,,40,32
163,2,7:08.0,Offensive foul by M. Chriss (drawn by J. Crowder),,40,32
164,2,7:08.0,Turnover by M. Chriss (offensive foul),,40,32
165,2,7:08.0,W. Cauley-Stein enters the game for M. Chriss,,40,32
166,2,7:08.0,E. Paschall enters the game for O. Spellman,,40,32
167,2,6:56.0,,J. Morant makes 2-pt jump shot from 8 ft,40,34
168,2,6:44.0,Personal foul by B. Caboclo (drawn by J. Poole),,40,34
169,2,6:38.0,J. Poole misses 3-pt jump shot from 27 ft,,40,34
170,2,6:36.0,,Defensive rebound by J. Crowder,40,34
171,2,6:29.0,,D. Brooks misses 2-pt layup from 1 ft,40,34
172,2,6:24.0,Defensive rebound by J. Poole,,40,34
173,2,6:20.0,J. Poole misses 2-pt layup from 1 ft,,40,34
174,2,6:20.0,Offensive rebound by W. Cauley-Stein,,40,34
175,2,6:20.0,Shooting foul by B. Caboclo (drawn by W. Cauley-Stein),,40,34
176,2,6:20.0,W. Cauley-Stein makes free throw 1 of 2,,41,34
177,2,6:20.0,A. Burks enters the game for J. Poole,,41,34
178,2,6:20.0,W. Cauley-Stein makes free throw 2 of 2,,42,34
179,2,6:09.0,,Turnover by J. Morant (bad pass; steal by W. Cauley-Stein),42,34
180,2,6:07.0,W. Cauley-Stein makes 2-pt dunk from 1 ft,,44,34
181,2,6:07.0,,Memphis full timeout,44,34
182,2,6:07.0,,K. Anderson enters the game for B. Caboclo,44,34
183,2,6:07.0,,T. Jones enters the game for J. Morant,44,34
184,2,5:45.0,,D. Brooks misses 2-pt layup from 7 ft,44,34
185,2,5:42.0,Defensive rebound by D. Green,,44,34
186,2,5:32.0,E. Paschall misses 2-pt layup from 1 ft (block by B. Clarke),,44,34
187,2,5:32.0,Offensive rebound by Team,,44,34
188,2,5:30.0,A. Burks makes 2-pt jump shot from 19 ft (assist by D. Green),,46,34
189,2,5:15.0,,B. Clarke misses 3-pt jump shot from 24 ft,46,34
190,2,5:13.0,Defensive rebound by D. Green,,46,34
191,2,5:09.0,G. Robinson makes 2-pt dunk at rim (assist by D. Green),,48,34
192,2,4:51.0,,J. Crowder misses 2-pt layup from 5 ft (block by D. Green),48,34
193,2,4:51.0,,Offensive rebound by Team,48,34
194,2,4:43.0,,B. Clarke misses 2-pt layup from 3 ft,48,34
195,2,4:40.0,Defensive rebound by W. Cauley-Stein,,48,34
196,2,4:24.0,D. Green makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,50,34
197,2,4:24.0,,Violation by Team (def goaltending),50,34
198,2,4:14.0,,Personal foul by A. Burks (drawn by K. Anderson),50,34
199,2,4:14.0,,S. Hill enters the game for D. Brooks,50,34
200,2,4:14.0,,J. Morant enters the game for T. Jones,50,34
201,2,4:03.0,,B. Clarke misses 2-pt dunk from 1 ft,50,34
202,2,4:00.0,Defensive rebound by E. Paschall,,50,34
203,2,3:55.0,A. Burks makes 2-pt layup from 1 ft (assist by E. Paschall),,52,34
204,2,3:47.0,,J. Morant misses 2-pt jump shot from 21 ft,52,34
205,2,3:43.0,Defensive rebound by A. Burks,,52,34
206,2,3:34.0,G. Robinson makes 2-pt jump shot from 20 ft (assist by W. Cauley-Stein),,54,34
207,2,3:33.0,,Memphis full timeout,54,34
208,2,3:33.0,,J. Valančiūnas enters the game for B. Clarke,54,34
209,2,3:19.0,,Personal foul by G. Robinson (drawn by S. Hill),54,34
210,2,3:13.0,,J. Crowder makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),54,37
211,2,2:51.0,D. Green misses 2-pt jump shot from 17 ft,,54,37
212,2,2:47.0,,Defensive rebound by K. Anderson,54,37
213,2,2:42.0,,Personal foul by D. Green (drawn by J. Valančiūnas),54,37
214,2,2:38.0,,Personal foul by E. Paschall (drawn by J. Crowder),54,37
215,2,2:38.0,,J. Crowder misses free throw 1 of 2,54,37
216,2,2:38.0,,Offensive rebound by Team,54,37
217,2,2:38.0,K. Bowman enters the game for E. Paschall,,54,37
218,2,2:38.0,,J. Crowder makes free throw 2 of 2,54,38
219,2,2:20.0,A. Burks makes 2-pt layup from 3 ft,,56,38
220,2,2:07.0,,Shooting foul by W. Cauley-Stein (drawn by J. Morant),56,38
221,2,2:07.0,Golden State full timeout,,56,38
222,2,2:07.0,Instant Replay (Challenge: Stands),,56,38
223,2,2:07.0,,J. Morant makes free throw 1 of 2,56,39
224,2,2:07.0,,J. Morant makes free throw 2 of 2,56,40
225,2,1:49.0,Def 3 sec tech foul by Team,,56,40
226,2,1:49.0,G. Robinson makes technical free throw,,57,40
227,2,1:41.0,A. Burks makes 2-pt jump shot from 15 ft,,59,40
228,2,1:28.0,,J. Morant misses 2-pt jump shot from 18 ft,59,40
229,2,1:24.0,Defensive rebound by W. Cauley-Stein,,59,40
230,2,1:19.0,Turnover by A. Burks (bad pass; steal by J. Morant),,59,40
231,2,1:12.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by S. Hill),59,43
232,2,0:49.0,A. Burks makes 2-pt jump shot from 13 ft,,61,43
233,2,0:36.0,,Personal foul by G. Robinson (drawn by J. Morant),61,43
234,2,0:36.0,,J. Morant misses free throw 1 of 2,61,43
235,2,0:36.0,,Offensive rebound by Team,61,43
236,2,0:36.0,J. Poole enters the game for D. Green,,61,43
237,2,0:36.0,O. Spellman enters the game for G. Robinson,,61,43
238,2,0:36.0,,J. Morant makes free throw 2 of 2,61,44
239,2,0:28.0,A. Burks misses 3-pt jump shot from 28 ft,,61,44
240,2,0:26.0,,Defensive rebound by K. Anderson,61,44
241,2,0:05.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by J. Morant),61,46
242,2,0:00.0,J. Poole misses 2-pt jump shot from 7 ft,,61,46
243,2,0:00.0,Offensive rebound by Team,,61,46
244,2,0:00.0,Instant Replay (Request: Ruling Stands),,61,46
245,3,11:47.0,D. Green misses 3-pt jump shot from 25 ft,,61,46
246,3,11:45.0,Offensive rebound by W. Cauley-Stein,,61,46
247,3,11:43.0,Turnover by W. Cauley-Stein (bad pass; steal by D. Brooks),,61,46
248,3,11:26.0,,J. Morant makes 2-pt jump shot from 21 ft (assist by J. Crowder),61,48
249,3,11:06.0,G. Robinson misses 3-pt jump shot from 25 ft,,61,48
250,3,11:04.0,,Defensive rebound by D. Brooks,61,48
251,3,11:01.0,,D. Brooks misses 2-pt layup from 1 ft (block by W. Cauley-Stein),61,48
252,3,10:57.0,Defensive rebound by A. Burks,,61,48
253,3,10:45.0,D. Green makes 2-pt layup from 1 ft (assist by A. Burks),,63,48
254,3,10:21.0,,J. Jackson misses 3-pt jump shot from 27 ft,63,48
255,3,10:18.0,Defensive rebound by A. Burks,,63,48
256,3,9:59.0,A. Burks misses 2-pt layup from 2 ft (block by J. Morant),,63,48
257,3,9:54.0,,Defensive rebound by J. Crowder,63,48
258,3,9:53.0,,Personal foul by W. Cauley-Stein (drawn by J. Morant),63,48
259,3,9:50.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by J. Crowder),63,50
260,3,9:50.0,Golden State full timeout,,63,50
261,3,9:39.0,G. Robinson misses 2-pt jump shot from 12 ft,,63,50
262,3,9:36.0,,Defensive rebound by J. Crowder,63,50
263,3,9:28.0,,D. Brooks misses 3-pt jump shot from 22 ft,63,50
264,3,9:21.0,Defensive rebound by E. Paschall,,63,50
265,3,9:17.0,E. Paschall misses 2-pt layup from 3 ft,,63,50
266,3,9:15.0,,Defensive rebound by J. Crowder,63,50
267,3,9:14.0,,Turnover by J. Crowder (bad pass),63,50
268,3,9:05.0,Personal foul by J. Crowder (drawn by D. Green),,63,50
269,3,8:57.0,E. Paschall makes 2-pt dunk at rim (assist by W. Cauley-Stein),,65,50
270,3,8:46.0,,J. Morant misses 2-pt jump shot from 21 ft,65,50
271,3,8:42.0,Defensive rebound by W. Cauley-Stein,,65,50
272,3,8:35.0,A. Burks misses 2-pt layup from 1 ft,,65,50
273,3,8:33.0,,Defensive rebound by J. Crowder,65,50
274,3,8:22.0,,J. Jackson misses 3-pt jump shot from 23 ft,65,50
275,3,8:20.0,Defensive rebound by E. Paschall,,65,50
276,3,8:13.0,D. Green makes 2-pt jump shot from 19 ft (assist by E. Paschall),,67,50
277,3,8:01.0,,Personal foul by D. Green (drawn by J. Jackson),67,50
278,3,7:49.0,,J. Morant misses 2-pt jump shot from 7 ft,67,50
279,3,7:47.0,,Offensive rebound by J. Valančiūnas,67,50
280,3,7:47.0,,Turnover by Team (shot clock),67,50
281,3,7:33.0,E. Paschall misses 2-pt jump shot from 7 ft,,67,50
282,3,7:29.0,,Defensive rebound by J. Valančiūnas,67,50
283,3,7:20.0,,J. Jackson makes 2-pt hook shot from 6 ft (assist by J. Valančiūnas),67,52
284,3,7:07.0,A. Burks makes 2-pt layup at rim (assist by D. Green),,69,52
285,3,7:07.0,Shooting foul by J. Valančiūnas (drawn by A. Burks),,69,52
286,3,7:07.0,A. Burks makes free throw 1 of 1,,70,52
287,3,6:49.0,,D. Brooks makes 2-pt layup from 1 ft (assist by J. Morant),70,54
288,3,6:34.0,E. Paschall misses 2-pt jump shot from 16 ft,,70,54
289,3,6:32.0,,Defensive rebound by J. Valančiūnas,70,54
290,3,6:18.0,,Turnover by J. Morant (traveling),70,54
291,3,6:18.0,,B. Clarke enters the game for J. Valančiūnas,70,54
292,3,6:03.0,Shooting foul by J. Jackson (drawn by A. Burks),,70,54
293,3,6:03.0,A. Burks makes free throw 1 of 2,,71,54
294,3,6:03.0,A. Burks makes free throw 2 of 2,,72,54
295,3,5:50.0,,Shooting foul by G. Robinson (drawn by J. Jackson),72,54
296,3,5:50.0,,J. Jackson makes free throw 1 of 2,72,55
297,3,5:50.0,J. Poole enters the game for G. Robinson,,72,55
298,3,5:50.0,,T. Jones enters the game for J. Morant,72,55
299,3,5:50.0,,J. Jackson misses free throw 2 of 2,72,55
300,3,5:47.0,Defensive rebound by W. Cauley-Stein,,72,55
301,3,5:32.0,D. Green misses 2-pt jump shot from 11 ft,,72,55
302,3,5:30.0,,Defensive rebound by D. Brooks,72,55
303,3,5:19.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by T. Jones),72,58
304,3,5:01.0,E. Paschall misses 2-pt jump shot from 20 ft,,72,58
305,3,4:59.0,,Defensive rebound by J. Crowder,72,58
306,3,4:54.0,,D. Brooks makes 2-pt layup from 1 ft,72,60
307,3,4:54.0,Golden State full timeout,,72,60
308,3,4:54.0,M. Chriss enters the game for W. Cauley-Stein,,72,60
309,3,4:44.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Green),,74,60
310,3,4:32.0,,Personal foul by E. Paschall (drawn by J. Jackson),74,60
311,3,4:32.0,K. Bowman enters the game for A. Burks,,74,60
312,3,4:32.0,O. Spellman enters the game for E. Paschall,,74,60
313,3,4:24.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by T. Jones),74,63
314,3,4:08.0,K. Bowman makes 3-pt jump shot from 23 ft (assist by J. Poole),,77,63
315,3,3:44.0,,T. Jones misses 2-pt jump shot from 17 ft,77,63
316,3,3:41.0,Defensive rebound by D. Green,,77,63
317,3,3:32.0,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Green),,79,63
318,3,3:17.0,,J. Crowder misses 3-pt jump shot from 26 ft,79,63
319,3,3:13.0,Defensive rebound by D. Green,,79,63
320,3,3:04.0,D. Green misses 2-pt jump shot from 17 ft,,79,63
321,3,3:00.0,,Defensive rebound by T. Jones,79,63
322,3,2:56.0,,T. Jones makes 2-pt layup from 1 ft,79,65
323,3,2:49.0,Golden State full timeout,,79,65
324,3,2:49.0,G. Robinson enters the game for D. Green,,79,65
325,3,2:49.0,,K. Anderson enters the game for J. Crowder,79,65
326,3,2:49.0,,S. Hill enters the game for J. Jackson,79,65
327,3,2:40.0,Turnover by O. Spellman (traveling),,79,65
328,3,2:25.0,,D. Brooks misses 2-pt jump shot from 12 ft,79,65
329,3,2:21.0,Defensive rebound by O. Spellman,,79,65
330,3,2:14.0,Turnover by K. Bowman (bad pass; steal by B. Clarke),,79,65
331,3,2:11.0,,B. Clarke makes 2-pt layup at rim (assist by T. Jones),79,67
332,3,2:11.0,,Shooting foul by K. Bowman (drawn by B. Clarke),79,67
333,3,2:11.0,,B. Clarke makes free throw 1 of 1,79,68
334,3,1:52.0,K. Bowman misses 2-pt jump shot from 20 ft,,79,68
335,3,1:51.0,,Defensive rebound by Team,79,68
336,3,1:38.0,,K. Anderson makes 2-pt jump shot from 5 ft,79,70
337,3,1:38.0,,Shooting foul by O. Spellman (drawn by K. Anderson),79,70
338,3,1:38.0,A. Burks enters the game for J. Poole,,79,70
339,3,1:38.0,,K. Anderson misses free throw 1 of 1,79,70
340,3,1:36.0,Defensive rebound by M. Chriss,,79,70
341,3,1:27.0,O. Spellman misses 2-pt jump shot from 21 ft,,79,70
342,3,1:27.0,Offensive rebound by Team,,79,70
343,3,1:27.0,,Loose ball foul by B. Clarke (drawn by M. Chriss),79,70
344,3,1:19.0,O. Spellman misses 2-pt layup from 1 ft,,79,70
345,3,1:17.0,,Defensive rebound by B. Clarke,79,70
346,3,1:12.0,,B. Clarke misses 2-pt jump shot from 1 ft,79,70
347,3,1:08.0,Defensive rebound by A. Burks,,79,70
348,3,0:57.0,G. Robinson misses 2-pt layup from 1 ft (block by D. Brooks),,79,70
349,3,0:51.0,,Defensive rebound by K. Anderson,79,70
350,3,0:50.0,,Turnover by T. Jones (lost ball; steal by A. Burks),79,70
351,3,0:49.0,Shooting foul by D. Brooks (drawn by A. Burks),,79,70
352,3,0:49.0,A. Burks makes free throw 1 of 2,,80,70
353,3,0:49.0,,J. Morant enters the game for T. Jones,80,70
354,3,0:49.0,A. Burks makes free throw 2 of 2,,81,70
355,3,0:32.0,,D. Brooks misses 3-pt jump shot from 25 ft,81,70
356,3,0:29.0,Defensive rebound by M. Chriss,,81,70
357,3,0:08.0,M. Chriss makes 2-pt jump shot at rim,,83,70
358,3,0:03.0,,B. Clarke makes 2-pt jump shot from 9 ft (assist by K. Anderson),83,72
359,3,0:00.0,O. Spellman misses 3-pt jump shot from 27 ft,,83,72
360,3,0:00.0,Offensive rebound by Team,,83,72
361,4,11:47.0,,J. Morant misses 2-pt layup from 1 ft (block by M. Chriss),83,72
362,4,11:44.0,Defensive rebound by A. Burks,,83,72
363,4,11:33.0,A. Burks misses 3-pt jump shot from 24 ft,,83,72
364,4,11:29.0,Offensive rebound by O. Spellman,,83,72
365,4,11:28.0,M. Chriss makes 2-pt dunk at rim (assist by O. Spellman),,85,72
366,4,11:10.0,,Offensive foul by J. Jackson (drawn by K. Bowman),85,72
367,4,11:10.0,,Turnover by J. Jackson (offensive foul),85,72
368,4,11:10.0,,J. Valančiūnas enters the game for J. Jackson,85,72
369,4,10:55.0,O. Spellman makes 3-pt jump shot from 26 ft (assist by K. Bowman),,88,72
370,4,10:53.0,,Memphis full timeout,88,72
371,4,10:39.0,,J. Valančiūnas makes 2-pt hook shot from 5 ft (assist by K. Anderson),88,74
372,4,10:39.0,,Shooting foul by M. Chriss (drawn by J. Valančiūnas),88,74
373,4,10:39.0,,J. Valančiūnas makes free throw 1 of 1,88,75
374,4,10:15.0,M. Chriss misses 3-pt jump shot from 26 ft (block by K. Anderson),,88,75
375,4,10:15.0,Offensive rebound by Team,,88,75
376,4,10:15.0,Turnover by Team (shot clock),,88,75
377,4,10:06.0,,Personal foul by K. Bowman (drawn by J. Valančiūnas),88,75
378,4,10:06.0,D. Green enters the game for A. Burks,,88,75
379,4,9:59.0,,J. Morant misses 2-pt layup from 2 ft,88,75
380,4,9:57.0,Defensive rebound by D. Green,,88,75
381,4,9:40.0,G. Robinson misses 2-pt jump shot from 12 ft,,88,75
382,4,9:39.0,Offensive rebound by O. Spellman,,88,75
