,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
64,1,2:52.0,,Houston full timeout,18,25
65,1,2:52.0,T. Bradley enters the game for B. Bogdanović,,18,25
66,1,2:52.0,M. Conley enters the game for R. Gobert,,18,25
67,1,2:52.0,G. Niang enters the game for D. Mitchell,,18,25
68,1,2:52.0,,D. House enters the game for R. Covington,18,25
69,1,2:52.0,,R. Westbrook enters the game for J. Harden,18,25
70,1,2:32.0,T. Bradley makes 2-pt dunk from 1 ft (assist by M. Conley),,20,25
71,1,2:20.0,,R. Westbrook makes 2-pt layup from 1 ft,20,27
72,1,2:00.0,G. Niang makes 3-pt jump shot from 23 ft (assist by M. Conley),,23,27
73,1,1:49.0,,R. Westbrook makes 2-pt layup from 1 ft,23,29
74,1,1:34.0,G. Niang misses 3-pt jump shot from 24 ft,,23,29
75,1,1:32.0,Offensive rebound by T. Bradley,,23,29
76,1,1:31.0,J. Clarkson misses 3-pt jump shot from 26 ft,,23,29
77,1,1:28.0,Offensive rebound by T. Bradley,,23,29
78,1,1:24.0,G. Niang misses 3-pt jump shot from 23 ft,,23,29
79,1,1:23.0,,Defensive rebound by T. Sefolosha,23,29
80,1,1:02.0,,A. Rivers misses 3-pt jump shot from 27 ft,23,29
81,1,1:01.0,Defensive rebound by Team,,23,29
82,1,1:01.0,J. Ingles enters the game for R. O'Neale,,23,29
83,1,0:42.0,M. Conley makes 2-pt layup at rim,,25,29
84,1,0:36.0,,R. Westbrook makes 2-pt layup from 1 ft,25,31
85,1,0:36.0,,Shooting foul by T. Bradley (drawn by R. Westbrook),25,31
86,1,0:36.0,,R. Westbrook misses free throw 1 of 1,25,31
87,1,0:36.0,Defensive rebound by T. Bradley,,25,31
88,1,0:25.0,Turnover by M. Conley (out of bounds lost ball),,25,31
89,1,0:03.0,,R. Westbrook makes 2-pt layup from 1 ft,25,33
90,2,11:50.0,,B. McLemore misses 3-pt jump shot from 26 ft,25,33
91,2,11:49.0,Defensive rebound by J. Ingles,,25,33
92,2,11:39.0,J. Clarkson makes 2-pt layup at rim (assist by J. Ingles),,27,33
93,2,11:31.0,,D. House makes 3-pt jump shot from 23 ft (assist by R. Westbrook),27,36
94,2,11:18.0,Turnover by G. Niang (lost ball; steal by T. Sefolosha),,27,36
95,2,11:07.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by R. Westbrook),27,38
96,2,10:59.0,Personal foul by B. McLemore (drawn by M. Conley),,27,38
97,2,10:59.0,J. Morgan enters the game for T. Bradley,,27,38
98,2,10:59.0,,Houston full timeout,27,38
99,2,10:59.0,T. Bradley enters the game for J. Morgan,,27,38
100,2,10:59.0,,Instant Replay (Challenge: Ruling Stands),27,38
101,2,10:59.0,J. Morgan enters the game for T. Bradley,,27,38
102,2,10:49.0,Turnover by J. Ingles (bad pass; steal by B. McLemore),,27,38
103,2,10:42.0,,Turnover by R. Westbrook (bad pass; steal by J. Ingles),27,38
104,2,10:37.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by M. Conley),,30,38
105,2,10:24.0,,R. Westbrook misses 2-pt jump shot from 14 ft,30,38
106,2,10:22.0,Defensive rebound by J. Clarkson,,30,38
107,2,10:12.0,G. Niang makes 2-pt layup from 1 ft,,32,38
108,2,9:59.0,,T. Sefolosha misses 3-pt jump shot from 27 ft,32,38
109,2,9:59.0,Defensive rebound by J. Morgan,,32,38
110,2,9:49.0,G. Niang makes 3-pt jump shot from 23 ft (assist by J. Ingles),,35,38
111,2,9:46.0,,Houston full timeout,35,38
112,2,9:46.0,,J. Harden enters the game for B. McLemore,35,38
113,2,9:46.0,,P. Tucker enters the game for T. Sefolosha,35,38
114,2,9:29.0,,J. Harden makes 2-pt jump shot from 1 ft,35,40
115,2,9:29.0,,Shooting foul by G. Niang (drawn by J. Harden),35,40
116,2,9:29.0,,J. Harden makes free throw 1 of 1,35,41
117,2,9:11.0,Turnover by J. Morgan (out of bounds lost ball),,35,41
118,2,9:07.0,,Personal foul by J. Ingles (drawn by R. Westbrook),35,41
119,2,9:07.0,R. Gobert enters the game for J. Ingles,,35,41
120,2,9:07.0,D. Mitchell enters the game for J. Morgan,,35,41
121,2,8:59.0,,J. Harden misses 3-pt jump shot from 26 ft,35,41
122,2,8:58.0,,Offensive rebound by P. Tucker,35,41
123,2,8:58.0,,P. Tucker misses 2-pt layup at rim,35,41
124,2,8:57.0,,Offensive rebound by D. House,35,41
125,2,8:57.0,,D. House misses 2-pt jump shot at rim (block by R. Gobert),35,41
126,2,8:56.0,Defensive rebound by M. Conley,,35,41
127,2,8:41.0,J. Clarkson misses 3-pt jump shot from 25 ft,,35,41
128,2,8:38.0,,Defensive rebound by D. House,35,41
129,2,8:19.0,,Shooting foul by D. Mitchell (drawn by A. Rivers),35,41
130,2,8:19.0,,A. Rivers makes free throw 1 of 2,35,42
131,2,8:19.0,B. Bogdanović enters the game for M. Conley,,35,42
132,2,8:19.0,R. O'Neale enters the game for G. Niang,,35,42
133,2,8:19.0,,R. Covington enters the game for R. Westbrook,35,42
134,2,8:19.0,,A. Rivers makes free throw 2 of 2,35,43
135,2,8:09.0,Personal foul by R. Covington (drawn by R. Gobert),,35,43
136,2,8:09.0,,B. McLemore enters the game for A. Rivers,35,43
137,2,8:03.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,38,43
138,2,7:44.0,,J. Harden makes 2-pt layup from 1 ft,38,45
139,2,7:17.0,Turnover by R. O'Neale (bad pass; steal by D. House),,38,45
140,2,7:03.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by J. Harden),38,48
141,2,6:50.0,R. O'Neale misses 3-pt jump shot from 25 ft,,38,48
142,2,6:49.0,Offensive rebound by J. Clarkson,,38,48
143,2,6:48.0,J. Clarkson makes 2-pt layup from 1 ft,,40,48
144,2,6:27.0,,P. Tucker misses 2-pt jump shot from 23 ft,40,48
145,2,6:26.0,Defensive rebound by J. Clarkson,,40,48
146,2,6:10.0,D. Mitchell makes 2-pt jump shot from 20 ft,,42,48
147,2,5:59.0,,J. Harden misses 3-pt jump shot from 25 ft,42,48
148,2,5:57.0,Defensive rebound by R. Gobert,,42,48
149,2,5:49.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,45,48
150,2,5:34.0,,R. Covington misses 3-pt jump shot from 25 ft,45,48
151,2,5:32.0,Defensive rebound by R. Gobert,,45,48
152,2,5:22.0,Turnover by D. Mitchell (bad pass),,45,48
153,2,5:22.0,,R. Westbrook enters the game for D. House,45,48
154,2,4:58.0,,Personal foul by D. Mitchell (drawn by R. Covington),45,48
155,2,4:58.0,J. Ingles enters the game for R. O'Neale,,45,48
156,2,4:53.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by P. Tucker),45,50
157,2,4:40.0,Utah full timeout,,45,50
158,2,4:32.0,D. Mitchell misses 2-pt jump shot from 20 ft,,45,50
159,2,4:31.0,,Defensive rebound by J. Harden,45,50
160,2,4:25.0,,R. Westbrook makes 2-pt layup from 1 ft,45,52
161,2,4:00.0,D. Mitchell misses 3-pt jump shot from 25 ft,,45,52
162,2,3:59.0,Offensive rebound by Team,,45,52
163,2,3:59.0,Turnover by Team (shot clock),,45,52
164,2,3:59.0,M. Conley enters the game for J. Clarkson,,45,52
165,2,3:39.0,,J. Harden misses 3-pt jump shot from 27 ft,45,52
166,2,3:38.0,,Offensive rebound by R. Covington,45,52
167,2,3:30.0,,J. Harden misses 3-pt jump shot from 27 ft,45,52
168,2,3:29.0,Defensive rebound by J. Ingles,,45,52
169,2,3:20.0,Personal foul by J. Harden (drawn by R. Gobert),,45,52
170,2,3:13.0,M. Conley misses 2-pt jump shot from 9 ft,,45,52
171,2,3:11.0,,Defensive rebound by Team,45,52
172,2,3:04.0,,R. Westbrook misses 2-pt jump shot from 12 ft,45,52
173,2,3:03.0,Defensive rebound by R. Gobert,,45,52
174,2,2:52.0,Shooting foul by R. Covington (drawn by M. Conley),,45,52
175,2,2:52.0,M. Conley misses free throw 1 of 2,,45,52
176,2,2:52.0,Offensive rebound by Team,,45,52
177,2,2:52.0,,D. House enters the game for R. Covington,45,52
178,2,2:52.0,,A. Rivers enters the game for B. McLemore,45,52
179,2,2:52.0,M. Conley makes free throw 2 of 2,,46,52
180,2,2:36.0,,J. Harden makes 2-pt layup from 1 ft,46,54
181,2,2:22.0,D. Mitchell misses 2-pt jump shot from 11 ft,,46,54
182,2,2:21.0,,Defensive rebound by J. Harden,46,54
183,2,2:12.0,,Shooting foul by B. Bogdanović (drawn by D. House),46,54
184,2,2:12.0,,D. House makes free throw 1 of 2,46,55
185,2,2:12.0,J. Clarkson enters the game for B. Bogdanović,,46,55
186,2,2:12.0,,D. House makes free throw 2 of 2,46,56
187,2,2:05.0,J. Clarkson misses 2-pt jump shot from 23 ft,,46,56
188,2,2:04.0,,Defensive rebound by P. Tucker,46,56
189,2,1:44.0,,Personal foul by J. Ingles (drawn by J. Harden),46,56
190,2,1:44.0,,J. Harden misses free throw 1 of 2,46,56
191,2,1:44.0,,Offensive rebound by Team,46,56
192,2,1:44.0,,J. Harden misses free throw 2 of 2,46,56
193,2,1:44.0,Defensive rebound by D. Mitchell,,46,56
194,2,1:23.0,J. Clarkson makes 2-pt layup from 3 ft (assist by J. Ingles),,48,56
195,2,1:14.0,,D. House misses 3-pt jump shot from 25 ft,48,56
196,2,1:14.0,Defensive rebound by D. Mitchell,,48,56
197,2,1:04.0,D. Mitchell makes 3-pt jump shot from 26 ft,,51,56
198,2,0:52.0,,R. Westbrook misses 2-pt jump shot from 15 ft,51,56
199,2,0:51.0,Defensive rebound by M. Conley,,51,56
200,2,0:42.0,Personal foul by J. Harden (drawn by R. Gobert),,51,56
201,2,0:42.0,R. Gobert makes free throw 1 of 2,,52,56
202,2,0:42.0,R. O'Neale enters the game for J. Ingles,,52,56
203,2,0:42.0,R. Gobert misses free throw 2 of 2,,52,56
204,2,0:42.0,,Defensive rebound by R. Westbrook,52,56
205,2,0:36.0,,R. Westbrook misses 2-pt layup at rim,52,56
206,2,0:34.0,Defensive rebound by D. Mitchell,,52,56
207,2,0:28.0,Turnover by D. Mitchell (bad pass; steal by D. House),,52,56
208,2,0:08.0,,J. Harden makes 2-pt jump shot from 3 ft,52,58
209,2,0:01.0,M. Conley makes 2-pt layup from 1 ft (assist by D. Mitchell),,54,58
210,2,0:00.0,,D. House misses 3-pt jump shot from 58 ft,54,58
211,2,0:00.0,,Offensive rebound by Team,54,58
212,3,11:46.0,,R. Westbrook makes 2-pt dunk from 1 ft (assist by J. Harden),54,60
213,3,11:44.0,,Violation by Team (delay of game),54,60
214,3,11:32.0,Turnover by J. Ingles (bad pass; steal by R. Westbrook),,54,60
215,3,11:25.0,,J. Harden makes 2-pt jump shot from 4 ft,54,62
216,3,11:08.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,54,62
217,3,11:06.0,Offensive rebound by R. Gobert,,54,62
218,3,11:06.0,Shooting foul by R. Westbrook (drawn by R. Gobert),,54,62
219,3,11:06.0,R. Gobert makes free throw 1 of 2,,55,62
220,3,11:06.0,R. Gobert makes free throw 2 of 2,,56,62
221,3,10:46.0,,D. House misses 3-pt jump shot from 24 ft,56,62
222,3,10:45.0,Defensive rebound by M. Conley,,56,62
223,3,10:32.0,M. Conley misses 3-pt jump shot from 25 ft,,56,62
224,3,10:31.0,,Defensive rebound by R. Covington,56,62
225,3,10:25.0,,R. Westbrook misses 2-pt layup at rim,56,62
226,3,10:25.0,Defensive rebound by J. Ingles,,56,62
227,3,10:20.0,D. Mitchell misses 3-pt jump shot from 23 ft,,56,62
228,3,10:19.0,Offensive rebound by R. Gobert,,56,62
229,3,10:11.0,M. Conley makes 2-pt layup from 1 ft (assist by B. Bogdanović),,58,62
230,3,10:05.0,,Personal foul by M. Conley (drawn by D. House),58,62
231,3,10:01.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by P. Tucker),58,65
232,3,9:39.0,Turnover by J. Ingles (bad pass; steal by D. House),,58,65
233,3,9:34.0,,R. Westbrook makes 2-pt layup from 1 ft,58,67
234,3,9:33.0,Utah full timeout,,58,67
235,3,9:28.0,M. Conley misses 2-pt layup from 2 ft (block by J. Harden),,58,67
236,3,9:28.0,Offensive rebound by Team,,58,67
237,3,9:18.0,M. Conley makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,61,67
238,3,8:59.0,,D. House makes 2-pt dunk from 1 ft (assist by J. Harden),61,69
239,3,8:34.0,D. Mitchell misses 3-pt jump shot from 28 ft,,61,69
240,3,8:33.0,Offensive rebound by R. Gobert,,61,69
241,3,8:33.0,R. Gobert misses 2-pt layup from 2 ft,,61,69
242,3,8:32.0,,Defensive rebound by J. Harden,61,69
243,3,8:21.0,,J. Harden misses 3-pt jump shot from 26 ft,61,69
244,3,8:19.0,,Offensive rebound by D. House,61,69
245,3,8:09.0,,R. Westbrook misses 2-pt layup from 2 ft,61,69
246,3,8:07.0,,Offensive rebound by R. Westbrook,61,69
247,3,8:06.0,,R. Westbrook misses 2-pt jump shot from 5 ft,61,69
248,3,8:05.0,Defensive rebound by R. Gobert,,61,69
249,3,7:51.0,Shooting foul by J. Harden (drawn by R. Gobert),,61,69
250,3,7:51.0,R. Gobert makes free throw 1 of 2,,62,69
251,3,7:51.0,R. Gobert makes free throw 2 of 2,,63,69
252,3,7:38.0,,R. Westbrook makes 2-pt layup from 1 ft,63,71
253,3,7:21.0,D. Mitchell misses 3-pt jump shot from 25 ft,,63,71
254,3,7:20.0,,Defensive rebound by D. House,63,71
255,3,7:08.0,,J. Harden misses 3-pt jump shot from 26 ft,63,71
256,3,7:06.0,,Offensive rebound by R. Covington,63,71
257,3,6:56.0,,R. Covington misses 3-pt jump shot from 27 ft,63,71
258,3,6:55.0,Defensive rebound by R. Gobert,,63,71
259,3,6:38.0,M. Conley makes 3-pt jump shot from 25 ft,,66,71
260,3,6:23.0,,R. Westbrook makes 2-pt jump shot from 13 ft (assist by J. Harden),66,73
261,3,6:01.0,M. Conley misses 3-pt jump shot from 23 ft,,66,73
262,3,6:00.0,,Defensive rebound by J. Harden,66,73
263,3,6:00.0,J. Clarkson enters the game for M. Conley,,66,73
264,3,6:00.0,R. O'Neale enters the game for J. Ingles,,66,73
265,3,6:00.0,,B. McLemore enters the game for D. House,66,73
266,3,6:00.0,,A. Rivers enters the game for R. Westbrook,66,73
267,3,5:48.0,,A. Rivers misses 3-pt jump shot from 26 ft,66,73
268,3,5:47.0,Defensive rebound by R. Gobert,,66,73
269,3,5:38.0,J. Clarkson makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,69,73
270,3,5:20.0,,J. Harden misses 2-pt layup from 3 ft,69,73
271,3,5:19.0,,Offensive rebound by J. Harden,69,73
272,3,5:18.0,,J. Harden makes 2-pt layup at rim,69,75
273,3,4:59.0,R. Gobert misses 2-pt layup from 7 ft,,69,75
274,3,4:58.0,,Defensive rebound by Team,69,75
275,3,4:39.0,,R. Covington makes 2-pt layup at rim (assist by A. Rivers),69,77
276,3,4:20.0,D. Mitchell misses 2-pt jump shot from 10 ft,,69,77
277,3,4:18.0,,Defensive rebound by J. Harden,69,77
278,3,4:10.0,,Turnover by R. Covington (traveling),69,77
279,3,4:10.0,,T. Sefolosha enters the game for P. Tucker,69,77
280,3,3:54.0,R. O'Neale misses 3-pt jump shot from 24 ft,,69,77
281,3,3:52.0,Offensive rebound by B. Bogdanović,,69,77
282,3,3:49.0,Shooting foul by R. Covington (drawn by B. Bogdanović),,69,77
283,3,3:49.0,B. Bogdanović makes free throw 1 of 2,,70,77
284,3,3:49.0,,Houston full timeout,70,77
285,3,3:49.0,,D. House enters the game for R. Covington,70,77
286,3,3:49.0,B. Bogdanović makes free throw 2 of 2,,71,77
287,3,3:29.0,,B. McLemore misses 3-pt jump shot from 24 ft,71,77
288,3,3:28.0,Defensive rebound by R. Gobert,,71,77
289,3,3:12.0,J. Clarkson makes 2-pt jump shot from 9 ft,,73,77
290,3,2:55.0,,J. Harden makes 2-pt jump shot from 15 ft,73,79
291,3,2:41.0,J. Clarkson makes 2-pt layup from 1 ft,,75,79
292,3,2:29.0,,J. Harden misses 3-pt jump shot from 28 ft,75,79
293,3,2:28.0,Defensive rebound by R. O'Neale,,75,79
294,3,2:15.0,Shooting foul by J. Harden (drawn by R. Gobert),,75,79
295,3,2:15.0,R. Gobert makes free throw 1 of 2,,76,79
296,3,2:15.0,M. Conley enters the game for B. Bogdanović,,76,79
297,3,2:15.0,G. Niang enters the game for D. Mitchell,,76,79
298,3,2:15.0,,R. Westbrook enters the game for J. Harden,76,79
299,3,2:15.0,R. Gobert misses free throw 2 of 2,,76,79
300,3,2:15.0,,Defensive rebound by R. Westbrook,76,79
301,3,2:03.0,,R. Westbrook misses 2-pt jump shot from 18 ft,76,79
302,3,2:02.0,Defensive rebound by R. O'Neale,,76,79
303,3,1:52.0,Offensive foul by R. O'Neale (drawn by A. Rivers),,76,79
304,3,1:52.0,Turnover by R. O'Neale (offensive foul),,76,79
305,3,1:52.0,J. Ingles enters the game for R. Gobert,,76,79
306,3,1:52.0,J. Morgan enters the game for R. O'Neale,,76,79
307,3,1:36.0,,A. Rivers misses 2-pt jump shot from 4 ft,76,79
308,3,1:35.0,Defensive rebound by M. Conley,,76,79
309,3,1:27.0,J. Clarkson misses 2-pt layup from 2 ft,,76,79
310,3,1:27.0,Offensive rebound by J. Morgan,,76,79
311,3,1:26.0,J. Morgan misses 2-pt layup at rim,,76,79
312,3,1:25.0,,Defensive rebound by T. Sefolosha,76,79
313,3,1:13.0,,R. Westbrook makes 2-pt jump shot from 5 ft,76,81
314,3,1:13.0,,Shooting foul by J. Morgan (drawn by R. Westbrook),76,81
315,3,1:13.0,,R. Westbrook misses free throw 1 of 1,76,81
316,3,1:13.0,Defensive rebound by G. Niang,,76,81
317,3,1:00.0,J. Morgan makes 2-pt layup from 1 ft (assist by J. Clarkson),,78,81
318,3,0:49.0,,T. Sefolosha misses 3-pt jump shot from 26 ft,78,81
319,3,0:48.0,Defensive rebound by J. Clarkson,,78,81
320,3,0:39.0,J. Clarkson misses 2-pt layup from 3 ft (block by T. Sefolosha),,78,81
321,3,0:38.0,Offensive rebound by J. Clarkson,,78,81
322,3,0:38.0,Shooting foul by T. Sefolosha (drawn by J. Clarkson),,78,81
323,3,0:38.0,Technical foul by T. Sefolosha,,78,81
324,3,0:38.0,M. Conley makes technical free throw,,79,81
325,3,0:38.0,J. Clarkson makes free throw 1 of 2,,80,81
326,3,0:38.0,J. Clarkson makes free throw 2 of 2,,81,81
327,3,0:32.0,,R. Westbrook makes 2-pt layup from 1 ft,81,83
328,3,0:09.0,M. Conley misses 2-pt jump shot from 4 ft,,81,83
329,3,0:08.0,,Defensive rebound by T. Sefolosha,81,83
330,3,0:00.0,,D. House misses 2-pt layup from 1 ft,81,83
331,3,0:00.0,,Offensive rebound by Team,81,83
332,4,11:50.0,J. Ingles misses 3-pt jump shot from 25 ft,,81,83
333,4,11:48.0,,Defensive rebound by A. Rivers,81,83
334,4,11:36.0,,R. Covington misses 3-pt jump shot from 27 ft,81,83
335,4,11:35.0,Defensive rebound by R. O'Neale,,81,83
336,4,11:25.0,Turnover by J. Ingles (bad pass; steal by D. House),,81,83
337,4,11:23.0,,D. House misses 2-pt layup at rim,81,83
338,4,11:22.0,Defensive rebound by J. Ingles,,81,83
339,4,11:13.0,J. Morgan makes 2-pt layup from 1 ft (assist by J. Ingles),,83,83
340,4,11:01.0,,Shooting foul by M. Conley (drawn by R. Westbrook),83,83
341,4,11:01.0,,R. Westbrook makes free throw 1 of 2,83,84
342,4,11:01.0,,R. Westbrook makes free throw 2 of 2,83,85
343,4,10:49.0,M. Conley makes 2-pt jump shot from 1 ft,,85,85
344,4,10:35.0,,A. Rivers misses 2-pt jump shot from 6 ft,85,85
345,4,10:35.0,,Offensive rebound by Team,85,85
346,4,10:35.0,,Turnover by A. Rivers (traveling),85,85
347,4,10:17.0,M. Conley makes 2-pt layup from 2 ft,,87,85
348,4,10:10.0,,R. Westbrook misses 2-pt jump shot from 4 ft (block by R. O'Neale),87,85
349,4,10:10.0,,Offensive rebound by Team,87,85
350,4,10:10.0,,J. Harden enters the game for D. House,87,85
351,4,10:10.0,,P. Tucker enters the game for A. Rivers,87,85
352,4,10:05.0,,R. Westbrook misses 2-pt layup from 5 ft (block by R. O'Neale),87,85
353,4,10:02.0,,Offensive rebound by Team,87,85
354,4,9:54.0,,R. Covington misses 2-pt layup from 1 ft (block by R. O'Neale),87,85
355,4,9:54.0,,Offensive rebound by Team,87,85
356,4,9:51.0,,R. Westbrook misses 3-pt jump shot from 25 ft,87,85
357,4,9:47.0,Defensive rebound by J. Morgan,,87,85
358,4,9:36.0,J. Clarkson makes 2-pt layup from 1 ft,,89,85
359,4,9:09.0,,B. McLemore makes 3-pt jump shot from 27 ft,89,88
360,4,8:48.0,J. Clarkson makes 2-pt jump shot from 3 ft,,91,88
361,4,8:33.0,,Personal foul by M. Conley (drawn by R. Westbrook),91,88
362,4,8:33.0,R. Gobert enters the game for M. Conley,,91,88
363,4,8:33.0,D. Mitchell enters the game for J. Morgan,,91,88
364,4,8:26.0,,R. Covington misses 3-pt jump shot from 25 ft,91,88
365,4,8:24.0,Defensive rebound by J. Clarkson,,91,88
366,4,8:10.0,J. Clarkson makes 2-pt jump shot from 13 ft,,93,88
367,4,8:00.0,,J. Harden makes 3-pt jump shot from 27 ft,93,91
368,4,7:43.0,D. Mitchell misses 2-pt layup from 3 ft (block by R. Westbrook),,93,91
369,4,7:43.0,Offensive rebound by Team,,93,91
370,4,7:43.0,B. Bogdanović enters the game for J. Ingles,,93,91
371,4,7:35.0,D. Mitchell misses 3-pt jump shot from 30 ft,,93,91
372,4,7:34.0,,Defensive rebound by B. McLemore,93,91
373,4,7:29.0,,R. Westbrook makes 2-pt layup from 1 ft,93,93
374,4,7:29.0,,Technical foul by Q. Snyder,93,93
375,4,7:29.0,Utah full timeout,,93,93
376,4,7:29.0,,D. House enters the game for R. Westbrook,93,93
377,4,7:29.0,,J. Harden makes technical free throw,93,94
378,4,7:16.0,Personal foul by J. Harden (drawn by B. Bogdanović),,93,94
379,4,7:09.0,J. Clarkson misses 3-pt jump shot from 25 ft,,93,94
380,4,7:08.0,,Defensive rebound by R. Covington,93,94
381,4,6:53.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Harden),93,97
382,4,6:32.0,D. Mitchell makes 2-pt layup at rim,,95,97
383,4,6:22.0,,J. Harden misses 3-pt jump shot from 26 ft,95,97
384,4,6:21.0,Defensive rebound by R. Gobert,,95,97
385,4,6:08.0,J. Clarkson makes 2-pt layup from 1 ft (assist by B. Bogdanović),,97,97
386,4,6:08.0,Shooting foul by P. Tucker (drawn by J. Clarkson),,97,97
