,QUARTER,TIME_REMAINING,BOSTON_ACTION,GOLDEN STATE_ACTION,BOSTON_SCORE,GOLDEN STATE_SCORE
59,1,5:01.0,,Shooting foul by K. Walker (drawn by D. Green),10,23
60,1,5:01.0,C. Edwards enters the game for J. Tatum,,10,23
61,1,5:01.0,,D. Green misses free throw 1 of 1,10,23
62,1,4:59.0,Defensive rebound by C. Edwards,,10,23
63,1,4:44.0,C. Edwards misses 2-pt jump shot from 16 ft,,10,23
64,1,4:43.0,,Defensive rebound by D. Russell,10,23
65,1,4:22.0,,A. Burks misses 2-pt jump shot from 15 ft,10,23
66,1,4:21.0,Defensive rebound by R. Williams,,10,23
67,1,4:05.0,J. Brown misses 2-pt jump shot from 19 ft,,10,23
68,1,4:03.0,,Defensive rebound by W. Cauley-Stein,10,23
69,1,3:58.0,,Personal foul by S. Ojeleye (drawn by D. Green),10,23
70,1,3:58.0,,M. Chriss enters the game for W. Cauley-Stein,10,23
71,1,3:58.0,,J. Poole enters the game for G. Robinson,10,23
72,1,3:58.0,,Golden State full timeout,10,23
73,1,3:47.0,,M. Chriss makes 2-pt jump shot from 18 ft (assist by D. Russell),10,25
74,1,3:32.0,K. Walker misses 3-pt jump shot from 25 ft,,10,25
75,1,3:30.0,,Defensive rebound by J. Poole,10,25
76,1,3:25.0,,D. Russell misses 3-pt jump shot from 27 ft,10,25
77,1,3:23.0,Defensive rebound by C. Edwards,,10,25
78,1,3:19.0,J. Brown makes 2-pt layup from 3 ft (assist by C. Edwards),,12,25
79,1,3:06.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Green),12,27
80,1,2:50.0,S. Ojeleye makes 2-pt layup from 2 ft (assist by R. Williams),,14,27
81,1,2:31.0,,M. Chriss misses 3-pt jump shot from 25 ft,14,27
82,1,2:29.0,Defensive rebound by J. Brown,,14,27
83,1,2:28.0,Turnover by J. Brown (bad pass; steal by D. Russell),,14,27
84,1,2:20.0,,Shooting foul by J. Brown (drawn by A. Burks),14,27
85,1,2:20.0,,A. Burks makes free throw 1 of 2,14,28
86,1,2:20.0,M. Smart enters the game for J. Brown,,14,28
87,1,2:20.0,J. Tatum enters the game for S. Ojeleye,,14,28
88,1,2:20.0,B. Wanamaker enters the game for K. Walker,,14,28
89,1,2:20.0,,O. Spellman enters the game for D. Green,14,28
90,1,2:20.0,,A. Burks makes free throw 2 of 2,14,29
91,1,2:02.0,B. Wanamaker misses 2-pt jump shot from 5 ft (block by O. Spellman),,14,29
92,1,2:00.0,Offensive rebound by R. Williams,,14,29
93,1,1:57.0,M. Smart makes 3-pt jump shot from 28 ft (assist by R. Williams),,17,29
94,1,1:47.0,,Shooting foul by B. Wanamaker (drawn by D. Russell),17,29
95,1,1:47.0,,Instant Replay (Request: Ruling Stands),17,29
96,1,1:47.0,,D. Russell makes free throw 1 of 2,17,30
97,1,1:47.0,,D. Russell misses free throw 2 of 2,17,30
98,1,1:46.0,Defensive rebound by R. Williams,,17,30
99,1,1:32.0,Shooting foul by D. Russell (drawn by B. Wanamaker),,17,30
100,1,1:32.0,B. Wanamaker makes free throw 1 of 2,,18,30
101,1,1:32.0,B. Wanamaker makes free throw 2 of 2,,19,30
102,1,1:23.0,,A. Burks misses 2-pt layup from 9 ft (block by M. Smart),19,30
103,1,1:21.0,,Offensive rebound by O. Spellman,19,30
104,1,1:15.0,,O. Spellman makes 2-pt layup from 2 ft,19,32
105,1,1:09.0,M. Smart misses 3-pt jump shot from 26 ft,,19,32
106,1,1:07.0,,Defensive rebound by M. Chriss,19,32
107,1,0:58.0,,J. Poole misses 2-pt jump shot from 23 ft,19,32
108,1,0:56.0,Defensive rebound by M. Smart,,19,32
109,1,0:49.0,C. Edwards misses 3-pt jump shot from 23 ft,,19,32
110,1,0:47.0,Offensive rebound by R. Williams,,19,32
111,1,0:44.0,B. Wanamaker makes 2-pt layup from 4 ft (assist by R. Williams),,21,32
112,1,0:32.0,,Turnover by O. Spellman (bad pass; steal by B. Wanamaker),21,32
113,1,0:24.0,Personal foul by A. Burks (drawn by J. Tatum),,21,32
114,1,0:24.0,J. Tatum makes free throw 1 of 2,,22,32
115,1,0:24.0,J. Tatum makes free throw 2 of 2,,23,32
116,1,0:06.0,,D. Russell misses 3-pt jump shot from 31 ft,23,32
117,1,0:03.0,,Offensive rebound by O. Spellman,23,32
118,1,0:00.0,,O. Spellman misses 3-pt jump shot from 39 ft,23,32
119,1,0:00.0,,Offensive rebound by Team,23,32
120,2,11:47.0,,J. Poole misses 3-pt jump shot from 26 ft,23,32
121,2,11:45.0,Defensive rebound by B. Wanamaker,,23,32
122,2,11:30.0,E. Freedom misses 2-pt hook shot from 10 ft,,23,32
123,2,11:29.0,Offensive rebound by M. Smart,,23,32
124,2,11:25.0,C. Edwards misses 2-pt layup from 4 ft,,23,32
125,2,11:25.0,,Defensive rebound by Team,23,32
126,2,11:08.0,,D. Green misses 3-pt jump shot from 27 ft,23,32
127,2,11:06.0,Defensive rebound by E. Freedom,,23,32
128,2,11:04.0,M. Smart misses 3-pt jump shot from 26 ft,,23,32
129,2,11:02.0,,Defensive rebound by J. Poole,23,32
130,2,10:44.0,,Turnover by J. Poole (bad pass; steal by M. Smart),23,32
131,2,10:40.0,J. Tatum makes 2-pt layup from 5 ft (assist by M. Smart),,25,32
132,2,10:40.0,Shooting foul by E. Paschall (drawn by J. Tatum),,25,32
133,2,10:40.0,J. Tatum makes free throw 1 of 1,,26,32
134,2,10:30.0,,A. Burks makes 3-pt jump shot from 28 ft (assist by D. Green),26,35
135,2,10:10.0,Turnover by E. Freedom (3 sec),,26,35
136,2,9:58.0,,E. Paschall makes 2-pt jump shot from 18 ft,26,37
137,2,9:42.0,Shooting foul by A. Burks (drawn by B. Wanamaker),,26,37
138,2,9:42.0,B. Wanamaker makes free throw 1 of 2,,27,37
139,2,9:42.0,G. Williams enters the game for C. Edwards,,27,37
140,2,9:42.0,,G. Robinson enters the game for A. Burks,27,37
141,2,9:42.0,B. Wanamaker makes free throw 2 of 2,,28,37
142,2,9:31.0,,E. Paschall makes 2-pt layup from 2 ft,28,39
143,2,9:23.0,J. Tatum makes 3-pt jump shot from 27 ft,,31,39
144,2,8:56.0,,E. Paschall misses 2-pt layup from 3 ft,31,39
145,2,8:55.0,Defensive rebound by G. Williams,,31,39
146,2,8:51.0,J. Tatum misses 3-pt jump shot from 28 ft,,31,39
147,2,8:51.0,,Defensive rebound by J. Poole,31,39
148,2,8:29.0,,J. Poole misses 3-pt jump shot from 27 ft,31,39
149,2,8:27.0,Defensive rebound by E. Freedom,,31,39
150,2,8:25.0,J. Tatum makes 2-pt jump shot from 13 ft,,33,39
151,2,8:25.0,,Golden State full timeout,33,39
152,2,8:25.0,,A. Burks enters the game for J. Poole,33,39
153,2,8:12.0,,A. Burks makes 2-pt layup from 3 ft (assist by D. Green),33,41
154,2,7:56.0,G. Williams makes 2-pt hook shot from 3 ft (assist by E. Freedom),,35,41
155,2,7:37.0,,Personal foul by J. Tatum (drawn by M. Chriss),35,41
156,2,7:30.0,,G. Robinson misses 2-pt jump shot from 17 ft,35,41
157,2,7:29.0,Defensive rebound by E. Freedom,,35,41
158,2,7:22.0,B. Wanamaker misses 2-pt jump shot from 19 ft,,35,41
159,2,7:20.0,,Defensive rebound by E. Paschall,35,41
160,2,7:11.0,,E. Paschall misses 2-pt jump shot from 6 ft (block by E. Freedom),35,41
161,2,7:09.0,Defensive rebound by J. Tatum,,35,41
162,2,7:02.0,M. Smart makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),,38,41
163,2,6:51.0,,Turnover by M. Chriss (bad pass; steal by J. Tatum),38,41
164,2,6:39.0,J. Tatum makes 2-pt dunk from 2 ft,,40,41
165,2,6:39.0,,Golden State full timeout,40,41
166,2,6:39.0,,W. Cauley-Stein enters the game for M. Chriss,40,41
167,2,6:39.0,,D. Russell enters the game for D. Green,40,41
168,2,6:21.0,,E. Paschall misses 3-pt jump shot from 26 ft,40,41
169,2,6:19.0,Defensive rebound by J. Tatum,,40,41
170,2,6:13.0,J. Tatum misses 3-pt jump shot from 28 ft,,40,41
171,2,6:10.0,,Defensive rebound by Team,40,41
172,2,6:10.0,J. Brown enters the game for E. Freedom,,40,41
173,2,6:10.0,K. Walker enters the game for M. Smart,,40,41
174,2,6:10.0,R. Williams enters the game for J. Tatum,,40,41
175,2,5:58.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by A. Burks),40,43
176,2,5:35.0,J. Brown makes 2-pt layup from 3 ft (assist by B. Wanamaker),,42,43
177,2,5:18.0,,Personal foul by J. Brown (drawn by E. Paschall),42,43
178,2,5:10.0,,E. Paschall makes 2-pt layup from 4 ft (assist by D. Russell),42,45
179,2,4:52.0,Turnover by J. Brown (palming),,42,45
180,2,4:43.0,,Turnover by D. Russell (bad pass; steal by J. Brown),42,45
181,2,4:26.0,K. Walker misses 3-pt jump shot from 26 ft,,42,45
182,2,4:24.0,,Defensive rebound by A. Burks,42,45
183,2,4:09.0,,E. Paschall makes 2-pt layup from 2 ft,42,47
184,2,3:50.0,Turnover by B. Wanamaker (bad pass; steal by G. Robinson),,42,47
185,2,3:46.0,,Turnover by D. Russell (bad pass; steal by G. Williams),42,47
186,2,3:38.0,B. Wanamaker makes 2-pt layup from 3 ft (assist by K. Walker),,44,47
187,2,3:16.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,44,47
188,2,3:14.0,Defensive rebound by K. Walker,,44,47
189,2,3:09.0,K. Walker makes 3-pt jump shot from 28 ft,,47,47
190,2,2:44.0,,G. Robinson misses 2-pt jump shot from 13 ft,47,47
191,2,2:42.0,Defensive rebound by R. Williams,,47,47
192,2,2:36.0,Personal foul by D. Russell (drawn by J. Brown),,47,47
193,2,2:36.0,M. Smart enters the game for B. Wanamaker,,47,47
194,2,2:36.0,J. Tatum enters the game for G. Williams,,47,47
195,2,2:36.0,D. Theis enters the game for R. Williams,,47,47
196,2,2:36.0,,K. Bowman enters the game for A. Burks,47,47
197,2,2:36.0,,D. Green enters the game for G. Robinson,47,47
198,2,2:32.0,Shooting foul by K. Bowman (drawn by K. Walker),,47,47
199,2,2:32.0,K. Walker makes free throw 1 of 3,,48,47
200,2,2:32.0,K. Walker makes free throw 2 of 3,,49,47
201,2,2:32.0,K. Walker makes free throw 3 of 3,,50,47
202,2,2:20.0,,D. Green makes 2-pt jump shot from 3 ft (assist by D. Russell),50,49
203,2,1:58.0,K. Walker misses 2-pt jump shot from 10 ft,,50,49
204,2,1:56.0,,Defensive rebound by W. Cauley-Stein,50,49
205,2,1:52.0,,Turnover by D. Russell (bad pass),50,49
206,2,1:38.0,J. Tatum makes 2-pt jump shot from 14 ft,,52,49
207,2,1:09.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Russell),52,51
208,2,0:55.0,K. Walker misses 2-pt jump shot from 11 ft,,52,51
209,2,0:53.0,,Defensive rebound by W. Cauley-Stein,52,51
210,2,0:49.0,,K. Bowman misses 3-pt jump shot from 28 ft,52,51
211,2,0:43.0,Defensive rebound by K. Walker,,52,51
212,2,0:40.0,J. Tatum misses 3-pt jump shot from 23 ft,,52,51
213,2,0:38.0,,Defensive rebound by E. Paschall,52,51
214,2,0:30.0,,Turnover by D. Russell (bad pass; steal by D. Theis),52,51
215,2,0:22.0,J. Brown misses 2-pt layup from 3 ft,,52,51
216,2,0:20.0,,Defensive rebound by D. Green,52,51
217,2,0:04.0,,D. Green misses 3-pt jump shot from 27 ft,52,51
218,2,0:02.0,Defensive rebound by K. Walker,,52,51
219,2,0:00.0,K. Walker misses 3-pt jump shot from 67 ft,,52,51
220,2,0:00.0,Offensive rebound by Team,,52,51
221,3,11:47.0,,E. Paschall misses 2-pt jump shot from 23 ft,52,51
222,3,11:45.0,Defensive rebound by J. Tatum,,52,51
223,3,11:28.0,D. Theis makes 2-pt layup from 3 ft (assist by K. Walker),,54,51
224,3,11:28.0,Shooting foul by D. Russell (drawn by D. Theis),,54,51
225,3,11:28.0,D. Theis misses free throw 1 of 1,,54,51
226,3,11:26.0,,Defensive rebound by E. Paschall,54,51
227,3,11:03.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Russell),54,53
228,3,10:46.0,Personal foul by G. Robinson (drawn by D. Theis),,54,53
229,3,10:41.0,J. Brown misses 2-pt layup from 3 ft,,54,53
230,3,10:40.0,Offensive rebound by J. Brown,,54,53
231,3,10:37.0,J. Brown makes 2-pt layup at rim,,56,53
232,3,10:32.0,,G. Robinson misses 3-pt jump shot from 24 ft,56,53
233,3,10:30.0,,Offensive rebound by W. Cauley-Stein,56,53
234,3,10:24.0,,Turnover by D. Russell (bad pass; steal by J. Brown),56,53
235,3,10:18.0,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Brown),,59,53
236,3,10:00.0,,Turnover by E. Paschall (bad pass; steal by K. Walker),59,53
237,3,9:56.0,K. Walker misses 3-pt jump shot from 25 ft,,59,53
238,3,9:54.0,,Defensive rebound by D. Green,59,53
239,3,9:41.0,,E. Paschall misses 2-pt layup from 6 ft,59,53
240,3,9:40.0,,Offensive rebound by Team,59,53
241,3,9:40.0,Loose ball foul by J. Brown (drawn by G. Robinson),,59,53
242,3,9:37.0,,D. Russell misses 3-pt jump shot from 27 ft,59,53
243,3,9:35.0,Defensive rebound by J. Brown,,59,53
244,3,9:19.0,K. Walker misses 3-pt jump shot from 26 ft,,59,53
245,3,9:17.0,,Defensive rebound by E. Paschall,59,53
246,3,9:14.0,,Shooting foul by K. Walker (drawn by E. Paschall),59,53
247,3,9:14.0,,E. Paschall makes free throw 1 of 2,59,54
248,3,9:14.0,,E. Paschall misses free throw 2 of 2,59,54
249,3,9:12.0,Defensive rebound by J. Brown,,59,54
250,3,8:57.0,M. Smart misses 3-pt jump shot from 27 ft,,59,54
251,3,8:55.0,,Defensive rebound by E. Paschall,59,54
252,3,8:46.0,,G. Robinson misses 2-pt jump shot from 16 ft,59,54
253,3,8:45.0,Defensive rebound by J. Brown,,59,54
254,3,8:38.0,D. Theis makes 2-pt dunk from 1 ft (assist by J. Brown),,61,54
255,3,8:31.0,,Turnover by D. Russell (bad pass; steal by J. Brown),61,54
256,3,8:25.0,J. Brown misses 2-pt layup from 1 ft,,61,54
257,3,8:24.0,,Defensive rebound by E. Paschall,61,54
258,3,8:24.0,,Golden State full timeout,61,54
259,3,8:24.0,,Instant Replay (Challenge: Ruling Stands),61,54
260,3,8:10.0,,Turnover by D. Russell (bad pass; steal by D. Theis),61,54
261,3,8:04.0,D. Theis misses 3-pt jump shot from 25 ft,,61,54
262,3,8:02.0,,Defensive rebound by E. Paschall,61,54
263,3,7:47.0,,Turnover by D. Russell (bad pass),61,54
264,3,7:28.0,Turnover by K. Walker (bad pass; steal by D. Green),,61,54
265,3,7:25.0,,Shooting foul by D. Theis (drawn by G. Robinson),61,54
266,3,7:25.0,,G. Robinson makes free throw 1 of 2,61,55
267,3,7:25.0,,G. Robinson makes free throw 2 of 2,61,56
268,3,7:10.0,D. Theis misses 2-pt jump shot from 8 ft (block by W. Cauley-Stein),,61,56
269,3,7:08.0,,Defensive rebound by W. Cauley-Stein,61,56
270,3,7:05.0,,Shooting foul by D. Theis (drawn by E. Paschall),61,56
271,3,7:05.0,,E. Paschall makes free throw 1 of 2,61,57
272,3,7:05.0,E. Freedom enters the game for D. Theis,,61,57
273,3,7:05.0,,E. Paschall misses free throw 2 of 2,61,57
274,3,7:04.0,Defensive rebound by J. Tatum,,61,57
275,3,6:50.0,J. Tatum misses 3-pt jump shot from 25 ft,,61,57
276,3,6:48.0,,Defensive rebound by D. Green,61,57
277,3,6:41.0,,Turnover by D. Green (traveling),61,57
278,3,6:23.0,J. Brown makes 3-pt jump shot from 25 ft (assist by M. Smart),,64,57
279,3,6:04.0,,D. Russell makes 2-pt layup from 7 ft (assist by E. Paschall),64,59
280,3,5:59.0,J. Brown misses 2-pt jump shot from 18 ft (block by D. Russell),,64,59
281,3,5:57.0,,Defensive rebound by W. Cauley-Stein,64,59
282,3,5:46.0,,Turnover by D. Russell (bad pass; steal by M. Smart),64,59
283,3,5:38.0,J. Tatum misses 2-pt layup from 2 ft,,64,59
284,3,5:37.0,,Defensive rebound by G. Robinson,64,59
285,3,5:37.0,,K. Bowman enters the game for G. Robinson,64,59
286,3,5:37.0,,J. Poole enters the game for D. Russell,64,59
287,3,5:23.0,,Turnover by W. Cauley-Stein (out of bounds lost ball),64,59
288,3,5:23.0,C. Edwards enters the game for M. Smart,,64,59
289,3,5:23.0,G. Williams enters the game for J. Tatum,,64,59
290,3,5:05.0,Turnover by E. Freedom (lost ball; steal by D. Green),,64,59
291,3,5:02.0,,Offensive foul by K. Bowman (drawn by K. Walker),64,59
292,3,5:02.0,,Turnover by K. Bowman (offensive foul),64,59
293,3,5:02.0,,A. Burks enters the game for D. Green,64,59
294,3,5:02.0,Boston full timeout,,64,59
295,3,5:02.0,,M. Chriss enters the game for W. Cauley-Stein,64,59
296,3,4:49.0,Turnover by G. Williams (bad pass; steal by K. Bowman),,64,59
297,3,4:46.0,,K. Bowman makes 2-pt dunk from 2 ft,64,61
298,3,4:30.0,C. Edwards misses 2-pt layup from 6 ft,,64,61
299,3,4:28.0,,Defensive rebound by M. Chriss,64,61
300,3,4:17.0,,Shooting foul by E. Freedom (drawn by A. Burks),64,61
301,3,4:17.0,,A. Burks makes free throw 1 of 2,64,62
302,3,4:17.0,,A. Burks makes free throw 2 of 2,64,63
303,3,3:59.0,E. Freedom makes 2-pt hook shot from 7 ft,,66,63
304,3,3:34.0,,Shooting foul by E. Freedom (drawn by A. Burks),66,63
305,3,3:34.0,,A. Burks makes free throw 1 of 2,66,64
306,3,3:34.0,,A. Burks makes free throw 2 of 2,66,65
307,3,3:19.0,J. Brown misses 2-pt jump shot from 11 ft,,66,65
308,3,3:17.0,Offensive rebound by E. Freedom,,66,65
309,3,3:14.0,E. Freedom makes 2-pt layup from 3 ft,,68,65
310,3,3:03.0,,J. Poole makes 2-pt jump shot from 20 ft,68,67
311,3,2:41.0,J. Brown makes 3-pt jump shot from 26 ft (assist by K. Walker),,71,67
312,3,2:21.0,,E. Paschall misses 3-pt jump shot from 26 ft,71,67
313,3,2:19.0,Defensive rebound by E. Freedom,,71,67
314,3,2:11.0,J. Brown makes 3-pt jump shot from 23 ft (assist by C. Edwards),,74,67
315,3,1:49.0,,K. Bowman misses 2-pt layup from 4 ft,74,67
316,3,1:48.0,Defensive rebound by G. Williams,,74,67
317,3,1:44.0,Offensive foul by G. Williams (drawn by K. Bowman),,74,67
318,3,1:44.0,Turnover by G. Williams (offensive foul),,74,67
319,3,1:44.0,B. Wanamaker enters the game for K. Walker,,74,67
320,3,1:44.0,,O. Spellman enters the game for E. Paschall,74,67
321,3,1:26.0,,Personal foul by C. Edwards (drawn by O. Spellman),74,67
322,3,1:26.0,,O. Spellman makes free throw 1 of 2,74,68
323,3,1:26.0,J. Tatum enters the game for E. Freedom,,74,68
324,3,1:26.0,,G. Robinson enters the game for M. Chriss,74,68
325,3,1:26.0,,O. Spellman makes free throw 2 of 2,74,69
326,3,1:12.0,J. Brown makes 2-pt jump shot from 12 ft (assist by G. Williams),,76,69
327,3,0:45.0,,J. Poole misses 3-pt jump shot from 30 ft,76,69
328,3,0:43.0,,Offensive rebound by O. Spellman,76,69
329,3,0:38.0,,K. Bowman misses 2-pt jump shot from 7 ft,76,69
330,3,0:36.0,Defensive rebound by G. Williams,,76,69
331,3,0:35.0,Turnover by G. Williams (bad pass; steal by J. Poole),,76,69
332,3,0:35.0,,Personal foul by J. Tatum (drawn by J. Poole),76,69
333,3,0:35.0,,J. Poole makes free throw 1 of 2,76,70
334,3,0:35.0,,J. Poole makes free throw 2 of 2,76,71
335,3,0:27.0,J. Tatum misses 2-pt layup from 9 ft,,76,71
336,3,0:26.0,Offensive rebound by J. Tatum,,76,71
337,3,0:21.0,J. Tatum misses 2-pt layup at rim,,76,71
338,3,0:20.0,,Defensive rebound by O. Spellman,76,71
339,3,0:03.0,,J. Poole misses 2-pt layup from 7 ft,76,71
340,3,0:03.0,,Offensive rebound by O. Spellman,76,71
341,3,0:03.0,,O. Spellman misses 2-pt layup from 6 ft,76,71
342,3,0:01.0,,Offensive rebound by K. Bowman,76,71
343,3,0:00.0,,K. Bowman misses 2-pt jump shot from 21 ft,76,71
344,3,0:00.0,,Offensive rebound by Team,76,71
345,4,11:52.0,Turnover by M. Smart (traveling),,76,71
346,4,11:39.0,,A. Burks makes 2-pt layup from 4 ft,76,73
347,4,11:23.0,Turnover by J. Tatum (bad pass),,76,73
348,4,11:09.0,,Shooting foul by M. Smart (drawn by A. Burks),76,73
349,4,11:09.0,,A. Burks makes free throw 1 of 2,76,74
350,4,11:09.0,,A. Burks misses free throw 2 of 2,76,74
351,4,11:07.0,Defensive rebound by D. Theis,,76,74
352,4,11:07.0,J. Tatum misses 3-pt jump shot from 26 ft,,76,74
353,4,10:49.0,,Defensive rebound by J. Poole,76,74
354,4,10:46.0,,Shooting foul by G. Williams (drawn by D. Green),76,74
355,4,10:46.0,,D. Green makes free throw 1 of 2,76,75
356,4,10:46.0,,D. Green makes free throw 2 of 2,76,76
357,4,10:41.0,Personal foul by J. Poole (drawn by M. Smart),,76,76
358,4,10:33.0,Personal foul by J. Poole (drawn by M. Smart),,76,76
359,4,10:27.0,Shooting foul by A. Burks (drawn by B. Wanamaker),,76,76
360,4,10:27.0,B. Wanamaker makes free throw 1 of 2,,77,76
361,4,10:27.0,B. Wanamaker misses free throw 2 of 2,,77,76
362,4,10:23.0,,Defensive rebound by G. Robinson,77,76
363,4,10:09.0,,Shooting foul by D. Theis (drawn by A. Burks),77,76
364,4,10:09.0,,A. Burks makes free throw 1 of 2,77,77
365,4,10:09.0,E. Freedom enters the game for D. Theis,,77,77
366,4,10:09.0,,A. Burks makes free throw 2 of 2,77,78
367,4,9:56.0,M. Smart makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),,80,78
368,4,9:42.0,,O. Spellman misses 2-pt jump shot from 8 ft (block by E. Freedom),80,78
369,4,9:41.0,,Offensive rebound by O. Spellman,80,78
370,4,9:41.0,,Shooting foul by E. Freedom (drawn by O. Spellman),80,78
371,4,9:41.0,,O. Spellman makes free throw 1 of 2,80,79
372,4,9:41.0,,O. Spellman makes free throw 2 of 2,80,80
373,4,9:33.0,Turnover by B. Wanamaker (lost ball; steal by A. Burks),,80,80
374,4,9:29.0,,A. Burks makes 2-pt layup from 4 ft,80,82
375,4,9:12.0,M. Smart misses 2-pt layup from 5 ft,,80,82
376,4,9:11.0,Offensive rebound by M. Smart,,80,82
377,4,9:08.0,M. Smart misses 2-pt layup from 8 ft,,80,82
378,4,9:07.0,,Defensive rebound by D. Green,80,82
379,4,8:54.0,,G. Robinson misses 2-pt jump shot from 8 ft,80,82
380,4,8:52.0,,Offensive rebound by G. Robinson,80,82
381,4,8:52.0,,G. Robinson makes 2-pt layup from 1 ft,80,84
382,4,8:52.0,Boston full timeout,,80,84
383,4,8:52.0,K. Walker enters the game for G. Williams,,80,84
384,4,8:34.0,J. Tatum misses 2-pt jump shot from 12 ft,,80,84
385,4,8:32.0,Offensive rebound by J. Tatum,,80,84
386,4,8:24.0,K. Walker makes 3-pt jump shot from 24 ft,,83,84
387,4,8:22.0,Violation by Team (delay of game),,83,84
388,4,8:12.0,,Turnover by D. Green (bad pass),83,84
