,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MILWAUKEE_ACTION,LA LAKERS_SCORE,MILWAUKEE_SCORE
56,1,6:01.0,,S. Brown enters the game for D. DiVincenzo,10,11
57,1,6:01.0,,G. Hill enters the game for W. Matthews,10,11
58,1,5:39.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),10,14
59,1,5:23.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by L. James),,12,14
60,1,5:18.0,,Personal foul by J. McGee (drawn by G. Hill),12,14
61,1,5:18.0,A. Bradley enters the game for K. Caldwell-Pope,,12,14
62,1,5:18.0,,E. İlyasova enters the game for G. Antetokounmpo,12,14
63,1,5:12.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by K. Middleton),12,17
64,1,4:45.0,J. McGee makes 2-pt dunk from 2 ft (assist by A. Davis),,14,17
65,1,4:20.0,,Turnover by E. İlyasova (bad pass; steal by A. Davis),14,17
66,1,4:13.0,Turnover by L. James (lost ball; steal by S. Brown),,14,17
67,1,4:06.0,,S. Brown misses 2-pt layup from 3 ft,14,17
68,1,4:03.0,Defensive rebound by A. Bradley,,14,17
69,1,4:01.0,Shooting foul by B. Lopez (drawn by A. Davis),,14,17
70,1,4:01.0,A. Davis makes free throw 1 of 2,,15,17
71,1,4:01.0,A. Caruso enters the game for D. Green,,15,17
72,1,4:01.0,R. Rondo enters the game for L. James,,15,17
73,1,4:01.0,,P. Connaughton enters the game for B. Lopez,15,17
74,1,4:01.0,,R. Lopez enters the game for K. Middleton,15,17
75,1,4:01.0,A. Davis misses free throw 2 of 2,,15,17
76,1,4:00.0,Offensive rebound by Team,,15,17
77,1,3:44.0,A. Bradley misses 2-pt jump shot from 13 ft (block by P. Connaughton),,15,17
78,1,3:43.0,Offensive rebound by A. Davis,,15,17
79,1,3:43.0,A. Davis misses 3-pt jump shot from 23 ft,,15,17
80,1,3:43.0,,Defensive rebound by Team,15,17
81,1,3:30.0,,Shooting foul by A. Bradley (drawn by P. Connaughton),15,17
82,1,3:30.0,,P. Connaughton misses free throw 1 of 2,15,17
83,1,3:30.0,,Offensive rebound by Team,15,17
84,1,3:30.0,J. Dudley enters the game for J. McGee,,15,17
85,1,3:30.0,,P. Connaughton misses free throw 2 of 2,15,17
86,1,3:29.0,Defensive rebound by Team,,15,17
87,1,3:12.0,Turnover by J. Dudley (bad pass; steal by S. Brown),,15,17
88,1,2:59.0,,Personal foul by J. Dudley (drawn by R. Lopez),15,17
89,1,2:59.0,LA Lakers full timeout,,15,17
90,1,2:42.0,,R. Lopez misses 2-pt jump shot from 6 ft,15,17
91,1,2:40.0,,Offensive rebound by E. İlyasova,15,17
92,1,2:37.0,,G. Hill makes 2-pt layup from 1 ft (assist by E. İlyasova),15,19
93,1,2:18.0,A. Davis misses 2-pt layup from 3 ft,,15,19
94,1,2:16.0,,Defensive rebound by E. İlyasova,15,19
95,1,2:12.0,,S. Brown misses 3-pt jump shot from 27 ft,15,19
96,1,2:09.0,Defensive rebound by A. Bradley,,15,19
97,1,1:54.0,Turnover by A. Bradley (out of bounds lost ball),,15,19
98,1,1:54.0,,G. Antetokounmpo enters the game for S. Brown,15,19
99,1,1:54.0,,K. Korver enters the game for E. İlyasova,15,19
100,1,1:36.0,,G. Hill misses 3-pt jump shot from 24 ft,15,19
101,1,1:33.0,,Offensive rebound by P. Connaughton,15,19
102,1,1:28.0,,Turnover by G. Antetokounmpo (traveling),15,19
103,1,1:28.0,,E. İlyasova enters the game for R. Lopez,15,19
104,1,1:14.0,R. Rondo misses 3-pt jump shot from 24 ft,,15,19
105,1,1:10.0,,Defensive rebound by G. Antetokounmpo,15,19
106,1,1:07.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),15,21
107,1,0:44.0,A. Davis makes 2-pt jump shot from 9 ft (assist by R. Rondo),,17,21
108,1,0:30.0,,Personal foul by J. Dudley (drawn by G. Hill),17,21
109,1,0:30.0,,G. Hill makes free throw 1 of 2,17,22
110,1,0:30.0,,K. Middleton enters the game for E. İlyasova,17,22
111,1,0:30.0,,G. Hill makes free throw 2 of 2,17,23
112,1,0:23.0,A. Davis misses 2-pt dunk from 3 ft,,17,23
113,1,0:18.0,,Defensive rebound by K. Middleton,17,23
114,1,0:00.0,,P. Connaughton misses 2-pt jump shot from 17 ft (block by A. Davis),17,23
115,1,0:00.0,,Offensive rebound by Team,17,23
116,2,11:37.0,,K. Middleton makes 2-pt layup from 2 ft (assist by G. Hill),17,25
117,2,11:22.0,D. Howard misses 2-pt hook shot from 6 ft,,17,25
118,2,11:19.0,,Defensive rebound by G. Antetokounmpo,17,25
119,2,11:13.0,,G. Antetokounmpo misses 2-pt layup at rim,17,25
120,2,11:08.0,,Offensive rebound by G. Antetokounmpo,17,25
121,2,11:08.0,,G. Antetokounmpo makes 2-pt layup at rim,17,27
122,2,11:01.0,L. James misses 2-pt jump shot from 18 ft,,17,27
123,2,10:58.0,Offensive rebound by D. Howard,,17,27
124,2,10:44.0,Turnover by A. Bradley (bad pass; steal by K. Korver),,17,27
125,2,10:31.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,17,29
126,2,10:31.0,LA Lakers full timeout,,17,29
127,2,10:31.0,,D. DiVincenzo enters the game for G. Hill,17,29
128,2,10:12.0,L. James makes 3-pt jump shot from 25 ft,,20,29
129,2,9:55.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,20,29
130,2,9:55.0,Defensive rebound by Team,,20,29
131,2,9:38.0,R. Rondo misses 2-pt layup from 4 ft (block by B. Lopez),,20,29
132,2,9:34.0,,Defensive rebound by G. Antetokounmpo,20,29
133,2,9:29.0,,B. Lopez misses 3-pt jump shot from 26 ft,20,29
134,2,9:26.0,Defensive rebound by L. James,,20,29
135,2,9:20.0,L. James makes 2-pt layup from 2 ft,,22,29
136,2,9:08.0,,G. Antetokounmpo makes 3-pt jump shot from 29 ft (assist by D. DiVincenzo),22,32
137,2,8:58.0,Turnover by R. Rondo (bad pass; steal by B. Lopez),,22,32
138,2,8:44.0,,Shooting foul by L. James (drawn by K. Korver),22,32
139,2,8:44.0,,K. Korver makes free throw 1 of 3,22,33
140,2,8:44.0,,K. Korver makes free throw 2 of 3,22,34
141,2,8:44.0,K. Caldwell-Pope enters the game for A. Bradley,,22,34
142,2,8:44.0,D. Green enters the game for R. Rondo,,22,34
143,2,8:44.0,,K. Korver makes free throw 3 of 3,22,35
144,2,8:23.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,22,35
145,2,8:20.0,,Defensive rebound by G. Antetokounmpo,22,35
146,2,8:17.0,,Personal foul by A. Caruso (drawn by G. Antetokounmpo),22,35
147,2,8:17.0,,W. Matthews enters the game for G. Antetokounmpo,22,35
148,2,8:11.0,,K. Middleton makes 2-pt jump shot from 15 ft,22,37
149,2,8:00.0,Personal foul by D. DiVincenzo (drawn by D. Howard),,22,37
150,2,7:52.0,L. James misses 2-pt layup from 2 ft,,22,37
151,2,7:52.0,Offensive rebound by D. Howard,,22,37
152,2,7:52.0,D. Howard makes 2-pt layup from 1 ft,,24,37
153,2,7:52.0,Shooting foul by K. Middleton (drawn by D. Howard),,24,37
154,2,7:52.0,D. Howard misses free throw 1 of 1,,24,37
155,2,7:49.0,,Defensive rebound by W. Matthews,24,37
156,2,7:34.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. DiVincenzo),24,40
157,2,7:14.0,A. Caruso misses 3-pt jump shot from 28 ft,,24,40
158,2,7:12.0,,Defensive rebound by D. DiVincenzo,24,40
159,2,7:08.0,,K. Middleton makes 3-pt jump shot from 26 ft (assist by D. DiVincenzo),24,43
160,2,7:08.0,LA Lakers full timeout,,24,43
161,2,7:08.0,A. Davis enters the game for A. Caruso,,24,43
162,2,7:08.0,,E. İlyasova enters the game for K. Korver,24,43
163,2,6:49.0,Shooting foul by E. İlyasova (drawn by A. Davis),,24,43
164,2,6:49.0,A. Davis makes free throw 1 of 2,,25,43
165,2,6:49.0,A. Davis makes free throw 2 of 2,,26,43
166,2,6:40.0,,B. Lopez makes 2-pt dunk from 2 ft (assist by E. İlyasova),26,45
167,2,6:29.0,L. James makes 2-pt layup from 1 ft,,28,45
168,2,6:14.0,,E. İlyasova makes 2-pt dunk from 3 ft (assist by W. Matthews),28,47
169,2,6:08.0,Offensive foul by D. Howard (drawn by W. Matthews),,28,47
170,2,6:08.0,Turnover by D. Howard (offensive foul),,28,47
171,2,5:58.0,,Shooting foul by A. Davis (drawn by B. Lopez),28,47
172,2,5:58.0,,B. Lopez makes free throw 1 of 2,28,48
173,2,5:58.0,,B. Lopez makes free throw 2 of 2,28,49
174,2,5:46.0,Turnover by A. Davis (lost ball; steal by E. İlyasova),,28,49
175,2,5:38.0,,D. DiVincenzo misses 3-pt jump shot from 24 ft,28,49
176,2,5:37.0,Defensive rebound by D. Howard,,28,49
177,2,5:37.0,Personal foul by D. DiVincenzo (drawn by L. James),,28,49
178,2,5:37.0,T. Daniels enters the game for D. Howard,,28,49
179,2,5:37.0,R. Rondo enters the game for L. James,,28,49
180,2,5:37.0,,G. Antetokounmpo enters the game for B. Lopez,28,49
181,2,5:37.0,,S. Brown enters the game for K. Middleton,28,49
182,2,5:26.0,Turnover by R. Rondo (bad pass; steal by D. DiVincenzo),,28,49
183,2,5:18.0,,Turnover by S. Brown (bad pass; steal by K. Caldwell-Pope),28,49
184,2,5:16.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,30,49
185,2,4:59.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft,30,51
186,2,4:46.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by A. Davis),,33,51
187,2,4:31.0,,S. Brown makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),33,54
188,2,4:09.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),,36,54
189,2,3:55.0,,W. Matthews misses 3-pt jump shot from 26 ft,36,54
190,2,3:52.0,Defensive rebound by R. Rondo,,36,54
191,2,3:48.0,R. Rondo makes 2-pt layup from 3 ft,,38,54
192,2,3:48.0,,Violation by Team (def goaltending),38,54
193,2,3:38.0,,Turnover by D. DiVincenzo (bad pass; steal by R. Rondo),38,54
194,2,3:30.0,T. Daniels misses 3-pt jump shot from 23 ft,,38,54
195,2,3:26.0,Offensive rebound by D. Green,,38,54
196,2,3:26.0,D. Green makes 3-pt jump shot from 23 ft,,41,54
197,2,3:26.0,Shooting foul by D. DiVincenzo (drawn by D. Green),,41,54
198,2,3:26.0,,P. Connaughton enters the game for D. DiVincenzo,41,54
199,2,3:26.0,,G. Hill enters the game for E. İlyasova,41,54
200,2,3:26.0,D. Green misses free throw 1 of 1,,41,54
201,2,3:24.0,,Defensive rebound by G. Antetokounmpo,41,54
202,2,3:01.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by W. Matthews),41,57
203,2,2:49.0,A. Davis misses 2-pt layup from 3 ft,,41,57
204,2,2:42.0,Offensive rebound by A. Davis,,41,57
205,2,2:42.0,A. Davis makes 2-pt dunk from 1 ft,,43,57
206,2,2:36.0,,Shooting foul by R. Rondo (drawn by G. Antetokounmpo),43,57
207,2,2:36.0,,G. Antetokounmpo misses free throw 1 of 2,43,57
208,2,2:36.0,,Offensive rebound by Team,43,57
209,2,2:36.0,L. James enters the game for T. Daniels,,43,57
210,2,2:36.0,,K. Middleton enters the game for S. Brown,43,57
211,2,2:36.0,,G. Antetokounmpo makes free throw 2 of 2,43,58
212,2,2:29.0,Turnover by R. Rondo (bad pass),,43,58
213,2,2:25.0,,Personal foul by R. Rondo (drawn by G. Antetokounmpo),43,58
214,2,2:25.0,,G. Antetokounmpo makes free throw 1 of 2,43,59
215,2,2:25.0,,G. Antetokounmpo misses free throw 2 of 2,43,59
216,2,2:23.0,Defensive rebound by L. James,,43,59
217,2,2:17.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,43,59
218,2,2:13.0,,Defensive rebound by Team,43,59
219,2,2:13.0,,Technical foul by F. Vogel,43,59
220,2,2:13.0,,K. Middleton makes technical free throw,43,60
221,2,1:56.0,,Personal foul by A. Davis (drawn by G. Hill),43,60
222,2,1:56.0,,G. Hill makes free throw 1 of 2,43,61
223,2,1:56.0,,G. Hill makes free throw 2 of 2,43,62
224,2,1:50.0,A. Davis misses 3-pt jump shot from 27 ft,,43,62
225,2,1:46.0,,Defensive rebound by K. Middleton,43,62
226,2,1:43.0,,Offensive foul by K. Middleton (drawn by D. Green),43,62
227,2,1:43.0,,Turnover by K. Middleton (offensive foul),43,62
228,2,1:43.0,,S. Brown enters the game for K. Middleton,43,62
229,2,1:37.0,L. James makes 2-pt layup from 1 ft,,45,62
230,2,1:15.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),45,65
231,2,0:52.0,D. Green misses 3-pt jump shot from 25 ft,,45,65
232,2,0:51.0,Offensive rebound by Team,,45,65
233,2,0:48.0,D. Green misses 2-pt jump shot from 18 ft,,45,65
234,2,0:44.0,,Defensive rebound by W. Matthews,45,65
235,2,0:28.0,,G. Hill misses 3-pt jump shot from 23 ft,45,65
236,2,0:25.0,Defensive rebound by L. James,,45,65
237,2,0:20.0,Shooting foul by G. Antetokounmpo (drawn by A. Davis),,45,65
238,2,0:20.0,A. Davis makes free throw 1 of 2,,46,65
239,2,0:20.0,A. Bradley enters the game for L. James,,46,65
240,2,0:20.0,A. Caruso enters the game for R. Rondo,,46,65
241,2,0:20.0,,K. Korver enters the game for P. Connaughton,46,65
242,2,0:20.0,A. Davis misses free throw 2 of 2,,46,65
243,2,0:18.0,,Defensive rebound by G. Antetokounmpo,46,65
244,2,0:02.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by D. Green),46,65
245,2,0:01.0,Defensive rebound by Team,,46,65
246,2,0:01.0,L. James enters the game for A. Caruso,,46,65
247,2,0:01.0,R. Rondo enters the game for A. Davis,,46,65
248,2,0:01.0,,P. Connaughton enters the game for G. Antetokounmpo,46,65
249,2,0:01.0,,E. İlyasova enters the game for W. Matthews,46,65
250,2,0:00.0,Turnover by R. Rondo (bad pass; steal by E. İlyasova),,46,65
251,3,11:50.0,,Offensive foul by W. Matthews (drawn by A. Davis),46,65
252,3,11:50.0,,Turnover by W. Matthews (offensive foul),46,65
253,3,11:39.0,L. James misses 2-pt jump shot from 22 ft,,46,65
254,3,11:34.0,Offensive rebound by J. McGee,,46,65
255,3,11:32.0,Turnover by J. McGee (bad pass; steal by B. Lopez),,46,65
256,3,11:25.0,,W. Matthews misses 3-pt jump shot from 28 ft,46,65
257,3,11:22.0,Defensive rebound by A. Davis,,46,65
258,3,11:18.0,D. Green makes 3-pt jump shot from 26 ft (assist by A. Davis),,49,65
259,3,10:54.0,,Personal foul by K. Caldwell-Pope (drawn by D. DiVincenzo),49,65
260,3,10:46.0,,D. DiVincenzo misses 2-pt jump shot from 7 ft,49,65
261,3,10:44.0,Defensive rebound by A. Davis,,49,65
262,3,10:28.0,Shooting foul by K. Middleton (drawn by K. Caldwell-Pope),,49,65
263,3,10:28.0,K. Caldwell-Pope makes free throw 1 of 2,,50,65
264,3,10:28.0,K. Caldwell-Pope makes free throw 2 of 2,,51,65
265,3,10:16.0,,Offensive foul by G. Antetokounmpo (drawn by L. James),51,65
266,3,10:16.0,,Turnover by G. Antetokounmpo (offensive foul),51,65
267,3,10:16.0,,G. Hill enters the game for K. Middleton,51,65
268,3,9:57.0,A. Davis misses 3-pt jump shot from 25 ft,,51,65
269,3,9:54.0,,Defensive rebound by D. DiVincenzo,51,65
270,3,9:52.0,,Shooting foul by L. James (drawn by G. Antetokounmpo),51,65
271,3,9:52.0,,G. Antetokounmpo misses free throw 1 of 2,51,65
272,3,9:52.0,,Offensive rebound by Team,51,65
273,3,9:52.0,,G. Antetokounmpo makes free throw 2 of 2,51,66
274,3,9:43.0,L. James makes 3-pt jump shot from 28 ft,,54,66
275,3,9:25.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,54,69
276,3,9:12.0,A. Davis makes 2-pt jump shot from 15 ft,,56,69
277,3,9:12.0,Shooting foul by G. Antetokounmpo (drawn by A. Davis),,56,69
278,3,9:12.0,A. Davis misses free throw 1 of 1,,56,69
279,3,9:10.0,,Defensive rebound by G. Antetokounmpo,56,69
280,3,8:50.0,,W. Matthews makes 2-pt layup from 1 ft,56,71
281,3,8:38.0,L. James misses 3-pt jump shot from 24 ft,,56,71
282,3,8:35.0,,Defensive rebound by G. Antetokounmpo,56,71
283,3,8:30.0,,G. Antetokounmpo misses 2-pt jump shot from 8 ft (block by J. McGee),56,71
284,3,8:26.0,Defensive rebound by K. Caldwell-Pope,,56,71
285,3,8:23.0,A. Davis makes 2-pt layup from 2 ft (assist by L. James),,58,71
286,3,7:56.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,58,74
287,3,7:46.0,Personal foul by W. Matthews (drawn by L. James),,58,74
288,3,7:46.0,,E. İlyasova enters the game for G. Antetokounmpo,58,74
289,3,7:44.0,D. Green misses 3-pt jump shot from 26 ft,,58,74
290,3,7:44.0,,Defensive rebound by Team,58,74
291,3,7:29.0,,Shooting foul by J. McGee (drawn by B. Lopez),58,74
292,3,7:29.0,,B. Lopez makes free throw 1 of 2,58,75
293,3,7:29.0,,B. Lopez makes free throw 2 of 2,58,76
294,3,7:12.0,D. Green makes 3-pt jump shot from 24 ft (assist by L. James),,61,76
295,3,7:04.0,,G. Hill makes 2-pt layup from 2 ft (assist by D. DiVincenzo),61,78
296,3,7:04.0,LA Lakers full timeout,,61,78
297,3,6:42.0,Turnover by L. James (bad pass; steal by B. Lopez),,61,78
298,3,6:34.0,,D. DiVincenzo misses 2-pt layup from 2 ft,61,78
299,3,6:32.0,Defensive rebound by J. McGee,,61,78
300,3,6:26.0,D. Green misses 3-pt jump shot from 26 ft,,61,78
301,3,6:23.0,,Defensive rebound by B. Lopez,61,78
302,3,6:10.0,,G. Hill makes 2-pt layup from 1 ft,61,80
303,3,5:54.0,J. McGee makes 2-pt dunk from 2 ft (assist by L. James),,63,80
304,3,5:42.0,,D. DiVincenzo misses 3-pt jump shot from 26 ft,63,80
305,3,5:39.0,Defensive rebound by L. James,,63,80
306,3,5:36.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by L. James),,65,80
307,3,5:21.0,,Personal foul by J. McGee (drawn by B. Lopez),65,80
308,3,5:21.0,,S. Brown enters the game for D. DiVincenzo,65,80
309,3,5:21.0,,P. Connaughton enters the game for W. Matthews,65,80
310,3,5:14.0,,G. Hill makes 2-pt layup from 3 ft,65,82
311,3,5:14.0,Violation by Team (def goaltending),,65,82
312,3,5:01.0,A. Davis makes 2-pt dunk from 9 ft (assist by K. Caldwell-Pope),,67,82
313,3,5:01.0,Shooting foul by P. Connaughton (drawn by A. Davis),,67,82
314,3,5:01.0,A. Davis makes free throw 1 of 1,,68,82
315,3,4:44.0,,B. Lopez makes 2-pt jump shot from 13 ft,68,84
316,3,4:26.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by L. James),,71,84
317,3,4:12.0,,G. Hill misses 2-pt layup from 1 ft (block by J. McGee),71,84
318,3,4:08.0,Defensive rebound by D. Green,,71,84
319,3,3:58.0,A. Davis makes 2-pt layup from 2 ft (assist by L. James),,73,84
320,3,3:50.0,,Milwaukee full timeout,73,84
321,3,3:50.0,A. Bradley enters the game for J. McGee,,73,84
322,3,3:50.0,,K. Korver enters the game for P. Connaughton,73,84
323,3,3:42.0,,B. Lopez misses 2-pt hook shot from 8 ft,73,84
324,3,3:39.0,Defensive rebound by D. Green,,73,84
325,3,3:36.0,A. Bradley misses 3-pt jump shot from 26 ft,,73,84
326,3,3:33.0,,Defensive rebound by B. Lopez,73,84
327,3,3:11.0,,B. Lopez makes 2-pt jump shot from 9 ft,73,86
328,3,2:52.0,L. James misses 3-pt jump shot from 30 ft,,73,86
329,3,2:49.0,Offensive rebound by A. Davis,,73,86
330,3,2:37.0,L. James makes 2-pt jump shot from 19 ft,,75,86
331,3,2:12.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by B. Lopez),75,89
332,3,1:45.0,Shooting foul by S. Brown (drawn by A. Davis),,75,89
333,3,1:45.0,A. Davis makes free throw 1 of 2,,76,89
334,3,1:45.0,A. Caruso enters the game for K. Caldwell-Pope,,76,89
335,3,1:45.0,R. Rondo enters the game for L. James,,76,89
336,3,1:45.0,,K. Middleton enters the game for E. İlyasova,76,89
337,3,1:45.0,A. Davis makes free throw 2 of 2,,77,89
338,3,1:33.0,,K. Korver misses 3-pt jump shot from 27 ft,77,89
339,3,1:30.0,Defensive rebound by A. Davis,,77,89
340,3,1:26.0,Shooting foul by B. Lopez (drawn by A. Davis),,77,89
341,3,1:26.0,A. Davis makes free throw 1 of 2,,78,89
342,3,1:26.0,A. Davis makes free throw 2 of 2,,79,89
343,3,1:10.0,,K. Korver misses 3-pt jump shot from 24 ft,79,89
344,3,1:07.0,,Offensive rebound by K. Middleton,79,89
345,3,1:03.0,,K. Middleton misses 3-pt jump shot from 27 ft,79,89
346,3,1:00.0,Defensive rebound by R. Rondo,,79,89
347,3,0:44.0,Offensive foul by D. Green (drawn by K. Middleton),,79,89
348,3,0:44.0,Turnover by D. Green (offensive foul),,79,89
349,3,0:44.0,,Milwaukee full timeout,79,89
350,3,0:44.0,,G. Antetokounmpo enters the game for B. Lopez,79,89
351,3,0:29.0,,K. Middleton misses 2-pt jump shot from 17 ft,79,89
352,3,0:25.0,Defensive rebound by A. Davis,,79,89
353,3,0:12.0,A. Davis makes 2-pt layup from 1 ft (assist by R. Rondo),,81,89
354,4,11:49.0,A. Davis misses 2-pt layup from 5 ft,,81,89
355,4,11:49.0,,Defensive rebound by R. Lopez,81,89
356,4,11:49.0,,Personal foul by L. James (drawn by G. Antetokounmpo),81,89
357,4,11:32.0,,Shooting foul by R. Rondo (drawn by K. Middleton),81,89
358,4,11:32.0,,K. Middleton misses free throw 1 of 2,81,89
359,4,11:32.0,,Offensive rebound by Team,81,89
360,4,11:32.0,,K. Middleton misses free throw 2 of 2,81,89
361,4,11:27.0,Defensive rebound by A. Davis,,81,89
362,4,11:17.0,Turnover by R. Rondo (bad pass; steal by W. Matthews),,81,89
363,4,11:17.0,,Personal foul by A. Davis (drawn by G. Antetokounmpo),81,89
364,4,11:03.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),81,91
365,4,10:35.0,Turnover by Team (shot clock),,81,91
366,4,10:19.0,,Shooting foul by L. James (drawn by G. Antetokounmpo),81,91
367,4,10:19.0,,G. Antetokounmpo makes free throw 1 of 2,81,92
368,4,10:19.0,,G. Antetokounmpo makes free throw 2 of 2,81,93
369,4,10:05.0,Personal foul by W. Matthews (drawn by L. James),,81,93
370,4,9:49.0,L. James makes 3-pt jump shot from 27 ft (assist by R. Rondo),,84,93
371,4,9:36.0,,K. Middleton makes 2-pt jump shot from 18 ft (assist by D. DiVincenzo),84,95
372,4,9:16.0,A. Davis misses 3-pt jump shot from 26 ft,,84,95
373,4,9:13.0,,Defensive rebound by D. DiVincenzo,84,95
374,4,9:07.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,84,98
375,4,9:05.0,LA Lakers full timeout,,84,98
376,4,9:05.0,K. Caldwell-Pope enters the game for L. James,,84,98
377,4,9:05.0,A. Caruso enters the game for R. Rondo,,84,98
378,4,9:05.0,,K. Korver enters the game for W. Matthews,84,98
