,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
30,1,8:39.0,,L. Dončić misses 2-pt jump shot from 7 ft,6,8
31,1,8:37.0,,Offensive rebound by L. Dončić,6,8
32,1,8:36.0,,L. Dončić makes 2-pt layup at rim,6,10
33,1,8:28.0,J. Okogie misses 3-pt jump shot from 23 ft,,6,10
34,1,8:25.0,,Defensive rebound by L. Dončić,6,10
35,1,8:20.0,,D. Finney-Smith makes 2-pt layup from 3 ft (assist by L. Dončić),6,12
36,1,8:20.0,,Shooting foul by D. Russell (drawn by D. Finney-Smith),6,12
37,1,8:20.0,,D. Finney-Smith makes free throw 1 of 1,6,13
38,1,8:03.0,Shooting foul by D. Finney-Smith (drawn by J. Hernangómez),,6,13
39,1,8:03.0,J. Hernangómez makes free throw 1 of 2,,7,13
40,1,8:03.0,J. Hernangómez makes free throw 2 of 2,,8,13
41,1,7:53.0,,Personal foul by J. Hernangómez (drawn by T. Hardaway),8,13
42,1,7:45.0,,L. Dončić makes 2-pt jump shot from 7 ft,8,15
43,1,7:33.0,M. Beasley misses 3-pt jump shot from 24 ft,,8,15
44,1,7:30.0,,Defensive rebound by T. Hardaway,8,15
45,1,7:28.0,,Turnover by T. Hardaway (bad pass),8,15
46,1,7:16.0,Turnover by J. Johnson (bad pass; steal by T. Hardaway),,8,15
47,1,7:09.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,8,15
48,1,7:05.0,Defensive rebound by J. Hernangómez,,8,15
49,1,6:55.0,J. Hernangómez misses 2-pt layup from 6 ft (block by L. Dončić),,8,15
50,1,6:55.0,Offensive rebound by Team,,8,15
51,1,6:55.0,,Dallas full timeout,8,15
52,1,6:49.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by M. Beasley),,11,15
53,1,6:31.0,,D. Finney-Smith makes 3-pt jump shot from 24 ft (assist by S. Curry),11,18
54,1,6:16.0,M. Beasley makes 3-pt jump shot from 26 ft,,14,18
55,1,6:05.0,,L. Dončić makes 2-pt layup from 3 ft,14,20
56,1,5:51.0,J. Johnson misses 2-pt jump shot from 8 ft,,14,20
57,1,5:48.0,Offensive rebound by J. Johnson,,14,20
58,1,5:46.0,J. Johnson makes 2-pt layup at rim,,16,20
59,1,5:36.0,,T. Hardaway makes 3-pt jump shot from 27 ft (assist by K. Porziņģis),16,23
60,1,5:22.0,D. Russell misses 2-pt jump shot from 17 ft,,16,23
61,1,5:19.0,,Defensive rebound by K. Porziņģis,16,23
62,1,5:09.0,,K. Porziņģis misses 3-pt jump shot from 30 ft,16,23
63,1,5:07.0,Defensive rebound by J. Okogie,,16,23
64,1,5:00.0,M. Beasley misses 3-pt jump shot from 26 ft,,16,23
65,1,4:59.0,Offensive rebound by Team,,16,23
66,1,4:59.0,,Loose ball foul by S. Curry (drawn by J. Hernangómez),16,23
67,1,4:59.0,J. Culver enters the game for M. Beasley,,16,23
68,1,4:59.0,J. Layman enters the game for J. Okogie,,16,23
69,1,4:59.0,,M. Kleber enters the game for D. Finney-Smith,16,23
70,1,4:59.0,,D. Wright enters the game for T. Hardaway,16,23
71,1,4:59.0,Personal foul by S. Curry (drawn by J. Culver),,16,23
72,1,4:59.0,Instant Replay (Request: Stands),,16,23
73,1,4:59.0,K. Martin enters the game for J. Hernangómez,,16,23
74,1,4:59.0,,C. Lee enters the game for S. Curry,16,23
75,1,4:52.0,Turnover by D. Russell (lost ball; steal by C. Lee),,16,23
76,1,4:49.0,,Turnover by C. Lee (bad pass; steal by D. Russell),16,23
77,1,4:44.0,D. Russell misses 3-pt jump shot from 29 ft,,16,23
78,1,4:43.0,,Defensive rebound by Team,16,23
79,1,4:32.0,,Personal foul by J. Culver (drawn by L. Dončić),16,23
80,1,4:32.0,,L. Dončić misses free throw 1 of 2,16,23
81,1,4:32.0,,Offensive rebound by Team,16,23
82,1,4:32.0,,L. Dončić misses free throw 2 of 2,16,23
83,1,4:29.0,Defensive rebound by J. Layman,,16,23
84,1,4:20.0,K. Martin misses 3-pt jump shot from 26 ft,,16,23
85,1,4:17.0,,Defensive rebound by K. Porziņģis,16,23
86,1,4:13.0,,Shooting foul by J. Johnson (drawn by L. Dončić),16,23
87,1,4:13.0,,L. Dončić makes free throw 1 of 2,16,24
88,1,4:13.0,,L. Dončić makes free throw 2 of 2,16,25
89,1,4:04.0,Shooting foul by M. Kleber (drawn by J. Johnson),,16,25
90,1,4:04.0,J. Johnson makes free throw 1 of 2,,17,25
91,1,4:04.0,J. Johnson makes free throw 2 of 2,,18,25
92,1,3:56.0,,Turnover by L. Dončić (traveling),18,25
93,1,3:50.0,J. Johnson misses 3-pt jump shot from 26 ft,,18,25
94,1,3:46.0,Offensive rebound by K. Martin,,18,25
95,1,3:44.0,J. Culver makes 2-pt layup from 3 ft (assist by K. Martin),,20,25
96,1,3:37.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,20,25
97,1,3:34.0,Defensive rebound by Team,,20,25
98,1,3:27.0,J. Layman misses 3-pt jump shot from 26 ft,,20,25
99,1,3:23.0,Offensive rebound by K. Martin,,20,25
100,1,3:21.0,D. Russell makes 2-pt layup from 1 ft (assist by K. Martin),,22,25
101,1,3:20.0,,Dallas full timeout,22,25
102,1,3:08.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by L. Dončić),22,28
103,1,2:53.0,Turnover by J. Culver (bad pass),,22,28
104,1,2:45.0,,L. Dončić misses 3-pt jump shot from 29 ft,22,28
105,1,2:41.0,Defensive rebound by J. Layman,,22,28
106,1,2:36.0,J. Layman misses 2-pt layup from 6 ft,,22,28
107,1,2:36.0,,Defensive rebound by K. Porziņģis,22,28
108,1,2:24.0,,K. Porziņģis misses 2-pt layup from 3 ft (block by J. Johnson),22,28
109,1,2:22.0,Defensive rebound by K. Martin,,22,28
110,1,2:19.0,K. Martin makes 2-pt layup from 5 ft,,24,28
111,1,2:19.0,Shooting foul by L. Dončić (drawn by K. Martin),,24,28
112,1,2:19.0,M. Beasley enters the game for J. Johnson,,24,28
113,1,2:19.0,J. Hernangómez enters the game for J. Layman,,24,28
114,1,2:19.0,J. McLaughlin enters the game for D. Russell,,24,28
115,1,2:19.0,,J. Barea enters the game for L. Dončić,24,28
116,1,2:19.0,,D. Finney-Smith enters the game for K. Porziņģis,24,28
117,1,2:19.0,K. Martin makes free throw 1 of 1,,25,28
118,1,2:02.0,,D. Wright makes 2-pt hook shot from 8 ft,25,30
119,1,1:44.0,Shooting foul by J. Barea (drawn by J. Hernangómez),,25,30
120,1,1:44.0,J. Hernangómez misses free throw 1 of 2,,25,30
121,1,1:44.0,Offensive rebound by Team,,25,30
122,1,1:44.0,J. Hernangómez misses free throw 2 of 2,,25,30
123,1,1:44.0,,Defensive rebound by Team,25,30
124,1,1:27.0,,D. Wright misses 2-pt jump shot from 6 ft,25,30
125,1,1:23.0,,Offensive rebound by M. Kleber,25,30
126,1,1:23.0,,M. Kleber makes 2-pt layup from 1 ft,25,32
127,1,1:14.0,M. Beasley misses 2-pt jump shot from 5 ft,,25,32
128,1,1:10.0,,Defensive rebound by C. Lee,25,32
129,1,1:03.0,,J. Barea makes 2-pt layup from 1 ft,25,34
130,1,0:56.0,J. Hernangómez makes 2-pt layup from 2 ft,,27,34
131,1,0:48.0,,J. Barea makes 3-pt jump shot from 26 ft,27,37
132,1,0:36.0,M. Beasley misses 3-pt jump shot from 26 ft,,27,37
133,1,0:34.0,,Defensive rebound by Team,27,37
134,1,0:28.0,,D. Wright makes 2-pt jump shot from 6 ft,27,39
135,1,0:12.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,27,39
136,1,0:09.0,,Defensive rebound by D. Wright,27,39
137,1,0:00.0,,Shooting foul by J. McLaughlin (drawn by D. Wright),27,39
138,1,0:00.0,,D. Wright makes free throw 1 of 2,27,40
139,1,0:00.0,,M. Kidd-Gilchrist enters the game for D. Finney-Smith,27,40
140,1,0:00.0,,D. Wright makes free throw 2 of 2,27,41
141,2,11:44.0,J. Hernangómez misses 2-pt layup from 2 ft,,27,41
142,2,11:41.0,,Defensive rebound by M. Kleber,27,41
143,2,11:24.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by J. Barea),27,44
144,2,11:05.0,J. McLaughlin misses 2-pt jump shot from 7 ft,,27,44
145,2,11:01.0,,Defensive rebound by M. Kidd-Gilchrist,27,44
146,2,10:49.0,,D. Wright misses 2-pt jump shot from 9 ft,27,44
147,2,10:46.0,Defensive rebound by J. Culver,,27,44
148,2,10:35.0,M. Beasley misses 2-pt jump shot from 18 ft,,27,44
149,2,10:32.0,,Defensive rebound by C. Lee,27,44
150,2,10:32.0,,T. Hardaway enters the game for C. Lee,27,44
151,2,10:19.0,,T. Hardaway makes 2-pt hook shot from 7 ft,27,46
152,2,10:19.0,,Shooting foul by M. Beasley (drawn by T. Hardaway),27,46
153,2,10:19.0,,T. Hardaway makes free throw 1 of 1,27,47
154,2,10:12.0,Personal foul by J. Barea (drawn by J. McLaughlin),,27,47
155,2,9:56.0,J. Culver misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),,27,47
156,2,9:55.0,Offensive rebound by Team,,27,47
157,2,9:55.0,Turnover by Team (shot clock),,27,47
158,2,9:38.0,,J. Barea misses 2-pt jump shot from 8 ft,27,47
159,2,9:37.0,,Offensive rebound by Team,27,47
160,2,9:32.0,,T. Hardaway makes 2-pt jump shot from 17 ft,27,49
161,2,9:20.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Hernangómez),,27,49
162,2,9:13.0,J. McLaughlin makes 3-pt jump shot from 25 ft,,30,49
163,2,8:58.0,,J. Barea misses 3-pt jump shot from 24 ft,30,49
164,2,8:55.0,Defensive rebound by M. Beasley,,30,49
165,2,8:52.0,M. Beasley makes 3-pt jump shot from 26 ft,,33,49
166,2,8:34.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by D. Wright),33,52
167,2,8:10.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by J. McLaughlin),,36,52
168,2,7:59.0,,J. Barea makes 2-pt layup at rim,36,54
169,2,7:42.0,N. Reid misses 2-pt hook shot from 7 ft,,36,54
170,2,7:40.0,,Defensive rebound by T. Hardaway,36,54
171,2,7:36.0,,D. Wright makes 2-pt layup from 1 ft (assist by J. Barea),36,56
172,2,7:36.0,Minnesota full timeout,,36,56
173,2,7:36.0,J. Okogie enters the game for J. Culver,,36,56
174,2,7:36.0,D. Russell enters the game for J. McLaughlin,,36,56
175,2,7:36.0,,K. Porziņģis enters the game for M. Kleber,36,56
176,2,7:18.0,D. Russell misses 2-pt jump shot from 21 ft,,36,56
177,2,7:15.0,,Defensive rebound by T. Hardaway,36,56
178,2,7:01.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,36,56
179,2,6:57.0,Defensive rebound by J. Okogie,,36,56
180,2,6:47.0,D. Russell makes 2-pt layup from 1 ft (assist by N. Reid),,38,56
181,2,6:38.0,,Offensive foul by J. Barea (drawn by J. Okogie),38,56
182,2,6:38.0,,Turnover by J. Barea (offensive foul),38,56
183,2,6:38.0,,S. Curry enters the game for J. Barea,38,56
184,2,6:38.0,,L. Dončić enters the game for D. Wright,38,56
185,2,6:22.0,M. Beasley makes 2-pt jump shot from 12 ft,,40,56
186,2,6:08.0,,K. Porziņģis makes 2-pt dunk at rim (assist by L. Dončić),40,58
187,2,5:54.0,N. Reid misses 3-pt jump shot from 23 ft,,40,58
188,2,5:51.0,,Defensive rebound by M. Kidd-Gilchrist,40,58
189,2,5:39.0,,S. Curry makes 3-pt jump shot from 27 ft,40,61
190,2,5:28.0,M. Beasley makes 3-pt jump shot from 26 ft,,43,61
191,2,5:13.0,,L. Dončić misses 2-pt layup from 3 ft,43,61
192,2,5:11.0,Defensive rebound by N. Reid,,43,61
193,2,5:05.0,N. Reid misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),,43,61
194,2,5:03.0,Offensive rebound by Team,,43,61
195,2,5:03.0,J. Johnson enters the game for J. Hernangómez,,43,61
196,2,4:57.0,J. Okogie makes 3-pt jump shot from 26 ft (assist by D. Russell),,46,61
197,2,4:44.0,,Turnover by L. Dončić (lost ball; steal by J. Okogie),46,61
198,2,4:37.0,J. Okogie misses 3-pt jump shot from 24 ft,,46,61
199,2,4:37.0,,Defensive rebound by K. Porziņģis,46,61
200,2,4:22.0,,T. Hardaway makes 2-pt layup from 2 ft,46,63
201,2,4:05.0,D. Russell makes 2-pt jump shot from 20 ft,,48,63
202,2,3:50.0,,T. Hardaway makes 3-pt jump shot from 26 ft (assist by L. Dončić),48,66
203,2,3:32.0,D. Russell makes 3-pt jump shot from 26 ft,,51,66
204,2,3:15.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,51,66
205,2,3:13.0,Defensive rebound by M. Beasley,,51,66
206,2,3:11.0,Shooting foul by T. Hardaway (drawn by J. Johnson),,51,66
207,2,3:11.0,,Dallas full timeout,51,66
208,2,3:11.0,J. Layman enters the game for N. Reid,,51,66
209,2,3:11.0,,D. Finney-Smith enters the game for M. Kidd-Gilchrist,51,66
210,2,3:11.0,J. Johnson makes free throw 1 of 2,,52,66
211,2,3:11.0,J. Johnson makes free throw 2 of 2,,53,66
212,2,2:54.0,,T. Hardaway misses 2-pt layup from 4 ft,53,66
213,2,2:53.0,,Offensive rebound by D. Finney-Smith,53,66
214,2,2:53.0,,D. Finney-Smith misses 2-pt dunk from 2 ft,53,66
215,2,2:51.0,,Offensive rebound by S. Curry,53,66
216,2,2:48.0,,S. Curry makes 3-pt jump shot from 26 ft,53,69
217,2,2:31.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Johnson),,56,69
218,2,2:15.0,,T. Hardaway misses 3-pt jump shot from 24 ft,56,69
219,2,2:15.0,Defensive rebound by J. Johnson,,56,69
220,2,2:08.0,M. Beasley misses 3-pt jump shot from 23 ft,,56,69
221,2,2:05.0,,Defensive rebound by L. Dončić,56,69
222,2,2:01.0,,T. Hardaway makes 3-pt jump shot from 22 ft (assist by L. Dončić),56,72
223,2,1:47.0,D. Russell makes 2-pt layup from 1 ft,,58,72
224,2,1:28.0,,K. Porziņģis misses 2-pt jump shot from 13 ft,58,72
225,2,1:25.0,Defensive rebound by D. Russell,,58,72
226,2,1:21.0,Shooting foul by S. Curry (drawn by D. Russell),,58,72
227,2,1:21.0,D. Russell makes free throw 1 of 2,,59,72
228,2,1:21.0,,D. Wright enters the game for S. Curry,59,72
229,2,1:21.0,D. Russell makes free throw 2 of 2,,60,72
230,2,1:08.0,,L. Dončić makes 3-pt jump shot from 27 ft,60,75
231,2,1:00.0,Turnover by J. Johnson (out of bounds lost ball),,60,75
232,2,0:46.0,,T. Hardaway makes 2-pt dunk from 1 ft (assist by K. Porziņģis),60,77
233,2,0:38.0,Turnover by J. Okogie (lost ball; steal by L. Dončić),,60,77
234,2,0:36.0,,Personal foul by J. Johnson (drawn by L. Dončić),60,77
235,2,0:34.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,60,77
236,2,0:34.0,,Offensive rebound by D. Wright,60,77
237,2,0:34.0,Loose ball foul by M. Beasley (drawn by D. Wright),,60,77
238,2,0:34.0,,D. Wright makes free throw 1 of 2,60,78
239,2,0:34.0,,D. Wright makes free throw 2 of 2,60,79
240,2,0:27.0,J. Okogie makes 2-pt jump shot from 9 ft,,62,79
241,2,0:11.0,,Personal foul by J. Okogie (drawn by L. Dončić),62,79
242,2,0:11.0,,L. Dončić makes free throw 1 of 2,62,80
243,2,0:11.0,,L. Dončić makes free throw 2 of 2,62,81
244,2,0:05.0,J. Johnson makes 2-pt layup from 2 ft,,64,81
245,2,0:05.0,Shooting foul by D. Finney-Smith (drawn by J. Johnson),,64,81
246,2,0:05.0,J. Culver enters the game for M. Beasley,,64,81
247,2,0:05.0,J. Johnson makes free throw 1 of 1,,65,81
248,2,0:02.0,,D. Wright misses 3-pt jump shot from 25 ft,65,81
249,2,0:00.0,,Offensive rebound by Team,65,81
250,3,11:46.0,D. Russell makes 3-pt jump shot from 25 ft,,68,81
251,3,11:32.0,,K. Porziņģis makes 2-pt jump shot from 9 ft (assist by S. Curry),68,83
252,3,11:32.0,,Shooting foul by M. Beasley (drawn by K. Porziņģis),68,83
253,3,11:32.0,,K. Porziņģis makes free throw 1 of 1,68,84
254,3,11:26.0,Shooting foul by S. Curry (drawn by M. Beasley),,68,84
255,3,11:26.0,M. Beasley misses free throw 1 of 2,,68,84
256,3,11:26.0,Offensive rebound by Team,,68,84
257,3,11:26.0,M. Beasley misses free throw 2 of 2,,68,84
258,3,11:24.0,,Defensive rebound by L. Dončić,68,84
259,3,11:18.0,,T. Hardaway misses 2-pt jump shot from 3 ft,68,84
260,3,11:15.0,Defensive rebound by N. Reid,,68,84
261,3,11:07.0,J. Hernangómez makes 2-pt layup from 1 ft (assist by D. Russell),,70,84
262,3,10:53.0,,L. Dončić misses 2-pt hook shot from 4 ft,70,84
263,3,10:51.0,Defensive rebound by N. Reid,,70,84
264,3,10:46.0,D. Russell makes 3-pt jump shot from 24 ft,,73,84
265,3,10:44.0,,Dallas full timeout,73,84
266,3,10:33.0,,D. Finney-Smith makes 2-pt dunk from 2 ft (assist by L. Dončić),73,86
267,3,10:17.0,M. Beasley makes 2-pt layup from 4 ft (assist by J. Hernangómez),,75,86
268,3,10:17.0,,D. Wright enters the game for S. Curry,75,86
269,3,9:52.0,,L. Dončić misses 3-pt jump shot from 24 ft (block by J. Okogie),75,86
270,3,9:47.0,Defensive rebound by J. Hernangómez,,75,86
271,3,9:41.0,D. Russell makes 2-pt jump shot from 17 ft,,77,86
272,3,9:22.0,,D. Wright misses 2-pt layup from 3 ft,77,86
273,3,9:20.0,Defensive rebound by J. Hernangómez,,77,86
274,3,9:16.0,D. Russell misses 3-pt jump shot from 26 ft,,77,86
275,3,9:13.0,,Defensive rebound by L. Dončić,77,86
276,3,9:06.0,,L. Dončić makes 2-pt layup from 2 ft (assist by K. Porziņģis),77,88
277,3,8:56.0,Personal foul by L. Dončić (drawn by J. Okogie),,77,88
278,3,8:45.0,D. Russell makes 2-pt jump shot from 17 ft,,79,88
279,3,8:32.0,,K. Porziņģis makes 3-pt jump shot from 30 ft (assist by D. Finney-Smith),79,91
280,3,8:20.0,Turnover by D. Russell (lost ball; steal by D. Wright),,79,91
281,3,8:16.0,,D. Wright makes 2-pt layup from 2 ft,79,93
282,3,7:55.0,N. Reid misses 2-pt layup from 4 ft,,79,93
283,3,7:53.0,,Defensive rebound by L. Dončić,79,93
284,3,7:46.0,,Shooting foul by J. Hernangómez (drawn by K. Porziņģis),79,93
285,3,7:46.0,,K. Porziņģis makes free throw 1 of 2,79,94
286,3,7:46.0,,K. Porziņģis makes free throw 2 of 2,79,95
287,3,7:36.0,M. Beasley misses 2-pt layup from 5 ft,,79,95
288,3,7:34.0,,Defensive rebound by D. Finney-Smith,79,95
289,3,7:27.0,,D. Wright misses 2-pt layup from 3 ft (block by N. Reid),79,95
290,3,7:27.0,Defensive rebound by Team,,79,95
291,3,7:27.0,J. Layman enters the game for J. Hernangómez,,79,95
292,3,7:14.0,D. Russell makes 2-pt layup from 1 ft,,81,95
293,3,7:00.0,,L. Dončić makes 2-pt layup from 2 ft,81,97
294,3,6:49.0,Personal foul by L. Dončić (drawn by J. Okogie),,81,97
295,3,6:45.0,J. Layman makes 2-pt dunk from 1 ft (assist by D. Russell),,83,97
296,3,6:45.0,Shooting foul by D. Finney-Smith (drawn by J. Layman),,83,97
297,3,6:45.0,J. Layman misses free throw 1 of 1,,83,97
298,3,6:43.0,,Defensive rebound by K. Porziņģis,83,97
299,3,6:32.0,,Personal foul by J. Layman (drawn by T. Hardaway),83,97
300,3,6:23.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,83,97
301,3,6:20.0,Defensive rebound by D. Russell,,83,97
302,3,6:12.0,Turnover by J. Layman (bad pass; steal by L. Dončić),,83,97
303,3,6:05.0,,T. Hardaway misses 3-pt jump shot from 23 ft,83,97
304,3,6:04.0,,Offensive rebound by K. Porziņģis,83,97
305,3,6:03.0,,K. Porziņģis makes 2-pt layup at rim,83,99
306,3,5:47.0,N. Reid misses 2-pt hook shot from 6 ft,,83,99
307,3,5:44.0,,Defensive rebound by T. Hardaway,83,99
308,3,5:40.0,,Personal foul by J. Okogie (drawn by L. Dončić),83,99
309,3,5:40.0,J. Culver enters the game for J. Okogie,,83,99
310,3,5:34.0,,L. Dončić misses 3-pt jump shot from 27 ft,83,99
311,3,5:31.0,Defensive rebound by J. Culver,,83,99
312,3,5:24.0,D. Russell misses 2-pt jump shot from 4 ft,,83,99
313,3,5:21.0,,Defensive rebound by K. Porziņģis,83,99
314,3,5:17.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,83,99
315,3,5:14.0,,Offensive rebound by D. Wright,83,99
316,3,5:12.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Wright),83,101
317,3,5:12.0,Minnesota full timeout,,83,101
318,3,5:12.0,J. Johnson enters the game for M. Beasley,,83,101
319,3,5:12.0,K. Martin enters the game for N. Reid,,83,101
320,3,5:04.0,J. Layman makes 3-pt jump shot from 26 ft (assist by D. Russell),,86,101
321,3,4:48.0,,K. Porziņģis misses 3-pt jump shot from 26 ft,86,101
322,3,4:45.0,Defensive rebound by K. Martin,,86,101
323,3,4:26.0,J. Layman misses 2-pt jump shot from 21 ft,,86,101
324,3,4:25.0,,Defensive rebound by L. Dončić,86,101
325,3,4:14.0,,Turnover by L. Dončić (bad pass),86,101
326,3,4:14.0,,M. Kleber enters the game for K. Porziņģis,86,101
327,3,4:01.0,Turnover by J. Culver (bad pass; steal by M. Kleber),,86,101
328,3,3:55.0,,Shooting foul by D. Russell (drawn by M. Kleber),86,101
329,3,3:55.0,,M. Kleber makes free throw 1 of 2,86,102
330,3,3:55.0,,M. Kleber misses free throw 2 of 2,86,102
331,3,3:52.0,Defensive rebound by J. Culver,,86,102
332,3,3:46.0,Shooting foul by T. Hardaway (drawn by D. Russell),,86,102
333,3,3:46.0,D. Russell makes free throw 1 of 2,,87,102
334,3,3:46.0,D. Russell makes free throw 2 of 2,,88,102
335,3,3:38.0,,Shooting foul by K. Martin (drawn by L. Dončić),88,102
336,3,3:38.0,,L. Dončić makes free throw 1 of 2,88,103
337,3,3:38.0,,L. Dončić misses free throw 2 of 2,88,103
338,3,3:35.0,Defensive rebound by J. Johnson,,88,103
339,3,3:25.0,K. Martin misses 3-pt jump shot from 25 ft,,88,103
340,3,3:21.0,,Defensive rebound by L. Dončić,88,103
341,3,3:17.0,,L. Dončić misses 3-pt jump shot from 26 ft,88,103
342,3,3:14.0,Defensive rebound by J. Layman,,88,103
343,3,3:07.0,D. Russell misses 2-pt jump shot from 5 ft,,88,103
344,3,3:06.0,,Defensive rebound by Team,88,103
345,3,3:06.0,Loose ball foul by D. Russell (drawn by T. Hardaway),,88,103
346,3,3:06.0,,T. Hardaway misses free throw 1 of 2,88,103
347,3,3:06.0,,Offensive rebound by Team,88,103
348,3,3:06.0,J. McLaughlin enters the game for D. Russell,,88,103
349,3,3:06.0,,S. Curry enters the game for L. Dončić,88,103
350,3,3:06.0,,T. Hardaway makes free throw 2 of 2,88,104
351,3,2:53.0,J. Layman misses 3-pt jump shot from 26 ft,,88,104
352,3,2:50.0,,Defensive rebound by M. Kleber,88,104
353,3,2:43.0,,Personal foul by J. Layman (drawn by T. Hardaway),88,104
354,3,2:43.0,,T. Hardaway makes free throw 1 of 2,88,105
355,3,2:43.0,,T. Hardaway makes free throw 2 of 2,88,106
356,3,2:28.0,J. Culver makes 2-pt layup from 2 ft,,90,106
357,3,2:04.0,,T. Hardaway misses 3-pt jump shot from 23 ft,90,106
358,3,2:01.0,Defensive rebound by J. McLaughlin,,90,106
359,3,1:57.0,K. Martin makes 2-pt layup from 3 ft,,92,106
360,3,1:57.0,Shooting foul by M. Kleber (drawn by K. Martin),,92,106
361,3,1:57.0,,J. Barea enters the game for T. Hardaway,92,106
362,3,1:57.0,K. Martin makes free throw 1 of 1,,93,106
363,3,1:48.0,,D. Wright makes 2-pt layup from 1 ft,93,108
364,3,1:35.0,J. Johnson makes 2-pt layup from 15 ft,,95,108
365,3,1:18.0,,M. Kleber misses 3-pt jump shot from 29 ft,95,108
366,3,1:15.0,Defensive rebound by Team,,95,108
367,3,1:05.0,J. Layman misses 3-pt jump shot from 26 ft,,95,108
368,3,1:05.0,,Defensive rebound by Team,95,108
369,3,0:52.0,,J. Barea misses 2-pt layup from 7 ft,95,108
370,3,0:48.0,,Offensive rebound by Team,95,108
371,3,0:33.0,,Turnover by M. Kleber (lost ball; steal by J. McLaughlin),95,108
372,3,0:29.0,J. McLaughlin misses 2-pt layup from 3 ft,,95,108
373,3,0:26.0,,Defensive rebound by D. Wright,95,108
374,3,0:06.0,,D. Wright makes 2-pt layup at rim (assist by J. Barea),95,110
375,3,0:01.0,J. Johnson misses 3-pt jump shot from 26 ft,,95,110
376,3,0:00.0,Offensive rebound by J. Culver,,95,110
377,3,0:00.0,Shooting foul by D. Wright (drawn by J. Culver),,95,110
378,3,0:00.0,Instant Replay (Request: Ruling Stands),,95,110
379,3,0:00.0,J. Culver misses free throw 1 of 2,,95,110
380,3,0:00.0,Offensive rebound by Team,,95,110
381,3,0:00.0,,M. Kidd-Gilchrist enters the game for J. Barea,95,110
382,3,0:00.0,,K. Porziņģis enters the game for D. Finney-Smith,95,110
