,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
381,4,6:53.0,,Offensive rebound by L. Markkanen,76,100
382,4,6:52.0,,L. Markkanen makes 2-pt layup at rim,76,102
383,4,6:52.0,Atlanta full timeout,,76,102
384,4,6:27.0,Turnover by Team (shot clock),,76,102
385,4,6:27.0,K. Huerter enters the game for A. Crabbe,,76,102
386,4,6:13.0,,C. White makes 2-pt layup from 1 ft,76,104
387,4,5:50.0,K. Huerter misses 2-pt jump shot from 2 ft,,76,104
388,4,5:47.0,,Defensive rebound by W. Carter,76,104
389,4,5:33.0,,L. Markkanen misses 2-pt layup from 1 ft,76,104
390,4,5:33.0,Defensive rebound by Team,,76,104
391,4,5:33.0,,T. Young enters the game for L. Markkanen,76,104
392,4,5:18.0,Turnover by D. Hunter (lost ball; steal by T. Satoranský),,76,104
393,4,5:17.0,,Chicago full timeout,76,104
394,4,5:17.0,D. Jones enters the game for B. Fernando,,76,104
395,4,5:17.0,,R. Arcidiacono enters the game for W. Carter,76,104
396,4,5:17.0,,S. Harrison enters the game for Z. LaVine,76,104
397,4,5:17.0,,L. Kornet enters the game for T. Satoranský,76,104
398,4,5:01.0,,S. Harrison misses 2-pt layup from 2 ft,76,104
399,4,4:59.0,Defensive rebound by Team,,76,104
400,4,4:41.0,Turnover by K. Huerter (bad pass; steal by T. Young),,76,104
401,4,4:35.0,,T. Young makes 2-pt jump shot from 1 ft,76,106
402,4,4:22.0,J. Collins misses 2-pt layup from 5 ft (block by L. Kornet),,76,106
403,4,4:19.0,,Defensive rebound by S. Harrison,76,106
404,4,4:16.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,76,106
405,4,4:14.0,,Offensive rebound by C. White,76,106
406,4,4:09.0,,C. White makes 2-pt layup from 1 ft,76,108
407,4,3:57.0,Turnover by D. Hunter (out of bounds lost ball),,76,108
408,4,3:57.0,,D. Valentine enters the game for C. White,76,108
409,4,3:33.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by S. Harrison),76,111
410,4,3:33.0,D. Bembry enters the game for J. Collins,,76,111
411,4,3:33.0,V. Carter enters the game for K. Huerter,,76,111
412,4,3:33.0,A. Crabbe enters the game for D. Hunter,,76,111
413,4,3:33.0,B. Fernando enters the game for D. Jones,,76,111
414,4,3:33.0,,A. Mokoka enters the game for T. Young,76,111
415,4,3:18.0,Personal foul by S. Harrison (drawn by B. Goodwin),,76,111
416,4,3:12.0,V. Carter misses 3-pt jump shot from 25 ft,,76,111
417,4,3:12.0,,Defensive rebound by Team,76,111
418,4,3:01.0,,A. Mokoka misses 2-pt layup from 1 ft,76,111
419,4,2:58.0,,Offensive rebound by A. Mokoka,76,111
420,4,2:57.0,,A. Mokoka misses 2-pt layup from 1 ft (block by B. Goodwin),76,111
421,4,2:55.0,,Offensive rebound by A. Mokoka,76,111
422,4,2:54.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,76,111
423,4,2:52.0,Defensive rebound by A. Crabbe,,76,111
424,4,2:46.0,B. Goodwin misses 2-pt jump shot from 13 ft,,76,111
425,4,2:44.0,,Defensive rebound by S. Harrison,76,111
426,4,2:33.0,,S. Harrison misses 2-pt layup from 2 ft,76,111
427,4,2:31.0,Defensive rebound by V. Carter,,76,111
428,4,2:16.0,B. Goodwin makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,79,111
429,4,2:00.0,,R. Arcidiacono misses 2-pt layup from 2 ft,79,111
430,4,2:00.0,Defensive rebound by A. Crabbe,,79,111
431,4,1:52.0,Turnover by A. Crabbe (bad pass; steal by S. Harrison),,79,111
432,4,1:50.0,,Personal foul by A. Crabbe (drawn by S. Harrison),79,111
433,4,1:50.0,,S. Harrison makes free throw 1 of 2,79,112
434,4,1:50.0,D. Jones enters the game for V. Carter,,79,112
435,4,1:50.0,,S. Harrison makes free throw 2 of 2,79,113
436,4,1:34.0,B. Goodwin makes 2-pt jump shot from 15 ft,,81,113
437,4,1:12.0,,S. Harrison misses 2-pt jump shot from 7 ft,81,113
438,4,1:10.0,Defensive rebound by D. Jones,,81,113
439,4,1:06.0,Personal foul by S. Harrison (drawn by B. Fernando),,81,113
440,4,0:57.0,B. Goodwin misses 2-pt jump shot from 11 ft (block by S. Harrison),,81,113
441,4,0:54.0,Offensive rebound by B. Goodwin,,81,113
442,4,0:52.0,B. Fernando misses 2-pt hook shot from 8 ft,,81,113
443,4,0:51.0,,Defensive rebound by L. Kornet,81,113
444,4,0:36.0,,L. Kornet makes 3-pt jump shot from 25 ft (assist by D. Valentine),81,116
445,4,0:25.0,A. Crabbe misses 3-pt jump shot from 26 ft,,81,116
446,4,0:22.0,Offensive rebound by D. Bembry,,81,116
447,4,0:20.0,Turnover by D. Bembry (lost ball; steal by S. Harrison),,81,116
