,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
43,1,7:32.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by L. James),,9,8
44,1,7:19.0,,E. Paschall misses 3-pt jump shot from 28 ft,9,8
45,1,7:17.0,Defensive rebound by L. James,,9,8
46,1,7:09.0,Turnover by L. James (bad pass; steal by E. Paschall),,9,8
47,1,7:04.0,,A. Wiggins misses 2-pt layup from 3 ft (block by J. McGee),9,8
48,1,7:02.0,Defensive rebound by A. Davis,,9,8
49,1,6:50.0,A. Bradley makes 3-pt jump shot from 27 ft (assist by L. James),,12,8
50,1,6:30.0,,K. Bowman misses 2-pt jump shot from 11 ft,12,8
51,1,6:28.0,,Offensive rebound by K. Bowman,12,8
52,1,6:25.0,,D. Lee misses 3-pt jump shot from 28 ft,12,8
53,1,6:22.0,,Offensive rebound by Team,12,8
54,1,6:16.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by D. Lee),12,10
55,1,6:15.0,LA Lakers full timeout,,12,10
56,1,6:00.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by L. James),,15,10
57,1,5:39.0,,E. Paschall misses 2-pt jump shot from 11 ft,15,10
58,1,5:38.0,Defensive rebound by A. Davis,,15,10
59,1,5:30.0,Turnover by A. Davis (bad pass; steal by D. Lee),,15,10
60,1,5:19.0,,M. Chriss makes 2-pt dunk from 2 ft (assist by K. Bowman),15,12
61,1,5:05.0,L. James makes 2-pt hook shot from 7 ft,,17,12
62,1,4:51.0,,K. Bowman misses 3-pt jump shot from 26 ft,17,12
63,1,4:49.0,Defensive rebound by J. McGee,,17,12
64,1,4:32.0,L. James makes 2-pt hook shot from 8 ft,,19,12
65,1,4:32.0,,Violation by Team (def goaltending),19,12
66,1,4:14.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by M. Chriss),19,15
67,1,4:02.0,A. Bradley misses 2-pt jump shot from 16 ft,,19,15
68,1,4:00.0,,Defensive rebound by M. Chriss,19,15
69,1,3:52.0,,A. Wiggins makes 3-pt jump shot from 23 ft (assist by E. Paschall),19,18
70,1,3:31.0,Shooting foul by E. Paschall (drawn by A. Bradley),,19,18
71,1,3:31.0,A. Bradley makes free throw 1 of 2,,20,18
72,1,3:31.0,K. Caldwell-Pope enters the game for D. Green,,20,18
73,1,3:31.0,K. Kuzma enters the game for L. James,,20,18
74,1,3:31.0,R. Rondo enters the game for J. McGee,,20,18
75,1,3:31.0,,K. Looney enters the game for K. Bowman,20,18
76,1,3:31.0,,J. Pargo enters the game for M. Chriss,20,18
77,1,3:31.0,,J. Toscano-Anderson enters the game for A. Wiggins,20,18
78,1,3:31.0,A. Bradley makes free throw 2 of 2,,21,18
79,1,3:16.0,,J. Toscano-Anderson makes 3-pt jump shot from 23 ft (assist by D. Lee),21,21
80,1,3:16.0,,J. Poole enters the game for D. Lee,21,21
81,1,3:16.0,,A. Smailagić enters the game for E. Paschall,21,21
82,1,2:58.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by R. Rondo),,23,21
83,1,2:43.0,,Turnover by K. Looney (off goaltending),23,21
84,1,2:33.0,R. Rondo makes 2-pt layup from 3 ft,,25,21
85,1,2:23.0,,J. Pargo makes 2-pt layup from 2 ft,25,23
86,1,2:23.0,LA Lakers full timeout,,25,23
87,1,2:04.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,25,23
88,1,2:02.0,,Defensive rebound by A. Smailagić,25,23
89,1,1:52.0,,Shooting foul by K. Caldwell-Pope (drawn by A. Smailagić),25,23
90,1,1:52.0,,A. Smailagić makes free throw 1 of 2,25,24
91,1,1:52.0,,A. Smailagić makes free throw 2 of 2,25,25
92,1,1:43.0,K. Kuzma misses 2-pt dunk from 2 ft (block by A. Smailagić),,25,25
93,1,1:42.0,Offensive rebound by Team,,25,25
94,1,1:39.0,R. Rondo makes 3-pt jump shot from 23 ft (assist by A. Davis),,28,25
95,1,1:25.0,,J. Poole misses 3-pt jump shot from 28 ft,28,25
96,1,1:23.0,Defensive rebound by A. Bradley,,28,25
97,1,1:19.0,Personal foul by K. Looney (drawn by A. Davis),,28,25
98,1,1:13.0,A. Davis makes 2-pt layup from 3 ft (assist by K. Caldwell-Pope),,30,25
99,1,1:13.0,Shooting foul by K. Looney (drawn by A. Davis),,30,25
100,1,1:13.0,A. Davis misses free throw 1 of 1,,30,25
101,1,1:11.0,,Defensive rebound by J. Toscano-Anderson,30,25
102,1,0:47.0,,K. Looney misses 2-pt hook shot from 7 ft,30,25
103,1,0:46.0,Defensive rebound by A. Davis,,30,25
104,1,0:22.0,Turnover by R. Rondo (bad pass; steal by J. Pargo),,30,25
105,1,0:17.0,,J. Toscano-Anderson misses 2-pt layup from 4 ft,30,25
106,1,0:15.0,Defensive rebound by Team,,30,25
107,1,0:03.0,R. Rondo makes 3-pt jump shot from 26 ft,,33,25
108,1,0:00.0,,K. Looney misses 3-pt jump shot from 58 ft,33,25
109,1,0:00.0,,Offensive rebound by Team,33,25
110,2,11:48.0,T. Daniels misses 3-pt jump shot from 27 ft,,33,25
111,2,11:46.0,,Defensive rebound by J. Toscano-Anderson,33,25
112,2,11:23.0,,A. Smailagić makes 2-pt dunk from 3 ft,33,27
113,2,10:57.0,Shooting foul by K. Looney (drawn by L. James),,33,27
114,2,10:57.0,L. James misses free throw 1 of 2,,33,27
115,2,10:57.0,Offensive rebound by Team,,33,27
116,2,10:57.0,,M. Chriss enters the game for K. Looney,33,27
117,2,10:57.0,L. James makes free throw 2 of 2,,34,27
118,2,10:45.0,,A. Smailagić misses 2-pt jump shot from 14 ft,34,27
119,2,10:44.0,Defensive rebound by L. James,,34,27
120,2,10:36.0,Shooting foul by A. Smailagić (drawn by D. Howard),,34,27
121,2,10:36.0,D. Howard misses free throw 1 of 2,,34,27
122,2,10:36.0,Offensive rebound by Team,,34,27
123,2,10:36.0,,Z. Norvell enters the game for J. Pargo,34,27
124,2,10:36.0,D. Howard misses free throw 2 of 2,,34,27
125,2,10:35.0,,Defensive rebound by Z. Norvell,34,27
126,2,10:13.0,,M. Chriss misses 2-pt jump shot from 11 ft,34,27
127,2,10:12.0,Defensive rebound by L. James,,34,27
128,2,10:06.0,D. Howard makes 2-pt dunk from 1 ft (assist by L. James),,36,27
129,2,9:50.0,,J. Poole misses 3-pt jump shot from 31 ft,36,27
130,2,9:48.0,,Offensive rebound by J. Poole,36,27
131,2,9:39.0,,Turnover by Z. Norvell (bad pass; steal by K. Kuzma),36,27
132,2,9:38.0,Turnover by R. Rondo (bad pass),,36,27
133,2,9:29.0,,Z. Norvell misses 2-pt jump shot from 12 ft,36,27
134,2,9:28.0,Defensive rebound by D. Howard,,36,27
135,2,9:19.0,K. Kuzma misses 2-pt jump shot from 18 ft,,36,27
136,2,9:18.0,Offensive rebound by D. Howard,,36,27
137,2,9:18.0,D. Howard misses 2-pt layup at rim,,36,27
138,2,9:17.0,Offensive rebound by D. Howard,,36,27
139,2,9:17.0,D. Howard misses 2-pt layup from 1 ft,,36,27
140,2,9:16.0,Offensive rebound by Team,,36,27
141,2,9:16.0,,Loose ball foul by M. Chriss (drawn by D. Howard),36,27
142,2,9:16.0,,K. Looney enters the game for A. Smailagić,36,27
143,2,9:14.0,L. James misses 3-pt jump shot from 27 ft,,36,27
144,2,9:12.0,,Defensive rebound by Z. Norvell,36,27
145,2,8:55.0,,Turnover by J. Poole (step out of bounds),36,27
146,2,8:45.0,Offensive foul by D. Howard (drawn by M. Chriss),,36,27
147,2,8:45.0,Turnover by D. Howard (offensive foul),,36,27
148,2,8:30.0,,K. Looney misses 3-pt jump shot from 27 ft,36,27
149,2,8:28.0,Defensive rebound by L. James,,36,27
150,2,8:26.0,T. Daniels makes 3-pt jump shot from 23 ft (assist by K. Kuzma),,39,27
151,2,8:25.0,,Golden State full timeout,39,27
152,2,8:25.0,,Instant Replay (Request: Ruling Stands),39,27
153,2,8:12.0,,Z. Norvell makes 3-pt jump shot from 28 ft (assist by J. Toscano-Anderson),39,30
154,2,7:47.0,Shooting foul by K. Looney (drawn by K. Kuzma),,39,30
155,2,7:47.0,K. Kuzma makes free throw 1 of 2,,40,30
156,2,7:47.0,,E. Paschall enters the game for M. Chriss,40,30
157,2,7:47.0,,A. Smailagić enters the game for K. Looney,40,30
158,2,7:47.0,K. Kuzma makes free throw 2 of 2,,41,30
159,2,7:37.0,,Personal foul by T. Daniels (drawn by A. Smailagić),41,30
160,2,7:29.0,,Z. Norvell makes 3-pt jump shot from 27 ft (assist by J. Poole),41,33
161,2,7:18.0,Shooting foul by Z. Norvell (drawn by K. Kuzma),,41,33
162,2,7:18.0,K. Kuzma makes free throw 1 of 2,,42,33
163,2,7:18.0,,K. Bowman enters the game for J. Poole,42,33
164,2,7:18.0,K. Kuzma makes free throw 2 of 2,,43,33
165,2,7:08.0,,Turnover by E. Paschall (lost ball; steal by K. Kuzma),43,33
166,2,7:05.0,Turnover by K. Kuzma (bad pass; steal by Z. Norvell),,43,33
167,2,6:57.0,,E. Paschall misses 2-pt jump shot from 18 ft,43,33
168,2,6:56.0,Defensive rebound by R. Rondo,,43,33
169,2,6:41.0,Offensive foul by K. Kuzma (drawn by Z. Norvell),,43,33
170,2,6:41.0,Turnover by K. Kuzma (offensive foul),,43,33
171,2,6:41.0,A. Caruso enters the game for L. James,,43,33
172,2,6:41.0,D. Green enters the game for R. Rondo,,43,33
173,2,6:41.0,,A. Wiggins enters the game for J. Toscano-Anderson,43,33
174,2,6:34.0,,A. Smailagić misses 3-pt jump shot from 28 ft,43,33
175,2,6:32.0,Defensive rebound by A. Caruso,,43,33
176,2,6:29.0,D. Howard makes 2-pt hook shot from 7 ft (assist by K. Kuzma),,45,33
177,2,6:15.0,,Turnover by A. Wiggins (bad pass; steal by A. Caruso),45,33
178,2,6:11.0,Turnover by K. Kuzma (off goaltending),,45,33
179,2,5:59.0,,A. Wiggins makes 2-pt dunk from 2 ft,45,35
180,2,5:59.0,LA Lakers full timeout,,45,35
181,2,5:45.0,D. Howard makes 2-pt dunk from 1 ft (assist by K. Kuzma),,47,35
182,2,5:37.0,,A. Wiggins makes 3-pt jump shot from 28 ft (assist by A. Smailagić),47,38
183,2,5:08.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Kuzma),,50,38
184,2,4:47.0,,Personal foul by T. Daniels (drawn by A. Smailagić),50,38
185,2,4:47.0,A. Bradley enters the game for T. Daniels,,50,38
186,2,4:47.0,A. Davis enters the game for K. Kuzma,,50,38
187,2,4:38.0,,K. Bowman misses 2-pt jump shot from 18 ft,50,38
188,2,4:36.0,Defensive rebound by D. Green,,50,38
189,2,4:29.0,Personal foul by E. Paschall (drawn by D. Howard),,50,38
190,2,4:29.0,D. Howard makes free throw 1 of 2,,51,38
191,2,4:29.0,,M. Chriss enters the game for Z. Norvell,51,38
192,2,4:29.0,,D. Lee enters the game for A. Smailagić,51,38
193,2,4:29.0,D. Howard misses free throw 2 of 2,,51,38
194,2,4:27.0,,Defensive rebound by M. Chriss,51,38
195,2,4:20.0,,Personal foul by D. Green (drawn by A. Wiggins),51,38
196,2,4:10.0,,E. Paschall makes 2-pt jump shot from 14 ft,51,40
197,2,4:02.0,Personal foul by E. Paschall (drawn by A. Davis),,51,40
198,2,4:02.0,A. Davis makes free throw 1 of 2,,52,40
199,2,4:02.0,A. Davis makes free throw 2 of 2,,53,40
200,2,3:51.0,,E. Paschall makes 2-pt jump shot from 20 ft (assist by K. Bowman),53,42
201,2,3:34.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by A. Davis),,56,42
202,2,3:34.0,,Personal foul by D. Howard (drawn by D. Lee),56,42
203,2,3:23.0,,A. Wiggins makes 2-pt layup from 3 ft (assist by K. Bowman),56,44
204,2,3:10.0,A. Bradley misses 3-pt jump shot from 26 ft,,56,44
205,2,3:08.0,Offensive rebound by D. Howard,,56,44
206,2,3:08.0,D. Howard makes 2-pt layup from 2 ft,,58,44
207,2,3:08.0,Shooting foul by D. Lee (drawn by D. Howard),,58,44
208,2,3:08.0,L. James enters the game for A. Caruso,,58,44
209,2,3:08.0,D. Howard makes free throw 1 of 1,,59,44
210,2,3:01.0,,Personal foul by A. Bradley (drawn by K. Bowman),59,44
211,2,3:01.0,,K. Bowman makes free throw 1 of 2,59,45
212,2,3:01.0,K. Kuzma enters the game for D. Howard,,59,45
213,2,3:01.0,,K. Bowman makes free throw 2 of 2,59,46
214,2,2:48.0,A. Davis misses 2-pt layup from 6 ft,,59,46
215,2,2:47.0,,Defensive rebound by D. Lee,59,46
216,2,2:42.0,,M. Chriss makes 2-pt dunk from 3 ft (assist by K. Bowman),59,48
217,2,2:25.0,D. Green makes 2-pt layup from 2 ft (assist by K. Kuzma),,61,48
218,2,2:07.0,,A. Wiggins misses 3-pt jump shot from 26 ft,61,48
219,2,2:05.0,Defensive rebound by A. Davis,,61,48
220,2,1:54.0,A. Davis makes 2-pt dunk from 2 ft (assist by L. James),,63,48
221,2,1:54.0,,Violation by Team (def goaltending),63,48
222,2,1:54.0,,Golden State full timeout,63,48
223,2,1:54.0,,Z. Norvell enters the game for E. Paschall,63,48
224,2,1:37.0,,M. Chriss makes 3-pt jump shot from 27 ft (assist by A. Wiggins),63,51
225,2,1:21.0,Shooting foul by A. Wiggins (drawn by L. James),,63,51
226,2,1:21.0,L. James makes free throw 1 of 2,,64,51
227,2,1:21.0,L. James makes free throw 2 of 2,,65,51
228,2,0:59.0,,M. Chriss makes 2-pt layup from 2 ft (assist by K. Bowman),65,53
229,2,0:57.0,Turnover by L. James (bad pass; steal by A. Wiggins),,65,53
230,2,0:53.0,,A. Wiggins makes 2-pt layup from 3 ft,65,55
231,2,0:53.0,,Shooting foul by A. Davis (drawn by A. Wiggins),65,55
232,2,0:53.0,,A. Wiggins makes free throw 1 of 1,65,56
233,2,0:41.0,K. Kuzma misses 2-pt jump shot from 8 ft,,65,56
234,2,0:39.0,Offensive rebound by A. Davis,,65,56
235,2,0:39.0,Shooting foul by M. Chriss (drawn by A. Davis),,65,56
236,2,0:39.0,A. Davis misses free throw 1 of 2,,65,56
237,2,0:39.0,Offensive rebound by Team,,65,56
238,2,0:39.0,A. Davis makes free throw 2 of 2,,66,56
239,2,0:33.0,,Personal foul by A. Bradley (drawn by A. Wiggins),66,56
240,2,0:33.0,,A. Wiggins misses free throw 1 of 2,66,56
241,2,0:33.0,,Offensive rebound by Team,66,56
242,2,0:33.0,,A. Wiggins misses free throw 2 of 2,66,56
243,2,0:31.0,Defensive rebound by A. Davis,,66,56
244,2,0:19.0,Turnover by A. Davis (bad pass; steal by M. Chriss),,66,56
245,2,0:15.0,,M. Chriss makes 2-pt layup from 5 ft (assist by Z. Norvell),66,58
246,2,0:15.0,,Shooting foul by D. Green (drawn by M. Chriss),66,58
247,2,0:15.0,,J. Toscano-Anderson enters the game for Z. Norvell,66,58
248,2,0:15.0,,M. Chriss makes free throw 1 of 1,66,59
249,2,0:02.0,L. James misses 3-pt jump shot from 28 ft,,66,59
250,2,0:00.0,,Defensive rebound by M. Chriss,66,59
251,3,11:47.0,A. Bradley makes 2-pt layup from 8 ft (assist by L. James),,68,59
252,3,11:30.0,,Turnover by D. Lee (bad pass),68,59
253,3,11:15.0,L. James makes 2-pt jump shot from 6 ft (assist by A. Bradley),,70,59
254,3,11:00.0,,Turnover by K. Bowman (bad pass; steal by J. McGee),70,59
255,3,10:50.0,D. Green misses 3-pt jump shot from 28 ft,,70,59
256,3,10:48.0,Offensive rebound by D. Green,,70,59
257,3,10:47.0,D. Green makes 3-pt jump shot from 24 ft,,73,59
258,3,10:47.0,,Golden State full timeout,73,59
259,3,10:33.0,,M. Chriss misses 3-pt jump shot from 27 ft,73,59
260,3,10:31.0,Defensive rebound by L. James,,73,59
261,3,10:15.0,L. James misses 2-pt jump shot from 10 ft,,73,59
262,3,10:14.0,,Defensive rebound by M. Chriss,73,59
263,3,10:05.0,,E. Paschall misses 3-pt jump shot from 26 ft,73,59
264,3,10:02.0,Defensive rebound by A. Bradley,,73,59
265,3,9:50.0,Def 3 sec tech foul by Team,,73,59
266,3,9:50.0,A. Davis makes technical free throw,,74,59
267,3,9:48.0,A. Bradley makes 3-pt jump shot from 27 ft (assist by L. James),,77,59
268,3,9:25.0,,Turnover by A. Wiggins (bad pass; steal by L. James),77,59
269,3,9:21.0,Shooting foul by K. Bowman (drawn by D. Green),,77,59
270,3,9:21.0,D. Green makes free throw 1 of 2,,78,59
271,3,9:21.0,D. Green makes free throw 2 of 2,,79,59
272,3,9:04.0,,Turnover by K. Bowman (bad pass; steal by A. Bradley),79,59
273,3,9:00.0,Turnover by J. McGee (bad pass; steal by D. Lee),,79,59
274,3,8:50.0,,D. Lee misses 2-pt layup from 7 ft,79,59
275,3,8:49.0,Defensive rebound by Team,,79,59
276,3,8:49.0,,Loose ball foul by D. Lee (drawn by D. Green),79,59
277,3,8:36.0,Personal foul by K. Bowman (drawn by J. McGee),,79,59
278,3,8:28.0,Turnover by J. McGee (out of bounds lost ball),,79,59
279,3,8:15.0,,E. Paschall misses 2-pt jump shot from 12 ft,79,59
280,3,8:14.0,Defensive rebound by L. James,,79,59
281,3,8:08.0,A. Davis misses 2-pt layup from 3 ft (block by E. Paschall),,79,59
282,3,8:07.0,Offensive rebound by J. McGee,,79,59
283,3,8:06.0,J. McGee misses 2-pt layup from 4 ft (block by M. Chriss),,79,59
284,3,8:05.0,Offensive rebound by Team,,79,59
285,3,7:57.0,Turnover by L. James (bad pass; steal by A. Wiggins),,79,59
286,3,7:51.0,,K. Bowman makes 2-pt layup from 2 ft (assist by A. Wiggins),79,61
287,3,7:31.0,L. James makes 3-pt jump shot from 29 ft (assist by A. Davis),,82,61
288,3,7:16.0,,D. Lee makes 3-pt jump shot from 26 ft (assist by E. Paschall),82,64
289,3,6:59.0,L. James misses 3-pt jump shot from 23 ft,,82,64
290,3,6:57.0,,Defensive rebound by M. Chriss,82,64
291,3,6:54.0,,Turnover by E. Paschall (traveling),82,64
292,3,6:44.0,J. McGee misses 2-pt hook shot from 8 ft,,82,64
293,3,6:43.0,,Defensive rebound by E. Paschall,82,64
294,3,6:37.0,,Turnover by D. Lee (bad pass; steal by A. Bradley),82,64
295,3,6:30.0,L. James makes 2-pt layup from 3 ft (assist by A. Davis),,84,64
296,3,6:23.0,,D. Lee misses 3-pt jump shot from 23 ft,84,64
297,3,6:21.0,Defensive rebound by J. McGee,,84,64
298,3,6:07.0,L. James misses 2-pt jump shot from 19 ft,,84,64
299,3,6:06.0,,Defensive rebound by M. Chriss,84,64
300,3,6:00.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by K. Bowman),84,66
301,3,5:43.0,Turnover by L. James (bad pass; steal by A. Wiggins),,84,66
302,3,5:40.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Bowman),84,68
303,3,5:40.0,,Shooting foul by L. James (drawn by A. Wiggins),84,68
304,3,5:40.0,K. Kuzma enters the game for L. James,,84,68
305,3,5:40.0,R. Rondo enters the game for J. McGee,,84,68
306,3,5:40.0,,K. Looney enters the game for K. Bowman,84,68
307,3,5:40.0,,J. Pargo enters the game for E. Paschall,84,68
308,3,5:40.0,,A. Wiggins makes free throw 1 of 1,84,69
309,3,5:32.0,A. Davis makes 2-pt jump shot from 15 ft (assist by R. Rondo),,86,69
310,3,5:24.0,,M. Chriss misses 2-pt hook shot from 8 ft,86,69
311,3,5:23.0,Defensive rebound by A. Davis,,86,69
312,3,5:09.0,R. Rondo misses 2-pt layup from 6 ft (block by A. Wiggins),,86,69
313,3,5:08.0,Offensive rebound by Team,,86,69
314,3,5:08.0,,J. Toscano-Anderson enters the game for M. Chriss,86,69
315,3,5:02.0,K. Kuzma makes 2-pt hook shot from 9 ft (assist by R. Rondo),,88,69
316,3,4:51.0,,J. Pargo makes 2-pt layup from 2 ft,88,71
317,3,4:41.0,A. Bradley makes 2-pt jump shot from 11 ft,,90,71
318,3,4:30.0,,Turnover by J. Pargo (bad pass; steal by K. Kuzma),90,71
319,3,4:21.0,D. Green misses 2-pt layup from 6 ft,,90,71
320,3,4:20.0,,Defensive rebound by A. Wiggins,90,71
321,3,4:06.0,,J. Pargo misses 3-pt jump shot from 27 ft,90,71
322,3,4:04.0,,Offensive rebound by J. Pargo,90,71
323,3,4:01.0,,J. Pargo misses 2-pt hook shot from 5 ft,90,71
324,3,4:00.0,Defensive rebound by R. Rondo,,90,71
325,3,3:41.0,Turnover by R. Rondo (bad pass; steal by D. Lee),,90,71
326,3,3:36.0,,J. Toscano-Anderson misses 2-pt layup from 3 ft,90,71
327,3,3:35.0,Defensive rebound by R. Rondo,,90,71
328,3,3:27.0,K. Kuzma makes 2-pt layup from 8 ft (assist by D. Green),,92,71
329,3,3:12.0,,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Pargo),92,74
330,3,3:02.0,Personal foul by J. Pargo (drawn by A. Davis),,92,74
331,3,3:02.0,A. Caruso enters the game for D. Green,,92,74
332,3,3:02.0,,Z. Norvell enters the game for D. Lee,92,74
333,3,3:02.0,,J. Poole enters the game for A. Wiggins,92,74
334,3,2:49.0,Turnover by K. Kuzma (lost ball; steal by Z. Norvell),,92,74
335,3,2:43.0,,J. Poole makes 3-pt jump shot from 29 ft (assist by J. Pargo),92,77
336,3,2:42.0,LA Lakers full timeout,,92,77
337,3,2:42.0,T. Daniels enters the game for A. Bradley,,92,77
338,3,2:31.0,A. Caruso misses 3-pt jump shot from 27 ft,,92,77
339,3,2:29.0,,Defensive rebound by J. Pargo,92,77
340,3,2:08.0,,J. Toscano-Anderson misses 2-pt layup from 3 ft,92,77
341,3,2:07.0,Defensive rebound by A. Caruso,,92,77
342,3,1:52.0,R. Rondo misses 2-pt jump shot from 10 ft,,92,77
343,3,1:51.0,,Defensive rebound by K. Looney,92,77
344,3,1:44.0,,K. Looney makes 2-pt layup from 2 ft (assist by J. Toscano-Anderson),92,79
345,3,1:44.0,,Shooting foul by A. Davis (drawn by K. Looney),92,79
346,3,1:44.0,,K. Looney misses free throw 1 of 1,92,79
347,3,1:42.0,Defensive rebound by R. Rondo,,92,79
348,3,1:32.0,R. Rondo misses 3-pt jump shot from 27 ft,,92,79
349,3,1:30.0,Offensive rebound by A. Caruso,,92,79
350,3,1:19.0,Personal foul by K. Looney (drawn by A. Davis),,92,79
351,3,1:19.0,A. Davis makes free throw 1 of 2,,93,79
352,3,1:19.0,,A. Smailagić enters the game for K. Looney,93,79
353,3,1:19.0,A. Davis makes free throw 2 of 2,,94,79
354,3,1:05.0,,J. Pargo makes 2-pt layup from 1 ft,94,81
355,3,1:05.0,,Shooting foul by A. Caruso (drawn by J. Pargo),94,81
356,3,1:05.0,,J. Pargo misses free throw 1 of 1,94,81
357,3,1:03.0,Defensive rebound by K. Kuzma,,94,81
358,3,0:59.0,A. Davis makes 2-pt dunk from 2 ft (assist by R. Rondo),,96,81
359,3,0:59.0,,Technical foul by A. Davis,96,81
360,3,0:59.0,,Z. Norvell makes technical free throw,96,82
361,3,0:51.0,,Turnover by J. Toscano-Anderson (step out of bounds),96,82
362,3,0:38.0,A. Caruso misses 3-pt jump shot from 26 ft,,96,82
363,3,0:36.0,Offensive rebound by T. Daniels,,96,82
364,3,0:26.0,K. Kuzma misses 2-pt jump shot from 19 ft,,96,82
365,3,0:25.0,,Defensive rebound by Z. Norvell,96,82
366,3,0:04.0,,J. Toscano-Anderson makes 2-pt layup from 1 ft (assist by J. Pargo),96,84
367,4,11:45.0,,Shooting foul by D. Howard (drawn by A. Smailagić),96,84
368,4,11:45.0,,A. Smailagić makes free throw 1 of 2,96,85
369,4,11:45.0,,A. Smailagić misses free throw 2 of 2,96,85
370,4,11:43.0,Defensive rebound by D. Howard,,96,85
371,4,11:38.0,L. James makes 3-pt jump shot from 28 ft,,99,85
372,4,11:15.0,,J. Toscano-Anderson misses 2-pt layup from 3 ft,99,85
373,4,11:14.0,Defensive rebound by D. Howard,,99,85
374,4,10:58.0,Turnover by L. James (lost ball; steal by A. Smailagić),,99,85
375,4,10:55.0,,Turnover by A. Smailagić (traveling),99,85
376,4,10:47.0,L. James misses 3-pt jump shot from 29 ft,,99,85
377,4,10:45.0,,Defensive rebound by Z. Norvell,99,85
378,4,10:28.0,,A. Smailagić makes 2-pt layup from 2 ft (assist by Z. Norvell),99,87
379,4,10:11.0,R. Rondo makes 3-pt jump shot from 30 ft (assist by K. Kuzma),,102,87
380,4,9:57.0,,A. Smailagić makes 3-pt jump shot from 25 ft (assist by J. Poole),102,90
